premise;question;choice1;choice2;label
Ukufa kwabantu abangasiwo amasosha ngenxa yempi kwanda kakhulu. ;effect;Abashisekeli benkululeko babhikisha. ;Abashisekeli benkululeko babehamba ngombukiso. ;0
Le ntombazane yakhipha ibhande ezinweleni zayo. ;cause;Wabopha intambo. ;Leli bhendi lalibonakala linjengelengane. ;1
Le ndoda yahlinzwa ngokwenziwa ubuhle. ;effect;Wakhula. ;Wayebukeka emusha. ;1
Kwaphuma inkukhu encane eqandeni. ;cause;Iqanda laqhuma. ;Ngaqhekeza iqanda. ;0
Isiboshwa salamba. ;effect;Washona. ;Wabaleka. ;0
Le ndoda yalahlekelwa ukulinganisela kwayo esikhwelweni. ;effect;Wenyukela phezulu. ;Wawa esitezi. ;1
Ingane yabhodla. ;cause;Wathatha isobho likasawoda. ;Wavula ibhodlela le-soda. ;0
Kwakungena umoya obandayo ngefasitela. ;effect;Ngaziphumuza. ;Ngaqhaqhazela. ;1
Lo mfundi wathola umfundaze wokuya ekolishi. ;cause;Abangane bakhe ekilasini babemhlonipha. ;Wayethola amamaki amahle. ;1
Le ntombazane yayihlekisa ngomfana. ;cause;Wayehlala eduze kwakhe. ;Wayemthanda kakhulu. ;1
Lesi siphepheli esilambile sebiwe ukudla. ;cause;Wayekhuthaza isihawu. ;Wayengenamali. ;1
Ngabiza umngane wami ukuze sixoxe. ;cause;Ngangifuna ukuba ngedwa. ;Ngangizizwa nginesizungu. ;1
Le ndoda yangelulela isandla sayo kimi. ;effect;Ngamshaya ngesandla. ;Ngambhaxabula. ;0
Ngacasuka. ;cause;Kwaqhumuka iziqhumane emoyeni. ;I-frisbee yagijimela ekhanda lami. ;1
Le ntombazane yaziluma izinzipho. ;cause;Wayekhathazekile. ;Wamangala. ;0
Ngavula ikhalenda. ;cause;Ngibhale i-aphoyintimenti ekhalendeni. ;Kwakuwukuqala kwenyanga entsha. ;1
Umyeni wathola ukuthi umkakhe wayethandana nomunye umuntu. ;effect;Wayixosha ummeli wakhe. ;Wafaka isicelo sesehlukaniso. ;1
Le ntombazane yalahla ibhola lenjoloba. ;effect;Ibhola laphonsa. ;Ibhola lalikhanya. ;0
Le ntombazane yenza iphutha esivivinyweni sayo. ;effect;Wayesilindele impendulo. ;Wasula impendulo yakhe. ;1
Umdlali wahlasela umphikisi wakhe. ;effect;Umphikisi wakhe wabadonsa. ;Umphikisi wakhe wawela phansi. ;1
Ngathatha utamatisi emvinini. ;cause;Zazivuthiwe. ;Ngazinisela. ;0
Le ndoda yayifuna ukuba nomusa. ;effect;Wahlangana nentombi yakhe yangaphambili ukuze badle isidlo sasemini. ;Wathengela intombi yakhe ushokoledi. ;1
I-mercury esilinganisweni sokushisa lenyuka. ;cause;Ngiyilahlile i-thermometer. ;Isimo sezulu saba sifudumele. ;1
Kwafika isiphepho edolobheni. ;effect;Uphahla lwendawo yokwahlulela lwaqhuma lwaba yizicucu. ;Umgwaqo omkhulu waba yiqhwa eliyingozi. ;0
Umfundi wathola ukufundiswa. ;effect;Amamaki akhe athuthuka. ;Wakopela esivivinyweni. ;0
Ngazizwa ngikhululekile. ;cause;Ngaguqa phansi. ;Ngazigqokisa ngengubo. ;1
Ngalicwebezela itshe. ;effect;Lase liguqa. ;Lase likhazimula. ;1
Ngangeza ushukela ekhofini. ;effect;Ikhofi lalinuka kamnandi. ;Ikhofi lalinambitheka kamnandi. ;1
Le ndoda yafunda amaphepha. ;effect;Unamanxeba ephepheni. ;Wadiliza amaphepha. ;0
Ngagadla isikhonkwane ngesando. ;effect;Isikhonkwane sangena esihlahleni. ;Isikhonkwane sapholiswa. ;0
Inhlanzi yaluma intambo. ;effect;Umdobi wacosha izinhlanzi. ;Umdobi uphinda afake intambo. ;0
Le ntombazanyana yayinamahloni okuya esikoleni. ;cause;Unesithuthwane. ;Wayesuse ama-braces akhe. ;0
Ngase ngijabula. ;cause;Ngithole izindaba ezinhle. ;Ngaphelelwa isineke. ;0
Ngazihlanza ngesikhumba. ;cause;Ithawula lalinamanzi. ;Izandla zami zazimanzi. ;1
Le ndoda yalahlekelwa ukulinganisela kwayo esihlalweni. ;cause;Isihlalo sasinyakaza ngaphansi kwakhe. ;Wathululela upende esihlalweni. ;0
Abalingani beqembu babekelana icala. ;cause;Balahlekelwa umdlalo wabo. ;Umqeqeshi wabo wakhansela ukuqeqeshwa. ;0
Ngacela intethelelo. ;cause;Ngazisola ngephutha lami. ;Ngafinyelela umgomo wami. ;0
Lona wesifazane wacasuka lapho ehamba nomuntu ayethandana naye. ;cause;Wambuza imibuzo ngaye. ;Wayekhuluma ngokungaphezi ngaye. ;1
Le ntombazane yamomotheka. ;effect;Izihlathi zakhe zabomvu. ;Kwabonakala ukuthi wayenezimfene. ;1
Umkhumbi wesitha waqhuma. ;cause;Yadlula phezu komgodi. ;Laliya ethekwini. ;0
Le ndoda yalimaza unyawo lwayo. ;cause;Waya echibini. ;Wanyathela ingilazi ephukile. ;1
Abaphenyi bahlola indawo yesigameko sokushona kwaso befuna izimpawu zeminwe. ;effect;Bathola ukuthi ungubani umbulali. ;Bathola isikhali endaweni yesehlakalo. ;0
Kwakunethrafikhi eningi emgwaqweni omkhulu. ;effect;Ngathatha indlela ehlukile. ;Ngacela ukuyiswa. ;0
Umnotho wezwe wancipha. ;effect;Abantu abaningi bagula. ;Abantu abaningi babebhekene nokuntuleka kwemisebenzi. ;1
Unogada wasemgwaqweni wababhaxabula abantwana. ;cause;Babesezohamba bangene emotweni eza. ;Wababona endaweni yakubo. ;0
Ngaphendukisa amehlo ami ngakubangane bami. ;cause;Wangitshela iqiniso. ;Wenza inkulumo ebhuqayo. ;1
Imoto yaphelelwa uphethiloli. ;effect;Umshayeli wayegxilile emgwaqweni. ;Umshayeli wathatha umuntu owayehamba nge-hitchhiker. ;0
Owesifazane waqala ukubeletha. ;effect;Ingane yazalwa. ;Lona wesifazane wayegula ekuseni. ;0
Isigqoko salowo muntu sapheshulwa umoya. ;cause;Wakhumula isigqoko. ;Kwakunomoya ngaphandle. ;1
Le ntombazane yaya emcimbini wosuku lokuzalwa lofunda naye ekilasini. ;cause;Wathola isimemo. ;Wathenga isipho. ;0
Iphondo lalo mfana lalifudumele. ;effect;Unina wayelinganisa izinga lokushisa kwakhe. ;Unina wamyisa epaki. ;0
Le ndoda yazifafaza nge-cologne. ;cause;Wayefuna ukuhlaba umxhwele umuntu ayethandana naye. ;Wafaka ijeli ezinweleni zakhe. ;0
Ugesi wavalwa endlini. ;effect;Ngafuna isibani. ;Ngathatha isikulufa. ;0
Umkhaya wathuthela endlini enkulu. ;cause;Indodana yafunda esikoleni esiphakeme. ;Umama wabeletha amawele. ;1
Umgijimi webanga elide waqhubeka ehamba kancane. ;cause;Wayefuna ukonga amandla akhe. ;Wabona lapho kugcina khona. ;0
Umfana wakhahlela umshini wokuthengisa. ;cause;Umshini wakhipha imali. ;Isikhwama sama-chips sasinamatheke. ;1
Inja yomngane wami yashona. ;effect;Ngaphenduphenduka ngimbuka. ;Ngambingelela. ;1
Ikhadi lesikweletu lalowo muntu webhizinisi lenqatshwa. ;effect;Wabhala incwadi yesikweletu. ;Wakhokha ngokheshi. ;1
Le ndoda yaqalekiswa. ;cause;Wasika izinzipho zakhe. ;Waphuka isithupha. ;1
Le ndoda yaziqhenya ngomfowabo. ;cause;Umfowabo waxabana nabazali babo. ;Umfowabo wamukelwa esikoleni sezomthetho. ;1
Le ntombazane yayifuna ukufunda ngesimiso sonozungezilanga. ;effect;Waya emtatsheni wezincwadi. ;Wabuka izinkanyezi. ;0
Iphosta yanamathela odongeni. ;cause;Ngabeka iphosta phezu komnyango. ;Ngafaka iteyipu ngemuva kwephosta. ;1
Ikhasimende lavuma ukuthi lo mklami aklame isakhiwo. ;effect;Umakhi wakha lesi sakhiwo. ;Umakhi wasishintsha. ;0
Le ndoda yalahla isipuni sayo. ;cause;Isandla sakhe sasithuthumela. ;Walincela ithini. ;0
Umphathi-jikelele wenkampani wasula esikhundleni. ;effect;Ibhodi yabaqondisi yahlakaza inkampani. ;Ibhodi yabaqondisi lathola umuntu owayezongena esikhundleni sakhe. ;1
Ngafika sekwephuzile enkulumweni. ;effect;Ngahlala emuva. ;Ngasondela endaweni yesikhulumi. ;0
Le ndoda yakhululwa ejele. ;cause;Umkhaya wakhe wamkhokhela ibheyili. ;Wahlasela esinye isiboshwa. ;0
Umkhaya walahlekelwa yiyo yonke impahla yawo. ;cause;Bathengisa umuzi wabo. ;Indlu yabo yashiswa. ;1
Nginyathele phezu kwebhodlela le-aluminium. ;effect;Leli bhodlela lalisetshenziswe kabusha. ;Ikani laphulwa. ;1
Le ntombazane yajoyina iqembu lezingxoxo. ;effect;Wafunda ukusebenzisa i-computer. ;Wafunda amakhono okuxhumana. ;1
Isimo sami sengqondo sathuthuka. ;cause;Ngalalela umculo. ;Ngageza izitsha. ;0
Inhlangano yaba nesisusa sokuthola imali. ;effect;Babondla abantu abangenamakhaya. ;Babene-auction. ;1
I-roller coaster yehla ngesivunguvungu. ;effect;Abagibeli baqala ukuhleka. ;Abagibeli babememeza. ;1
Ngathukuthela ngagan' unwabu. ;effect;Ngahlola ibhokisi leposi lapho ngiphuma endlini. ;Ngavala umnyango lapho ngiphuma endlini. ;1
Le ndoda yayifuna ukubuka ukuphuma kwelanga. ;effect;Waya enyakatho. ;Wavuka ekuseni. ;1
Ngaligoba leli phepha. ;effect;Ngaphinda ngawusebenzisa kabusha lo magazini. ;Iphepha lagoqeka. ;1
Isizwe sakhuthazelela inhlekelele engokwemvelo. ;effect;Abaholi bamazwe athile bakha umfelandawonye. ;Abaholi bakwamanye amazwe bathumela usizo oluphuthumayo. ;1
Izingubo zomfana zacwila. ;cause;Waphuma echibini. ;Wawela echibini. ;1
Lo mfundi waphuthuma ukuyoqeda incwadi. ;cause;Kwakufanele ibuyiselwe emtatsheni wezincwadi. ;Wayimboleke kumngane wakhe. ;0
Lesi selelesi sabulawa. ;cause;Waphonswa ejele. ;Waboshwa ngecala lokubulala. ;1
Ukukhanya kwelanga kwangena ekamelweni. ;cause;Ngavula amakhethini. ;Ngavula umnyango. ;0
Ngadonsa izinwele zalowo okhohlisayo. ;effect;I-wig yakhe yakhishwa. ;Wenza ubuze. ;0
Umhleli waphinda futhi umusho othile embhalweni wesandla. ;cause;Wathola umbhalo wesandla uthakazelisa kakhulu. ;Wabona sengathi isigwebo asicacile. ;1
Lona wesifazane wakhansela i-akhawunti yakhe yekhadi lokuthenga ngesikweletu. ;cause;Waqaphela ukuthi ikhadi lalingekho. ;Waqaphela ukuthi ikhadi lase liphelelwe isikhathi. ;0
Indoda nowesifazane bathandana. ;effect;Bafunda ekolishi. ;Bashada. ;1
Umculo wawungasazwakali kahle. ;effect;Ngikhuphule ivolumu. ;Ngaqamba iculo lami. ;0
Izinwele zalo mfana zazigqamile. ;cause;Le ntombazane yayiphazamise. ;Le ntombazane yayidonsa. ;0
Leligciwane laphulwa. ;cause;Ngazifafaza ngento yokubulala izinambuzane. ;Nginyathela i-bug. ;1
Ngavula amehlo ami. ;cause;Ngaphaphama. ;Ngaziphumuza. ;0
Umculo womakhelwane wami wawukhala kakhulu. ;effect;Ngamcela ukuba ayipholise. ;Ngacela ukuboleka i-CD kuye. ;0
Umkhaya wale ndoda wawuhlwempu. ;cause;Wayengumuntu ongenisa imali. ;Wayehola ngaphansi komholo ophansi. ;1
Lo mfundi waphothula eyunivesithi. ;effect;Wafuna umsebenzi. ;Wathatha umdlalo wokuzilibazisa. ;0
Lo mculi waxuba upende ophuzi nopende oluhlaza okwesibhakabhaka. ;effect;Upende wafafazeka yonke indawo. ;Upende waphenduka waba luhlaza. ;1
Ngashintsha isihloko sengxoxo. ;cause;Ngaphelelwa izinto engingaxoxa ngazo. ;Ingxoxo yaba nzima. ;1
Umfowethu wakhululwa esibhedlela. ;effect;Ngamamukela ekhaya. ;Angizange ngimbonise isithakazelo. ;0
Kwaphakama ikhethini esiteji. ;effect;Kwaqala isenzakalo sokuqala somdlalo. ;Abadlali balo mdlalo baphuma esiteji. ;0
Isiboshwa sazithoba eziqondisweni zomthumbi. ;cause;Umsolwa wasongela ngokumlimaza. ;Umsolwa washiya isiboshwa yedwa. ;0
Kwazwakala umsindo omkhulu esiteji. ;cause;Umculi washaya ngonyawo. ;Umculi washaya isigubhu. ;1
Abazali baphuthuma ekamelweni lengane yabo. ;cause;Ingane yavuka ikhala ngenxa yephupho elibi. ;Ingane yayesaba ukubheka ngaphansi kombhede wayo. ;0
Lona wesifazane wakhuluma ngolimi lwezandla. ;cause;Wazalwa ngaphambi kwesikhathi. ;Wazalwa eyisithulu. ;1
Kwaba nesomiso kule ndawo. ;effect;Amanzi angcoliswa. ;Izitshalo zafa. ;1
Ikati laxosha inyoni. ;effect;Le nyoni yindiza yahamba. ;Le nyoni yabamba isibungu. ;0
Le ntombazane yashintsha isikole. ;cause;Isikole siphumile ehlobo. ;Wathuthela edolobheni elisha. ;1
Umnikazi wale fektri wenqaba ukukhuphula amaholo ezisebenzi. ;effect;Umnikazi wamisa umphathi omusha. ;Izisebenzi zaqala ukubhikisha. ;1
Umholi wabangela ukuba amaqembu agxambukelayo ezweni lakubo abe izitha zakhe. ;effect;Abaqine kakhulu bamthonya. ;Ama-extremist ambulala. ;1
Ngahamba ngigqoke ngingenalutho ogwini. ;effect;Isihlabathi sanamathela ezinyaweni zami. ;Amagagasi ayeshaya ogwini. ;0
Ngavuka phakathi nobusuku ngigodola. ;effect;Ngagqoka ama-sweatpants. ;Ngaphuza ingilazi yamanzi. ;0
Unina wayithulisa indodana yakhe. ;cause;Indodana yakhe yavele yahleka. ;Indodana yakhe yakhononda. ;1
Ijean yami yayigqekeziwe. ;cause;Ngazivala izikhindi. ;Ngakhukhuleka emgwaqweni. ;1
Umfana wayegqoke ama-brace. ;effect;Unomgodi. ;Amazinyo akhe aqonde ngqo. ;1
Ngisebenze ejimini izolo. ;effect;Ngavuka namuhla nginezinhlungu zemisipha. ;Ngavuka namuhla nginomphimbo obuhlungu. ;0
Le ntombazane yayihlebela emuva naphambili etafuleni lokudla kwasemini. ;effect;Abanye abafundi bahlala phansi etafuleni lokudla kwasemini. ;Abanye abafundi ababesetafuleni lokudla kwasemini bazizwa behlukanisiwe. ;1
Ingane yawela phezu kwe-trampoline. ;effect;Yaphinde yagijimela phezulu emoyeni. ;Wanquma ukuzama ukuguqula izinyawo. ;0
Ngafaka incwadi ebhokisini leposi. ;effect;Iposikhungo saletha incwadi. ;Iposikhungo saphuthumisa incwadi. ;0
Lo mdlali wayethembele kuye. ;effect;Wabheja yonke imali yakhe. ;Waya ekhaya engenamali. ;0
Umlilo wehlathi wanda. ;cause;Umoya waba namandla. ;Abaqhumisi baboshwa. ;0
Ingane yalimaza idolo layo. ;effect;Unina wamthumela ekamelweni lakhe. ;Unina wabopha isilonda. ;1
Le ndoda yasinda esifweni esibulalayo. ;cause;Wasayina incwadi yakhe yesivumelwano. ;Wathola isitho somzimba. ;1
Ngaphuza ikhofi elalishuba. ;effect;Ngaziluma ulimi. ;Ngishise ulimi lwami. ;1
Umhleli wamxosha umlobi. ;cause;Umbhali wayezigwema izinkolelo-ze ezindabeni zakhe. ;Umbhali waphuthelwa isikhathi esibalulekile. ;1
Ngazizwa ngikhathele. ;cause;Ngalala usuku lonke. ;Ngafunda usuku lonke. ;1
Udokotela wahlonza isiguli. ;cause;Wachaza izimpawu zesiguli. ;Wayinika amaphilisi isiguli. ;0
Ngaziklebhula isikhumba. ;cause;Kwakuthuthumela. ;Kwakungithukuthelisa. ;1
Le ndoda yahlinzwa ngokushesha. ;cause;Wafutheka. ;Wahlaselwa isifo senhliziyo. ;1
Imisipha yesandla sayo yaqhuma. ;cause;Wagoba izingalo zakhe. ;Wazihlikihla izingalo. ;0
Le ndoda yaphakamisa izimpaphe. ;cause;Wamangala. ;Wazizwa edikibele. ;0
Ngazithethelela iziphambeko zengisebenza naye. ;cause;Ngangikholelwa ukuthi izinhloso zakhe zazizinhle. ;Ngangikholelwa ukuthi yena wayazi kangcono. ;0
Le ndoda yayeka ukubhema. ;effect;Waqala ukuvivinya umzimba ngokwengeziwe. ;Waqala ukuvuka ekuseni kakhulu. ;0
Lona wesifazane wamshaya ngempama umhlaseli wakhe ekhaleni. ;effect;Umzimba womhlaseli waphela nya. ;Umhlaseli waqala ukopha. ;1
Umcibisholo awuzange uyifinyelele. ;cause;Le ndoda yayingaqondi kahle. ;Le ndoda yayisilahlekelwa umdlalo. ;0
Umninikhaya wacela ukuba kufike umuntu ozobulala izinambuzane endlini yakhe. ;cause;Wathola amagundane egumbini elingaphansi. ;Wayegcina ikamu lezimpawu ekamelweni lakhe. ;0
Ngasikisela isivakashi sami ukuba siphume siyodla isidlo sakusihlwa. ;cause;Ngangikhathele kakhulu ukuba ngilungiselele noma yini. ;Isivakashi sami sahlala isikhathi eside kunesasifanele. ;0
Le ntombazane yabamba umfowabo efunda idayari yayo. ;effect;Waqala ukufihla idayari. ;Unayo incwadi entsha. ;0
Lona wesifazane wayengenayo imali yokuqasha indlu. ;effect;Wayesebenza isikhathi esengeziwe. ;Wayeka emsebenzini. ;0
Isandla sengane sabuyela emuva ngokushesha. ;cause;Wathinta isitofu esishisayo. ;Wathinta ikhanda lenja. ;0
Le nkampani yayifuna ukubona ukuthi amakhasimende ayethokoze kangakanani. ;effect;Banikeza amakhasimende amasha isaphulelo. ;Basakaza inhlolovo kumakhasimende. ;1
Iphahla lokhuni laklwebheka. ;cause;Umfana waphonsa imicamelo esohlalweni. ;Umfana wadonsa isihlalo phansi. ;1
Ngavikela ubuso bami. ;cause;Isitha sami sangihleka usulu. ;Isitha sami saphakamisa isibhakela. ;1
Lesi sithombe esidumile sashiswa. ;cause;Lashaywa umbani. ;Abantu babefika bezokuhlonipha. ;0
Ngashiya izithelo etafuleni. ;effect;Izithelo ziveza imbewu. ;Izimpukane zahlasela izithelo. ;1
Le ntombazane ibhale ibhalende yalimala. ;cause;Wakhombisa izinzwane zakhe. ;Waphotha iqakala. ;1
Izintambo zezicathulo zengane zazikhululeka. ;cause;Wafunda ukuzibopha. ;Wayegijima egcekeni lokudlala. ;1
Le ncwadi yangithakazelisa kakhulu. ;effect;Ngayibuyisela incwadi. ;Ngangingasasiboni isikhathi. ;1
Le ndoda yayinezinkolelo ezifana nezabazali bayo. ;cause;Abazali bakhe bamthonya. ;Abazali bakhe bamlahla. ;0
Kancane kancane imoto yayibambezela yaze yema. ;cause;Yaphela uphethiloli. ;Umshayeli walala. ;0
Le ndoda yadla u-ayisikhilimu elangeni. ;effect;I-ayisikhilimu yalahlekelwa ukunambitheka kwayo. ;U-ayisikhilimu waconsa usuka esigabeni. ;1
Ngabeka imidwebo egumbini. ;cause;Ikhaphethi lalibonakala lingcolile. ;Izindonga zazibukeka zingenalutho. ;1
Ngahamba emsebenzini ekuseni. ;cause;Nganginenkinga yekhanda. ;Umphathi wami waba nomhlangano. ;0
Le nja yonakalisa ukhaphethi. ;effect;Umnikazi wasithethisa. ;Umnikazi wanika umdlwane isiphuzo. ;0
Ngaxolisa kumngane wami. ;effect;Umngane wami wangithethelela. ;Umngane wami wathukuthela wagan' unwabu. ;0
Le ndoda yabonakala esixukwini. ;cause;Wayethwele ubhaka. ;Wayegqoke ivesti elishaywe nge-neon. ;1
Lofakazi waqamba amanga ngaphansi kwesifungo. ;effect;Waqeda ubufakazi bakhe. ;Wayebekwe icala lokuqamba amanga. ;1
Lona wesifazane wageza izinwele zakhe. ;cause;Wayefuna ukubukeka okusha. ;Wayefuna ukufana nabanye. ;0
Laba bantu abafudukayo babanjwa behlala ngokungemthetho kuleli. ;effect;Bathola umsebenzi. ;Badingiswa. ;1
Isikhulumi saxoxa ihlaya. ;effect;Izilaleli zahleka. ;Izilaleli zasukuma. ;0
Ngabheka elangeni. ;effect;Ilanga langenza ngaba impumputhe. ;Ilanga lasithena isikhumba sami. ;0
Nganginesithukuthezi. ;effect;Ngabubula. ;Ngahhewula. ;1
Kwakunzima ukusika le-steak. ;cause;Le nsimbi yayingabambeki. ;Le nyama yayiluhlaza. ;0
Lona wesifazane wabhalisa ukubhidlika kwezimali. ;cause;Wathola imali yesondlo. ;Waba nesikweletu esikhulu. ;1
Izibani ezazisendlini yomngane wami zazikhanyisile. ;effect;Ngangizibuza ukuthi uphumile yini. ;Nganquma ukumvakashela. ;1
Ngafaka imbali ngaphansi kwempumulo yami. ;effect;Amacembe asuka embali. ;Ngabona iphunga lale mbali. ;1
Lona wesifazane wafikelwa umuzwa wokukhumbula. ;cause;Wahlangana nomngane wakhe ayefunda naye ebuntwaneni. ;Wamemeza izingane zakhe. ;0
Umfundi wahlehlisa umsebenzi. ;effect;Wafaka iphepha ngaphambi kwesikhathi. ;Wanikeza iphepha elingaphelele. ;1
Imoto yami yaphuka. ;effect;Ngaya enxanxatheleni yezitolo. ;Ngabiza umakhenikha. ;1
Ngalilahla lelo bhukwana. ;cause;Kwakungaziwa ukuthi ubani. ;Kwakungafundeki. ;1
Le nyoni yashaya amaphiko ayo. ;effect;Yayibeka amaqanda. ;Lanyukela phezulu. ;1
Ngapaka emotweni emgwaqweni. ;cause;Igalaji lalivulwe. ;Igalaji laligcwele. ;1
Lesi sigebengu sasibhekise isibhamu esithunjweni saso. ;effect;Lesi sigebengu sabeka phansi isibhamu. ;Isisulu saphakamisa izandla. ;1
Ngangibheke phambili kule mpelasonto. ;cause;Ngangihlele ukuya emngcwabeni kamalume. ;Ngangihlele ukuya emshadweni womngane wami. ;1
Ngangingasasiboni isikhathi. ;cause;Ngangiphupha ngivuke. ;Ngangikhungatheka. ;0
Le dokhumenti yayishicilelwe ngendlela engafundeki. ;cause;Umshini wokunyathelisa wawusuphelelwe uyinki. ;Iphepha laliphelile. ;0
Inkundla yezemidlalo yadlala iculo lesizwe. ;effect;Abalandeli baphendukela ebhandeni. ;Abalandeli bagxumela enkundleni. ;0
Ukucwiliswa kwakunambitheka okungajwayelekile. ;effect;Ngayisebenzisa. ;Ngibeke usawoti kuwo. ;1
Ngabeka ithawula lephepha phezu kokugeleza. ;effect;Ithawula lamunca uketshezi. ;Ukuchitheka kwashiya insalela enamathelayo. ;0
Lona wesifazane waphazanyiswa phakathi nokufunda incwadi yakhe. ;effect;Wabeka uphawu ekhasini lakhe. ;Waphinde wayifunda. ;0
Indiza yabhekana nokudlidliza okuthile. ;effect;Le ndoda yaqinisa ibhande layo lokuphepha. ;Le ndoda yabheka ngaphandle ngefasitela. ;0
Umfana waqhaqhazela. ;cause;Le ntombazane ayizange imlalele. ;Le ntombazane yamshaya. ;1
Odokotela banikeza isiguli isitho sobuso. ;cause;Bamnquma umlenze. ;Babelokhu beqapha izimpawu zakhe ezibalulekile. ;0
Umfana waluma indololwane yentombazane. ;effect;Wamncenga. ;Wamphakamisa. ;1
Ngacela iseluleko kumngane wami. ;cause;Ngangiyazisa imibono yakhe. ;Ngangazi ukuthi ngilungile. ;0
Umfana walinyaza odakeni. ;effect;Udaka lwabambelela ezicathulweni zakhe. ;Udaka lwamshaya ebusweni. ;0
Leli dolobha lafikelwa iqhwa elingamasentimitha amaningi. ;effect;Izikole zavalwa. ;Abantu babecasha ngaphansi komhlaba. ;0
Isisebenzi saphela isikhathi. ;effect;Waya ekhaya ngalolo suku. ;Wasongela ngokuyeka emsebenzini. ;0
Lesi sihlahla salimaza indlu. ;cause;Umuthi wawa phezu kophahla. ;Isihlahla sasinethunzi egcekeni elingemuva. ;0
Izinkuni zahlukana phakathi. ;cause;Ngafaka izinkuni esithandweni somlilo. ;Ngajikijela isikela phansi ehlathini. ;1
Umkhaya wahalalisela lo mbhangqwana. ;cause;Lo mbhangqwana wamemezela ukuthi uyahlukana. ;Lo mbhangqwana wamemezela ukuthi uzoba nomntwana. ;1
Le ntombazane yathumelela umfana ikhadi lomhla ka-Valentine. ;cause;Wayemthanda. ;Wamanga. ;0
Ngaqunga ikhanda lapho umngane wami esho lokho. ;cause;Ngangididekile. ;Ngavumelana naye. ;1
Abangane baphonsa uhlamvu lwemali. ;cause;Babefuna ukuthola indlela yokuxazulula inkinga. ;Babefuna ukwenza isinqumo esilungile. ;1
Isikhathi sasekhishini saqala ukusebenza. ;effect;Le ndoda yakhipha ukudla yayikubeka esiqandisini. ;Le ndoda yakhipha i-pizza kuhhavini. ;1
Lona wesifazane wazibekela umgomo wokuvelela. ;effect;Wayeka ukuzikhathaza. ;Wayesebenza kanzima. ;1
Le ndoda ecebile yafa ngenxa yokuguga. ;effect;Indodana yakhe yaba nezinkinga ezingokomthetho. ;Indodana yakhe yathola ifa lakhe. ;1
Owesifazane wanyathela amalangabi. ;effect;Amalangabi acima. ;Kwaqhuma intuthu emlilweni. ;0
Imoto yalo wesifazane yayisesitolo. ;cause;Ilayisense yakhe yokushayela yathathwa. ;Waba sengozini yemoto. ;1
Ngalala isikhathi eside. ;effect;Ngilungise ukudla kwasekuseni. ;Ngangingayitholi isidlo sasekuseni. ;1
Umuntu ovelele waphuma emotweni. ;effect;Amakhamera ayembuka. ;Umkhaya wakhe waba khona emhlanganweni wabezindaba. ;0
Lona wesifazane wahlala isikhathi eside ebhasini. ;effect;Amanzi okugeza aba mancane. ;Amanzi okugeza aphuma kubhavu. ;0
Lo mfundi waseKolishi wayefuna ukuhlangana nabanye abafundi ekolishi. ;effect;Wajoyina iqembu labazalwane. ;Wenza izifundo zobunjiniyela. ;0
Ngaphakamisa imicamelo yosofa. ;cause;Ngangifuna imali encane. ;Ngangihlela kabusha igumbi lokuphumula. ;0
Le nhlanzi yagijimela ngakulo mfana. ;effect;Umfana wabaleka. ;Umfana wakhetha imbali. ;0
Lona wesifazane watholakala enecala lokwephula umthetho. ;effect;Wagwetshwa ukuba enze umsebenzi womphakathi. ;Wabekwa esitokisini sabagwetshelwe ukufa. ;0
Ngafaka ushukela etiyeni elishisayo. ;effect;I-tea yayishisa. ;Ushukela wancibilika. ;1
Lo mlisa wayehamba enqekuzisa. ;cause;Wabuthelwa empini. ;Walimala empini. ;1
Lesi sigebengu sabaleka emaphoyiseni. ;effect;Amaphoyisa ayelapha isisulu. ;Amaphoyisa ayesukela isigebengu. ;1
I-laptop ayizange ivule. ;cause;Ngayilahla. ;Ngalilayisha. ;0
Lona wesifazane waphelelwa indawo ekhabethe lakhe. ;cause;Wazakhela ikhabethe elikhulu. ;Wayelungisa izingubo zakhe. ;0
Le ndoda yayidabukile. ;cause;Umkakhe wabeletha. ;Umkakhe wamshiya. ;1
Le ndoda yathola iziqu. ;effect;Wafanelekela umsebenzi ayewufuna. ;Isimemo sakhe somsebenzi sahoxiswa. ;0
Izwi lale ndoda lalizwakala kahle kulo lonke ihholo. ;cause;Wabingelela izilaleli. ;Wakhuluma emshinini. ;1
Ngaphonsa uhlamvu lwemali emthonjeni wamanzi. ;effect;Uhlamvu lwemali lwagxila phansi. ;Uhlamvu lwemali lwahlukana phakathi. ;0
Umdlali ushaya ibhola liye emgodini. ;effect;Ibhola langena emgodini. ;Ibhola laphindela emuva kumdlali. ;0
Ngaphefumula uthuli olwalusophahleni. ;effect;Nganginesifo sokukhubazeka. ;Ngathimula. ;1
Umphathi wesitolo wabiza abaqaphi. ;cause;Ikhasimende lasebenzisa imali engekho. ;Ikhasimende lashiya izibani zalo zangaphambili zikhanya. ;0
Ngikhiphele ngaphandle udoti. ;cause;Imfucumfucu yenza ikhishi linuke kabi. ;Ngingaqondile ngalahla uhlu lwezinto engangizifunile. ;0
Umkhaya waya e-zoo. ;effect;Izingane zazithanda izilwane. ;Izingane zazigada izilwane. ;0
Le ndoda yayiphefumula kakhulu. ;cause;Izinso zakhe zazingaphumeleli. ;Amaphaphu akhe ayevalekile. ;1
