premise;question;choice1;choice2;label
Дівчина приєдналася до команди дебатів. ;effect;Вона навчилася користуватися комп'ютером. ;Вона навчилася спілкуватися. ;1
Мій настрій покращився. ;cause;Я слухала музику. ;Я помыла посуд. ;0
Благодійність поставила собі за мету зібрати гроші. ;effect;Вони годували бездомних. ;Вони провели аукціон. ;1
Вершина зійшла з крутого схилу. ;effect;Пасажири посміялися. ;Пасажири кричали. ;1
Я був розлючений. ;effect;Я перевірила поштову скриньку, коли виходила з дому. ;Я зачинив двері, виходячи з дому. ;1
Чоловік хотів подивитися на схід сонця. ;effect;Він поїхав на північ. ;Він рано встав. ;1
Я склав папір. ;effect;Я переробляв папір. ;Папір зморщився. ;1
Нація пережила природну катастрофу. ;effect;Лідери інших країн сформували союз. ;Лідери інших країн відправили допомогу. ;1
У хлопчика була промокла білизна. ;cause;Він вибрався з басейну. ;Він впав у басейн. ;1
Студент поспішив закінчити книгу. ;cause;Він мав бути повернутий до бібліотеки. ;Він позичив її у друга. ;0
Злочинця стратили. ;cause;Його кинули у в'язницю. ;Його засудили за вбивство. ;1
Сонце проникло в кімнату. ;cause;Я відкрила штори. ;Я розкріпив двері. ;0
Я витягнув волосся самозванцю. ;effect;Її перука знялася. ;Вона лисилася. ;0
Редактор переформулював речення в рукопису. ;cause;Він знайшов рукопис привабливим. ;Він вважав, що вирок не зрозумілий. ;1
Жінка скасувала кредитну картку. ;cause;Вона зрозуміла, що картка зникла. ;Вона зрозуміла, що термін дії картки закінчився. ;0
Чоловік і жінка закохалися. ;effect;Вони навчалися в коледжі. ;Вони одружилися. ;1
Музика була занадто слабкою, щоб її почути. ;effect;Я підняв гучність. ;Я склала власну пісню. ;0
У хлопчика висувалися волосся. ;cause;Дівчина її зіпсувала. ;Дівчина її витягнула. ;0
Бурака розчавлювали. ;cause;Я розпрісував себе відштурхувачем від комарів. ;Я наступив на жука. ;1
Я відкрила очі. ;cause;Я прокинувся. ;Я розслабився. ;0
Музика мого сусіда була дуже гучна. ;effect;Я попросила його приглушити. ;Я попросив позичити у нього компакт-диск. ;0
Сім'я цього чоловіка жила в бідності. ;cause;Він був щасливий з заробітом. ;Він заробляв менше мінімальної заробітної плати. ;1
Студент закінчив університет. ;effect;Він шукав роботу. ;Він зайнявся хобі. ;0
Художник змішував жовту фарбу з синьою фарбою. ;effect;Фарба розсипала всюди. ;Фарба стала зеленою. ;1
Я змінив тему розмови. ;cause;Мені вже не було про що поговорити. ;Дискусія стала напруженою. ;1
Мій брат виписали з лікарні. ;effect;Я вітав його вдома. ;Я відвернувся від нього. ;0
Завіса на сцені піднялася. ;effect;Почалася початкова сцена п'єси. ;Актори п'єси вийшли зі сцени. ;0
Заручник підкорився наказу викрадача. ;cause;Похитель погрожував нашкодити заручнику. ;Похитель залишив заручницю одного. ;0
На сцені відгукнувся гук. ;cause;Музикант постукав ногою. ;Музикант стукнув по барабану. ;1
Батьки поспішили до спальні своєї дитини. ;cause;Дитина прокинулася кричачи від кошмару. ;Дитина боялася зазирнути під її ліжко. ;0
Жінка спілкувалася мовою жестів. ;cause;Вона народилася передчасно. ;Вона народилася глухою. ;1
У регіоні сталася посуха. ;effect;Вода стала забрудненою. ;Посіви загинули. ;1
Кіт погнався за птахом. ;effect;Пташка полетіла. ;Пташка вловила червяка. ;0
Дівчина змінила школу. ;cause;Школа закінчилася на літо. ;Вона переїхала в нове місто. ;1
Власники фабрики відмовилися підвищувати зарплату працівникам. ;effect;Власник призначив нового менеджера. ;Співробітники почали страйкувати. ;1
Вождь розчарував екстремістів у своїй країні. ;effect;На нього вплинули екстремісти. ;Екстремісти вбили його. ;1
Я ходив босими по пляжу. ;effect;Пісок застряг у моїх ногах. ;Хвилі обрушилися на берег. ;0
Я прокинулася посеред ночі, відчуваючи холод. ;effect;Я одягнув трусики. ;Я випив склянку води. ;0
Мати примусила сина затишити. ;cause;Її син посміхнувся. ;Її син крикнув. ;1
У моїх джинсах була діра. ;cause;Я застегнув джинси. ;Я споткнувся на тротуарі. ;1
Хлопчик мав брекети. ;effect;У нього дірка. ;Його зуби стали прямі. ;1
Я вчора вправився в тренажерному залі. ;effect;Я прокинувся сьогодні з болями в м'язах. ;Сьогодні я прокинулася з болем в горлі. ;0
Дівчина прошептала туди-сюди один одному за обіднім столом. ;effect;Інші студенти сіли за обідній стіл. ;Інші учні, які сиділи за обіднім столом, відчували себе вилученими. ;1
Дитина впала на батут. ;effect;Вона знову піднялася в повітря. ;Вона вирішила спробувати зробити перекид. ;0
Я поклав лист у поштову скриньку. ;effect;Пошта доставила лист. ;Пошта прискорила доставку листа. ;0
Гамбургер був впевнений. ;effect;Він став на всі свої гроші. ;Він повернувся додому збанкрутований. ;0
Лісова пожежа поширилася. ;cause;Вітер став сильнішим. ;Підпальників заарештували. ;0
Дитина обкосила йому коліно. ;effect;Його мати відправила його до своєї кімнати. ;Його мати наклала повязку на рану. ;1
Чоловік пережив смертельну хворобу. ;cause;Він підписав свою волю. ;Йому пересадили орган. ;1
Я випив глоток горячої кави. ;effect;Я укусив себе за язик. ;Я обгарів свій язик. ;1
Редактор звільнив письменника. ;cause;У своїх оповіданнях письменниця уникала упередженості. ;Автор пропустив важливий термін. ;1
Я відчував себе виснаженим. ;cause;Я спала цілий день. ;Я вчила цілий день. ;1
Лікар поставила діагноз пацієнту. ;cause;Вона визначила симптоми хворого. ;Вона виписала пацієнту таблетки. ;0
Я подряпив свою шкіру. ;cause;Він був потовидний. ;Його свербило. ;1
Чоловіку було проведено операцію. ;cause;Він втратив самовладання. ;Він переніс серцевий напад. ;1
Мускули рук людини вивихнулися. ;cause;Він вигнув руки. ;Він втирав руки. ;0
Чоловік підняв брови. ;cause;Він був здивований. ;Він був розчарований. ;0
Я вибачив помилку мого колеги. ;cause;Я вірила, що його наміри були добрими. ;Я вірила, що він знає краще. ;0
Чоловік кинув курити. ;effect;Він почав більше займатися спортом. ;Він почав прокидатися раніше. ;0
Жінка ударила нападника по носу. ;effect;Тіло нападника стало безжизненним. ;Нападник почав кровоточити. ;1
Стрела промахнулася. ;cause;Чоловік не мав правильної мети. ;Чоловік програвав гру. ;0
Власник будинку попросив, щоб до нього прийшов екстремізатор. ;cause;Він виявив щурів у підвалі. ;У його кімнаті була мурашкарня. ;0
Я запропонував гостю вийти на вечерю. ;cause;Я був занадто втомлений, щоб щось приготувати. ;Мій гость пережив своє запрошення. ;0
Дівчина спіймала брата, який читав її щоденник. ;effect;Вона почала приховувати щоденник. ;Вона отримала новий щоденник. ;0
Жінці не вистачало грошей на оренду. ;effect;Вона працювала надчасно. ;Вона кинула роботу. ;0
Рука дитини швидко відступила. ;cause;Він торкнувся гарячої плитки. ;Він погладив щенячку по голові. ;0
Компанія хотіла оцінити задоволеність клієнтів. ;effect;Вони запропонували знижку новим клієнтам. ;Вони розповсюдили опитування серед клієнтів. ;1
Дерев'яний підлогу був поцарапаний. ;cause;Хлопчик кинув подушки з дивана. ;Хлопчик перетягнув стілець по підлозі. ;1
Я прикривав своє обличчя. ;cause;Мій ворог насміхався мені. ;Мій ворог підняв кулак. ;1
Знаменита статуя згоріла. ;cause;Його вразила блискавка. ;Люди приходили, щоб поклонитися йому. ;0
Я залишив фрукти на столі. ;effect;Плод виливає насіння. ;Мухи навалили плоди. ;1
Балерина розривала зв'язок. ;cause;Вона вказувала пальцями ног. ;Вона викрутила лодыжку. ;1
Шнурки дитини розв'язалися. ;cause;Він навчився їх зв'язувати. ;Він бігав по ігровому майданчику. ;1
Книга мене захоплювала. ;effect;Я повернув книгу. ;Я втратив уявлення про час. ;1
Цей чоловік вірив у те, у що вірили його батьки. ;cause;На нього вплинули батьки. ;Його батьки відреклися від нього. ;0
Автомобіль поступово сповільнився і зупинився. ;cause;У нього закінчився бензин. ;Водій заснув. ;0
Чоловік з'їв морозиво на сонці. ;effect;Смаженим втратив смак. ;Смарожене капе з конуса. ;1
Я повісив картини в кімнаті. ;cause;Килим виглядав брудним. ;Стіни виглядали голими. ;1
Я пішов з роботи раніше. ;cause;У мене боляла голова. ;Мій босс провів зустріч. ;0
Щенок забруднював килим. ;effect;Власниця нарікала на щеня. ;Власниця подарувала щеню ласку. ;0
Я вибачився перед своїм другом. ;effect;Мій друг пробачив мені. ;Мій друг розлютився. ;0
Чоловік виділився серед натовпу. ;cause;Він нести рюкзак. ;Він мав на собі неонову жилетку. ;1
Свідок збрехав під присягою. ;effect;Він завершив своє свідчення. ;Його звинуватили у лжесвіті. ;1
Жінка пофарбувала волосся. ;cause;Вона хотіла нового вигляду. ;Вона хотіла впійтися. ;0
Іммігрантів спіймали, як вони незаконно перебували в країні. ;effect;Вони знайшли роботу. ;Їх депортували. ;1
Голова публічної ради розшукав. ;effect;Публіка засміялася. ;Публіка встала. ;0
Я подивився на сонце. ;effect;Сонце засліпило мене. ;Сонце загарнуло мою шкіру. ;0
Мені було нудно. ;effect;Я занурив. ;Я з'їхав. ;1
Стейк було важко розрізати. ;cause;Нож був тупий. ;Стейк був сирий. ;0
Жінка оголосила про банкрутство. ;cause;Вона отримала аліменти. ;Вона накопичила величезний борг. ;1
Світло в квартирі мого друга було включене. ;effect;Я цікавився, чи він вийшов. ;Я вирішив відвідати його. ;1
Я поклала квітку під ніс. ;effect;Пелюстки злігли з квітка. ;Я відчув запах квіту. ;1
Жінка відчувала ностальгію. ;cause;Вона зустріла друга дитинства. ;Вона кричала на своїх дітей. ;0
Учень відкладав роботу над роботою. ;effect;Він подав заяву раніше. ;Він подав документ неповним. ;1
Моя машина зламалася. ;effect;Я пішов до торгового центру. ;Я подзвонив механіку. ;1
Я викинула записку. ;cause;Це було анонімно. ;Він був нерозчисленний. ;1
Пташка тріщила крилами. ;effect;Вона відклала яйця. ;Він піднімався вгору. ;1
Я припаркувалася на під'їзді. ;cause;Гараж був відкритий. ;Гараж був повний. ;1
Злочинець націлив пістолет на свою жертву. ;effect;Злочинець опустив пістолет. ;Жертва підняла руки. ;1
Я з нетерпінням чекав вихідних. ;cause;Я планував відвідати похорон свого дядька. ;Я планував відвідати весілля мого друга. ;1
Я втратив уявлення про час. ;cause;Я мріяв. ;Мені було нудно. ;0
Документ надрукований нечитаним. ;cause;У принтера закінчився чорнило. ;У відтиску закінчився папір. ;0
На стадіоні звучав національний гімн. ;effect;Фанати повернулися до прапора. ;Фанати кинулися на поле. ;0
На смак занурення було немічне. ;effect;Я його подав. ;Я додав в нього соль. ;1
Я поклав паперовий рушник на розлив. ;effect;Порушник поглинув рідину. ;Від розливу залишився липкий відбиток. ;0
Жінку перервали, коли вона читала книгу. ;effect;Вона помітила її сторінку. ;Вона перечитала книгу. ;0
Літак потрапив у турбулентність. ;effect;Чоловік затягнув ремінь безпеки. ;Чоловік видивлявся у вікно. ;0
Хлопчик зачепився. ;cause;Дівчина його ігнорувала. ;Дівчина його вдарила. ;1
Лікарі дали пацієнту штучну кінцівку. ;cause;Їй ампутували ногу. ;Вони спостерігали за її життєвими функціями. ;0
Хлопчик защипив дівчинку в локоть. ;effect;Вона піднісла плечами до нього. ;Вона відтягнула руку від нього. ;1
Я попросив свого друга про пораду. ;cause;Я ціную його думку. ;Я знав, що маю рацію. ;0
Хлопчик ступив у брудь. ;effect;Глина застрягла у його взуттях. ;Бруд вдарив його по обличчі. ;0
У місті було кілька сантиметрів снігу. ;effect;Школи закриті. ;Люди ховалися під землею. ;0
Сміна працівника закінчилася. ;effect;Він пішов додому на день. ;Він погрожував кинути роботу. ;0
Дерево пошкодило будинок. ;cause;Дерево впало на дах. ;Дерево затьмарило задній двір. ;0
Дерево розкололося на дві частини. ;cause;Я склав дрова в камін. ;Я підкинув топор до дерева. ;1
Сім'я привітала пару. ;cause;Пара оголосила, що вони розлучаються. ;Пара оголосила, що у них буде дитина. ;1
Дівчина надіслала хлопчикові валентинку. ;cause;Вона його любила. ;Вона його поцілувала. ;0
Я кинув головою на заяву мого друга. ;cause;Я була збентежена. ;Я погодився з ним. ;1
Друзі кинули монету. ;cause;Вони хотіли знайти компроміс. ;Вони хотіли прийняти справедливе рішення. ;1
Таймер на кухні загорівся. ;effect;Чоловік розвантажив продукцію в холодильник. ;Чоловік виняв піцу з духовки. ;1
Ця жінка поставила собі амбітні цілі. ;effect;Вона розслабилася. ;Вона дуже працювала. ;1
Багатий чоловік помер від старості. ;effect;Його син потрапив у юридичні неприємності. ;Його син успадкував його майно. ;1
Жінка наступила на полум'я. ;effect;Пожежі згасли. ;Дим виходив з полум'я. ;0
Авто жінки було в майстерні. ;cause;Її водійське посвідчення було анульовано. ;Вона потрапила в автокатастрофу. ;1
Я проспав будильник. ;effect;Я приготував сніданок. ;Я пропустив сніданок. ;1
Публічна діяч вийшла з лімузину. ;effect;Камери микали в його напрямку. ;Його сім'я відвідала прес-конференцію. ;0
Жінка занурилася в ванну. ;effect;Вода в ванні стала теплою. ;Вода з ванни витікала. ;0
Студент хотів зустрітися з іншими студентами в кампусі. ;effect;Він вступив до братства. ;Він спеціалізувався в інженерії. ;0
Я підняла подушки дивана. ;cause;Я шукав трохи трохи. ;Я переобладувала вітальню. ;0
Оса полетіла до хлопчика. ;effect;Хлопчик втік. ;Хлопчик зібрав квітку. ;0
Жінку визнали винною у проступку. ;effect;Її засудили до виконання громадських робіт. ;Її засудили до страти. ;0
Я змішав цукор з гарячим чаєм. ;effect;Чай запарений. ;Цукор розчиняється. ;1
Ветеран кульгав. ;cause;Його призвали на війну. ;Він був поранений у бою. ;1
Злочинець втік від поліції. ;effect;Поліція підійшла до жертви. ;Поліція погналася за злочинцем. ;1
Ноутбук не включався. ;cause;Я її впала. ;Я зарядив його. ;0
У жінки закінчилося місце в її шафі. ;cause;Вона придбала великий гардероб. ;Вона склала своє пральце. ;0
Чоловік був розбитий серцем. ;cause;Його дружина народила. ;Його дружина покинула його. ;1
Чоловік отримав ступінь. ;effect;Він отримав кваліфікацію на ту роботу, яку хотів. ;Його пропозиція про роботу була скасована. ;0
Голос цього чоловіка чітко прогулювався по всій аудиторії. ;cause;Він привітав глядачів. ;Він говорив у мікрофон. ;1
Я кинув монету у фонтан з водою. ;effect;Монета занурилася на дно. ;Монета розбилася на дві частини. ;0
Гравця б'є м'яч у діру. ;effect;М'яч потрапив у дірку. ;М'яч повернувся до гравця. ;0
Я дихав пил на горищі. ;effect;Я вихлюкав. ;Я чхнула. ;1
Касіарка магазину подзвонила до охоронців. ;cause;Клієнт використовував підроблені гроші. ;Клієнт залишив включені фары. ;0
Я винесла сміття. ;cause;З-за сміття кухня пахла поганим запахом. ;Я випадково викинула свій список покупок. ;0
Сім'я пішла до зоопарку. ;effect;Діти захоплювалися тваринами. ;Діти погналися за тваринами. ;0
Чоловік громко дихав. ;cause;Його нирки зникали. ;Його легені були переповнені. ;1
У мене був додатковий квиток на концерт. ;effect;Я попросив свого друга про вказівку на місце. ;Я запитав свого друга, чи він зацікавлений в тому, щоб піти. ;1
Кондиціонер в будинку зламався. ;effect;Я принесла ковдри. ;Я відкрила вікна. ;1
Хлопчика боліть спина. ;cause;Його рюкзак був відкритий. ;Його рюкзак був важким. ;1
Я купив матері подарунок. ;cause;Я приготував їй торт. ;Це був її день народження. ;1
Нарциси в саду були знищені. ;cause;Пчела укусила садівниця. ;Білки розкопали цибулі. ;1
Я підкинув сірка. ;effect;Поплив згасив. ;Зігрівка породила полум'я. ;1
Сторони спору досягли врегулювання. ;cause;Вони не хотіли обговорювати це в суді. ;Вони хотіли відновити свої особисті стосунки. ;0
Дітей відправили до дитячого будинку. ;cause;Їхні батьки померли. ;Батьки їх розмалювали. ;0
Метеорит впав в океан. ;effect;З'явилося цунамі. ;Почався град. ;0
Пішохідник зіткнувся з отруйною змією. ;effect;Вона була зневоднена. ;Вона запаникувала. ;1
Печ стала гарячою. ;cause;Я включила духовку. ;Я поклала посуд у духовку. ;0
Я вицілив лимонний клин. ;effect;Лімон заплямхнув. ;Лимонний шприц. ;1
Країна відкрила нові землі. ;effect;Країна покинула землю. ;Країна колонізувала землю. ;1
Склянка впала з столу. ;effect;Він розбився по всій підлозі. ;Він впав у купі прання. ;0
Стол коливався. ;cause;Підлога була нерівною. ;Підлога була скориста. ;0
Батько зломість сина на брехні. ;effect;Його син зізнався в правди. ;Батько довіряв своєму сину. ;0
Голова чоловіка пульсувала від болю. ;effect;Він взяв сироп від кашлю. ;Він взяв аспірин. ;1
Потяг сповільнився. ;cause;Він наближався до станції. ;Він відставав від графіку. ;0
Чоловік проходив терапію. ;cause;Психічні хвороби були у його сім'ї. ;У нього діагностовали депресію. ;1
Жінка схлопнула її за горло. ;cause;Вона проковтнула їжу. ;Вона задушилась їжею. ;1
У жінки було боляче горло. ;effect;Її голос звучав хриплим. ;Вона говорила з акцентом. ;0
Собака поглянув на сочний стейк на столі. ;effect;Він лихотів. ;Він лежав. ;0
Бізнес жінки був успішним. ;effect;Вона звільнила своїх співробітників. ;Вона стала заможною. ;1
Студенти вийшли з класу. ;cause;Звон зазвонив. ;Вчитель дав домашнє завдання. ;0
Жінка стверджувала, що бачила привидіння. ;effect;Її знайомі скептично відгукнулися. ;Її знайомі були з нею пов'язані. ;0
Чоловік втратив слух. ;cause;Він ледве не потонув у океані. ;Він ледь не загинув внаслідок вибуху. ;1
Дитина відпустила шнурка від повітряної кулі. ;effect;Балон роздувся. ;Балон піднявся у повітря. ;1
Чоловік втратив здатність говорити. ;cause;У нього був інсульт. ;Він глибоко вдихнув. ;0
Жінка споткнулася на тротуарі. ;cause;У цементі була тріщина. ;Вона почула, як її назвали. ;0
Чоловік впав в басейн з гармати. ;effect;Спасавець за ним заскочив. ;Чоловік напоїв рятувальника. ;1
Я брала антибіотики. ;effect;Моя інфекція зцілилася. ;Моя інфекція поширилася. ;0
Світлопарометрів зажол. ;effect;Водій натиснув на гальма. ;Водій заспівав. ;0
Пластикова посудина розтопилася. ;cause;Я намочив контейнер в теплій воді. ;Я поклав контейнер на гарячу плиту. ;1
Машина була в'яжена. ;cause;Водій врізався в телефонний стовп. ;Водій проїхав на червоне світло. ;0
Хлопчик вчився всю ніч. ;effect;Він пропустив іспит. ;Він здав іспит. ;1
Хлопчик прилепився до краю басейну. ;cause;Він боявся навчитися плавати. ;Спасавець був на службі. ;0
Я поклав руку на груди. ;effect;Я відчула серцебиття. ;Серцебиття прискорилося. ;0
Будівля, що прилегла до мого офісу, була в стадії будівництва. ;effect;У моєму офісі було багато людей. ;У моєму офісі було дуже шумно. ;1
Сім'я хотіла познайомитися з новими сусідами. ;effect;Сім'я запросила сусідів на вечерю. ;Сім'я махала сусідам зі свого двору. ;0
Вода випливала з басейну. ;cause;Пловчик занурився в басейн. ;Пловчик плавав у басейні. ;0
Я вкусив шматочок кавуна. ;effect;Я випадково проковтнула насіння. ;Я випадково зламав зуб. ;0
Хлопчик споткнувся. ;cause;Його куртка була розстеплена. ;Його шнурівки були розв'язані. ;1
Жінка вставила заплюшки для вух. ;cause;Її відволікав шум. ;Вона проколола вуха. ;0
Я наповнив свою пляшку з водою. ;cause;Я випила всю воду. ;Я тримав його в холодильнику. ;0
Телевізійне шоу було цензуровано. ;cause;У ньому була вульгарна мова. ;У ньому був складний сюжет. ;0
Корабель розбився. ;effect;Екіпаж потонув. ;Екіпаж зіткнувся з піратами. ;0
Хлопчик був збентежений загадкою. ;effect;Він розгадав загадку. ;Він попросив натяк. ;1
Телефон зазвонив. ;effect;Чоловік розклав трубку. ;Чоловік підняв трубку. ;1
Ця жінка дивилася на мене. ;effect;Я обійняв її. ;Мені було некомфортно. ;1
Група покинула музей. ;cause;Вони сфотографували експонати. ;Вони переглянули всі експонати. ;1
Чоловік почав сперечатися зі мною. ;effect;Мій друг познайомив мене з чоловіком. ;Мій друг заступився за мене. ;1
Шина мого велосипеда була пробита. ;effect;Я ввімкнув повітря в шину. ;Я перемістив передачі на велосипеді. ;0
Дівчина виглядала блідою. ;effect;Її батько прочитав їй казку. ;Її батько доторкнувся до її лоба. ;1
У ручки закінчився чорнило. ;effect;Я використав олівець. ;Я підписався. ;0
Чоловіку відмовили у кредиті. ;cause;Він був у боргу. ;Він почав бізнес. ;0
Дівчина залишилася вдома, а не в школі. ;cause;У неї була вітряна вітряна. ;Їй подобалося вчитися математиці. ;0
Сук для сміття був повний. ;effect;Я віднесла його на смітник. ;Я скинула його в мийку. ;0
Я підсував килим. ;cause;Мій сусід розлив пунш. ;Мій собака лишає волосся. ;1
Чоловік втратив самовладання. ;effect;Він вимкнув свій комп'ютер. ;Він кинув стілець через кімнату. ;1
Дівчина кинула гілку в комін. ;effect;Кружина згоріла. ;Вогонь згас. ;0
Чоловік вийшов з душу. ;cause;Гарячої води не було. ;Він не міг знайти рушницю. ;0
Батьки хотіли, щоб їхні діти пішли в коледж. ;effect;Вони відклали заощадковий фонд на навчання. ;Вони заохочували своїх дітей грати на вулиці. ;0
Чоловік розв'язав шнурівки взуття. ;effect;Взуття розхлабилося. ;Взуття зносилося. ;0
Чоловік з'їв половину закуски. ;effect;Він заморозив залишки. ;Він зберег рецепт. ;0
Моя щиколотка була набряканою. ;effect;Я наклала на нього лід. ;Я натрила його лосьйоном. ;0
Двері мого офісу були відкриті. ;effect;Я розмовляв з колегою за своїм столом. ;Я чула розмову в залі. ;1
Мені довелося чекати в черзі. ;effect;Я сів. ;Я переглянула журнал. ;1
Чоловік поцікавився по мухі. ;effect;Муха відгукнулася. ;Муха залишилася на місці. ;0
Чоловік написав заповіт. ;cause;Він помирав. ;Він був вдовцем. ;0
Бегун відчув, що його суперник набуває його. ;effect;Він вийшов з гонки. ;Він прискорив свій темп. ;1
Я уважно подумал про проблему. ;effect;Я попросила поради. ;Я придумав рішення. ;1
Мандрівник пройшов по тремтячому підвісному мосту. ;effect;Він був наляканий. ;Він був в екстазі. ;0
Чоловік передбачив перемогу команди. ;effect;Він зустрівся зі своїми друзями, щоб подивитися гру. ;Він уклав пари зі своїми друзями. ;1
Хлопчик не міг заснути. ;effect;Він встановив будильник. ;Він рахував овець. ;1
