premise;question;choice1;choice2;label
Rodina se přestěhovala do většího domu. ;cause;Syn dokončil střední školu. ;Matka porodila dvojčata. ;1
Maratonista pokračoval pomalým tempem. ;cause;Chtěla šetřit energii. ;Viděla cílovou čáru. ;0
Chlapec kopl do automatu. ;cause;Stroj vylil drobné. ;- Ten pytel s hranolky se zasekl. ;1
Pes mého přítele umřel. ;effect;Otáčila jsem na něj očima. ;Objala jsem ho. ;1
Kreditní karta toho podnikatele byla odmítnuta. ;effect;Napsal dluh. ;Zaplatil hotově. ;1
Ten muž prokletý. ;cause;Uřízl si nehty. ;Ubořil si prst. ;1
Ten muž byl na svého bratra hrdý. ;cause;Jeho bratr se pohádal s jejich rodiči. ;Jeho bratra přijali na právnickou fakultu. ;1
Ta holka se chtěla dozvědět něco o sluneční soustavě. ;effect;Šla do knihovny. ;Dívala se na hvězdy. ;0
Ten plakát se přilepil na zeď. ;cause;Postavil jsem ten plakát nad dveře. ;Na ten plakát jsem dala páskovou pásku. ;1
Klient schválil architektovy plány budovy. ;effect;Architekt postavil budovu. ;Architekt upravil plány. ;0
Muž upustil lžičku. ;cause;Jeho ruka se třásla. ;Olízal lžíci. ;0
Ředitel společnosti odstoupil. ;effect;Správní rada společnost rozpuštěla. ;Správní rada našla jeho náhradu. ;1
Přišel jsem pozdě na přednášku. ;effect;Sedl jsem si do zadní řady. ;Přistoupil jsem k pódiu. ;0
Ten muž byl propuštěn z vězení. ;cause;Jeho rodina zaplatila kauci. ;Napadl spoluvězně. ;0
Rodina ztratila všechen svůj majetek. ;cause;Prodali svůj dům. ;Jejich dům se zapálil. ;1
Šlápl jsem na tu hliníkovou plechovku. ;effect;Kontejner byl recyklovaný. ;- Zničila jsem plechovku. ;1
Ta dívka se připojila k debatnímu týmu. ;effect;Naučila se používat počítač. ;Naučila se komunikovat. ;1
Moje nálada se zlepšila. ;cause;Poslouchal jsem hudbu. ;Umyl jsem nádobí. ;0
Charita si dala za cíl získat peníze. ;effect;Nakrmili bezdomovce. ;- Měli aukci. ;1
Horská dráha se propadla do strmého údolí. ;effect;Cestující se chichotli. ;Cestující křičeli. ;1
Byl jsem zuřivý. ;effect;Zkontroloval jsem schránku, když jsem odcházela z domu. ;Když jsem vycházela z domu, zabouchla jsem dveře. ;1
Ten muž chtěl vidět východ slunce. ;effect;Cestoval na sever. ;Vstal brzy. ;1
Složil jsem papír. ;effect;Zrecykloval jsem papír. ;Papír se zhroutil. ;1
Národ vytrpěl přírodní katastrofu. ;effect;Vůdcové jiných zemí vytvořili alianci. ;Vůdcové jiných zemí poslali nouzové pomocné prostředky. ;1
Chlapec měl mokré oblečení. ;cause;Vylezl z bazénu. ;Spadl do bazénu. ;1
Student spěchal dokončit knihu. ;cause;Měla být vrácena do knihovny. ;Půjčil si ho od přítele. ;0
Ten zločinec byl popraven. ;cause;Byl zavřený. ;Byl odsouzen za vraždu. ;1
Do místnosti vstoupilo sluneční světlo. ;cause;Otevřel jsem závěsy. ;Otevřel jsem dveře. ;0
Trhla jsem toho podvodníka za vlasy. ;effect;Sundeli jí paruku. ;Zůstala plešatá. ;0
Redaktor přepracoval větu v rukopisu. ;cause;Ten rukopis mu připadal přesvědčivý. ;Soud považoval za nejasný. ;1
Ta žena zrušila svůj kreditní účet. ;cause;Uvědomila si, že karta chybí. ;Uvědomila si, že karta je vypršená. ;0
Muž a žena se zamilovali. ;effect;Chodili na vysokou. ;Vzali se. ;1
Hudba byla příliš slabá na slyšení. ;effect;Zvedl jsem hlasitost. ;Napsala jsem si vlastní píseň. ;0
Chlapec měl vlasy, které mu stály na hlavě. ;cause;Ta holka to rozrušila. ;Ta holka to vytáhla. ;0
Ten brouk byl rozdrcený. ;cause;Rozprašoval jsem se repelentem proti hmyzu. ;Šlápl jsem na brouka. ;1
Otevřel jsem oči. ;cause;Probudila jsem se. ;Uvolnil jsem se. ;0
Hudba mého souseda byla hlasitá. ;effect;Požádala jsem ho, aby to ztlumil. ;Požádal jsem ho, aby mi půjčil CD. ;0
Jeho rodina žila v chudobě. ;cause;Své peníze šetřil. ;Vydělával pod minimální mzdu. ;1
Student absolvoval univerzitu. ;effect;Hledal práci. ;Vzal si koníček. ;0
Umělec smíchal žlutou barvu s modrou. ;effect;Barva se rozstříkala všude. ;Barva se změnila na zelenou. ;1
Změnil jsem téma konverzace. ;cause;Došel mi čas na rozhovor. ;Rozhovor se stal napjatý. ;1
Můj bratr byl propuštěn z nemocnice. ;effect;Vítal jsem ho doma. ;Já jsem mu dal chladné rameno. ;0
Záclona na jevišti se zvedla. ;effect;Začala se úvodní scéna hry. ;Herci vystoupili ze scény. ;0
Rukojmí se podřídil únoscům. ;cause;Únosce pohrozil, že rukojmímu ublíží. ;Únosce nechal rukojmího samotného. ;0
Na jevišti se ozval výbuch. ;cause;Hudebník si zaklepal nohou. ;Hudebník bušil na bubny. ;1
Rodiče spěchali do ložnice svého dítěte. ;cause;Dítě se probudilo křičící z noční můry. ;Dítě se bojí podívat se pod postel. ;0
Žena komunikovala znakovou řečí. ;cause;Narodila se předčasně. ;Narodila se hluchá. ;1
V oblasti došlo k suchu. ;effect;Voda se znečišťovala. ;Úroda zahynula. ;1
Kočka honila ptáka. ;effect;Pták odletěl. ;Pták chytil červa. ;0
Ta holka změnila školu. ;cause;Škola je na léto volná. ;Přestěhovala se do nového města. ;1
Majitel továrny odmítl zvýšit mzdy zaměstnancům. ;effect;Majitel jmenoval nového manažera. ;Zaměstnanci štrajkují. ;1
Vůdce se protivil extremistům ve své zemi. ;effect;Extremisté na něj měli vliv. ;Extremisté ho zavraždili. ;1
Šla jsem bosá na pláži. ;effect;Písek mi ležel na nohou. ;Vlny se rozbíjely podél pobřeží. ;0
Probudil jsem se uprostřed noci a cítil jsem chlad. ;effect;Oblékl jsem si tepláky. ;Vypila jsem sklenici vody. ;0
Matka utišila svého syna. ;cause;Její syn se usmíval. ;Její syn kňučel. ;1
Dírka v mých džínách. ;cause;Zapnul jsem si kalhoty. ;Zakopl jsem se o chodník. ;1
Ten kluk měl rovnátka. ;effect;Má dutinu. ;Jeho zuby se narovnaly. ;1
Včera jsem cvičila v tělocvičně. ;effect;Dneska jsem se probudil s bolestí svalů. ;Dneska jsem se probudil s bolestí krku. ;0
Dívka si šeptala sem a tam u oběda. ;effect;Ostatní studenti se posadili ke stolu. ;Ostatní studenti u oběda se cítili vynecháni. ;1
Dítě přistalo na trampolíně. ;effect;Vylezla zpátky do vzduchu. ;Rozhodla se zkusit to otočit. ;0
Nechal jsem dopis v schránce. ;effect;Dopis doručil poštou. ;Pošta poslala dopis. ;0
Ten hráč byl sebevědomý. ;effect;Vsadil všechny své peníze. ;Šel domů na mizině. ;0
Lesní požár se rozšířil. ;cause;Vítr se zesílil. ;Podpařitelé byli zatčeni. ;0
Dítě si odřízlo koleno. ;effect;Jeho matka ho poslala do pokoje. ;Jeho matka na tu ránu přivázala obvaz. ;1
Ten muž přežil smrtelnou nemoc. ;cause;Podepsal svou závěť. ;Dostal transplantaci orgánu. ;1
Vzal jsem si trochu z té pájecí kávy. ;effect;Kousla jsem se do jazyka. ;Spálil jsem si jazyk. ;1
Redaktor vyhodil spisovatele. ;cause;Autorka se ve svých příbězích vyhýbala předsudkům. ;Písařka zmeškala důležitou lhůtu. ;1
Cítil jsem se vyčerpaný. ;cause;Spal jsem celý den. ;Učil jsem se celý den. ;1
Lékař diagnostikoval pacienta. ;cause;Identifikovala pacientovy příznaky. ;Předepsala pacientovi prášky. ;0
Zatrapil jsem si kůži. ;cause;Byl to pot. ;Svědí mě to. ;1
Ten muž podstoupil nouzovou operaci. ;cause;Ztratil nervy. ;Měl infarkt. ;1
Svaly jeho paže se vybočily. ;cause;Zmáčkl ruce. ;Trhal si ruce. ;0
Ten muž zvedl obočí. ;cause;Byl překvapený. ;Byl sklíčen. ;0
Omluvil jsem kolegovu chybu. ;cause;Věřil jsem, že jeho úmysly byly dobré. ;Věřil jsem, že to ví lépe. ;0
Ten muž přestal kouřit. ;effect;Začal víc cvičit. ;Začal se probouzet dřív. ;0
Ta žena udeřila útočníka do nosu. ;effect;Tělo útočníka bylo bez života. ;Útočník začal krvácet. ;1
Šipka minula cíl. ;cause;Ten muž mířil špatně. ;Ten chlap prohrával hru. ;0
Majitel domu požádal, aby k němu přišel exterminátor. ;cause;Našel v suterénu krysy. ;V pokoji měl mravenčí farmu. ;0
Navrhla jsem svému hostovi, abychom šli na večeři. ;cause;Byla jsem příliš unavená, abych něco připravovala. ;Můj host se zdržel déle, než bylo v jeho domě. ;0
Ta dívka přistihla svého bratra, jak čte její deník. ;effect;Začala schovávat deník. ;Má nový deník. ;0
Žena neměla dost peněz na nájem. ;effect;Pracovala přesčas. ;Dala výpověď. ;0
Dítěta rychle odvrátila ruku. ;cause;Dotkl se horkého sporáku. ;Pohladil štěně na hlavě. ;0
Firma chtěla změřit spokojenost zákazníků. ;effect;Nabídli slevu novým zákazníkům. ;Rozdávali zákazníkům průzkum. ;1
Dřevěná podlaha byla poškrábaná. ;cause;Chlapec vyhodil polštáře z gauče. ;Chlapec přetáhl židli po podlaze. ;1
Zakryl jsem si obličej. ;cause;Můj nepřítel se mi posmíval. ;Můj nepřítel zvedl pěst. ;1
Slavná socha shořela. ;cause;Zasažen bleskem. ;Lidé ho přišli uctívat. ;0
Nechal jsem ovoce na stole. ;effect;Ovoce se zrní. ;Mouchy se hemžily na ovoci. ;1
- Balerína si roztrhla vaz. ;cause;Ukazovala na prsty. ;Zmáčkla si kotník. ;1
Děti se rozvázali tkaničky. ;cause;Naučil se je vázat. ;Běžel na hřišti. ;1
Kniha mě uchvátila. ;effect;Vrátil jsem knihu. ;Ztratil jsem pojem o čase. ;1
Ten muž měl stejné přesvědčení jako jeho rodiče. ;cause;Jeho rodiče na něj měli vliv. ;Jeho rodiče ho zapřeli. ;0
Auto postupně zpomalilo a zastavilo se. ;cause;Došel mu benzín. ;Řidič usnul. ;0
Ten muž snědl zmrzlinu na slunci. ;effect;Sněhová zmrzlina ztratila svou chuť. ;Z ledovce kapalo. ;1
V pokoji jsem pověsila umělecká díla. ;cause;Koberec vypadal špinavě. ;Stěny vypadají holé. ;1
Odešel jsem z práce dřív. ;cause;Bolí mě hlava. ;Můj šéf měl schůzku. ;0
Štěně poskvrnilo koberec. ;effect;Majitel štěně nakřičel. ;Majitel dal štěněti dárek. ;0
Omluvil jsem se svému příteli. ;effect;Můj přítel mi odpustil. ;Můj přítel se rozzuřil. ;0
Ten muž se v davu vyčlenil. ;cause;Nosil batoh. ;Měl na sobě neonovou vestu. ;1
Svědek lhal pod přísahou. ;effect;Dokončil své svědectví. ;Byl obviněn z křivé přísahy. ;1
Ta žena si obarvila vlasy. ;cause;Chtěla nový vzhled. ;Chtěla se tam smíchat. ;0
Imigranti byli přistiženi, jak se v zemi zdrží ilegálně. ;effect;Našli si práci. ;Byli deportováni. ;1
Mluvčí veřejnosti udělal vtip. ;effect;Publikum se smál. ;Publikum vstal. ;0
Díval jsem se do slunce. ;effect;Slunce mě oslepilo. ;Slunce mi opálilo kůži. ;0
Cítil jsem se znuděný. ;effect;Já šňupnul. ;Já zívnul. ;1
Ten steak se těžko řezal. ;cause;Nůž byl tupý. ;Ten steak byl syrový. ;0
Ta žena se vydala na bankrot. ;cause;Dostala výživné. ;Nahromadila obrovské dluhy. ;1
Světla v bytě mého přítele byla zapnutá. ;effect;Zajímalo by mě, jestli je venku. ;Rozhodl jsem se ho navštívit. ;1
Dala jsem si kytku pod nos. ;effect;Květiny se z květu shodily. ;Cítím vůni květin. ;1
Ta žena cítila nostalgii. ;cause;Potkala kamarádku z dětství. ;Křičela na své děti. ;0
Student odkládal práci. ;effect;Předal práci dřív. ;Předložil papír neúplně. ;1
Zničil se mi auto. ;effect;Šla jsem do obchoďáku. ;Zavolal jsem mechanika. ;1
Zbavil jsem se toho vzkazu. ;cause;Bylo to anonymní. ;Bylo to nepřečitelné. ;1
Pták mával křídly. ;effect;Kladla vajíčka. ;Vzneslo se to nahoru. ;1
Zaparkoval jsem na příjezdové cestě. ;cause;Garáž byla otevřená. ;Garáž byla plná. ;1
Zločinec namířil zbraň na svou oběť. ;effect;Ten zločinec odložil zbraň. ;Oběť zvedla ruce. ;1
Těšil jsem se na víkend. ;cause;Plánoval jsem se zúčastnit pohřbu mého strýce. ;Plánovala jsem se zúčastnit svatby mé kamarádky. ;1
Ztratil jsem pojem o čase. ;cause;Snil jsem. ;Bylo mi špatně. ;0
Dokument byl nepřečitelně vytisknut. ;cause;Tiskárně docházelo inkoust. ;Vydisk byl z papíru. ;0
Na stadionu hrála národní hymna. ;effect;Fanoušci se otočili k vlajce. ;Fanoušci se vrhli na hřiště. ;0
Ten dip měl nudnou chuť. ;effect;Já jsem to podal. ;Dal jsem do ní sůl. ;1
Položil jsem papírový ručník na rozlití. ;effect;Ručník absorboval tekutinu. ;Z toho úniku zůstaly lepkavé zbytky. ;0
Žena byla přerušena uprostřed čtení své knihy. ;effect;Zarezervovala si svou stránku. ;Přečetla si tu knihu znovu. ;0
Letadlo narazilo na turbulenci. ;effect;Ten muž si přitáhl pás. ;Muž se podíval z okna. ;0
Chlapec se zhroutil. ;cause;Ta dívka ho ignorovala. ;Ta holka ho bodla. ;1
Lékaři pacientovi dali umělou končetinu. ;cause;Amputovali jí nohu. ;Sledovali její životní funkce. ;0
Chlapec stiskl dívku do lokte. ;effect;Potřásla na něj rameny. ;Odtrhla od něj ruku. ;1
Ptal jsem se svého přítele na radu. ;cause;Vážil jsem si jeho názoru. ;Věděl jsem, že mám pravdu. ;0
Chlapec se dostal do bahna. ;effect;Blázní mu leželo na botách. ;Blázní ho zasáhla do obličeje. ;0
Město dostalo několik centimetrů sněhu. ;effect;Školy zavřené. ;Lidé se schovali pod zemí. ;0
Zaměstnancova směna skončila. ;effect;Šel na den domů. ;Vyhrožoval, že dá výpověď. ;0
Strom poškodil dům. ;cause;Strom spadl na střechu. ;Strom stínil na dvorku. ;0
Dřevo se rozpadlo na dvě. ;cause;Strčil jsem dřevo do krbu. ;Zmáčkl jsem sekyrou dolů k dřevu. ;1
Rodina těmto dvojicím pogratulovala. ;cause;Pár oznámil, že se rozcházejí. ;Pár oznámil, že mají dítě. ;1
Dívka poslala chlapci valentýnku. ;cause;Líbil se jí. ;Políbila ho. ;0
Kývla jsem hlavou na prohlášení svého přítele. ;cause;Byl jsem zmatený. ;Souhlasil jsem s ním. ;1
Přátelé hodili mincí. ;cause;Chtěli najít kompromis. ;Chtěli udělat spravedlivé rozhodnutí. ;1
V kuchyni se spustila časovačka. ;effect;Muž vyložil potraviny do ledničky. ;Ten muž vzal pizzu z trouby. ;1
Ta žena si stanovila ambiciózní cíl. ;effect;Uvolnila se. ;Tvrdě pracovala. ;1
Bohatý muž zemřel na stáří. ;effect;Jeho syn měl právní problémy. ;Jeho syn zdědil jeho majetek. ;1
Ta žena šlapala po plamenech. ;effect;Plameny zhasly. ;Z plamenů se zvedl kouř. ;0
Auto té ženy bylo v opravně. ;cause;Vzali jí řidičák. ;Měla autonehodu. ;1
Spal jsem přes budík. ;effect;Udělala jsem snídani. ;Zmeškal jsem snídani. ;1
Ta veřejná osobnost vystoupila z limuzíny. ;effect;Kamery se zaměřily na něj. ;Jeho rodina se zúčastnila tiskové konference. ;0
Ta žena se zdržovala ve vaně. ;effect;Voda v koupelně se změnila v vlažnou. ;Z vany se vypouští voda z koupelny. ;0
Studentka chtěla poznat další studenty na univerzitě. ;effect;Připojil se k bratrstvu. ;Vystudoval inženýrství. ;0
Zvedl jsem polštáře z gauče. ;cause;Hledal jsem drobné. ;Přestavoval jsem obývací pokoj. ;0
Ta osa letěla k chlapci. ;effect;Ten chlapec utekl. ;Chlapec vybral květinu. ;0
Žena byla shledána vinnou z přečinu. ;effect;Byla odsouzena k veřejné službě. ;Byla odsouzena k trestu smrti. ;0
Do horkého čaje jsem přidal cukr. ;effect;Čaj se pálil. ;Cukr se rozpustil. ;1
Ten veterán kulhal. ;cause;Byl povolán do války. ;Byl zraněn v bitvě. ;1
Zločinec utekl před policií. ;effect;Policie se o oběť postarala. ;Policie pronásledovala zločince. ;1
Laptop se nechtěl zapnout. ;cause;Upustil jsem ho. ;Nabíjil jsem ho. ;0
Žena vyčerpala prostor ve skříni. ;cause;Našla si rozsáhlý šatník. ;Složila prádlo. ;0
Ten muž měl zlomené srdce. ;cause;Jeho žena porodila. ;Jeho žena ho opustila. ;1
Ten muž získal titul. ;effect;Dostal kvalifikaci pro práci, kterou chtěl. ;Jeho nabídka práce byla zrušena. ;0
Jeho hlas se jasně ozval po celé sále. ;cause;Pozdravil publikum. ;Mluvil do mikrofonu. ;1
Hodil jsem minci do fontány. ;effect;Mince se potopila na dno. ;Mince se rozpadla na dvě poloviny. ;0
Hráč udeřil míč směrem k jamce. ;effect;Míč šel do díry. ;Míč se vrátil zpět k hráči. ;0
Dýchal jsem prach na půdě. ;effect;Škytala jsem. ;Kýchla jsem. ;1
Pokladní z obchodu zavolala ochranku. ;cause;Zákazník použil padělané peníze. ;Zákazník nechal zapnuté světla. ;0
Vytáhl jsem odpadky. ;cause;Kvůli tomu odpadku kuchyň páchla. ;Nechtěně jsem vyhodil seznam nákupů. ;0
Rodina jela do zoo. ;effect;Děti obdivovaly zvířata. ;Děti pronásledovaly zvířata. ;0
Ten muž dýchal hlasitě. ;cause;Selhaly mu ledviny. ;Jeho plíce byly ucpané. ;1
Měl jsem na koncert lístek navíc. ;effect;Zeptal jsem se svého přítele, kde to bude. ;Zeptal jsem se svého přítele, jestli by chtěl jít. ;1
Klimatizace v domě se rozbila. ;effect;Přinesl jsem přikrývky. ;Otevřel jsem okna. ;1
Chlapec má bolesti zad. ;cause;Jeho batoh byl otevřený. ;Jeho batoh byl těžký. ;1
Koupil jsem matce dárek. ;cause;Upekl jsem jí dort. ;Měla narozeniny. ;1
Narcisy v zahradě byly zničené. ;cause;Zahradníka bodla včela. ;Veverky vykopaly žárovky. ;1
Získal jsem zápalku. ;effect;Plamen se vyhasl. ;Z zápalky se vytvořil plamen. ;1
Strany ve sporu dosáhly dohody. ;cause;Nechtěli o tom diskutovat u soudu. ;Chtěli si napravit svůj osobní vztah. ;0
Děti byly poslány do sirotčince. ;cause;Jejich rodiče zemřeli. ;Jejich rodiče je rozmazlili. ;0
Meteorit přistál v oceánu. ;effect;Došlo k tsunami. ;Začalo kroupit. ;0
Cestovatel narazil na jedovatého hada. ;effect;Byla dehydrovaná. ;Zpanikařila. ;1
Pece se zahřála. ;cause;Zapnul jsem troubu. ;Dal jsem jídlo do trouby. ;0
Stiskl jsem citronový klín. ;effect;Citron se plísnil. ;- Citronový střík. ;1
Země objevila novou zemi. ;effect;Země opustila zemi. ;Země kolonizovala zemi. ;1
Sklenka spadla ze stolu. ;effect;Roztrhal se po celé podlaze. ;Přistála v hromadě prádla. ;0
Stůl se chvěje. ;cause;Podlaha byla nerovná. ;Podlaha byla kluzká. ;0
Otec přistihl svého syna, jak lže. ;effect;Jeho syn přiznal pravdu. ;Otec věřil svému synovi. ;0
Jeho hlava bušila bolestí. ;effect;Vzal si sirup proti kašli. ;Vzal si aspirin. ;1
Vlak zpomalil. ;cause;Blížilo se to k stanici. ;Zpozdil se. ;0
Ten muž prošel terapií. ;cause;Duševní nemoc se dědila v jeho rodině. ;Byl diagnostikován s depresí. ;1
Ta žena se jí chopila za krk. ;cause;Polykla jídlo. ;Udušila se jídlem. ;1
Ta žena měla bolest v krku. ;effect;Její hlas zněl drsně. ;Mluvila s přízvukem. ;0
Pes se díval na šťavnatý steak na stole. ;effect;Slinilo se. ;Uložila se. ;0
Ta žena měla úspěšný byznys. ;effect;Vyhodila své zaměstnance. ;Zbohatla. ;1
Studenti opustili třídu. ;cause;Zvonil zvonek. ;Učitel mi dal domácí úkol. ;0
Ta žena tvrdila, že viděla ducha. ;effect;Její známí vyjadřovali pochybnosti. ;Její známí se s ní spřízněli. ;0
Ten muž ztratil sluch. ;cause;Málem se utopil v oceánu. ;Málem ho zabila exploze. ;1
Dítě uvolnilo šňůru balónu. ;effect;Balónek se vyfoukl. ;Balónek se zvedl do vzduchu. ;1
Ten muž přišel o schopnost mluvit. ;cause;Měl mrtvici. ;Zhluboka se nadechnul. ;0
Ta žena zakopla na chodníku. ;cause;V cementu byla trhlina. ;Slyšela, jak někdo volá její jméno. ;0
Ten chlap si skočil do bazénu. ;effect;Záchranář skočil za ním. ;Ten muž namočil plavčíka. ;1
Vzal jsem si antibiotika. ;effect;Moje infekce se vyčistila. ;Moje infekce se rozšířila. ;0
Na semaforu se žloutlo. ;effect;Řidič zatlačil na brzdu. ;Řidič zatroubil. ;0
Plastová nádoba se roztavila. ;cause;Namáčel jsem nádobku v teplé vodě. ;Umístil jsem nádobku na horký sporák. ;1
Auto se rozbočilo. ;cause;Řidič narazil do telefonního sloupu. ;Řidič jel na červenou. ;0
Chlapec studoval celou noc. ;effect;Vynechal zkoušku. ;Prošel zkouškou. ;1
Mladý chlapec se přilepil k okraji bazénu. ;cause;Bál se naučit plavat. ;Záchranář byl ve službě. ;0
Položil jsem ruku na hruď. ;effect;Cítil jsem tlukot srdce. ;Můj tep se zrychlil. ;0
Budova vedle mé kanceláře byla ve výstavbě. ;effect;Moje kancelář byla přeplněná. ;Moje kancelář byla hlučná. ;1
Rodina chtěla poznat své nové sousedy. ;effect;Rodina pozvala sousedy na večeři. ;Rodina mávala sousedům ze svého dvora. ;0
Z bazénu se rozstříkala voda. ;cause;Plavec se ponořil do bazénu. ;Plavec plaval v bazénu. ;0
Kousla jsem se do plátku melounu. ;effect;Nechtěně jsem spolkla semínko. ;Omylem jsem si roztrhl zub. ;0
Chlapec zakopl. ;cause;Jeho bunda byla odpařená. ;Měl rozvázaný tkaničky. ;1
Ta žena si dala ušní zátky. ;cause;Rozptylovala ji hluk. ;Má propíchnuté uši. ;0
Naplnil jsem si láhev. ;cause;Vypil jsem z ní celou vodu. ;Nechal jsem ho v lednici. ;0
Televizní pořad byl cenzurován. ;cause;Obsahovala vulgární řeč. ;Měl komplikovaný příběh. ;0
Loď se ztroskotá. ;effect;Posádka se utopila. ;Posádka se setkala s piráty. ;0
Chlapec se cítil zmatený tou hádankou. ;effect;Vyřešil hádanku. ;Chtěl nápovědu. ;1
Zvonil telefon. ;effect;Ten muž zavěsil. ;Ten muž zvedl telefon. ;1
Ta žena na mě zírala. ;effect;Objal jsem ji. ;Bylo mi nepříjemné. ;1
Skupina opustila muzeum. ;cause;Vyfotili exponáty. ;Prohlédli si všechny exponáty. ;1
Ten muž se se mnou začal hádat. ;effect;Přítel mě s ním seznámil. ;Můj přítel se za mě postavil. ;1
Byla mi prasknutá pneumatika. ;effect;Vypumpala jsem do pneumatiky vzduch. ;Přepnul jsem rychlost na motorce. ;0
Ta dívka vypadala bledě. ;effect;Její otec jí četl pohádku. ;Její otec jí dotýkal čela. ;1
Došel mi inkoust. ;effect;Použil jsem tužku. ;Podepsal jsem se. ;0
Mužovi odmítli půjčku. ;cause;Měl dluhy. ;Začal podnikat. ;0
Dívka zůstala doma od školy. ;cause;Měla neštovice. ;Ráda se učila matematiku. ;0
- Ten pytel byl plný. ;effect;Vzal jsem ho do kontejneru. ;Hodil jsem ho do dřezu. ;0
Odstřeloval jsem koberec. ;cause;Můj spolubydlící rozlil punč. ;Můj pes ztrácí vlasy. ;1
Ten muž ztratil nervy. ;effect;Vypnul svůj počítač. ;Hodil židli přes místnost. ;1
Dívka hodila větvičku do ohně. ;effect;Květina shořela. ;Oheň zhasl. ;0
Ten muž vyšel ze sprchy. ;cause;Teplá voda byla pryč. ;Nemohl najít ručník. ;0
Rodiče chtěli, aby jejich děti chodily na vysokou školu. ;effect;Ušetřili si peníze na školné. ;Povzbuzovali své děti, aby si hrály venku. ;0
Ten muž si rozvázal tkaničky. ;effect;Boty se uvolnily. ;Boty se opotřebovaly. ;0
Ten muž snědl polovinu předkrmu. ;effect;Zbytky schoval do lednice. ;Zachoval si recept. ;0
Měl jsem oteklý kotník. ;effect;Dal jsem na to led. ;Natřela jsem na to pleťový krém. ;0
Dveře mé kanceláře byly otevřené. ;effect;Mluvil jsem s kolegou u mého stolu. ;Zaslechl jsem jejich rozhovor na chodbě. ;1
Musel jsem čekat ve frontě. ;effect;Sedl jsem si. ;Prohlížel jsem si časopis. ;1
Ten muž se zaměřil na mouchu. ;effect;Moucha odletěla. ;Moucha zůstala stát. ;0
Ten muž napsal závěť. ;cause;Umíral. ;Byl vdovec. ;0
Běžec cítil, že ho jeho soupeř překonává. ;effect;Vyloučil se z závodu. ;Zrychlil svůj krok. ;1
O problému jsem pečlivě přemýšlel. ;effect;Ptal jsem se na radu. ;Našel jsem řešení. ;1
Cestovatel kráčel po třesoucí se visutém mostě. ;effect;Byl vyděšený. ;Byl nadšený. ;0
Ten muž předvídal vítězství týmu. ;effect;Sešel se s přáteli, aby sledoval zápas. ;On se vsadil se svými přáteli. ;1
Ten chlapec nemohl usnout. ;effect;Nastavil si budík. ;Počítal ovce. ;1
