premise;question;choice1;choice2;label
Нацията претърпяла природно бедствие. ;effect;Лидерите на други страни сключиха съюз. ;Лидерите на други страни изпратиха спешна помощ. ;1
Дрехите на момчето са се намокрили. ;cause;Излезе от басейна. ;Паднал е в басейна. ;1
Студентът побърза да довърши книгата. ;cause;Трябваше да бъде върната в библиотеката. ;Взела го е назаем от приятел. ;0
Престъпникът е бил екзекутиран. ;cause;Хвърлиха го в затвора. ;Той е осъден за убийство. ;1
Слънчевата светлина влезе в стаята. ;cause;Отворих завесите. ;Отключих вратата. ;0
Аз издърпах косата на измамника. ;effect;Парикът й се свали. ;Тя е плешива. ;0
Редакторът е преформулирал едно изречение в ръкописа. ;cause;Намерил е ръкописа завладяващ. ;Смяташе, че присъдата е неясна. ;1
Жената е анулирала кредитната си карта. ;cause;Тя осъзна, че картичката липсва. ;Тя осъзна, че картата е изтекла. ;0
Мъжът и жената се влюбиха. ;effect;Те са били в колеж. ;Те се ожениха. ;1
Музиката беше твърде слаба, за да се чуе. ;effect;Направих го по-силно. ;Аз написах песента. ;0
Косата на момчето се издигаше. ;cause;Момичето го разбърка. ;Момичето го е издърпало. ;0
- Бъгът е смазан. ;cause;Спрингирах се с отблъскващ насекоми. ;Настъпих буболечката. ;1
Отворих си очите. ;cause;Събудих се. ;Отпуснах се. ;0
Музиката на съседа ми беше шумна. ;effect;Помолих го да го намали. ;Помолих го да ми даде диска. ;0
Семейството му живеело в бедност. ;cause;Той е бил щадящ с приходите си. ;Той печели под минималната заплата. ;1
Студентът завърши университета. ;effect;Търсил си е работа. ;Той си избра хоби. ;0
Художникът е смесвал жълта боя с синя боя. ;effect;Боята се пръсна навсякъде. ;Боята стана зелена. ;1
Промених темата на разговора. ;cause;Нямаше за какво да говорим. ;Разговорът стана напрегнат. ;1
Брат ми беше изписан от болницата. ;effect;Приветствах го у дома. ;Отказах му се. ;0
Завесата на сцената се вдигна. ;effect;Започна първата сцена от пиесата. ;Актерите на пиесата напуснаха сцената. ;0
Заложникът се подчини на заповедта на похитителя. ;cause;Похитителят заплаши да нарани заложника. ;Похитителят е оставил заложника сам. ;0
Бумът се разчу на сцената. ;cause;Музикантът си удари крака. ;Музикантът удари барабана. ;1
Родителите побързаха в спалнята на детето си. ;cause;Детето се събуди от кошмар. ;Детето се страхуваше да погледне под леглото й. ;0
Жената общувала с него на език на знаците. ;cause;Родена е преждевременно. ;Родена е глуха. ;1
В района настъпи суша. ;effect;Водата се замърси. ;Зърната загинаха. ;1
Котката преследва птицата. ;effect;Птицата отлетя. ;Птицата е хванала червей. ;0
Момичето смени училището. ;cause;Училището е свободно за лятото. ;Преместила се е в нов град. ;1
Собственикът на фабриката отказа да повиши заплатите на служителите. ;effect;Собственикът назначи нов мениджър. ;Служителите стачкуват. ;1
Лидерът се противопостави на екстремистите в страната си. ;effect;Екстремистите са го повлияли. ;Екстремистите го убиха. ;1
Ходих боси на плажа. ;effect;Пясъкът се заклещи в краката ми. ;Вълните се сблъскваха с брега. ;0
Събудих се посред нощ, чувствайки студ. ;effect;Сложих си спортни панталони. ;Изпих чаша вода. ;0
Майката притихна сина си. ;cause;Синът й се усмихна. ;Синът й се оплакваше. ;1
Дълбо в дънките ми. ;cause;Затворих си дънките. ;Спънах се на тротоара. ;1
Момчето носеше брекети. ;effect;Има кариес. ;Зъбите му станаха прави. ;1
Вчера тренирах в салона. ;effect;Събудих се с болки в мускулите. ;Събудих се с възпалено гърло. ;0
Момичето си шепнало на масата. ;effect;Други ученици седнаха на масата за обяд. ;Други ученици на обяд се чувстваха изоставени. ;1
Детето се приземи на батута. ;effect;Тя се изпъна обратно във въздуха. ;Реши да опита да направи флип. ;0
Оставих писмото в пощенската кутия. ;effect;Пощата достави писмото. ;Пощата ускори писмото. ;0
Комарджията беше уверен. ;effect;Заложи всичките си пари. ;Прибра се разорен. ;0
Горският пожар се разпространи. ;cause;Вятърът стана по-силен. ;Подпалвачите бяха задържани. ;0
Детето си е остригнало коляното. ;effect;Майка му го изпрати в стаята му. ;Майка му е сложила превръзка на раната. ;1
Човекът оцелял от смъртоносната болест. ;cause;Подписал е завещанието си. ;Получил е трансплантация на органи. ;1
Поглънах от горещото кафе. ;effect;Ухапах си езика. ;Изгорих си езика. ;1
Редакторът уволни писателя. ;cause;Писателката избягва пристрастията в своите истории. ;Писателят пропусна важен срок. ;1
Чувствах се изтощена. ;cause;Спах цял ден. ;Учих цял ден. ;1
Лекарят постави диагнозата на пациента. ;cause;Тя идентифицира симптомите на пациента. ;Тя предписа хапчета на пациента. ;0
Подрасках си кожата. ;cause;Беше изпотен. ;Сърби ме. ;1
Мъжът е претърпял спешна операция. ;cause;Той загуби самообладание. ;Той получи сърдечен удар. ;1
Мускулите на ръката му са изпъкнали. ;cause;Той сви ръце. ;Той си търка ръцете. ;0
Мъжът вдигна вежди. ;cause;Той беше изненадан. ;Той се почувства обезкуражен. ;0
Извиних колегата си за грешката. ;cause;Вярвах, че има добри намерения. ;Вярвах, че той знае по-добре. ;0
Човекът спря да пуши. ;effect;Започна да тренира повече. ;Започна да се събужда по-рано. ;0
Жената удари нападателя си в носа. ;effect;Тялото на нападателя е безжизнено. ;Нападателят е започнал да кърви. ;1
Стрелата пропусна целта. ;cause;Мъжът не е насочил добре. ;Човекът губеше играта. ;0
Собственикът на къщата поискал да дойде един унищожител. ;cause;Открил е плъхове в мазето. ;Той държеше ферма от мравки в стаята си. ;0
Предложих на госта ми да излезем на вечеря. ;cause;Бях твърде уморен, за да приготвя нещо. ;Гостът ми прекара добре дошли. ;0
Момичето хвана брат си да чете дневника й. ;effect;Започна да крие дневника. ;Тя си е взела нов дневник. ;0
Жената нямаше пари за наем. ;effect;Работила е извънредно. ;Тя напусна работата си. ;0
Ръката на детето бързо се отдръпна. ;cause;Докосна горещата печка. ;Той потупна главата на кученцето. ;0
Компанията искаше да измери удовлетвореността на клиентите. ;effect;Предложиха отстъпка на новите клиенти. ;Разпространиха анкета сред клиентите. ;1
Дървеният под е издраснат. ;cause;Момчето хвърли възглавниците от дивана. ;Момчето влачеше стол по пода. ;1
Защитих си лицето. ;cause;Врагът ми ми се подиграваше. ;Врагът ми вдигна юмрук. ;1
Известната статуя изгоря. ;cause;Удари я светкавица. ;Хората идвали да го почитат. ;0
Оставих плодовете на масата. ;effect;Плодовете се разпръскват. ;Мухите се заляха в плодовете. ;1
Балерината си е скъсала връзката. ;cause;Тя посочи пръстите си. ;Сгънала си е глезена. ;1
Обувките на детето се развързаха. ;cause;Научил се е как да ги връзва. ;Бягаше из детската площадка. ;1
Бях завладяна от книгата. ;effect;Върнах книгата. ;Изгубих представа за времето. ;1
Мъжът притежавал подобни вярвания като тези на родителите си. ;cause;Родителите му са го повлияли. ;Родителите му го отрекли. ;0
Колата постепенно забави до спиране. ;cause;Няма гориво. ;Шофьорът заспа. ;0
Човекът изяде сладоледа на слънце. ;effect;Сладоледа загуби вкуса си. ;Сладоледът капеше от конуса. ;1
Разпънах картини в стаята. ;cause;Килимът изглеждаше мръсен. ;Стените изглеждаха голи. ;1
Напуснах работа по-рано. ;cause;Главата ме боляше. ;Шефът ми проведе среща. ;0
Кученцето замърси килима. ;effect;Собственикът се караше с кученцето. ;Собственикът му е дал сладко. ;0
Извиних се на приятеля си. ;effect;Приятелят ми ми прости. ;Приятелят ми се ядоса. ;0
Мъжът се откроява в тълпата. ;cause;Носеше раница. ;Носеше неонова жилетка. ;1
Свидетелят е излъгал под клетва. ;effect;Той завърши показанията си. ;Обвинен е в лъжесвидетелство. ;1
Жената си боядиса косата. ;cause;Искаше нов вид. ;Искаше да се впише. ;0
Иммигрантите са били хванати да пребивават нелегално в страната. ;effect;Намерили са си работа. ;Те бяха депортирани. ;1
Говорителят направи шега. ;effect;Публиката се засмя. ;Публиката стана. ;0
Погледнах в слънцето. ;effect;Слънцето ме ослепи. ;Слънцето ми изгоря кожата. ;0
Чувствах се отегчена. ;effect;Аз хърках. ;Зяхнах. ;1
Стейкът беше трудно да се реже. ;cause;Ножът беше тъп. ;Бифтекът беше суров. ;0
Жената обяви банкрут. ;cause;Тя получи издръжка. ;Тя е натрупала огромни дългове. ;1
Светлините в апартамента на приятеля ми бяха включени. ;effect;Чудех се дали е навън. ;Реших да го посетя. ;1
Сложих цветето под носа си. ;effect;Листенцата са паднали от цветето. ;Усетих миризмата на цветето. ;1
Жената се чувства носталгична. ;cause;Срещна приятелка от детството си. ;Тя крещеше на децата си. ;0
Ученикът е отлагал работата си. ;effect;Подаде работата рано. ;Той е изпратил непълната работа. ;1
Колата ми се счупи. ;effect;Отидох в мола. ;Обадих се на механик. ;1
Изхвърлих бележката. ;cause;Беше анонимно. ;Беше неразбираемо. ;1
Птицата размахна крилете си. ;effect;Остави яйца. ;Издигна се нагоре. ;1
Паркирах на алеята. ;cause;Гаражът беше отворен. ;Гаражът беше пълен. ;1
Престъпникът насочил пистолета към жертвата си. ;effect;Престъпникът е свалил пистолета. ;Жертвата вдигна ръцете си. ;1
Очаквах с нетърпение уикенда. ;cause;Планирах да присъствам на погребението на чичо ми. ;Планирах да присъствам на сватбата на моя приятел. ;1
Изгубих представа за времето. ;cause;Сънувах наясно. ;Беше ми гадно. ;0
Документът е отпечатан нечетливо. ;cause;Принтерът беше с малко мастило. ;Отпечатъкът беше изчерпан. ;0
На стадиона се пускаше националния химн. ;effect;Феновете се обърнаха към знамето. ;Феновете се втурнаха на терена. ;0
На вкус е безвкусно. ;effect;Аз го сервирах. ;Сложих сол в него. ;1
Поставих хартията върху разтопяването. ;effect;Кърпата е абсорбирала течността. ;Разливането остави лепкави следи. ;0
Жената беше прекъсната, докато четеше книгата си. ;effect;Тя си постави страница за отметки. ;Тя препрочете книгата. ;0
Самолетът е попаднал в турбуленция. ;effect;Мъжът си затегна колана. ;Мъжът погледнал през прозореца. ;0
Момчето се отдръпна. ;cause;Момичето го игнорира. ;Момичето го е зашеметяло. ;1
Лекарите са му сложили изкуствен крайник. ;cause;Ампутират й крака. ;Наблюдавали са жизнените й показатели. ;0
Момчето е стиснало лакътя на момичето. ;effect;Тя му вдигна раменете. ;Тя отдръпна ръката си от него. ;1
Попитах приятеля си за съвет. ;cause;Цених мнението му. ;Знаех, че съм прав. ;0
Момчето стъпи в калта. ;effect;Бълбата се залепна за обувките му. ;Блата го удари в лицето. ;0
В града паднаха няколко сантиметра сняг. ;effect;Затвориха училищата. ;Хората се криеха под земята. ;0
Смяната на служителя свърши. ;effect;Той си отиде у дома за деня. ;Заплаши да напусне работата. ;0
Дървото е повредило къщата. ;cause;Дървото падна на покрива. ;Дървото засенчваше задния двор. ;0
Дървото се разцепи на две. ;cause;Сложих дървата в камината. ;Замахнах с брадвата към дървото. ;1
Семейството поздрави двойката. ;cause;Двойката обяви, че се разделят. ;Двойката обяви, че ще имат бебе. ;1
Момичето изпрати на момчето валентинка. ;cause;Тя го харесваше. ;Тя го целуна. ;0
Аз кимах с глава на изявлението на приятеля ми. ;cause;Бях объркан. ;Съгласих се с него. ;1
Приятелите хвърлиха монета. ;cause;Искаха да намерят компромис. ;Искаха да вземат справедливо решение. ;1
Таймерът в кухнята се е включил. ;effect;Мъжът разтовари хранителните стоки в хладилника. ;Човекът извади пицата от фурната. ;1
Жената си поставила амбициозна цел. ;effect;Тя се отпусна. ;Тя работи много. ;1
Богатият мъж умрял от старост. ;effect;Синът му има проблеми със закона. ;Синът му наследи богатството му. ;1
Жената стъпи върху пламъците. ;effect;Пламъците изгаснаха. ;Дим се издигаше от пламъците. ;0
Колата на жената беше в сервиза. ;cause;Лицензата й е била отнета. ;Тя е претърпяла катастрофа. ;1
Проспах си алармата. ;effect;Направих закуска. ;Пропуснах закуската. ;1
Публичната фигура излезе от лимузината. ;effect;Камерите се насочиха към него. ;Семейството му присъства на пресконференцията. ;0
Жената се забави във ваната. ;effect;Водата в банята стана хладка. ;Водата от ваната е изтекла. ;0
Студентът искаше да се запознае с други студенти в университета. ;effect;Присъедини се към братство. ;Той е специализирал инженерство. ;0
Вдигнах възглавниците на дивана. ;cause;Търсех дребни. ;Пренареждах хола. ;0
Осата летя към момчето. ;effect;Момчето избяга. ;Момчето е откъснало цвете. ;0
Жената е призната за виновна за престъпление. ;effect;Тя беше осъдена да изпълнява обществено полезен труд. ;Тя беше поставена в смъртоносна камара. ;0
Смесех захарта в горещия чай. ;effect;Чаят се паре. ;Захарта се е разтворила. ;1
Ветеранът се хълцаше. ;cause;Бил е призован на война. ;Той беше ранен в битка. ;1
Престъпникът избяга от полицията. ;effect;Полицията се е погрижила за жертвата. ;Полицията преследва престъпника. ;1
Лаптопът не се включва. ;cause;Изпуснах го. ;Аз го заредих. ;0
Жената няма място в гардероба си. ;cause;Тя си купи обширен гардероб. ;Сгънала е прането си. ;0
Човекът беше с разбито сърце. ;cause;Жена му роди. ;Жена му го напусна. ;1
Човекът получи диплома. ;effect;Той се квалифицира за работата, която искаше. ;Предложението му за работа беше оттеглено. ;0
Гласът му се чуваше ясно в цялата зала. ;cause;Той поздрави публиката. ;Той говори в микрофона. ;1
Хвърлих монета във фонтана. ;effect;Монетата потъна на дъното. ;Монетата се разцепи на две. ;0
Играчът удря топката към дупката. ;effect;Топката влезе в дупката. ;Топката се върна обратно при играча. ;0
Вдишах праха на тавана. ;effect;Имам хълцане. ;Аз кихнах. ;1
Касиерът на магазина се обади на охраната. ;cause;Клиентът е използвал фалшиви пари. ;Клиентът е оставил включени фаровете. ;0
Изхвърлих боклука. ;cause;От боклука в кухнята се е появила лоша миризма. ;По погрешка изхвърлих списъка си с покупки. ;0
Семейството отиде в зоопарка. ;effect;Децата се възхищаваха на животните. ;Децата преследваха животните. ;0
Дишането на човека беше силно. ;cause;Бъбреците му се разпадаха. ;Белите му дробове бяха запушени. ;1
Имах допълнителен билет за концерта. ;effect;Попитах приятеля си за посоката до мястото. ;Попитах приятеля си дали иска да отиде. ;1
Климатикът в къщата се счупи. ;effect;Донесох одеяла. ;Отворих прозорците. ;1
- Мъжът има болки в гърба. ;cause;Раницата му беше отворена. ;Раницата му беше тежка. ;1
Купих подарък за майка ми. ;cause;Изпеках й торта. ;Беше рожденият й ден. ;1
Нарцисите в градината бяха унищожени. ;cause;Пчела е ухапала градинар. ;Катериците изкопаха крушите. ;1
Аз уцелих кибрита. ;effect;Пламъкът угасна. ;От кибрита се появи пламък. ;1
Страните в спора постигнаха споразумение. ;cause;Не искаха да дебатират в съда. ;Искаха да поправят личните си отношения. ;0
Децата бяха изпратени в сиропиталище. ;cause;Родителите им са починали. ;Родителите им ги разглезват. ;0
Метеорит падна в океана. ;effect;Имало е цунами. ;Започна да вали градушка. ;0
Пътешественикът срещнал отровна змия. ;effect;Тя се обезводни. ;Тя се паникьосваше. ;1
Печката стана гореща. ;cause;Включих фурната. ;Сложих ястието в фурната. ;0
Изстисках лимоновия клин. ;effect;Лимонът се е плесенувал. ;Лимоновият спрей. ;1
Страната откри нови земи. ;effect;Страната изостави земята. ;Страната колонизира земята. ;1
Чашата падна от масата. ;effect;Разби се по целия под. ;Приземи се в купчина пране. ;0
Масата се разклати. ;cause;Покривът беше неравен. ;Подът беше хлъзгав. ;0
Бащата хвана сина си да лъже. ;effect;Синът му призна истината. ;Бащата се доверил на сина си. ;0
Главата на мъжа трепна от болка. ;effect;Взе сироп за кашлица. ;Взе аспирин. ;1
Влакът забави. ;cause;Приближаваше се към станцията. ;Беше закъсняло. ;0
Човекът е бил на терапия. ;cause;Психичните заболявания са в семейството му. ;Диагностицирали са му депресия. ;1
Жената се хвана за гърлото й. ;cause;Тя погълна храната си. ;Тя се задуши с храната си. ;1
Жената имаше възпалено гърло. ;effect;Гласът й звучеше груб. ;Тя говореше с акцент. ;0
Кучето гледаше сочната пържола на масата. ;effect;Слюнката е излязла. ;Той се оттегли. ;0
Бизнесът на жената се разви. ;effect;Тя уволни служителите си. ;Тя стана богата. ;1
Учениците напуснаха класната стая. ;cause;Звънят. ;Учителят ми даде домашно. ;0
Жената твърди, че е видяла призрак. ;effect;Познатите й изразиха скептицизъм. ;Познатите й са свързани с нея. ;0
Човекът е загубил слуха си. ;cause;Той почти се удави в океана. ;Той едва не е загинал при експлозия. ;1
Детето пусна балона. ;effect;Балонът се спусна. ;Балонът се издигна във въздуха. ;1
Човекът загуби способността си да говори. ;cause;Той получи удар. ;Той пое дълбоко дъх. ;0
Жената се спъна на тротоара. ;cause;Имаше пукнатина в цимента. ;Чула е името й да се вика. ;0
Човекът е ударил топка в басейна. ;effect;Спасителят скочи след него. ;Мъжът е намокрил спасител. ;1
Взех антибиотици. ;effect;Инфекцията ми се изчисти. ;Инфекцията ми се разпространи. ;0
Светофорът се пожълти. ;effect;Шофьорът натисна спирачката. ;Шофьорът наду горна. ;0
Пластмасовата кутия се е стопила. ;cause;Накисвам контейнера в топла вода. ;Сложих контейнера на горещата печка. ;1
Колата е вдлъбнала. ;cause;Шофьорът удари телефонен стълб. ;Шофьорът е преминал на червено. ;0
Момчето е учило цяла нощ. ;effect;Той пропусна изпита. ;Той премина изпита. ;1
Момчето се хвана за ръба на басейна. ;cause;Страхуваше се да се научи да плува. ;Спасителят беше на работа. ;0
Сложих си ръката на гърдите. ;effect;Усетих сърдечния си ритъм. ;Сърцето ми започна да бие по-бързо. ;0
Сградата, съседна на офиса ми, беше в процес на строителство. ;effect;Офисът ми беше претъпкан. ;В офиса ми беше шумно. ;1
Семейството искаше да опознае новите си съседи. ;effect;Семейството покани съседите на вечеря. ;Семейството помаха на съседите от двора си. ;0
Водата се изсипа от басейна. ;cause;Плувачът се гмурка в басейна. ;Плувачът се е носил в басейна. ;0
Ухапах парче диня. ;effect;Поглъщах семе. ;Случайно си счупих зъба. ;0
Момчето се спъна. ;cause;Джакета му беше разкопчан. ;Носите му бяха развързани. ;1
Жената си сложи тапи за уши. ;cause;Беше разсеяна от шум. ;Пробиха й ушите. ;0
Напълних си бутилката с вода. ;cause;Изпих цялата вода в него. ;Пазех го в хладилника. ;0
Телевизионното шоу беше цензурирано. ;cause;В него имаше вулгарни думи. ;Имаше сложен сюжет. ;0
Корабът се разби. ;effect;Екипажът се удави. ;Екипажът се сблъска с пирати. ;0
Момчето се почувства объркано от загадката. ;effect;Той реши загадката. ;Той поиска намек. ;1
Телефонът звъни. ;effect;Мъжът затвори телефона. ;Мъжът вдигна телефона. ;1
Жената ме зяпаше. ;effect;Прегърнах я. ;Чувствах се неудобно. ;1
Групата напусна музея. ;cause;Снимали са експонатите. ;Разгледаха всички експонати. ;1
Човекът започна да спори с мен. ;effect;Приятелят ми ме запозна с човека. ;Приятелят ми ме защити. ;1
Гумата на мотора ми беше спукана. ;effect;Пуснах въздух в гумата. ;Смених скоростта на мотора. ;0
Момичето изглеждаше бледо. ;effect;Баща й й четеше приказка. ;Баща й я докосваше по челото. ;1
Писалката е изчерпала мастилото. ;effect;Използвах молив. ;Подписах се. ;0
Отказаха му заем. ;cause;Той беше в дългове. ;Започнал е бизнес. ;0
Момичето остана вкъщи от училище. ;cause;Имаше варицела. ;Тя обичаше да учи математика. ;0
Чантата за боклук беше пълна. ;effect;Занесох го в контейнера. ;Изхвърлих го в мивката. ;0
Изпрах килима. ;cause;Съквартирантката ми изсипа пунш. ;Кучето ми се къса. ;1
Човекът загуби самообладание. ;effect;Изключил е компютъра си. ;Хвърли стол през стаята. ;1
Момичето хвърли клонка в огъня. ;effect;Клонката изгоря. ;Огънят угасна. ;0
Мъжът излезе от душа. ;cause;Горещата вода беше изчезнала. ;Не можа да намери кърпа. ;0
Родителите искали децата им да отидат в колеж. ;effect;Те са отделили спестявания за обучение. ;Те насърчавали децата си да си играят навън. ;0
Мъжът си развърза обувките. ;effect;Обувките се разхлабиха. ;Обувките се износват. ;0
Човекът изяде половината от първото ястие. ;effect;Той е замразявал остатъците. ;Запазил е рецептата. ;0
Коляното ми беше подуто. ;effect;Сложих лед върху него. ;Намазах го с лосион. ;0
Вратата на офиса ми беше отворена. ;effect;Говорих с колегата си на бюрото. ;Чух разговора в коридора. ;1
Трябваше да чакам на опашка. ;effect;Седнах си. ;Прегледах списание. ;1
Човекът хвърли поглед към мухата. ;effect;Мухата се отдалечи. ;Мухата остана неподвижна. ;0
Човекът е написал завещание. ;cause;Той умираше. ;Той беше вдовец. ;0
Бягачът усещаше, че съперникът му го надминава. ;effect;Той се оттегли от надпреварата. ;Той ускори темпото си. ;1
Помислих внимателно за проблема. ;effect;Поисках съвет. ;Измислих решение. ;1
Пътешественикът се разхожда по треперещия висящ мост. ;effect;Беше ужасен. ;Той се почувства екстазен. ;0
Човекът предвиждаше победата на отбора. ;effect;Той се срещна с приятелите си, за да гледа мача. ;Той се обзаложи с приятелите си. ;1
Момчето не можа да заспи. ;effect;Настроил е будилника си. ;Той брои овце. ;1
