premise;question;choice1;choice2;label
Den unge mannen hadde varmen i panna. ;effect;Moren hans tok temperaturen hans. ;Moren hans tok han med til parken. ;0
Mannen spreidde seg med køln. ;cause;Han ville imponera på kjæresten sin. ;Han la gel i håret sitt. ;0
Strømmen i huset gjekk av. ;effect;Eg leita etter ein lommelykt. ;Eg tok opp ei spade. ;0
Familjen flytta inn i eit større hus. ;cause;Sonen tok uteksamen frå vidaregåva. ;Moren fødde tvillingar. ;1
Marathonaren heldt på med eit langsomt tempo. ;cause;Ho ville spara på energien. ;Ho såg mållinjen. ;0
Drengen sparka i automaten. ;cause;Maskinen spytt ut veksla. ;Punga med chips var fast. ;1
Hunden til venen min døydde. ;effect;Eg rulla augo på han. ;Eg gav han eit klem. ;1
Kredittkortet til forretningsmannen vart avvist. ;effect;Han skreiv ei skuldaroppskrift. ;Han betalte med kontanter. ;1
Mannen er forbanna. ;cause;Han klippte neglene sine. ;Han stubbed tæren. ;1
Mannen var stolt av broren sin. ;cause;Broren hans kom i krangel med foreldra deira. ;Broren hans blei godtek på advokatskolen. ;1
Ho ville læra om solsystemet. ;effect;Ho gjekk til biblioteket. ;Ho såg på stjernene. ;0
Plakaten blei fest på veggen. ;cause;Eg plasserte plakatet over døra. ;Eg la tape på baksida av plakatet. ;1
Kunder godkjende arkitektplanane for bygningen. ;effect;Arkitekten bygde bygningen. ;Arkitekten justerte planane. ;0
Mannen lét skjeen sin falla. ;cause;Han skjelv. ;Han slikka skeden. ;0
Styresmannen i selskapet gav seg av. ;effect;Styret oppløyste selskapet. ;Styret fann ein erstatning. ;1
Eg kom seint til foredraget. ;effect;Eg tok plass i bakre rekkje. ;Eg nærma meg podiet. ;0
Mannen vart slept ut av fengsel. ;cause;Familjen hans betala borga. ;Han gjekk til åtak på ein av dei andre innesetningane. ;0
Familjen mista alle eigedomane sine. ;cause;Dei selde huset sitt. ;Hjemme hos dei tok eld. ;1
Eg tråkka på aluminiumsduksene. ;effect;Blikken er omdanna. ;Båten vart knust. ;1
Jenta vart med i debattteamet. ;effect;Ho lærte å bruka ein datamaskin. ;Ho lærte seg å kommunisere. ;1
Stemningen min vart betre. ;cause;Eg høyrde på musikk. ;Eg vaska oppvasken. ;0
Velgjerningsorganisasjonen hadde som mål å samla inn pengar. ;effect;Dei gjev dei heimlause mat. ;Dei haldt på ein auksjon. ;1
Rullbanen kasta seg nedover den bratte fallen. ;effect;Passasjerane kippte. ;Passasjerane skreik. ;1
Eg var rasande. ;effect;Eg sjekka postkassa då eg gjekk ut av huset. ;Eg trengde døra då eg gjekk ut av huset. ;1
Mannen ville sjå sola gå opp. ;effect;Han reiste nordover. ;Han stod opp tidleg. ;1
Eg foldte avisen. ;effect;Eg gjenvinnde papiret. ;Papiret rulle seg. ;1
Folket gjennomgjekk ei naturkatastrof. ;effect;Leiarar i andre land danna ein allianse. ;Leiarar i andre land sende nødhjelp. ;1
Klærne til guten vart våte. ;cause;Han klatrer ut av bassenget. ;Han fall i bassenget. ;1
Studenten skunda seg å lesa boka ferdig. ;cause;Det skulle ha vorte gjeve tilbake til biblioteket. ;Han lånte det frå ein ven. ;0
Brottsmannen vart avretta. ;cause;Han vart kasta i fengsel. ;Han vart dømt for mord. ;1
Solskin gjekk inn i rommet. ;cause;Eg opna gardina. ;Eg låste opp døra. ;0
Eg drog håret frå han som lagar. ;effect;Ho fekk parykken av. ;Ho vart skald. ;0
Redaktøren omformulerte ein setning i manuskriptet. ;cause;Han fann manuskriptet overtydande. ;Han fann dommen uklar. ;1
Ho avlyste kredittkortkontoen sin. ;cause;Ho skjøna at kortet ikkje var der. ;Ho skjøna at kortet hadde gått ut. ;0
Mannen og kvinna vart forelskade. ;effect;Dei gjekk på høgskole. ;Dei gifta seg. ;1
Musikken var for svak til å høyrast. ;effect;Eg skru opp lydstyrken. ;Eg komponerte min eigen song. ;0
Ho hadde hår som stikka opp. ;cause;Ho tok til å fylgje med. ;Ho tok det med seg. ;0
Bleken vart knust. ;cause;Eg sprøyte meg med insektekjeld. ;Eg trilla på roboten. ;1
Eg opna augo. ;cause;Eg vakna. ;Eg slapp av. ;0
Musikken til naboen min var høgt. ;effect;Eg bad han om å skrute ned lyden. ;Eg bad han låna CDen frå meg. ;0
Familien til mannen levde i fattigdom. ;cause;Han var sparsam med inntekta sine. ;Han vann under minimumsløna. ;1
Studenten tok eksamen frå universitetet. ;effect;Han leita etter ein jobb. ;Han tok opp ein hobby. ;0
Kunstnaren blanda gul maling med blå maling. ;effect;Malinga spreier overalt. ;Malinga vart grøn. ;1
Eg endra temaet for samtalen. ;cause;Eg hadde ikkje meir å snakke om. ;Samtalen vart spennd. ;1
Broren min vart utskriven frå sykehuset. ;effect;Eg velkomde han heim. ;Eg gav han den kalde skulderen. ;0
Gardinet på scenen gjekk opp. ;effect;Opningsscenen i stykket byrja. ;Skodespelarane i stykket gjekk ut av scenen. ;0
Gjestela var underordna kidnapparane sine. ;cause;Han truga å såra gisselen. ;Råpna forlét gisselen åleine. ;0
Ein bom vart høyrt på heile scenen. ;cause;Musikaren klappa på foten. ;Musikaren slo på trommen. ;1
Foreldra skunda seg inn i soverommet til barnet sitt. ;cause;Barnet vakna og skreik etter eit mareritt. ;Barnet var redd for å sjå under senga si. ;0
Kvinna kommuniserte med teiknspråk. ;cause;Ho vart fødd for tidleg. ;Ho var døv frå ho vart fødd. ;1
Det var tørke i området. ;effect;Vatnet vart forurenset. ;Frøene døydde. ;1
Katten jagte fuglen. ;effect;Fuglen flaug bort. ;Fuglen fekk ein orme. ;0
Jenta bytte skule. ;cause;Skulen sleppte ut for sommaren. ;Ho flytta til ein ny by. ;1
Eigaren av fabrikken nekta å heve løna til arbeidarane. ;effect;Eigaren utnevnte ein ny forvaltar. ;Ansatte gjekk i streik. ;1
Leiaren oppdaga fiendskap mellom ekstremistane i landet sitt. ;effect;Extremistane påverka han. ;Dei ekstremistane drap han. ;1
Eg gjekk barfotande på stranda. ;effect;Sand klistra seg i føtene mine. ;Bølgjer krasja langs kysten. ;0
Eg vakna midt på natta og følde kjelde. ;effect;Eg tok på meg joggingbukkar. ;Eg drakk eit glas vatn. ;0
Moren stilla sonen. ;cause;Sonen hennar smelte. ;Sonen hennar kvein. ;1
Eg har eit hull i buksa mi. ;cause;Eg zippa opp jeansane. ;Eg snubla på trottoaren. ;1
Drengen hadde på seg tannar. ;effect;Han har eit hull. ;Tandane hans vart rette. ;1
Eg trente på gym i går. ;effect;Eg vakna i dag med ømme muskler. ;Eg vakna i dag med ont i halsen. ;0
Jenta viska fram og tilbake til kvarandre ved lunsjbordet. ;effect;Andre studentar sette seg ved lunsjbordet. ;Andre studentar ved lunsjbordet følde seg utelate. ;1
Barnet landa på trampolin. ;effect;Ho sprang opp i lufta. ;Ho bestemte seg for å prøve å gjera eit forsøk. ;0
Eg la brevet i postkassa. ;effect;Postkontoret leverte brevet. ;Postkontoret fremja brevet. ;0
Spelaaren var sikker. ;effect;Han vedde alle pengane sine. ;Han gjekk heim blakk. ;0
Skogbrannen spreidde seg. ;cause;Vindane vart sterkare. ;Brandmennene vart pågrepne. ;0
Barnet skinnte kneet sitt. ;effect;Moren hans sende han til rommet sitt. ;Mor hans la eit bandasje på såret. ;1
Mannen overlevde den dødelege sjukdomen. ;cause;Han signerte testamentet sitt. ;Han fekk ein organtransplantasjon. ;1
Eg tok ein sipp av den brennande kaffen. ;effect;Eg beit tunga mi. ;Eg brann tunga mi. ;1
Redaktøren sparke forfattaren. ;cause;Skribenten unngjekk partisk i forteljingane sine. ;Forfattaren mista ein viktig deadline. ;1
Eg følde meg utmattet. ;cause;Eg sov heile dagen. ;Eg studerte heile dagen. ;1
Legen stilte pasienten ei diagnose. ;cause;Ho identifiserte symptomene til pasienten. ;Ho forskrivde p-pillar til pasienten. ;0
Eg klóra meg på huden. ;cause;Det var svettande. ;Det følde kløande. ;1
Mannen vart gjennomført ei akutt operasjon. ;cause;Han mista sin herredøme. ;Han fekk hjartestans. ;1
Armsmuskulaturen hans bulte ut. ;cause;Han bøygde armane sine. ;Han freidde armane sine. ;0
Mannen lyfte augebryna. ;cause;Han var overraska. ;Han følde seg motløs. ;0
Eg unnskyldde kollega mi for kva han gjorde. ;cause;Eg trudde han hadde gode intensjonar. ;Eg trudde han visste betre. ;0
Mannen slutta å røyke. ;effect;Han byrja å trene meir. ;Han byrja å vakna tidlegare. ;0
Kvinnan slo angriparen i neset. ;effect;Kroppen til angriparen vart livlaus. ;Slagsmannen byrja å blø. ;1
Piltene gjekk forbi øyet. ;cause;Mannen sikta feil. ;Han var ved å tape. ;0
Hjemmeigaren bad om at ein utryddar skulle koma til huset hans. ;cause;Han fann rotter i kjellaren. ;Han hadde ei maurfarm på rommet sitt. ;0
Eg foreslo at gjesten min i huset skulle gå ut og ete. ;cause;Eg var for trøytt til å laga noko. ;Gjesten min vart verande lengre enn ho var verande. ;0
Jenta fekk fast på broren sin som las dagboken hennar. ;effect;Ho byrja å gjemme dagboken. ;Ho fekk ei ny dagbok. ;0
Kvinna hadde ikkje nok pengar til leie. ;effect;Ho arbeidde overtid. ;Ho gav opp jobben sin. ;0
Handen til barnet trekte seg raskt tilbake. ;cause;Han rørte ved den varme ovnen. ;Han klappte hovudet til valpen. ;0
Selskapet ville måle kundetilfredshet. ;effect;Dei tilbød ei rabat til nye kundar. ;Dei delte ut ei spørreundersøking til kundane. ;1
Tregulvet vart skrapt. ;cause;Drengen kasta puter frå sofaen. ;Drengen sleip ein stol over golvet. ;1
Eg har skilt andletet mitt. ;cause;Fienden min hånte meg. ;Feinden min riste opp ein knytnep. ;1
Den berømte statuen vart brent ned. ;cause;Det vart slått av lynet. ;Folk kom for å vere vere i stand til å avgudsdyrka det. ;0
Eg lét fruktane liggja ute på bordet. ;effect;Frukta gjev frø. ;Fuglar swarma på frukt. ;1
Ballerina skar i eit ligament. ;cause;Ho peika på tærne. ;Ho vridde ankelen. ;1
Skosnørene til barnet vart løyst. ;cause;Han lærte seg å knyta dei. ;Han sprang rundt på lekeplassen. ;1
Eg vart forvandla til boka. ;effect;Eg gav boka tilbake. ;Eg mistar rekna på tida. ;1
Mannen heldt på liknande trussingar som foreldra sine. ;cause;Foreldra hans påverka han. ;Foreldra hans avviste han. ;0
Bilen sakta gradvis ned til ein stopp. ;cause;Det gjekk ikkje bensin. ;Sjåføren fall i søvn. ;0
Mannen åt is i sola. ;effect;Iskreman mistet smaken sin. ;Isen droppa frå kjeglen. ;1
Eg hengde kunstverk i rommet. ;cause;Teppet såg skitent ut. ;Veggene såg nakne ut. ;1
Eg gjekk tidleg frå jobb. ;cause;Eg hadde hovudverk. ;Bossen min hadde eit møte. ;0
Hunden smurde på teppet. ;effect;Eigaren skjelte på valpen. ;Eigaren gav valpen ein godbit. ;0
Eg bad venen min om unnskylding. ;effect;Venen min tilgav meg. ;Venen min vart rasande. ;0
Mannen stod ut i mengda. ;cause;Han bar ei ryggsekke. ;Han hadde på seg ein neon vest. ;1
Vitna la under eid. ;effect;Han avslutta vitnemålet sitt. ;Han vart skulda for falsk eid. ;1
Kvinnan farga håret sitt. ;cause;Ho ville ha eit nytt utseende. ;Ho ville vere i lag med dei andre. ;0
Ein innvandrar blei tekne på ulovleg opphald i landet. ;effect;Dei fann arbeid. ;Dei vart deporterte. ;1
Den offentlige talaren spelte ein vits. ;effect;Publiken lat lat. ;Publiken reiste seg. ;0
Eg såg inn i sola. ;effect;Sola gjorde meg blind. ;Sola brann opp huden min. ;0
Eg kjende meg lei. ;effect;Eg snorkla. ;Eg gaus. ;1
Steiken var vanskeleg å skjera. ;cause;Kniven var kjempete. ;Biffen var rå. ;0
Ho erklærte seg konkurs. ;cause;Ho fekk utløysing av underholdsbidrag. ;Ho fekk ei stor skuld. ;1
Lykta i leilegheita til vennen min var att. ;effect;Eg undra om han var ute. ;Eg bestemte meg for å gjere han eit besøk. ;1
Eg la blomsten under nesen min. ;effect;Blomstrene kom av blomsten. ;Eg fekk lukta blomsten. ;1
Kvinna følde seg nostalgisk. ;cause;Ho trefte ein barndomsvenne. ;Ho ropa på borna sine. ;0
Studenten trekkte fram på papiret. ;effect;Han sende fram papiret tidlegare. ;Han sende fram papiret ufullstendig. ;1
Bilarettane mine gjekk i stykker. ;effect;Eg gjekk til kjøpesenteret. ;Eg ringde ein mekanikar. ;1
Eg kasta bort noten. ;cause;Det var anonymt. ;Det var useleggbart. ;1
Fuglen flappte med vengane sine. ;effect;Det la egg. ;Han gjekk oppover. ;1
Eg parkerte på inngangsgaten. ;cause;Garasjen var open. ;Garasjen var full. ;1
Brotmannen sikta våpenet mot offeret sitt. ;effect;Brotmannen la ned våpenet. ;Ofreta heldt hendene opp. ;1
Eg såg fram til helga. ;cause;Eg planla å gå til begravelsen til onkelen min. ;Eg planla å gå på bryllaupet til venen min. ;1
Eg mistar rekna på tida. ;cause;Eg var dagdrømmar. ;Eg vart kvalm. ;0
Dokumentet var utskriveleg. ;cause;Printeren hadde lite blekk. ;Frisuren var ute av papir. ;0
Stadionet spelte nasjonalsangen. ;effect;Fansen vende seg mot flagget. ;Fansen storma ut på banen. ;0
Dippa smaka blanda. ;effect;Eg tente det. ;Eg sette salt i det. ;1
Eg la eit papirhåndkle på veggen. ;effect;Handkjøttet oppnådde væsken. ;Det blei sitjande etter. ;0
Kvinna vart avbroten midt i lesinga av boka si. ;effect;Ho bokmerka sida si. ;Ho las boka på nytt. ;0
Flyet fekk litt turbulens. ;effect;Mannen trekte seg i setebeltet. ;Mannen såg ut av vindauge. ;0
Drengen trilla. ;cause;Jenta ignorerte han. ;Jenta prikk han. ;1
Legen gav pasienten eit kunstig lem. ;cause;Dei amputerte beina hennar. ;Dei følgde med på vitalt. ;0
Drengen klemte på albuen til jenta. ;effect;Ho riste på skuldra mot han. ;Ho rykte armen frå han. ;1
Eg bad venen min om råd. ;cause;Eg sette pris på meiningen hans. ;Eg visste at eg hadde rett. ;0
Drengen trakk i leire. ;effect;Mølet klistra seg til skorna hans. ;Mølet slo han i andletet. ;0
Byen fekk fleire centimeter snø. ;effect;Skolane stengde. ;Folk gøymde seg under jorda. ;0
Arbeidarane si skift var over. ;effect;Han gjekk heim for dagen. ;Han truga med å gå av. ;0
Treet skadde huset. ;cause;Treet fall på taket. ;Treet skygde bakgården. ;0
Treet spalte seg i to. ;cause;Eg stabla ved i peisen. ;Eg sveiv øksen ned til trea. ;1
Familjen gratulerte paret. ;cause;Paret kunngjorde at dei skulle skilje seg. ;Paret kunngjorde at dei skulle ha ein baby. ;1
Jenta sende guten eit valentinskort. ;cause;Ho likte han. ;Ho kyssa han. ;0
Eg nikka med hovudet mitt når venen min sa det. ;cause;Eg var forvirra. ;Eg var samd med han. ;1
Vennane kasta ein mynt. ;cause;Dei ville finne eit kompromiss. ;Dei ville gjera ein rettferdig avgjørelse. ;1
Timeren i kjøkkenet gjekk av. ;effect;Mannen lasta ut matvarane i kjøleskåpet. ;Mannen tok pizzaen ut av ovnen. ;1
Ho sette seg eit ambisiøst mål. ;effect;Ho slapp av. ;Ho arbeidde hardt. ;1
Den rike mannen døydde av å ha vorte gamal. ;effect;Sonen hans hadde lovlege problem. ;Sonen hans arva formuen hans. ;1
Ho trampet på elden. ;effect;Flammane gjekk ut. ;Røyk steig opp frå flammane. ;0
Bilar av kvinna var i verkstaden. ;cause;Sjåførartillatinga hennar vart trekt tilbake. ;Ho hadde ein bilulykke. ;1
Eg sov gjennom vekerklokkaret mitt. ;effect;Eg laga frokost. ;Eg mista frokosten. ;1
Den offentlege figuren gjekk ut av limousinen. ;effect;Kameraet gjekk i hans retning. ;Familjen hans var til stede på pressekonferansen. ;0
Kvinna blei verande i badekaret. ;effect;Badvatnet vart ljummet. ;Badvatnet gjekk ut av karet. ;0
Studenten ville treffe andre studentar på campus. ;effect;Han vart med i eit brorskap. ;Han hadde ein mastergrad i ingeniørfag. ;0
Eg lyfte sofaen. ;cause;Eg leitar etter småpengar. ;Eg ordna om i stua. ;0
Vespa flaug mot guten. ;effect;Drengen rømde bort. ;Drengen plockte ein blomme. ;0
Kvinna blei funnen skuldig i eit lovbrot. ;effect;Ho blei dømd til å utføra samfunnsarbeid. ;Ho blei dømt til døden. ;0
Eg rørte sukkeret i den varme te. ;effect;Teet dampte. ;Sukkeret vart oppløyst. ;1
Veteranen gjekk med ein halte. ;cause;Han vart innkalla til krigen. ;Han vart skadd i strid. ;1
Brotmannen rømde frå politiet. ;effect;Politiet tok seg av offeret. ;Politiet jagte forbrytaren. ;1
Den bærbare datamaskina ville ikkje slå på. ;cause;Eg fall av. ;Eg ladde han. ;0
Kvinna fekk ikkje rom i skapet sitt. ;cause;Ho fekk ei stor garderobe. ;Ho foldte vasketøy. ;0
Mannen var hjartbroten. ;cause;Kona hans fødde. ;Kona hans forlét han. ;1
Mannen fekk ein grad. ;effect;Han blei kvalifisert for jobben han ville ha. ;Tilbodet hans om jobb vart trekt tilbake. ;0
Røysta hans blei tydleg i heile salen. ;cause;Han helste publikum. ;Han tala inn i mikrofonen. ;1
Eg kasta ein mynt i fontenen med vatn. ;effect;Myntene sokk ned til botnen. ;Myntene brakte seg i to. ;0
Spelaren slår ballen mot holet. ;effect;Bollen gjekk inn i holet. ;Bollen gjekk tilbake til spelaren. ;0
Eg anda inn støvet på taket. ;effect;Eg hadde hikke. ;Eg nyste. ;1
Kassereren ringte etter vakta. ;cause;Kunden brukte falske pengar. ;Kunden lét lysta på. ;0
Eg tok ut søpla. ;cause;Avfallet gjorde kjøkkenet lukta vondt. ;Eg kasta ut handelsklista mi ved eit uhell. ;0
Familjen gjekk til dyreparken. ;effect;Barna beundra dyrene. ;Barna jagte dyrene. ;0
Andinga til mannen var høgt. ;cause;Nyrane hans gjekk ut av kraft. ;Lungene hans var samla. ;1
Eg hadde ei ekstra billett til konserten. ;effect;Eg spurde venen min om vegen til salen. ;Eg spurde venen min om han var interessert i å gå. ;1
Klimaanlegget i huset gjekk i stykker. ;effect;Eg tok ut tepper. ;Eg opna vindauga. ;1
Gutten har vond rygg. ;cause;Rygsekkja hans var open. ;Rygsekkja hans var tung. ;1
Eg kjøpte ei gåve til mamma. ;cause;Eg bake ei kake til henne. ;Det var fødselsdagen hennar. ;1
Narcissane i hagen vart øydelagde. ;cause;Ei bi stakk gartnaren. ;Eikarar gravde opp glomer. ;1
Eg treffte fyren. ;effect;Flammen blei slokna. ;Matchen produserte ein flamme. ;1
Dei stridande partane kom til ein avtale. ;cause;Dei ville ikkje halde på med å diskutere det i retten. ;Dei ville laga det personlege sambandet sitt. ;0
Barna vart sendt til eit barnehjem. ;cause;Foreldra deira døydde. ;Foreldra deira har bortskjemt dei. ;0
Ein meteoritt landa i havet. ;effect;Det skjedde ein tsunami. ;Det byrja å hagla. ;0
Fagmannen møtte ei giftig slange. ;effect;Ho vart dehydrert. ;Ho vart panikkert. ;1
Oven vart varm. ;cause;Eg sette på ovnen. ;Eg la fatet i ovnen. ;0
Eg pressa sitronkjelen. ;effect;Sitronen fekk mugg. ;Sitronen sprutande. ;1
Landet oppdaga nytt land. ;effect;Landet gjekk frå land. ;Landet koloniserte jorda. ;1
Glaset fall av bordet. ;effect;Det sprakk i stykker over heile golvet. ;Det landet på ein haug med vask. ;0
TABELET vakla. ;cause;Gólvet var ujevnt. ;Gólvet var glitt. ;0
Faren fekk fast sonen sin på ein løgn. ;effect;Sonen hans vedkjende sanninga. ;Faren hadde tillit til sonen sin. ;0
Mannen hadde eit tungt hode. ;effect;Han tok hoste sirup. ;Han tok aspirin. ;1
Toget sakta ned. ;cause;Han nærma seg stasjonen. ;Det gjekk over tid. ;0
Han gjekk på terapi. ;cause;Hjåra hans hadde ei arvelig karakter. ;Han blei diagnostisert med depresjon. ;1
Kvinna greip halsen hennar. ;cause;Ho svelte maten sin. ;Ho kvalte seg i maten. ;1
Kvinna hadde vondt i halsen. ;effect;Røysta hennar høyrde raspig ut. ;Ho snakka med ein aksent. ;0
Hunden såg på den saftige biffen på bordet. ;effect;Han salivra. ;Det ligg ned. ;0
Kvinnens forretning hadde suksess. ;effect;Ho sparka dei ansatte. ;Ho vart rik. ;1
Studentane gjekk ut av klasserommet. ;cause;Bjella ringde. ;Læraren gav dei lekser. ;0
Kvinnan hevda ho hadde sett eit spøkelse. ;effect;Kjennarar hennar var skeptiske. ;Kjennskapane hennar var i slekt med henne. ;0
Mannen mista høyrsla si. ;cause;Han drukna nesten i havet. ;Han vart nesten drepen i ein eksplosjon. ;1
Barnet lét ballongstrengen gå. ;effect;Ballongen har late av luft. ;Ballongen steig opp i lufta. ;1
Mannen mista evnen til å snakka. ;cause;Han hadde eit slag. ;Han trekte pusten djupt. ;0
Kvinna snubla på fortauet. ;cause;Det var ein sprekk i sementen. ;Ho høyrde namnet sitt bli kalla. ;0
Mannen kasta ein kanonball i bassenget. ;effect;Sjømansvakta hoppa inn etter han. ;Mannen drakk livvakten. ;1
Eg tok antibiotika. ;effect;Infeksjonen min gjekk over. ;Smitta mi har spreidd seg. ;0
Fjernlyset vart gult. ;effect;Sjåføren trekte på bremsene. ;Sjåføren trunkte. ;0
Plastikbeinet smelte. ;cause;Eg la beinet i varmt vatn. ;Eg la behållaren på den varme komfyren. ;1
Bilen vart dekt. ;cause;Sjåføren trefte ein telefonstolpe. ;Sjåføren gjekk på raudt. ;0
Drengen studerte heile natta. ;effect;Han gjekk ikkje på eksamen. ;Han gjekk på eksamen. ;1
Den unge gutten heldt seg til kanten av bassenget. ;cause;Han var redd for å læra å symja. ;Slaktsvakta var på vakt. ;0
Eg la handa mi på brystet mitt. ;effect;Eg følde hjartene mine banka. ;Hjertet mitt gjekk opp. ;0
Bygningen som ligg ved kontoret mitt var under bygging. ;effect;Kontoret mitt var overfylt. ;Kontoret mitt var støyende. ;1
Familien ville bli kjent med dei nye naboane sine. ;effect;Familjen inviterte naboane over til middag. ;Familjen vinkte til naboane frå hagen sin. ;0
Vatnet sprutte opp frå bassenget. ;cause;Svimjaren dykka ned i bassenget. ;Svimjaren svevde i bassenget. ;0
Eg beit i eit stykke av vannmelon. ;effect;Eg svelg tilfeldig eit frø. ;Eg sprakk ved ein feil tann. ;0
Drengen snubla. ;cause;Jakken hans var avsipa. ;Skosnøytta hans var løyst. ;1
Ho la øyrepluggar i. ;cause;Ho vart distrahert av lyd. ;Ho fekk borte i øyra. ;0
Eg fylte på vatnflaska mi. ;cause;Eg drakk heile vatnet i han. ;Eg la det i kjøleskåpet. ;0
TV-serien blei sensurert. ;cause;Det inneheldt vulgært språk. ;Det var eit komplisert skilt. ;0
Skipet vart vraka. ;effect;Mannskapet drukna. ;Mannskapet møtte piratar. ;0
Drengen følde seg forvirra av gåta. ;effect;Han løyste gåta. ;Han bad om eit hint. ;1
Telefonen ringde. ;effect;Mannen la på telefonen. ;Mannen tok opp telefonen. ;1
Ho stirra på meg. ;effect;Eg klemte ho. ;Eg følde meg ikkje komfortabel. ;1
Gruppa forlét museet. ;cause;Dei tok bilete av utstillingane. ;Dei såg på alle utstillingane. ;1
Mannen byrja på å krangla med meg. ;effect;Ein ven av meg introduserte meg for mannen. ;Vennen min stod opp for meg. ;1
Tyret på sykkelen min var flat. ;effect;Eg pumpte luft inn i dekk. ;Eg bytta gir på sykkelen. ;0
Ho såg bleik ut. ;effect;Far hennar las ei historie for henne. ;Far hennar følgde panna hennar. ;1
Penna vart tom for blekk. ;effect;Eg brukte ein blyant. ;Eg skreiv under med namnet mitt. ;0
Mannen vart nekta for eit lån. ;cause;Han var i skuld. ;Han starta ei verksemd. ;0
Jenta vart heime frå skulen. ;cause;Ho hadde kyllingvauke. ;Ho likte å læra matte. ;0
Ruskposen var full. ;effect;Eg tok det med meg til søppelflis. ;Eg dumppa han ned i vasken. ;0
Eg støvsugde teppet. ;cause;Mi romkammerat må ha gjeve ut litt punch. ;Hunden min gjev ut hår. ;1
Mannen mista sin herredøme. ;effect;Han slukkte av datamaskina si. ;Han kasta ei stol over rommet. ;1
Jenta kasta ein kvist i leireldet. ;effect;Kvisten brann. ;Elden gjekk ut. ;0
Mannen gjekk ut av dusjen. ;cause;Det var ikkje varmt vatn att. ;Han fann ikkje eit handkjøtt. ;0
Foreldra ville at borna deira skulle gå på høgskole. ;effect;Dei sette til side ein sparefond for studiekostnad. ;Dei oppfordra borna sine til å leka utanfor. ;0
Mannen la av lappene på skoene sine. ;effect;Skoene laust. ;Skoene vart slitne. ;0
Mannen åt halvparten av forretningen. ;effect;Han kjøla resten av maten. ;Han la oppskriftet til. ;0
Klokka mi var hovna. ;effect;Eg la is på det. ;Eg smurde kremi på det. ;0
Døren til kontoret mitt var open. ;effect;Eg snakka med kollegaen min ved skrivebordet mitt. ;Eg overhørte samtalen i hallen. ;1
Eg måtte stå i kø. ;effect;Eg tok plass. ;Eg skreiv eit magasin. ;1
Mannen gav ein smalsvinkel på fluen. ;effect;Flygen surra bort. ;Flygen vart verande stille. ;0
Mannen skreiv eit testamente. ;cause;Han var døyande. ;Han var enkjeman. ;0
Løparen følde at konkurrenten hans fekk overtaket han. ;effect;Han trekte seg ut av konkurransen. ;Han auka farten. ;1
Eg tenkte nøye på problemet. ;effect;Eg bad om råd. ;Eg fann ei løysing. ;1
Den reisande gjekk på den skjelvande hengebryggen. ;effect;Han følde seg forferdeleg. ;Han følde seg ekstatisk. ;0
Mannen såg fram til at laget skulle vinna. ;effect;Han møtte venene sine for å sjå kampen. ;Han gjorde ein vedding med venene sine. ;1
Gutten kunne ikkje sovna. ;effect;Han sette vekkerklokka. ;Han telde sauer. ;1
