premise;question;choice1;choice2;label
Aus dem Ei entstand ein Kükenbaby. ;cause;Das Ei hat geschlüpft. ;Ich habe das Ei gebrochen. ;0
Der Gefangene verhungerte. ;effect;Er ist tot. ;Er ist geflohen. ;0
Der Mann verlor auf der Leiter sein Gleichgewicht. ;effect;Er kletterte die Leiter hoch. ;Er ist von der Leiter gefallen. ;1
Das Kind rülpste. ;cause;Er nahm einen Schluck Soda. ;Er hat die Limo-Dose geöffnet. ;0
Ein kalter Zug kam durch das Fenster herein. ;effect;Ich entspannte mich. ;Ich zitterte. ;1
Der Student erhielt ein Stipendium, um aufs College zu gehen. ;cause;Ihre Klassenkameraden respektierten sie. ;Sie hatte gute Noten. ;1
Das Mädchen machte sich über den Jungen lustig. ;cause;Sie wohnte neben ihm. ;Sie war in ihn verknallt. ;1
Der hungrige Landstreicher stahl Essen. ;cause;Er hat Mitleid hervorgerufen. ;Er hatte kein Geld. ;1
Ich rief meinen Freund an, um zu plaudern. ;cause;Ich wollte Privatsphäre. ;Ich fühlte mich einsam. ;1
Der Mann reichte mir die Hand. ;effect;Ich schüttelte seine Hand. ;Ich habe ihm eine Ohrfeige gegeben. ;0
Ich habe mich verkrampft. ;cause;Das Feuerwerk wurde in die Luft geschleudert. ;Der Frisbee schoss mir auf den Kopf zu. ;1
Das Mädchen biss sich die Nägel. ;cause;Sie war besorgt. ;Sie war überrascht. ;0
Ich habe die Seite im Kalender umgedreht. ;cause;Ich habe einen Termin im Kalender markiert. ;Es war der Beginn eines neuen Monats. ;1
Der Mann entdeckte, dass seine Frau eine Affäre hatte. ;effect;Er hat seinen Anwalt gefeuert. ;Er hat die Scheidung eingereicht. ;1
Das Mädchen hat den Gummiball fallen lassen. ;effect;Der Ball hat gesprungen. ;Der Ball leuchtete. ;0
Das Mädchen hat bei der Prüfung einen Fehler gemacht. ;effect;Sie hat die Antwort erraten. ;Sie hat ihre Antwort gelöscht. ;1
Der Spieler hat seinen Gegner tackelt. ;effect;Sein Gegner erwischte den Pass. ;Sein Gegner fiel zu Boden. ;1
Ich habe die Tomaten aus der Rebe gepflückt. ;cause;Sie waren reif. ;Ich habe sie gegossen. ;0
Der Mann wollte romantisch sein. ;effect;Er hat seine Ex-Freundin zum Mittagessen getroffen. ;Er hat seiner Freundin Schokolade gekauft. ;1
Das Quecksilber im Thermometer stieg. ;cause;Ich habe das Thermometer fallen lassen. ;Das Wetter wurde wärmer. ;1
Ein Tornado kam durch die Stadt. ;effect;Das Dach des Gerichtsgebäudes ist abgeflogen. ;Die Autobahn wurde gefährlich vereist. ;0
Der Schüler erhielt Nachhilfe. ;effect;Seine Noten haben sich verbessert. ;Er hat bei der Prüfung geschummelt. ;0
Ich fühlte mich wohl. ;cause;Ich kniete auf den Boden. ;Ich wickelte mich in eine Decke. ;1
Ich habe den Stein poliert. ;effect;Es wurde rutschig. ;Es wurde glänzend. ;1
Ich habe Zucker in den Kaffee getan. ;effect;Der Kaffee roch stark. ;Der Kaffee schmeckte süß. ;1
Der Mann schlurfte in den Zeitungen. ;effect;Er hat sich durch Papier geschnitten. ;Er hat die Papiere zerfetzt. ;0
Ich habe den Nagel mit dem Hammer geschlagen. ;effect;Der Nagel ist in das Holz eingedrungen. ;Der Nagel ist verrostet. ;0
Der Fisch hat die Leine gebissen. ;effect;Der Fischer zog den Fisch rein. ;Der Fischer wirft die Leine neu. ;0
Der Teenager schämte sich, zur Schule zu gehen. ;cause;Sie hat einen Pickel. ;Sie hat ihre Zahnspange abgenommen. ;0
Mein Gesichtsausdruck erleuchtete. ;cause;Ich habe gute Nachrichten erhalten. ;Ich verlor meine Geduld. ;0
Ich wischte mir die Hände mit einem Handtuch ab. ;cause;Das Handtuch war nass. ;Meine Hände waren nass. ;1
Der Mann verlor sein Gleichgewicht auf dem Hocker. ;cause;Der Stuhl wackelte unter ihm. ;Er hat Farbe auf den Hocker verschüttet. ;0
Die Teamkollegen machten sich gegenseitig die Schuld. ;cause;Sie haben ihr Spiel verloren. ;Ihr Trainer hat das Training abgesagt. ;0
Ich bat um Vergebung. ;cause;Ich bereute meinen Fehler. ;Ich habe mein Ziel erreicht. ;0
Die Frau langweilte sich an ihrem Date. ;cause;Er stellte ihr Fragen über sie selbst. ;Er sprach unaufhörlich über sich selbst. ;1
Das Mädchen lächelte. ;effect;Ihre Wangen wurden rot. ;Ihre Grübchen waren sichtbar. ;1
Das feindliche Schiff ist gesprengt. ;cause;Es ist über die Mine gefahren. ;Es segelte in den Hafen. ;0
Der Mann hat sich den Fuß durchbohrt. ;cause;Er ist in eine Pfütze gelaufen. ;Er trat auf Glasstücke. ;1
Die Detektive haben den Tatort nach Fingerabdrücken durchsucht. ;effect;Sie haben die Identität des Mörders entdeckt. ;Sie fanden die Waffe am Tatort. ;0
Auf der Autobahn war viel Verkehr. ;effect;Ich habe einen Umweg genommen. ;Ich bat um eine Mitfahrgelegenheit. ;0
Die Wirtschaft des Landes ging zurück. ;effect;Viele Menschen wurden krank. ;Viele Menschen waren arbeitslos. ;1
Die Grenzübertrittenschützin hat die Kinder angepfiffen. ;cause;Sie wollten gerade in den Gegenverkehr laufen. ;Sie hat sie aus ihrer Nachbarschaft erkannt. ;0
Ich drehte meine Augen über meinen Freund. ;cause;Er hat mir die Wahrheit gesagt. ;Er machte eine sarkastische Bemerkung. ;1
Das Auto hatte keinen Sprit mehr. ;effect;Der Fahrer war auf der Straße gestrandet. ;Der Fahrer hat einen Anhalter abgeholt. ;0
Die Frau ging in die Wehen. ;effect;Das Baby wurde geboren. ;Die Frau hatte Morgenübelkeit. ;0
Der Hut des Mannes wurde weggeflogen. ;cause;Er hat den Hut abgenommen. ;Es war windig draußen. ;1
Das Mädchen besuchte die Geburtstagsfeier ihrer Klassenkameradin. ;cause;Sie hat eine Einladung erhalten. ;Sie hat ein Geschenk gekauft. ;0
Die Stirn des Jungen war heiß. ;effect;Seine Mutter hat seine Temperatur gemessen. ;Seine Mutter hat ihn in den Park gebracht. ;0
Der Mann sprühte sich mit Köln. ;cause;Er wollte seinen Date beeindrucken. ;Er hat Gel in seine Haare getan. ;0
Der Strom im Haus ist ausgegangen. ;effect;Ich suchte nach einer Taschenlampe. ;Ich habe eine Schaufel genommen. ;0
Die Familie zog in ein größeres Haus. ;cause;Der Sohn hat die Highschool abgeschlossen. ;Die Mutter brachte Zwillinge zur Welt. ;1
Der Marathonläufer hielt ein langsames Tempo. ;cause;Sie wollte ihre Energie sparen. ;Sie hat die Ziellinie gesehen. ;0
Der Junge hat den Automaten getreten. ;cause;Die Maschine spuckte das Wechselgeld aus. ;Die Tüte Chips war stecken geblieben. ;1
Der Hund meines Freundes ist gestorben. ;effect;Ich rollte die Augen. ;Ich habe ihn umarmt. ;1
Die Kreditkarte des Geschäftsmannes wurde abgelehnt. ;effect;Er hat einen Schuldschein geschrieben. ;Er hat mit Bargeld bezahlt. ;1
Der Mann verflucht. ;cause;Er hat sich die Nägel geschnitten. ;Er hat sich den Zeh gestoßen. ;1
Der Mann war stolz auf seinen Bruder. ;cause;Sein Bruder hatte einen Streit mit ihren Eltern. ;Sein Bruder wurde auf die Jura-Schule aufgenommen. ;1
Das Mädchen wollte etwas über das Sonnensystem erfahren. ;effect;Sie ist in die Bibliothek gegangen. ;Sie schaute in die Sterne. ;0
Das Poster klebte an der Wand. ;cause;Ich habe das Poster über der Tür aufgestellt. ;Ich habe das Poster mit Klebeband befestigt. ;1
Der Kunde genehmigte die Pläne des Architekten für das Gebäude. ;effect;Der Architekt baute das Gebäude. ;Der Architekt hat die Pläne angepasst. ;0
Der Mann ließ seinen Löffel fallen. ;cause;Seine Hand zitterte. ;Er hat den Löffel geleckt. ;0
Der Geschäftsführer des Unternehmens trat zurück. ;effect;Der Vorstand löste die Firma auf. ;Der Vorstand hat seinen Ersatz gefunden. ;1
Ich kam zu spät zum Vortrag. ;effect;Ich nahm einen Platz in der hinteren Reihe. ;Ich näherte mich dem Podium. ;0
Der Mann wurde aus dem Gefängnis entlassen. ;cause;Seine Familie hat seine Kaution bezahlt. ;Er hat einen Mitgefangenen angegriffen. ;0
Die Familie verlor all ihre Habseligkeiten. ;cause;Sie haben ihr Haus verkauft. ;Ihr Haus ist in Flammen aufgegangen. ;1
Ich habe auf die Aluminium-Dose getreten. ;effect;Die Dose wurde recycelt. ;Die Dose wurde zerquetscht. ;1
Das Mädchen trat dem Debatte-Team bei. ;effect;Sie lernte, einen Computer zu benutzen. ;Sie lernte Kommunikationsfähigkeiten. ;1
Meine Stimmung verbesserte sich. ;cause;Ich hörte Musik. ;Ich habe abgespeist. ;0
Die Wohltätigkeitsorganisation setzte sich das Ziel, Geld zu sammeln. ;effect;Sie fütterten die Obdachlosen. ;Sie hielten eine Auktion ab. ;1
Die Achterbahn stürzte den steilen Abfall hinunter. ;effect;Die Passagiere kicherten. ;Die Passagiere schrien. ;1
Ich war wütend. ;effect;Ich habe den Briefkasten überprüft, als ich das Haus verließ. ;Ich schlug die Tür zu, als ich das Haus verließ. ;1
Der Mann wollte den Sonnenaufgang sehen. ;effect;Er ist nach Norden gereist. ;Er ist früh aufgestanden. ;1
Ich hab das Papier gefaltet. ;effect;Ich habe das Papier recycelt. ;Das Papier war gefaltet. ;1
Die Nation ertrug eine Naturkatastrophe. ;effect;Die Führer anderer Länder schlossen eine Allianz. ;Führer anderer Länder schickten Nothilfe. ;1
Die Kleidung des Jungen ist durchnässt. ;cause;Er ist aus dem Pool geklettert. ;Er ist ins Becken gefallen. ;1
Der Student eilte, das Buch zu Ende zu lesen. ;cause;Es sollte in die Bibliothek zurückgegeben werden. ;Er hat es sich von einem Freund geliehen. ;0
Der Verbrecher wurde hingerichtet. ;cause;Er wurde ins Gefängnis geworfen. ;Er wurde wegen Mordes verurteilt. ;1
Sonnenlicht drang in den Raum. ;cause;Ich habe die Vorhänge aufgemacht. ;Ich hab die Tür aufgemacht. ;0
Ich habe den Betrüger am Haar gerissen. ;effect;Ihre Perücke ist ab. ;Sie ist kahl geworden. ;0
Der Herausgeber hat einen Satz im Manuskript umformuliert. ;cause;Er fand das Manuskript überzeugend. ;Er hielt den Satz für unklar. ;1
Die Frau hat ihr Kreditkartenkonto gekündigt. ;cause;Sie bemerkte, dass die Karte fehlte. ;Sie hat bemerkt, dass die Karte abgelaufen ist. ;0
Der Mann und die Frau verliebten sich. ;effect;Sie waren auf dem College. ;Sie haben geheiratet. ;1
Die Musik war zu schwach, um sie zu hören. ;effect;Ich habe die Lautstärke erhöht. ;Ich habe mein eigenes Lied komponiert. ;0
Das Haar des Jungen ragte hoch. ;cause;Das Mädchen hat es versaut. ;Das Mädchen hat es gezogen. ;0
Der Käfer wurde zerquetscht. ;cause;Ich habe mich mit Insektenschutzmittel besprüht. ;Ich bin auf den Käfer getreten. ;1
Ich öffnete meine Augen. ;cause;Ich bin aufgewacht. ;Ich entspannte mich. ;0
Die Musik meines Nachbarn war laut. ;effect;Ich bat ihn, es leiser zu machen. ;Ich bat ihn, mir die CD zu leihen. ;0
Die Familie des Mannes lebte in Armut. ;cause;Er war sparsam mit seinem Einkommen. ;Er verdiente unter dem Mindestlohn. ;1
Der Student hat seinen Abschluss an der Universität gemacht. ;effect;Er suchte sich einen Job. ;Er hat ein Hobby. ;0
Der Künstler mischte gelbe Farbe mit blauer Farbe. ;effect;Die Farbe ist überall verteilt. ;Die Farbe wurde grün. ;1
Ich habe das Gesprächsthema geändert. ;cause;Mir sind die Gesprächsthemen ausgegangen. ;Das Gespräch wurde angespannt. ;1
Mein Bruder wurde aus dem Krankenhaus entlassen. ;effect;Ich habe ihn wieder zu Hause begrüßt. ;Ich habe ihn kaltgelassen. ;0
Der Vorhang auf der Bühne ging auf. ;effect;Die Eröffnungsszene des Stücks begann. ;Die Schauspieler des Stücks verließen die Bühne. ;0
Die Geisel unterwarf sich den Befehlen des Entführers. ;cause;Der Entführer drohte, die Geisel zu verletzen. ;Der Entführer hat die Geisel allein gelassen. ;0
Ein Boom hallte über die Bühne. ;cause;Der Musiker klopfte mit dem Fuß. ;Der Musiker schlug auf die Trommel. ;1
Die Eltern eilten ins Schlafzimmer ihres Kindes. ;cause;Das Kind erwachte schreiend aus einem Alptraum. ;Das Kind hatte Angst, unter ihr Bett zu schauen. ;0
Die Frau kommunizierte in Gebärdensprache. ;cause;Sie wurde vorzeitig geboren. ;Sie ist taub geboren. ;1
In der Region kam es zu einer Dürre. ;effect;Das Wasser wurde kontaminiert. ;Die Ernte ging verloren. ;1
Die Katze jagte den Vogel. ;effect;Der Vogel ist weggeflogen. ;Der Vogel hat einen Wurm gefangen. ;0
Das Mädchen wechselte die Schule. ;cause;Die Schule hat für den Sommer frei. ;Sie zog in eine neue Stadt. ;1
Der Fabrikbesitzer weigerte sich, die Löhne der Angestellten zu erhöhen. ;effect;Der Besitzer hat einen neuen Manager ernannt. ;Die Angestellten streikten. ;1
Der Führer hat die Extremisten in seinem Land angegriffen. ;effect;Die Extremisten haben ihn beeinflusst. ;Die Extremisten ermordeten ihn. ;1
Ich ging barfuß am Strand. ;effect;Sand, der mir an den Füßen klebte. ;Die Wellen stürzten entlang des Uferes. ;0
Ich bin mitten in der Nacht aufgewacht und hatte es kalt. ;effect;Ich habe eine Jogginghose an. ;Ich trank ein Glas Wasser. ;0
Die Mutter schwieg ihren Sohn. ;cause;Ihr Sohn grinste. ;Ihr Sohn jammerte. ;1
Ein Loch in meiner Jeans. ;cause;Ich habe die Jeans angezapft. ;Ich bin auf dem Bürgersteig gestolpert. ;1
Der Junge trug eine Zahnspange. ;effect;Er hat einen Hohlraum. ;Seine Zähne wurden gerade. ;1
Ich habe gestern im Fitnessstudio trainiert. ;effect;Ich bin heute mit Muskelkater aufgewacht. ;Ich bin heute mit Halsschmerzen aufgewacht. ;0
Das Mädchen flüsterte hin und her zu einander am Esstisch. ;effect;Andere Studenten setzten sich an den Mittagstisch. ;Andere Schüler fühlten sich am Mittagstisch ausgeschlossen. ;1
Das Kind landete auf dem Trampolin. ;effect;Sie sprang wieder in die Luft. ;Sie hat beschlossen, einen Flip zu machen. ;0
Ich habe den Brief im Briefkasten hinterlegt. ;effect;Die Post hat den Brief geliefert. ;Die Post hat den Brief beschleunigt. ;0
Der Spieler war zuversichtlich. ;effect;Er hat sein ganzes Geld gesetzt. ;Er ging pleite nach Hause. ;0
Das Waldbrand breitete sich aus. ;cause;Die Winde wurden stärker. ;Die Brandstifter wurden festgenommen. ;0
Das Kind hat sich das Knie geschält. ;effect;Seine Mutter schickte ihn in sein Zimmer. ;Seine Mutter hat die Wunde verbunden. ;1
Der Mann überlebte die tödliche Krankheit. ;cause;Er hat sein Testament unterschrieben. ;Er hat eine Organtransplantation erhalten. ;1
Ich nahm einen Schluck vom glühend heißen Kaffee. ;effect;Ich habe mich in die Zunge gebissen. ;Ich habe mir die Zunge verbrannt. ;1
Der Herausgeber hat den Autor gefeuert. ;cause;Die Autorin vermied in ihren Geschichten Vorurteile. ;Der Autor hat eine wichtige Frist verpasst. ;1
Ich fühlte mich erschöpft. ;cause;Ich habe den ganzen Tag geschlafen. ;Ich habe den ganzen Tag studiert. ;1
Der Arzt stellte die Diagnose. ;cause;Sie identifizierte die Symptome des Patienten. ;Sie verschrieb dem Patienten Pillen. ;0
Ich habe mich gekratzt. ;cause;Es war schweißtreibend. ;Es juckte. ;1
Der Mann wurde dringend operiert. ;cause;Er verlor die Beherrschung. ;Er hatte einen Herzinfarkt. ;1
Die Armmuskeln des Mannes sind ausgebuht. ;cause;Er beugte seine Arme. ;Er reibt sich die Arme. ;0
Der Mann hob seine Augenbrauen. ;cause;Er war überrascht. ;Er war entmutigt. ;0
Ich entschuldigte den Fehler meines Kollegen. ;cause;Ich glaubte, dass seine Absichten gut waren. ;Ich glaubte, er wüsste es besser. ;0
Der Mann hat mit dem Rauchen aufgehört. ;effect;Er begann mehr Sport zu treiben. ;Er begann früher aufzuwachen. ;0
Die Frau schlug ihrem Angreifer in die Nase. ;effect;Der Körper des Angreifers wurde leblos. ;Der Angreifer begann zu bluten. ;1
Der Pfeil verfehlte das Ziel. ;cause;Der Mann hatte ein falsches Ziel. ;Der Mann hat das Spiel verloren. ;0
Der Hausbesitzer bat um einen Exterminator, zu ihm zu kommen. ;cause;Er entdeckte Ratten im Keller. ;Er hatte eine Ameisenfarm in seinem Zimmer. ;0
Ich schlug meinem Gast vor, dass wir ausgehen. ;cause;Ich war zu müde, um irgendetwas vorzubereiten. ;Mein Gast ist zu lange geblieben. ;0
Das Mädchen erwischte ihren Bruder dabei, wie er ihr Tagebuch las. ;effect;Sie begann, das Tagebuch zu verstecken. ;Sie hat ein neues Tagebuch. ;0
Die Frau hatte nicht viel Geld für die Miete. ;effect;Sie hat Überstunden gemacht. ;Sie hat ihren Job gekündigt. ;0
Die Hand des Kindes zog sich schnell zurück. ;cause;Er hat den heißen Ofen berührt. ;Er klopfte dem Welpen auf den Kopf. ;0
Das Unternehmen wollte die Kundenzufriedenheit messen. ;effect;Sie boten neuen Kunden einen Rabatt an. ;Sie verteilten eine Umfrage an die Kunden. ;1
Der Holzboden wurde zerkratzt. ;cause;Der Junge warf die Kissen von der Couch. ;Der Junge schleppte einen Stuhl über den Boden. ;1
Ich habe mein Gesicht geschützt. ;cause;Mein Feind verspottete mich. ;Mein Feind hat eine Faust aufgestanden. ;1
Die berühmte Statue brannte nieder. ;cause;Es wurde vom Blitz getroffen. ;Die Leute kamen, um ihn zu verehren. ;0
Ich habe das Obst auf dem Tisch liegen lassen. ;effect;Die Früchte vergießen Samen. ;Fliegen schwärmten von der Frucht. ;1
Die Ballerina hat sich ein Band gerissen. ;cause;Sie zeigte mit den Zehen. ;Sie hat sich den Knöchel verdreht. ;1
Die Schnürsenkel des Kindes wurden gelöst. ;cause;Er hat gelernt, sie zu binden. ;Er rannte auf dem Spielplatz herum. ;1
Ich wurde von dem Buch fasziniert. ;effect;Ich habe das Buch zurückgegeben. ;Ich habe die Zeit vergessen. ;1
Der Mann hatte ähnliche Glaubensansichten wie seine Eltern. ;cause;Seine Eltern haben ihn beeinflusst. ;Seine Eltern haben ihn verleugnet. ;0
Das Auto verlangsamte allmählich bis zum Anhalten. ;cause;Es ist kein Benzin mehr drin. ;Der Fahrer ist eingeschlafen. ;0
Der Mann aß das Eis in der Sonne. ;effect;Das Eis hat seinen Geschmack verloren. ;Das Eis tropfte aus dem Kegel. ;1
Ich habe Kunstwerke im Zimmer aufgehängt. ;cause;Der Teppich sah schmutzig aus. ;Die Wände sahen nackt aus. ;1
Ich bin früh von der Arbeit gegangen. ;cause;Ich hatte Kopfschmerzen. ;Mein Chef hat ein Meeting abgehalten. ;0
Der Welpe hat den Teppich verschmutzt. ;effect;Der Besitzer schimpfte den Welpen. ;Der Besitzer schenkte dem Welpen eine Leckerei. ;0
Ich entschuldigte mich bei meinem Freund. ;effect;Mein Freund hat mir vergeben. ;Mein Freund wurde wütend. ;0
Der Mann stieg in der Menge hervor. ;cause;Er trug einen Rucksack. ;Er trug eine Neonweste. ;1
Der Zeuge hat unter Eid gelogen. ;effect;Er hat seine Aussage abgeschlossen. ;Er wurde wegen Meineides angeklagt. ;1
Die Frau färbte sich die Haare. ;cause;Sie wollte einen neuen Look. ;Sie wollte sich einfügen. ;0
Die Einwanderer wurden dabei erwischt, dass sie sich illegal im Land aufhielten. ;effect;Sie fanden Arbeit. ;Sie wurden abgeschoben. ;1
Der Redner machte einen Witz. ;effect;Das Publikum lachte. ;Das Publikum stand auf. ;0
Ich schaute in die Sonne. ;effect;Die Sonne hat mich geblendet. ;Die Sonne hat meine Haut gebräunt. ;0
Ich langweilte mich. ;effect;Ich schnaubte. ;Ich gähnte. ;1
Das Steak war schwer zu schneiden. ;cause;Das Messer war stumpf. ;Das Steak war roh. ;0
Die Frau erklärte sich bankrott. ;cause;Sie erhielt Unterhaltszahlungen. ;Sie hatte eine riesige Schuld. ;1
Das Licht in der Wohnung meines Freundes war an. ;effect;Ich fragte mich, ob er draußen ist. ;Ich beschloss, ihn zu besuchen. ;1
Ich habe mir die Blume unter die Nase gelegt. ;effect;Die Blütenblätter sind von der Blume gefallen. ;Ich habe den Duft der Blume aufgenommen. ;1
Die Frau fühlte sich nostalgisch. ;cause;Sie traf einen Freund aus der Kindheit. ;Sie schrie auf ihre Kinder. ;0
Der Student hat die Arbeit aufgeschoben. ;effect;Er hat die Arbeit frühzeitig eingereicht. ;Er hat das Papier unvollständig eingereicht. ;1
Mein Auto ist kaputt. ;effect;Ich war im Einkaufszentrum. ;Ich habe einen Mechaniker angerufen. ;1
Ich habe den Brief weggeworfen. ;cause;Es war anonym. ;Es war unleserlich. ;1
Der Vogel schlug mit den Flügeln. ;effect;Sie hat Eier gelegt. ;Es stieg nach oben. ;1
Ich habe auf der Auffahrt geparkt. ;cause;Die Garage war offen. ;Die Garage war voll. ;1
Der Verbrecher richtete die Waffe auf sein Opfer. ;effect;Der Kriminelle hat die Waffe niedergelegt. ;Das Opfer hat die Hände hochgelegt. ;1
Ich freute mich auf das Wochenende. ;cause;Ich hatte vor, an der Beerdigung meines Onkels teilzunehmen. ;Ich hatte vor, an der Hochzeit meiner Freundin teilzunehmen. ;1
Ich habe die Zeit vergessen. ;cause;Ich habe geträumt. ;Mir wurde übel. ;0
Das Dokument wurde unleserlich ausgedruckt. ;cause;Der Drucker hatte keine Tinte mehr. ;Der Druck war ohne Papier. ;0
Das Stadion spielte die Nationalhymne. ;effect;Die Fans drehten sich zur Flagge. ;Die Fans stürmten auf das Feld. ;0
Das Dip schmeckte schwach. ;effect;Ich habe es serviert. ;Ich habe Salz hineingetan. ;1
Ich habe das Papierhandtuch auf den Spalt gelegt. ;effect;Das Handtuch hat die Flüssigkeit aufgenommen. ;Das Verschüttet hat einen klebrigen Rückstand hinterlassen. ;0
Die Frau wurde mitten im Lesen ihres Buches unterbrochen. ;effect;Sie hat ihre Seite als Lesezeichen gesetzt. ;Sie las das Buch noch einmal. ;0
Das Flugzeug traf Turbulenzen. ;effect;Der Mann zog seinen Sicherheitsgurt fest. ;Der Mann schaute aus dem Fenster. ;0
Der Junge zappelte. ;cause;Das Mädchen ignorierte ihn. ;Das Mädchen hat ihn gestochen. ;1
Die Ärzte gaben dem Patienten ein künstliches Glied. ;cause;Sie haben ihr Bein amputiert. ;Sie haben ihre Vitalwerte überwacht. ;0
Der Junge kneifte den Ellenbogen des Mädchens. ;effect;Sie zuckte ihm mit den Schultern. ;Sie zog ihren Arm von ihm weg. ;1
Ich bat meinen Freund um Rat. ;cause;Ich schätzte seine Meinung. ;Ich wusste, dass ich recht hatte. ;0
Der Junge trat in den Schlamm. ;effect;Der Schlamm klebte an seinen Schuhen. ;Der Schlamm traf ihn ins Gesicht. ;0
Die Stadt erhielt mehrere Zentimeter Schnee. ;effect;Schulen wurden geschlossen. ;Die Leute versteckten sich unter der Erde. ;0
Die Schicht des Angestellten ist beendet. ;effect;Er ist heute nach Hause gegangen. ;Er drohte, den Job aufzugeben. ;0
Der Baum hat das Haus beschädigt. ;cause;Der Baum fiel auf das Dach. ;Der Baum schattete den Hinterhof. ;0
Das Holz spaltete sich in zwei. ;cause;Ich habe das Holz im Kamin gestapelt. ;Ich schwang die Axt auf das Holz. ;1
Die Familie gratulierte dem Ehepaar. ;cause;Das Paar gab bekannt, dass sie sich trennen würden. ;Das Paar kündigte an, dass sie ein Baby bekommen würden. ;1
Das Mädchen schickte dem Jungen eine Valentinskarte. ;cause;Sie mochte ihn. ;Sie hat ihn geküsst. ;0
Ich nickte mit dem Kopf, als mein Freund das sagte. ;cause;Ich war verwirrt. ;Ich stimmte ihm zu. ;1
Die Freunde warfen eine Münze. ;cause;Sie wollten einen Kompromiss finden. ;Sie wollten eine faire Entscheidung treffen. ;1
Der Timer in der Küche ging los. ;effect;Der Mann entladete die Lebensmittel in den Kühlschrank. ;Der Mann nahm die Pizza aus dem Ofen. ;1
Die Frau setzte sich ein ehrgeiziges Ziel. ;effect;Sie hat sich gelockert. ;Sie hat hart gearbeitet. ;1
Der reiche Mann starb an Altersschwäche. ;effect;Sein Sohn hatte rechtliche Probleme. ;Sein Sohn erbte sein Vermögen. ;1
Die Frau trat auf die Flammen. ;effect;Die Flammen sind ausgegangen. ;Rauch erhob sich aus den Flammen. ;0
Das Auto der Frau war in der Werkstatt. ;cause;Ihr Führerschein wurde entzogen. ;Sie hatte einen Autounfall. ;1
Ich habe den Wecker durchgeschlafen. ;effect;Ich habe Frühstück gemacht. ;Ich habe das Frühstück verpasst. ;1
Die Persönlichkeit stieg aus der Limousine. ;effect;Die Kameras bliesen in seine Richtung. ;Seine Familie nahm an der Pressekonferenz teil. ;0
Die Frau verweilte in der Badewanne. ;effect;Das Badewasser wurde lauwarm. ;Das Badewasser ist aus der Badewanne abgelassen. ;0
Der Student wollte andere Studenten auf dem Campus treffen. ;effect;Er ist einer Bruderschaft beigetreten. ;Er hat Ingenieurwissenschaften studiert. ;0
Ich habe die Sofakissen hochgezogen. ;cause;Ich suchte nach Kleingeld. ;Ich habe das Wohnzimmer neu eingerichtet. ;0
Die Wespe flog auf den Jungen zu. ;effect;Der Junge ist weggelaufen. ;Der Junge pflückte eine Blume. ;0
Die Frau wurde für schuldig befunden. ;effect;Sie wurde zu Gemeinwohldienst verurteilt. ;Sie wurde in den Todestrakt gesteckt. ;0
Ich habe den Zucker in den heißen Tee gerührt. ;effect;Der Tee ist gedämpft. ;Der Zucker ist gelöst. ;1
Der Veteran hinkte. ;cause;Er wurde zum Krieg eingezogen. ;Er wurde im Kampf verletzt. ;1
Der Verbrecher lief vor der Polizei weg. ;effect;Die Polizei kümmerte sich um das Opfer. ;Die Polizei verfolgte den Verbrecher. ;1
Der Laptop wollte nicht an. ;cause;Ich habe es fallen lassen. ;Ich habe es aufgeladen. ;0
Der Frau ging der Platz im Schrank aus. ;cause;Sie hat sich eine umfangreiche Garderobe erworben. ;Sie hat ihre Wäsche gefaltet. ;0
Der Mann war tief verzweifelt. ;cause;Seine Frau hat gebären. ;Seine Frau hat ihn verlassen. ;1
Der Mann erhielt einen Abschluss. ;effect;Er wurde für die Arbeit qualifiziert, die er wollte. ;Sein Jobangebot wurde zurückgezogen. ;0
Seine Stimme war klar im ganzen Saal zu hören. ;cause;Er begrüßte das Publikum. ;Er sprach ins Mikrofon. ;1
Ich warf eine Münze in den Wasserbrunnen. ;effect;Die Münze sank bis auf den Grund. ;Die Münze zerbrach in zwei Hälften. ;0
Der Spieler schlug den Ball in Richtung Loch. ;effect;Der Ball ging ins Loch. ;Der Ball zog sich zurück zum Spieler. ;0
Ich atmete den Staub auf dem Dachboden ein. ;effect;Ich hatte einen Schluckauf. ;Ich habe genestet. ;1
Die Kassiererin rief die Sicherheit. ;cause;Der Kunde benutzte gefälschtes Geld. ;Der Kunde hat seine Scheinwerfer anlassen. ;0
Ich habe den Müll rausgebracht. ;cause;Der Müll hat die Küche stinken lassen. ;Ich habe versehentlich meine Einkaufsliste weggeworfen. ;0
Die Familie ging in den Zoo. ;effect;Die Kinder bewunderten die Tiere. ;Die Kinder jagten die Tiere. ;0
Der Atem des Mannes war laut. ;cause;Seine Nieren versagten. ;Seine Lungen waren verstopft. ;1
Ich hatte eine extra Karte für das Konzert. ;effect;Ich fragte meinen Freund nach dem Ort. ;Ich fragte meinen Freund, ob er daran interessiert wäre, zu gehen. ;1
Die Klimaanlage im Haus ist kaputt. ;effect;Ich habe Decken mitgebracht. ;Ich habe die Fenster geöffnet. ;1
Der Junge hat Rückenschmerzen. ;cause;Sein Rucksack war offen. ;Sein Rucksack war schwer. ;1
Ich habe meiner Mutter ein Geschenk gekauft. ;cause;Ich habe ihr einen Kuchen gebacken. ;Es war ihr Geburtstag. ;1
