premise;question;choice1;choice2;label
ພວກພະນັກງານໄດ້ສ້າງຕັ້ງສະຫະພັນກໍາມະບານຂຶ້ນ. ;cause;ພວກເຂົາຕ້ອງການເງື່ອນໄຂການເຮັດວຽກທີ່ດີກວ່າ. ;ຜູ້ຈ້າງຂອງເຂົາເຈົ້າໄດ້ຍົກເງິນເດືອນໃຫ້ເຂົາເຈົ້າ. ;0
ຂ້ອຍໄດ້ເຮັດເຂົ້າຫນົມປັງແອັບເປິ້ນ. ;effect;ກິ່ນຫອມທີ່ເປື່ອຍເຕັມເຮືອນຄົວ. ;ຄວາມອຸ່ນໃຈ ;1
ແມ່ຍິງຄົນນັ້ນ ຍູ້ແຮງເພື່ອຍ່າງ. ;cause;ນາງໃສ່ເກີບຕີນສູງ. ;ນາງຖອດເກີບອອກ. ;0
ຄວັນໄດ້ຂຶ້ນຈາກຖັງນ້ໍາ. ;cause;ນ້ໍາຕົ້ມ. ;ຂ້ອຍໄດ້ປົກປິດຕູ້. ;0
ເກີບສັ້ນຂອງຂ້ອຍຫມົດຫມົດ ແມ່ນຢູ່ໃນຫ້ອງລ້າງເຄື່ອງ. ;effect;ຂ້ອຍໃສ່ sandals. ;ຂ້ອຍໃສ່ເກີບ. ;0
ການໂຕ້ຖຽງຂອງນັກການເມືອງໄດ້ຖືກຖືວ່າເປັນເລື່ອງຂີ້ຜິດ. ;effect;ລາວໄດ້ສູນເສຍການສະຫນັບສະຫນູນຂອງຜູ້ມີສິດເລືອກຕັ້ງ. ;ລາວຖືກກ່າວຫາວ່າເປັນຄົນສໍ້ລາດບັງຫຼວງ. ;0
ທຸກຄົນບໍ່ເຫັນດີກັບການແຕ່ງງານຂອງຄູ່ຜົວເມຍ. ;effect;ຄູ່ຜົວເມຍຖືພາ. ;ຄູ່ຜົວເມຍໄດ້ຫນີໄປ. ;1
ອາຄານດັ່ງກ່າວໄດ້ຖືກມອບຫມາຍໃຫ້ແກ່ເສດຖີລ້ານ. ;cause;ຜູ້ມີເງິນລ້ານຄົນ ຢາກໃຫ້ຕຶກດັ່ງກ່າວຖືກຖົມລົງ. ;ຜູ້ມີເງິນລ້ານໄດ້ປະກອບສ່ວນເງິນເພື່ອສ້າງມັນ. ;1
ຜູ້ຮ່ວມຂາຍກ່າວຫາສາວຄົນນັ້ນວ່າລັກ. ;cause;ຜູ້ຮ່ວມຂາຍໄດ້ເຫັນເດັກຍິງເອົາສິນຄ້າໃສ່ຖົງຂອງນາງ. ;ຜູ້ຮ່ວມຂາຍໄດ້ຊ່ວຍເດັກຍິງຊອກຫາກະເປົາທີ່ນາງມັກ. ;0
ປະເທດໄດ້ປະກາດສົງຄາມຕໍ່ເຂດແດນໃກ້ຄຽງ. ;effect;ທະຫານຖືກສົ່ງອອກໄປສູ້ຮົບ. ;ທະຫານໄດ້ພົບກັບຄອບຄົວຂອງພວກເຂົາ. ;0
ສານໄດ້ຢືນຢັນຄໍາຕັດສິນທີ່ຂັດແຍ້ງ. ;effect;ການກໍ່ຄວາມຮຸນແຮງໄດ້ເກີດຂຶ້ນຢູ່ຕໍ່ຫນ້າສານ. ;ຄູ່ຜົວເມຍຄົນນຶ່ງໄດ້ປະຕິຍານກັນ ຢູ່ຕໍ່ຫນ້າສານ ;0
ເດັກຍິງໄດ້ກິ່ນສິ່ງໃດສິ່ງນຶ່ງທີ່ເຜົາໄຫມ້. ;cause;ນາງເອົາ cookies ອອກຈາກຈອກ. ;ນາງໄດ້ປະໄວ້ cookies ໃນເຕົາອົບ. ;1
ຝົນຕົກລົງມາຢ່າງຫນັກ. ;effect;ພາຍຸຮ້າຍແຮງຂຶ້ນ. ;ຂ້ອຍກະວຸ້ນວາຍເຂົ້າໄປ. ;1
ຕຶກໄດ້ຖືກຍົກຍ້າຍອອກ. ;cause;ລີຟອດຢຸດເຮັດວຽກ. ;ເຄື່ອງແຈ້ງເຕືອນໄຟໄຫມ້ໄດ້ອອກມາ. ;1
ພໍ່ຂອງລູກຊາຍເປັນຄົນດື່ມເຫຼົ້າ ;effect;ພໍ່ໄດ້ຊື້ເບຍໃຫ້ລູກຊາຍ. ;ພໍ່ໄດ້ໄລ່ລູກຊາຍອອກຈາກເຮືອນ. ;1
ທະນາຍຄວາມໄດ້ຂຶ້ນຂັ້ນໄດໄປຫ້ອງການຂອງນາງ. ;cause;ລັດຖະມົນຕີໄດ້ກັບບ້ານໃນມື້ນັ້ນ. ;ລີຟອດບໍ່ເຮັດວຽກ. ;1
ຜູ້ຊາຍຄົນນັ້ນ ໄດ້ເປັນທີ່ລະຄາຍໃຈກັບຫມູ່ຂອງລາວ. ;cause;ຫມູ່ຂອງເພິ່ນໄດ້ລົບກວນເພິ່ນ. ;ຫມູ່ຂອງເພິ່ນໄດ້ຊື້ອາຫານທ່ຽງໃຫ້ລາວ. ;0
ສາວໄດ້ເອົາເງິນໄປໃຫ້ຜູ້ຮັບເງິນ. ;effect;ຜູ້ຮັບເງິນໄດ້ໃຫ້ເງິນຄືນໃຫ້ເດັກຍິງ. ;ຜູ້ເກັບເງິນລືມໃຫ້ໃບຮັບເງິນແກ່ເດັກຍິງ. ;0
ແມ່ຍິງຄົນນັ້ນຖືກວາງໄວ້ໃນຕັ່ງຂັບລໍ້. ;cause;ນາງໄດ້ເປັນຄົນພິການ ໃນອຸບັດຕິເຫດ. ;ນາງໄດ້ເຂົ້າໂຮງຫມໍດ້ວຍຕຽງ. ;0
ພົນລະເມືອງໄດ້ວາງທຸງຊາດຢູ່ຂ້າງນອກເຮືອນຂອງພວກເຂົາ. ;cause;ປະເທດດັ່ງກ່າວໄດ້ສະເຫຼີມສະຫຼອງວັນເອກະລາດຂອງມັນ. ;ປະເທດກໍາລັງປະເຊີນກັບຄວາມຫຍຸ້ງຍາກທາງເສດຖະກິດ. ;0
ທີມໄດ້ເສຍການແຂ່ງຂັນ. ;effect;ພວກເຂົາໄດ້ເຮັດໃຫ້ແຟນໆຜິດຫວັງ. ;ພວກເຂົາໄດ້ສ້າງແຮງບັນດານໃຈໃຫ້ກັບແຟນໆຂອງພວກເຂົາ. ;0
ຫມູ່ຂອງຂ້ອຍບອກວ່າ ຂ້ອຍມີອາຫານຕິດຢູ່ແຂ້ວ ;effect;ຂ້ອຍຮູ້ສຶກອາຍ. ;ຂ້ອຍຮູ້ສຶກພາກພູມໃຈ. ;0
ເດັກຊາຍນັ້ນບໍ່ຜ່ານການສອບເສັງປະຫວັດສາດ. ;cause;ລາວໄດ້ເອົາໃຈໃສ່ໃນຫ້ອງຮຽນ. ;ລາວລືມທີ່ຈະຮຽນ. ;1
ຕຶກໃນໃຈກາງເມືອງໄດ້ພັງລົງ. ;cause;ເກີດແຜ່ນດິນໄຫວໃນເມືອງ. ;ອັດຕາການກໍ່ອາຊະຍາກໍາໃນເມືອງໄດ້ເພີ່ມຂຶ້ນ. ;0
ແຟນຂອງຜູ້ຊາຍໄດ້ແຍກກັນ. ;effect;ລາວຂໍຮ້ອງໃຫ້ນາງເອົາລາວກັບມາ. ;ນາງໄດ້ແນະນໍາລາວໃຫ້ພໍ່ແມ່ຂອງນາງ. ;0
ເດັກນ້ອຍທັງສອງໃນເວລາດຽວກັນໄດ້ລົງໄປເພື່ອເກັບເອົາບານ. ;effect;ບານໄດ້ລອຍໄປ. ;ຫົວຂອງພວກມັນໄດ້ຕໍາກັນ. ;1
ແຄວ້ນໄດ້ຖິ້ມຖັງຂີ້ເຫຍື້ອ. ;cause;ມີກະດານໃນຖັງຂີ້ເຫຍື້ອ. ;ປິດຖັງຂີ້ເຫຍື້ອບໍ່ປິດ. ;1
ເດັກຊາຍໄດ້ປູເຈ້ຍ. ;cause;ມັນຖືກ. ;ມັນເບື່ອຫນ່າຍ. ;1
ຜູ້ຮັບເງິນໄດ້ປະຕິເສດບໍ່ໃຫ້ຜູ້ຍິງຄືນເງິນສໍາລັບເຄື່ອງນຸ່ງນັ້ນ. ;cause;ນາງໄດ້ສູນເສຍໃບຮັບຂອງນາງ. ;ເສື້ອຜ້າບໍ່ເຫມາະສົມ. ;0
ການຂູດຂາດໃນຜິວຫນັງຂອງຂ້າພະເຈົ້າແມ່ນເລິກ. ;effect;ມັນຫາຍດີໄວ. ;ມັນເຮັດໃຫ້ມີຮອຍເປັນບາດແຜ. ;1
ຜູ້ຊາຍໄດ້ຮັບຕາແປກຈາກຜູ້ໂດຍສານໃນລົດໄຟ. ;cause;ລາວກໍາລັງແນມເບິ່ງພື້ນດິນ. ;ລາວເວົ້າກັບຕົວເອງ. ;1
ເດັກຊາຍໄດ້ປະໄວ້ຂີ້ຫູດຢູ່ເທິງພື້ນ. ;effect;ແມງໄມ້ໄດ້ເລາະໄປຫາຂີ້ຫູດ. ;ເດັກຊາຍໄດ້ເອົາເຂົ້າຈີ່ໄປໄວ້. ;0
ແມ່ຍິງຄົນນັ້ນໄດ້ມອບຜ້າອ້ອມໃຫ້ເອື້ອຍຂອງນາງ. ;cause;ນ້ອງສາວຂອງຜູ້ຍິງໄດ້ບິດມືຂອງນາງ. ;ນ້ອງສາວຂອງຜູ້ຍິງເລີ່ມຮ້ອງໄຫ້. ;1
ຜູ້ຊາຍໄດ້ເອົາເງິນແມນ. ;cause;ປາກຂອງເພິ່ນແຕກ. ;ລາວກັງວົນກ່ຽວກັບລົມຫາຍໃຈບໍ່ດີ. ;1
ຄູ່ຜົວເມຍໄດ້ອອກໄປກ່ອນສໍາລັບງານສະແດງ. ;cause;ພວກເຂົາຄາດຄະເນວ່າ ຈະມີຄົນຂົນສົ່ງໄປມາອ້ອມໂຮງລະຄອນ. ;ພວກເຂົາໄດ້ຮັບຄໍາແນະນໍາໄປໂຮງລະຄອນ. ;0
ແມ່ຍິງຄົນນັ້ນໄດ້ຢູ່ເຮືອນຈາກວຽກ. ;effect;ຫົວຫນ້າຂອງນາງໄດ້ຍົກຍ້ອງນາງ. ;ເພື່ອນຮ່ວມງານຂອງນາງໄດ້ປົກປ້ອງນາງ. ;1
ຜູ້ຊາຍຄົນນັ້ນ ໄດ້ລົງນາມໃນຄໍາຮ້ອງຂໍຂອງພວກນັກເຄື່ອນໄຫວ. ;cause;ລາວສະຫນັບສະຫນູນເຫດຜົນຂອງພວກເຂົາ. ;ລາວກ່າວປະນາມພວກເຂົາວ່າເປັນຄົນໂງ່. ;0
ຫົວໃຈຂອງນັກສະແດງໄດ້ສັ່ນສະເທືອນກ່ອນການສະແດງຂອງລາວ. ;cause;ລາວເປັນໂຣກ stage fright. ;ລາວຈື່ບົດລາວໄວ້. ;0
ຂ້ອຍຫາຍໄປ. ;effect;ຂ້ອຍນັບເງິນຂອງຂ້ອຍ. ;ຂ້ອຍໄດ້ປ້ອນແຜນທີ່ອອກມາ. ;1
ຫມາກໄມ້ທີ່ເຖົ້າແລ້ວນັ້ນ ກໍຍັງຢູ່ຕາມແສງແດດ. ;effect;ມັນຖືກກິນ. ;ມັນຫົດຫົດຂຶ້ນ. ;1
ລົດເສຍຫຼັກ. ;cause;ຂ້ອຍເປີດເຄື່ອງ. ;ເຄື່ອງຈັກຮ້ອນເກີນໄປ. ;1
ຜູ້ຊາຍຄົນນັ້ນເຈັບຫຼັງ. ;effect;ລາວໄປພົບແພດຈິດຕະແພດ. ;ລາວໄດ້ນອນຢູ່ຕຽງເປັນເວລາຫຼາຍມື້. ;1
ຂ້ອຍໄດ້ເຮັດໃຫ້ໄຟໄຫມ້ໃນຕູ້ໄຟ. ;cause;ຂ້ອຍບໍ່ມີໄມ້ໄຜ່. ;ມັນເຢັນຢູ່ເຮືອນ. ;1
ແມ່ຍິງຄົນນັ້ນຢຸດແລ່ນ. ;cause;ນາງມີອາການຄໍຄໍໃນຂ້າງ. ;ນາງໄດ້ລົມໃຫມ່. ;0
ຂ້ອຍໄດ້ຕີປະຕູເຮືອນຄຽງຂອງເພື່ອນບ້ານ. ;effect;ເພື່ອນບ້ານຂອງຂ້າພະເຈົ້າໄດ້ເຊີນຂ້າພະເຈົ້າເຂົ້າມາ. ;ເພື່ອນບ້ານຂອງຂ້າພະເຈົ້າໄດ້ອອກຈາກເຮືອນຂອງນາງ. ;0
ແມ່ຍິງໄດ້ສູບໃຈດ້ວຍຄວາມຜິດຫວັງ. ;cause;ການ ລົບ ລ້າງ ຄວາມ ກັງວົນ ;ຜົວຂອງນາງໄດ້ຈູບນາງໄປ. ;0
ອາຈານໄດ້ຊົມເຊີຍນັກຮຽນ. ;cause;ນັກຮຽນຕອບຄໍາຖາມໄດ້ຢ່າງຖືກຕ້ອງ. ;ນັກຮຽນລັງເລທີ່ຈະຕອບຄໍາຖາມ. ;0
ແມ່ຍິງນັ້ນໄດ້ຫມົດໄຂ່. ;effect;ນາງໄປຟາມ. ;ນາງໄປຊຸບເປີມາເກັດ. ;1
ຂ້ອຍໄດ້ພົບກັບຫມູ່ເກົ່າ. ;effect;ຂ້ອຍໄດ້ເປີດເຜີຍຄວາມລັບໃຫ້ລາວ. ;ຂ້ອຍໄດ້ແອບລາວ. ;1
ແມ່ຍິງໄດ້ຫລີກລ້ຽງການໄປໃນທະເລສາບ. ;cause;ນາງໄດ້ຈັບປາ. ;ມັນເບິ່ງຄືວ່າຖືກມົນລະພິດ. ;1
ນັກຮຽນຄົນນັ້ນມາຫ້ອງຮຽນແລ້ວຕຸ່ມຫມົດ. ;cause;ຝົນຕົກຂອງລາວແຕກ. ;ລົດຖີບຂອງລາວຖືກລັກໄປ. ;0
ຄໍເຊີໃນຫນ້າຈໍຄອມພິວເຕີໄດ້ເຄື່ອນຍ້າຍໄປ. ;cause;ຜູ້ໃຊ້ໄດ້ຄລິກໃສ່ຫນູ. ;ຜູ້ໃຊ້ໄດ້ຍ້າຍຫນູ. ;1
ຜູ້ຂັບລົດໄດ້ຍ່າງໄປທາງອື່ນ. ;cause;ເກີດອຸບັດຕິເຫດຢູ່ທາງຫຼັກ. ;ນາງໄດ້ຕິດຕາມລົດບັນທຸກຢູ່ທາງຫນ້າ. ;0
ຂ້ອຍໄດ້ວາງຜ້າປູເປົ່າທີ່ປຽກຢູ່ເທິງສາຍຜ້າປູເປົ່າຢູ່ກາງແຈ້ງ. ;effect;ຜ້າຝ້າຍແຫ້ງ. ;ຜ້າປູເປື້ອນ. ;0
ແມ່ຍິງຄົນນັ້ນໃສ່ແວ່ນຕາ. ;cause;ແສງແດດສົດໃສ. ;ນາງໄດ້ເອີ້ນລົດແທັກຊີ. ;0
ຜູ້ຊາຍຄົນນັ້ນໄດ້ເບິ່ງທ້ອງຟ້າໃນຕອນກາງຄືນ. ;cause;ລາວປາດຖະຫນາວ່າມັນເປັນລະດູຮ້ອນ. ;ລາວຄິດວ່າມັນສວຍງາມ. ;1
ຂ້ອຍຮູ້ສຶກເມື່ອຍ. ;effect;ຂ້ອຍໄດ້ນອນໄວ. ;ຂ້ອຍໄດ້ນອນຫມົດຄືນ. ;0
ຜູ້ຊາຍໄປຫາໂຮງຕັດຜົມ. ;cause;ລາວກໍາລັງຈະເລີນເຕີບໂຕ. ;ຜົມລາວກໍາລັງຍາວຂຶ້ນ. ;1
ເດັກຊາຍໄດ້ຫລິ້ນຫລິ້ນຫລິ້ນຫລິ້ນກັບເພື່ອນຮ່ວມຫ້ອງຮຽນຄົນໃຫມ່ຂອງລາວ. ;cause;ເດັກຊາຍໄດ້ຕ້ອນຮັບເພື່ອນຮ່ວມຫ້ອງຮຽນຄົນໃຫມ່. ;ເດັກຊາຍບໍ່ມັກເພື່ອນຮ່ວມຫ້ອງຮຽນຄົນໃຫມ່. ;1
ຂ້ອຍຢາກໄດ້ນົມ. ;cause;ຂ້ອຍກໍາລັງກິນຄຸກກີ້ຢູ່. ;ຂ້ອຍກໍາລັງເຮັດເຂົ້າຈີ່ຢູ່. ;0
ມັນເລີ່ມຝົນຕົກ. ;effect;ຄົນຂັບລົດເປີດໄຟ. ;ຄົນຂັບລົດໄດ້ປ່ຽນລົດໄປທາງກັບຄືນ. ;0
ບ່ອນຈອດລົດຂອງຕຶກນັ້ນ ແມ່ນເປົ່າ. ;effect;ຂ້ອຍຈອດລົດຢູ່ທາງຫນ້າ ;ຂ້ອຍຈອດລົດຢູ່ໃກ້ທາງເຂົ້າ. ;1
ຜູ້ຂຽນໄດ້ລືມກໍານົດເວລາໃນການສົ່ງບົດຂຽນ. ;cause;ນາງມີອາການຂັດຂວາງໃນການຂຽນ. ;ນາງໄດ້ດັດແກ້ຮ່າງ. ;0
ຜູ້ຮ່ວມງານໄດ້ປິດໂທລະສັບໃຫ້ຂ້ອຍ. ;cause;ຂ້ອຍຂໍໃຫ້ເວົ້າກັບຜູ້ຊີ້ນໍາ. ;ຂ້ອຍໄດ້ໃຫ້ເລກຫມາຍປະຈໍາຕົວຂອງຂ້ອຍ. ;0
ລົມພັດຜ່ານປ່ອງຢ້ຽມທີ່ເປີດ. ;effect;ສຽງແຄມປະຕູໄດ້ດັງ. ;ຜ້າມ່ານ shuddered. ;1
ໄຟຟ້າໃນເຮືອນຂ້ອຍຖືກຕັດອອກ. ;cause;ຂ້ອຍໄດ້ຖອດໄຟອອກ. ;ຂ້ອຍໄດ້ລະເບີດໄຟຟ້າ. ;1
ນັກຍົກນໍ້າຫນັກໄດ້ຮ້ອງໂຮ. ;cause;ລາວໄດ້ຍືດກ້າມເນື້ອຂອງຕົນໃນຈໍ. ;ລາວຍົກແຖບຂຶ້ນມາເທິງຫົວ. ;1
ນັກຮຽນໄດ້ພະຍາຍາມຄິດໄລ່ໃນຫົວຂອງເຂົາ. ;effect;ລາວໄດ້ເອົາເຄື່ອງຄິດໄລ່ອອກມາ. ;ລາວສັບສົນ. ;1
ເດັກນ້ອຍໄດ້ນອນຫລັບ. ;cause;ພໍ່ປ່ຽນຜ້າອ່ອນຂອງລູກ. ;ພໍ່ໄດ້ຄ່ອຍໆສັ່ນລູກ. ;1
ເດັກຍິງໄດ້ຖິ້ມບາລູນນ້ໍາໃສ່ເດັກຊາຍ. ;effect;ເດັກຊາຍມີອາການສະຫມອງສັ່ນສະເທືອນ. ;ເດັກຊາຍໄດ້ປຽກ. ;1
ນັກຖ່າຍຮູບລືມໃຊ້ແຟຊ໌ໃນກ້ອງຖ່າຍຮູບ. ;effect;ຮູບພາບຕ່າງໆນັ້ນ ກໍປາກົດວ່າ ຂີ້ຄ້ານ. ;ທຸກຄົນໃນຮູບຖ່າຍ ບໍ່ຍອມມ່ວນ ;0
ຂ້ອຍໄດ້ປະຕິເສດການເຊື້ອເຊີນໄປງານບຸນວັນເກີດ. ;cause;ຂ້ອຍຮູ້ສຶກໂດດດ່ຽວ. ;ຂ້ອຍບໍ່ໄດ້ຢູ່ໃນເມືອງ. ;1
ຂ້ອຍອອກກໍາລັງກາຍ. ;cause;ຂ້ອຍຮູ້ສຶກມີພະລັງ. ;ຂ້ອຍຢ້ານ ;0
ຂ້ອຍໄດ້ກົດສູບນ້ໍາຕານ. ;effect;ມັນໄດ້ດູດນໍ້າ. ;ນ້ໍາໄດ້ໄຫລອອກມາ. ;1
ພວກນັກພັກຜ່ອນໄດ້ຂີ່ເຮືອຂ້າມຟາກໄປຫາສະຖານທີ່ພັກຜ່ອນ. ;cause;ສະຖານທີ່ພັກຜ່ອນຖືກຈອງ. ;ສະຖານທີ່ພັກຜ່ອນແມ່ນຢູ່ເທິງເກາະ. ;1
ໄວລຸ້ນໄດ້ສັກຢາສັກ. ;cause;ນາງຢ້ານຢາວັກ. ;ນາງຢາກຈະລຸກຮືຂຶ້ນ. ;1
ລົດທີ່ບໍ່ຄຸ້ນເຄີຍ ທີ່ຈອດຢູ່ນອກເຮືອນຂອງຂ້ອຍ. ;effect;ຂ້ອຍໄດ້ສົງໄສ. ;ຂ້ອຍໄດ້ໂທຫາຕໍາຫຼວດ. ;0
ຜູ້ກໍ່ອາຊະຍາກໍາໄດ້ຍອມຮັບຕົວເອງ. ;cause;ຫຼັກຖານໄດ້ຊີ້ໃຫ້ເຫັນວ່າ ລາວເປັນຜູ້ມີສ່ວນກ່ຽວຂ້ອງ. ;ບໍ່ມີຫຼັກຖານໃດໆຕໍ່ຕ້ານລາວ. ;0
ຜູ້ຊາຍທີ່ຫນັກຫນາໄດ້ຕັດສິນໃຈທີ່ຈະຫຼຸດນ້ ໍາ ຫນັກ. ;effect;ລາວໄດ້ຕັດເຂົ້າຫນົມຫວານອອກ. ;ລາວຫລີກລ້ຽງການກິນກາເຟອິນ. ;0
ເດັກຍິງຄົນນັ້ນໄດ້ຍ່າງລົງເທິງນ້ໍາກ້ອນ. ;effect;ນາງລອຍລົງ. ;ນາງໄດ້ສັ່ນ. ;0
ແມ່ຍິງຄົນນັ້ນມີວົງແຫວນຢູ່ໃຕ້ຕາ. ;cause;ນາງໄດ້ຢູ່ຕະຫລອດຄືນ. ;ນາງໄດ້ເອົາລູກຊາຍໄປນອນ. ;0
ນ້ໍາເຜົາໄຫລອອກມາຈາກພູເຂົາໄຟ. ;cause;ພູໄຟໄດ້ລະເບີດຂຶ້ນ. ;ພູໄຟແມ່ນບໍ່ເກີດຂຶ້ນ. ;0
ແມ່ຍິງໃສ່ເກີບ. ;cause;ນາງຮູ້ຈັກທຸກຄົນທີ່ງານລ້ຽງ. ;ນາງຢາກຈະອອກຈາກງານລ້ຽງ. ;1
ຂ້ອຍໄດ້ຈ່າຍເງິນໃຫ້ຜູ້ຮັບຜິດຊອບຫ້ອງເກັບຄ່າທໍານຽມ. ;effect;ນາງໃຫ້ຂ້ອຍຜ່ານຫ້ອງເກັບຄ່າທໍານຽມ. ;ນາງໄດ້ກັກຂັງຂ້ອຍຢູ່ບ່ອນເກັບຄ່າທໍານຽມ. ;0
ຜູ້ບໍລິຫານໄດ້ລົ້ມລະລາຍ. ;cause;ລາວຂາຍຮຸ້ນຂອງບໍລິສັດລາວ. ;ລາວໄດ້ເສັຽຊັບສິນໄປຫມົດ. ;1
ຜູ້ຊາຍຄົນນັ້ນໄປຫາຫມໍ. ;cause;ທ່ານຫມໍໄດ້ອອກພັກ. ;ຜູ້ຊາຍຄົນນັ້ນຮູ້ສຶກບໍ່ສະບາຍ. ;1
ຂ້ອຍອອກໄປຈາກຫ້ອງນອນຜ່ານປ່ອງຢ້ຽມ. ;cause;ເຮືອນຖືກໄຟໄຫມ້. ;ເຮືອນນັ້ນເປົ່າໄປ. ;0
ນິ້ວມືຂອງເດັກຊາຍໄດ້ກາຍເປັນ pruny. ;cause;ລາວອາບນ້ໍາດົນໆ. ;ລາວໄດ້ຖອກນ້ໍາສະບູໃສ່ມື. ;0
ຂ້ອຍຖິ້ມນົມອອກ. ;cause;ນົມມີລົດຊາດຂີ້ຕົມ. ;ປາກຂອງຂ້ອຍແຫ້ງ. ;0
ຂ້ອຍພາດລົດເມ. ;effect;ຂ້ອຍໄປເຮັດວຽກໄວ. ;ຂ້ອຍໄດ້ຊ້າໄປເຮັດວຽກ. ;1
ລົດບັນທຸກຕໍາກັບລົດ. ;effect;ລົດບັນທຸກໄດ້ເລັ່ງຂຶ້ນ. ;ລົດຖືກທໍາລາຍ. ;1
ທີມງານໄດ້ປອມແປງການແຂ່ງຂັນໃຫ້ເປັນປະໂຫຍດຂອງພວກເຂົາ. ;effect;ພວກເຂົາໄດ້ຊະນະ. ;ພວກເຂົາໄດ້ຖອນຕົວອອກ. ;0
ຂວດນ້ໍາໂຊດາໄດ້ໄຫ້ໄຫ້. ;cause;ຂ້ອຍໄດ້ຫັນຂວດໄປ. ;ຂ້ອຍໄດ້ຫັນຫົວມັນອອກ. ;1
ເດັກຊາຍຖືກລັອກອອກຈາກເຮືອນ. ;effect;ລາວໄດ້ລອຍເຂົ້າມາຜ່ານປ່ອງຢ້ຽມທີ່ເປີດ. ;ລາວໄດ້ຂຶ້ນໄປເທິງຫລັງຄາເຮືອນ. ;0
ສຽງແຄມປະຕູໄດ້ດັງ. ;effect;ຜູ້ມາຢ້ຽມຢາມໄດ້ຕີປະຕູ. ;ແມ່ຍິງໄດ້ peered ຜ່ານ keyhole ໃນປະຕູ. ;1
ຜູ້ຊາຍຄົນນັ້ນໄດ້ຖິ້ມສີໃສ່ຊຸດຂອງລາວ. ;effect;ລາວໄດ້ເຮັດຄວາມສະອາດມັນ. ;ລາວໄດ້ວາງມັນໄວ້ໃນຕູ້. ;0
ເດັກຍິງໄດ້ກົດທໍ່ຂອງຢາຖູແຂ້ວ. ;effect;ຢາຖູແຂ້ວໄດ້ສີດອອກມາຈາກທໍ່. ;ສາວຍິງໄດ້ຖິ້ມຢາຖູແຂ້ວອອກ. ;0
ການເສຍຊີວິດຂອງພົນລະເຮືອນຈາກສົງຄາມໄດ້ເພີ່ມຂຶ້ນ. ;effect;ພວກນັກສັນຕິພາບ ໄດ້ຈັດການປະທ້ວງ. ;ພວກນັກສັນຕິພາບຈັດການເດີນຂະບວນ. ;0
ສາວໄດ້ຍູ້ສາຍພັບອອກຈາກຜົມຂອງນາງ. ;cause;ນາງໄດ້ຜູກສາຍແອວ. ;ສາຍພານເບິ່ງຄືວ່າເປັນເດັກນ້ອຍ. ;1
ຜູ້ຊາຍຄົນນັ້ນໄດ້ມີການຜ່າຕັດດ້ານຮ່າງກາຍ. ;effect;ລາວອາຍຸສູງຂຶ້ນ. ;ລາວເບິ່ງຫນຸ່ມກວ່າ. ;1
ລູກໄກ່ໄດ້ອອກມາຈາກໄຂ່. ;cause;ໄຂ່ໄດ້ເກີດຂຶ້ນ. ;ຂ້ອຍໄດ້ແຕກໄຂ່. ;0
ນັກໂທດໄດ້ຕາຍຍ້ອນຄວາມອຶດຫິວ. ;effect;ລາວຕາຍແລ້ວ. ;ລາວໄດ້ຫນີໄປ. ;0
ຜູ້ຊາຍຄົນນັ້ນໄດ້ສູນເສຍຄວາມສົມດຸນຂອງເຂົາໃນຂັ້ນໄດ. ;effect;ລາວໄດ້ຂຶ້ນຂັ້ນໄດ. ;ລາວຕົກຈາກຂັ້ນໄດ. ;1
ເດັກໄດ້ໄຫ້. ;cause;ລາວດື່ມນ້ໍາໂຊດາ. ;ລາວເປີດຖັງ soda. ;0
ມີລົມເຢັນເຂົ້າມາຜ່ານປ່ອງຢ້ຽມ. ;effect;ຂ້ອຍໄດ້ຜ່ອນຄາຍ. ;ຂ້ອຍກັງວົນ. ;1
ນັກຮຽນໄດ້ຮັບທຶນການສຶກສາ ເພື່ອໄປຮຽນຢູ່ມະຫາວິທະຍາໄລ. ;cause;ຫມູ່ໃນຫ້ອງຮຽນນັບຖືນາງ. ;ນາງໄດ້ຮຽນເກັ່ງ. ;1
ສາວໄດ້ຂີ້ຕົມເດັກຊາຍ. ;cause;ນາງອາໄສຢູ່ຂ້າງເຮືອນຂອງເພິ່ນ. ;ນາງມັກລາວຫຼາຍ ;1
ຄົນຂີ້ຫິວຂີ້ຫິວຂີ້ຫິວຂີ້ຫິວຂີ້ຫິວຂີ້ຫິວຂີ້ຫິວຂີ້ຫິວ ;cause;ລາວໄດ້ຊຸກຍູ້ໃຫ້ມີຄວາມເມດຕາ. ;ລາວບໍ່ມີເງິນ. ;1
ຂ້ອຍໂທຫາຫມູ່ເພື່ອນເພື່ອສົນທະນາ. ;cause;ຂ້ອຍຢາກໃຫ້ເປັນສ່ວນຕົວ. ;ຂ້ອຍຮູ້ສຶກໂດດດ່ຽວ. ;1
ຜູ້ຊາຍຄົນນັ້ນໄດ້ຍື່ນມືໄປຫາຂ້ອຍ. ;effect;ຂ້ອຍຈັບມືລາວ. ;ຂ້ອຍແຕະລາວ. ;0
ຂ້ອຍລີ້. ;cause;ໄຟໄຫມ້ໄດ້ເປີດຂຶ້ນໃນອາກາດ. ;ກະດານຟຣີສບີໄດ້ບິນໄປສູ່ຫົວຂອງຂ້າພະເຈົ້າ. ;1
