premise;question;choice1;choice2;label
Die student het onderrig ontvang. ;effect;Sy punte het verbeter. ;Hy het op die eksamen gekap. ;0
Ek het gemaklik gevoel. ;cause;Ek het op die grond gekniel. ;Ek het myself in 'n kombers toegedraai. ;1
Ek het die klip gepoleer. ;effect;Dit het glad geword. ;Dit het blink geword. ;1
Ek het suiker by die koffie gevoeg. ;effect;Die koffie het sterk geruik. ;Die koffie het soet gesmaak. ;1
Die man het deur die koerante geskuif. ;effect;Hy het 'n papier sny. ;Hy het die koerante geskeur. ;0
Ek het die spyker met die hamer geslaan. ;effect;Die spyker het in die hout gesink. ;Die spyker het roes geword. ;0
Die vis het die lyn gebyt. ;effect;Die visserman het die vis in die water gesleep. ;Die visser gooi die lyn weer uit. ;0
Die tiener was skaam om skool toe te gaan. ;cause;Sy het 'n puistjie. ;Sy het haar braces afgetrek. ;0
My gesigsuitdrukking het opgelig. ;cause;Ek het goeie nuus ontvang. ;Ek het my geduld verloor. ;0
Ek het my hande met 'n handdoek afgedroog. ;cause;Die handdoek was nat. ;My hande was nat. ;1
Die man het sy balans op die stoel verloor. ;cause;Die stoel het onder hom geskud. ;Hy het verf op die stoel gemors. ;0
Die spanmaats het mekaar die skuld gegee. ;cause;Hulle het hulle spel verloor. ;Hulle afrigter het die oefening gekanselleer. ;0
Ek het om vergifnis gevra. ;cause;Ek het my fout betreur. ;Ek het my doel bereik. ;0
Die vrou het haar afspraakjie verveeld. ;cause;Hy het haar vrae oor haarself gevra. ;Hy het onophoudelik oor homself gepraat. ;1
Die meisie het 'n glimlag laat skyn. ;effect;Haar wange het rooi geword. ;Haar kuiltjies het verskyn. ;1
Die vyand se skip het opgeblaas. ;cause;Dit het oor die myn gegaan. ;Dit het in die hawe ingeseil. ;0
Die man het sy voet deurboor. ;cause;Hy het in 'n plas geloop. ;Hy het op gebreekte glas gestap. ;1
Die speurders het die misdaadplek vir vingerafdrukke deursoek. ;effect;Hulle het die moordenaar se identiteit ontdek. ;Hulle het die wapen by die misdaadplek gevind. ;0
Daar was baie verkeer op die snelweg. ;effect;Ek het 'n ompad geneem. ;Ek het gevra vir 'n rit. ;0
Die land se ekonomie het agteruitgegaan. ;effect;Baie mense het siek geword. ;Baie mense het werkloosheid ondervind. ;1
Die kruisingswag het haar fluitjie by die kinders geblaas. ;cause;Hulle was op die punt om in die tegendeel verkeer in te loop. ;Sy het hulle uit haar omgewing herken. ;0
Ek het my oë op my vriend gedraai. ;cause;Hy het my die waarheid vertel. ;Hy het 'n sarkastiese opmerking gemaak. ;1
Die motor het sonder brandstof gebly. ;effect;Die bestuurder was op die pad vas. ;Die bestuurder het 'n lifter opgetel. ;0
Die vrou het geboorte gegee. ;effect;Die baba is gebore. ;Die vrou het oggendkwaak gehad. ;0
Die man se hoed is weggewaai. ;cause;Hy het die hoed afgetrek. ;Dit was winderig buite. ;1
Die meisie het haar klasmaat se verjaardagpartytjie bygewoon. ;cause;Sy het 'n uitnodiging ontvang. ;Sy het 'n geskenk gekoop. ;0
Die seun se voorkop was warm. ;effect;Sy ma het sy temperatuur geneem. ;Sy ma het hom na die park geneem. ;0
Die man het homself met waterstof gespuit. ;cause;Hy wou sy afspraakjie beïndruk. ;Hy het gel in sy hare gesit. ;0
Die elektrisiteit in die huis het af. ;effect;Ek het na 'n flitslig gesoek. ;Ek het 'n graaf opgetel. ;0
Die gesin het na 'n groter huis getrek. ;cause;Die seun het sy hoërskoolopleiding voltooi. ;Die moeder het aan 'n tweeling geboorte gegee. ;1
Die marathonloper het stadig geloop. ;cause;Sy wou haar energie bespaar. ;Sy het die eindstreep gesien. ;0
Die seun het die verkoopmasjien geskop. ;cause;Die masjien het die geld uitgestort. ;Die sakkie chips was vas. ;1
My vriend se hond het gesterf. ;effect;Ek het my oë op hom gerol. ;Ek het hom 'n drukkie gegee. ;1
Die sakeman se kredietkaart is verwerp. ;effect;Hy het 'n skuldbewys geskryf. ;Hy het kontant betaal. ;1
Die man vervloek. ;cause;Hy het sy naels geknip. ;Hy het sy teen gestamp. ;1
Die man was trots op sy broer. ;cause;Sy broer het met hulle ouers in 'n argument beland. ;Sy broer is in die regskool aanvaar. ;1
Die meisie wou meer oor die sonnestelsel leer. ;effect;Sy het na die biblioteek gegaan. ;Sy het na die sterre gekyk. ;0
Die plakkaat het aan die muur vasgeval. ;cause;Ek het die plakkaat bo die deur geplaas. ;Ek het die plakkaat agterop vasgemaak. ;1
Die kliënt het die argitek se planne vir die gebou goedgekeur. ;effect;Die argitek het die gebou gebou. ;Die argitek het die planne aangepas. ;0
Die man het sy lepel laat val. ;cause;Sy hand het geskud. ;Hy het die lepel gelik. ;0
Die uitvoerende hoof van die maatskappy het bedank. ;effect;Die direksie het die maatskappy ontbind. ;Die direksie het sy plaasvervanger gevind. ;1
Ek het laat by die lesing aangekom. ;effect;Ek het in die agterste ry gaan sit. ;Ek het die verhoog genader. ;0
Die man is uit die tronk vrygelaat. ;cause;Sy familie het sy borgtog betaal. ;Hy het 'n medegevangene aangeval. ;0
Die gesin het al hulle besittings verloor. ;cause;Hulle het hulle huis verkoop. ;Hulle huis het afgebrand. ;1
Ek het op die aluminium blik gestamp. ;effect;Die blikkie is herwin. ;Die blikkie is verpletter. ;1
Die meisie het by die debat span aangesluit. ;effect;Sy het geleer om' n rekenaar te gebruik. ;Sy het kommunikasievaardighede geleer. ;1
My gemoedstoestand het verbeter. ;cause;Ek het na musiek geluister. ;Ek het die skottelgoed gewas. ;0
Die liefdadigheidsorganisasie het 'n doel gestel om geld in te samel. ;effect;Hulle het die haweloses gevoed. ;Hulle het 'n veiling gehou. ;1
Die berg- en berghut het die steil val afgestort. ;effect;Die passasiers het gegiggel. ;Die passasiers het geskree. ;1
Ek was woedend. ;effect;Ek het die posbus nagegaan toe ek die huis verlaat het. ;Ek het die deur toe ek die huis verlaat het, gesluit. ;1
Die man wou die sonsopkoms sien. ;effect;Hy het noord gereis. ;Hy het vroeg opgestaan. ;1
Ek het die koerant gevou. ;effect;Ek het die papier herwin. ;Die papier het gevou. ;1
Die nasie het 'n natuurramp verduur. ;effect;Leiers van ander lande het 'n alliansie gevorm. ;Leiers van ander lande het noodhulp gestuur. ;1
Die seun se klere het nat geword. ;cause;Hy het uit die swembad geklim. ;Hy het in die swembad geval. ;1
Die student het haastig die boek voltooi. ;cause;Dit moes na die biblioteek terugbesorg word. ;Hy het dit by 'n vriend geleen. ;0
Die misdadiger is tereggestel. ;cause;Hy is in die tronk gegooi. ;Hy is skuldig bevind aan moord. ;1
Sonlig het die kamer binnegekom. ;cause;Ek het die gordyne oopgemaak. ;Ek het die deur oopgemaak. ;0
Ek het die bedrieër se hare geskeur. ;effect;Haar pruik het afgeklim. ;Sy het kaal geword. ;0
Die redakteur het 'n sin in die manuskrip omgeskryf. ;cause;Hy het die manuskrip boeiend gevind. ;Hy het die vonnis onduidelik geag. ;1
Die vrou het haar kredietkaartrekening gekanselleer. ;cause;Sy het besef dat die kaartjie weg is. ;Sy het besef dat die kaart verval het. ;0
Die man en vrou het verlief geraak. ;effect;Hulle het universiteit toe gegaan. ;Hulle het getrou. ;1
Die musiek was te swak om te hoor. ;effect;Ek het die volume verhoog. ;Ek het my eie liedjie geskryf. ;0
Die seun se hare het opgestaan. ;cause;Die meisie het dit verwar. ;Die meisie het dit getrek. ;0
Die fout is verpletter. ;cause;Ek het myself met insekdwelm gespuit. ;Ek het op die bug gestap. ;1
Ek het my oë oopgemaak. ;cause;Ek het wakker geword. ;Ek het ontspan. ;0
My buurman se musiek het hard geblaas. ;effect;Ek het hom gevra om dit af te skakel. ;Ek het hom gevra om die CD van hom te leen. ;0
Die man se gesin het in armoede gelewe. ;cause;Hy was spaarsamig met sy inkomste. ;Hy het minder as die minimumloon verdien. ;1
Die student het die universiteit voltooi. ;effect;Hy het werk gesoek. ;Hy het 'n stokperdjie aangeneem. ;0
Die kunstenaar het geel verf met blou verf gemeng. ;effect;Die verf het oral gespat. ;Die verf het groen geword. ;1
Ek het die onderwerp van gesprek verander. ;cause;Ek het nie meer dinge gehad waaroor ek kon praat nie. ;Die gesprek het gespanne geraak. ;1
My broer is uit die hospitaal ontslaan. ;effect;Ek het hom terug by die huis verwelkom. ;Ek het hom nie aandag gegee nie. ;0
Die gordyn op die verhoog het opgegaan. ;effect;Die openingstoneel van die toneelstuk het begin. ;Die akteurs in die toneelstuk het die verhoog verlaat. ;0
Die gyselaar het hom aan die ontvoerder se opdragte onderwerp. ;cause;Die ontvoerder het gedreig om die gyselaar seer te maak. ;Die ontvoerder het die gyselaar alleen gelaat. ;0
'n Geklank het oor die verhoog weergalm. ;cause;Die musikant het op sy voet geklap. ;Die musikant het op die trom gedruk. ;1
Die ouers het na hulle kind se slaapkamer gehardloop. ;cause;Die kind het skree uit 'n nagmerrie wakker geword. ;Die kind was bang om onder haar bed te kyk. ;0
Die vrou het met gebaretaal gekommunikeer. ;cause;Sy is te vroeg gebore. ;Sy is doof gebore. ;1
Daar was 'n droogte in die streek. ;effect;Die water het besmet geraak. ;Die gewasse het vergaan. ;1
Die kat het die voël gejaag. ;effect;Die voël het weggevlieg. ;Die voël het 'n wurm gevang. ;0
Die meisie het van skool verander. ;cause;Skool het vir die somer uit. ;Sy het na 'n nuwe dorp getrek. ;1
Die fabriek eienaar het geweier om die werknemers se lone te verhoog. ;effect;Die eienaar het 'n nuwe bestuurder aangestel. ;Die werknemers het in staking gegaan. ;1
Die leier het die ekstremiste in sy land gehaat. ;effect;Die ekstremiste het hom beïnvloed. ;Die ekstremiste het hom vermoor. ;1
Ek het kaalvoet op die strand geloop. ;effect;Ek het sand aan my voete gekry. ;Golwe het langs die strand neergestort. ;0
Ek het in die middel van die nag wakker geword met 'n koue gevoel. ;effect;Ek het sweatpants aangetrek. ;Ek het 'n glas water gedrink. ;0
Die moeder het haar seun stilgemaak. ;cause;Haar seun het 'n lelike glimlag gegee. ;Haar seun het gehuil. ;1
'n Gat in my jeans. ;cause;Ek het die jeans vasgemaak. ;Ek het op die sypaadjie gestruikel. ;1
Die seun het 'n brace gedra. ;effect;Hy het 'n holte. ;Sy tande het reguit geword. ;1
Ek het gister by die gimnasium gewerk. ;effect;Ek het vandag met spierpyn wakker geword. ;Ek het vandag met 'n seer keel wakker geword. ;0
Die meisie heen en weer gefluister aan mekaar by die middagete tafel. ;effect;Ander studente het by die middagete-tafel gaan sit. ;Ander studente by die middagete het uitgesluit gevoel. ;1
Die kind het op die trampolien geland. ;effect;Sy het weer in die lug opgekom. ;Sy het besluit om 'n draai te probeer maak. ;0
Ek het die brief in die posbus gesit. ;effect;Die poskantoor het die brief afgelewer. ;Die poskantoor het die brief versnel. ;0
Die dobbelaar was selfversekerd. ;effect;Hy het al sy geld gewed. ;Hy het blut huis toe gegaan. ;0
Die bosbrand het versprei. ;cause;Die winde het sterker geword. ;Die brandstigters is in hegtenis geneem. ;0
Die kind het sy knie geskil. ;effect;Sy ma het hom na sy kamer gestuur. ;Sy ma het 'n verband op die wond gesit. ;1
Die man het die dodelike siekte oorleef. ;cause;Hy het sy testament onderteken. ;Hy het 'n orgaantransplantasie ontvang. ;1
Ek het 'n sluk van die brandende koffie geneem. ;effect;Ek het my tong gebyt. ;Ek het my tong verbrand. ;1
Die redakteur het die skrywer afgedank. ;cause;Die skrywer het vermy om in haar verhale bevooroordeeld te wees. ;Die skrywer het 'n belangrike sperdatum gemis. ;1
Ek was uitgeput. ;cause;Ek het die hele dag geslaap. ;Ek het die hele dag lank gestudeer. ;1
Die dokter het die pasiënt gediagnoseer. ;cause;Sy het die pasiënt se simptome geïdentifiseer. ;Sy het pille aan die pasiënt voorgeskryf. ;0
Ek het my vel gekrap. ;cause;Dit was sweet. ;Dit het gejuig gevoel. ;1
Die man het 'n noodoperasie ondergaan. ;cause;Hy het sy humeur verloor. ;Hy het 'n hartaanval gehad. ;1
Die man se arm spiere uitgestrek. ;cause;Hy het sy arms gevou. ;Hy het sy arms gemasker. ;0
Die man het sy wenkbroue opgetrek. ;cause;Hy was verbaas. ;Hy was ontmoedig. ;0
Ek het my kollega se fout verskoon. ;cause;Ek het geglo dat sy bedoelings goed was. ;Ek het geglo dat hy beter weet. ;0
Die man het ophou rook. ;effect;Hy het meer begin oefen. ;Hy het vroeër begin wakker word. ;0
Die vrou het haar aanvaller in die neus geslaan. ;effect;Die aanvaller se liggaam het leweloos geword. ;Die aanvaller het begin bloei. ;1
Die pyl het die teiken gemis. ;cause;Die man se teiken was verkeerd. ;Die man het die spel verloor. ;0
Die huiseienaar het gevra dat' n uitroeier na sy huis toe kom. ;cause;Hy het rotte in die kelder ontdek. ;Hy het 'n mierplaas in sy kamer gehou. ;0
Ek het vir my gas voorgestel dat ons uitgaan om te eet. ;cause;Ek was te moeg om enigiets voor te berei. ;My gas het te lank gebly. ;0
Die meisie het haar broer haar dagboek sien lees. ;effect;Sy het die dagboek begin wegsteek. ;Sy het 'n nuwe dagboek gekry. ;0
Die vrou het nie genoeg geld gehad om huur te betaal nie. ;effect;Sy het oortyd gewerk. ;Sy het haar werk verlaat. ;0
Die kind se hand het vinnig teruggeval. ;cause;Hy het aan die warm stoof geraak. ;Hy het die hondjie se kop gestamp. ;0
Die maatskappy wou die kliëntetevredenheid meet. ;effect;Hulle het 'n afslag vir nuwe kliënte aangebied. ;Hulle het 'n opname onder kliënte versprei. ;1
Die houtvloer is gekrap. ;cause;Die seun het die kussings van die bank af gegooi. ;Die seun het 'n stoel oor die vloer gesleep. ;1
Ek het my gesig beskerm. ;cause;My vyand het my gespot. ;My vyand het 'n vuis opgetrek. ;1
Die beroemde standbeeld is afgebrand. ;cause;Dit is deur weerlig getref. ;Mense het gekom om dit te vereer. ;0
Ek het die vrugte op die tafel gelos. ;effect;Die vrugte werp sade af. ;Vlieë het die vrugte verswelg. ;1
Die ballerina het 'n ligament geskeur. ;cause;Sy het met haar tone gewys. ;Sy het haar enkel verwring. ;1
Die kind se skoenveters het losgekom. ;cause;Hy het geleer hoe om dit te maak. ;Hy het op die speelgrond rondgehardloop. ;1
Ek het die boek aangetrokke gevoel. ;effect;Ek het die boek teruggegee. ;Ek het die tyd verloor. ;1
Die man het soortgelyke oortuigings as sy ouers gehad. ;cause;Sy ouers het hom beïnvloed. ;Sy ouers het hom verwerp. ;0
Die motor het geleidelik vertraag totdat dit stilgehou het. ;cause;Dit het nie meer brandstof gehad nie. ;Die bestuurder het aan die slaap geraak. ;0
Die man het die roomys in die son geëet. ;effect;Die roomys het sy smaak verloor. ;Die roomys het uit die kegel gedrup. ;1
Ek het kunswerke in die kamer opgehang. ;cause;Die mat het vuil gelyk. ;Die mure het kaal gelyk. ;1
Ek het vroeg by die werk uitgegaan. ;cause;Ek het 'n hoofpyn gehad. ;My baas het 'n vergadering gehou. ;0
Die hondjie het die mat besmet. ;effect;Die eienaar het die hondjie geskree. ;Die eienaar het die hondjie 'n lekkerny gegee. ;0
Ek het my vriend om verskoning gevra. ;effect;My vriend het my vergewe. ;My vriend het woedend geword. ;0
Die man het in die skare uitgestaan. ;cause;Hy het 'n rugsak gedra. ;Hy het 'n neonvest gedra. ;1
Die getuie het onder eed gelieg. ;effect;Hy het sy getuienis voltooi. ;Hy is van meineed aangekla. ;1
Die vrou het haar hare geverf. ;cause;Sy wou 'n nuwe voorkoms hê. ;Sy wou by die gemeenskap inpas. ;0
Die immigrante is betrap omdat hulle onwettig in die land woon. ;effect;Hulle het werk gekry. ;Hulle is gedeporteer. ;1
Die openbare spreker het' n grap gemaak. ;effect;Die gehoor het gelag. ;Die gehoor het opgestaan. ;0
Ek het in die son gekyk. ;effect;Die son het my verblind. ;Die son het my vel gebrand. ;0
Ek het verveeld gevoel. ;effect;Ek het gesnuif. ;Ek het gegee. ;1
Die biefstuk was moeilik om te sny. ;cause;Die mes was dof. ;Die biefstuk was rou. ;0
Die vrou het bankrotskap verklaar. ;cause;Sy het onderhoudsgeld ontvang. ;Sy het groot skuld opgedoen. ;1
Die ligte in my vriend se woonstel was aan. ;effect;Ek het gewonder of hy uit is. ;Ek het besluit om hom te besoek. ;1
Ek het die blom onder my neus gesit. ;effect;Die blomblare het van die blom af gekom. ;Ek het die blom se reuk opgetel. ;1
Die vrou het nostalgies gevoel. ;cause;Sy het 'n jeugvriend raakgeloop. ;Sy het op haar kinders geskree. ;0
Die student het die opstel uitgestel. ;effect;Hy het die vraestel vroeg ingedien. ;Hy het die papier onvolledig ingedien. ;1
My motor het gebreek. ;effect;Ek was by die winkelsentrum. ;Ek het 'n werktuigkundige gebel. ;1
Ek het die briefie weggegooi. ;cause;Dit was anoniem. ;Dit was onleesbaar. ;1
Die voël het met sy vlerke geslaan. ;effect;Dit het eiers gelê. ;Dit het opwaarts opgevaar. ;1
Ek het in die oprit geparkeer. ;cause;Die motorhuis was oop. ;Die motorhuis was vol. ;1
Die misdadiger het die geweer op sy slagoffer gerig. ;effect;Die misdadiger het die geweer neergesit. ;Die slagoffer het sy hande opgetel. ;1
Ek het na die naweek uitgesien. ;cause;Ek het beplan om my oom se begrafnis by te woon. ;Ek het beplan om my vriend se troue by te woon. ;1
Ek het die tyd verloor. ;cause;Ek het daggedroom. ;Ek was naar. ;0
Die dokument is onleesbaar uitgedruk. ;cause;Die drukker het min ink gehad. ;Die afdruk was sonder papier. ;0
Die nasionale volkslied is in die stadion gespeel. ;effect;Die ondersteuners het na die vlag gedraai. ;Die ondersteuners het na die veld toe gehardloop. ;0
Die dip het na niks gelyk nie. ;effect;Ek het dit bedien. ;Ek het sout daarin gesit. ;1
Ek het die papierhanddoek op die storting gesit. ;effect;Die handdoek het die vloeistof geabsorbeer. ;Die lek het 'n klewerige residu agtergelaat. ;0
Die vrou is te midde van haar boek gelees toe sy onderbreek word. ;effect;Sy het haar bladsy gemerk. ;Sy het die boek weer gelees. ;0
Die vliegtuig het 'n bietjie turbulensie ondervind. ;effect;Die man het sy veiligheidsgordel vasgemaak. ;Die man het by die venster uitgekyk. ;0
Die seun het geskrik. ;cause;Die meisie het hom geïgnoreer. ;Die meisie het hom geskop. ;1
Die dokters het die pasiënt 'n kunslike ledemaat gegee. ;cause;Hulle het haar been geamputeer. ;Hulle het haar lewensfunksies gemonitor. ;0
Die seun het die meisie se elmboog vasgeknyp. ;effect;Sy skud haar skouers vir hom. ;Sy ruk haar arm van hom af. ;1
Ek het my vriend om raad gevra. ;cause;Ek het sy mening waardeer. ;Ek het geweet ek was reg. ;0
Die seun het in die modder getrap. ;effect;Die modder het aan sy skoene vasgeval. ;Die modder het hom in die gesig getref. ;0
Die dorp het 'n paar sentimeter sneeu ontvang. ;effect;Skole is gesluit. ;Mense het ondergronds weggekruip. ;0
Die werknemer se skof is verby. ;effect;Hy het vir die dag huis toe gegaan. ;Hy het gedreig om die werk te verlaat. ;0
Die boom het die huis beskadig. ;cause;Die boom het op die dak geval. ;Die boom het die agterplaas in skaduwee gehou. ;0
Die hout het in twee geskeur. ;cause;Ek het die hout in die kaggel gestapel. ;Ek het die byl teen die hout geswaai. ;1
Die gesin het die egpaar gelukgewens. ;cause;Die egpaar het aangekondig dat hulle uitmekaar gaan. ;Die egpaar het aangekondig dat hulle 'n baba gaan hê. ;1
Die meisie het die seun 'n Valentynskaartjie gestuur. ;cause;Sy het hom geken. ;Sy het hom gesoen. ;0
Ek het met my kop geknik toe my vriend se verklaring gehoor is. ;cause;Ek was verward. ;Ek het met hom saamgestem. ;1
Die vriende het 'n muntstuk op die kop geslinger. ;cause;Hulle wou 'n kompromie vind. ;Hulle wou 'n regverdige besluit neem. ;1
Die timer in die kombuis het afgetakel. ;effect;Die man het die kruideniersware in die yskas gelos. ;Die man het die pizza uit die oond gehaal. ;1
Die vrou het 'n ambisieuse doelwit gestel. ;effect;Sy het afgetrek. ;Sy het hard gewerk. ;1
Die ryk man het van ouderdom gesterf. ;effect;Sy seun het in regsprobleme beland. ;Sy seun het sy fortuin geërf. ;1
Die vrou het op die vlamme gestamp. ;effect;Die vlamme het uitgegaan. ;Rook het uit die vlamme opgekom. ;0
Die vrou se motor was in die werkplek. ;cause;Haar rybewys is ingetrek. ;Sy het 'n motorongeluk gehad. ;1
Ek het deur my wekker geslaap. ;effect;Ek het ontbyt gemaak. ;Ek het ontbyt gemis. ;1
Die openbare figuur het uit die limousine gestap. ;effect;Kameras het in sy rigting geblink. ;Sy familie het die perskonferensie bygewoon. ;0
Die vrou het lank in die bad gebly. ;effect;Die badwater het louwarm geword. ;Die badwater het uit die bad gestort. ;0
Die universiteitstudent wou ander studente op die kampus ontmoet. ;effect;Hy het by 'n broederskap aangesluit. ;Hy het ingenieurswese as hoofvak gestudeer. ;0
Ek het die bank kussings opgetel. ;cause;Ek was op soek na los geld. ;Ek het die sitkamer weer opgestel. ;0
Die wespe het na die seun toe gevlieg. ;effect;Die seun het weggehardloop. ;Die seun het 'n blom gepluk. ;0
Die vrou is skuldig bevind aan 'n misdryf. ;effect;Sy is gevonnis om gemeenskapsdiens te verrig. ;Sy is in die doodstraf geplaas. ;0
Ek het die suiker in die warm tee geroer. ;effect;Die tee het gestop. ;Die suiker het opgelos. ;1
Die veteraan het met 'n hinkende voet geloop. ;cause;Hy is vir die oorlog opgeroep. ;Hy is in 'n geveg beseer. ;1
Die misdadiger het van die polisie af weggehardloop. ;effect;Die polisie het die slagoffer versorg. ;Die polisie het die misdadiger gejaag. ;1
Die skootrekenaar wou nie aanskakel nie. ;cause;Ek het dit laat val. ;Ek het dit gelaai. ;0
Die vrou het nie meer plek in haar kas gehad nie. ;cause;Sy het 'n uitgebreide klerekas verkry. ;Sy het haar wasgoed gevou. ;0
Die man se hart was gebreek. ;cause;Sy vrou het geboorte gegee. ;Sy vrou het hom verlaat. ;1
Die man het 'n graad verwerf. ;effect;Hy het gekwalifiseer vir die werk wat hy wou hê. ;Sy werksaanbod is teruggetrek. ;0
Die man se stem het duidelik deur die hele saal gereeld gehoor. ;cause;Hy het die gehoor gegroet. ;Hy het in die mikrofoon gepraat. ;1
Ek het 'n muntstuk in die fontein van water gegooi. ;effect;Die munt het tot op die bodem gesink. ;Die muntstuk het in twee gebreek. ;0
Die speler het die bal na die gat toe geslaan. ;effect;Die bal het in die gat gegaan. ;Die bal het teruggetrek na die speler. ;0
Ek het die stof op die zolder ingeasem. ;effect;Ek het hik. ;Ek het gesneeu. ;1
Die winkelkassier het sekuriteit gebel. ;cause;Die kliënt het vals geld gebruik. ;Die kliënt het sy hoofligte aan laat. ;0
Ek het die vullis uitgetrek. ;cause;Die vullis het die kombuis sleg laat ruik. ;Ek het per ongeluk my inkopielys weggegooi. ;0
Die gesin het na die dieretuin gegaan. ;effect;Die kinders het die diere bewonder. ;Die kinders het die diere gejaag. ;0
Die man se asemhaling was hard. ;cause;Sy niere het gesak. ;Sy longe was verstop. ;1
Ek het 'n ekstra kaartjie vir die konsert gehad. ;effect;Ek het my vriend gevra vir aanwysings na die plek. ;Ek het my vriend gevra of hy belangstel om te gaan. ;1
Die lugversorger in die huis het gebreek. ;effect;Ek het komberse gebring. ;Ek het die vensters oopgemaak. ;1
Die seun se rug is seer. ;cause;Sy rugsak was oop. ;Sy rugsak was swaar. ;1
Ek het vir my ma 'n geskenk gekoop. ;cause;Ek het vir haar 'n koek gebak. ;Dit was haar verjaardag. ;1
Die narcissen in die tuin is vernietig. ;cause;'n Bye het die tuinier gebyt. ;Eekhoorns het die bolle opgegrawe. ;1
Ek het die wedstryd geskop. ;effect;Die vlam het uitgegaan. ;Die vuurhoutjie het 'n vlam gevorm. ;1
Die betwiste partye het 'n skikking bereik. ;cause;Hulle wou nie in die hof debatteer nie. ;Hulle wou hulle persoonlike verhouding herstel. ;0
Die kinders is na 'n weeshuis gestuur. ;cause;Hulle ouers is dood. ;Hulle ouers het hulle bederf. ;0
'n Meteoriet het in die oseaan geland. ;effect;Daar was 'n tsoenami. ;Dit het begin hagel. ;0
Die stapper het' n giftige slang teëgekom. ;effect;Sy het uitgedroog. ;Sy het paniekerig geraak. ;1
Die oond het warm geword. ;cause;Ek het die oond aan. ;Ek het die skottel in die oond gesit. ;0
Ek het die suurlemoenskil uitgedruk. ;effect;Die suurlemoen het gesmelt. ;Die suurlemoenspuit. ;1
Die land het nuwe grondgebied ontdek. ;effect;Die land het die land verlaat. ;Die land het die land gekoloniseer. ;1
Die glas het van die tafel af geval. ;effect;Dit het oor die hele vloer gebreek. ;Dit het in 'n stapel wasgoed beland. ;0
Die tafel het geskud. ;cause;Die vloer was ongelyk. ;Die vloer was glad. ;0
Die vader het sy seun betrap terwyl hy gelieg het. ;effect;Sy seun het die waarheid bely. ;Die vader het sy seun vertrou. ;0
Die man se kop het van pyn gebars. ;effect;Hy het hoesstroop geneem. ;Hy het aspirien geneem. ;1
Die trein het vertraag. ;cause;Dit het die stasie genader. ;Dit was agter met die skedule. ;0
Die man het terapie ondergaan. ;cause;Geestesongesteldheid het in sy familie ontstaan. ;Hy is gediagnoseer met depressie. ;1
Die vrou het haar keel vasgehou. ;cause;Sy het haar kos ingesluk. ;Sy het in haar kos gestik. ;1
Die vrou het 'n seer keel gehad. ;effect;Haar stem het rasperig geklink. ;Sy het met 'n aksent gepraat. ;0
Die hond het die sappige biefstuk op die tafel dopgehou. ;effect;Dit het gespoeg. ;Dit lê neer. ;0
Die vrou se besigheid het sukses behaal. ;effect;Sy het haar werknemers afgedank. ;Sy het ryk geword. ;1
Die studente het die klaskamer verlaat. ;cause;Die klokkie het gebel. ;Die onderwyser het huiswerk gegee. ;0
Die vrou het beweer dat sy 'n spook gesien het. ;effect;Haar kennisse het skeptisisme uitgespreek. ;Haar kennisse het met haar verwantskap gehad. ;0
Die man het sy gehoor verloor. ;cause;Hy het byna in die see verdrink. ;Hy is byna dood in 'n ontploffing. ;1
Die kind het die ballon tou losgelaat. ;effect;Die ballon het leeggegooi. ;Die ballon het in die lug opgestaan. ;1
Die man het sy spraakvermoë verloor. ;cause;Hy het 'n beroerte gehad. ;Hy het diep asemgehaal. ;0
Die vrou het op die sypaadjie gestruikel. ;cause;Daar was 'n kraak in die sement. ;Sy het gehoor hoe haar naam genoem word. ;0
Die man het 'n kanonbal in die swembad gegooi. ;effect;Die lewensredder het agter hom aan ingespring. ;Die man het die reddingswag natgemaak. ;1
Ek het antibiotika geneem. ;effect;My infeksie het verdwyn. ;My infeksie het versprei. ;0
Die verkeerslig het geel geword. ;effect;Die bestuurder het op die rem gedruk. ;Die bestuurder het op sy hoorn geblaas. ;0
Die plastiek houer het gesmelt. ;cause;Ek het die houer in warm water geweek. ;Ek het die houer op die warm stoof gesit. ;1
Die motor is gebreek. ;cause;Die bestuurder het teen 'n telefoonpaal gekraak. ;Die bestuurder het by 'n rooi lig verbygery. ;0
Die seun het die hele nag gestudeer. ;effect;Hy het die eksamen gemis. ;Hy het die eksamen geslaag. ;1
Die jong seun het aan die rand van die swembad vasgeklou. ;cause;Hy was bang om te leer swem. ;Die lewensredder was op diens. ;0
Ek het my hand op my bors gesit. ;effect;Ek het my hart gevoel klop. ;My hartklop het vinniger geword. ;0
Die gebou langs my kantoor was in aanbou. ;effect;My kantoor was oorvol. ;My kantoor was lawaaierig. ;1
Die gesin wou hulle nuwe bure leer ken. ;effect;Die gesin het die bure vir aandete genooi. ;Die gesin het van hulle tuin af vir die bure gebel. ;0
Water het uit die swembad gestort. ;cause;Die swemmer het in die swembad gespring. ;Die swemmer het in die swembad geswem. ;0
Ek het in 'n stukkie waatlemoen gebyt. ;effect;Ek het per ongeluk 'n saadjie ingesluk. ;Ek het per ongeluk my tand gebreek. ;0
Die seun het gestruikel. ;cause;Sy baadjie was oopgesluit. ;Sy skoenveters was los. ;1
Die vrou het oorproppe in haar oor gesit. ;cause;Sy is deur geraas afgelei. ;Sy het haar ore deurboor. ;0
