premise;question;choice1;choice2;label
El hombre se sentía orgulloso de su hermano. ;cause;Su hermano se peleó con sus padres. ;Su hermano fue aceptado en la escuela de derecho. ;1
La chica quería aprender sobre el sistema solar. ;effect;Ella fue a la biblioteca. ;Ella miró las estrellas. ;0
El cartel se pegó a la pared. ;cause;Puse el cartel por encima de la puerta. ;Puse cinta adhesiva en el fondo del cartel. ;1
El cliente aprobó los planes del arquitecto para el edificio. ;effect;El arquitecto construyó el edificio. ;El arquitecto ajustó los planos. ;0
El hombre dejó caer su cuchara. ;cause;Su mano estaba temblando. ;Él lamió la cuchara. ;0
El director ejecutivo de la compañía renunció. ;effect;El consejo de administración disolvió la compañía. ;La junta directiva encontró a su reemplazo. ;1
Llegué tarde a la conferencia. ;effect;Me senté en la fila de atrás. ;Me acerqué al podio. ;0
El hombre fue liberado de la cárcel. ;cause;Su familia pagó su fianza. ;Atacó a un compañero de prisión. ;0
La familia perdió todas sus pertenencias. ;cause;Vendieron su casa. ;Su casa se incendió. ;1
Me he pisado la lata de aluminio. ;effect;La lata fue reciclada. ;La lata se aplastó. ;1
La chica se unió al equipo de debate. ;effect;Aprendió a usar una computadora. ;Aprendió habilidades de comunicación. ;1
Mi estado de ánimo mejoró. ;cause;Escuché música. ;Yo hice los platos. ;0
La organización benéfica se fijó como objetivo recaudar dinero. ;effect;Alimentaron a los sin techo. ;Hicieron una subasta. ;1
La montaña rusa se precipitó por la cuesta empinada. ;effect;Los pasajeros se rieron. ;Los pasajeros gritaban. ;1
Estaba furioso. ;effect;Revisé el buzón al salir de la casa. ;Cerré la puerta al salir de la casa. ;1
El hombre quería ver el amanecer. ;effect;Viajó hacia el norte. ;Se levantó temprano. ;1
Doblé el papel. ;effect;He reciclado el papel. ;El papel se arrugó. ;1
La nación soportó un desastre natural. ;effect;Los líderes de otros países formaron una alianza. ;Los líderes de otros países enviaron ayuda de emergencia. ;1
La ropa del niño se empapó. ;cause;Salió de la piscina. ;Se cayó a la piscina. ;1
El estudiante se apresuró a terminar el libro. ;cause;Se debía devolver a la biblioteca. ;Se lo pidió prestado un amigo. ;0
El criminal fue ejecutado. ;cause;Fue encarcelado. ;Fue condenado por asesinato. ;1
La luz del sol entró en la habitación. ;cause;He abierto las cortinas. ;He abierto la puerta. ;0
Le he tirado del pelo al impostor. ;effect;Se le quitó la peluca. ;Se quedó calva. ;0
El editor reformulado una frase en el manuscrito. ;cause;El manuscrito le pareció convincente. ;Él consideró que la sentencia no era clara. ;1
La mujer canceló su tarjeta de crédito. ;cause;Se dio cuenta de que la tarjeta había desaparecido. ;Se dio cuenta de que la tarjeta había caducado. ;0
El hombre y la mujer se enamoraron. ;effect;Ellos fueron a la universidad. ;Se casaron. ;1
La música era demasiado débil para oírla. ;effect;He subido el volumen. ;He compuesto mi propia canción. ;0
El pelo del niño estaba saliendo. ;cause;La chica lo hizo. ;La chica lo sacó. ;0
El insecto fue aplastado. ;cause;Me rocío con repelente de insectos. ;He pisado el insecto. ;1
Abrí los ojos. ;cause;Me desperté. ;Me relajé. ;0
La música de mi vecino estaba sonando. ;effect;Le pedí que lo bajara. ;Le pedí prestado el CD. ;0
La familia del hombre vivía en la pobreza. ;cause;Era frugal con sus ganancias. ;Ganó menos del salario mínimo. ;1
El estudiante se graduó de la universidad. ;effect;Buscó trabajo. ;Él tomó un hobby. ;0
El artista mezcló pintura amarilla con pintura azul. ;effect;La pintura salpicó por todas partes. ;La pintura se volvió verde. ;1
Cambié el tema de la conversación. ;cause;Me quedé sin cosas de qué hablar. ;La conversación se puso tensa. ;1
Mi hermano fue dado de alta del hospital. ;effect;Le di la bienvenida de vuelta a casa. ;Le di el hombro frío. ;0
Se levantó el telón del escenario. ;effect;Comenzó la escena de apertura de la obra. ;Los actores de la obra salieron del escenario. ;0
El rehén se sometió a las órdenes del secuestrador. ;cause;El secuestrador amenazó con lastimar al rehén. ;El secuestrador dejó al rehén solo. ;0
Un estruendo resonó en todo el escenario. ;cause;El músico golpeó su pie. ;El músico golpeó el tambor. ;1
Los padres corrieron al dormitorio de su hija. ;cause;El niño se despertó gritando de una pesadilla. ;La niña tenía miedo de mirar debajo de su cama. ;0
La mujer se comunicó con lenguaje de señas. ;cause;Ella nació prematura. ;Ella nació sorda. ;1
Se produjo una sequía en la región. ;effect;El agua se contaminó. ;Las cosechas perecieron. ;1
El gato persiguió al pájaro. ;effect;El pájaro se fue volando. ;El pájaro atrapó un gusano. ;0
La chica cambió de escuela. ;cause;La escuela se ha ido para el verano. ;Se mudó a una nueva ciudad. ;1
El dueño de la fábrica se negó a aumentar los salarios de los empleados. ;effect;El dueño nombró a un nuevo gerente. ;Los empleados se declararon en huelga. ;1
El líder antagonizó a los extremistas de su país. ;effect;Los extremistas lo influyeron. ;Los extremistas lo asesinaron. ;1
Caminé descalzo por la playa. ;effect;La arena se me pegó a los pies. ;Las olas chocaban contra la orilla. ;0
Me desperté en medio de la noche sintiendo frío. ;effect;Me puse los pantalones de deporte. ;Tomé un vaso de agua. ;0
La madre calmó a su hijo. ;cause;Su hijo sonrió. ;Su hijo lloró. ;1
Un agujero en mis jeans. ;cause;He cerrado el cierre de los jeans. ;Me tropecé en el pavimento. ;1
El chico llevaba aparatos ortopédicos. ;effect;Tiene una caries. ;Sus dientes se enderezaron. ;1
Ayer hice ejercicio en el gimnasio. ;effect;Hoy me desperté con dolor en los músculos. ;Hoy me desperté con dolor de garganta. ;0
La chica susurró de un lado a otro en la mesa del almuerzo. ;effect;Otros estudiantes se sentaron a la mesa del almuerzo. ;Otros estudiantes en la mesa del almuerzo se sintieron excluidos. ;1
El niño aterrizó en el trampolín. ;effect;Ella saltó de nuevo en el aire. ;Decidió intentar hacer un salto. ;0
Deposité la carta en el buzón. ;effect;La oficina de correos entregó la carta. ;La oficina de correos aceleró la carta. ;0
El jugador estaba seguro. ;effect;Apuesto todo su dinero. ;Se fue a casa sin dinero. ;0
El incendio forestal se extendió. ;cause;Los vientos se hicieron más fuertes. ;Los piromanos fueron detenidos. ;0
El niño se desollaron la rodilla. ;effect;Su madre lo envió a su habitación. ;Su madre puso una venda en la herida. ;1
El hombre sobrevivió a la enfermedad mortal. ;cause;Él firmó su testamento. ;Recibió un trasplante de órganos. ;1
Tomé un sorbo del café hirviendo. ;effect;Me mordí la lengua. ;Me quemé la lengua. ;1
El editor despidió al escritor. ;cause;La escritora evitó el prejuicio en sus historias. ;El escritor se perdió una fecha límite importante. ;1
Me sentía agotado. ;cause;Dormí todo el día. ;Estuve estudiando todo el día. ;1
El médico diagnosticó al paciente. ;cause;Ella identificó los síntomas del paciente. ;Ella le recetó pastillas al paciente. ;0
Me rasqué la piel. ;cause;Estaba sudado. ;Me picaba. ;1
El hombre se sometió a una cirugía de emergencia. ;cause;Él perdió la paciencia. ;Él sufrió un ataque al corazón. ;1
Los músculos del brazo del hombre se hincharon. ;cause;Él flexionó sus brazos. ;Se frotó los brazos. ;0
El hombre levantó las cejas. ;cause;Él estaba sorprendido. ;Se sintió desanimado. ;0
Yo excusé el error de mi colega. ;cause;Creía que sus intenciones eran buenas. ;Creía que él sabía mejor. ;0
El hombre dejó de fumar. ;effect;Comenzó a hacer más ejercicio. ;Empezó a despertarse más temprano. ;0
La mujer golpeó a su agresor en la nariz. ;effect;El cuerpo del atacante se quedó sin vida. ;El atacante comenzó a sangrar. ;1
El dardo no alcanzó el blanco. ;cause;El hombre no apuntaba bien. ;El hombre estaba perdiendo el juego. ;0
El dueño de la casa pidió que un exterminador viniera a su casa. ;cause;Él descubrió ratas en el sótano. ;Tenía una granja de hormigas en su habitación. ;0
Le sugerí a mi invitado que saliéramos a cenar. ;cause;Estaba demasiado cansado para preparar nada. ;Mi invitada se quedó más de lo esperado. ;0
La chica atrapó a su hermano leyendo su diario. ;effect;Ella comenzó a esconder el diario. ;Tiene un diario nuevo. ;0
La mujer tenía poco dinero para el alquiler. ;effect;Trabajó horas extras. ;Ella dejó su trabajo. ;0
La mano de la niña se retrajo rápidamente. ;cause;Tocó la estufa caliente. ;Él acarició la cabeza del cachorro. ;0
La compañía quería medir la satisfacción del cliente. ;effect;Ofrecieron un descuento a los nuevos clientes. ;Distribuyeron una encuesta a los clientes. ;1
El piso de madera se rascó. ;cause;El chico tiró los cojines del sofá. ;El niño arrastró una silla por el suelo. ;1
Me protejo la cara. ;cause;Mi enemigo se burló de mí. ;Mi enemigo levantó el puño. ;1
La famosa estatua se quemó. ;cause;Fue golpeado por un rayo. ;La gente venía a venerarlo. ;0
Dejé la fruta en la mesa. ;effect;La fruta derrama las semillas. ;Las moscas se apoderaron de la fruta. ;1
La bailarina se rompió un ligamento. ;cause;Ella señaló sus dedos. ;Se torció el tobillo. ;1
Los cordones de los zapatos del niño se desataron. ;cause;Aprendió a atarlo. ;Corría por el patio de recreo. ;1
Me fascinó el libro. ;effect;Devolví el libro. ;Perdí la noción del tiempo. ;1
El hombre tenía creencias similares a las de sus padres. ;cause;Sus padres lo influyeron. ;Sus padres lo desheredaron. ;0
El coche se detuvo poco a poco. ;cause;Se quedó sin gasolina. ;El conductor se quedó dormido. ;0
El hombre se comió el helado al sol. ;effect;El helado perdió su sabor. ;El helado goteó del cono. ;1
Colgué obras de arte en la habitación. ;cause;La alfombra parecía sucia. ;Las paredes parecían desnudas. ;1
Me fui del trabajo temprano. ;cause;Tenía dolor de cabeza. ;Mi jefe tuvo una reunión. ;0
El cachorro ensució la alfombra. ;effect;El dueño regañó al cachorro. ;El dueño le dio un regalo al cachorro. ;0
Me disculpé con mi amigo. ;effect;Mi amigo me perdonó. ;Mi amigo se enfureció. ;0
El hombre se destacó entre la multitud. ;cause;Él llevaba una mochila. ;Llevaba un chaleco de neón. ;1
El testigo mintió bajo juramento. ;effect;Completó su testimonio. ;Fue acusado de perjurio. ;1
La mujer se tiñó el cabello. ;cause;Quería un nuevo look. ;Quería mezclarse con la gente. ;0
Los inmigrantes fueron atrapados residiendo ilegalmente en el país. ;effect;Encontraron trabajo. ;Fueron deportados. ;1
El orador público hizo una broma. ;effect;El público se rió. ;El público se puso de pie. ;0
Miré hacia el sol. ;effect;El sol me ha cegado. ;El sol me bronceó la piel. ;0
Me sentía aburrido. ;effect;Yo me he quedado sin nada. ;Yo bostezaba. ;1
El filete fue difícil de cortar. ;cause;El cuchillo estaba apagado. ;El filete estaba crudo. ;0
La mujer se declaró en bancarrota. ;cause;Ella recibió el pago de la pensión alimenticia. ;Ella adquirió una deuda enorme. ;1
Las luces del apartamento de mi amigo estaban encendidas. ;effect;Me preguntaba si estaba fuera. ;Decidí hacerle una visita. ;1
Puse la flor bajo mi nariz. ;effect;Los pétalos se desprendieron de la flor. ;He captado el aroma de la flor. ;1
La mujer sentía nostalgia. ;cause;Se encontró con un amigo de la infancia. ;Ella gritó a sus hijos. ;0
El estudiante se demoró en el trabajo. ;effect;Él presentó el trabajo temprano. ;Él presentó el documento incompleto. ;1
Se me ha roto el coche. ;effect;Fui al centro comercial. ;He llamado a un mecánico. ;1
He desechado la nota. ;cause;Fue anónimo. ;Fue ilegible. ;1
El pájaro batió sus alas. ;effect;Puso huevos. ;Ascendió hacia arriba. ;1
Me estacioné en el camino de entrada. ;cause;El garaje estaba abierto. ;El garaje estaba lleno. ;1
El criminal apuntó el arma a su víctima. ;effect;El criminal bajó el arma. ;La víctima levantó las manos. ;1
Esperaba con ansias el fin de semana. ;cause;Planeaba asistir al funeral de mi tío. ;Planeaba asistir a la boda de mi amigo. ;1
Perdí la noción del tiempo. ;cause;Estaba soñando despierto. ;Me sentía nauseado. ;0
El documento se imprimió ilegiblemente. ;cause;La impresora se quedó sin tinta. ;La huella estaba sin papel. ;0
El estadio tocó el himno nacional. ;effect;Los aficionados se volvieron hacia la bandera. ;Los aficionados se apresuraron al campo. ;0
El baño tenía un sabor suave. ;effect;Yo lo servía. ;Le he puesto sal. ;1
Puse la toalla de papel en el derrame. ;effect;La toalla absorbió el líquido. ;El derrame dejó un residuo pegajoso. ;0
La mujer fue interrumpida en medio de la lectura de su libro. ;effect;Ella marcó su página. ;Ella volvió a leer el libro. ;0
El avión se encontró con una turbulencia. ;effect;El hombre se apretó el cinturón de seguridad. ;El hombre miró por la ventana. ;0
El chico se estremeció. ;cause;La chica lo ignoró. ;La chica lo ha pinchado. ;1
Los médicos le dieron al paciente una extremidad artificial. ;cause;Le amputaron la pierna. ;Ellos monitorearon sus signos vitales. ;0
El chico pellizcó el codo de la chica. ;effect;Ella le encogió de hombros. ;Ella le apartó el brazo. ;1
Le pedí consejo a mi amigo. ;cause;Valoraba su opinión. ;Sabía que tenía razón. ;0
El niño pisó el barro. ;effect;El barro se le pegó a los zapatos. ;El barro le golpeó en la cara. ;0
La ciudad recibió varios centímetros de nieve. ;effect;Las escuelas cerradas. ;La gente se escondía bajo tierra. ;0
El turno del empleado terminó. ;effect;Se fue a casa por el día. ;Amenazó con dejar el trabajo. ;0
El árbol dañó la casa. ;cause;El árbol cayó sobre el techo. ;El árbol sombreaba el patio trasero. ;0
La madera se partió por la mitad. ;cause;He apilado la leña en la chimenea. ;Golpeé el hacha hacia abajo en la madera. ;1
La familia felicitó a la pareja. ;cause;La pareja anunció que se estaban separando. ;La pareja anunció que iban a tener un bebé. ;1
La chica le envió al chico una tarjeta de San Valentín. ;cause;Ella le gustaba. ;Ella lo besó. ;0
Asentí con la cabeza ante la declaración de mi amigo. ;cause;Estaba confundido. ;Yo estaba de acuerdo con él. ;1
Los amigos lanzaron una moneda. ;cause;Querían encontrar un compromiso. ;Querían tomar una decisión justa. ;1
El temporizador de la cocina se ha apagado. ;effect;El hombre descargó las compras en el refrigerador. ;El hombre sacó la pizza del horno. ;1
La mujer se fijó una meta ambiciosa. ;effect;Se ha relajado. ;Trabajó mucho. ;1
El hombre rico murió de vejez. ;effect;Su hijo se metió en problemas legales. ;Su hijo heredó su fortuna. ;1
La mujer pisó las llamas. ;effect;Las llamas se apagaron. ;El humo surgió de las llamas. ;0
El coche de la mujer estaba en el taller. ;cause;Su licencia de conducir fue revocada. ;Tuvo un accidente de coche. ;1
Me dormí durante la alarma. ;effect;He hecho el desayuno. ;Me perdí el desayuno. ;1
La figura pública se bajó de la limusina. ;effect;Las cámaras se dirigían hacia él. ;Su familia asistió a la conferencia de prensa. ;0
La mujer se quedó en la bañera. ;effect;El agua del baño se volvió tibia. ;El agua del baño se drenaba de la bañera. ;0
El estudiante universitario quería conocer a otros estudiantes en el campus. ;effect;Se unió a una fraternidad. ;Se especializó en ingeniería. ;0
He levantado los cojines del sofá. ;cause;Estaba buscando el cambio suelto. ;Estaba reorganizando la sala de estar. ;0
La avispa voló hacia el niño. ;effect;El chico se escapó. ;El niño recogió una flor. ;0
La mujer fue declarada culpable de un delito menor. ;effect;Fue sentenciada a realizar un servicio comunitario. ;Fue puesta en el corredor de la muerte. ;0
Mezclé el azúcar en el té caliente. ;effect;El té se ha hecho vapor. ;El azúcar se disolvió. ;1
El veterano caminaba con una cojera. ;cause;Fue reclutado para la guerra. ;Fue herido en la batalla. ;1
El criminal huyó de la policía. ;effect;La policía atendió a la víctima. ;La policía persiguió al criminal. ;1
El portátil no se enciende. ;cause;Se me cayó. ;Lo he cargado. ;0
La mujer se quedó sin espacio en su armario. ;cause;Ella adquirió un amplio guardarropa. ;Ella dobló su ropa. ;0
El hombre estaba desconsolado. ;cause;Su esposa dio a luz. ;Su mujer lo dejó. ;1
El hombre obtuvo un título. ;effect;Se calificó para el trabajo que quería. ;Su oferta de trabajo fue rescindida. ;0
La voz del hombre se proyectaba claramente por todo el auditorio. ;cause;Él saludó a la audiencia. ;Habló en el micrófono. ;1
He tirado una moneda a la fuente de agua. ;effect;La moneda se hundió hasta el fondo. ;La moneda se rompió por la mitad. ;0
El jugador golpea la pelota hacia el hoyo. ;effect;La pelota entró en el hoyo. ;La pelota se retiró al jugador. ;0
Respiraba el polvo en el ático. ;effect;Yo hicopé. ;Yo estornudé. ;1
El cajero de la tienda llamó a la seguridad. ;cause;El cliente usó dinero falso. ;El cliente dejó sus faros encendidos. ;0
Saqué la basura. ;cause;La basura hacía que la cocina huela mal. ;He tirado accidentalmente mi lista de compras. ;0
La familia fue al zoológico. ;effect;Los niños admiraron a los animales. ;Los niños persiguieron a los animales. ;0
La respiración del hombre era fuerte. ;cause;Sus riñones estaban fallando. ;Sus pulmones estaban congestionados. ;1
Tenía una entrada extra para el concierto. ;effect;Le pregunté a mi amigo por las direcciones al lugar. ;Le pregunté a mi amigo si estaba interesado en ir. ;1
El aire acondicionado de la casa se rompió. ;effect;He sacado mantas. ;He abierto las ventanas. ;1
El chico tiene dolor de espalda. ;cause;Su mochila estaba abierta. ;Su mochila era pesada. ;1
Le compré un regalo a mi madre. ;cause;Le hice un pastel. ;Era su cumpleaños. ;1
Los narcisos del jardín fueron destruidos. ;cause;Una abeja picó al jardinero. ;Las ardillas desenterraron las bombillas. ;1
He hecho el juego. ;effect;La llama se apagó. ;El fósforo produjo una llama. ;1
Las partes en disputa llegaron a un acuerdo. ;cause;No querían debatir en el tribunal. ;Querían reparar su relación personal. ;0
Los niños fueron enviados a un orfanato. ;cause;Sus padres murieron. ;Sus padres los mimaron. ;0
Un meteorito cayó en el océano. ;effect;Se produjo un tsunami. ;Comenzó a granizo. ;0
El excursionista se encontró con una serpiente venenosa. ;effect;Se deshidrató. ;Se asustó. ;1
El horno se calentó. ;cause;He encendido el horno. ;Puse el plato en el horno. ;0
Yo apreté la cuña de limón. ;effect;El limón se ha mohoso. ;El limón rociado. ;1
El país descubrió nuevas tierras. ;effect;El país abandonó la tierra. ;El país colonizó la tierra. ;1
El vaso se cayó de la mesa. ;effect;Se rompió por todo el piso. ;Aterrizó en una pila de ropa. ;0
La mesa se tambaleó. ;cause;El suelo no era nivelado. ;El suelo estaba resbaladizo. ;0
El padre atrapó a su hijo mintiendo. ;effect;Su hijo confesó la verdad. ;El padre confiaba en su hijo. ;0
La cabeza del hombre palpitaba de dolor. ;effect;Se tomó jarabe para la tos. ;Él tomó aspirina. ;1
El tren se ralentizó. ;cause;Se acercaba a la estación. ;Estaba retrasado. ;0
El hombre fue a terapia. ;cause;La enfermedad mental corría en su familia. ;Le diagnosticaron depresión. ;1
La mujer se agarró de la garganta. ;cause;Se tragó la comida. ;Se ahogó con su comida. ;1
La mujer tenía dolor de garganta. ;effect;Su voz sonaba áspera. ;Ella habló con acento. ;0
El perro miró el jugoso filete sobre la mesa. ;effect;Se le babeó. ;Se puso abajo. ;0
El negocio de la mujer tuvo éxito. ;effect;Ella despidió a sus empleados. ;Ella se hizo rica. ;1
Los estudiantes salieron del salón de clases. ;cause;La campana sonó. ;El maestro le asignó tarea. ;0
La mujer afirmó que vio un fantasma. ;effect;Sus conocidos expresaron su escepticismo. ;Sus conocidos se relacionan con ella. ;0
El hombre perdió la audición. ;cause;Casi se ahoga en el océano. ;Casi murió en una explosión. ;1
El niño soltó la cuerda del globo. ;effect;El globo se desinfló. ;El globo se elevó en el aire. ;1
El hombre perdió su capacidad de hablar. ;cause;Tuvo un derrame cerebral. ;Él respiró hondo. ;0
La mujer se tropezó en la acera. ;cause;Había una grieta en el cemento. ;Oyó que llamaban por su nombre. ;0
El hombre se tiró una pelota de cañón en la piscina. ;effect;El salvavidas saltó después de él. ;El hombre empapó al salvavidas. ;1
Me tomé antibióticos. ;effect;Mi infección se ha curado. ;Mi infección se extendió. ;0
El semáforo se puso amarillo. ;effect;El conductor presionó el freno. ;El conductor tocó su bocina. ;0
El recipiente de plástico se derritió. ;cause;He empapado el recipiente en agua tibia. ;Puse el recipiente en la estufa caliente. ;1
El coche se abolló. ;cause;El conductor chocó contra un poste telefónico. ;El conductor pasó una luz roja. ;0
El chico estudió toda la noche. ;effect;Se saltó el examen. ;Él pasó el examen. ;1
El niño se aferró al borde de la piscina. ;cause;Él temía aprender a nadar. ;El salvavidas estaba de servicio. ;0
Me puse la mano en el pecho. ;effect;Sentí el latido de mi corazón. ;Mi ritmo cardíaco se aceleró. ;0
El edificio adyacente a mi oficina estaba en construcción. ;effect;Mi oficina estaba abarrotada. ;Mi oficina estaba ruidosa. ;1
La familia quería conocer a sus nuevos vecinos. ;effect;La familia invitó a los vecinos a cenar. ;La familia saludó a los vecinos desde su patio. ;0
El agua salpicó de la piscina. ;cause;El nadador se zambulló en la piscina. ;El nadador flotó en la piscina. ;0
Me mordí una rebanada de sandía. ;effect;Me tragué una semilla por accidente. ;Me rompí un diente por accidente. ;0
El chico se tropezó. ;cause;Su chaqueta estaba desabrochada. ;Tenía los cordones desatados. ;1
La mujer puso tapones para los oídos. ;cause;Ella estaba distraída por el ruido. ;Se hizo un agujero en las orejas. ;0
Me he vuelto a llenar la botella de agua. ;cause;Me bebí toda el agua. ;Lo guardaba en el refrigerador. ;0
El programa de televisión fue censurado. ;cause;Contiene lenguaje vulgar. ;Tenía una trama complicada. ;0
La nave se estrelló. ;effect;La tripulación se ahogó. ;La tripulación se encontró con piratas. ;0
El niño se sintió perplejo por el acertijo. ;effect;Él resolvió el enigma. ;Él pidió una pista. ;1
El teléfono sonó. ;effect;El hombre colgó el teléfono. ;El hombre cogió el teléfono. ;1
La mujer me estaba mirando fijamente. ;effect;La abracé. ;Me sentía incómodo. ;1
El grupo dejó el museo. ;cause;Tomaron fotos de las exhibiciones. ;Vieron todas las exposiciones. ;1
El hombre comenzó una discusión conmigo. ;effect;Mi amigo me presentó al hombre. ;Mi amigo me defendió. ;1
El neumático de mi bicicleta estaba pinchado. ;effect;He bombeado aire en el neumático. ;Cambié las marchas de la moto. ;0
La chica parecía pálida. ;effect;Su padre le leyó un cuento. ;Su padre le tocó la frente. ;1
Se le acabó la tinta a la pluma. ;effect;Yo usé un lápiz. ;Yo firmé mi nombre. ;0
El hombre fue rechazado por un préstamo. ;cause;Estaba en deuda. ;Él comenzó un negocio. ;0
La niña se quedó en casa sin ir a la escuela. ;cause;Tenía varicela. ;Le gustaba aprender matemáticas. ;0
La bolsa de basura estaba llena. ;effect;Lo llevé al contenedor de basura. ;Lo tiré en el fregadero. ;0
He aspirado la alfombra. ;cause;Mi compañero de cuarto derramó ponche. ;Mi perro pierde el pelo. ;1
El hombre perdió la paciencia. ;effect;Él apagó su computadora. ;Tiró una silla por la habitación. ;1
La chica arrojó una ramita a la fogata. ;effect;La ramita se quemó. ;El fuego se apagó. ;0
El hombre salió de la ducha. ;cause;El agua caliente se había ido. ;No pudo encontrar una toalla. ;0
Los padres querían que sus hijos fueran a la universidad. ;effect;Ellos han puesto de lado un fondo de ahorro para la matrícula. ;Ellos animaron a sus hijos a jugar afuera. ;0
El hombre se desató los cordones de los zapatos. ;effect;Los zapatos se aflojaron. ;Los zapatos se desgastaron. ;0
El hombre se comió la mitad del plato principal. ;effect;Él refrigeró las sobras. ;Él guardó la receta. ;0
Mi tobillo estaba hinchado. ;effect;Le puse hielo. ;Me he puesto loción. ;0
La puerta de mi oficina estaba abierta. ;effect;Hablé con mi colega en mi escritorio. ;Escuché la conversación en el pasillo. ;1
Tuve que esperar en la fila. ;effect;Me senté. ;He leído una revista. ;1
El hombre golpeó a la mosca. ;effect;La mosca se alejó. ;La mosca se quedó quieta. ;0
El hombre escribió un testamento. ;cause;Se estaba muriendo. ;Él era viudo. ;0
El corredor sintió que su competidor le estaba alcanzando. ;effect;Se retiró de la carrera. ;Él aceleró su paso. ;1
Pensé cuidadosamente en el problema. ;effect;Le pedí consejo. ;Se me ocurrió una solución. ;1
El viajero caminó sobre el puente colgante tembloroso. ;effect;Se sintió aterrorizado. ;Se sintió extasiado. ;0
El hombre anticipó la victoria del equipo. ;effect;Se reunió con sus amigos para ver el partido. ;Hizo una apuesta con sus amigos. ;1
El chico no podía dormir. ;effect;Él puso su despertador. ;Él contó ovejas. ;1
