premise;question;choice1;choice2;label
Teini-ikäinen häpeää mennä kouluun. ;cause;Hänellä on pimpseli. ;Hän otti hammasraudat pois. ;0
Ilmeeni kirkastui. ;cause;Sain hyviä uutisia. ;Menetin kärsivällisyyteni. ;0
Pyyhin käteni pyyhkeellä. ;cause;Pyyhe oli märkä. ;Käteni olivat märät. ;1
Mies menetti tasapainonsa tuolilla. ;cause;Pöytä vapisi hänen allaan. ;Hän kaatoi maalia tuoliin. ;0
Joukkueet syyttivät toisiaan. ;cause;He hävisivät pelin. ;Valmentaja perui harjoittelun. ;0
Pyysin anteeksiantoa. ;cause;Kadun virheeni. ;Olen saavuttanut tavoitteeni. ;0
Nainen kyllästyi seuralaiseensa. ;cause;Hän kysyi häneltä itsestään. ;Hän puhui loputtomasti itsestään. ;1
Tyttö hymyili. ;effect;Hänen poskensa punastuivat. ;Hänen kuoppiensa tuli näkyviin. ;1
Vihollisen alus räjähti. ;cause;Se ohitti kaivoksen. ;Se purjehti satamaan. ;0
Mies lävistti jalkansa. ;cause;Hän käveli suihkulähteeseen. ;Hän astui lasinmuruihin. ;1
Etsijät etsivät sormenjälkiä rikospaikalta. ;effect;He löysivät murhaajan henkilöllisyyden. ;Ase löytyi rikospaikalta. ;0
Moottoritiellä oli paljon liikennettä. ;effect;- Tein kiertotien. ;Pyysin kyytiä. ;0
Kansankulujen talous heikkeni. ;effect;Monet sairastuivat. ;Monet ihmiset joutuivat työttömiksi. ;1
Risteysvartija puhalsi pilliä lapsille. ;cause;He olivat menossa vastakkaiseen liikenteeseen. ;Hän tunnisti heidät naapurustostaan. ;0
Käänsin silmäni ystävääni päin. ;cause;Hän kertoi totuuden. ;Hän sanoi jotain sarkastista. ;1
Autosta loppui bensa. ;effect;Kuljettaja jäi tielle. ;Kuski otti autostoppikkaan. ;0
Nainen synnytti. ;effect;Vauva syntyi. ;Naisella oli aamupahoinvointia. ;0
Mies pyyhki hattua pois. ;cause;Hän otti hatun pois. ;Ulkona oli tuulista. ;1
Tyttö osallistui luokkatoverinsa syntymäpäiväjuhliin. ;cause;Hän sai kutsun. ;Hän osti lahjan. ;0
Pojan otsa tuntui kuumalta. ;effect;Hänen äitinsä mitatti hänen lämpötilansa. ;Hänen äitinsä vei hänet puistoon. ;0
Mies suihkutti itseään partavettä. ;cause;Hän halusi tehdä vaikutuksen seuralaiselleen. ;Hän laittoi geeliä hiuksiinsa. ;0
Talon sähkö katosi. ;effect;Etsin taskulamppua. ;Otin lapion. ;0
Perhe muutti isompaan taloon. ;cause;Poika valmistui lukiosta. ;Äiti synnytti kaksoset. ;1
Maratonin juoksija pysyi hitaassa tahdissa. ;cause;Hän halusi säästää energiaansa. ;Hän näki maaliviivan. ;0
Poika potkaisi myyntiautomaattia. ;cause;Kone sylki vaihtorahat ulos. ;-Pussit oli jumissa. ;1
Ystäväni koira kuoli. ;effect;Käänsin silmiäni häntä kohti. ;-Hän oli hyvä. ;1
Kauppias ei saanut luottokorttia. ;effect;Hän kirjoitti velkakirjan. ;Hän maksoi käteisellä. ;1
- Hän on kirottu. ;cause;Hän leikkasi kynnet. ;Hän iski varpaaseen. ;1
Mies tunsi olevansa ylpeä veljestään. ;cause;Hänen veljensä riiteli heidän vanhempiensa kanssa. ;Hänen veljensä pääsi oikeustieteelliseen. ;1
Tyttö halusi oppia aurinkokunnan. ;effect;Hän meni kirjastoon. ;Hän katsoi tähtiä. ;0
Juliste jäi seinään. ;cause;Laitoin julisteen oven yläpuolelle. ;Panin teippiä julisteen taakse. ;1
Asiakas hyväksyi arkkitehdin rakennussuunnitelman. ;effect;Arkkitehti rakensi rakennuksen. ;Arkkitehti muutti suunnitelmia. ;0
Mies pudotti lusikansa. ;cause;Hänen kätensä tärisi. ;Hän nuoli lusikkaa. ;0
Yhtiön toimitusjohtaja erosi. ;effect;Johtokunta hajotti yhtiön. ;Johtokunta löysi hänen tilalleen seuraajan. ;1
Tulin myöhässä luennolle. ;effect;Istun takaosassa. ;Lähestyin lavalle. ;0
Mies vapautettiin vankilasta. ;cause;Hänen perheensä maksoi hänen takuunsa. ;Hän hyökkäsi vankikaverinsa kimppuun. ;0
Perhe menetti kaikki omaisuutensa. ;cause;He myivät talonsa. ;Heidän talonsa paloi. ;1
Tulin alumiinipurkkiin. ;effect;- Se on kierrätys. ;Pullot on murskattu. ;1
Tyttö liittyi väittelytiimiin. ;effect;Hän oppi käyttämään tietokonetta. ;Hän oppi kommunikointitaitoja. ;1
Tunnelmani parani. ;cause;Kuuntelin musiikkia. ;Minä pesin astioita. ;0
Hyväntekeväisyysjärjestö teki tavoitteekseen kerätä rahaa. ;effect;He ruokkivat kodittomia. ;He järjestivät huutokaupan. ;1
Kiipeilylasku syöksyi jyrkän pudotuksen alas. ;effect;Matkustajat nauroivat. ;Matkustajat huusivat. ;1
Olin raivoissani. ;effect;Tarkistin postilaatikon lähtiessäni talosta. ;Suljin oven lähdettyäni talosta. ;1
Mies halusi katsoa auringonnousua. ;effect;Hän matkusti pohjoiseen. ;Hän nousi aikaisin. ;1
Taivutin lehden. ;effect;- Kierrätin paperin. ;Paperi rypistyi. ;1
Kansa kärsi luonnonkatastrofin. ;effect;Toisten maiden johtajat muodosti liiton. ;Toisten maiden johtajat lähettivät hätäapua. ;1
Pojan vaatteet ovat märät. ;cause;Hän nousi altaasta. ;Hän putosi altaaseen. ;1
Opiskelija kiiruhti lukemaan kirjan loppuun. ;cause;Se oli tarkoitus palauttaa kirjastoon. ;Hän lainasi sitä ystävältä. ;0
Rikollinen teloitettiin. ;cause;Hänet heitettiin vankilaan. ;Hänet tuomittiin murhasta. ;1
Aurinko laskeutui huoneeseen. ;cause;Avasin verhot. ;Minä avasin oven. ;0
Vedin huijarin hiuksia. ;effect;Hänen peruukkinsa irtosi. ;Hän kaljuuntui. ;0
Päätoimittaja muokasi käsikirjoituksen lauseen. ;cause;Hän piti käsikirjoitusta vakuuttavana. ;Hän piti tuomiota epäselvänä. ;1
Nainen perui luottokorttitiliensä. ;cause;Hän tajusi, että kortti oli kadonnut. ;Hän tajusi, että kortti on vanhentunut. ;0
Mies ja nainen rakastuivat. ;effect;He kävivät yliopistoa. ;He menivät naimisiin. ;1
Musiikki oli liian heikko kuultavaksi. ;effect;Laitoin äänen kovemmalle. ;- Minä sävelsin oman laulun. ;0
Pojan hiukset olivat ylhäällä. ;cause;Tyttö teki sen. ;Tyttö veti sitä. ;0
- Se on murskattu. ;cause;Ruiskutin itseni hyönteismyrkkyllä. ;Astuin ötökän päälle. ;1
Avasin silmäni. ;cause;Heräsin. ;Minä rentouduin. ;0
Naapurini musiikki oli kovaa. ;effect;Pyysin häntä hiljentämään sitä. ;Pyysin häneltä CD:tä. ;0
Hänen perheensä eli köyhyydessä. ;cause;Hän oli säästäväinen ansioissaan. ;Hän ansaitsi alle vähimmäispalkan. ;1
Opiskelija valmistui yliopistosta. ;effect;Hän etsi työtä. ;Hän otti harrastuksen. ;0
Taiteilija sekoitti keltaisen maalin siniseen maalaan. ;effect;Maalaus oli kaikkialla. ;Maalaus muuttui vihreäksi. ;1
Muutin keskustelun aihetta. ;cause;Minulla ei ollut enää puhuttavaa. ;Keskustelu muuttui jännittäväksi. ;1
Veljeni pääsi sairaalasta. ;effect;Toivotin hänet tervetulleeksi kotiin. ;- En välittänyt hänestä. ;0
Lavalla oli verho. ;effect;Näytelmän avauskohtaus alkoi. ;Näytelmän näyttelijät poistuivat lavalta. ;0
Panttivanki totteli sieppaajan käskyjä. ;cause;Kidnappaaja uhkasi vahingoittaa panttivankia. ;Kidnappaaja jätti panttivangin yksin. ;0
Lavalla oli jyrinää. ;cause;Musiikkipoika taputti jalkaansa. ;Musiikkipoika löi rumpuun. ;1
Vanhemmat kiirehtivät lapsensa makuuhuoneeseen. ;cause;Lapsi heräsi huutaen painajaisesta. ;Lapsi pelkäsi katsoa sänkyynsä. ;0
Nainen puhui viittomakielellä. ;cause;Hän syntyi ennenaikaisesti. ;Hän syntyi kuurona. ;1
Alueella oli kuivuus. ;effect;Vesi saastui. ;Viljelyt tuhoutuivat. ;1
Kissa ajoi linnun takaa. ;effect;Lintu lensi pois. ;Lintu sai madon. ;0
Tyttö vaihtoi koulua. ;cause;Koulu on vapaalla kesällä. ;Hän muutti uuteen kaupunkiin. ;1
Tehtaan omistaja kieltäytyi nostamasta työntekijöiden palkkoja. ;effect;Omistaja nimitti uuden johtajan. ;Työntekijät lakkoilivat. ;1
Johtaja vihasi maansa ääri-ihmisiä. ;effect;Äärimmäiset vaikuttivat häneen. ;Äärimmäiset murhasivat hänet. ;1
Kävelin alasti rannalla. ;effect;Hiekka jäi jalkoihini. ;Aallot iskivät rantaan. ;0
Heräsin keskellä yötä ja tunsin kylmyyttä. ;effect;Laitoin housut jalkaan. ;Join lasin vettä. ;0
Äiti hiljensi poikansa. ;cause;Hänen poikansa hymyili. ;Hänen poikansa itki. ;1
Jeanssissani on reikä. ;cause;Suljin farkut. ;Kompastuin jalkakäytävälle. ;1
Poika käytti hammasraudat. ;effect;Hänellä on ihonala. ;Hänen hampaansa olivat suorat. ;1
Harjoittelin eilen salilla. ;effect;Heräsin tänään lihaskipuissa. ;Heräsin tänään kurkkukipuineen. ;0
Tyttö kuiskasi edestakaisin toisilleen lounasajalla. ;effect;Muut oppilaat istuivat lounastaululle. ;Muut lounaalla olleet opiskelijat tunsivat olevansa syrjäytyneitä. ;1
Lapsi laskeutui trampolinille. ;effect;Hän hyppäsi takaisin ilmaan. ;Hän päätti yrittää kääntää. ;0
Jätin kirjeen postilaatikkoon. ;effect;Posti toimitti kirjeen. ;Postitoimisto kiirensi kirjeen lähettämistä. ;0
Pelaaja oli itsevarma. ;effect;Hän panosti kaikki rahansa. ;Hän palasi kotiin rahattomana. ;0
Metsänpalo levisi. ;cause;Tuulet voimistuivat. ;Tuhopolttajat pidätettiin. ;0
Lapsi nylki polvensa. ;effect;Hänen äitinsä lähetti hänet huoneeseensa. ;Hänen äitinsä laitoi siteen haavaan. ;1
Mies selvisi kuolettavasta sairaudesta. ;cause;Hän allekirjoitti testamenttinsa. ;Hän sai elinsiirron. ;1
Otin siemauksen paahtavaa kahvia. ;effect;Purin kieltäni. ;Poltin kielen. ;1
Päätoimittaja erotti kirjoittajan. ;cause;Kirjoittaja vältti puolueellisuutta tarinoissaan. ;Kirjoittaja ei ehtinyt tärkeään määräaikaan. ;1
Olin uupunut. ;cause;Nukuin koko päivän. ;Opiskelin koko päivän. ;1
Lääkäri diagnosoi potilaan. ;cause;Hän tunnisti potilaan oireet. ;Hän määräsi potilaalle lääkkeitä. ;0
Raaputin ihoani. ;cause;Se oli hikoillut. ;Se kutitti. ;1
Mies joutui kiireelliseen leikkaukseen. ;cause;Hän menetti malttinsa. ;Hän sai sydänkohtauksen. ;1
Mies oli lihasten kanssa. ;cause;Hän taivutti käsiään. ;Hän hieroi käsiään. ;0
Mies nosti kulmakarvansa. ;cause;Hän oli yllättynyt. ;Hän oli masentunut. ;0
Suostuin hyväksymään kollegani erehdyksen. ;cause;Uskoin hänen aikomustensa olevan hyviä. ;Uskoin, että hän tiesi paremmin. ;0
Mies lopetti tupakoinnin. ;effect;Hän alkoi liikkua enemmän. ;Hän alkoi herätä aikaisemmin. ;0
Nainen löi hyökkääjää nenään. ;effect;Hyökkääjän ruumis kuoli. ;Hyökkääjä alkoi vuotaa verta. ;1
Nuoli ei osunut tähtäimeen. ;cause;Mies oli väärässä. ;Hän oli häviämässä peliä. ;0
Talon omistaja pyysi tuholaisten hävittäjää käymään talossaan. ;cause;Hän löysi rottia kellarista. ;Hänellä oli muurahaisfarmi huoneessaan. ;0
Ehdotin vieraalleni, että menisimme ulos syömään. ;cause;Olin liian väsynyt valmistautumaan. ;Vieraani jäi liian pitkäksi aikaa. ;0
Tyttö näki veljensä lukevan hänen päiväkirjaansa. ;effect;Hän alkoi piilottaa päiväkirjaa. ;Hän sai uuden päiväkirjan. ;0
Naisella ei ollut rahaa vuokraa varten. ;effect;Hän teki ylitöitä. ;Hän erosi työstään. ;0
Lapsen käsi vetäytyi nopeasti. ;cause;Hän koski kuumaa liesiä. ;Hän taputti koiranpennun päätä. ;0
Yritys halusi mitata asiakastyytyväisyyttä. ;effect;He tarjosivat alennusta uusille asiakkaille. ;He jakoivat kyselyn asiakkaille. ;1
Puinen lattia raaputettiin. ;cause;Poika heitti tyynyt sohvalta. ;Poika raahasi tuolin lattian yli. ;1
Suojelin kasvojani. ;cause;Viholliseni pilkkasi minua. ;Viholliseni nosti nyrkin. ;1
Kuuluisa patsas paloi. ;cause;Samaan osui salama. ;Ihmiset tulivat kunnioittamaan sitä. ;0
Jätin hedelmät pöydälle. ;effect;Hedelmät vuodattivat siemenet. ;Siihen tuli paljon kärpäsiä. ;1
Ballerina repi nivelsiteen. ;cause;Hän osoitti varpaillaan. ;Hän väänsi nilkkansa. ;1
Lapsen kengännauhat olivat auki. ;cause;Hän oppi sitomaan ne. ;Hän juoksi leikkikentällä. ;1
Kirja kiehtoi minua. ;effect;Palautin kirjan. ;Menetin ajan tajun. ;1
Miehellä oli samanlaiset uskomukset kuin hänen vanhemmiltaan. ;cause;Hänen vanhempansa vaikuttivat häneen. ;Hänen vanhempansa hylkäsivät hänet. ;0
Auto hidasti asteittain pysähtymään. ;cause;Bensa loppui. ;Kuski nukahti. ;0
Mies söi jäätelön auringossa. ;effect;Jäätelö menetti makunsa. ;Jäätelö tippui kuoriin. ;1
Ripustin taideteoksia huoneeseen. ;cause;Matto näytti likaiselta. ;Seinät näyttivät alasti. ;1
Lähdin töistä aikaisin. ;cause;Minulla oli päänsärky. ;Pomoni piti kokouksen. ;0
Koiranpentu likaa maton. ;effect;Omistaja nuhteli pentuun. ;Omistaja antoi koiranpennulle herkkuja. ;0
Pyysin anteeksi ystävältäni. ;effect;Ystäväni antoi anteeksi. ;Ystäväni raivostui. ;0
Mies erottui joukosta. ;cause;Hänellä oli reppu. ;Hänellä oli neonliivi. ;1
Todistaja valehteli valan alla. ;effect;Hän sai todistuksensa valmiiksi. ;Häntä syytettiin väärästä valasta. ;1
Nainen värjäsi hiuksensa. ;cause;Hän halusi uuden ulkonäön. ;Hän halusi sulautua joukkoon. ;0
Maahanmuuttajat jäävät kiinni laittomasti maassa. ;effect;He löysivät työtä. ;Heidät karkotettiin. ;1
Puhuja teki vitsin. ;effect;Yleisö nauroi. ;Yleisö nousi seisomaan. ;0
Katsoin aurinkoon. ;effect;Aurinko sokaisi minut. ;Aurinko rusketti ihoa. ;0
Tunsin tylsää. ;effect;Minä haukkasin. ;Minä haukkasin. ;1
Pihvi oli vaikea leikata. ;cause;Veitsi oli tylsä. ;- Se oli raakaa. ;0
Nainen on ilmoittanut konkurssinsa. ;cause;Hän sai elatusmaksun. ;Hän hankki valtavia velkoja. ;1
Ystäväni asunnon valot olivat päällä. ;effect;- Mietin, oliko hän ulkona. ;Päätin käydä katsomassa häntä. ;1
Laitoin kukan nenäni alle. ;effect;Kukat irtosivat terälehdistä. ;Haistoin sen kukkahuuman. ;1
Nainen tunsi nostalgiaa. ;cause;Hän törmäsi lapsuudenystäväänsä. ;Hän huusi lapsilleen. ;0
Opiskelija viivytti paperin tekemistä. ;effect;Hän toimitti paperin aikaisin. ;Hän toimitti paperin puutteellisesti. ;1
Autoni hajosi. ;effect;Kävin ostoksilla. ;Soitin mekaanikolle. ;1
Heitin viestin pois. ;cause;Se oli nimettömän. ;Se oli lukematon. ;1
Lintu iski siipiään. ;effect;Se munisi. ;Se nousi ylös. ;1
Pysäköin pihalle. ;cause;Autotalli oli auki. ;Autotalli oli täynnä. ;1
Rikollinen tähtäsi aseella uhriaan. ;effect;Rikollinen laski aseen. ;Uhri nosti kätensä ylös. ;1
Odotin viikonloppua. ;cause;Olin menossa setäni hautajaisiin. ;Olin menossa ystävän häihin. ;1
Menetin ajan tajun. ;cause;Minä vain unelmoin. ;Minua pahoinpideltiin. ;0
Asiakirja tulostettiin lukemattomasti. ;cause;Tulostin muste oli vähissä. ;Paperi loppui. ;0
Stadionilla soitettiin kansallislaulua. ;effect;Fanit kääntyivät lipun puoleen. ;Fanit ryntäsivät kentälle. ;0
-Sipsi maistui tylsältä. ;effect;Minä tarjosin sen. ;Laitoin siihen suolaa. ;1
Laitoin paperi pyyhkeen vuotoon. ;effect;Pyyhe imeytyi nesteeseen. ;Vuoto jätti tahmean jäänteen. ;0
Nainen keskeytettiin keskellä kirjaa. ;effect;Hän merkitsi sivun. ;Hän luki kirjan uudelleen. ;0
Koneeseen osui turbulenssia. ;effect;Mies kiristi turvavyötään. ;Mies katsoi ulos ikkunasta. ;0
Poika tärisi. ;cause;Tyttö ei välittänyt hänestä. ;Tyttö iski häntä. ;1
Lääkärit antoivat potilaalle keinotekoisen raajan. ;cause;He amputoivat hänen jalkansa. ;Hänen elintoimintansa tarkkailtiin. ;0
Poika nipisti tyttöä kyynärpäästä. ;effect;Hän nosti olkapäitä. ;Hän veti kätensä pois hänestä. ;1
Kysyin ystävältäni neuvoa. ;cause;Arvostin hänen mielipidettään. ;Tiesin, että olin oikeassa. ;0
Poika astui mutaan. ;effect;- Liete tarttui hänen kenkiinsä. ;- Hän sai mudasta selkäänsä. ;0
Kaupungissa putosi useita senttimetrejä lunta. ;effect;Koulut suljettiin. ;Ihmiset piiloutuivat maan alle. ;0
Työntekijän vuoro päättyi. ;effect;Hän meni kotiin. ;Hän uhkasi lopettaa työnsä. ;0
Puu vahingoitti taloa. ;cause;Puu putosi katolle. ;Puu varjosti takapihalla. ;0
Puun puolittaminen. ;cause;Pistin puun takan päälle. ;Käänsin kirvestä puuhun. ;1
Perhe onnitteli pariskuntaa. ;cause;Pariskunta ilmoitti eroavansa. ;Pariskunta ilmoitti, että heillä oli lapsi. ;1
Tyttö lähetti pojalle ystävänpäiväkortin. ;cause;Hän piti hänestä. ;Hän suuteli häntä. ;0
Nyökkäsin ystävän lausunnon johdosta. ;cause;Olin hämillään. ;Olin samaa mieltä hänen kanssaan. ;1
Ystävät heittelivät kolikkoa. ;cause;He halusivat löytää kompromissin. ;He halusivat tehdä oikeudenmukaisen päätöksen. ;1
Keittiön ajasin on sammunut. ;effect;Mies purki ostokset jääkaappiin. ;Mies otti pitsan uunista. ;1
Nainen asetti itselleen kunnianhimoisen tavoitteen. ;effect;Hän laihdutti. ;Hän teki kovasti töitä. ;1
Rikas mies kuoli vanhuuteen. ;effect;Hänen poikansa joutui oikeudellisiin vaikeuksiin. ;Hänen poikansa perii hänen omaisuutensa. ;1
Nainen astui liekkeihin. ;effect;Liekit sammuivat. ;Liekeistä nousi savua. ;0
Naisen auto oli korjaamolla. ;cause;Hänen ajokorttinsa peruutettiin. ;Hän joutui auto-onnettomuuteen. ;1
Nukuin herätyskelloon. ;effect;Tein aamiaista. ;En syönyt aamiaista. ;1
Julkinen hahmo tuli ulos limusiinista. ;effect;Kamerat vilkkasivat hänen suuntaansa. ;Hänen perheensä osallistui lehdistötilaisuuteen. ;0
Nainen viipyi kylpyammeessa. ;effect;Kylpyveden lämpö nousi. ;Kylpyvesi tyhjeni ammeesta. ;0
Opiskelija halusi tavata muita opiskelijoita kampuksella. ;effect;Hän liittyi veljeskuntaan. ;Hän opiskeli insinööriä. ;0
Nostin sohvan tyynyjä. ;cause;Etsin muutosta. ;Järjestin olohuoneen uudelleen. ;0
- Se lentää poikaa kohti. ;effect;Poika pakeni. ;Poika poimi kukkaa. ;0
Nainen todettiin syylliseksi rikokseen. ;effect;Hänet tuomittiin yhteiskunnalliseen työhön. ;Hänet pantiin kuolemaantuomittujen joukkoon. ;0
Sekoitin sokeria kuumaan teeseen. ;effect;Teetä höyrytettiin. ;Sokeri liuottiin. ;1
Veteraani käveli nilkkaaen. ;cause;Hänet värväytettiin sotaan. ;Hän haavoittui taistelussa. ;1
Rikollinen pakeni poliisilta. ;effect;Poliisi hoiti uhrin. ;Poliisi ajoi rikollista takaa. ;1
-Kone ei käynnistynyt. ;cause;Minä pudotin sen. ;-Lasasin sen. ;0
Naisen kaapissa ei ollut enää tilaa. ;cause;Hän hankki laajan vaatekaapin. ;Hän taitteli pyykkinsä. ;0
Mies oli sydän särkynyt. ;cause;Hänen vaimonsa synnytti. ;Hänen vaimonsa jätti hänet. ;1
Mies sai tutkinnon. ;effect;Hän sai pätevyyden haluamaansa työhön. ;Hänen työtarjouksensa peruttiin. ;0
Mies kuuli äänensä selvästi koko auditoriossa. ;cause;Hän tervehti yleisöä. ;Hän puhui mikrofoniin. ;1
Heitin kolikon vesiputoukseen. ;effect;Kolikko uppoutui pohjaan. ;Kolikko murtui kahtia. ;0
Pelaaja lyö palloa kohti reikää. ;effect;Pallo meni reikään. ;Pallo vetäytyi takaisin pelaajan puolelle. ;0
Hengitin pölyä ullakolla. ;effect;Minulla oli hikka. ;Minä aivastin. ;1
Kaupan kassa soitti vartijoille. ;cause;Asiakas käytti väärennettyä rahaa. ;Asiakas jätti ajovalonsa päälle. ;0
Vein roskat ulos. ;cause;Roska sai keittiön haisemaan pahalle. ;Heitin vahingossa pois ostoslistan. ;0
Perhe meni eläintarhaan. ;effect;Lapset ihailivat eläimiä. ;Lapset ajoivat eläimiä takaa. ;0
Mies hengitti kovaa. ;cause;Hänen munuaisensa olivat epäonnistuneet. ;Hänen keuhkonsa olivat tukossa. ;1
Minulla oli ylimääräinen lippu konserttiin. ;effect;Kysyin ystävältäni reittiä. ;Kysyin ystävältäni, haluaako hän lähteä. ;1
Talon ilmastointilaite hajosi. ;effect;Toin peittoja. ;Avasin ikkunat. ;1
Pojan selkä särkee. ;cause;Hänen reppunsa oli auki. ;Hänen reppunsa oli painava. ;1
Ostin äidilleni lahjan. ;cause;Leivotin hänelle kakun. ;- Hän oli syntymäpäivänä. ;1
Puutarhan nartsitsit tuhoutuivat. ;cause;Mehiläinen puri puutarhuria. ;Oravat kaivoivat sipulit esiin. ;1
Löin tikun. ;effect;Lieke sammui. ;Sytytys tuotti liekkiä. ;1
Riitaiset osapuolet pääsivät sopuun. ;cause;He eivät halunneet väitellä oikeudessa. ;He halusivat korjata henkilökohtaisen suhteensa. ;0
Lapset lähetettiin orpokotiin. ;cause;Heidän vanhempansa kuolivat. ;Heidän vanhempansa hemmottelivat heidät. ;0
Meteoriitti laskeutui mereen. ;effect;Tsunami tapahtui. ;Se alkoi raataa. ;0
Vaeltaja kohtasi myrkyllisen käärmeen. ;effect;Hän tuli kuivuneeksi. ;Hän paniikkasi. ;1
Uuni tuli kuumaksi. ;cause;Laitoin uunin päälle. ;Laitoin astian uuniin. ;0
Puristin sitruunan. ;effect;Sitruuna on homettunut. ;Sitruuna suihkutettiin. ;1
Maat löysivät uusia maita. ;effect;Maa hylkäsi maan. ;Maa siirtomaa maata. ;1
Lasit putosivat pöydältä. ;effect;Se hajosi lattialle. ;Se putosi pyykkipylvään. ;0
Pöytä heilui. ;cause;Lattia oli epätasainen. ;Lattia oli liukas. ;0
Isä sai poikansa kiinni valehtelemasta. ;effect;Hänen poikansa tunnusti totuuden. ;Isä luotti poikaansa. ;0
Mies sai kivusta päänsä sykkivän. ;effect;Hän otti yskänlääkettä. ;Hän otti aspiriinia. ;1
Juna hidastui. ;cause;Se lähestyi asemaa. ;Se oli aikataulusta myöhässä. ;0
Hän kävi terapiassa. ;cause;Mielisairaus oli perinnöllistä. ;Hänellä todettiin masennus. ;1
Nainen tarttui kurkkuunsa. ;cause;Hän nielaisi ruokansa. ;Hän tukehtui ruoalleen. ;1
Naisen kurkku oli kipeä. ;effect;Hänen äänensä kuulosti karkealta. ;Hän puhui aksenttipuheella. ;0
Koira tuijotti mehukasta pihviä pöydällä. ;effect;Se kuolasi. ;Se laskeutui. ;0
Naisen liike menestyi. ;effect;Hän erotti työntekijänsä. ;Hänestä tuli rikas. ;1
Opiskelijat lähtivät luokkahuoneesta. ;cause;Kello soi. ;Opettaja antoi kotitehtäviä. ;0
Nainen väitti nähneensä aaveen. ;effect;Hänen tuttavansa ilmaisivat epäilyksensä. ;Hänen tuttavansa olivat sukua hänelle. ;0
Mies menetti kuulonsa. ;cause;Hän melkein hukkui mereen. ;Hän melkein kuoli räjähdyksessä. ;1
Lapsi päästi irti ilmapallon narusta. ;effect;Pallopallo tyhjensi. ;Pallopallo nousi ilmaan. ;1
Mies menetti kykynsä puhua. ;cause;Hän sai aivohalvauksen. ;Hän otti syvään henkeä. ;0
Nainen kompastui jalkakäytävälle. ;cause;Sementissä oli halkeama. ;Hän kuuli nimensä kutsutusta. ;0
Mies ampui asepallolla altaaseen. ;effect;Pelastaja hyppäsi hänen peräänsä. ;Mies kastasi hengenpelastajaansa. ;1
Otin antibiootteja. ;effect;- Tulehdus parani. ;- Tulehdus levisi. ;0
Liikennevalo muuttui keltaiseksi. ;effect;Kuljettaja painoi jarruun. ;Kuski puhalsi torvensa. ;0
Muovipullo sulasi. ;cause;Minä kastelin säiliön lämpimään veteen. ;Laitoin säiliön kuumaan liesiin. ;1
Auto on murtunut. ;cause;Kuljettaja törmäsi puhelinpylvään. ;Kuljettaja ajoi punaisella. ;0
Poika opiskeli koko yön. ;effect;Hän ei ollut kokeessa. ;Hän läpäisi tentin. ;1
Nuori poika tarttui altaaseen. ;cause;Hän pelkäsi uimaan oppimista. ;Pelastaja oli töissä. ;0
Laitoin käteni rintaani. ;effect;Tunsin sydämeni lyövän. ;Sydäntyynni kiihtyi. ;0
Toimistoni vieressä oleva rakennus oli rakennustyössä. ;effect;Toimistossani oli ruuhkaa. ;Toimistossani oli meteliä. ;1
Perhe halusi tutustua uusiin naapureihinsa. ;effect;Perhe kutsui naapurit illalliselle. ;Perhe vilkutti naapureille pihallaan. ;0
Vesi on suihkunut altaasta. ;cause;Uimailija sukelsi altaaseen. ;Uimailija kellui altaassa. ;0
Puristin vesimelonin. ;effect;Nielaisin vahingossa siemenen. ;-Olen vahingossa repinyt hampaan. ;0
Poika kompastui. ;cause;Takki oli auki. ;Hänen kengännauhansa olivat auki. ;1
Nainen laittoi korvatulpat. ;cause;Ääni häiritsi häntä. ;Hän sai korvat lävistetyksi. ;0
Täytin vesipulloni. ;cause;Join kaiken veden. ;Pidin sitä jääkaapissa. ;0
Televisiosarja sensuroitiin. ;cause;Se sisälsi vulgaaria sanoja. ;Siinä oli monimutkainen juoni. ;0
Alus haaksirikkoutui. ;effect;Miehistö hukkui. ;Miehistö kohtasi merirosvoja. ;0
Poika tunsi olevansa hämmentynyt arvoituksesta. ;effect;Hän ratkaisi arvoituksen. ;Hän pyysi vihjeitä. ;1
Puhelin soi. ;effect;Mies katkaisi puhelun. ;Mies vastasi puhelimeen. ;1
Nainen tuijotti minua. ;effect;- Minä halailin häntä. ;Tunsin oloni epämukavaksi. ;1
Ryhmä lähti museosta. ;cause;He ottivat kuvia näyttelyistä. ;He näkivät kaikki näyttelyt. ;1
Mies alkoi riidellä kanssani. ;effect;Ystäväni esitteli minut miehelle. ;Ystäväni puolusti minua. ;1
Pyöräni rengas oli tyhjä. ;effect;Pumppailin ilmaa renkaan. ;Vaihdoin pyörän vaihdetta. ;0
Tyttö näytti kalpealta. ;effect;Hänen isänsä luki hänelle tarinan. ;Isä kosketti hänen otsaa. ;1
Kynästä loppui muste. ;effect;Käytin kynää. ;Allekirjoitin nimelläni. ;0
Mies ei saanut lainaa. ;cause;Hän oli velkaa. ;Hän aloitti yrityksen. ;0
Tyttö jäi kotiin koulusta. ;cause;Hänellä oli vesirokko. ;Hän nautti matematiikan oppimisesta. ;0
Roskapussi oli täynnä. ;effect;Vein sen roskakoriin. ;Heitin sen altaaseen. ;0
Pyyhin maton imurointiin. ;cause;Huonetoverini kaatoi punssia. ;Koirani vuotaa karvoja. ;1
