premise;question;choice1;choice2;label
La família es va traslladar a una casa més gran. ;cause;El fill es va graduar de l'institut. ;La mare va donar a llum bessons. ;1
El maratonista va seguir amb un ritme lent. ;cause;Volia conservar la seva energia. ;Va veure la línia de meta. ;0
El noi va donar una pata al distribuïdor. ;cause;La màquina escopia el canvi. ;La bossa de patates s'havia atascat. ;1
El gos del meu amic va morir. ;effect;Li vaig girar els ulls. ;Li vaig donar un abraç. ;1
La targeta de crèdit de l'home de negocis va ser rebutjada. ;effect;Va escriure una nota de deute. ;Va pagar amb efectiu. ;1
L'home maleït. ;cause;Es va tallar les ungles. ;Es va fer un cop el dit. ;1
L'home es va sentir orgullós del seu germà. ;cause;El seu germà va tenir una discussió amb els seus pares. ;El seu germà va ser acceptat a la facultat de dret. ;1
La noia volia aprendre sobre el sistema solar. ;effect;Va anar a la biblioteca. ;Va mirar les estrelles. ;0
El cartell es va enganxar a la paret. ;cause;Vaig col·locar el cartell per sobre de la porta. ;He posat cinta al darrere del cartell. ;1
El client va aprovar els plans de l'arquitecte per a l'edifici. ;effect;L'arquitecte va construir l'edifici. ;L'arquitecte va ajustar els plans. ;0
L'home va deixar caure la cullerada. ;cause;La seva mà tremava. ;Va llaurar la cullerada. ;0
El director general de l'empresa va dimitir. ;effect;El consell d'administració va dissoldre la companyia. ;La junta directiva ha trobat el seu reemplaçament. ;1
Vaig arribar tard a la conferència. ;effect;Em vaig asseure a la fila de darrere. ;Em vaig apropar al podi. ;0
L'home va ser alliberat de la presó. ;cause;La seva família va pagar la fiança. ;Va atacar un company de presó. ;0
La família va perdre totes les seves pertinences. ;cause;Van vendre la seva casa. ;La seva casa va prendre foc. ;1
He pisat la llauna d'alumini. ;effect;La llauna era reciclada. ;La llauna es va esmagar. ;1
La noia es va unir a l'equip de debat. ;effect;Va aprendre a utilitzar un ordinador. ;Va aprendre a comunicar-se. ;1
El meu humor va millorar. ;cause;Vaig escoltar música. ;Vaig rentar els plats. ;0
La caritat va fer un objectiu per recaptar diners. ;effect;Han alimentat els sense llar. ;Van fer una subhasta. ;1
La muntanya russa va caure per la penya. ;effect;Els passatgers van riure. ;Els passatgers van cridar. ;1
Estava furiós. ;effect;Vaig comprovar la caixa de correu en sortir de casa. ;Vaig tancar la porta en sortir de casa. ;1
L'home volia veure l'alba. ;effect;Va viatjar cap al nord. ;S'ha aixecat de bon matí. ;1
He doblat el paper. ;effect;He reciclat el paper. ;El paper es va arrugar. ;1
La nació va suportar un desastre natural. ;effect;Els líders d'altres països van formar una aliança. ;Líders d'altres països van enviar ajuda d'emergència. ;1
La roba del noi es va empapar. ;cause;Ha pujat de la piscina. ;Va caure a la piscina. ;1
L'estudiant es va afanyar a acabar el llibre. ;cause;Havia de ser retornada a la biblioteca. ;El va demanar a un amic. ;0
El criminal va ser executat. ;cause;Va ser empresonat. ;Va ser condemnat per assassinat. ;1
La llum del sol va entrar a la habitació. ;cause;He obert les cortines. ;Vaig obrir la porta. ;0
Vaig tirar el cabell de l'impostor. ;effect;Se li va treure la perruca. ;Es va quedar calva. ;0
L'editor va reformulare una frase del manuscrit. ;cause;Va trobar el manuscrit convincent. ;Va considerar que la sentència no era clara. ;1
La dona va cancel·lar la seva targeta de crèdit. ;cause;Va adonar-se que la targeta no hi era. ;Va adonar-se que la targeta havia expirat. ;0
L'home i la dona es van enamorar. ;effect;Van anar a la universitat. ;Es van casar. ;1
La música era massa feble per a sentir-la. ;effect;He pujat el volum. ;He compost la meva pròpia cançó. ;0
El cabell del noi estava penjat. ;cause;La noia l'ha fet malbé. ;La noia la va treure. ;0
El virus ha estat aplastat. ;cause;Em vaig aprofitar per a espellir els insectes. ;He tretat el microfòn. ;1
Vaig obrir els ulls. ;cause;Em vaig despertar. ;Em vaig relaxar. ;0
La música del meu veí era molt alta. ;effect;Li vaig demanar que ho baixés. ;Li vaig demanar prestat el CD. ;0
La família d'aquest home vivia en la pobresa. ;cause;Era frugal amb els seus guanys. ;Guanyava per sota del salari mínim. ;1
L'estudiant es va graduar de la universitat. ;effect;Va buscar feina. ;Va prendre un hobby. ;0
L'artista va barrejar pintura groga amb pintura blava. ;effect;La pintura es va escampar per tot arreu. ;La pintura es va tornar verda. ;1
He canviat de tema. ;cause;No tenia res de què parlar. ;La conversa es va tornar tensa. ;1
El meu germà ha estat alliberat de l'hospital. ;effect;L'he donat la benvinguda a casa. ;Li vaig donar l'espatlla freda. ;0
El teló de l'escenari es va aixecar. ;effect;Va començar l'escena d'obertura de la peça. ;Els actors de la peça van sortir de l'escenari. ;0
L'ostatge es va sotmetre a les ordres del segrestador. ;cause;El segrestador va amenaçar de ferir l'ostatge. ;El segrestador va deixar l'ostatge sol. ;0
Un boom va ressonar a l'escenari. ;cause;El músic va clavar el peu. ;El músic va colpejar el tambor. ;1
Els pares van córrer a la habitació del seu fill. ;cause;El nen es va despertar cridant d'un malson. ;La nena tenia por de mirar sota el llit. ;0
La dona es va comunicar amb la llengua de signes. ;cause;Va néixer prematura. ;Va néixer sorda. ;1
Hi va haver una sequera a la regió. ;effect;L'aigua es va contaminar. ;Els cultius van morir. ;1
El gat va perseguir l'ocell. ;effect;L'ocell va volar. ;L'ocell va agafar un cuc. ;0
La noia va canviar d'escola. ;cause;L'escola ha deixat per l'estiu. ;S'ha traslladat a una nova ciutat. ;1
El propietari de la fàbrica es va negar a augmentar els salaris dels empleats. ;effect;El propietari va nomenar un nou gerent. ;Els empleats van entrar en vaga. ;1
El líder va antagonitzar els extremistes del seu país. ;effect;Els extremistes el van influenciar. ;Els extremistes el van assassinar. ;1
Vaig caminar descalç a la platja. ;effect;La sorra em va quedar als peus. ;Les onades es van estrellar al llarg de la costa. ;0
Em vaig despertar a mitjanit sentint fred. ;effect;Em vaig posar els pantalons de sudat. ;Vaig beure un got d'aigua. ;0
La mare va callar el seu fill. ;cause;El seu fill es va fer una broma. ;El seu fill es va queixar. ;1
Un forat en els meus pantalons. ;cause;He tancat la cremallera dels pantalons. ;Em vaig tropeçar en el paviment. ;1
El noi portava aparells ortopèdics. ;effect;Té una càries. ;Les seves dents es van tornar rectes. ;1
Ahir vaig fer exercici al gimnàs. ;effect;Avui em vaig despertar amb dolor muscular. ;Avui em vaig despertar amb mal de coll. ;0
La noia va murmurar d'un costat a l'altre a la taula del dinar. ;effect;Altres estudiants es van asseure a la taula del dinar. ;Altres estudiants a la taula del dinar es van sentir exclosos. ;1
El nen va aterrar al trampolí. ;effect;Va tornar a pujar en l'aire. ;Va decidir intentar fer un salt. ;0
Vaig deixar la carta a la caixa de correu. ;effect;L'oficina de correus va lliurar la carta. ;L'oficina de correus va agilitzar la carta. ;0
El jugador estava segur. ;effect;Va apostar tots els seus diners. ;Va tornar a casa sense diners. ;0
El foc del bosc s'ha estès. ;cause;Els vents van ser més forts. ;Els piròtics van ser detinguts. ;0
El nen es va esquinçar el genoll. ;effect;La seva mare el va enviar a la seva habitació. ;La seva mare va posar un vendage a la ferida. ;1
L'home va sobreviure a la malaltia mortal. ;cause;Va signar el seu testament. ;Va rebre un trasplantament d'òrgans. ;1
Vaig prendre un sorp del cafè escaldador. ;effect;Em vaig mossegar la llengua. ;Em vaig cremar la llengua. ;1
El redactor va acomiadar l'escriptor. ;cause;L'escriptor va evitar el prejudici en les seves històries. ;L'escriptor va perdre un termini important. ;1
Em vaig sentir exhausta. ;cause;He dormit tot el dia. ;He estudiat tot el dia. ;1
El metge va diagnosticar el pacient. ;cause;Va identificar els símptomes del pacient. ;Va prescriure pastilles al pacient. ;0
Em vaig rascar la pell. ;cause;Estava sudat. ;Em va fer picor. ;1
L'home es va sotmetre a una operació d'emergència. ;cause;Va perdre la calma. ;Va patir un atac de cor. ;1
Els músculs del braç de l'home van inflar-se. ;cause;Va flexionar els braços. ;Es va fregar els braços. ;0
L'home va aixecar les seves pestanyes. ;cause;Ell es va sorprendre. ;Es va sentir desanimat. ;0
Vaig excusar el malentès del meu col·lega. ;cause;Creia que les seves intencions eren bones. ;Jo creia que ell sabia més. ;0
L'home va deixar de fumar. ;effect;Va començar a fer més exercici. ;Va començar a despertar-se més d'hora. ;0
La dona va donar un cop al nas al seu agresor. ;effect;El cos de l'agressor va quedar sense vida. ;L'agressor va començar a sagnar. ;1
El dard va fallar l'ull del toro. ;cause;L'home no mirava bé. ;L'home estava perdent el joc. ;0
El propietari va demanar que un exterminador vingués a casa seva. ;cause;Va descobrir rates al soterrani. ;Tenia una granja de formigues a la seva habitació. ;0
Vaig suggerir al meu convidat que anéssim a sopar. ;cause;Estava massa cansada per preparar res. ;La meva convidada s'ha quedat més de la seva benvinguda. ;0
La noia va sorprendre el seu germà llegint el seu diari. ;effect;Va començar a amagar el diari. ;Té un diari nou. ;0
La dona no tenia diners per al lloguer. ;effect;Va treballar hores extras. ;Va deixar el seu treball. ;0
La mà de la nena va retrocedir ràpidament. ;cause;Va tocar la estufa calenta. ;Va acariciar el cap del cadell. ;0
L'empresa volia mesurar la satisfacció del client. ;effect;Van oferir un descompte als nous clients. ;Van distribuir una enquesta als clients. ;1
El terra de fusta es va rascar. ;cause;El noi va tirar els coixins del sofà. ;El noi va arrossegar una cadira pel terra. ;1
Em vaig escudar la cara. ;cause;El meu enemic em va molestar. ;El meu enemic va aixecar el puny. ;1
La famosa estàtua va cremar. ;cause;Va ser colpejat per un llamp. ;La gent venia a venerar-lo. ;0
He deixat la fruita a la taula. ;effect;La fruita llança llavors. ;Les mosques van envair la fruita. ;1
La ballarina es va trencar un lligament. ;cause;Va assenyalar els dits dels peus. ;Es va torcer el turmell. ;1
Els cordons de les sabates de l'infant es van desfer. ;cause;Va aprendre a lligar-les. ;Va córrer pel pati de jocs. ;1
Em va fascinar el llibre. ;effect;He tornat el llibre. ;He perdut la noció del temps. ;1
L'home tenia creences similars a les dels seus pares. ;cause;Els seus pares el van influir. ;Els seus pares el van desacreditar. ;0
El cotxe va disminuir gradualment fins a parar. ;cause;Se li va acabar la gasolina. ;El conductor s'ha adormit. ;0
L'home va menjar el gelat al sol. ;effect;El gelat ha perdut el seu sabor. ;El gelat va caure del con. ;1
Vaig penjar obres d'art a la habitació. ;cause;La catifa semblava bruta. ;Les parets semblen desnudes. ;1
Vaig marxar del treball abans. ;cause;Tenia mal de cap. ;El meu cap va tenir una reunió. ;0
El gos va ensuciar la catifa. ;effect;El propietari va regalar el gos. ;El propietari va regalar al cadell una sorpresa. ;0
Em vaig disculpar amb el meu amic. ;effect;El meu amic em va perdonar. ;El meu amic es va enfadar. ;0
L'home es va destacar entre la multitud. ;cause;Portava una motxilla. ;Portava un vestíbul de neó. ;1
El testimoni va mentir sota jurament. ;effect;Va completar el seu testimoni. ;Va ser acusat de perjur. ;1
La dona es va pintar el cabell. ;cause;Volia un nou aspecte. ;Volia integrar-se. ;0
Els immigrants van ser atrapats residint il·legalment al país. ;effect;Van trobar feina. ;Van ser deportats. ;1
L'orador públic va fer una broma. ;effect;El públic va riure. ;El públic es va aixecar. ;0
Vaig mirar al sol. ;effect;El sol em va cegar. ;El sol em va brunzir la pell. ;0
Em vaig sentir avorrit. ;effect;Vaig esnifar. ;Vaig boig. ;1
El bife era difícil de tallar. ;cause;El ganivet era enfonsat. ;El bife era cru. ;0
La dona va declarar la bancarrota. ;cause;Va rebre el pagament de la pensió. ;Va adquirir un deute enorme. ;1
Les llums de l'apartament del meu amic estaven encendudes. ;effect;Em preguntava si era fora. ;Vaig decidir fer-li una visita. ;1
M'he posat la flor sota el nas. ;effect;Els pétals van caure de la flor. ;He captat l'olor de la flor. ;1
La dona se sentia nostàlgica. ;cause;Es va trobar amb un amic d'infància. ;Va cridar als seus fills. ;0
L'estudiant va postergar el treball. ;effect;Va presentar el paper abans. ;Va enviar el document incomplet. ;1
El meu cotxe es va trencar. ;effect;Vaig anar al centre comercial. ;He trucat a un mecànic. ;1
He descartat la nota. ;cause;Era anònim. ;Era il·legible. ;1
L'ocell va batre les ales. ;effect;Ha posat ous. ;Va pujar cap amunt. ;1
He aparcat al camí d'entrada. ;cause;El garatge estava obert. ;El garatge estava ple. ;1
El criminal va apuntar la pistola a la seva víctima. ;effect;El criminal va baixar la pistola. ;La víctima va aixecar les mans. ;1
Tenia ganes de passar el cap de setmana. ;cause;Planeava assistir al funeral del meu oncle. ;Planeava assistir al casament del meu amic. ;1
He perdut la noció del temps. ;cause;Estava somiant despert. ;Tenia nausees. ;0
El document es va imprimir de manera il·legible. ;cause;L'impresora no tenia tinta. ;La impressió estava sense paper. ;0
L'estadi va tocar l'himne nacional. ;effect;Els aficionats es van girar cap a la bandera. ;Els aficionats van entrar al camp. ;0
La salsa tenia un gust suau. ;effect;Jo ho vaig servir. ;Hi he posat sal. ;1
Vaig posar l'esmorzella de paper sobre el vessament. ;effect;La tovallola va absorbir el líquid. ;El vessament va deixar un residu pegaixós. ;0
La dona va ser interrompida enmig de llegir el seu llibre. ;effect;Va marcar la seva pàgina. ;Va tornar a llegir el llibre. ;0
L'avió va patir una mica de turbulència. ;effect;L'home es va ajustar el cinturó. ;L'home va mirar per la finestra. ;0
El noi es va estremeix. ;cause;La noia el va ignorar. ;La noia el va picar. ;1
Els metges van donar al pacient una extremitat artificial. ;cause;Li van amputar la cama. ;La van monitoritzar. ;0
El noi va pinçar el còl a la noia. ;effect;Ella li va encegar les espatlles. ;Ella li va tirar el braç. ;1
Vaig demanar consell al meu amic. ;cause;Valorava la seva opinió. ;Sabia que tenia raó. ;0
El noi va pisar el fang. ;effect;El fang es va enganxar a les seves sabates. ;El fang el va colpejar a la cara. ;0
La ciutat va rebre diversos centímetres de neu. ;effect;Les escoles van tancar. ;La gent es va amagar sota terra. ;0
El turni de l'empleat ha acabat. ;effect;Ha anat a casa per a passar el dia. ;Va amenaçar amb deixar el treball. ;0
L'arbre va danyar la casa. ;cause;L'arbre va caure sobre el sostre. ;L'arbre ombrava el pati del darrere. ;0
La fusta es va trencar per la meitat. ;cause;He empillat la fusta a la llar de foc. ;Vaig fer que la destral caigués sobre la fusta. ;1
La família va felicitar a la parella. ;cause;La parella va anunciar que es separaven. ;La parella va anunciar que estarien esperant un nadó. ;1
La noia va enviar al noi una carta de Sant Valentí. ;cause;Li agradava. ;Ella el va besar. ;0
Vaig encéntar amb el cap a la declaració de la meva amiga. ;cause;Estava confós. ;Jo estava d'acord amb ell. ;1
Els amics van llançar una moneda. ;cause;Volien trobar un compromís. ;Volien prendre una decisió justa. ;1
El timer de la cuina s'ha disparat. ;effect;L'home va descarregar les compres al frigorífic. ;L'home va treure la pizza del forn. ;1
La dona es va fixar un objectiu ambiciós. ;effect;Ella es va relaxar. ;Va treballar molt. ;1
L'home ric va morir de vellesa. ;effect;El seu fill va tenir problemes legals. ;El seu fill va heretar la seva fortuna. ;1
La dona va pisar les flames. ;effect;Les flames s'han apagat. ;El fum sortia de les flames. ;0
El cotxe de la dona estava al taller. ;cause;Li van revocar el permís de conduir. ;Va tenir un accident de cotxe. ;1
Vaig dormir fins que va sonar l'alarma. ;effect;He fet el sopar. ;He perdut el dejunar. ;1
La figura pública va baixar de la limusina. ;effect;Les càmeres van mirar en la seva direcció. ;La seva família va assistir a la conferència de premsa. ;0
La dona es va quedar en la banyera. ;effect;L'aigua del bany es va tornar tibia. ;L'aigua del bany va escurçar de la banyera. ;0
L'estudiant universitari volia conèixer altres estudiants al campus. ;effect;Es va unir a una fraternitat. ;Es va especialitzar en enginyeria. ;0
Vaig aixecar els coixins del sofà. ;cause;Estava buscant uns diners. ;Estava reordenant el saló. ;0
La vessa va volar cap al nen. ;effect;El noi va fugir. ;El noi va recollir una flor. ;0
La dona va ser declarada culpable d'un delicte menor. ;effect;Va ser condemnada a realitzar un servei a la comunitat. ;Va ser condemnada a mort. ;0
Vaig mesclar el sucre al te calent. ;effect;El te s'ha fet a l'aigua. ;El sucre es va dissoldre. ;1
El veterà caminava amb un coixit. ;cause;Va ser reclutat per a la guerra. ;Va ser ferit en la batalla. ;1
El criminal va fugir de la policia. ;effect;La policia va atendre a la víctima. ;La policia va perseguir el criminal. ;1
L'ordinador portàtil no s'encén. ;cause;M'ho vaig deixar caure. ;L'he carregat. ;0
La dona es va quedar sense espai al seu armari. ;cause;Va adquirir un vestit extens. ;Va doblar la roba. ;0
L'home estava desconsolat. ;cause;La seva dona va donar a llum. ;La seva dona el va deixar. ;1
L'home va obtenir un títol. ;effect;Va arribar a ser qualificat per a la feina que volia. ;La seva oferta de feina va ser rescindida. ;0
La veu d'aquest home es va projectar clarament per tota l'auditori. ;cause;Va saludar a l'audiència. ;Va parlar al micròfon. ;1
Vaig llançar una moneda a la font d'aigua. ;effect;La moneda va caure fins al fons. ;La moneda es va trencar per la meitat. ;0
El jugador va colpejar la pilota cap al forat. ;effect;La pilota va entrar al forat. ;La pilota es va retirar al jugador. ;0
Vaig respirar la pols al sostre. ;effect;Vaig tenir el singuix. ;Vaig aixecar. ;1
El caixer de la botiga va trucar a la seguretat. ;cause;El client va utilitzar diners falsos. ;El client es va deixar els llums encesos. ;0
He sortit la escombraries. ;cause;La basura feia que la cuina olorés malament. ;He llençat per accident la meva llista de compres. ;0
La família va anar al zoo. ;effect;Els nens van admirar els animals. ;Els nens van perseguir els animals. ;0
La respiració de l'home era sorollosa. ;cause;Els seus ronyons estaven fallant. ;Els pulmons estaven congestionats. ;1
Tenia una entrada extra per al concert. ;effect;Vaig demanar a la meva amiga com arribar al lloc. ;Vaig preguntar al meu amic si estava interessat en anar. ;1
S'ha trencat l'aire condicionat de la casa. ;effect;He portat mantes. ;He obert les finestres. ;1
El noi té mal de l'esquena. ;cause;La seva motxilla estava oberta. ;La seva motxilla era pesada. ;1
He comprat un regal per a la meva mare. ;cause;Li he fet un pastís. ;Era el seu aniversari. ;1
Els narcisos del jardí van ser destruïts. ;cause;Una abella va picar el jardiner. ;Els esquilons van excavar els bulbs. ;1
Vaig encendre el foc. ;effect;La flama es va apagar. ;El foc va produir una flama. ;1
Les parts en disputa van arribar a un acord. ;cause;No volien debatre en el tribunal. ;Volien reparar la seva relació personal. ;0
Els nens van ser enviats a un orfenat. ;cause;Els seus pares van morir. ;Els seus pares els van malbé. ;0
Un meteorite va aterrar a l'oceà. ;effect;Es va produir un tsunami. ;Va començar a grillar. ;0
El senderista es va trobar amb una serp venenosa. ;effect;Es va deshidratar. ;Va entrar en pànic. ;1
El forn es va escalfar. ;cause;He encès el forn. ;He posat el plat al forn. ;0
He apagat la cuina de llimona. ;effect;El llimó s'ha mollit. ;L'esprenyat de llimona. ;1
El país va descobrir noves terres. ;effect;El país va abandonar la terra. ;El país va colonizar la terra. ;1
El vidre va caure de la taula. ;effect;Es va espatllar per tot el terra. ;Va aterrar en un munt de roba. ;0
La taula va trontollar. ;cause;El terra era irregular. ;El terra era resbalós. ;0
El pare va agafar el seu fill mentint. ;effect;El seu fill va confessar la veritat. ;El pare confiava en el seu fill. ;0
El cap de l'home palpitava de dolor. ;effect;Va prendre xarop per a la tos. ;Va prendre aspirina. ;1
El tren va disminuir la velocitat. ;cause;Es va apropar a l'estació. ;Estava en retard. ;0
L'home va fer teràpia. ;cause;La malaltia mental era familiar. ;Li van diagnosticar una depressió. ;1
La dona es va agafar el coll. ;cause;S'ha engellit el menjar. ;Es va asfixiar amb el seu menjar. ;1
La dona tenia mal de coll. ;effect;La seva veu sonava rasposa. ;Ella parlava amb un accent. ;0
El gos va mirar el sucós bistec sobre la taula. ;effect;Va bavar. ;Es va posar. ;0
L'empresa de la dona va tenir èxit. ;effect;Va acomiadar els seus empleats. ;Es va fer rica. ;1
Els estudiants van sortir de l'aula. ;cause;La campana va sonar. ;El professor li va assignar una tasca. ;0
La dona va afirmar que va veure un fantasma. ;effect;Els seus coneguts van expressar escepticisme. ;Els seus coneguts eren familiars d'ella. ;0
L'home va perdre l'oïda. ;cause;Gairebé es va ofegar a l'oceà. ;Va estar a punt de morir en una explosió. ;1
El nen va deixar anar la corda del globus. ;effect;El globus es va desinflar. ;El globus va pujar a l'aire. ;1
L'home va perdre la capacitat de parlar. ;cause;Va tenir un atac. ;Va respirar profundament. ;0
La dona es va tropeçar a la vorera. ;cause;Hi havia una trencadura en el ciment. ;Va sentir el seu nom cridat. ;0
L'home va fer una bola de canó a la piscina. ;effect;El salvavidas va saltar després d'ell. ;L'home va empapar el salvavidas. ;1
Vaig prendre antibiòtics. ;effect;La infecció ha desaparegut. ;La meva infecció s'ha estès. ;0
El semàfor es va tornar groc. ;effect;El conductor va carregar el fre. ;El conductor va clavar la buzina. ;0
El contenidor de plàstic es va fondre. ;cause;Vaig emmersar el recipient en aigua calenta. ;Vaig col·locar el contenidor a la estufa calenta. ;1
El cotxe s'ha embolicat. ;cause;El conductor va colpejar un pal de telèfon. ;El conductor va passar per un llum vermell. ;0
El noi va estudiar tota la nit. ;effect;Va saltar l'examen. ;Va passar l'examen. ;1
El noi es va aferrar a la riba de la piscina. ;cause;Tenia por d'aprendre a nedar. ;El salvavidas estava de servei. ;0
M'he posat la mà al pit. ;effect;Em sentia el cor batent. ;El meu ritme cardíac va accelerar. ;0
L'edifici adjacent a la meva oficina estava en construcció. ;effect;La meva oficina estava ple. ;La meva oficina era sorollosa. ;1
La família volia conèixer els seus nous veïns. ;effect;La família va convidar els veïns a sopar. ;La família va acenar als veïns des del seu pati. ;0
L'aigua va escampar de la piscina. ;cause;El nedador es va submergir a la piscina. ;El nedador va flotejar a la piscina. ;0
Vaig mossegar una porció de melona. ;effect;He engolit accidentalment una llavor. ;Em vaig trencar la dent per accident. ;0
El noi va tropeçar. ;cause;La seva jaqueta estava desfasada. ;Tenia els cordons de les sabates desatats. ;1
La dona va posar tapes per a les orelles. ;cause;Va ser distret pel soroll. ;Es va fer perforacions a les orelles. ;0
He reemplert la meva ampolla d'aigua. ;cause;Vaig beure tota l'aigua que hi havia. ;La vaig guardar a la nevera. ;0
L'espectacle de televisió va ser censurat. ;cause;Contenia un llenguatge vulgar. ;Tenia una trama complicada. ;0
El vaixell va naufragar. ;effect;La tripulació es va ofegar. ;La tripulació es va trobar amb pirates. ;0
El noi es va sentir desconcertat pel enigma. ;effect;Va resoldre l'enigma. ;Va demanar un consell. ;1
Va sonar el telèfon. ;effect;L'home va col·locar el telèfon. ;L'home va agafar el telèfon. ;1
La dona em mirava fixament. ;effect;La vaig abraçar. ;Em vaig sentir incòmode. ;1
El grup va sortir del museu. ;cause;Van fer fotos de les exposicions. ;Van veure totes les exposicions. ;1
L'home va començar a discutir amb mi. ;effect;Un amic meu em va presentar a l'home. ;El meu amic em va defensar. ;1
El pneumàtic de la meva bicicleta estava trencat. ;effect;He pompat aire al pneumàtic. ;He canviat de marxa a la bicicleta. ;0
La noia semblava pàllida. ;effect;El seu pare li va llegir un conte. ;El seu pare li va tocar la testa. ;1
La ploma es va quedar sense tinta. ;effect;He utilitzat un llapis. ;Vaig signar amb el meu nom. ;0
A l'home se li va negar un préstec. ;cause;Estava en deute. ;Va començar un negoci. ;0
La noia es va quedar a casa de l'escola. ;cause;Tenia varicela. ;Li agradava aprendre matemàtiques. ;0
La bossa de les escombraries estava plena. ;effect;L'he portat a la paperera. ;L'he deixat al lavabo. ;0
He aspirat la catifa. ;cause;El meu company de habitació va vessar punx. ;El meu gos perd pèl. ;1
L'home va perdre la calma. ;effect;Va apagar el seu ordinador. ;Va llançar una cadira per tota la sala. ;1
La noia va llançar una branca a la foguera. ;effect;La rameta s'ha cremat. ;El foc s'ha apagat. ;0
L'home va sortir de la dutxa. ;cause;L'aigua calenta no hi era. ;No va poder trobar una tovallola. ;0
Els pares volien que els seus fills anessin a la universitat. ;effect;Van reservar un fons d'estalvis per a la matrícula. ;Van animar els seus fills a jugar a fora. ;0
L'home es va desar les sabates. ;effect;Les sabates es van aflojar. ;Les sabates es van desgastar. ;0
L'home es va menjar la meitat de l'entrada. ;effect;Va refrigerar les sobres. ;Va guardar la recepta. ;0
El meu turmell estava inflat. ;effect;Hi he posat gel. ;Hi vaig posar loció. ;0
La porta de la meva oficina estava oberta. ;effect;He parlat amb el meu col·lega a la meva taula. ;He sentit la conversa al vestíbul. ;1
He hagut d'esperar a la fila. ;effect;Em vaig asseure. ;He llegit una revista. ;1
L'home va apuntar a la mosca. ;effect;La mosca va buidar. ;La mosca es va quedar quieta. ;0
L'home va escriure un testament. ;cause;Estava morint. ;Era vedue. ;0
El corredor va sentir que el seu competidor li arribava. ;effect;Va abandonar la cursa. ;Va accelerar el seu pas. ;1
He pensat amb cura sobre el problema. ;effect;He demanat consell. ;Tinc una solució. ;1
El viatger va caminar sobre el pont suspensiu tremolar. ;effect;Es va sentir aterrat. ;Es va sentir extasiat. ;0
L'home va anticipar la victòria de l'equip. ;effect;Es va reunir amb els seus amics per veure el partit. ;Va fer una aposta amb els seus amics. ;1
El noi no podia dormir. ;effect;Va posar el despertador. ;Va comptar ovelles. ;1
