premise;question;choice1;choice2;label
O cartão de crédito do empresário foi recusado. ;effect;Ele escreveu uma dívida. ;Ele pagou em dinheiro. ;1
O homem amaldiçoado. ;cause;Ele cortou as unhas. ;Ele esmagou o dedo do pé. ;1
O homem sentiu orgulho de seu irmão. ;cause;O irmão dele teve uma discussão com os pais deles. ;O irmão dele foi aceite na faculdade de Direito. ;1
A rapariga queria aprender sobre o sistema solar. ;effect;Ela foi à biblioteca. ;Ela olhou para as estrelas. ;0
O cartaz ficou preso à parede. ;cause;Coloquei o cartaz acima da porta. ;Eu coloquei fita adesiva na parte de trás do pôster. ;1
O cliente aprovou os planos do arquiteto para o edifício. ;effect;O arquiteto construiu o prédio. ;O arquiteto ajustou os planos. ;0
O homem deixou cair a colher. ;cause;A mão dele tremia. ;Ele lambia a colher. ;0
O CEO da empresa renunciou. ;effect;O conselho de administração dissolveu a empresa. ;O conselho de administração encontrou o seu substituto. ;1
Cheguei atrasado à palestra. ;effect;Eu tomei um lugar na fila de trás. ;Aproximei-me do pódio. ;0
O homem foi libertado da prisão. ;cause;A família pagou a fiança. ;Atacou um colega de prisão. ;0
A família perdeu todos os seus pertences. ;cause;Eles venderam a casa. ;A casa deles pegou fogo. ;1
Pisuei a lata de alumínio. ;effect;A lata foi reciclada. ;A lata foi esmagada. ;1
A rapariga juntou-se à equipa de debate. ;effect;Ela aprendeu a usar um computador. ;Aprendeu a comunicar. ;1
Meu humor melhorou. ;cause;Eu escutava música. ;Eu lavei os pratos. ;0
A instituição fez de seu objetivo angariar dinheiro. ;effect;Eles alimentaram os sem-abrigo. ;Fizeram um leilão. ;1
A montanha russa mergulhou na queda íngreme. ;effect;Os passageiros riram. ;Os passageiros gritaram. ;1
Eu estava furioso. ;effect;Verifiquei a caixa de correio ao sair de casa. ;Eu fechei a porta ao sair de casa. ;1
O homem queria ver o nascer do sol. ;effect;Ele viajou para o norte. ;Ele acordou cedo. ;1
Eu dobrei o papel. ;effect;Eu reciclei o papel. ;O papel se enrugou. ;1
A nação sofreu um desastre natural. ;effect;Líderes de outros países formaram uma aliança. ;Líderes de outros países enviaram ajuda de emergência. ;1
As roupas do rapaz ficaram molhadas. ;cause;Ele saiu da piscina. ;Ele caiu na piscina. ;1
O estudante correu para terminar o livro. ;cause;Era para ser devolvido à biblioteca. ;Ele pediu emprestado a um amigo. ;0
O criminoso foi executado. ;cause;Ele foi preso. ;Foi condenado por homicídio. ;1
A luz do sol entrou na sala. ;cause;Abri as cortinas. ;Eu abri a porta. ;0
Arranquei o cabelo do impostor. ;effect;A peruca dela saiu. ;Ela ficou careca. ;0
O editor reformulada uma frase no manuscrito. ;cause;Ele achou o manuscrito convincente. ;Ele considerou a sentença pouco clara. ;1
A mulher cancelou a conta do cartão de crédito. ;cause;Ela percebeu que o cartão estava desaparecido. ;Ela percebeu que o cartão tinha expirado. ;0
O homem e a mulher apaixonaram-se. ;effect;Eles frequentaram a faculdade. ;Eles casaram-se. ;1
A música era muito fraca para ouvir. ;effect;Aumentei o volume. ;Eu compus a minha própria canção. ;0
O cabelo do rapaz estava pendurado. ;cause;A rapariga fez-lhe confusão. ;A rapariga puxou-a. ;0
O insecto foi esmagado. ;cause;Pulverizei-me com repelente de insectos. ;Eu pisuei no inseto. ;1
Eu abri os olhos. ;cause;Acordei. ;Eu relaxei. ;0
A música do meu vizinho estava a tocar alto. ;effect;Pedi-lhe para baixar o volume. ;Pedi-lhe que me emprestasse o CD. ;0
A família do homem vivia na pobreza. ;cause;Ele era frugal com seus ganhos. ;Ele ganhava menos do que o salário mínimo. ;1
O estudante se formou na universidade. ;effect;Ele procurou um emprego. ;Ele adotou um hobby. ;0
O artista misturou tinta amarela com tinta azul. ;effect;A tinta salpicou por todo o lado. ;A tinta ficou verde. ;1
Mudei de assunto. ;cause;Não tenho mais nada para falar. ;A conversa tornou-se tensa. ;1
O meu irmão foi libertado do hospital. ;effect;Eu dei-lhe as boas-vindas de volta a casa. ;Eu dei-lhe um ombro frio. ;0
A cortina do palco foi levantada. ;effect;Começou a cena de abertura da peça. ;Os atores da peça saíram do palco. ;0
O refém submeteu-se aos mandatos do raptor. ;cause;O sequestrador ameaçou ferir o refém. ;O raptor deixou o refém sozinho. ;0
Um estrondo reverberou pelo palco. ;cause;O músico bateu com o pé. ;O músico bateu no tambor. ;1
Os pais correram para o quarto da criança. ;cause;A criança acordou gritando de um pesadelo. ;A criança tinha medo de olhar debaixo da cama dela. ;0
A mulher se comunicou com a língua gestual. ;cause;Ela nasceu prematura. ;Ela nasceu surda. ;1
A região sofreu uma seca. ;effect;A água ficou contaminada. ;As colheitas pereceram. ;1
O gato perseguiu o pássaro. ;effect;O pássaro voou. ;O pássaro pegou um verme. ;0
A rapariga mudou de escola. ;cause;A escola está livre para o verão. ;Ela mudou-se para uma nova cidade. ;1
O dono da fábrica se recusou a aumentar os salários dos funcionários. ;effect;O dono nomeou um novo gerente. ;Os empregados entraram em greve. ;1
O líder antagonizou os extremistas entre o seu país. ;effect;Os extremistas influenciaram-no. ;Os extremistas assassinaram-no. ;1
Eu andei descalço na praia. ;effect;A areia ficou presa aos meus pés. ;As ondas bateram na costa. ;0
Acordei no meio da noite com frio. ;effect;Eu vesti calças de treino. ;Bebi um copo de água. ;0
A mãe silenciou o filho. ;cause;O filho dela sorriu. ;O filho dela choramentava. ;1
Um buraco rasgado nos meus jeans. ;cause;Eu fechei o jeans. ;Tropecei no passeio. ;1
O rapaz usava aparelho. ;effect;Ele tem uma cáries. ;Os dentes dele ficaram retos. ;1
Eu trabalhei no ginásio ontem. ;effect;Acordei hoje com dores musculares. ;Acordei hoje com dor de garganta. ;0
A menina sussurrou para trás e para a frente para o outro na mesa do almoço. ;effect;Outros estudantes sentaram-se à mesa do almoço. ;Outros estudantes sentiram-se excluídos. ;1
A criança caiu no trampolim. ;effect;Ela saltou de volta para o ar. ;Ela decidiu tentar fazer uma volta. ;0
Depositei a carta na caixa do correio. ;effect;O correio entregou a carta. ;O correio expeditou a carta. ;0
O jogador estava confiante. ;effect;Ele apostou todo o seu dinheiro. ;Ele foi para casa sem dinheiro. ;0
O incêndio florestal se espalhou. ;cause;Os ventos tornaram-se mais fortes. ;Os piromanos foram detidos. ;0
A criança esfolia o joelho. ;effect;A mãe mandou-o para o quarto. ;A mãe dele pôs uma ligadura na ferida. ;1
O homem sobreviveu à doença mortal. ;cause;Ele assinou o testamento. ;Recebeu um transplante de órgão. ;1
Tomei um gole do café escaldante. ;effect;Magoei a língua. ;Queimei a língua. ;1
O editor despediu o escritor. ;cause;A escritora evitou preconceitos em suas histórias. ;O escritor perdeu um prazo importante. ;1
Eu me senti exausto. ;cause;Dormi o dia todo. ;Estudei o dia todo. ;1
O médico diagnosticou o paciente. ;cause;Ela identificou os sintomas do paciente. ;Ela prescreveu comprimidos ao paciente. ;0
Eu coçava a minha pele. ;cause;Estava suado. ;Sentia comichão. ;1
O homem foi submetido a uma cirurgia de emergência. ;cause;Ele perdeu a paciência. ;Ele sofreu um ataque cardíaco. ;1
Os músculos do braço do homem estão inchados. ;cause;Ele flexionou os braços. ;Ele esfregou os braços. ;0
O homem levantou as sobrancelhas. ;cause;Ele ficou surpreso. ;Ele sentiu-se desanimado. ;0
Desculpei o erro do meu colega. ;cause;Acreditava que as intenções dele eram boas. ;Acreditava que ele sabia melhor. ;0
O homem deixou de fumar. ;effect;Começou a fazer mais exercício. ;Começou a acordar mais cedo. ;0
A mulher deu um soco no nariz do agressor. ;effect;O corpo do agressor ficou sem vida. ;O agressor começou a sangrar. ;1
O dardo falhou o alvo. ;cause;O homem não apontou bem. ;O homem estava a perder o jogo. ;0
O dono da casa pediu que um exterminador viesse à sua casa. ;cause;Ele descobriu ratos na cave. ;Ele tinha uma quinta de formigas no quarto. ;0
Sugeri ao meu convidado que saíssemos jantar. ;cause;Estava demasiado cansado para preparar qualquer coisa. ;A minha convidada ficou mais tempo do que era devidamente recebida. ;0
A menina pegou o irmão lendo o diário dela. ;effect;Ela começou a esconder o diário. ;Ela tem um diário novo. ;0
A mulher estava com pouco dinheiro para pagar a renda. ;effect;Ela trabalhou horas extras. ;Ela deixou o emprego. ;0
A mão da criança recuou rapidamente. ;cause;Ele tocou no fogão quente. ;Ele acariciou a cabeça do cachorro. ;0
A empresa queria avaliar a satisfação do cliente. ;effect;Eles ofereceram um desconto para novos clientes. ;Distribuíram uma pesquisa aos clientes. ;1
O chão de madeira ficou arranhado. ;cause;O rapaz atirou as almofadas do sofá. ;O menino arrastou uma cadeira pelo chão. ;1
Eu protegi a minha cara. ;cause;O meu inimigo zombou de mim. ;O meu inimigo levantou o punho. ;1
A famosa estátua foi queimada. ;cause;Foi atingido por um raio. ;As pessoas vinham para venerá-lo. ;0
Deixei a fruta na mesa. ;effect;A fruta derrama sementes. ;As moscas enxamearam a fruta. ;1
A bailarina rasgou um ligamento. ;cause;Ela apontou os dedos dos pés. ;Ela torceu o tornozelo. ;1
Os atacadores da criança foram soltos. ;cause;Ele aprendeu a amarrá-las. ;Ele correu pelo parque. ;1
Fiquei fascinado com o livro. ;effect;Eu devolvi o livro. ;Perdi a noção do tempo. ;1
O homem tinha crenças semelhantes às de seus pais. ;cause;Os pais dele o influenciaram. ;Os pais dele o repudiaram. ;0
O carro diminuiu gradualmente a velocidade até parar. ;cause;Ficou sem gasolina. ;O motorista adormeceu. ;0
O homem comeu o gelado ao sol. ;effect;O sorvete perdeu o sabor. ;O gelado escorreu do cone. ;1
Eu pendurei obras de arte no quarto. ;cause;O tapete parecia sujo. ;As paredes pareciam nuas. ;1
Saí mais cedo do trabalho. ;cause;Tive uma dor de cabeça. ;O meu chefe fez uma reunião. ;0
O cachorrinho sujou o tapete. ;effect;O dono repreendeu o cachorrinho. ;O dono deu ao cachorrinho uma guloseima. ;0
Pedi desculpas ao meu amigo. ;effect;O meu amigo perdoou-me. ;Meu amigo ficou furioso. ;0
O homem se destacou na multidão. ;cause;Ele carregava uma mochila. ;Ele usava um colete de néon. ;1
A testemunha mentiu sob juramento. ;effect;Ele completou o seu testemunho. ;Ele foi acusado de perjúrio. ;1
A mulher tingiu o cabelo. ;cause;Ela queria um novo visual. ;Ela queria misturar-se. ;0
Os imigrantes foram apanhados a residir ilegalmente no país. ;effect;Encontraram emprego. ;Foram deportados. ;1
O orador público fez uma piada. ;effect;O público riu. ;O público levantou-se. ;0
Olhei para o sol. ;effect;O sol cegou-me. ;O sol bronzeou a minha pele. ;0
Eu sentia-me entediado. ;effect;Eu snifei. ;Eu bocejei. ;1
O bife era difícil de cortar. ;cause;A faca estava sem brilho. ;O bife estava cru. ;0
A mulher declarou falência. ;cause;Ela recebeu o pagamento da pensão alimentícia. ;Ela acumulou uma dívida enorme. ;1
As luzes do apartamento da minha amiga estavam acesas. ;effect;Perguntava-me se ele estava fora. ;Decidi fazer-lhe uma visita. ;1
Eu coloquei a flor debaixo do meu nariz. ;effect;As pétalas caíram da flor. ;Senti o cheiro da flor. ;1
A mulher sentiu nostalgia. ;cause;Ela encontrou um amigo de infância. ;Ela gritou com os filhos. ;0
O aluno procrastinou no trabalho. ;effect;Ele entregou o trabalho mais cedo. ;Ele enviou o documento incompleto. ;1
O meu carro avariou-se. ;effect;Fui ao centro comercial. ;Chamei um mecânico. ;1
Descartei o bilhete. ;cause;Era anónimo. ;Era ilegível. ;1
O pássaro bateu as asas. ;effect;Depositou ovos. ;Ele subiu para cima. ;1
Estacionei na entrada. ;cause;A garagem estava aberta. ;A garagem estava cheia. ;1
O criminoso apontou a arma para a vítima. ;effect;O criminoso baixou a arma. ;A vítima levantou as mãos. ;1
Estava ansioso pelo fim de semana. ;cause;Planejei assistir ao funeral do meu tio. ;Planejei ir ao casamento de um amigo. ;1
Perdi a noção do tempo. ;cause;Estava a sonhar acordado. ;Eu estava enjoada. ;0
O documento foi impresso ilegível. ;cause;A impressora estava com pouca tinta. ;A impressão estava sem papel. ;0
O estádio tocou o hino nacional. ;effect;Os fãs viraram-se para a bandeira. ;Os fãs correram para o campo. ;0
O molho tinha um sabor insípido. ;effect;Eu servi-a. ;Pus sal nela. ;1
Coloquei a toalha de papel no derramamento. ;effect;A toalha absorveu o líquido. ;O derramamento deixou um resíduo pegajoso. ;0
A mulher foi interrompida no meio da leitura do livro. ;effect;Ela marcou a página dela. ;Ela relou o livro. ;0
O avião sofreu alguma turbulência. ;effect;O homem apertou o cinto de segurança. ;O homem olhou pela janela. ;0
O rapaz estremeceu. ;cause;A menina o ignorou. ;A rapariga deu-lhe um pontapé. ;1
Os médicos deram ao paciente um membro artificial. ;cause;Amputaram-lhe a perna. ;Eles monitoraram os sinais vitais dela. ;0
O menino beliscou o cotovelo da menina. ;effect;Ela encolheu os ombros para ele. ;Ela puxou o braço para longe dele. ;1
Pedi conselho ao meu amigo. ;cause;Eu valorizava a opinião dele. ;Eu sabia que estava certo. ;0
O menino pisou na lama. ;effect;A lama ficou presa aos sapatos dele. ;A lama atingiu-o na cara. ;0
A cidade recebeu vários centímetros de neve. ;effect;As escolas fecharam. ;As pessoas escondiam-se no subsolo. ;0
O turno do empregado terminou. ;effect;Ele foi para casa. ;Ele ameaçou demitir-se do trabalho. ;0
A árvore danificou a casa. ;cause;A árvore caiu no telhado. ;A árvore sombreava o quintal. ;0
A madeira partiu-se ao meio. ;cause;Empilhei a lenha na lareira. ;Eu bati com o machado na madeira. ;1
A família parabenizou o casal. ;cause;O casal anunciou que se separavam. ;O casal anunciou que eles estavam esperando um bebê. ;1
A menina enviou ao menino um cartão de namoro. ;cause;Ela gostava dele. ;Ela beijou-o. ;0
Eu acentei com a cabeça ao ouvir a declaração do meu amigo. ;cause;Estava confuso. ;Eu concordei com ele. ;1
Os amigos lançaram uma moeda. ;cause;Queriam encontrar um compromisso. ;Queriam tomar uma decisão justa. ;1
O temporizador da cozinha disparou. ;effect;O homem descarregou as compras na geladeira. ;O homem tirou a pizza do forno. ;1
A mulher estabeleceu uma meta ambiciosa. ;effect;Ela afrouxou. ;Ela trabalhou muito. ;1
O homem rico morreu de velhice. ;effect;O filho dele teve problemas legais. ;O filho dele herdou a fortuna dele. ;1
A mulher pisou nas chamas. ;effect;As chamas apagaram-se. ;A fumaça surgiu das chamas. ;0
O carro da mulher estava na oficina. ;cause;A carta de condução dela foi revogada. ;Ela teve um acidente de carro. ;1
Dormi até o meu despertador. ;effect;Fiz o pequeno-almoço. ;Não tomei o pequeno-almoço. ;1
A figura pública saiu da limusine. ;effect;As câmaras apontaram-lhe a direcção. ;A família dele participou da conferência de imprensa. ;0
A mulher ficou na banheira. ;effect;A água do banho ficou morna. ;A água do banho drenou-se da banheira. ;0
O estudante universitário queria conhecer outros estudantes no campus. ;effect;Ele juntou-se a uma fraternidade. ;Ele é engenheiro. ;0
Levantei as almofadas do sofá. ;cause;Estava à procura de trocos. ;Estava a reorganizar a sala. ;0
A vespa voou em direção ao menino. ;effect;O rapaz fugiu. ;O menino colheu uma flor. ;0
A mulher foi considerada culpada de um delito menor. ;effect;Foi condenada a realizar serviço comunitário. ;Ela foi condenada à morte. ;0
Eu misturei o açúcar no chá quente. ;effect;O chá estava a vapor. ;O açúcar dissolveu-se. ;1
O veterano andava com coxeio. ;cause;Ele foi recrutado para a guerra. ;Ele foi ferido em batalha. ;1
O criminoso fugiu da polícia. ;effect;A polícia atendeu a vítima. ;A polícia perseguiu o criminoso. ;1
O portátil não ligava. ;cause;Deixei cair. ;Eu carreguei. ;0
A mulher ficou sem espaço no armário. ;cause;Ela adquiriu um extenso guarda-roupa. ;Ela dobrou a roupa suja. ;0
O homem ficou de coração partido. ;cause;A mulher dele deu à luz. ;A mulher dele deixou-o. ;1
O homem obteve um diploma. ;effect;Ele tornou-se qualificado para o trabalho que queria. ;A oferta de emprego foi rescindida. ;0
A voz do homem se projetava claramente por todo o auditório. ;cause;Ele saudou o público. ;Ele falou para o microfone. ;1
Atirei uma moeda na fonte de água. ;effect;A moeda afundou no fundo. ;A moeda se partiu ao meio. ;0
O jogador bate a bola em direção ao buraco. ;effect;A bola entrou no buraco. ;A bola voltou para o jogador. ;0
Eu respirei o pó no sótão. ;effect;Eu tive soluço. ;Eu espirrei. ;1
O caixa da loja ligou para a segurança. ;cause;O cliente usou dinheiro falso. ;O cliente deixou os faróis acesos. ;0
Levei o lixo para fora. ;cause;O lixo fazia a cozinha cheirar mal. ;Eu acidentalmente joguei fora a minha lista de compras. ;0
A família foi ao zoológico. ;effect;As crianças admiravam os animais. ;As crianças perseguiam os animais. ;0
O homem respirava alto. ;cause;Os rins estavam a falhar. ;Os pulmões estavam congestionados. ;1
Eu tinha um bilhete extra para o concerto. ;effect;Perguntei ao meu amigo onde era o local. ;Perguntei ao meu amigo se ele estava interessado em ir. ;1
O ar condicionado da casa quebrou. ;effect;Trouxe cobertores. ;Eu abri as janelas. ;1
O rapaz tem dores nas costas. ;cause;A mochila dele estava aberta. ;A mochila dele era pesada. ;1
Comprei um presente para a minha mãe. ;cause;Fiz-lhe um bolo. ;Era o aniversário dela. ;1
Os narcisos do jardim foram destruídos. ;cause;Uma abelha picou o jardineiro. ;Os esquilos desenterraram as lâmpadas. ;1
Eu acertei o fósforo. ;effect;A chama apagou-se. ;O fósforo produziu uma chama. ;1
As partes em litígio chegaram a um acordo. ;cause;Não queriam debater no tribunal. ;Queriam reparar a sua relação pessoal. ;0
As crianças foram enviadas para um orfanato. ;cause;Os pais deles morreram. ;Os pais mimaram-nos. ;0
Um meteorito caiu no oceano. ;effect;Ocorreu um tsunami. ;Começou a granizo. ;0
O caminhante encontrou uma cobra venenosa. ;effect;Ela ficou desidratada. ;Ela entrou em pânico. ;1
O forno ficou quente. ;cause;Liguei o forno. ;Eu coloquei o prato no forno. ;0
Espremho a cunha de limão. ;effect;O limão ficou mofado. ;O limão borrife. ;1
O país descobriu novas terras. ;effect;O país abandonou a terra. ;O país colonizou a terra. ;1
O copo caiu da mesa. ;effect;Espalhou-se por todo o chão. ;Aterrou numa pilha de roupa suja. ;0
A mesa balançou. ;cause;O chão estava irregular. ;O chão estava escorregadio. ;0
O pai pegou o filho a mentir. ;effect;O filho dele confessou a verdade. ;O pai confiava no filho. ;0
A cabeça do homem palpitava de dor. ;effect;Ele tomou xarope para a tosse. ;Ele tomou aspirina. ;1
O trem abrandou. ;cause;Estava a aproximar-se da estação. ;Estava atrasado. ;0
O homem passou por terapia. ;cause;A doença mental era hereditária. ;Foi diagnosticado com depressão. ;1
A mulher agarrou-se à garganta. ;cause;Ela engoliu a comida. ;Sufocou com a comida. ;1
A mulher tinha uma dor de garganta. ;effect;A voz dela parecia áspera. ;Ela falou com sotaque. ;0
O cão olhou para o suculento bife na mesa. ;effect;- Ele babava. ;Ele desceu. ;0
O negócio da mulher foi bem sucedido. ;effect;Ela demitiu os empregados. ;Ela tornou-se rica. ;1
Os alunos saíram da sala de aula. ;cause;O sino tocou. ;O professor deu-lhe tarefa. ;0
A mulher alegou ter visto um fantasma. ;effect;Os conhecidos dela expressaram dúvidas. ;Os conhecidos dela eram parentes dela. ;0
O homem perdeu a audição. ;cause;Ele quase se afogou no oceano. ;Ele quase foi morto numa explosão. ;1
A criança soltou a corda do balão. ;effect;O balão esvaziou-se. ;O balão subiu no ar. ;1
O homem perdeu a capacidade de falar. ;cause;Ele teve um derrame. ;Ele respirou fundo. ;0
A mulher tropeçou na calçada. ;cause;Havia uma rachadura no cimento. ;Ela ouviu o seu nome ser chamado. ;0
O homem atirou uma bola de canhão para a piscina. ;effect;O salva-vidas saltou atrás dele. ;O homem molhou o salva-vidas. ;1
Tomei antibióticos. ;effect;A minha infecção desapareceu. ;A minha infecção espalhou-se. ;0
O semáforo ficou amarelo. ;effect;O motorista empurrou o freio. ;O motorista tocou a buzina. ;0
O recipiente de plástico derreteu. ;cause;Embebi o recipiente em água morna. ;Coloquei o recipiente no fogão quente. ;1
O carro ficou embocado. ;cause;O condutor bateu num poste de telefone. ;O motorista passou um sinal vermelho. ;0
O menino estudou a noite toda. ;effect;Ele faltou ao exame. ;Ele passou no exame. ;1
O menino se agarrou ao rebordo da piscina. ;cause;Ele temia aprender a nadar. ;O salva-vidas estava de serviço. ;0
Coloquei a mão no peito. ;effect;Senti o meu coração a bater. ;O meu batimento cardíaco acelerou. ;0
O prédio adjacente ao meu escritório estava em construção. ;effect;O meu escritório estava lotado. ;O meu escritório era barulhento. ;1
A família queria conhecer seus novos vizinhos. ;effect;A família convidou os vizinhos para jantar. ;A família acenou para os vizinhos do quintal. ;0
A água saltou da piscina. ;cause;O nadador mergulhou na piscina. ;O nadador flutuou na piscina. ;0
Mordei uma fatia de melancia. ;effect;Engoli uma semente por acidente. ;Eu acidentalmente parti o dente. ;0
O rapaz tropeçou. ;cause;O casaco estava desaberto. ;Os atacadores estavam soltos. ;1
A mulher colocou tampões nos ouvidos. ;cause;Ela estava distraída pelo barulho. ;Ela fez furos nas orelhas. ;0
Eu enchi minha garrafa de água. ;cause;Bebi toda a água. ;Eu guardei-o no frigorífico. ;0
O programa de televisão foi censurado. ;cause;Tinha linguagem vulgar. ;Tinha uma trama complicada. ;0
O navio naufragou. ;effect;A tripulação afogou-se. ;A tripulação encontrou piratas. ;0
O menino ficou perplexo com o enigma. ;effect;Ele resolveu o enigma. ;Ele pediu uma pista. ;1
O telefone tocou. ;effect;O homem desligou o telefone. ;O homem atendeu o telefone. ;1
A mulher estava a olhar para mim. ;effect;Eu abracei-a. ;Senti-me desconfortável. ;1
O grupo deixou o museu. ;cause;Tiraram fotos das exposições. ;Eles viram todas as exposições. ;1
O homem começou a discutir comigo. ;effect;O meu amigo apresentou-me ao homem. ;O meu amigo defendeu-me. ;1
O pneu da minha bicicleta estava furado. ;effect;Eu bombeei ar para o pneu. ;Troquei de marcha na bicicleta. ;0
A menina parecia pálida. ;effect;O pai dela leu-lhe uma história. ;O pai dela tocou-lhe na testa. ;1
A caneta ficou sem tinta. ;effect;Usei um lápis. ;Eu assinei o meu nome. ;0
O homem foi negado um empréstimo. ;cause;Ele estava em dívida. ;Ele começou um negócio. ;0
A menina ficou em casa, sem ir à escola. ;cause;Ela tinha varicela. ;Ela gostava de aprender matemática. ;0
O saco do lixo estava cheio. ;effect;Levei-o para o contentor. ;Deitei-o no lavatório. ;0
Eu limpei o tapete. ;cause;O meu colega de quarto derramou ponche. ;O meu cão perde cabelo. ;1
O homem perdeu a paciência. ;effect;Ele desligou o computador. ;Ele atirou uma cadeira para o outro lado da sala. ;1
A menina jogou um galho na fogueira. ;effect;O galho queimou. ;O fogo apagou-se. ;0
O homem saiu do chuveiro. ;cause;A água quente tinha desaparecido. ;Não conseguiu encontrar uma toalha. ;0
Os pais queriam que seus filhos fossem para a faculdade. ;effect;Eles puseram de lado um fundo de poupança para a matrícula. ;Eles encorajaram seus filhos a brincarem lá fora. ;0
O homem desatar os atacadores. ;effect;Os sapatos soltaram-se. ;Os sapatos ficaram desgastados. ;0
O homem comeu metade da entrada. ;effect;Ele refrigerou as sobras. ;Ele guardou a receita. ;0
O meu tornozelo estava inchado. ;effect;Pus gelo. ;Esfreguei loção nele. ;0
A porta do meu escritório estava aberta. ;effect;Falei com o meu colega na minha secretária. ;Ouvi a conversa no corredor. ;1
Tive de esperar na fila. ;effect;Eu sentei-me. ;Eu li uma revista. ;1
O homem olhou para a mosca. ;effect;A mosca foi-se embora. ;A mosca ficou quieta. ;0
O homem escreveu um testamento. ;cause;Ele estava a morrer. ;Ele era viúvo. ;0
O corredor sentiu que seu concorrente o alcançava. ;effect;Ele desistiu da corrida. ;Ele acelerou o seu passo. ;1
Eu pensei cuidadosamente sobre o problema. ;effect;Pedi conselhos. ;Eu encontrei uma solução. ;1
O viajante caminhou sobre a ponte suspensa tremida. ;effect;Ele sentiu-se aterrorizado. ;Ele sentiu-se extasiado. ;0
O homem antecipou a vitória da equipa. ;effect;Ele se reuniu com seus amigos para assistir ao jogo. ;Ele fez uma aposta com os amigos. ;1
O rapaz não conseguia adormecer. ;effect;Ele definiu o despertador. ;Ele contou ovelhas. ;1
