premise;question;choice1;choice2;label
Lelaki itu mengelirukan kertas. ;effect;Dia mendapat luka kertas. ;Dia menghancur kertas. ;0
Saya memukul kuku dengan tukul. ;effect;Kuku tersangkut ke dalam kayu. ;Kuku menjadi berkarat. ;0
Ikan itu menggigit tali. ;effect;Nelayan itu menarik ikan. ;Nelayan itu membuat semula tali. ;0
Remaja itu malu untuk pergi ke sekolah. ;cause;Dia mendapat jerawat. ;Dia dah lepaskan alat bantu gigi. ;0
Ekspresi wajah saya menyala. ;cause;Saya menerima berita baik. ;Saya hilang kesabaran saya. ;0
Saya sapu tangan saya dengan tuala. ;cause;Tuala itu basah. ;Tangan saya basah. ;1
Lelaki itu hilang keseimbangan di atas bangku. ;cause;Kerusi itu goyang di bawahnya. ;Dia tumpahkan cat di atas bangku. ;0
Rakan sepasukan saling menyalahkan. ;cause;Mereka kalah dalam permainan. ;Jurulatih mereka membatalkan latihan. ;0
Saya meminta maaf. ;cause;Saya menyesal kesilapan saya. ;Saya mencapai matlamat saya. ;0
Wanita itu bosan dengan teman kencannya. ;cause;Dia bertanya soalan tentang dirinya. ;Dia bercakap tanpa henti tentang dirinya. ;1
Gadis itu tersenyum. ;effect;Matanya merah. ;Dimples beliau muncul. ;1
Kapal musuh meletup. ;cause;Ia melintasi lombong. ;Ia berlayar ke pelabuhan. ;0
Lelaki itu menusuk kakinya. ;cause;Dia berjalan ke dalam kolam. ;Dia menginjak kaca pecah. ;1
Detektif mengepam tempat kejadian untuk cap jari. ;effect;Mereka menemui identiti pembunuh. ;Mereka menemui senjata di tempat kejadian. ;0
Terdapat banyak trafik di lebuh raya. ;effect;Saya mengambil jalan memutar. ;Saya minta tumpangan. ;0
Ekonomi negara merosot. ;effect;Ramai orang sakit. ;Ramai orang menghadapi pengangguran. ;1
Penjaga penyeberangan meniup peluitnya kepada kanak-kanak. ;cause;Mereka akan berjalan ke dalam lalu lintas yang datang. ;Dia mengenali mereka dari kejiranan. ;0
Saya menggelincir mata pada kawan saya. ;cause;Dia beritahu saya yang sebenarnya. ;Dia membuat komen sarkastik. ;1
Kereta kehabisan minyak. ;effect;Pemandu tersangkut di jalan raya. ;Pemandu mengambil seorang pengiring. ;0
Wanita itu mula bersalin. ;effect;Bayi itu telah dilahirkan. ;Wanita itu mengalami penyakit pagi. ;0
Topi lelaki itu tertiup angin. ;cause;Dia melepas topi. ;Ia berangin di luar. ;1
Gadis itu menghadiri parti hari jadi rakan sekelasnya. ;cause;Dia menerima jemputan. ;Dia beli hadiah. ;0
Dahi budak itu terasa panas. ;effect;Ibunya mengambil suhu badan. ;Ibunya membawanya ke taman. ;0
Lelaki itu menyembur dirinya dengan cologne. ;cause;Dia mahu menarik perhatian teman kencannya. ;Dia meletakkan gel di rambutnya. ;0
Listrik di rumah itu terputus. ;effect;Saya mencari lampu suluh. ;Saya mengambil sekop. ;0
Keluarga itu berpindah ke rumah yang lebih besar. ;cause;Anak lelaki itu lulus dari sekolah menengah. ;Ibu melahirkan anak kembar. ;1
Pelari maraton itu terus berjalan perlahan. ;cause;Dia mahu menjimatkan tenaga. ;Dia nampak garis penamat. ;0
Budak itu menendang mesin penjual. ;cause;Mesin meludah keluar perubahan. ;Beg cip tersangkut. ;1
Anjing kawan saya meninggal. ;effect;Saya menggelincir mata saya pada dia. ;Saya memeluknya. ;1
Kad kredit ahli perniagaan itu ditolak. ;effect;Dia menulis IOU. ;Dia bayar dengan tunai. ;1
Lelaki itu terkutuk. ;cause;Dia memotong kuku. ;Dia terjatuh jari kakinya. ;1
Lelaki itu berasa bangga dengan abangnya. ;cause;Adiknya bergaduh dengan ibu bapa mereka. ;Adiknya diterima masuk ke sekolah undang-undang. ;1
Gadis itu mahu belajar tentang sistem solar. ;effect;Dia pergi ke perpustakaan. ;Dia memandang bintang-bintang. ;0
Poster itu melekat di dinding. ;cause;Saya letak poster di atas pintu. ;Saya letakkan pita di belakang poster. ;1
Pelanggan meluluskan rancangan arkitek untuk bangunan itu. ;effect;Arkitek membina bangunan itu. ;Arkitek itu mengubah rancangan. ;0
Lelaki itu menjatuhkan sudu. ;cause;Tangan dia gemetar. ;Dia menjilat sudu. ;0
Ketua Pegawai Eksekutif syarikat itu meletak jawatan. ;effect;Lembaga pengarah membubarkan syarikat itu. ;Lembaga pengarah dah jumpa pengganti dia. ;1
Saya tiba lewat untuk kuliah. ;effect;Saya duduk di barisan belakang. ;Saya menghampiri podium. ;0
Lelaki itu dibebaskan dari penjara. ;cause;Keluarganya membayar jaminan. ;Dia menyerang rakan banduan. ;0
Keluarga itu kehilangan semua harta mereka. ;cause;Mereka menjual rumah mereka. ;Rumah mereka terbakar. ;1
Saya menginjak tin aluminium. ;effect;Tin itu telah dikitar semula. ;Tin mendapat hancur. ;1
Gadis itu menyertai pasukan perdebatan. ;effect;Dia belajar menggunakan komputer. ;Dia belajar kemahiran komunikasi. ;1
Mood saya bertambah baik. ;cause;Saya mendengar muzik. ;Saya dah basuh pinggan mangkuk. ;0
Badan amal itu membuat matlamat untuk mengumpul wang. ;effect;Mereka memberi makan orang yang tiada tempat tinggal. ;Mereka mengadakan lelongan. ;1
Roller coaster terjun ke bawah terjun curam. ;effect;Penumpang ketawa. ;Penumpang menjerit. ;1
Saya marah. ;effect;Saya memeriksa peti mel semasa meninggalkan rumah. ;Saya mengetuk pintu apabila meninggalkan rumah. ;1
Lelaki itu mahu menonton matahari terbit. ;effect;Dia pergi ke utara. ;Dia bangun awal. ;1
Saya lipat kertas. ;effect;Saya daur ulang kertas. ;Kertas itu berkerut. ;1
Negara itu mengalami bencana alam. ;effect;Pemimpin negara lain membentuk sebuah pakatan. ;Pemimpin negara lain menghantar bantuan kecemasan. ;1
Pakaian budak itu basah. ;cause;Dia memanjat dari kolam renang. ;Dia jatuh ke dalam kolam renang. ;1
Pelajar itu bergegas untuk menyelesaikan buku itu. ;cause;Ia sepatutnya dikembalikan ke perpustakaan. ;Dia pinjam dari seorang kawan. ;0
Penjenayah itu dihukum mati. ;cause;Dia dipenjarakan. ;Dia disabitkan dengan tuduhan membunuh. ;1
Cahaya matahari memasuki bilik. ;cause;Saya buka langsir. ;Saya buka pintu. ;0
Saya menarik rambut penipu itu. ;effect;Wignya dah lepas. ;Dia botak. ;0
Editor mengubah perkataan dalam manuskrip. ;cause;Dia mendapati manuskrip itu menarik. ;Dia menganggap hukuman itu tidak jelas. ;1
Wanita itu membatalkan akaun kad kreditnya. ;cause;Dia sedar kad itu hilang. ;Dia sedar kad itu telah tamat tempoh. ;0
Lelaki dan wanita jatuh cinta. ;effect;Mereka menghadiri kolej. ;Mereka berkahwin. ;1
Muziknya terlalu lemah untuk didengar. ;effect;Saya tambahkan bunyi. ;Saya menyusun lagu saya sendiri. ;0
Rambut budak itu menonjol. ;cause;Gadis itu mengganggunya. ;Gadis itu menariknya. ;0
Bug itu telah dihancurkan. ;cause;Saya menyembur diri dengan racun serangga. ;Saya menginjak serangga. ;1
Saya membuka mata saya. ;cause;Saya terjaga. ;Saya berehat. ;0
Muzik jiran saya berbunyi kuat. ;effect;Saya minta dia untuk menolaknya. ;Saya minta CD daripada dia. ;0
Keluarga lelaki itu hidup dalam kemiskinan. ;cause;Dia berhemat dengan pendapatan. ;Dia mendapat gaji di bawah gaji minimum. ;1
Pelajar itu lulus dari universiti. ;effect;Dia mencari kerja. ;Dia mengambil hobi. ;0
Artis itu mencampurkan cat kuning dengan cat biru. ;effect;Cat yang bertaburan di mana-mana. ;Cat berubah menjadi hijau. ;1
Saya menukar topik perbualan. ;cause;Saya kehabisan perkara untuk dibincangkan. ;Perbualan menjadi tegang. ;1
Adik saya telah dikeluarkan dari hospital. ;effect;Saya menyambutnya pulang ke rumah. ;Saya beri dia bahu sejuk. ;0
Tirai di atas pentas telah dibuka. ;effect;Adegan pembukaan drama bermula. ;Pelakon dalam drama itu keluar dari pentas. ;0
Tawanan itu tunduk kepada mandat penculik. ;cause;Penculik itu mengancam untuk menyakiti tebusan. ;Penculik meninggalkan tebusan itu sendiri. ;0
Sebuah bom bergemuruh di atas pentas. ;cause;Pemuzik itu mengetuk kakinya. ;Pemuzik itu memukul gendang. ;1
Ibu bapa bergegas ke bilik tidur anak mereka. ;cause;Anak itu bangun menjerit dari mimpi buruk. ;Anak itu takut untuk melihat di bawah katilnya. ;0
Wanita itu berkomunikasi dengan bahasa isyarat. ;cause;Dia dilahirkan lebih awal. ;Dia dilahirkan pekak. ;1
Kekeringan berlaku di rantau ini. ;effect;Airnya menjadi tercemar. ;Tanaman musnah. ;1
Kucing mengejar burung. ;effect;Burung itu terbang. ;Burung itu menangkap cacing. ;0
Gadis itu menukar sekolah. ;cause;Sekolah cuti untuk musim panas. ;Dia berpindah ke bandar baru. ;1
Pemilik kilang enggan menaikkan gaji pekerja. ;effect;Pemilik melantik pengurus baru. ;Pekerja mogok. ;1
Pemimpin itu memusuhi para ekstremis di dalam negaranya. ;effect;Para ekstremis mempengaruhi dia. ;Para ekstremis membunuhnya. ;1
Saya berjalan kaki telanjang di pantai. ;effect;Pasir melekat pada kaki saya. ;Ombak melanda sepanjang pantai. ;0
Saya bangun di tengah malam berasa sejuk. ;effect;Saya pakai seluar sweat. ;Saya minum segelas air. ;0
Ibu itu mendiamkan anaknya. ;cause;Anaknya tersenyum. ;Anaknya merengek. ;1
Sebuah lubang robek dalam seluar jeans saya. ;cause;Saya zip jeans. ;Saya tersandung di atas trotoar. ;1
Budak lelaki itu memakai kawat gigi. ;effect;Dia mendapat rongga. ;Gigi dia jadi lurus. ;1
Saya bekerja di gimnasium semalam. ;effect;Saya bangun hari ini dengan otot yang sakit. ;Saya bangun hari ini dengan sakit tekak. ;0
Gadis itu berbisik ke belakang dan ke depan antara satu sama lain di meja makan tengah hari. ;effect;Pelajar lain duduk di meja makan tengah hari. ;Pelajar lain di meja makan tengah hari berasa ditinggalkan. ;1
Anak itu mendarat di trampolin. ;effect;Dia melompat kembali ke udara. ;Dia memutuskan untuk cuba untuk melakukan flip. ;0
Saya meletakkan surat itu di dalam peti mel. ;effect;Pejabat pos menghantar surat itu. ;Pejabat pos mempercepatkan surat itu. ;0
Penjudi itu yakin. ;effect;Dia bertaruh semua wangnya. ;Dia pulang dengan wang kosong. ;0
Kebakaran hutan merebak. ;cause;Angin menjadi lebih kuat. ;Pembakar telah ditangkap. ;0
Anak itu mengelupas lututnya. ;effect;Ibunya menghantarnya ke biliknya. ;Ibunya meletakkan pembalut pada luka. ;1
Lelaki itu selamat dari penyakit yang mematikan. ;cause;Dia menandatangani wasiatnya. ;Dia menerima pemindahan organ. ;1
Saya mengambil satu sudu kopi yang mendidih. ;effect;Saya menggigit lidah saya. ;Saya bakar lidah saya. ;1
Editor memecat penulis. ;cause;Penulis mengelakkan bias dalam cerita-cerita beliau. ;Penulis terlepas tarikh akhir yang penting. ;1
Saya berasa letih. ;cause;Saya tidur sepanjang hari. ;Saya belajar sepanjang hari. ;1
Doktor mendiagnosis pesakit. ;cause;Dia mengenal pasti gejala pesakit. ;Dia memberi ubat kepada pesakit. ;0
Saya menggaruk kulit saya. ;cause;Ia berpeluh. ;Ia terasa gatal. ;1
Lelaki itu menjalani pembedahan kecemasan. ;cause;Dia hilang kawalan. ;Dia mengalami serangan jantung. ;1
Otot lengan lelaki itu membengkak. ;cause;Dia melenturkan tangannya. ;Dia mengurut tangannya. ;0
Lelaki itu mengangkat alisnya. ;cause;Dia terkejut. ;Dia berasa kecewa. ;0
Saya memaafkan kesalahan rakan sekerja saya. ;cause;Saya percaya niatnya baik. ;Saya percaya bahawa dia tahu lebih baik. ;0
Lelaki itu berhenti merokok. ;effect;Dia mula bersenam lebih banyak. ;Dia mula bangun lebih awal. ;0
Wanita itu memukul penyerangnya di hidung. ;effect;Badan penyerang itu menjadi tidak bernyawa. ;Penyerang itu mula berdarah. ;1
Anak panah itu terlepas sasaran. ;cause;Lelaki itu tidak menembak dengan betul. ;Lelaki itu kalah dalam permainan. ;0
Pemilik rumah meminta pembasmi serangga datang ke rumahnya. ;cause;Dia menemui tikus di ruang bawah tanah. ;Dia menyimpan ladang semut di biliknya. ;0
Saya cadangkan kepada tetamu saya bahawa kita pergi untuk makan malam. ;cause;Saya terlalu letih untuk menyediakan apa-apa. ;Tetamu rumah saya telah lama tinggal. ;0
Gadis itu menangkap abangnya membaca buku hariannya. ;effect;Dia mula menyembunyikan buku harian itu. ;Dia ada diari baru. ;0
Wanita itu kekurangan wang untuk sewa. ;effect;Dia bekerja lembur. ;Dia berhenti kerja. ;0
Tangan kanak-kanak itu dengan cepat berundur. ;cause;Dia menyentuh ketuhar panas. ;Dia mengelus kepala anak anjing itu. ;0
Syarikat itu ingin mengukur kepuasan pelanggan. ;effect;Mereka menawarkan diskaun kepada pelanggan baru. ;Mereka mengedarkan tinjauan kepada pelanggan. ;1
Lantai kayu menjadi tercalar. ;cause;Budak itu melemparkan bantal dari sofa. ;Anak lelaki itu menyeret kerusi di lantai. ;1
Saya melindungi muka saya. ;cause;Musuh saya mengejek saya. ;Musuh saya mengangkat tinju. ;1
Patung terkenal dibakar. ;cause;Ia telah dilanda petir. ;Orang datang untuk memujinya. ;0
Saya tinggalkan buah-buahan di atas meja. ;effect;Buah itu menumpahkan benih. ;Lalat berserakan buah. ;1
Pelakon balerina itu patah ligamen. ;cause;Dia menunjukkan jari kakinya. ;Dia memutar pergelangan kakinya. ;1
Tali kasut kanak-kanak itu terpecahkan. ;cause;Dia belajar bagaimana mengikatnya. ;Dia berlari di taman permainan. ;1
Saya terpesona dengan buku itu. ;effect;Saya telah mengembalikan buku itu. ;Saya hilang masa. ;1
Lelaki itu mempunyai kepercayaan yang sama dengan orang tuanya. ;cause;Ibu bapanya mempengaruhi dia. ;Ibu bapanya telah membantahnya. ;0
Kereta perlahan-lahan berhenti. ;cause;Ia kehabisan gas. ;Pemandu tertidur. ;0
Lelaki itu makan ais krim di bawah sinar matahari. ;effect;Aiskrim hilang rasa. ;Aiskrim itu menetes dari kerucut. ;1
Saya menggantung karya seni di dalam bilik. ;cause;Permaidani kelihatan kotor. ;Dinding kelihatan kosong. ;1
Saya keluar kerja awal. ;cause;Saya sakit kepala. ;Bos saya mengadakan mesyuarat. ;0
Anjing itu mencemarkan permaidani. ;effect;Pemiliknya memarahi anjing itu. ;Pemiliknya memberi anjing itu makanan. ;0
Saya minta maaf kepada kawan saya. ;effect;Kawan saya memaafkan saya. ;Kawan saya menjadi marah. ;0
Lelaki itu menonjol di tengah orang ramai. ;cause;Dia membawa beg belakang. ;Dia memakai rompi neon. ;1
Saksi itu berbohong di bawah sumpah. ;effect;Dia telah menyelesaikan kesaksiannya. ;Dia didakwa dengan sumpah palsu. ;1
Wanita itu mengecat rambutnya. ;cause;Dia mahukan rupa baru. ;Dia mahu bercampur. ;0
Pendatang ditangkap secara haram tinggal di negara ini. ;effect;Mereka mendapat pekerjaan. ;Mereka telah dihantar pulang. ;1
Penutur awam membuat jenaka. ;effect;Penonton ketawa. ;Penonton berdiri. ;0
Saya melihat ke dalam matahari. ;effect;Matahari membutakan saya. ;Kulit saya tercalar matahari. ;0
Saya berasa bosan. ;effect;Saya menghisap. ;Saya mengangguk. ;1
Steak itu sukar untuk dipotong. ;cause;Pisau itu tidak tajam. ;Steak itu mentah. ;0
Wanita itu mengisytiharkan muflis. ;cause;Dia menerima pembayaran nafkah. ;Dia mendapat hutang yang besar. ;1
Lampu di apartmen kawan saya masih menyala. ;effect;Saya tertanya-tanya jika dia keluar. ;Saya memutuskan untuk melawatnya. ;1
Saya meletakkan bunga di bawah hidung saya. ;effect;Daun kelopak jatuh dari bunga. ;Saya dapat bau bunga itu. ;1
Wanita itu berasa nostalgia. ;cause;Dia bertemu dengan kawan zaman kanak-kanak. ;Dia menjerit pada anak-anaknya. ;0
Pelajar itu menunda-nunda kertas kerja. ;effect;Dia menyerahkan kertas kerja lebih awal. ;Dia menyerahkan kertas yang tidak lengkap. ;1
Kereta saya rosak. ;effect;Saya pergi ke pusat membeli-belah. ;Saya panggil mekanik. ;1
Saya buang nota itu. ;cause;Ia adalah tanpa nama. ;Ia tidak boleh dibaca. ;1
Burung itu mengepakkan sayapnya. ;effect;Ia bertelur. ;Ia naik ke atas. ;1
Saya letak kereta di jalan masuk. ;cause;Garaj itu terbuka. ;Garaj penuh. ;1
Penjenayah itu mengarahkan pistol ke arah mangsa. ;effect;Penjenayah itu meletakkan pistolnya. ;Mangsa mengangkat tangannya. ;1
Saya menantikan hujung minggu. ;cause;Saya merancang untuk menghadiri pengebumian pakcik saya. ;Saya merancang untuk menghadiri perkahwinan kawan saya. ;1
Saya hilang masa. ;cause;Saya sedang bermimpi. ;Saya berasa mual. ;0
Dokumen itu dicetak tidak dapat dibaca. ;cause;Pencetak itu kekurangan dakwat. ;Cetakan itu kehabisan kertas. ;0
Stadium itu memainkan lagu kebangsaan. ;effect;Peminat berbalik kepada bendera. ;Peminat bergegas ke lapangan. ;0
Dip itu rasa tidak sedap. ;effect;Saya berkhidmat. ;Saya letak garam di dalamnya. ;1
Saya meletakkan tuala kertas di tumpahan. ;effect;Tuala menyerap cecair. ;Penumpahan meninggalkan sisa yang lengket. ;0
Wanita itu terganggu semasa sedang membaca bukunya. ;effect;Dia bookmark laman webnya. ;Dia membaca semula buku itu. ;0
Pesawat itu mengalami turbulensi. ;effect;Lelaki itu mengikat tali pinggang keledarnya. ;Lelaki itu melihat keluar tingkap. ;0
Anak itu tergelak. ;cause;Gadis itu mengabaikannya. ;Gadis itu menusuknya. ;1
Doktor memberi pesakit itu anggota badan tiruan. ;cause;Mereka memotong kakinya. ;Mereka memantau tanda-tanda vitalnya. ;0
Budak lelaki itu mencubit siku gadis itu. ;effect;Dia mengangkat bahu padanya. ;Dia menarik tangannya daripadanya. ;1
Saya meminta nasihat kepada kawan saya. ;cause;Saya menghargai pendapatnya. ;Saya tahu saya betul. ;0
Anak itu melangkah di dalam lumpur. ;effect;Lumpur melekat pada kasutnya. ;Lumpur itu memukul wajahnya. ;0
Bandar ini menerima beberapa inci salji. ;effect;Sekolah ditutup. ;Orang bersembunyi di bawah tanah. ;0
Shift pekerja berakhir. ;effect;Dia pulang ke rumah untuk hari ini. ;Dia mengancam untuk berhenti kerja. ;0
Pokok itu merosakkan rumah. ;cause;Pokok itu jatuh ke atas bumbung. ;Pokok itu memberi bayangan di halaman belakang. ;0
Kayu itu terbelah dua. ;cause;Saya tumpukan kayu di perapian. ;Saya mengayunkan kapak ke arah kayu. ;1
Keluarga mengucapkan tahniah kepada pasangan itu. ;cause;Pasangan itu mengumumkan bahawa mereka berpisah. ;Pasangan itu mengumumkan bahawa mereka akan mempunyai bayi. ;1
Gadis itu menghantar anak lelaki itu kad cinta. ;cause;Dia sukakannya. ;Dia menciumnya. ;0
Saya mengangguk pada kenyataan kawan saya. ;cause;Saya keliru. ;Saya bersetuju dengan dia. ;1
Kawan-kawan itu melemparkan duit syiling. ;cause;Mereka mahu mencari kompromi. ;Mereka mahu membuat keputusan yang adil. ;1
Masa di dapur telah berbunyi. ;effect;Lelaki itu memuat turun barangan ke dalam peti sejuk. ;Lelaki itu mengambil pizza dari ketuhar. ;1
Wanita itu menetapkan matlamat yang bercita-cita tinggi. ;effect;Dia bersantai. ;Dia bekerja keras. ;1
Lelaki kaya itu meninggal kerana usia tua. ;effect;Anaknya mendapat masalah undang-undang. ;Anaknya mewarisi hartanya. ;1
Wanita itu menginjak api. ;effect;Api telah padam. ;Asap muncul dari api. ;0
Kereta wanita itu berada di kedai. ;cause;Lesen pemanduannya telah dibatalkan. ;Dia terlibat dalam kemalangan kereta. ;1
Saya tidur melalui penggera saya. ;effect;Saya buat sarapan. ;Saya terlepas sarapan. ;1
Tokoh awam keluar dari limusin. ;effect;Kamera menyala ke arahnya. ;Keluarganya menghadiri sidang akhbar. ;0
Wanita itu berlama-lama di dalam tab mandi. ;effect;Air mandi menjadi suam. ;Air mandi mengalir keluar dari tab mandi. ;0
Pelajar kolej itu mahu bertemu dengan pelajar lain di kampus. ;effect;Dia menyertai persaudaraan. ;Dia jurusan kejuruteraan. ;0
Saya mengangkat bantal sofa. ;cause;Saya mencari wang kecil. ;Saya sedang merangka semula ruang tamu. ;0
Tawon terbang ke arah budak lelaki itu. ;effect;Budak itu melarikan diri. ;Anak lelaki itu mengambil bunga. ;0
Wanita itu didapati bersalah atas kesalahan kecil. ;effect;Dia dijatuhi hukuman untuk melakukan kerja masyarakat. ;Dia diletakkan di barisan kematian. ;0
Saya campurkan gula ke dalam teh panas. ;effect;Teh dikukus. ;Gula itu larut. ;1
Veteran itu berjalan dengan kebas. ;cause;Dia telah direkrut untuk perang. ;Dia cedera dalam pertempuran. ;1
Penjenayah itu melarikan diri dari polis. ;effect;Polis telah melayan mangsa. ;Polis mengejar penjenayah itu. ;1
Laptop tidak akan hidupkan. ;cause;Saya terjatuh. ;Saya dah cas. ;0
Wanita itu kehabisan ruang di dalam almari. ;cause;Dia memperoleh pakaian yang luas. ;Dia melipat pakaian. ;0
Lelaki itu patah hati. ;cause;Isterinya melahirkan. ;Isterinya meninggalkannya. ;1
Lelaki itu mendapat ijazah. ;effect;Dia menjadi berkelayakan untuk pekerjaan yang dia mahu. ;Tawaran kerjanya dibatalkan. ;0
Suara lelaki itu jelas terdengar di seluruh auditorium. ;cause;Dia menyapa penonton. ;Dia bercakap ke dalam mikrofon. ;1
Saya melemparkan duit syiling ke dalam air mata air. ;effect;Duit syiling itu tenggelam ke dasar. ;Duit syiling itu pecah separuh. ;0
Pemain memukul bola ke arah lubang. ;effect;Bola itu masuk ke dalam lubang. ;Bola itu kembali kepada pemain. ;0
Saya bernafas dalam habuk di loteng. ;effect;Saya menghisap. ;Saya bersin. ;1
Pengurus kedai memanggil keselamatan. ;cause;Pelanggan menggunakan wang palsu. ;Pelanggan meninggalkan lampu depan nya. ;0
Saya bawa keluar sampah. ;cause;Sampah membuat dapur berbau busuk. ;Saya tidak sengaja membuang senarai belanjaan saya. ;0
Keluarga pergi ke zoo. ;effect;Kanak-kanak kagum dengan haiwan-haiwan itu. ;Kanak-kanak mengejar haiwan. ;0
Pernafasan lelaki itu kuat. ;cause;Ginjalnya gagal. ;Paru-parunya tersumbat. ;1
Saya ada tiket tambahan untuk konsert. ;effect;Saya tanya kawan saya arah ke tempat. ;Saya tanya kawan saya jika dia berminat untuk pergi. ;1
Penghawa dingin di rumah rosak. ;effect;Saya bawa selimut. ;Saya buka tingkap. ;1
Anak itu sakit belakang. ;cause;Beg dia terbuka. ;Beg dia berat. ;1
Saya belikan mak saya hadiah. ;cause;Saya buatkan kek untuknya. ;Hari itu hari jadi dia. ;1
Bunga-bunga dalam taman telah musnah. ;cause;Lebah menyengat tukang kebun. ;Tupai menggali mentol. ;1
Saya berjaya. ;effect;Api itu pudar. ;Kebakaran itu menghasilkan api. ;1
Pihak-pihak yang berselisih mencapai penyelesaian. ;cause;Mereka tidak mahu berdebat di mahkamah. ;Mereka mahu memperbaiki hubungan peribadi mereka. ;0
Anak-anak itu dihantar ke rumah anak yatim. ;cause;Ibu bapa mereka telah meninggal dunia. ;Ibu bapa mereka memanjakan mereka. ;0
Sebuah meteor mendarat di lautan. ;effect;Tsunami berlaku. ;Ia mula hujan es. ;0
Pengembara itu menemui ular beracun. ;effect;Dia menjadi dehidrasi. ;Dia panik. ;1
Oven menjadi panas. ;cause;Saya hidupkan ketuhar. ;Saya meletakkan hidangan dalam ketuhar. ;0
Saya memerah bahagian lemon. ;effect;Lemon tu dah berjamur. ;Lemon yang disiram. ;1
Negara ini menemui tanah baru. ;effect;Negara meninggalkan tanah. ;Negara menjajah tanah. ;1
Kaca jatuh dari meja. ;effect;Ia hancur di seluruh lantai. ;Ia mendarat di dalam timbunan pakaian. ;0
Meja bergoyang. ;cause;Lantai tidak rata. ;Lantai itu licin. ;0
Bapa itu menangkap anaknya berbohong. ;effect;Anaknya mengaku kebenaran. ;Ayahnya mempercayai anaknya. ;0
Kepala lelaki itu berdebar-debar kerana kesakitan. ;effect;Dia mengambil sirap batuk. ;Dia mengambil aspirin. ;1
Kereta api melambatkan. ;cause;Ia menghampiri stesen. ;Ia berlari di belakang jadual. ;0
Lelaki itu menjalani terapi. ;cause;Penyakit mental berlaku dalam keluarganya. ;Dia didiagnosis dengan kemurungan. ;1
Wanita itu menggenggam tenggorokannya. ;cause;Dia menelan makanan. ;Dia tersedak dengan makanan. ;1
Wanita itu sakit tekak. ;effect;Suaranya terdengar kasar. ;Dia bercakap dengan loghat. ;0
Anjing itu memandang steak yang berjus di atas meja. ;effect;Ia menggeletar. ;Ia meletakkan. ;0
Perniagaan wanita itu berjaya. ;effect;Dia memecat pekerja-pekerjanya. ;Dia menjadi kaya. ;1
Pelajar-pelajar keluar dari bilik darjah. ;cause;Bunyi loceng. ;Guru memberikan kerja rumah. ;0
Wanita itu mendakwa dia melihat hantu. ;effect;Kawan-kawan beliau menyatakan keraguan. ;Kawan-kawan dia berkaitan dengan dia. ;0
Lelaki itu kehilangan pendengaran. ;cause;Dia hampir tenggelam di lautan. ;Dia hampir terbunuh dalam letupan. ;1
Anak itu melepaskan tali belon. ;effect;Balon itu meletup. ;Belon naik ke udara. ;1
Lelaki itu kehilangan keupayaan untuk bercakap. ;cause;Dia mengalami strok. ;Dia menarik nafas dalam-dalam. ;0
Wanita itu tersandung di trotoar. ;cause;Terdapat retakan dalam simen. ;Dia dengar namanya dipanggil. ;0
Lelaki itu melakukan bola meriam ke dalam kolam renang. ;effect;Penjaga menyelam melompat selepas dia. ;Lelaki itu basahkan pengawal penyelamat. ;1
Saya mengambil antibiotik. ;effect;Jangkitan saya telah pulih. ;Jangkitan saya merebak. ;0
Lampu trafik bertukar menjadi kuning. ;effect;Pemandu itu menekan brek. ;Pemandu itu membunyikan klakson. ;0
Bekas plastiknya meleleh. ;cause;Saya rendam bekas dalam air suam. ;Saya meletakkan bekas di atas dapur panas. ;1
Kereta itu rosak. ;cause;Pemandu menabrak tiang telefon. ;Pemandu itu memintas lampu merah. ;0
Budak itu belajar sepanjang malam. ;effect;Dia terlepas peperiksaan. ;Dia lulus peperiksaan. ;1
Anak lelaki itu berpegang teguh pada pinggir kolam. ;cause;Dia takut belajar berenang. ;Penjaga menyelamat sedang bertugas. ;0
Saya meletakkan tangan saya ke dada saya. ;effect;Saya merasakan degupan jantung saya. ;Detak jantung saya meningkat. ;0
Bangunan bersebelahan dengan pejabat saya sedang dalam pembinaan. ;effect;Pejabat saya penuh sesak. ;Pejabat saya berisik. ;1
Keluarga itu ingin mengenali jiran baru mereka. ;effect;Keluarga itu menjemput jiran-jiran untuk makan malam. ;Keluarga itu melambai kepada jiran-jiran dari halaman mereka. ;0
Air tercurah dari kolam renang. ;cause;Berenang menyelam ke dalam kolam renang. ;Berenang itu terapung di dalam kolam. ;0
Saya menggigit sepotong tembikai. ;effect;Saya sengaja menelan benih. ;Saya tidak sengaja patah gigi saya. ;0
Budak itu tersandung. ;cause;Jaketnya dibuka. ;Tali kasutnya terputus. ;1
Wanita itu meletakkan penutup telinga. ;cause;Dia terganggu oleh bunyi bising. ;Dia menusuk telinga. ;0
Saya mengisi semula botol air saya. ;cause;Saya minum semua air di dalamnya. ;Saya simpan di dalam peti sejuk. ;0
Acara televisyen itu disensor. ;cause;Ia mengandungi bahasa kasar. ;Ia mempunyai plot yang rumit. ;0
Kapal itu hancur. ;effect;Awak kapal tenggelam. ;Awak kapal menemui lanun. ;0
Anak itu berasa bingung dengan teka-teki itu. ;effect;Dia memecahkan teka-teki. ;Dia minta petunjuk. ;1
Telefon berdering. ;effect;Lelaki itu menutup telefon. ;Lelaki itu mengangkat telefon. ;1
Wanita itu menatap saya. ;effect;Saya memeluknya. ;Saya berasa tidak selesa. ;1
