premise;question;choice1;choice2;label
Био сам бесен. ;effect;Проверила сам поштански сандар када сам излазила из куће. ;Замрзнула сам врата када сам излазила из куће. ;1
Човек је желео да гледа излазак сунца. ;effect;Путовао је на север. ;Устао је рано. ;1
Склопио сам новине. ;effect;Рециклирао сам папир. ;Папир се свукао. ;1
Нација је претрпела природну катастрофу. ;effect;Вође других земаља формирале су савез. ;Вође других земаља послале су хитну помоћ. ;1
Момчића одећа је промокла. ;cause;Излезео је из базена. ;Пао је у базен. ;1
Студент је пожурио да заврши књигу. ;cause;Требало је да се врати у библиотеку. ;Позајмио га је од пријатеља. ;0
Криминалник је погубљен. ;cause;Био је бачен у затвор. ;Осуђен је за убиство. ;1
Сунчева светлост је ушла у собу. ;cause;Отворио сам завесе. ;Отворио сам врата. ;0
Повукао сам импостора за косу. ;effect;Спустила је перуку. ;Постала је плешава. ;0
Уредник је преформулисао реченицу у рукопису. ;cause;Рукопис му је био занимљив. ;Сматрао је да је пресуда нејасна. ;1
Жена је поништила кредитну картицу. ;cause;Схватила је да недостаје картица. ;Схватила је да је карта истекла. ;0
Мушкарац и жена су се заљубили. ;effect;Они су похађали колеџ. ;Они су се венчали. ;1
Музика је била преслаба да би се чула. ;effect;Подигао сам јачину. ;Компоновао сам своју песму. ;0
Коса му је била у висини. ;cause;Девојка је то покварила. ;Девојка је извукла. ;0
Буба је смањена. ;cause;Сприрао сам се одбацивачем од буба. ;Наступио сам на бубу. ;1
Отворио сам очи. ;cause;Пробудио сам се. ;Опуштао сам се. ;0
Музика моје суседи је била гласна. ;effect;Молио сам га да га смањи. ;Питао сам га да ми позајми ЦД. ;0
Његова породица је живела у сиромаштву. ;cause;Био је штедљив са зарадом. ;Заробљао је испод минималне плате. ;1
Студент је дипломирао на универзитету. ;effect;Тражио је посао. ;Ухватио је хоби. ;0
Уметник је помешао жуту боју са плавом бојом. ;effect;Боја је свуда распрскана. ;Боја је постала зелена. ;1
Променио сам тему разговора. ;cause;Завршило ми је о чему да причамо. ;Разговор је постао напет. ;1
Мој брат је отпуштен из болнице. ;effect;Поздравио сам га кући. ;Ја сам му се окренуо. ;0
Завеса на сцени је подигнута. ;effect;Почела је почетна сцена представе. ;Учесници у представи су напустили сцену. ;0
Таоци су се потчинили наредбама киднапера. ;cause;Отац је претио да ће повредити тачку. ;Отац је оставио тачку сам. ;0
Бум је одјекнуо по сцени. ;cause;Музичар је ступао ногом. ;Музичар је ударио у бубну. ;1
Родитељи су пожурили у спаваћу собу свог детета. ;cause;Дете се пробудило од кошмара и вицало. ;Дете се плашило да погледа испод кревета. ;0
Жена је комуницирала знаковим језиком. ;cause;Рођена је прерано. ;Рођена је глува. ;1
У том региону је настала суша. ;effect;Вода је постала загађена. ;Пољопривреда је погинула. ;1
Мачка је прогонила птицу. ;effect;Птица је одлетела. ;Птица је ухватила црва. ;0
Девојка је променила школу. ;cause;Школа је отпуштена за лето. ;Преселила се у нови град. ;1
Власник фабрике је одбио да повећа плату запослених. ;effect;Власник је назначио новог менаџера. ;Пословници су ступили у штрајк. ;1
Вођа је изазвао непријатељство међу екстремистима у својој земљи. ;effect;Екстремисти су на њега утицали. ;Екстремисти су га убили. ;1
Ходила сам босам ногама на плажи. ;effect;Песок ми се залепљао за ноге. ;Трљали су се таласи дуж обале. ;0
Пробудио сам се усред ноћи осећајући хладноћу. ;effect;Обучио сам се у џемперске панталоне. ;Пио сам чашу воде. ;0
Мајка је замолчила сина. ;cause;Њен син је усмишљао. ;Син јој је мрморио. ;1
Дупца у мојим фармеркама. ;cause;Запључила сам фармерке. ;Сплетнула сам се на тротоар. ;1
Дечак је носио брецете. ;effect;Има кариес. ;Зуби су му постали исправни. ;1
Учестао сам у теретани јуче. ;effect;Пробудио сам се данас са болесним мишићима. ;Пробудио сам се данас са болним грлом. ;0
Девојка је шаптала напред и назад једни другима на столу за ручак. ;effect;Други ученици су седели за ручак. ;Други ученици за столом за ручајем осећали су се изостављеним. ;1
Дете је слетело на трамполин. ;effect;Поново је скочила у ваздух. ;Одлучила је да покуша да пређе. ;0
Послао сам писмо у поштански сандар. ;effect;Пошта је доставила писмо. ;Пошта је пошаљила писмо. ;0
Коцкар је био уверен. ;effect;Ставио је сав свој новац. ;Дошао је кући без новца. ;0
Шумски пожар се ширио. ;cause;Ветар је постао јачи. ;Попаљеници су ухапшени. ;0
Дете је одрало колено. ;effect;Његова мајка га је послала у његову собу. ;Његова мајка је положила бинт на рану. ;1
Човек је преживео смртоносну болест. ;cause;Он је потписао своју вољу. ;Преодобио је трансплантацију органа. ;1
Узео сам гутљак од врелеће кафе. ;effect;Угризао сам се у језик. ;Изгорео сам језик. ;1
Уредник је отпустио писца. ;cause;Писац је избегавао пристрасност у својим причама. ;Писац је пропустио један важан рок. ;1
Осећао сам се исцрпљено. ;cause;Цео дан сам спавала. ;Учио сам цео дан. ;1
Лекар је поставио дијагнозу пацијенту. ;cause;Она је идентификовала симптоме пацијента. ;Она је пацијенту прописала таблете. ;0
Пограбио сам кожу. ;cause;Био је потни. ;Осећао је свраб. ;1
Човек је подвргнут хитној операцији. ;cause;Изгубио је самопоуздање. ;Имао је срчани удар. ;1
Мускули мушке руке су се испукли. ;cause;Он је изгинуо руке. ;Он је трљао руке. ;0
Човек је подигао обрве. ;cause;Био је изненађен. ;Осећао се обесхрабрено. ;0
Опрашио сам колегу због његове грешке. ;cause;Верујем да су његове намере биле добре. ;Веровао сам да је он знао боље. ;0
Човек је престао да пуши. ;effect;Почео је да више вежба. ;Почео је да се буди раније. ;0
Жена је ударила нападача у нос. ;effect;Тело нападача је остало без живота. ;Нападач је почео да крвари. ;1
Стрела је пропустила циљ. ;cause;Човек није био у праву. ;Човек је губио утакмицу. ;0
Власник куће је затражио да у његову кућу дође један дезинсектор. ;cause;Он је у подруму открио пацове. ;У својој соби је држао фарма мрава. ;0
Предложила сам свом госту да изађемо на вечеру. ;cause;Био сам превише уморан да нешто припремим. ;Моја гостница је предржала своје добродошлице. ;0
Девојка је ухватила брата како јој чита дневник. ;effect;Почела је да сакрива дневник. ;Добила је нови дневник. ;0
Жена је имала мало новца за изнајмљивање. ;effect;Радила је преко радног времена. ;Оставила је посао. ;0
Дете је брзо одступило. ;cause;Додирнуо је врућу пећ. ;Погладио је псећу главу. ;0
Компанија је желела да процени задовољство купаца. ;effect;Нудили су попуст новим купцима. ;Они су дистрибуирали анкету купцима. ;1
Дрвени под је био огребан. ;cause;Дечак је бацио јастуке са кауча. ;Дечак је по терену вукао столицу. ;1
Прикривао сам лице. ;cause;Мој непријатељ ме је исмејавао. ;Мој непријатељ је подигао пљес. ;1
Позната статуа је спаљена. ;cause;Ударила га је муња. ;Људи су долазили да га обожавају. ;0
Оставио сам воће на столу. ;effect;Плод сеје семе. ;Мухице су се наплавиле на плодове. ;1
Балерина је раскинула лигамент. ;cause;Она је показала прстима. ;Изврнула је глезник. ;1
Дете је било без шнурака. ;cause;Научио је како да их веже. ;Трчао је на игралишту. ;1
Књига ме је одушевила. ;effect;Вратио сам књигу. ;Изгубио сам осећај времена. ;1
Човек је имао слична веровања као и његови родитељи. ;cause;Његови родитељи су на њега утицали. ;Његови родитељи су га одрекли. ;0
Аутомобил је постепено успоравао до заустављања. ;cause;Остало му је горива. ;Возач је заспао. ;0
Човек је јео сладолед на сунцу. ;effect;Сладолед је изгубио свој укус. ;Сладолед је капео из конуса. ;1
У соби сам висила уметничка дела. ;cause;Тепих је изгледао прљаво. ;Зидови су изгледали голи. ;1
Рано сам отишао са посла. ;cause;Болела ме је глава. ;Мој шеф је одржао састанак. ;0
Кучић је прљао тепих. ;effect;Власница је увредила штене. ;Власница је кученцу дала нешто за угођивање. ;0
Извинио сам се пријатељу. ;effect;Мој пријатељ ми је опростио. ;Мој пријатељ је постао бесен. ;0
Човек се издвајао из мноштва. ;cause;Носио је ранец. ;Носио је неонски прст. ;1
Сведок је лагао под заклетвом. ;effect;Завршио је своје сведочење. ;Обвињен је за лажну сведочанство. ;1
Жена је обојила косу. ;cause;Желила је нови изглед. ;Желила је да се уклопи. ;0
Имигранти су ухваћени да нелегално пребивају у земљи. ;effect;Нашли су посао. ;Били су депортовани. ;1
Јавни говорник је испричао шалу. ;effect;Публика се смејала. ;Публика је устала. ;0
Погледао сам у сунце. ;effect;Сунце ме је ослепило. ;Сунце је поцрњено моју кожу. ;0
Било ми је досадно. ;effect;Смрцао сам. ;Ја сам зјапао. ;1
Бифштек је било тешко исећи. ;cause;Нож је био тупи. ;Бифштек је био сиров. ;0
Жена је прогласила банкрот. ;cause;Она је добила издржавање. ;Она је наплатила огромне дугове. ;1
Светла у стану мог пријатеља су била запаљена. ;effect;Питао сам се да ли је изашао. ;Одлучио сам да га посетим. ;1
Ставио сам цвет под нос. ;effect;Петаље су се срушиле са цвећа. ;Ухватио сам мирис цвећа. ;1
Жена је осећала носталгију. ;cause;Успела је да се сретне са пријатељем из детињства. ;Викала је на своју децу. ;0
Студент је одлагао рад. ;effect;Он је раније поднео рад. ;Он је поднео документ некомплетно. ;1
Мој аутомобил се сломио. ;effect;Отишао сам у трговачки центар. ;Позвао сам механичара. ;1
Оставио сам поруку. ;cause;Било је анонимно. ;Било је нечитаво. ;1
Птица је трепнула крилима. ;effect;Положила је јаја. ;Подигла се. ;1
Паркирао сам на пријемном путу. ;cause;Гаража је била отворена. ;Гаража је била пуна. ;1
Криминалник је циљао пиштољ на своју жртву. ;effect;Криминалник је спустио пиштољ. ;Жртва је подигла руке. ;1
Радујео сам се викенду. ;cause;Планирао сам да присуствујем учијеј сахрани. ;Планирао сам да присуствујем венчању свог пријатеља. ;1
Изгубио сам осећај времена. ;cause;Сањао сам. ;Било ми је гадно. ;0
Документ је отпринтован нечитајно. ;cause;У штампачу је нестало мастила. ;Упечат је био из папира. ;0
На стадиону је свирала национална химна. ;effect;Фанати су се окренули према застави. ;Фанати су ушли на терен. ;0
Дип је имао некудан укус. ;effect;Ја сам је послужио. ;Ставио сам сол у њега. ;1
Ставио сам папирни пешкир на проливање. ;effect;Туваљ је апсорбовао течност. ;Изливање је оставило лепкави остатак. ;0
Жена је била прекинута док је читала своју књигу. ;effect;Она је означила своју страницу. ;Поново је прочитала књигу. ;0
Авион је ушао у турбуленцију. ;effect;Човек је затегао појас. ;Човек је погледао кроз прозор. ;0
Дечак се повукао. ;cause;Девојка га је игнорисала. ;Девојка га је убодила. ;1
Лекари су пацијенту поставили вештачки екстремитет. ;cause;Ампутирали су јој ногу. ;Они су пратили њене виталне показатеље. ;0
Дечак је утрљао у девичи лактац. ;effect;Покретала је раменом. ;Она је одвукла руку од њега. ;1
Питао сам пријатеља за савет. ;cause;Ценео сам његово мишљење. ;Знао сам да сам у праву. ;0
Дечак је стапао у блато. ;effect;Блата му се залепљала за ципеле. ;Блата га је ударила у лице. ;0
У граду је пало неколико центиметара снега. ;effect;Школе су затворене. ;Људи су се сакривали под земљом. ;0
Смена запосленог је завршена. ;effect;Отишао је кући за дан. ;Претио је да ће напустити посао. ;0
Дрво је оштетило кућу. ;cause;Дрво је пало на кров. ;Дрво је засенчавало двориште. ;0
Дрво се расколо на пола. ;cause;Ставила сам дрво у камин. ;Ударио сам секиром до дрвета. ;1
Породица је честитала брачном пару. ;cause;Пар је објавио да се одвајају. ;Пар је објавио да ће имати бебу. ;1
Девојка је момку послала валентинску картицу. ;cause;Она га је волела. ;Она га је пољубила. ;0
Главом сам кинуо на изјаву свог пријатеља. ;cause;Био сам збуњен. ;Ја сам се сложио с њим. ;1
Пријатељи су бацали новчићем. ;cause;Желели су да пронађу компромис. ;Желели су да доносе праведну одлуку. ;1
Тајмер у кухињи је угасио. ;effect;Човек је скинуо намирнице у фрижидер. ;Човек је извадио пицу из пећи. ;1
Жена је поставила амбициозан циљ. ;effect;Она је опустила. ;Трудила се. ;1
Богат човек је умро од старости. ;effect;Његов син је ушао у правне невоље. ;Његов син је наследио његово богатство. ;1
Жена је стапала на пламен. ;effect;Пламен је угашен. ;Из пламена је излазио дим. ;0
Аутомобил жене је био у радионици. ;cause;Њену возачку дозволу су јој одузели. ;Унела је у аутомобилску несрећу. ;1
Проспао сам будилник. ;effect;Приправио сам доручак. ;Пропуштао сам доручак. ;1
Јавна личност је изашла из лимузине. ;effect;Камере су се осветљавале у његовом правцу. ;Његова породица је присуствовала конференцији за новинаре. ;0
Жена је остала у кадама. ;effect;Вода у купатилу је постала ладна. ;Вода из купатила је испала из када. ;0
Студент је желео да се упозна са другим студентима на кампусу. ;effect;Ушао је у братство. ;Он је био инжењер. ;0
Подигао сам јастуке од кауча. ;cause;Тражио сам мало новчића. ;Препоредио сам дневну собу. ;0
Оса је летела према момку. ;effect;Дечак је побегао. ;Дечак је скупио цвеће. ;0
Жена је проглашена кривом за мало прекршај. ;effect;Осуђена је на рад у друштву. ;Била је осуђена на смрт. ;0
Улио сам шећер у врући чај. ;effect;Чај је пао. ;Шећер се растворио. ;1
Ветеран је хрцао. ;cause;Био је призвани у рат. ;Повређен је у бици. ;1
Криминалник је побегао од полиције. ;effect;Полиција је посетила жртву. ;Полиција је прогонила криминалца. ;1
Лаптоп се није укључио. ;cause;Пао је. ;Наплатио сам га. ;0
Жена је остала без простора у свом ормару. ;cause;Она је стекла обиман гардероб. ;Склопила је вештачко. ;0
Човек је био скршен. ;cause;Његова жена је родила. ;Жена га је напустила. ;1
Човек је стекао диплому. ;effect;Он је постао квалификован за посао који је желео. ;Његова понуда за посао је укинута. ;0
Његов глас је јасно звучао у целој соби. ;cause;Поздравио је публику. ;Говорио је у микрофон. ;1
Бацио сам новчић у фонтану воде. ;effect;Код монета је то било као да је потонуо на дно. ;Код монете је поломљено на пола. ;0
Играч удари лопту према рупи. ;effect;Мјеч је отишла у рупу. ;Мјеч се вратила играчу. ;0
Дисао сам прашину на тавану. ;effect;Имао сам хек. ;Кихнула сам. ;1
Касијер је позвао обезбеђење. ;cause;Купац је користио лажни новац. ;Купац је оставио запаљене фара. ;0
Извео сам смеће. ;cause;Комад смећа је изазвао лоше мирис у кухињи. ;Случајно сам бацио листу за куповину. ;0
Семења је отишла у зоолошки врт. ;effect;Деца су се дивила животињама. ;Деца су прогонила животиње. ;0
Човек је дисао гласно. ;cause;Његови бубрези су му пропали. ;Његови плућа су била затегнута. ;1
Имао сам додатну карту за концерт. ;effect;Питао сам пријатеља како да стигнем до места. ;Питао сам свог пријатеља да ли је заинтересован да иде. ;1
Клима у кући је сломљена. ;effect;Донео сам ћебе. ;Отворио сам прозоре. ;1
Дечак има бол у леђима. ;cause;Његов ранец је био отворен. ;Његов ранец је био тежак. ;1
Купио сам мајци поклон. ;cause;Испекао сам јој торту. ;Био је њен рођендан. ;1
Нарциси у врту су уништени. ;cause;Пчела је убодила вртлара. ;Вавље су ископале крушке. ;1
Ударио сам утакмицу. ;effect;Пламен је изгас. ;Упалка је произвела пламен. ;1
Стране у спору су постигле споразум. ;cause;Нису хтели да расправљају на суду. ;Желели су да поправе свој лични однос. ;0
Деца су била послата у сирочадиште. ;cause;Њихови родитељи су умрли. ;Родитељи су их размазили. ;0
Метеорит је пао у океан. ;effect;Дошло је до цунамија. ;Почела је да се кида. ;0
Путник је наишао на отровну змију. ;effect;Постала је дехидратирана. ;Паничила је. ;1
Пећ је постала врућа. ;cause;Покушао сам да укључим пећ. ;Ставио сам јела у рерну. ;0
Смазио сам лимунову клину. ;effect;Лимон је убрзао. ;Лимуни су се прскали. ;1
Земља је открила нова територија. ;effect;Земља је напустила земљу. ;Земља је колонизовала земљу. ;1
Чаша је пала са стола. ;effect;Распао се на цео под. ;Дошло је до купке веша. ;0
Сто се тресео. ;cause;Под је био нераван. ;Под је био лизгав. ;0
Отац је ухватио сина како лаже. ;effect;Његов син је признао истину. ;Отац је имао поверења у сина. ;0
Мушкарац је главу пуцао од бола. ;effect;Узео је сироп за кашаљ. ;Узео је аспирин. ;1
Воз је успорио. ;cause;Приближавао се станици. ;Задоцњавао се са распоредом. ;0
Човек је прошао кроз терапију. ;cause;Психичка болест је у његовој породици. ;Дијагностикована му је депресија. ;1
Жена је стиснула грло. ;cause;Прогутала је храну. ;Задушила се храном. ;1
Жена је имала бол у грлу. ;effect;Њен глас је звучао хрскаво. ;Говорила је са акцентом. ;0
Пси су гледали сочан стек на столу. ;effect;Сливело је. ;Положила се. ;0
Бизнес је успео. ;effect;Опустила је своје запослене. ;Побогатила се. ;1
Студенти су напустили учионицу. ;cause;Звон је звонио. ;Учитељ је дао домаћи задатак. ;0
Жена је тврдила да је видела духа. ;effect;Њени познаници су изразили скептицизам. ;Њени познаници су јој били у рођењу. ;0
Човек је изгубио слух. ;cause;Скоро се удавио у океану. ;Скоро је погинуо у експлозији. ;1
Дете је пустило балонску врпцу. ;effect;Балон се спуштао. ;Балон се подигао у ваздух. ;1
Човек је изгубио способност говора. ;cause;Имао је мождани удар. ;Дубоко је дисао. ;0
Жена се спотицала на тротору. ;cause;Било је пукотина у цементу. ;Чула је како је неко звао њено име. ;0
Човек је ударио топку у базен. ;effect;Спасилац је скочио у воду након њега. ;Човек је намочио спасавача. ;1
Узео сам антибиотике. ;effect;Инфекција ми се опоравила. ;Моја инфекција се ширила. ;0
Светло је пожлено. ;effect;Возач је притиснуо кочницу. ;Возач је трубио. ;0
Пластична посуда се растапила. ;cause;Умокао сам посуду у топлу воду. ;Ставио сам контејнер на врућу пећ. ;1
Аутомобил је убочен. ;cause;Возач је ударио у телефонски стуб. ;Возач је прошао на црвено. ;0
Дечак је читаву ноћ учио. ;effect;Он је прескочио испит. ;Прошао је испит. ;1
Младић се држео опране базена. ;cause;Страхли су се да науче да пливају. ;Спасилац је био на дужности. ;0
Ставио сам руку на груди. ;effect;Осећао сам пуцање срца. ;Моје срце је убрзало. ;0
Зграда која је била поред моје канцеларије била је у изградњи. ;effect;Моја канцеларија је била препуна. ;Моја канцеларија је била бучна. ;1
Ова породица је желела да упозна своје нове комшије. ;effect;Породица је позвала комшије на вечеру. ;Породица је мањала комшијама са свог дворишта. ;0
Из базена је пљуснула вода. ;cause;Пливач је скочио у базен. ;Пливач је пловио у базену. ;0
Угризао сам се у парче лубенице. ;effect;Случајно сам прогутала семе. ;Случајно сам си срушио зуб. ;0
Дечак се спотицао. ;cause;Јакна му је била отворена. ;Обућа је била одвезана. ;1
Жена је ставила затвараче за уши. ;cause;Разнемирила је бука. ;Имала је пробој ушију. ;0
Поновно сам напунио бочицу за воду. ;cause;Пио сам сву воду из ње. ;Чувао сам га у фрижидеру. ;0
Телевизијска емисија је цензурисана. ;cause;На њему је било вулгарних речи. ;Имала је компликован заговор. ;0
Број је пропао. ;effect;Посада се удавила. ;Посада је наишла на пирате. ;0
Дечак је био збуњен тајном. ;effect;Решио је загадку. ;Тражио је навод. ;1
Звоне телефон. ;effect;Човек је затворио. ;Човек је подигао телефон. ;1
Жена је гледала у мене. ;effect;Прегрли сам је. ;Било ми је непријатно. ;1
Група је напустила музеј. ;cause;Снимили су изложбе. ;Они су прегледали све експонате. ;1
Човек се расправио са мном. ;effect;Мој пријатељ ме је упознао с тим човеком. ;Мој пријатељ се заступио за мене. ;1
Гума на мом мотоциклу је била пукната. ;effect;Пумпао сам ваздух у гуму. ;Пребацио сам брзину на бициклу. ;0
Девојка је изгледала бледо. ;effect;Њен отац јој је прочитао причу. ;Њен отац је осетио њено чело. ;1
У оловци је нестало мастила. ;effect;Користио сам оловку. ;Ја сам се потписао. ;0
Човек је одбио кредит. ;cause;Био је у дугу. ;Почео је посао. ;0
Девојка је остала код куће без школе. ;cause;Имала је кокошије сипанице. ;Уживала је у учењу математике. ;0
Коша за смеће је била пуна. ;effect;Одвео сам га у кантер. ;Спустио сам га у миску. ;0
Почистио сам тепих. ;cause;Мој цимер је пролио пунч. ;Мој пас губи косу. ;1
Човек је изгубио самопоуздање. ;effect;Избацио је рачунар. ;Бацио је столицу преко собе. ;1
Девојка је бацила гранку у огњак. ;effect;Глотка је изгорела. ;Огањ је угашен. ;0
Човек је изашао из туша. ;cause;Топла вода је нестала. ;Није могао да пронађе пешкир. ;0
Родитељи су желели да њихова деца иду на колеџ. ;effect;Одложили су штедни фонд за школарину. ;Они су охрабрили своју децу да се играју напољу. ;0
Човек је одврзао ципеле. ;effect;Обућа је олакшала. ;Обућа је постала износјена. ;0
Човек је јео половину предјела. ;effect;Он је остаци од хране ставио у хладницу. ;Сачувао је рецепт. ;0
Моја глезе је била отечена. ;effect;Ставио сам лед на њега. ;Намазио сам га лосијом. ;0
Врата моје канцеларије била је отворена. ;effect;Разговарао сам са својим колегом на свом столу. ;Слушнао сам разговор у ходнику. ;1
Морао сам да чекам у реду. ;effect;Сео сам. ;Прочитао сам часопис. ;1
Човек је ухватио мушу. ;effect;Муха је одлетела. ;Муха је остала непокретна. ;0
Човек је написао вољу. ;cause;Умирао је. ;Био је удовик. ;0
Тркач је осетио да га његов супарник надмашује. ;effect;Избацио се из трке. ;Убрзао је. ;1
Пажљиво сам размишљао о том проблему. ;effect;Питао сам за савет. ;Намислио сам решење. ;1
Путник је прошао по трептом висећем мосту. ;effect;Осећао се уплашено. ;Он је био у екстазу. ;0
Човек је предвидео победу тима. ;effect;Састао се са својим пријатељима да гледа игру. ;Ставио се са својим пријатељима. ;1
Дечак није могао да заспи. ;effect;Наставио је будилник. ;Он је бројао овце. ;1
