premise;question;choice1;choice2;label
Gizonak jo egin nahi zuen, baina bitxoak jo zituen. ;effect;Bere neskalagun ohia ezagutu zuen. ;Bere neskalagunari txokolateak erosi zizkion. ;1
Termometroaren barruan, azidoa sartu zen. ;cause;Termometroa erori zait. ;Eguraldia beroagoa da. ;1
Tornado bat etortzen ikusi nuen. ;effect;Epaitegiko teilatua lehertu zen. ;Errepidea izoztu egin zen. ;0
Ikasleak eskolak hartzen ditu. ;effect;Bere notak hobetu ziren. ;Tranpa egin zuen azterketan. ;0
Erosoago sentitzen nintzen. ;cause;Lurrera erori nintzen. ;manta batean bildu nintzen. ;1
Harria poltsikoan sartu dut. ;effect;Irristakorra zen. ;Dirdiratsuago bihurtu da. ;1
Azukrea jarri diot kafeari. ;effect;Kafeak usain gogorra zuen. ;Kafeak gozo zaporea zuen. ;1
Gizon horrek egunkarietan begiratu zuen. ;effect;Paperean ebaki bat egin zuen. ;Egunkariak zatikatu zituen. ;0
Nik mailua jo nuen iltzearekin. ;effect;Iltzea puskatu zen egurrezko enborrean. ;Iltzea herdoilduta dago. ;0
Arrainak paletatik joan ziren. ;effect;Arrantzaleak hartu zuen arraina. ;Arrantzaleak hartu, eta denak eseri ziren hura jatera. ;0
Nerabea lotsatu egiten zen eskolara joateaz. ;cause;Akne bat dauka. ;Ortopedikoa da. ;0
Nire aurpegiko espresioa egiazkoa izan zen. ;cause;Berri onak ditut. ;Pazientzia galdu dut. ;0
Eskuak toalla batekin garbitu ditut. ;cause;Eskuoihala bustia zegoen. ;Eskuak bustiak nituen. ;1
Gizon horrek apalanka bat galdu zuen aulkian. ;cause;Aulkia erori egin zitzaion. ;-Eskudelean pintura bota zuen. ;0
Taldekideek elkarri botatzen diote errua. ;cause;Jokoan galdu zuten. ;Entrenatzaileak entrenamendua bertan behera utzi du. ;0
Barkamena eskatu dizut. ;cause;Damu naiz hutsegite hori egiteaz. ;Helburua lortu dut. ;0
Emakumeak aspertu egiten zuen gizona. ;cause;Bere buruaz galderak egiten hasi zen. ;Etengabe hitz egiten zuen bere buruaz. ;1
Neskak irribarre egin zuen. ;effect;Masailak gorritu zitzaizkion. ;Bere ziztada txikiak erakutsi dizkio. ;1
Etsaiaren untzia lehertzear dago. ;cause;Meategian zehar joan zen. ;Portuan barrena sartu zen. ;0
Gizon horrek bere oina zulatu du. ;cause;Zingira batera sartu zen. ;Beira puskak zapaldu zituen. ;1
Detektibeek hatz markak aztertu dituzte. ;effect;Hiltzailearen nortasuna deskubritu dute. ;Arma aurkitu zuten krimenaren kokalekuan. ;0
Autobidean trafiko handia zegoen. ;effect;Saihesbidea hartu dut. ;Eskatu dut autoa. ;0
Herrialdearen ekonomia ahuldu zen. ;effect;Jende asko gaixotu zen. ;Jende asko zegoen langabezian. ;1
Goardia zibilak txilibitua jo zuen umeen aurrean. ;cause;Trafikoaren aurrean aurre egin behar izan zuten. ;Auzokoengandik ezagutu zituen. ;0
Begiak gurutzatu ditut andregaiari begira. ;cause;Egia esan zidan. ;Iruzkin sarkastikoa egin zuen. ;1
Autoa gasolinaz betea dago. ;effect;Gidaria errepidean geldirik zegoen. ;Gidariak ospa egin du. ;0
Emakumeak hasi ziren erditze-oinazeak eragiten. ;effect;Haurra jaio egin da. ;Emakumeak goragalea zuen. ;0
Kapela kendu dio aireari. ;cause;Kapela erantzi zuen. ;Haizea zegoen. ;1
Neska bere ikaskidearen urtebetetze festara joan zen. ;cause;Gonbidapen bat jaso zuen. ;Opari bat erosi dit. ;0
Mutikoaren bekokia bero zegoen. ;effect;Amak tenperatura neurtzen zion. ;Amak parkean utzi du. ;0
Gizon horrek koloniaz puztuta zuen bere burua. ;cause;Morroiak izugarri harritu du. ;Ilea geldaz estali du. ;0
Argindarra moztu dute. ;effect;Linterna baten bila nenbilen. ;Eskuetan palarekin jo dut. ;0
Familia etxe handiago batera joan zen bizitzera. ;cause;Semeak institutuan ikasi zuen. ;Amak bikiak izan zituen. ;1
Maratontarrak astiroago joaten jarraitu zuen. ;cause;Energia aurreztu nahi zuen. ;Helmuga ikusi zuen. ;0
Mutilak aparkatu du makina. ;cause;Makinak guztia egiten du. ;Patata-purea ez zen atera. ;1
Lagun baten txakurra hil da. ;effect;Begiak gurutzatu ditut. ;Besarkatu egin dut. ;1
Negozio gizonezkoaren kreditu-txartela baliogabetu dute. ;effect;Zorretan zegok. ;Dirutan ordaindu du. ;1
Gizon hori madarikatuta dago. ;cause;Azkazalak moztu ditu. ;Oinean kolpe bat hartu du. ;1
Gizon hura bere anaiarekin harro zegoen. ;cause;Bere anaia eta gurasoak borrokan hasi ziren. ;Haren anaia Judu eskolara eraman zuten. ;1
Neska gauza zen eguzki sistema osoa zer den jakiteko. ;effect;Liburutegira joan da. ;Izarrei begira zegoen. ;0
Kartela paretan itsatsi zen. ;cause;Kartela atean jarri nuen. ;Kartelaren atzealdean jarri dut. ;1
Bezeroak arkitektoaren eraikinaren planoak onartu zituen. ;effect;Arkitektoak eraikina eraiki zuen. ;Arkitektoak egin zuen bertsio berri bat. ;0
Gizon batek koilara bat erori zaio hanka gainetik. ;cause;Eskuak dardarka zeuzkan. ;Koilara zupatu zuen. ;0
Enpresako zuzendariak uko egin du. ;effect;Zuzendaritza batzordeak enpresa desegin zuen. ;Zuzendaritzak ordezko bat aurkitu du. ;1
Berandu iritsi nintzen hitzaldietara. ;effect;Atzealdean eseri nintzen. ;Podiumera gerturatu nintzen. ;0
Presoa askatua izan da. ;cause;Bere familiak fidantza ordaindu zuen. ;Kartzela-lagun bati eraso dio. ;0
Familia bere ondasun guztiak galdu zituen. ;cause;Etxea saldu zuten. ;Bere etxeak su hartu zuen. ;1
Aluminioa erretzen aritu naiz eta ez zaio ezer gertatu. ;effect;Puxika berrerabilitako konbinazioa da. ;Ontzia hautsi da. ;1
Neska bat atera da debatean. ;effect;Ordenagailu bat erabiltzen ikasi zuen. ;Komunikatzen ikasi zuen. ;1
Nire aldartea hobetu egin da. ;cause;Musika entzun dut. ;Platerak garbitu ditut. ;0
Fundazioaren helburua dirua biltzea zen. ;effect;Etxegabeak elikatzen dituzte. ;Enkante bat egin zuten. ;1
Ur-lasterra jauzi handitik behera jaitsi zen. ;effect;Bidaiariek barre egin zuten. ;Bidaiariek garrasi egiten zuten. ;1
Oso haserre nengoen. ;effect;Etxetik irten orduko postontzira begiratzen nuen. ;Atea itxi nuen etxetik irten nintzenean. ;1
Gizonak egunsentia ikusi nahi zuen. ;effect;Iparrera joan da. ;Goiz esnatu da. ;1
Aldizkari bat hartu dut. ;effect;Paperak birziklatu ditut. ;Papera urratu egin da. ;1
Herriak hondamendi natural bat jasan behar izan zuen. ;effect;Beste herri batzuetako buruzagiek aliantza bat sortu zuten. ;Beste herrialde batzuetako buruzagiek laguntza bidali zuten. ;1
Mutikoaren arropa zikina zegoen. ;cause;Igerilekutik irten zen. ;Igerilekuan sartu da. ;1
Ikasleak azkar bukatu zuen liburua. ;cause;Liburutegian egon beharko luke. ;Lagun bati utzi zion. ;0
Hiltzailea exekutatu egin zuten. ;cause;Kartzelan sartu zuten. ;Hilketaz akusatu zuten. ;1
Eguzki-izpiak sartu ziren gelan. ;cause;Errezelak zabaldu ditut. ;Atea ireki dut. ;0
Iletik tira egin diot. ;effect;Ileordea kentzera doa. ;Burusoila zen. ;0
Editoreak eskuizkribuaren esaldi bat aldatu zuen. ;cause;Eskuizkribua interesgarria iruditu zitzaion. ;Sententzia ez zela garbia izan esan du. ;1
Kreditu txartela baliogabetu dio. ;cause;Txartel hau galdu zuela uste du. ;Txartelen iraungitze data nonbait ikusten zuen. ;0
Gizona eta emakumea maitemindu egin ziren. ;effect;Unibertsitatera joan ziren. ;Ezkondu ziren. ;1
Musika oso ahula zen. ;effect;Bolumena igo dut. ;Neure abestia sortu dut. ;0
Mutikoari ilea askatzen ari zitzaion. ;cause;Neskak apurtu egin du. ;Neskak berak egin du. ;0
Zomorroak zapaldu egin du. ;cause;Intsektu uxatzaileaz bustita nago. ;Zomorroari zapaldu diodala uste dut. ;1
Begiak ireki ditut. ;cause;Esnatu egin nintzen. ;Lasaitu naiz. ;0
Bizilagunaren musika oso ozen zegoen. ;effect;-Jaitsi egin beharko luke. ;CD bat uzteko eskatu nion. ;0
Bere familia oso txiroa zen. ;cause;Bere irabaziekin zuhurki jokatu zuen. ;Gutxieneko soldata kobratzen zuen. ;1
Ikasleak unibertsitatea amaitu zuen. ;effect;Lan bila ibili da. ;Zaletasun bat hartu zuen. ;0
Artistak pintura horia pintura urdinarekin nahastu zuen. ;effect;Pintura nonahi dago. ;Berde bihurtzen da. ;1
Gaia aldatu dut. ;cause;Ez dut ezertxo ere ez esateko. ;Elkarrizketa beroa izan zen. ;1
Nire anaia ospitaletik atera dute. ;effect;Ongi etorri etxera. ;Ez nion garrantzirik eman. ;0
Agertokiko oihala altxatu da. ;effect;Antzezlanaren hasiera eszena hasten da. ;Antzezlaneko aktoreak agertokitik atera ziren. ;0
Bahitua azkenean bere bahitzailearen aginduak betetzera iritsi da. ;cause;Bahitzaileak bahitua mehatxatu du. ;Bahitzaileak bahitua bakarrik utzi du. ;0
Boom handi bat entzun zen agertokian. ;cause;Musikariak oina zapaldu zion. ;Musikariak danborra jo zuen. ;1
Gurasoak arin joan ziren umearen gelara. ;cause;Haurra esnatu egin zen, negarrez, amets gaizto bat zuelako. ;Haurra izututa zegoen ohepean begiratzen zerion. ;0
Emakumeak keinuz bakarrik hitz egiten du. ;cause;Garaia baino lehen jaio da. ;Gorra jaio zen. ;1
Lehorte bat gertatu zen eskualdean. ;effect;Ura kutsatuta zegoen. ;Uztak porrot egin du. ;1
Katuak txoriari jarraitu zion. ;effect;Txoria hegan joan zen. ;Txoriak zizarea harrapatu du. ;0
Neska eskolaz aldatu da. ;cause;Eskola udarako bakarrik da. ;Herri berrira joan da. ;1
Lantegiko jabeak ez zuen langileen soldata igotzea nahi izan. ;effect;Jabeak gerente berria izendatu zuen. ;Langileak greban daude. ;1
Buruzagiak etsaiak egin ditu bere herriko estremistekin. ;effect;Muturrekoek gehiegi eragin zioten. ;Muturrekoek hil zuten. ;1
Oinutsik ibili nintzen hondartzan. ;effect;Harea nire hankan dago. ;Olatuak lauak ziren eta itsasertzeko era guztietako uhinak. ;0
Gauerdian esnatu nintzen, hotz handia zegoen. ;effect;Txandala jantzi dut. ;Baso bat ur hartu nuen. ;0
Amak semea isildu egin zuen. ;cause;Semeak irribarre egin zuen. ;Semea negarrez ari zen. ;1
Galtza bakeroak hautsi zizkidan. ;cause;Praka irekiak ditut. ;Estropezu egin dut errepidean. ;1
Mutikoak eskumuturrekoak zituen. ;effect;- Kakaren zuloa du. ;Hortzak zuzendu dizkiote. ;1
Atzo ariketa egin nuen gimnasioan. ;effect;Gaur goizean giharretan mina dudala esnatu naiz. ;Gaur goizean eztarriko mina izan dut. ;0
Neska elkarri xuxurlatzen ari zen bazkaltzeko mahaian. ;effect;Beste ikasle batzuk bazkaltzeko mahaian eseri ziren. ;Bazkalorduko beste ikasle batzuk atzean gelditu ziren. ;1
Haurra tranpolinera erori zen. ;effect;Airean zeraman berriro. ;Erabaki zuen zerbait egitea. ;0
Gutuna postontzian utzi dut. ;effect;Postetxeak gutuna eman zuen. ;Postetxeak gutuna azkartu zuen. ;0
Jokalariak konfiantza zuen bere buruaz. ;effect;Diru guztia jokatzen zuen. ;Porrot egin zuen. ;0
Basoan sua zabaldu da. ;cause;Haizea gero eta bortitzagoa da. ;Suhiltzaileak atxilotuak izan dira. ;0
Umeak belauna urratu du. ;effect;Amak bere gelara bidali zuen. ;Amak zauria sendatu du. ;1
Gizon honek gaixotasun hilgarria jasan du. ;cause;Bere testamentua sinatu du. ;Organo-transplantea egin zioten. ;1
Edalontzi bat kafe hartu nuen, eta edan egin nuen. ;effect;Mihiari kosk egin diot. ;Mihiarekin erre egin naiz. ;1
Editoreak kalera bota du idazlea. ;cause;Idazleak bere istorioetan alderdikeria saihesten zuen. ;Idazleak ez zuen idatzi helburu jakin baterako. ;1
Leher eginda nengoen. ;cause;Egun osoa eman dut lo. ;Egun osoa daramat ikasten. ;1
Medikuak pazienteari diagnosia egin zion. ;cause;Gaixoaren sintomak identifikatu ditu. ;Pilulak eman zizkion gaixoari. ;0
Azala urratu dut. ;cause;Izerditan blai, hau da hau. ;Azkura handia ematen zidan. ;1
Gizon honek berehalako ebakuntza bat egin behar izan zuen. ;cause;Haserrea galdu zuen. ;Bihotzekoa izan zuen. ;1
Gizonaren besoak, luzea. ;cause;Besoak gurutzatu zituen. ;Besoak igurzten zituen. ;0
Gizonak bekainak altxatu zituen. ;cause;Harritu egin zen. ;Atsekabetuta zegoen. ;0
Nire lankideari barkamena eskatu diot. ;cause;Nik uste nuen asmo oneko gizona zela. ;Uste nuen berak gehiago zekiela. ;0
Erretzeari utzi dio. ;effect;Ariketa fisikoa gehiago egin zuen. ;Lehenago esnatzen hasi zen. ;0
Emakumeak erasotzaileari aurpegian ostiko bat eman zion. ;effect;Hiltzailea ez da bizirik irten. ;Erasotzailea odola dario. ;1
Gezi honek ez du hutsik egiten. ;cause;Gizonak ez zuen ezer apuntatzen. ;Partida galtzen ari zen. ;0
Etxe jabeak eskatu du zaindari bat ekartzeko. ;cause;Arratoiak aurkitu zituen sotoan. ;Haren gelan baziren inurriak. ;0
Gonbidatuari afaltzera gonbidatzeko proposatu nion. ;cause;Oso nekatuta nengoen eta ez nuen ezer prestatu. ;Nire gonbidatua berandu heldu zen. ;0
Neskak anaia harrapatu zuen bere egunerokoa irakurtzen. ;effect;Egunerokoa ezkutatzen hasi zen. ;Eguneroko berri bat du. ;0
Ez zuen alokairu kontraturik ordaintzeko dirurik. ;effect;Ordu estrak egiten ditu. ;Lana utzi zuen. ;0
Umearen eskua berehala urrundu zen. ;cause;Labe beroa ukitu du, eta epelak eman ditu. ;Txakurraren burua ukitu zuen. ;0
Konpainiak bezeroen asebetetzea neurtu nahi zuen. ;effect;Deskontu bat eskaini zioten bezero berriei. ;Inkesta bat egin ziguten. ;1
Zoruak, haritzezko egurrezkoak guztiak. ;cause;Mutikoak kuxinak jaurti zituen sofa gainetik. ;Mutikoak aulki bat arrastaka eraman zuen lurrean zehar. ;1
Nire aurpegia babesten ari nintzen. ;cause;Etsaiak burla egin zidan. ;Nire etsaiak bere indar guztiekin egin zuen. ;1
Estatua famatua erre egin da. ;cause;Tximistak jo zuen. ;Jendea berari laguntzera etortzen zen. ;0
Fruta mahai gainean utzi dut. ;effect;Fruta honek haziak ditu. ;Euliek fruta erdi eroriak jan zituzten. ;1
Dantzariari orkatila bihurritu zaio. ;cause;Hatz puntak erakutsi zizkidan. ;Orkatila bihurritu du. ;1
Haurrak lotuta zituen lokarriak askatu egin ziren. ;cause;Ikasi du hari nola lotu. ;Korrika joan zen jolastokira. ;1
Liburuak liluratuta geratu nintzen. ;effect;Liburua itzuli dut. ;Denboraren zentzua galdu dut. ;1
Gizonak bere gurasoen sinesmen berberak zituen. ;cause;Bere gurasoek eragina izan zuten. ;Gurasoek arbuiatu egin zuten. ;0
Autoa pixkanaka moteltzen joan zen eta gelditu egin zen. ;cause;Gasolinarik gabe geratu zen. ;- Gidaria lo geratu zen. ;0
Gizonak izozkia jan zuen eguzkitan. ;effect;Izozkiak zaporea galdu du. ;Izozkia ilaratik isuri zen. ;1
Artelanak eskegi ditut gelan. ;cause;Alfonbra zikina zegoen. ;Hormak ia hutsik zeuden. ;1
Lanetik goiz irten naiz. ;cause;Buruko mina neukan. ;Nire nagusiak bilera bat izan du. ;0
Txakurrak alfonbra zikindu du. ;effect;Jabeak txakurra zigortu zuen. ;Jabeak txakurrari oparia eman zion. ;0
Barkamena eskatu diot lagunari. ;effect;Nire lagunak barkatu nau. ;Nire laguna oso haserre dago. ;0
Gizona nabarmentzen zen jendearen artean. ;cause;Motxila zeukan. ;Neonezko txalekoa zeraman. ;1
Lekukoak gezurra esan du, zinpean. ;effect;Lekukotza amaitu du. ;Gezurrezko lekukotasuna emateagatik atxilotu zuten. ;1
Emakumeak ilea tindatu zuen. ;cause;Itxura berria nahi zuen. ;Denen artean egon nahi zuen. ;0
Herrialdean legez kanpo egonda atxilotu zituzten etorkinak. ;effect;Lan bat aurkitu dute. ;Deportatu egin zituzten. ;1
Bozeramaileak txiste bat egin zuen. ;effect;Ikusleak barre egiten du. ;Ikusleak zutik jarri ziren. ;0
Eguzkiari begiratu diot. ;effect;Eguzkiak itsutu egin nau. ;Eguzkiak kolorea egin zidan. ;0
Aspertuta nengoen. ;effect;Arnas egin dut. ;-Oihu egin dut. ;1
Txuleta hori mozteko zaila izan da. ;cause;Labana zartatua du. ;Xerra ia gordina, eta ondorioak... ;0
Bankarrota egin du. ;cause;Pentsioak ordaindu behar izan zituen. ;Zor handiak ditu. ;1
Lagunaren etxean argia zegoen. ;effect;Galdetu nahi nuen ea bera ote zegoen. ;Bisitatzea erabaki nuen. ;1
Lorea sudurretik sartu nuen. ;effect;Ostoak jausi egin dira. ;Lorearen usaina hartu dut. ;1
Emakumeak nostalgia zuen. ;cause;Txikitako lagun batekin egin du topo. ;Bere seme-alabei garrasika hasi zen. ;0
Ikasleak atzeratu egin du. ;effect;Paperak aurkeztu zituen zortzi hilabete lehenago. ;Osorik eman gabe utzi zuen. ;1
Autoa puskatu zait. ;effect;Merkataritza gunera joan naiz. ;Mekanikariari deitu nion. ;1
Oharra bota egin nuen. ;cause;Anonimoa zen. ;Ezin irakurri nuen. ;1
Txoriak hegoak astindu zituen. ;effect;Arrautzak erruten ari zen. ;Gorantz. ;1
Aparkalekuan utzi dut. ;cause;Garajea irekita zegoen. ;Garajea beteta zegoen. ;1
Kriminalak bere biktimari apuntatu zion pistola. ;effect;Kriminalak arma utzi du. ;Biktimak eskuak altxatu ditu. ;1
Asteburuan etortzeko irrikatzen nengoen. ;cause;Osabaren hiletara joateko asmoa nuen. ;Lagun baten ezkontzara joateko asmoa nuen. ;1
Denboraren zentzua galdu dut. ;cause;Ametsetan ari nintzen. ;Goragalea sentitu nuen. ;0
Dokumentuak deszifratze bat zuen. ;cause;Inprimagailua puskatuta dago. ;Ez zegoen paperik. ;0
Estadioa abesti nazionala jotzen hasi zen. ;effect;Zaleek bandera ikusi zuten. ;Zaleak zelaira erori ziren. ;0
Zopa ez dago hain garbia. ;effect;Zerbitzatu egin nuen. ;Gatza bota diot. ;1
Toalla jarri diot, eta jarri dut hor. ;effect;Toalla likidoa xurgatzen ari zen. ;Isurketak arrasto sendo bat utzi du. ;0
Emakumeari liburua irakurtzen ari zirela esan diote. ;effect;Bere orria markatu zuen. ;Liburua berriz irakurri zuen. ;0
Hegazkinak turbulentziak ditu. ;effect;Gizonak gerrikoa estutu zuen. ;Gizonak leihotik begiratu zuen. ;0
Mutikoa dardarka hasi zen. ;cause;Neskak ez zion jaramonik egin. ;Neskak astindu egin zuen. ;1
Medikuek pazienteari beso eta zango artifiziala eman zioten. ;cause;Hanka anputatu zioten. ;Bizi-adierazleak irakurtzen ditu. ;0
Mutilak neskaren ukondoa estutu zuen. ;effect;Sorbaldak mugitu zituen. ;Besoa kendu zion. ;1
Lagunari aholkua eskatu nion. ;cause;Bere iritzia balioesten nuen. ;Banekien arrazoi nuela. ;0
Mutikoa lokatzetan sartu da. ;effect;Lokatza oinetakoetara itsatsita geratu zen. ;Lokatzak aurpegian jo zuen. ;0
Herrian euri pila egin zuen. ;effect;Eskolak itxi zituzten. ;Jendea ezkutatu egiten zen, lurpean. ;0
Langilearen txanda amaitu da. ;effect;Etxera joan da. ;Lana utziko zuela esan zuen. ;0
Zuhaitzak kalte egin dio etxeari. ;cause;Zuhaitza teilatuaren kontra erori da. ;Zuhaitzak atzeko patioa itzaldu zuen. ;0
Egurra zatitan zatitu zen. ;cause;Egurra labean sartu dut. ;Aizkora hartu nuen. ;1
Familiak zorionak eman zizkien. ;cause;Bikoteak bereizten ari zirela iragarri zuen. ;Bikoteak jakinarazi zuen haur bat izango zutela. ;1
Neskak San Valentineko txartela bidali zion mutilari. ;cause;Gustatzen zitzaion. ;Berak eman zion musu. ;0
Burua makurtu dut bere aitorpenarekin. ;cause;Nahastuta nengoen. ;Ados nengoen berarekin. ;1
Lagunek txanpon bat bota zuten. ;cause;Konpromiso bat bilatzen ari ziren. ;Erabaki zuzena hartu nahi zuten. ;1
Sukaldeko argia piztu da. ;effect;Gizonak erosketak deskargatu zituen hozkailuan. ;Gizonak pizza atera du laberatik. ;1
Emakumeak helburu handiko helburu bat zuen. ;effect;Lasaitu zen. ;Gogor egin zuen lan. ;1
Gizon aberatsa zahartzaroz hil zen. ;effect;Semea arazoetan sartu zen. ;Bere semeak bere aberastasuna heredatu zuen. ;1
Emakumeak su gainean ibiltzen dira. ;effect;Sugarra joan egin da. ;Kea zegoen suaren artean. ;0
Emakumearen autoa tailerrean zegoen. ;cause;Gidabaimena kendu zioten. ;Auto istripu bat izan zuen. ;1
Alarma itzalita zegoen. ;effect;Gosaria prestatu dut. ;Gosaririk gabe gelditu naiz. ;1
Pertsonaia bat atera zen limusina batetik. ;effect;Kamerek sartzen zituzten. ;Bere familia prentsaurrekoan agertu zen. ;0
Emakumea bainuontzian geratu zen. ;effect;Bainuontziko ura epela zegoen. ;Bainuontziko ura ezabatu da. ;0
Unibertsitateko ikasleak ezagutu nahi zituen. ;effect;Konbentzio batean sartu zen. ;Ingeniaritza ikasi zuen. ;0
Kuxinak gora. ;cause;Diru bila etorri naiz. ;Egongela apaintzen ari nintzen. ;0
Erleak mutikoaren aurka egin zuen hegan. ;effect;Mutikoa korrika atera zen. ;Mutilak lore bat jaso zuen. ;0
Emakume hori delitu arruntez errudun izendatu zuten. ;effect;Komunitatearen aldeko zerbitzua egin zuen. ;Heriotza zigorrera kondenatu zuten. ;0
Azukrea tea berotzeko sartu nuen. ;effect;Tea lurrindu egin zen. ;Azukrea desagertu egin da. ;1
Beteranoak herren ibiltzen ziren. ;cause;Gerrara joan zen. ;Borrokan zauritu zuten. ;1
Gaizkileak poliziatik ihes egin du. ;effect;Poliziak biktima eraman du. ;Poliziak gaizkileari jarraitu zion. ;1
Ordenagailua ez dabil. ;cause;Erori egin zait. ;Kargatu egin nuen. ;0
Emakumeak ez zuen ezer gordetzen bere komunean. ;cause;Jantzi-jantzi zabala egin zuen. ;Arropa garbitzen zuen. ;0
Bihotza hautsia zuen. ;cause;Emazteak erditu egin zuen. ;Emazteak utzi egin zuen. ;1
Titulua atera eta probetxuzkoak izateko, ;effect;Nahi zuen lanerako kualifikatu egin zen. ;Bere lan eskaintza baliogabetu zuten. ;0
Haren ahotsa argi eta garbi entzun zen areto osoan zehar. ;cause;Jendea agurtu zuen. ;Mikrofonora sartu zen. ;1
Txanpon bat bota nuen iturrian. ;effect;Txanponak lurrera! ;Txanpona erdibitu egin da. ;0
Jokalariak zuloaren alde jo du baloia. ;effect;Baloia zuloan sartu da. ;Baloia itzultzen zaio. ;0
Ganbarako hautsak estali nituen. ;effect;Zotina dut. ;- Ez, ez dut egin. ;1
Dendako kutxazainak deitu du. ;cause;Bezeroak gezurrezko dirua erabiltzen zuen. ;Bezeroak argiak piztuta utzi ditu. ;0
Zaborra atera dut. ;cause;Zaborrak sukaldean usain txarra eragiten zuen. ;Erosketen zerrenda bat bota dut, nahi gabe. ;0
Familia zoologikora joan zen. ;effect;Haurrek animaliak miresten zituzten. ;Haurrek animalia horiek ehizatu zituzten. ;0
Haren arnasa, berriz, ozenago zen. ;cause;Bere giltzurrunak ez ziren funtzionatzen ari. ;Birikak itxi zitzaizkion. ;1
Baziren kontzertu baterako sarrera. ;effect;Lagun bati galdetu nion, non zegoen. ;Lagun bati galdetu nion ea joango zen. ;1
Etxeko aire girotua hondatu egin da. ;effect;Manta batzuk ekarri ditut. ;Leihoak ireki ditut. ;1
Mutilak bizkarreko mina du. ;cause;Motxila irekita zeukan. ;Motxila pisutsuegia zeukan. ;1
Opari bat erosi diot amari. ;cause;Tarta bat egin diot. ;Bere urtebetetzea da! ;1
Lorategiko perla guztiak suntsitu ziren. ;cause;Erle batek lorezaina ziztatu zuen. ;Astigarrak izan ziren. ;1
Nik eman dut su. ;effect;Sugarra desagertu egin da. ;Poxpoloak sua ematen du. ;1
Eztabaidaren alde guztiek akordio bat lortu zuten. ;cause;Ez dute epaiketan eztabaidatu nahi. ;Beren harremana berreskuratu nahi zuten. ;0
Haurrak umezurztegi batera bidali zituzten. ;cause;Gurasoak hil dizkiote. ;Gurasoek gaizki hezi dituzte. ;0
Meteorito bat ozeanoan jausi da. ;effect;Tsunami bat gertatu zen. ;Izugarrizko ekaitza zegoen. ;0
Mendizalea suge pozoitsu batekin topo egin zuen. ;effect;Deshidratatuta zegoen. ;Izutu egin da. ;1
Labea berotuta dago. ;cause;Labea irekita dago. ;Platera labean daukat. ;0
Limoizko pastela daukat. ;effect;Limoia zimeldua zegoen. ;Limoizkoa. ;1
Herrialdeak lurralde berriak aurkitu zituen. ;effect;Herriak lurra abandonatu zuen. ;Herrialdeak lurra kolonizatzen du. ;1
Edalontzia erori da. ;effect;Lurrera bota dute. ;Garbitegi batean erori da. ;0
Mahaiak dardarka zeuden. ;cause;Zorua ez zen laua. ;Zorua zikin zegoen. ;0
Aitak semeari gezurretan harrapatu zuen. ;effect;Bere semeak egia esan zuen. ;Aitak semeaz fidatzen zen. ;0
Gizon honek min handia izan du. ;effect;Eztulerako jarabea hartu du. ;Aspirina hartu du. ;1
Trena gelditu egin zen. ;cause;Geltokira hurbiltzen ari zen. ;Atzeratuta gabiltza. ;0
Terapia egin behar izan zuen. ;cause;Buruko gaixotasun bat zuen. ;Depresio psikotikoak jota zegoen. ;1
Emakumeak lepotik heldu zion. ;cause;Janaria irentsi egin du. ;Ito egin zen bere janariarekin. ;1
Emakumeak eztarriko mina zuen. ;effect;Bere ahotsa urduri samar zebilen. ;Azentu batekin hitz egin du. ;0
Txakurrak xerra zukuzkoa begiratu zuen mahai gainean. ;effect;Dilin-dalan ari zen, komunera joan beharrean. ;Etzan egin da. ;0
Negozioa aurrera egiten ari zen. ;effect;Bere langileak kaleratu zituen. ;Aberastu egin zen. ;1
Ikasleak gelatik irten ziren. ;cause;Kanpaiak jo du. ;Irakasleak etxeko lanak banatu dizkio. ;0
Emakumeak dio mamu bat ikusi duela. ;effect;Bere ezagunek eszeptizismoa adierazi zuten. ;Bere ezagun guztiek zekiten nolakoa zen. ;0
Gorra zegoen. ;cause;Itsasoan itota hil zen ia. ;Ia hil egin zen leherketan. ;1
Haurrak baloia askatu du. ;effect;Globoa hustu egin da. ;Globoa airera igo zen. ;1
Gizon horrek ezin zuen hitz egin. ;cause;Bihotzekoa izan zuen. ;Arnasa sakon hartu zuen. ;0
Emakume bat lurrera bota zuten. ;cause;Zementuan zuloa zegoen. ;Bere izena esaten entzun zuen. ;0
Gizon horrek puzker bat bota du bainuontzian. ;effect;Salbamendukoak atzetik ditu gurdian. ;Gizonak soroslea itotzen ari zen. ;1
Antibiotikoak hartu ditut. ;effect;Infekzioa sendatu egin zait. ;Infekzioa izan nuen. ;0
Semaforoak horiak hartu zituen. ;effect;Gidariak balazta zapaldu zuen. ;Gidariak klaxona jo zuen. ;0
Plastikozko ontzia urtu egin da. ;cause;Ontzia ur beroarekin bustitzen dut. ;Berogailua sukaldean jarri dut. ;1
Autoa txikituta dago. ;cause;Gidariak zutoin bat hartu du! ;Gidariak semaforo gorrian utzi du. ;0
Mutilak gau osoan ikasi du. ;effect;Ez zuen azterketa egin. ;Azterketa gainditu du. ;1
Mutikoak igerilekuaren ertza ukitu zuen. ;cause;Igeri egiten ikasteko beldurra zuen. ;Salbamendua lanean ari zen. ;0
