premise;question;choice1;choice2;label
Strażnik na przejściu gwizdał na dzieci. ;cause;Chcieli wpaść w napływający z przeciwnej strony ruch. ;Poznała ich z sąsiedztwa. ;0
Odwróciłem oczami na mojego przyjaciela. ;cause;Powiedział mi prawdę. ;Zrobił sarkastyczną uwagę. ;1
Samochód skończył się z benzyną. ;effect;Kierowca utknął na drodze. ;Kierowca podniósł autostopowicza. ;0
Kobieta zaczęła rodzić. ;effect;Dziecko urodziło się. ;Kobieta miała poranne mdłości. ;0
Kapelusz tego człowieka odleciał. ;cause;Zdejmował kapelusz. ;Na zewnątrz wiatr. ;1
Dziewczyna wzięła udział w urodzinach kolegi z klasy. ;cause;Dostała zaproszenie. ;Kupiła prezent. ;0
Czoło chłopca było gorące. ;effect;Jego matka zmierzyła temperaturę. ;Jego matka zabrała go do parku. ;0
Ten człowiek rozpylał się wodą kolońską. ;cause;Chciał zaimponować swojej randce. ;Włożył sobie żel do włosów. ;0
Prąd w domu się wyłączył. ;effect;Szukałem latarki. ;Wziąłem łopatę. ;0
Rodzina przeprowadziła się do większego domu. ;cause;Syn ukończył liceum. ;Matka urodziła bliźnięta. ;1
Maratonista trzymał się wolnego tempa. ;cause;Chciała oszczędzać energię. ;Widziała linię mety. ;0
Chłopak kopnął automat. ;cause;Maszyna wypluła resztę. ;Torba chipsów utknęła. ;1
Pies mojego przyjaciela umarł. ;effect;Odwróciłam na niego oczami. ;Przytuliłem go. ;1
Karta kredytowa biznesmena została odrzucona. ;effect;Napisał dług. ;Zapłacił gotówką. ;1
Człowiek przeklęty. ;cause;Obciął paznokcie. ;Uderzył się w palec. ;1
Mężczyzna był dumny ze swojego brata. ;cause;Jego brat się pokłócił z rodzicami. ;Jego brat został przyjęty na studia prawnicze. ;1
Dziewczyna chciała się dowiedzieć o Układzie Słonecznym. ;effect;Poszła do biblioteki. ;Patrzyła na gwiazdy. ;0
Plakat przyczepił się do ściany. ;cause;Postawiłem plakat nad drzwiami. ;Przyczepiłem taśmę na tył plakatu. ;1
Klient zatwierdził plany architektów budynku. ;effect;Architekt zbudował budynek. ;Architekt dostosował plany. ;0
Facet upuścił łyżkę. ;cause;Jego ręka się trzęsła. ;Polizał łyżkę. ;0
Prezes firmy zrezygnował. ;effect;Zarząd rozwiązał firmę. ;Zarząd znalazł jego zastępcę. ;1
Przyjechałem późno na wykład. ;effect;Usiadłem w ostatnim rzędzie. ;Podszedłem do podium. ;0
Ten człowiek został wypuszczony z więzienia. ;cause;Jego rodzina zapłaciła kaucję. ;Zaatakował współwięźnia. ;0
Rodzina straciła wszystkie swoje rzeczy. ;cause;Sprzedali swój dom. ;Ich dom się palił. ;1
Zdepnąłem aluminiową puszkę. ;effect;- Zbiornik został poddany recyklingowi. ;Pół puszki się rozbił. ;1
Dziewczyna dołączyła do zespołu debaty. ;effect;Nauczyła się używać komputera. ;Nauczyła się umiejętności komunikacji. ;1
Mój nastrój się poprawił. ;cause;Słuchałem muzyki. ;Umyłam naczynia. ;0
Organizacja charytatywna postawiła sobie za cel zebranie pieniędzy. ;effect;Karmiły bezdomnych. ;Zorganizowali aukcję. ;1
Kolejka górska zjechała w dół stromej przepaści. ;effect;Pasażerowie się chichotali. ;Pasażerowie krzyczeli. ;1
Byłem wściekły. ;effect;Sprawdziłem skrzynkę pocztową, gdy wychodziłem z domu. ;Zamknąłem drzwi, wychodząc z domu. ;1
Ten człowiek chciał zobaczyć wschód słońca. ;effect;Podróżował na północ. ;Wstał wcześnie. ;1
Złożyłem papier. ;effect;Zrecyklowałem papier. ;Papier się zmarszczył. ;1
Naród przeżył katastrofę naturalną. ;effect;Przywódcy innych krajów zawarli sojusz. ;Przywódcy innych krajów wysłali pomoc. ;1
Ubrania chłopca były mokre. ;cause;Wyszła z basenu. ;Spadł do basenu. ;1
Student spieszył się, by dokończyć książkę. ;cause;Miała być zwrócona do biblioteki. ;Pożyczył go od przyjaciela. ;0
Zbrodniarz został stracony. ;cause;Wyrzucono go do więzienia. ;Został skazany za morderstwo. ;1
Światło słoneczne weszło do pokoju. ;cause;Otworzyłam zasłony. ;Otworzyłam drzwi. ;0
Wyrywałem włosy oszustce. ;effect;Jej peruka spadła. ;Zostal łysy. ;0
Redaktor zmienił zdanie w rękopisie. ;cause;Rękopis był dla niego przekonujący. ;Uznał, że wyrok jest niejasny. ;1
Kobieta anulowała konto karty kredytowej. ;cause;Zdała sobie sprawę, że brakuje karty. ;Zdała sobie sprawę, że karta wygasła. ;0
Mężczyzna i kobieta zakochali się w sobie. ;effect;Chodzili na studia. ;Poślubiły się. ;1
Muzyka była zbyt słaba, by ją usłyszeć. ;effect;Podkręciłem głośność. ;Skomponowałem własną piosenkę. ;0
Włosy chłopca wystały mu na głowę. ;cause;Dziewczyna to rozkręciła. ;Dziewczyna go wyciągnęła. ;0
- Robię to, co muszę. ;cause;Rozpyliłem się środkiem przeciwinseksualnym. ;Wkopałem się w pluskwę. ;1
Otworzyłem oczy. ;cause;Obudziłam się. ;Odprężam się. ;0
Muzyka mojego sąsiada była głośna. ;effect;Poprosiłem go, żeby to wyłączył. ;Poprosiłem go o pożyczenie płyty. ;0
Jego rodzina żyła w ubóstwie. ;cause;Był oszczędny w zarobkach. ;Zarabiał poniżej minimalnej płacy. ;1
Student ukończył uniwersytet. ;effect;Szukał pracy. ;Wziął sobie hobby. ;0
Artysta zmieszał żółtą farbę z niebieską. ;effect;Farba rozrzucona wszędzie. ;Farba zmieniła się na zielono. ;1
Zmieniłem temat rozmowy. ;cause;Skończyły mi się tematy do rozmowy. ;Rozmowa stała się napięta. ;1
Mój brat został wypisany ze szpitala. ;effect;Powitałem go w domu. ;Oddałem mu zimne ramię. ;0
Zasłona na scenie została podniesiona. ;effect;Zaczęła się scena otwierająca sztukę. ;Aktorzy w sztuce opuścili scenę. ;0
Zakładnik poddał się nakazom porywacza. ;cause;Porywacz groził, że skrzywdzi zakładnika. ;Porywacz zostawił zakładnika samego. ;0
Na scenie rozbrzmiewał dżum. ;cause;Muzyk uderzył stopą. ;Muzyk uderzył w bęben. ;1
Rodzice pobiegli do sypialni dziecka. ;cause;Dziecko obudziło się krzycząc z koszmaru. ;Dziecko bało się zajrzeć pod łóżko. ;0
Kobieta porozumiewała się językiem migowym. ;cause;Urodziła się przedwcześnie. ;Urodziła się głuchą. ;1
W tym regionie nastąpiła susza. ;effect;Woda została skażona. ;Zniszczyły się plony. ;1
Kot gonił ptaka. ;effect;Ptak odleciał. ;Ptak złapał robaka. ;0
Dziewczyna zmieniła szkołę. ;cause;Szkoła wypuściła na lato. ;Przeprowadziła się do nowego miasta. ;1
Właściciel fabryki odmówił podwyżki płac pracownikom. ;effect;Właściciel mianował nowego kierownika. ;Pracownicy strajkowali. ;1
Przywódca wprowadził ekstremistów w konflikt ze swoim krajem. ;effect;Ekstremiści na niego wpłynęli. ;Ekstremiści go zamordowali. ;1
Chodziłem boso po plaży. ;effect;Piasek mi się przyczepił do stóp. ;Fale uderzyły wzdłuż brzegu. ;0
Obudziłem się w środku nocy, czując zimno. ;effect;Założyłam dres. ;Wypiłem szklankę wody. ;0
Matka uciszyła syna. ;cause;Jej syn się uśmiechnął. ;Jej syn jęczał. ;1
Dziura w moich dżinsach. ;cause;Zamknąłem dżinsy. ;Potknąłem się o chodnik. ;1
Chłopak nosił aparat. ;effect;Ma dziurę. ;Zęby mu się wyprostowały. ;1
Wczoraj ćwiczyłam na siłowni. ;effect;Obudziłam się dziś z bólem mięśni. ;Obudziłam się dziś z bólem gardła. ;0
Dziewczyna szepczeła tam i z powrotem do siebie przy stole obiadowym. ;effect;Inni uczniowie usiedli przy stole obiadowym. ;Inni uczniowie przy stole czuli się wyłączeni. ;1
Dziecko wylądowało na trampolinie. ;effect;Wskoczyła w powietrze. ;Postanowiła spróbować zrobić flip. ;0
Odłożyłem list do skrzynki pocztowej. ;effect;Poczta dostarczyła list. ;Poczta przyspieszyła list. ;0
Hazardzista był pewny siebie. ;effect;Założył wszystkie swoje pieniądze. ;Wrócił do domu spłukany. ;0
Pożar się rozprzestrzenił. ;cause;Wiatr stał się silniejszy. ;Podpalacze zostali zatrzymani. ;0
Dziecko obdzierało sobie kolano. ;effect;Matka wysłała go do pokoju. ;Jego matka zabandażowała ranę. ;1
Mężczyzna przeżył śmiertelną chorobę. ;cause;Podpisał testament. ;Dostał przeszczep narządu. ;1
Wziąłem łyk gorącej kawy. ;effect;Ugryzłem się w język. ;Spaliłem język. ;1
Redaktor zwolnił pisarza. ;cause;Pisarz unikał uprzedzeń w swoich opowieściach. ;Pisarz przegapił ważny termin. ;1
Byłem wykończony. ;cause;Spałem cały dzień. ;Uczyłam się cały dzień. ;1
Lekarz postawił diagnozę pacjentowi. ;cause;Zidentyfikowała objawy pacjenta. ;Przepisała pacjentce pigułki. ;0
Zarysowałem się. ;cause;Było pociane. ;Świerzyło. ;1
Mężczyzna przeszedł nagłą operację. ;cause;Stracił panowanie nad sobą. ;Dostał ataku serca. ;1
Mięśnie ramion wybrzuszone. ;cause;Zgiął ręce. ;Pocierał sobie ręce. ;0
Mężczyzna podniósł brwi. ;cause;Był zaskoczony. ;Był zniechęcony. ;0
Wybaczyłem kolegę za jego błąd. ;cause;Wierzyłem, że ma dobre intencje. ;Wierzyłem, że on wie lepiej. ;0
Facet rzucił palenie. ;effect;Zaczął więcej ćwiczyć. ;Zaczął się budzić wcześniej. ;0
Kobieta uderzyła napastnika w nos. ;effect;Ciało napastnika zostało pozbawione życia. ;Napastnik zaczął krwawić. ;1
Strzała nie trafiła w cele. ;cause;Mężczyzna nie celował. ;Facet przegrywał. ;0
Właściciel domu poprosił o przybycie do niego strażnika. ;cause;Odkrył szczury w piwnicy. ;W swoim pokoju trzymał farmę mrówek. ;0
Zasugerowałem mojemu gościowi, żebyśmy poszli na kolację. ;cause;Byłam zbyt zmęczona, by cokolwiek przygotować. ;Moja gość została dłużej niż powinna. ;0
Dziewczyna przyłapała brata na czytaniu jej pamiętnika. ;effect;Zaczęła ukrywać pamiętnik. ;Ma nowy pamiętnik. ;0
Kobieta miała mało pieniędzy na czynsz. ;effect;Pracowała nadgodziny. ;Zrezygnowała z pracy. ;0
Ręka dziecka szybko się wycofała. ;cause;Dotknął gorącego pieca. ;Podał szczeniakowi po głowie. ;0
Firma chciała zmierzyć satysfakcję klientów. ;effect;Zaoferowali zniżki nowym klientom. ;Rozdzierali ankietę klientom. ;1
Drewniana podłoga została zarysowana. ;cause;Chłopak wyrzucił poduszki z kanapy. ;Chłopiec przeciągnął krzesło po podłodze. ;1
Ukryłem twarz. ;cause;Mój wróg mnie wyśmiewał. ;Mój wróg podniósł pięść. ;1
Słynna posąg spłonęła. ;cause;Uderzył ją piorun. ;Ludzie przychodzili, by go czcić. ;0
Zostawiłem owoce na stole. ;effect;Owoce rzucają nasiona. ;Muchy roiły się od owoców. ;1
Balerina zryła więzadło. ;cause;Wskazała palcami. ;Skręciła kostkę. ;1
Dziecko rozwiązało sznurki. ;cause;Nauczył się je wiązać. ;Biegł po placu zabaw. ;1
Książka mnie zafascynowała. ;effect;Oddałem książkę. ;Straciłem poczucie czasu. ;1
Mężczyzna ten wyznawał podobne wierzenia jak jego rodzice. ;cause;Jego rodzice wywarli na niego wpływ. ;Jego rodzice go wyrzekli. ;0
Samochód stopniowo zwolnił i się zatrzymał. ;cause;Skończyło się paliwo. ;Kierowca zasnął. ;0
Człowiek zjadł lody na słońcu. ;effect;Lody straciły smak. ;Lody spadły z stożka. ;1
Wisiałem dzieła sztuki w pokoju. ;cause;Dywan wyglądał na brudny. ;Ściany wyglądały na puste. ;1
Wcześnie wyszłam z pracy. ;cause;Boli mnie głowa. ;Mój szef odbył spotkanie. ;0
Szczeniak zabrudził dywan. ;effect;Właściciel nakrzyczał szczeniakowi. ;Właściciel dał szczeniakowi przysmaki. ;0
Przeprosiłem mojego przyjaciela. ;effect;Mój przyjaciel mi wybaczył. ;Mój przyjaciel wpadł w furię. ;0
Ten mężczyzna wyróżniał się w tłumie. ;cause;Nosił plecak. ;Miał neonową kamizelkę. ;1
Świadek skłamał pod przysięgą. ;effect;Ukończył zeznania. ;Został oskarżony o krzywoprzysięstwo. ;1
Kobieta farbowała włosy. ;cause;Chciała nowego wyglądu. ;Chciała się wtopić. ;0
Imigranci zostali przyłapani na nielegalnym pobycie w kraju. ;effect;Znaleźli pracę. ;Zostali deportowani. ;1
Mówca publiczny zrobił żart. ;effect;Publiczność się śmiała. ;Publiczność wstała. ;0
Spojrzałam w słońce. ;effect;Słońce mnie oślepiło. ;Słońce opaleniło moją skórę. ;0
Nudziło mi się. ;effect;- Snuchnąłem. ;Zażakałem. ;1
Stek był trudny do pokrojenia. ;cause;Nóż był tępy. ;Stek był surowy. ;0
Kobieta ogłosiła bankructwo. ;cause;Dostała alimenty. ;Zarobiła ogromny dług. ;1
Światła w mieszkaniu mojego przyjaciela były włączone. ;effect;Zastanawiałem się, czy go nie ma. ;Postanowiłem go odwiedzić. ;1
Włożyłam kwiat pod nos. ;effect;Kwitną z kwiatu. ;Wyczułem zapach kwiatu. ;1
Kobieta czuła nostalgię. ;cause;Spotkała przyjaciela z dzieciństwa. ;Krzyczała na swoje dzieci. ;0
Uczeń zwlekał z pracą. ;effect;Złożył pracę wcześniej. ;Przesłał niepełny dokument. ;1
Mój samochód się zepsuł. ;effect;Byłam w centrum handlowym. ;Zadzwoniłem do mechanika. ;1
Wyrzuciłem list. ;cause;To było anonimowe. ;Było nieczytelne. ;1
Ptak zaczoł skrzydłami. ;effect;Składała jaja. ;Wzniósł się w górę. ;1
Zaparkowałem na podjeździe. ;cause;Garaż był otwarty. ;Garaż był pełny. ;1
Przestępca celował w ofiarę. ;effect;Przestępca odłożył broń. ;Ofiara podniosła ręce. ;1
Czekałem na weekend. ;cause;Miałem zamiar wziąć udział w pogrzebie mojego wuja. ;Miałem zamiar wziąć udział w ślubie mojego przyjaciela. ;1
Straciłem poczucie czasu. ;cause;Śniłem. ;Miałam mdłości. ;0
Dokument wydrukowany nieczytelnie. ;cause;W drukarce skończył się atrament. ;Wydrukowano go z papieru. ;0
Na stadionie brzmiał hymn narodowy. ;effect;Fani zwrócili się do flagi. ;Fani wpadli na boisko. ;0
Zalew smakował jak mięso. ;effect;Ja ją podałem. ;Włożyłam do niego sól. ;1
Położyłem ręcznik na wycieku. ;effect;Ręcznik wchłonął płyn. ;Wyciek pozostawił lepki ślad. ;0
Kobieta została przerwana w trakcie czytania książki. ;effect;Zatrzymała swoją stronę. ;Przeczytała książkę. ;0
Samolot wpadł w turbulencje. ;effect;Mężczyzna zacisnął pasy. ;Mężczyzna spojrzał przez okno. ;0
Chłopak się zatrzęsł. ;cause;Dziewczyna go zignorowała. ;Dziewczyna go pchnąła. ;1
Lekarze dali pacjentowi sztuczną kończynę. ;cause;Amputacja nogi. ;Monitorują jej funkcje życiowe. ;0
Chłopak ścisnął łokieć dziewczynki. ;effect;Pochyliła na niego ramionami. ;Odciągnęła od niego rękę. ;1
Poprosiłem mojego przyjaciela o radę. ;cause;Ceniłem jego opinię. ;Wiedziałem, że mam rację. ;0
Chłopak wdepnął w błoto. ;effect;Błoto utkwiło mu na butach. ;Błoto uderzyło go w twarz. ;0
Miasto dostało kilka centymetrów śniegu. ;effect;Zamknięto szkoły. ;Ludzie ukrywali się pod ziemią. ;0
Zatrudnienie pracownika się skończyło. ;effect;Poszedł do domu na cały dzień. ;Groził, że rzuci pracę. ;0
Drzewo uszkodziło dom. ;cause;Drzewo spadło na dach. ;Drzewo zacieniło ogród. ;0
Drzewo rozpadło się na pół. ;cause;Włożyłem drewno do komina. ;Zrzuciłem siekierę w dół do drewna. ;1
Rodzina pogratulowała małżonkom. ;cause;Para ogłosiła, że się rozstają. ;Para ogłosiła, że mają dziecko. ;1
Dziewczyna wysłała chłopcu kartkę walentynkową. ;cause;Lubiła go. ;Pocałowała go. ;0
Zaklinałem głową na zeznanie mojego przyjaciela. ;cause;Byłem zdezorientowany. ;Zgodziłem się z nim. ;1
Przyjaciele rzucili monetą. ;cause;Chcieli znaleźć kompromis. ;Chcieli podjąć uczciwą decyzję. ;1
Zgadza się. ;effect;Mężczyzna wyładował zakupy do lodówki. ;Facet wyjął pizzę z piekarnika. ;1
Kobieta wyznaczyła sobie ambitny cel. ;effect;Ona się wyluzowała. ;Ciężko pracowała. ;1
Bogaty człowiek zmarł ze starości. ;effect;Jego syn miał kłopoty z prawem. ;Jego syn odziedziczył fortunę. ;1
Kobieta deptała po płomieniach. ;effect;Płomienie zgasły. ;Z płomieni wyłonił się dym. ;0
Samochód tej kobiety był w warsztacie. ;cause;Jej prawo jazdy zostało cofnięte. ;Miała wypadek samochodowy. ;1
Przespałem budzik. ;effect;Zrobiłam śniadanie. ;Przegapiłem śniadanie. ;1
Postać publiczna wysiadła z limuzyny. ;effect;Kamery wyświetlały w jego kierunku. ;Jego rodzina uczestniczyła w konferencji prasowej. ;0
Kobieta zatrzymała się w wannie. ;effect;Woda w łazience stała się letnia. ;Woda z wanny wyciekła. ;0
Student chciał poznać innych studentów na kampusie. ;effect;Dołączył do bractwa. ;Studiował inżynierię. ;0
Podniosłam poduszki z kanapy. ;cause;Szukałem drobnych. ;Przeorganizowałem salon. ;0
Osa poleciała w kierunku chłopca. ;effect;Chłopak uciekł. ;Chłopiec zebrał kwiat. ;0
Kobieta została uznana za winną wykroczenia. ;effect;Została skazana na pracę społeczną. ;Została skazana na śmierć. ;0
Wmieszałam cukier do gorącej herbaty. ;effect;Herbata parzyła. ;Cukier się rozpuścił. ;1
Ten weteran chorował. ;cause;Został powołany na wojnę. ;Został ranny w walce. ;1
Przestępca uciekł przed policją. ;effect;Policja zajęła się ofiarą. ;Policja ścigała przestępcę. ;1
Laptop się nie włączył. ;cause;Upuściłem go. ;Naładowałem. ;0
Kobieta nie miała już miejsca w szafie. ;cause;Ma dużą garderobę. ;Złożyła pranie. ;0
Mężczyzna miał złamane serce. ;cause;Jego żona urodziła. ;Jego żona go zostawiła. ;1
Mężczyzna uzyskał stopień naukowy. ;effect;Stał się wykwalifikowany do pracy, którą chciał. ;Jego oferta pracy została anulowana. ;0
Głos tego mężczyzny wyraźnie rozbrzmiewał w całej sali. ;cause;Powitał publiczność. ;Mówił do mikrofonu. ;1
Wrzuciłem monetę do fontanny. ;effect;Moneta zatonęła na dnie. ;Moneta pękła na pół. ;0
Gracz uderza piłkę w stronę dołka. ;effect;Piłka wpadła do dziury. ;Piłka wróciła do gracza. ;0
Wdychałem kurz na strychu. ;effect;Miałem czkawkę. ;Kichałem. ;1
Kasjerka wzywała ochronę. ;cause;Klient użył fałszywych pieniędzy. ;Klient zostawił zapalone światła. ;0
Wyniosłam śmieci. ;cause;Od śmieci kuchnia źle pachniała. ;Przypadkowo wyrzuciłam listę zakupów. ;0
Rodzina poszła do zoo. ;effect;Dzieci podziwiały zwierzęta. ;Dzieci goniły zwierzęta. ;0
Oddech tego człowieka był głośny. ;cause;Jego nerki zawodzą. ;Płuca były zatkane. ;1
Miałem dodatkowy bilet na koncert. ;effect;Poprosiłem mojego przyjaciela o wskazówki. ;Zapytałem mojego przyjaciela, czy byłby zainteresowany pójściem. ;1
Klimatyzator w domu się zepsuł. ;effect;Przyniosłam koce. ;Otworzyłam okna. ;1
Chłopak ma bóle pleców. ;cause;Jego plecak był otwarty. ;Jego plecak był ciężki. ;1
Kupiłem mamie prezent. ;cause;Upiekłam jej ciasto. ;To były jej urodziny. ;1
Narcyzy w ogrodzie zostały zniszczone. ;cause;Pszczoła ukąsiła ogrodnika. ;Wiewiórki wykopały żarówki. ;1
- Wbiłem zapałkę. ;effect;Płomień wygasł. ;Zapał wywołał płomień. ;1
Strony sporu osiągnęły porozumienie. ;cause;Nie chcieli debatować w sądzie. ;Chcieli naprawić swoje relacje. ;0
Dzieci zostały wysłane do sierocińca. ;cause;Ich rodzice nie żyją. ;Ich rodzice je rozpieszczali. ;0
Meteoryt wylądował w oceanie. ;effect;Wystąpiło tsunami. ;Zaczęło gradzić. ;0
Wędrowca natknął się na jadowity wąż. ;effect;Odwodniła się. ;Wpadła w panikę. ;1
Piekarnik się nagrzał. ;cause;Włączyłam piekarnik. ;Włożyłam naczynie do piekarnika. ;0
Wycisnąłem klina cytrynowego. ;effect;Cytryna się zapchła. ;Cytryna w strumień. ;1
Kraj odkrył nowe ziemie. ;effect;Kraj porzucił ziemię. ;Kraj zajęł ziemię. ;1
Szkło spadło ze stołu. ;effect;Rozbiło się na podłodze. ;Wylądował w stercie bielizny. ;0
Stół się kołysze. ;cause;Podłoga była nierówna. ;Podłoga była śliska. ;0
Ojciec przyłapał syna na kłamstwie. ;effect;Jego syn wyznał prawdę. ;Ojciec ufał synowi. ;0
Głowa tego człowieka pulsowała od bólu. ;effect;Wziął syrop na kaszel. ;Wziął aspirynę. ;1
Pociąg zwolnił. ;cause;Zbliżał się do stacji. ;Spóźniło się to z harmonogramem. ;0
Mężczyzna przeszedł terapię. ;cause;Choroba psychiczna była w jego rodzinie. ;Zdiagnozowano u niego depresję. ;1
Kobieta chwyciła za gardło. ;cause;Połknęła jedzenie. ;Udławiła się jedzeniem. ;1
Kobieta miała ból gardła. ;effect;Jej głos brzmiał szorstko. ;Mówiła z akcentem. ;0
Pies spojrzał na soczysty stek na stole. ;effect;Spalało się. ;To się stało. ;0
Biznes tej kobiety się rozwijał. ;effect;Zwolniła swoich pracowników. ;Stała się bogata. ;1
Uczniowie opuścili klasę. ;cause;Dzwonił dzwonek. ;Nauczyciel dał pracę domową. ;0
Kobieta twierdziła, że widziała ducha. ;effect;Znajomi wyrazili sceptycyzm. ;Jej znajomi byli z nią spokrewnieni. ;0
Człowiek stracił słuch. ;cause;Prawie utonął w oceanie. ;Prawie zginął w wybuchu. ;1
Dziecko puściło sznurek balonu. ;effect;Balon się rozpłukał. ;Balon wzbił się w powietrze. ;1
Człowiek stracił zdolność mówienia. ;cause;Miał udar. ;Wziął głęboki oddech. ;0
Kobieta potknęła się na chodniku. ;cause;W cementie była pęknięcie. ;Słyszała, jak ją wołano. ;0
Facet rzucił kulę armatną w basen. ;effect;Ratownik wskoczył za nim. ;Mężczyzna namoczył ratownika. ;1
Brałam antybiotyki. ;effect;Moja infekcja ustąpiła. ;Moja infekcja się rozprzestrzeniła. ;0
Światło na semaforze zmieniło się na żółte. ;effect;Kierowca nacisnął hamulec. ;Kierowca zatruł klaksonem. ;0
Pojemnik z plastiku się stopił. ;cause;Zamoczyłem pojemnik w ciepłej wodzie. ;Położyłem pojemnik na gorącym piecu. ;1
Samochód został wgnieciony. ;cause;Kierowca uderzył w słup telefoniczny. ;Kierowca przejechał na czerwonym. ;0
Chłopak uczył się całą noc. ;effect;Nie zdał egzaminu. ;Zdał egzamin. ;1
Młody chłopiec przylgnął do krawędzi basenu. ;cause;Bał się nauczyć pływać. ;Ratownik był na służbie. ;0
Przyłożyłem rękę do klatki piersiowej. ;effect;Czułem bicie serca. ;Moje serce zaczęło bić szybciej. ;0
Budynek przylegający do mojego biura był w budowie. ;effect;W moim biurze było tłoczno. ;W moim biurze było hałaśliwie. ;1
Rodzina chciała poznać nowych sąsiadów. ;effect;Rodzina zaprosiła sąsiadów na kolację. ;Rodzina machała do sąsiadów z podwórka. ;0
Woda wysypiała się z basenu. ;cause;Pływak zanurzył się w basenie. ;Pływak unosił się w basenie. ;0
Ugryzłem kawałek arbuza. ;effect;Przypadkowo połknąłem nasienie. ;Przypadkowo złamałem sobie ząb. ;0
Chłopak się potknął. ;cause;Jego kurtka była odzipnięta. ;Jego sznurki były rozwiązane. ;1
Kobieta włożyła zatyczki do uszu. ;cause;Rozpraszał ją hałas. ;Miała przebite uszy. ;0
Napełniłem butelkę z wodą. ;cause;Wypiłem całą wodę. ;Trzymałam go w lodówce. ;0
Program telewizyjny został poddany cenzurze. ;cause;Zawierał wulgarne słowa. ;Miała skomplikowaną fabułę. ;0
Statek rozbił się. ;effect;Załoga utonęła. ;Załoga spotkała piratów. ;0
Chłopiec był zdumiony zagadką. ;effect;Rozwiązał zagadkę. ;Poprosił o wskazówkę. ;1
Dzwonił telefon. ;effect;Ten człowiek odłożył słuchawkę. ;Ten człowiek odebrał telefon. ;1
Ta kobieta się na mnie gapiła. ;effect;Przytuliłem ją. ;Czułem się niezręcznie. ;1
Grupa opuściła muzeum. ;cause;Zrobili zdjęcia eksponatów. ;Przejrzeli wszystkie eksponaty. ;1
Ten człowiek zaczął się ze mną kłócić. ;effect;Mój przyjaciel przedstawił mnie temu człowiekowi. ;Mój przyjaciel mnie bronił. ;1
Opona mojego roweru była puste. ;effect;Wpompowałem powietrze do opony. ;Przełączyłem biegi na rowerze. ;0
Dziewczyna wyglądała blado. ;effect;Jej ojciec czytał jej bajkę. ;Jej ojciec dotknął jej czoła. ;1
W pióro skończył się atrament. ;effect;Użyłem ołówka. ;Podpisałem się. ;0
Odmówiono mu pożyczki. ;cause;Był zadłużony. ;Założył firmę. ;0
Dziewczyna nie chodziła do szkoły. ;cause;Miała ospy wietrznej. ;Lubiła naukę matematyki. ;0
Worek na śmieci był pełny. ;effect;Zabrałem go do śmietnika. ;Wrzuciłem ją do zlewu. ;0
Odkurzyłem dywan. ;cause;Mój współlokator rozlał puncha. ;Mój pies zrzuca włosy. ;1
Człowiek stracił panowanie nad sobą. ;effect;Wyłączył komputer. ;Rzucił krzesło przez pokój. ;1
Dziewczyna wrzuciła gałązkę do ogniska. ;effect;Gałązka spłonęła. ;Ogień się wyłączył. ;0
Facet wyszedł z prysznica. ;cause;Gorąca woda zniknęła. ;Nie mógł znaleźć ręcznika. ;0
Rodzice chcieli, żeby ich dzieci poszły na studia. ;effect;Złożyli na koszty czesnego. ;Zachęcali swoje dzieci do zabawy na zewnątrz. ;0
Mężczyzna rozwiązał sznurki. ;effect;Buty się rozluźniły. ;Buty się zużyły. ;0
Człowiek zjadł połowę przystawek. ;effect;Zamarzniął resztki. ;Zachował przepis. ;0
Moja kostka była opuchnięta. ;effect;- Położyłem na nim lód. ;Włóżłam na to balsam. ;0
Drzwi mojego biura były otwarte. ;effect;Rozmawiałem z kolegą przy biurku. ;Słyszałem rozmowę na korytarzu. ;1
Musiałem czekać w kolejce. ;effect;Usiadłem. ;Przeglądałem magazyn. ;1
Mężczyzna przypatrzył się muchzie. ;effect;Mucha odleciała. ;Mucha nie ruszyła się. ;0
Ten człowiek napisał testament. ;cause;On umierał. ;Był wdowcem. ;0
Biegacz wyczuł, że jego rywal go dogania. ;effect;Wyrzucił się z wyścigu. ;Przyspieszył swój temp. ;1
Zastanowiłem się dokładnie nad problemem. ;effect;Poprosiłem o radę. ;Wymyśliłem rozwiązanie. ;1
Podróżnik szedł po drżącym mostku wiszącym. ;effect;Był przerażony. ;Był w ekstazie. ;0
Ten człowiek przewidział zwycięstwo drużyny. ;effect;Spotkał się ze swoimi przyjaciółmi, żeby obejrzeć mecz. ;Założył się ze swoimi przyjaciółmi. ;1
Chłopak nie mógł zasnąć. ;effect;Ustawił budzik. ;Liczył owce. ;1
