"Response: 

 #!/usr/bin/env python3
# -*- coding: utf-8 -*-


""""""
    """"""



import sys
from io import BytesIO, IOBase
 
BUFSIZE = 8192
 
 
class FastIO(IOBase):
    newlines = 0
 
    def __init__(self, file):
        self._fd = file.fileno()
        self.buffer = BytesIO() 
        self.writable = ""x"" in file.mode or ""r"" not in file.mode
        self.write = self.buffer.write if self.writable else None 
 
    def read(self):
        while True:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            if not b:
                break
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines = 0
        return self.buffer.read()
 
    def readline(self):
        while self.newlines == 0:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            self.newlines = b.count(b""\n"") + (not b)
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines -= 1
        return self.buffer.readline()
 
    def flush(self):
        if self.writable:
            os.write(self._fd, self.buffer.getvalue())
            self.buffer.truncate(0), self.buffer.seek(0)
 
 
class IOWrapper(IOBase):
    def __init__(self, file):
        self.buffer = FastIO(file)
        self.flush = self.buffer.flush
        self.writable = self.buffer.writable
        self.write = lambda s: self.buffer.write(s.encode(""ascii""))
        self.read = lambda: self.buffer.read().decode(""ascii"")
        self.readline = lambda: self.buffer.readline().decode(""ascii"")
 
sys.stdin, sys.stdout = IOWrapper(sys.stdin), IOWrapper(sys.stdout)
input = lambda";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

 #!/usr/bin/env python3
# -*- coding: utf-8 -*-


import os.path as op
from io import BytesIO, IOBase
 
BUFSIZE = 8192
 
 
class FastIO(IOBase):
    newlines = 0
 
    def __init__(self, file):
        self._fd = file.fileno()
        self.buffer = BytesIO()
        self.writable = ""x"" in file.mode or ""r"" not in file.mode
        self.write = self.buffer.write if self.writable else None
 
    def read(self):
        while True:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            if not b:
                break
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines = 0
        return self.buffer.read()
 
    def readline(self):
        while self.newlines == 0:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            self.newlines = b.count(b""\n"") + (not b)
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines -= 1
        return self.buffer.readline()";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

Խմեն գտնեք A Բռահային Էլզգը.";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  A;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  B;;;;;;;;;;;;;;;;
Response:  A;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

Առաջված:   B";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

*.css";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

Ահաշված սկայացված բաղթագործող լեզու:";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

 #!/usr/bin/env python3
# -*- coding: utf-8 -*-


""""""
    """"""



import os.path as op
from io import BytesIO, IOBase
 
BUFSIZE = 8192
 
 
class FastIO(IOBase):
    newlines = 0
 
    def __init__(self, file):
        self._fd = file.fileno()
        self.buffer = BytesIO() 
        self.writable = ""x"" in file.mode or ""r"" not in file.mode
        self.write = self.buffer.write if self.writable else None 
 
    def read(self):
        while True:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            if not b:
                break
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines = 0
        return self.buffer.read()
 
    def readline(self):
        while self.newlines == 0:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            self.newlines = b.count(b""\n"") + (not b)
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines -= 1
        return self.buffer.readline()
 
    def flush(self):
        if self.writable:
            os.write(self._fd, self.buffer.getvalue())
            self.buffer.truncate(0), self.buffer.seek(0)
 
 
class IOWrapper(IOBase):
    def __init__(self, file):
        self.buffer = FastIO(file)
        self.flush = self.buffer.flush
        self.writable = self.buffer.writable
        self.write = lambda s: self.buffer.write(s.encode(""ascii""))
        self.read = lambda: self.buffer.read().decode(""ascii"")
        self.readline = lambda: self.buffer.readline().decode(""ascii"")
 
def main():
    input_file = open(op.join(op.dirname(__file__),";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

Առահչված:   Էլ.";;;;;;;;;;;;;;;;
Response:  B;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

 #!/usr/bin/env python3
# -*- coding: utf-8 -*-


def main():
    """"""Main function.""""""

    if (not os.path.exists('../data/train.csv')):
        print(""Error:    Data    file    not    found.    Please,    run   ./scripts/mnist-train-data-generator.py    and    check    the    results"")
        return 1

    train_data = pd.read_csv('../data/train.csv')
    test_data = pd.read_csv('../data/test.csv')

    X_train = np.array(train_data['X']).reshape((-1), 28, 28)
    y_train = np.array(train_data['y']).reshape((-1))
    X_test = np.array(test_data['X']).reshape((-1), 28, 28)
    y_test = np.array(test_data['y']).reshape((-1))

    model = Sequential()
    model.add(Dense(64, activation='relu', input_shape=X_train.shape[1:]))
    model.add(Dropout())
    model.add(Dense(10, activation='softmax'))

   ...";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

 #!/usr/bin/env python
# -*- coding: utf-8 -*-


import os.path as op
from io import BytesIO, IOBase
 
BUFSIZE = 8192
 
 
class FastIO(IOBase):
    newlines = 0
 
    def __init__(self, file):
        self._fd = file.fileno()
        self.buffer = BytesIO()
        self.writable = ""x"" in file.mode or ""r"" not in file.mode
        self.write = self.buffer.write if self.writable else None
 
    def read(self):
        while True:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            if not b:
                break
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines = 0
        return self.buffer.read()
 
    def readline(self):
        while self.newlines == 0:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            self.newlines = b.count(b""\n"") + (not b)
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines -= 1
        return self.buffer.readline()";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

Ամեն պեռած բոլոր ահաշված աճված առաջված առաջված առաջված";;;;;;;;;;;;;;;;
"Response: 

 #!/usr/bin/env python3
# -*- coding: utf-8 -*-


""""""
    """"""



import os.path as op
from io import BytesIO, IOBase
 
BUFSIZE = 8192
 
 
class FastIO(IOBase):
    newlines = 0
 
    def __init__(self, file):
        self._fd = file.fileno()
        self.buffer = BytesIO() 
        self.writable = ""x"" in file.mode or ""r"" not in file.mode
        self.write = self.buffer.write if self.writable else None 
 
    def read(self):
        while True:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            if not b:
                break
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines = 0
        return self.buffer.read()
 
    def readline(self):
        while self.newlines == 0:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            self.newlines = b.count(b""\n"") + (not b)
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines -= 1
        return self.buffer.readline()
 
    def flush(self):
        if self.writable:
            os.write(self._fd, self.buffer.getvalue())
            self.buffer.truncate(0), self.buffer.seek(0)
 
 
class IOWrapper(IOBase):
    def __init__(self, file):
        self.buffer = FastIO(file)
        self.flush = self.buffer.flush
        self.writable = self.buffer.writable
        self.write = lambda s: self.buffer.write(s.encode(""ascii""))
        self.read = lambda: self.buffer.read().decode(""ascii"")
        self.readline = lambda: self.buffer.readline().decode(""ascii"")
 
def main():
    input_file = open(op.join(op.dirname(__file__),";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  A;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

 #!/usr/bin/env python3
# -*- coding: utf-8 -*-


import os.path as op
from io import BytesIO, IOBase
 
BUFSIZE = 8192
 
 
class FastIO(IOBase):
    newlines = 0
 
    def __init__(self, file):
        self._fd = file.fileno()
        self.buffer = BytesIO()
        self.writable = ""x"" in file.mode or ""r"" not in file.mode
        self.write = self.buffer.write if self.writable else None
 
    def read(self):
        while True:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            if not b:
                break
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines = 0
        return self.buffer.read()
 
    def readline(self):
        while self.newlines == 0:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            self.newlines = b.count(b""\n"") + (not b)
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines -= 1
        return self.buffer.readline()";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  A;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

 #!/usr/bin/env python3
# -*- coding: utf-8 -*-


""""""
    """"""



import os.path as op
from io import BytesIO, IOBase
 
BUFSIZE = 8192
 
 
class FastIO(IOBase):
    newlines = 0
 
    def __init__(self, file):
        self._fd = file.fileno()
        self.buffer = BytesIO() 
        self.writable = ""x"" in file.mode or ""r"" not in file.mode
        self.write = self.buffer.write if self.writable else None 
 
    def read(self):
        while True:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            if not b:
                break
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines = 0
        return self.buffer.read()
 
    def readline(self):
        while self.newlines == 0:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            self.newlines = b.count(b""\n"") + (not b)
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines -= 1
        return self.buffer.readline()
 
    def flush(self):
        if self.writable:
            os.write(self._fd, self.buffer.getvalue())
            self.buffer.truncate(0), self.buffer.seek(0)
 
 
class IOWrapper(IOBase):
    def __init__(self, file):
        self.buffer = FastIO(file)
        self.flush = self.buffer.flush
        self.writable = self.buffer.writable
        self.write = lambda s: self.buffer.write(s.encode(""ascii""))
        self.read = lambda: self.buffer.read().decode(""ascii"")
        self.readline = lambda: self.buffer.readline().decode(""ascii"")
 
sys.stdin, sys.stdout = IOWrapper(open(""input.txt"")), IOWrapper(open";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  Yes;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  -    C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

 #!/usr/bin/env python3
# -*- coding: utf-8 -*-


def main():
    """"""Main function.""""""

    if ('Test    1' in sys.argv):
        print('A    and    B    are    equal:')
        print((1 + 2))
    elif ('Test    2' in sys.argv):
        print('B    is    not    equal:')
        print((2 - 1))

    return 0


if __name__ == '__main__':
    sys.exit(main())";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

Ահաջղված այս նախադրյալը լույթի ժամանակ՝";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

*    B";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

Ամեն գոյություն են.";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

 #!/usr/bin/env python
# -*- coding: utf-8 -*-


import os.path as op
from io import BytesIO, IOBase
 
BUFSIZE = 8192
 
 
class FastIO(IOBase):
    newlines = 0
 
    def __init__(self, file):
        self._fd = file.fileno()
        self.buffer = BytesIO()
        self.writable = ""x"" in file.mode or ""r"" not in file.mode
        self.write = self.buffer.write if self.writable else None
 
    def read(self):
        while True:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            if not b:
                break
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines = 0
        return self.buffer.read()
 
    def readline(self):
        while self.newlines == 0:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            self.newlines = b.count(b""\n"") + (not b)
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines -= 1
        return self.buffer.readline()";;;;;;;;;;;;;;;;
"Response: 

Ավելի ահաբաղված սկայը թողչված իՍժամկա վաղ աշխատանք.";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

 #!/usr/bin/env python3
# -*- coding: utf-8 -*-


def main():
    """"""Main function.""""""

    a = ['a'";b';"c']
    b = [True, False]
    c = [1, 2, 3]
    d = {'a': 1";"b': 2}
    e = {'a': 'a'";"b': 'bb'}
    f = (1 + 3)
    g = (2 * 4) - 5
    h = (5 / 6)
    i = (6 ** 7)
    j = (7 ** 8)

    print('a: {}\n'.format(a))
    print('b: {}\n'.format(b))
    print('c:'";\n'.join(c);\nd:';\n'.join(d);\ne:';"\n'.join(e))
    print('f:'";\n'.join(f);\ng:';\n'.join(g);\nh:';"\n'.join(h))
    print('i:'";"\n'.join(i))
    print('j:'";"\n'.join(j))


if __name__ == '__main__':
    main()"
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

 #!/usr/bin/env python3
# -*- coding: utf-8 -*-


""""""
    """"""



import os.path as op
from io import BytesIO, IOBase
 
BUFSIZE = 8192
 
 
class FastIO(IOBase):
    newlines = 0
 
    def __init__(self, file):
        self._fd = file.fileno()
        self.buffer = BytesIO() 
        self.writable = ""x"" in file.mode or ""r"" not in file.mode
        self.write = self.buffer.write if self.writable else None 
 
    def read(self):
        while True:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            if not b:
                break
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines = 0
        return self.buffer.read()
 
    def readline(self):
        while self.newlines == 0:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            self.newlines = b.count(b""\n"") + (not b)
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines -= 1
        return self.buffer.readline()
 
    def flush(self):
        if self.writable:
            os.write(self._fd, self.buffer.getvalue())
            self.buffer.truncate(0), self.buffer.seek(0)
 
 
class IOWrapper(IOBase):
    def __init__(self, file):
        self.buffer = FastIO(file)
        self.flush = self.buffer.flush
        self.writable = self.buffer.writable
        self.write = lambda s: self.buffer.write(s.encode(""ascii""))
        self.read = lambda: self.buffer.read().decode(""ascii"")
        self.readline = lambda: self.buffer.readline().decode(""ascii"")
 
sys.stdin, sys.stdout = IOWrapper(open('input.txt'";r')), IOWrapper;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

*Please note that the following steps are for Windows only.";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  A;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

*Please note that the following information is only for reference.";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

 #!/usr/bin/env python3
# -*- coding: utf-8 -*-


import os.path as op
from io import BytesIO, IOBase
 
BUFSIZE = 8192
 
 
class FastIO(IOBase):
    newlines = 0
 
    def __init__(self, file):
        self._fd = file.fileno()
        self.buffer = BytesIO() 
        self.writable = ""x"" in file.mode or ""r"" not in file.mode
        self.write = self.buffer.write if self.writable else None 
 
    def read(self):
        while True:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            if not b:
                break
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines = 0
        return self.buffer.read()
 
    def readline(self):
        while self.newlines == 0:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            self.newlines = b.count(b""\n"") + (not b)
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines -= 1
        return self.buffer.readline()
 
    def flush(self):
        if self.writable:
            os.write(self._fd, self.buffer.getvalue())
            self.buffer.truncate(0), self.buffer.seek(0)
 
 
class IOWrapper(IOBase):
    def __init__(self, file):
        self.buffer = FastIO(file)
        self.flush = self.buffer.flush
        self.writable = self.buffer.writable
        self.write = lambda s: self.buffer.write(s.encode(""ascii""))
        self.read = lambda: self.buffer.read().decode(""ascii"")
        self.readline = lambda: self.buffer.readline().decode(""ascii"")
 
sys.stdin, sys.stdout = IOWrapper(open(""input.txt"")), IOWrapper(open(""output.";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

*.mp3";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

 #!/usr/bin/env python3
# -*- coding: utf-8 -*-


def main():
    """"""Main function.""""""

    if (len(sys.argv) < 2):
        print('Usage    :    {}    file1   .py    file2\n'.format(sys.argv[0]))
        exit()

    with open(sys.argv[1]";"r') as f1:
        with open(sys.argv[2]";"w') as f2:
            for line in f1:
                f2.write((line + '\n'))";;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  B;;;;;;;;;;;;;;;;
Response:  A;;;;;;;;;;;;;;;;
Response:  B;;;;;;;;;;;;;;;;
Response:  Առահման պարժիշթի   ԳՍՐՈՑՇ;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  -  Առաշված   -    Թլճված;;;;;;;;;;;;;;;;
"Response: 

Խնդրձծող:   Էհետև բացված գրված թույլ-ժամկայացված URL.";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  B;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

Ամեն սեղաքին բայլերը գործած է.";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  B;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

Խմբագրող առաջչյան՝ Էլ.";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

Առահչաք:   Էլթե բայցված գործած զգուկը Մշժված, առահչաքը տարկված.";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

 #!/usr/bin/env python3
# -*- coding: utf-8 -*-


def main():
    """"""Main function.""""""

    a = 'aaa'
    b = 'bbb'
    c = 'ccc'
    d = 'dd'
    e = 'eee'
    f = 'fff'
    g = 'ggg'
    h = 'hhhh'
    i = 'iii'
    j = 'jjjj'
    k = 'kkkk'
    l = 'llll'
    m ='mmmm'
    n = 'nnnn'
    o = 'ooo'
    p = 'pppp'
    q = 'qqq'
    r = 'rrrr'
    s ='sss'
    t = 'tttt'
    u = 'uuu'
    v = 'vvvv'
    w = 'wwww'
    x = 'xxxx'
    y = 'yyyyy'
    z = 'zzzzz'
    aa = 'aabb'
    ab = 'babb'
    ac = 'cabab'
    ad = 'dacab'
    ae = 'eadac'
    af = 'fafda'
    ag = 'gagga'
    ah = 'hadah'
    ai = 'aiihya'
    aj = 'ajjja'
    ak = 'akkka'
    al = 'allla'
    am = 'ammmmma'
    an = 'annnna'
    ao = 'aoooa'
    ap = 'apppa'
    aq = 'qaqqu'
    ar = 'ararrra'
    as = 'asssssa'
    at = 'atttaat'
    au = 'uubuub'
    av = 'avvvaaav'
    aw = 'awwwaawa'
    ax = 'axxxax'
    ay = 'ayyyaayy'
    az = 'azzzaazz'
    ba = 'babaaabba'
    bb = 'bbbcbdbb'
    bc = 'bbcdbbcb'
    bd = 'bbddcdbb'
    be = 'beebcdde'
   bf = 'bfbdcfdf'
    bg = 'bggbghg'
   bh = 'bhbbhbhy'
   bi = 'bigibigi'
   bj = 'bjbjabjk'
   bm = 'bmmbmmm'
   bn = 'bnnbnnn'
   bo = 'bobobob'
    bp = 'bpbbbpbr'
    bt = 'btbt";;;;;;;;;;;;;;;;
Response:  B;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  Աղպաչլ   Աղպաչլ;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
"Response: 

A";;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
Response:  C;;;;;;;;;;;;;;;;
