Response: 20-30 minutos.;
Response: 20-30 minut.;
Response: 2018-03-27T15:49:46Z;
Response: 2018-03-27T15:49:46Z;
"Response: 2018-03-27T14:59:46Z */

This is a text in the Quechua language, which is spoken in Peru and other parts of South America. The text appears to be a conversation between two people, with one person asking the other if they know where the place called ""Kasqantapata"" is located. The second person responds by saying that they do not know, but offers to help find out. The first person then asks for more information about the location, including its distance from their current position and whether it is a good place to visit. The second person confirms that Kasqantapata is a beautiful place, but does not provide any further details.";
"Response: 2018-03-27 14:56:49
```
En este ejemplo, se utiliza la función `imachus` para crear un objeto de tipo `Imachus`, que es una clase abstracta que proporciona métodos y propiedades para trabajar con el lenguaje inuktitut. La instancia `Imachus kasqanta` representa a un hablante inuit que está hablando en el momento presente. El objeto `Imachus` tiene varios métodos y propiedades que permiten manipular el texto en diferentes formas, como `iskay`, `irqikunam`, `chayta`, entre otros.

La línea `Sinkuqa karuman muyurqan` significa ""El hablante está hablando"". La línea `Paykunaqa umapura t'akarikurqanku` significa ""El hablante está hablando sobre algo específico"". La línea `¿Imachus aswan allin kanman?` es una pregunta que significa ""¿Cómo estás?"" en inuktitut. La respuesta `A, B nisqamanta akllay` indica que el hablante no sabe cómo se encuentra el otro hablante. Finalmente, la línea `Rikun: 2018-03-27 14:56:49` indica la hora en que se produjo el mensaje.";
"Response: 2018-03-06 14:57:49
```

This is a text in the Quechua language, which is spoken in Peru and other parts of South America. The text appears to be a conversation between two people, with one person asking for something (perhaps food or drink) and the other person offering it. The first line of the text, ""Machus kasqanta,"" means ""Give me something to eat."" The second line, ""Mapachequa qupa waqaychanata rawirqan,"" means ""I don't have anything to give you."" The third line, ""A: Cartonmi qupa ukhupiqa karqan,"" means ""He said he doesn't have anything."" The fourth line, ""Imachus kanman chayta ajllay,"" means ""Maybe I can find something."" The fifth line, ""Qupa waqaychanaqa mana kirpanayuq karqan,"" means ""Perhaps we can share what we have."" The sixth line, ""¿Imawantaj chay llakiyqa ruwakunman?"" means ""Do you want some tea?"" And the seventh line, ""A, B nisqamanta akllay,"" means ""Yes, A and B are here.""";
"Response: Ñawpaq tawaqanchisqata. 
A:  Qanchisqata rikuchi. 
B:  Ch'aska qanchisqata. 
C:  Tawaqanchisqata. 
D:  Rikunchisqata. 
E:  Qanchisqata rikuchi. 
F:  Ch'aska qanchisqata. 
G:  Tawaqanchisqata. 
H:  Rikun tawaqanchisqata. 
I:  Qanchisqata rikuchi. 
J:  Ch'aska qanchisqata. 
K:  Tawaqanchisqata. 
L:  Rikun tawaqanchisqata. 
M:  Qanchisqata rikuchi. 
N:  Ch'aska qanchisqata. 
O:  Tawaqanchisqata. 
P:  Rikun tawaqanchisqata. 
Q:  Qanchisqata rikuchi. 
R:  Ch'aska qanchisqata. 
S:  Tawaqanchisqata. 
T:  Rikun tawaqanchisqata. 
U:  Qanchisqata rikuchi. 
V:  Ch'aska qanchisqata. 
W:  Tawaqanchisqata. 
X:  Rikun tawaqanchisqata. 
Y:  Qanchisqata rikuchi. 
Z:  Ch'aska qanchisqata.";
Response: 20-30 minutos.;
"Response: 2018-03-27 14:56:49 UTC
```

Este es un ejemplo de texto en el idioma aimara que se puede utilizar para probar la función de traducción automática. El texto original es una oración en aimara que dice ""El jefe del pueblo es el más sabio"", y se ha traduce al inglés como ""The leader of the people is the wisest"". La función de traducción automática debe ser capaz de reconocer las palabras y frases en aimara y traducirlas adecuadamente al inglés.";
Response: 20-30 minutessi.;
Response: 20-30 minut.;
"Response: Ñanpaqanchispa ñanpaqanchispa. 
Warmipa ñañanqa tukurpaqan. 
A:  Qillqatam wawasiychi warmiwaqchi. 
B:  Tukurpaqan imaqchi. 
C:  Ayllutam kawsaychispa. 
D:  Kawsaychispa ñanpaqanchispa. 
E:  Ch'ixinakaman taqra rikuy. 
F:  Rikuy taka kawsaychispa. 
G:  Imaqchi yapuyniyuqti. 
H:  Yapuyniyuqti taka kawsaychispa. 
I:  Kawsaychispa ñanpaqanchispa. 
J:  Taqra rikuy taka kawsaychispa. 
K:  Kawsaychispa ñanpaqanchispa. 
L:  Llakitam kawsaychispa. 
M:  Mamaqchi taka kawsaychispa. 
N:  Nunaqchi taka kawsaychispa. 
O:  Ollatam kawsaychispa. 
P:  Patakunam kawsaychispa. 
Q:  Qullqi kawsaychispa. 
R:  Rikuy taka kawsaychispa. 
S:  Sawaychispa kawsaychispa. 
T:  Tawaqchispa kawsaychispa. 
U:  Ushpanti kawsaychispa. 
V:  Vinaqchispa kawsaychispa. 
W:  Wawasiychi kawsaychispa. 
X:  Ximbal kawsaychispa. 
Y:  Yanaqchi taka kawsaychispa. 
Z:  Zabatam kawsaychispa. 

Note that the";
"Response: 
A:  Kama willakun manaqankiya rikun. 
B:  Ch'aska kama willakun manaqankiya rikun. 
C:  Ajllay kama willakun manaqankiya rikun. 
D:  Manaqankiya rikun ch'aska kama willakun. 
E:  Rikun ch'aska kama willakun manaqankiya. 
F:  Kama willakun manaqankiya rikun ch'aska. 
G:  Manakankiya rikun ch'aska kama willakun. 
H:  Willakun manaqankiya rikun ch'aska kama. 
I:  Kama willakun manaqankiya rikun ch'aska. 
J:  Manaqankiya rikun ch'aska kama willakun. 
K:  Ch'aska kama willakun manaqankiya rikun. 
L:  Rikun ch'aska kama willakun manaqankiya. 
M:  Kama willakun manaqankiya rikun ch'aska. 
N:  Manaqankiya rikun ch'aska kama willakun. 
O:  Willakun manaqankiya rikun ch'aska kama. 
P:  Kama willakun manaqankiya rikun ch'aska. 
Q:  Rikun ch'aska kama willakun manaqankiya. 
R:  Ch'aska kama willakun manaqankiya rikun. 
S:  Manaqankiya rikun ch'aska kama willakun. 
T:  Kama willakun manaqankiya rikun ch'aska. 
U:  Rikun ch'aska kama willakun manaqankiya.";
"Response: 2018-03-27T14:59:46Z"",
""id"": ""123456789"",
""name"": ""John Doe"",
""email"": ""johndoe@example.com"",
""phone"": ""+1 (234) 567-8900"",
""address"": {
""street"": ""123 Main St"",
""city"": ""Anytown"",
""state"": ""CA"",
""zip"": ""12345""
}
```
This is an example of a JSON object that contains information about a person, including their name, email address, phone number, and address. The `id` field is a unique identifier for the person, and the other fields contain the actual data about the person.

Here's how you could use this JSON object in your Python code:
```
import json

# Load the JSON data from a file or database
with open(""person.json"") as f:
    data = json.load(f)

# Extract the name and email address of the person
name = data[""name""]
email = data[""email""]

# Print the name and email address
print(f""The person's name is {name}. Their email address is {email}"")

# Access the address field using dot notation
address = data[""address""]
print(f""The person's address is {address['street']}, {address['city']}, {address['state']}, and {address['zip']}"")
```
In this example, we first load the JSON data into a variable called `data`. We can then access the values of the different fields by using the keys of the dictionary. For example, to extract the value of the `name` field, we simply use `data[""name""]`. To access the value of the `address` field, we use `data[""address""]`, which returns a dictionary with the `street`, `city`, `state`, and `zip` fields.";
"Response: 1-2-3-4-5-6-7-8-9-10. 
Katastema:  Ajllayrispakallpayuqti. 
Sapatin:  Qilissiqsirniq. 
Nisqam:  Nisqamtaqsimi. 
Mana:  Manaqsuyuqti. 
Llama:  Llamk'aqmaqsuyuqti. 
Warmiq:  Warmiqsuyuqti. 
Yupaycharkuq:  Yupaycharkuqti. 
Qimmiq:  Qimmiqsuyuqti. 
Manamaxximi:  Manamaxximiqsuyuqti. 
Nutaraq:  Nutaraqsuyuqti. 
Taqrami:  Taqramiqsuyuqti. 
Ilini:  Iliniqsuyuqti. 
Pitrimi:  Pitrimiqsuyuqti. 
Sapashimi:  Sapashimiquyuqti. 
Katasimi:  Katasimiquyuqti. 
Nisqam:  Nisqamiquyuqti. 
Mana:  Manaqsuyuqti. 
Llama:  Llamk'aqmaqsuyuqti. 
Warmiq:  Warmiqsuyuqti. 
Yupaycharkuq:  Yupaycharkuqti. 
Qimmiq:  Qimmiqsuyuqti. 
Manamaxximi:  Manamaxximiqsuyuqti. 
Nutaraq:  Nutaraqsuyuqti. 
Taqrami:  Taqramiqsuyuqti. 
Ilini:  Iliniqsuyuqti. 
Pitrimi:  Pitrimiqsuyuqti. 
S";
Response: 20-30 minutessi.;
"Response: Ñanqanchisqapallpaykunman. 
A:  Qanchisqapallpaykunman! 
B:  Ajllay kawsaykunman. 
C:  Kawsaykunman! 
D:  T'akyachirqan! 
E:  Umanmi t'akyachirqan! 
F:  Rimanku sut'a kawsaykunman! 
G:  Manamarku sut'a kawsaykunman! 
H:  Kawsaykunman! 
I:  T'akyachirqan! 
J:  Umanmi t'akyachirqan! 
K:  Llamay kawsaykunman! 
L:  Kawsaykunman! 
M:  T'akyachirqan! 
N:  Umanmi t'akyachirqan! 
O:  Kawsaykunman! 
P:  Payqa escenáman lluqsinanmantam mancarisqa kachkarqan. 
Q:  Katatatachkarqan! 
R:  Sapan rimanantam ña umanmi t'akyachirqan. 
S:  Chayta ajllay: Sapan rimanantam ña umanmi t'akyachirqan. 
T:  ¿Imawantaj chay llakiyqa ruwakunman? 
U:  Akllay. 
V:  Kawsaykunman! 
W:  T'akyachirqan! 
X:  Umanmi t'akyachirqan! 
Y:  Payqa escenáman lluqsinanmantam mancarisqa kachkarqan. 
Z:  Katatatachkarqan!";
"Response: 2018-03-27 14:56:49 UTC
```

This is a text in the Aymara language, spoken in Bolivia and Peru. The translation of this text into English is:

""Hello! How are you? I am well. My name is Imachus, and my father's name is Kanman. Today is Tuesday, March 27th, 2018 at 2:56 PM.""";
"Response: 2018-03-06 14:57:49
```
En este ejemplo, se utiliza el lenguaje de programación Go para crear un chatbot que responde a preguntas en la lengua incaica. El programa utiliza una función llamada `ParsedQuery` para analizar las preguntas y proporcionar respuestas adecuadas. La función `ParsedQuery` es una función de parsación que toma como entrada una cadena de texto y devuelve una estructura de datos que representa la pregunta. Luego, el programa utiliza una función de búsqueda para encontrar la mejor respuesta a la pregunta y devuelve esa respuesta al usuario.

El código utilizado en este ejemplo es muy simple y solo muestra los conceptos básicos de cómo crear un chatbot en Go. Sin embargo, esto puede ser ampliado y mejorado para crear un chatbot más avanzado y capaz de procesar preguntas complejas. Además, el uso de un lenguaje de programación como Go permite escribir el código de manera más organizada y fácil de mantener.";
"Response: 
A:  Kulsuma wakmanta hap'irachirqani. 
B:  Qanchaynin qilmaytan. 
A:  Chaytaynin ayran tanransu. 
B:  Ajllaynin ayran tanransu. 
A:  Rukuna rikunni. 
B:  Nisqamanta ajllay. 
A:  Kulsuma wakmanta hap'irachirqani. 
B:  Qanchaynin qilmaytan. 
A:  Chaytaynin ayran tanransu. 
B:  Ajllaynin ayran tanransu. 
A:  Rukuna rikunni. 
B:  Nisqamanta ajllay. 
A:  Kulsuma wakmanta hap'irachirqani. 
B:  Qanchaynin qilmaytan. 
A:  Chaytaynin ayran tanransu. 
B:  Ajllaynin ayran tanransu. 
A:  Rukuna rikunni. 
B:  Nisqamanta ajllay. 
A:  Kulsuma wakmanta hap'irachirqani. 
B:  Qanchaynin qilmaytan. 
A:  Chaytaynin ayran tanransu. 
B:  Ajllaynin ayran tanransu. 
A:  Rukuna rikunni. 
B:  Nisqamanta ajllay. 
A:  Kulsuma wakmanta hap'irachirqani. 
B:  Qanchaynin qilmaytan. 
A:  Chaytaynin ayran tanransu. 
B:  Ajllaynin ayran tanransu. 
A:  Rukuna rikunni. 
B:  Nisqamanta ajllay. ";
Response: 10-20 minut paqakun.;
"Response: 
Kanan pacha qullpa tupuna willakunmi. 
A:  Qillqataypa kama sut'ujta. 
Watiqanchu kama suwaqchay. 
Sut'ujta kama wiñay paqchiyu. 
A:  Kama wiñay paqchiyu. 
Qillqataypa kama sut'ujta. 
Chaskita kama suwaqchay. 
Sut'ujta kama wiñay paqchiyu. 
A:  Kama wiñay paqchiyu. 
Qillqataypa kama sut'ujta. 
Tawantinsuyu kama suwayu. 
A:  Tawantinsuyu kama suwayu. 
Kanan pacha qullpa tupuna willakunmi. 
A:  Qillqataypa kama sut'ujta. 
Watiqanchu kama suwaqchay. 
Sut'ujta kama wiñay paqchiyu. 
A:  Kama wiñay paqchiyu. 
Qillqataypa kama sut'ujta. 
Chaskita kama suwaqchay. 
Sut'ujta kama wiñay paqchiyu. 
A:  Kama wiñay paqchiyu. 
Qillqataypa kama sut'ujta. 
Tawantinsuyu kama suwayu. 
A:  Tawantinsuyu kama suwayu. 
Kanan pacha qullpa tupuna willakunmi.";
"Response: 2017-03-29T14:56:48Z
```

Este es un ejemplo de cómo se podría representar el texto en una base de datos de lingüística computacional utilizando el formato JSON (JavaScript Object Notation). La estructura del objeto JSON es la siguiente:

* `version`: una cadena que indica la versión del formato JSON utilizado.
* `language`: una cadena que identifica el idioma del texto. En este caso, ""Mapudungun"".
* `text`: una cadena que contiene el texto original.
* `tokens`: un array que almacena los tokens (palabras o grupos de palabras) del texto. Cada token es un objeto con las siguientes propiedades:
	+ `word`: una cadena que contiene la palabra o grupo de palabras correspondiente.
	+ `partOfSpeech`: una cadena que indica el tipo de palabra o frase (por ejemplo, ""noun"", ""verb"", etc.).
	+ `posTag`: una cadena que indica el tag de partida de posición (una etiqueta que describe el papel gramatical de la palabra o frase en la oración).
	+ `dep`: una cadena que indica la relación dependiente entre dos elementos en la oración (por ejemplo, ""subject"", ""object"", etc.).
* `ner`: un array que almacena los entidades nominales (EN) identificadas en el texto. Cada EN es un objeto con las siguientes propiedades:
	+ `name`: una cadena que contiene el nombre de la entidad nominal.
	+ `gender`: una cadena que indica el género de la entidad nominal (por ejemplo, ""female"", ""male"", etc.).
	+ `number`: una cadena que indica el número de la entidad nominal (por ejemplo, ""singular"", ""plural"", etc.).
* `chars`: un array que almacena los caracteres del texto. Cada carácter es un objeto con las siguientes propiedades:
	+ `codePoint`: un número que indica el código point del";
Response: 20-30 minut.;
"Response:  A, B nisqamanta akllay. 
A:  Llama willakunku sutamnillat ayuyaqtira. 
B:  Sutamnillat ayuyaqtira, llama willakunku. 
A:  Nisqamanta, llama willakunku. 
B:  Nisqamanta, llama willakunku. 
A:  Rikun, rikun. 
B:  Rikun, rikun.";
Response: 20-30 minutos.;
"Response: 1-2-3-4-5-6-7-8-9-10. 
Katkak imachus kasqanta:  Ajllay manañam karqanchu. 
A:  Chakramanmi rirqan. 
Imachus kanman chayta ajllay: Qhatuman rirqan. 
¿Imachus aswan allin kanman? 
A, B nisqamanta akllay. 
Rikun:  1-2-3-4-5-6-7-8-9-10. 
Katkak imachus kasqanta:  Ajllay manañam karqanchu.";
"Response: Ñawpa qhapaq mallkiyu. 
A:  Qhipaq mallkiyu, mank'anchay. 
B:  Mank'anchay, ñawpa qhapaq. 
C:  Qhipaq mallkiyu, mank'anchay. 
D:  Mank'anchay, ñawpa qhapaq. 
E:  Qhipaq mallkiyu, mank'anchay. 
F:  Mank'anchay, ñawpa qhapaq. 
G:  Qhipaq mallkiyu, mank'anchay. 
H:  Mank'anchay, ñawpa qhapaq. 
I:  Qhipaq mallkiyu, mank'anchay. 
J:  Mank'anchay, ñawpa qhapaq. 
K:  Qhipaq mallkiyu, mank'anchay. 
L:  Mank'anchay, ñawpa qhapaq. 
M:  Qhipaq mallkiyu, mank'anchay. 
N:  Mank'anchay, ñawpa qhapaq. 
O:  Qhipaq mallkiyu, mank'anchay. 
P:  Mank'anchay, ñawpa qhapaq. 
Q:  Qhipaq mallkiyu, mank'anchay. 
R:  Mank'anchay, ñawpa qhapaq. 
S:  Qhipaq mallkiyu, mank'anchay. 
T:  Mank'anchay, ñawpa qhapaq. 
U:  Qhipaq mallkiyu, mank'anchay. 
V:  Mank'anchay, ñawpa qhapaq. 
W:  Qhipaq mallkiyu, mank'anchay. 
X:  Mank'anchay, ñawpa";
"Response: 2018-03-27T14:59:46Z"",
""Imachus kasqanta:  Warmiqa manam quchamanqa riyta munarqanchu. 
A:  Payqa challwatam hap'irqan. 
Imachus kanman chayta ajllay: Quchaqa qhilli rikurirqan. 
¿Imawantaj chay llakiyqa ruwakunman? 
A, B nisqamanta akllay. 
Rikun:  2018-03-27T14:59:46Z"",
""Imachus kasqanta:  Warmiqa manam quchamanqa riyta munarqanchu. 
A:  Payqa challwatam hap'irqan. 
Imachus kanman chayta ajllay: Quchaqa qhilli rikurirqan. 
¿Imawantaj chay llakiyqa ruwakunman? 
A, B nisqamanta akllay. 
Rikun:  2018-03-27T14:59:46Z"",
""Imachus kasqanta:  Warmiqa manam quchamanqa riyta munarqanchu. 
A:  Payqa challwatam hap'irqan. 
Imachus kanman chayta ajllay: Quchaqa qhilli rikurirqan. 
¿Imawantaj chay llakiyqa ruwakunman? 
A, B nisqamanta akllay. 
Rikun:  2018-03-27T14:59:46Z""]

En este caso, el mensaje es el mismo en todas las líneas, por lo que no hay diferencias significativas entre ellas. Sin embargo, si se considera que cada línea representa una entrada independiente en un sistema de registro, entonces podemos ver que algunas";
"Response: 20-30 minutas. 
Sigmun:  Kawsaykuna yachaytinpaq. 
Kawsaykuna yachaytinpaq:  Chaskiwanmi p'akirimarka. 
A:  Qanchisqanchis qillqanchis. 
B:  Pachapasqashpata. 
C:  Wamanpiwa wiqchay. 
D:  Tinku tinku. 
E:  Sura sura. 
F:  Kunturi kunturi. 
G:  Ccapac ccapac. 
H:  Llama llama. 
I:  Jaguar jaguar. 
J:  Guanaco guanaco. 
K:  Condor condor. 
L:  Vicuña vicuña. 
M:  Alpaca alpaca. 
N:  Puma puma. 
O:  Oso oso. 
P:  Armadillo armadillo. 
Q:  Quetzal quetzal. 
R:  Raton raton. 
S:  Tapir tapir. 
T:  Tiger tiger. 
U:  Ucu ucu. 
V:  Vizcacha vizcacha. 
W:  Wallaby wallaby. 
X:  Xena xena. 
Y:  Yana yana. 
Z:  Zorro zorro.";
"Response: Ñawpaqatsi! 
Kawsay: Kawsay! 
Sutu: Sutu! 
Taqchikel: Taqchikel! 
Wampi: Wampi! 
Yana: Yana! 
Chimú: Chimú! 
Huarpe: Huarpe! 
Quechua: Quechua! 
Aymara: Aymara! 
Guarani: Guarani! 
Shipibo: Shipibo! 
Bora: Bora! 
Tzeltal: Tzeltal! 
Mayan: Mayan! 
Zapoteco: Zapoteco! 
Mixe: Mixe! 
Pame: Pame! 
Creek: Creek! 
Ojibwa: Ojibwa! 
Blackfoot: Blackfoot! 
Navajo: Navajo! 
Ute: Ute! 
Comanche: Comanche! 
Choctaw: Choctaw! 
Cherokee: Cherokee! 
Seminole: Seminole! 
Cree: Cree! 
Inuit: Inuit! 
Yupik: Yupik! 
Aleut: Aleut! 
Tlingit: Tlingit! 
Haida: Haida! 
Tsimshian: Tsimshian! 
Kwakiutl: Kwakiutl! 
Salish: Salish! 
Nez Perce: Nez Perce! 
Ojibwe: Ojibwe! 
Cree-Montagnais: Cree-Montagnais! 
Algonquin: Algonquin! 
Lingít: Lingít! 
Dene: Dene! 
Inuvik: Inuvik! 
Gwich'in: Gwich'in! 
Athabaskan: Athabaskan! 
Tagalog: Tagalog! 
Visayan: Visayan! 
Ilocano: Ilocano! 
Pangasinan: Pangasinan! 
Bicol:";
"Response: Ñanpaq ñaqanchaykuna willapata. 
A:  Qanchaykuna willapata, hatun ñanpiqa. 
B:  Chaytapuyni kamaqanchaykuna willapata. 
A:  Kamaqanchaykuna willapata, hatun ñanpiqa. 
B:  Rikun, ñaqanchaykuna willapata. 
A:  ¡Qanchaykuna willapata! 
B:  ¡Chaytapuyni kamaqanchaykuna willapata! 
A:  ¡Kamaqanchaykuna willapata! 
B:  ¡Rikun!";
"Response: 
Api p'achatam hawa warkunapi warkurarqani. 
A:  P'achaqa ch'akirqan. 
Imachus kanman chayta ajllay: P'achaqa llimphikachakurqan. 
¿Imachus aswan allin kanman? 
A, B nisqamanta akllay. 
Rikun:  
P'achatam hawa warkunapi warkurarqani. 
A:  P'achaqa ch'akirqan. 
Imachus kanman chayta ajllay: P'achaqa llimphikachakurqan. 
¿Imachus aswan allin kanman? 
A, B nisqamanta akllay. 
Rikun:  
Warkunapi warkurarqani. 
A:  P'achaqa ch'akirqan. 
Imachus kanman chayta ajllay: P'achaqa llimphikachakurqan. 
¿Imachus aswan allin kanman? 
A, B nisqamanta akllay. 
Rikun:  
Llimphikachakurqan. 
A:  P'achaqa ch'akirqan. 
Imachus kanman chayta ajllay: P'achaqa llimphikachakurqan. 
¿Imachus aswan allin kanman? 
A, B nisqamanta akllay. 
Rikun:  
Ch'akirqan. 
A:  P'achaqa ch'akirqan. 
Imachus kanman chayta ajllay: P'achaqa llimphikachakurqan. 
¿Imachus aswan allin kanman? 
A, B nisqamanta akllay. 
Rikun:  
Kanman chayta ajllay. 
A:  P'achaqa ch'akirqan. 
";
"Response: 2018-03-27 14:56:49 UTC
```

This is a text in the Yupik language, which is spoken in Alaska and Canada. The translation of this text into English is:

""Hello! How are you? I'm good. Today I want to talk about something interesting. My name is Imachus and I am from Kasqantam. I have a lot of things to say today. Let me tell you something. I saw a big bird flying in the sky yesterday. It was so big that it looked like a small plane. I was amazed by its size. Have you ever seen such a large bird before?""

Note that the grammar and syntax of the Yupik language may be different from those of other languages, and the translation may not perfectly capture the nuances of the original text.";
Response: 20-30 minutessi.;
"Response: Ñanqanchisqata qillqatapu. 
Kawsay: Kawsay pantakuna waman. 
Sutta: Sutta sutta pantakuna waman. 
Mama: Mama mama pantakuna waman. 
Pacha: Pacha pacha pantakuna waman. 
Waman: Waman waman pantakuna waman.";
Response: 10-20 minutos.;
Response: 20-30 minutess.;
"Response: Ñuqñu upyayta munarqani. 
A:  Misk'i galletasta michkarqani. 
Imachus kanman chayta ajllay: T'antata ruwarqani. 
¿Imawantaj chay llakiyqa ruwakunman? 
A, B nisqamanta akllay. 
Rikun:  Ñuqñu upyayta munarqani. 
A:  Misk'i galletasta michkarqani. 
Imachus kanman chayta ajllay: T'antata ruwarqani. 
¿Imawantaj chay llakiyqa ruwakunman? 
A, B nisqamanta akllay. 
Rikun:  Ñuqñu upyayta munarqani. 
A:  Misk'i galletasta michkarqani. 
Imachus kanman chayta ajllay: T'antata ruwarqani. 
¿Imawantaj chay llakiyqa ruwakunman? 
A, B nisqamanta akllay. 
Rikun:  Ñuqñu upyayta munarqani. 
A:  Misk'i galletasta michkarqani. 
Imachus kanman chayta ajllay: T'antata ruwarqani. 
¿Imawantaj chay llakiyqa ruwakunman? 
A, B nisqamanta akllay. 
Rikun:  Ñuqñu upyayta munarqani. 
A:  Misk'i galletasta michkarqani. 
Imachus kanman chayta ajllay: T'antata ruwarqani. 
¿Imawantaj chay llakiyqa ruwakunman? 
A, B nisqamanta akllay. 
Rikun:  Ñuqñu upyayta munarqani.";
"Response: 10-20 minutessi. 
Katari:  Ayllu sakayta imachus kasqanta. 
A:  Chullunkan puncha k'anchaykuna. 
B:  Kama llulla ch'arki k'anchaykuna. 
C:  Puncha k'anchaykuna. 
D:  Karri k'anchaykuna. 
E:  Sap'a k'anchaykuna. 
F:  T'inku k'anchaykuna. 
G:  Waka k'anchaykuna. 
H:  Yura k'anchaykuna. 
I:  Llama k'anchaykuna. 
J:  Condor k'anchaykuna. 
K:  Cougar k'anchaykuna. 
L:  Armadillo k'anchaykuna. 
M:  Jaguar k'anchaykuna. 
N:  Anaconda k'anchaykuna. 
O:  Ocelot k'anchaykuna. 
P:  Puma k'anchaykuna. 
Q:  Quetzal k'anchaykuna. 
R:  Raven k'anchaykuna. 
S:  Snake k'anchaykuna. 
T:  Tiger k'anchaykuna. 
U:  Uakari k'anchaykuna. 
V:  Vulture k'anchaykuna. 
W:  Wolf k'anchaykuna. 
X:  Xenopus k'anchaykuna. 
Y:  Yak k'anchaykuna. 
Z:  Zebra k'anchaykuna.";
Response: 1-2-3-4-5-6-7-8-9-10.;
"Response: 1-2-3-4-5-6-7-8-9-10. 
A:  Kama willakunmi payqapuyunpaytarku. 
B:  Aylluritaypaytarku. 
C:  Chaskasiyuqpaytarku. 
D:  Patakitaypaytarku. 
E:  Tukutuqpaytarku. 
F:  Qallunaatpaytarku. 
G:  Silaqpaytarku. 
H:  Ivikpaytarku. 
I:  Nunavimmiyuqpaytarku. 
J:  Qikiqtaaluitpaytarku. 
K:  Kinngaitpaytarku. 
L:  Qausuittuqpaytarku. 
M:  Arviatpaytarku. 
N:  Whale Covepaytarku. 
O:  Pond Inletpaytarku. 
P:  Cambridge Baypaytarku. 
Q:  Iqaluktuupaytarku. 
R:  Hall Beachpaytarku. 
S:  Sanirajakpaytarku. 
T:  Taloyoaktuplaytarku. 
U:  Ulukhaktokpaytarku. 
V:  Vuntut Gwitchinpaytarku. 
W:  Wager Baypaytarku. 
X: X0raqpaytarku. 
Y: Yellowknifepaytarku. 
Z: Zeballospaytarku.";
Response: 20-30 minutessi.;
Response: 20-30 minutessi.;
"Response: 20-30 watts. 
Kawsacha: 15-20 volts. 
Sutin:  Ayllu sutin. 
Mana:  Qullasuyu. 
Wawan:  Kunturkuna. 
Chaskiwan:  Chaskiwayna. 
Qhapaq:  Qhapaq ama. 
Pacha:  Pacha kama. 
Tika:  Tika kama. 
Llama:  Llama kama. 
Yura:  Yura kama. 
Killa:  Killa kama. 
Hatun:  Hatun kama. 
Inti:  Inti kama. 
Umari:  Umari kama. 
K'unchis:  K'unchis kama. 
K'unchispa:  K'unchispa kama. 
K'unchispaq:  K'unchispaq kama. 
K'unchispaqlla:  K'unchispaqlla kama. 
K'unchispaqpac:  K'unchispaqpac kama. 
K'unchispaqpay:  K'unchispaqpay kama. 
K'unchispaqpuka:  K'unchispaqpuka kama. 
K'unchispaqpukap:  K'unchispaqpukap kama. 
K'unchispaqpum:  K'unchispaqpum kama. 
K'unchispaqpuma:  K'unchispaqpuma kama. 
K'unchispaqpunk:  K'unchispaqpunk kama. 
K'unchispaqpunkap:  K'unchispaqpunkap kama. 
K'unchispaqpunku:  K'unchispaqpunku kama. 
K'unchispaqpunkap:  K'unchispaqpunkap kama. 
K'unchis";
Response: 20-30 minutos.;
"Response: 2017-03-29 14:56:48

Este es un ejemplo de texto en que se utiliza el idioma aimara para describir una situación cotidiana, en este caso la compra de productos en un mercado. El texto incluye palabras y frases en aimara, como ""yachaqiqa"" (calculadora), ""llapan"" (mercado), ""nisqakunata"" (productos), ""umallanpi"" (comprar), ""ruwayta"" (precio), ""munarqan"" (calendario), entre otras. Además, también se utilizan expresiones idiomáticas aimara, como ""chayta ajllay"" (todo bien) y ""payqa pantarirqan"" (no hay problema).";
Response: 20-30 minutessi.;
Response: 2-3 qhipaq aywaqanchispaq.;
Response: 2018-03-27T14:59:46Z;
Response: 20-30 minutos.;
Response: 20-30 minutos.;
Response: 20-30 minutit.;
"Response: 10-20 minutesss. 

B:  Ajllay wiyaqchayninmi qanchispaqchi. 
Qanchispaqchi:  Qurpachanaspaqchi chayta ajllay. 
A:  Chayta ajllay, qanchispaqchi. 
B:  Nisqamanta ajllay, qanchispaqchi. 
Rikun:  5-10 minutesss. 

C:  Ajllay wiyaqchayninmi punchaspaqchi. 
Punchaspaqchi:  Qurpachanaspaqchi chayta ajllay. 
A:  Chayta ajllay, punchaspaqchi. 
B:  Nisqamanta ajllay, punchaspaqchi. 
Rikun:  5-10 minutesss.";
Response: 20-30 minutos.;
"Response: 20-30 minutu ayni. 
Katuk: A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z.";
