question;A;B;C;answer;answer_abc
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel hadiah putih, Bob ngamel hadiah biru, miwah Claire ngamel hadiah kuning. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Alice miwah Bob saling gentosin hadiah. Claire miwah Alice saling ngentosin hadiah. Pamuputne, Bob lan Alice saling ngentosin hadiahne. Ring panguntat acara punika, Bob madué ;kuning sané wénten ;putih sané mangkin ;hadiah biru ;kuning sané wénten ;A
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel hadiah putih, Bob ngamel hadiah biru, miwah Claire ngamel hadiah kuning. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Alice miwah Bob saling gentosin hadiah. Claire miwah Alice saling ngentosin hadiah. Pamuputne, Bob lan Alice saling ngentosin hadiahne. Ring panguntat acara punika, Claire sampun ;kuning sané wénten ;putih sané mangkin ;hadiah biru ;hadiah biru ;C
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel bola mawarna pink, Bob ngamel hadiah putih, miwah Claire ngamel hadiah biru. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Bob miwah Claire saling ngentosin hadiah. Claire miwah Alice saling ngentosin hadiah. Pamuputné, Claire miwah Bob saling ngentosin hadiah. Ring panguntat acara punika, Alice sampun ;bola mawar ;putih sané mangkin ;hadiah biru ;putih sané mangkin ;B
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel bola mawarna pink, Bob ngamel hadiah putih, miwah Claire ngamel hadiah biru. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Bob miwah Claire saling ngentosin hadiah. Claire miwah Alice saling ngentosin hadiah. Pamuputné, Claire miwah Bob saling ngentosin hadiah. Ring panguntat acara punika, Bob madué ;bola mawar ;putih sané mangkin ;hadiah biru ;bola mawar ;A
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel bola mawarna pink, Bob ngamel hadiah putih, miwah Claire ngamel hadiah biru. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Bob miwah Claire saling ngentosin hadiah. Claire miwah Alice saling ngentosin hadiah. Pamuputné, Claire miwah Bob saling ngentosin hadiah. Ring panguntat acara punika, Claire sampun ;bola mawar ;putih sané mangkin ;hadiah biru ;hadiah biru ;C
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel hadiah warna biru, Bob ngamel bola warna pink, miwah Claire ngamel hadiah warna ungu. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Bob miwah Alice saling gentosin hadiah. Claire miwah Alice saling ngentosin hadiah. Pamuputne, Alice lan Bob saling ngentosin hadiahne. Ring panguntat acara punika, Alice sampun ;bola mawar ;mawarna ungu sané mangkin ;hadiah biru ;hadiah biru ;C
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel hadiah warna biru, Bob ngamel bola warna pink, miwah Claire ngamel hadiah warna ungu. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Bob miwah Alice saling gentosin hadiah. Claire miwah Alice saling ngentosin hadiah. Pamuputne, Alice lan Bob saling ngentosin hadiahne. Ring panguntat acara punika, Bob madué ;bola mawar ;mawarna ungu sané mangkin ;hadiah biru ;mawarna ungu sané mangkin ;B
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel hadiah warna biru, Bob ngamel bola warna pink, miwah Claire ngamel hadiah warna ungu. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Bob miwah Alice saling gentosin hadiah. Claire miwah Alice saling ngentosin hadiah. Pamuputne, Alice lan Bob saling ngentosin hadiahne. Ring panguntat acara punika, Claire sampun ;bola mawar ;mawarna ungu sané mangkin ;hadiah biru ;bola mawar ;A
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel hadiah biru, Bob ngamel hadiah barak, miwah Claire ngamel hadiah hijau. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Alice miwah Bob saling gentosin hadiah. Claire miwah Bob raris saling ngentosin hadiah. Pamuputnyané, Alice miwah Claire saling ngentosin hadiahnyané. Ring panguntat acara punika, Alice sampun ;warnané ijo ;Hadiah sané mawarna barak ;hadiah biru ;hadiah biru ;C
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel hadiah biru, Bob ngamel hadiah barak, miwah Claire ngamel hadiah hijau. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Alice miwah Bob saling gentosin hadiah. Claire miwah Bob raris saling ngentosin hadiah. Pamuputnyané, Alice miwah Claire saling ngentosin hadiahnyané. Ring panguntat acara punika, Bob madué ;warnané ijo ;Hadiah sané mawarna barak ;hadiah biru ;warnané ijo ;A
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel hadiah biru, Bob ngamel hadiah barak, miwah Claire ngamel hadiah hijau. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Alice miwah Bob saling gentosin hadiah. Claire miwah Bob raris saling ngentosin hadiah. Pamuputnyané, Alice miwah Claire saling ngentosin hadiahnyané. Ring panguntat acara punika, Claire sampun ;warnané ijo ;Hadiah sané mawarna barak ;hadiah biru ;Hadiah sané mawarna barak ;B
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel bola jingga, Bob ngamel bola selem, miwah Claire ngamel hadiah warna ijo. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Claire miwah Bob saling ngentosin hadiah. Raris Bob miwah Alice saling ngentosin hadiah. Pamuputne, Bob lan Claire saling ngentosin hadiahne. Ring panguntat acara punika, Alice sampun ;bola jeruk ;bola ireng ;warnané ijo ;warnané ijo ;C
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel bola jingga, Bob ngamel bola selem, miwah Claire ngamel hadiah warna ijo. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Claire miwah Bob saling ngentosin hadiah. Raris Bob miwah Alice saling ngentosin hadiah. Pamuputne, Bob lan Claire saling ngentosin hadiahne. Ring panguntat acara punika, Bob madué ;bola jeruk ;bola ireng ;warnané ijo ;bola ireng ;B
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel bola jingga, Bob ngamel bola selem, miwah Claire ngamel hadiah warna ijo. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Claire miwah Bob saling ngentosin hadiah. Raris Bob miwah Alice saling ngentosin hadiah. Pamuputne, Bob lan Claire saling ngentosin hadiahne. Ring panguntat acara punika, Claire sampun ;bola jeruk ;bola ireng ;warnané ijo ;bola jeruk ;A
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel bola selem, Bob ngamel hadiah warna ijo, miwah Claire ngamel bola jingga. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Alice miwah Bob saling gentosin hadiah. Raris, Bob miwah Claire saling ngentosin hadiah. Pamuputnyané, Claire miwah Alice saling ngentosin hadiahnyané. Ring panguntat acara punika, Alice sampun ;bola jeruk ;bola ireng ;warnané ijo ;bola ireng ;B
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel bola selem, Bob ngamel hadiah warna ijo, miwah Claire ngamel bola jingga. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Alice miwah Bob saling gentosin hadiah. Raris, Bob miwah Claire saling ngentosin hadiah. Pamuputnyané, Claire miwah Alice saling ngentosin hadiahnyané. Ring panguntat acara punika, Bob madué ;bola jeruk ;bola ireng ;warnané ijo ;bola jeruk ;A
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel bola selem, Bob ngamel hadiah warna ijo, miwah Claire ngamel bola jingga. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Alice miwah Bob saling gentosin hadiah. Raris, Bob miwah Claire saling ngentosin hadiah. Pamuputnyané, Claire miwah Alice saling ngentosin hadiahnyané. Ring panguntat acara punika, Claire sampun ;bola jeruk ;bola ireng ;warnané ijo ;warnané ijo ;C
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel bola selem, Bob ngamel hadiah putih, miwah Claire ngamel bola mawar. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Alice miwah Bob saling gentosin hadiah. Raris, Bob miwah Claire saling ngentosin hadiah. Pamuputne, Alice lan Bob saling ngentosin hadiahne. Ring panguntat acara punika, Alice sampun ;bola ireng ;bola mawar ;putih sané mangkin ;bola mawar ;B
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel bola selem, Bob ngamel hadiah putih, miwah Claire ngamel bola mawar. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Alice miwah Bob saling gentosin hadiah. Raris, Bob miwah Claire saling ngentosin hadiah. Pamuputne, Alice lan Bob saling ngentosin hadiahne. Ring panguntat acara punika, Bob madué ;bola ireng ;bola mawar ;putih sané mangkin ;putih sané mangkin ;C
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel bola selem, Bob ngamel hadiah putih, miwah Claire ngamel bola mawar. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Alice miwah Bob saling gentosin hadiah. Raris, Bob miwah Claire saling ngentosin hadiah. Pamuputne, Alice lan Bob saling ngentosin hadiahne. Ring panguntat acara punika, Claire sampun ;bola ireng ;bola mawar ;putih sané mangkin ;bola ireng ;A
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel bola selem, Bob ngamel bola jingga, miwah Claire ngamel hadiah putih. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Claire miwah Bob saling ngentosin hadiah. Raris Bob miwah Alice saling ngentosin hadiah. Pamuputne, Bob lan Claire saling ngentosin hadiahne. Ring panguntat acara punika, Alice sampun ;bola jeruk ;bola ireng ;putih sané mangkin ;putih sané mangkin ;C
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel bola selem, Bob ngamel bola jingga, miwah Claire ngamel hadiah putih. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Claire miwah Bob saling ngentosin hadiah. Raris Bob miwah Alice saling ngentosin hadiah. Pamuputne, Bob lan Claire saling ngentosin hadiahne. Ring panguntat acara punika, Bob madué ;bola jeruk ;bola ireng ;putih sané mangkin ;bola jeruk ;A
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel bola selem, Bob ngamel bola jingga, miwah Claire ngamel hadiah putih. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Claire miwah Bob saling ngentosin hadiah. Raris Bob miwah Alice saling ngentosin hadiah. Pamuputne, Bob lan Claire saling ngentosin hadiahne. Ring panguntat acara punika, Claire sampun ;bola jeruk ;bola ireng ;putih sané mangkin ;bola ireng ;B
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel hadiah warna ijo, Bob ngamel bola warna pink, miwah Claire ngamel hadiah warna barak. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Bob miwah Claire saling ngentosin hadiah. Raris, Alice miwah Claire saling gentosin hadiah. Pamuputne, Alice lan Bob saling ngentosin hadiahne. Ring panguntat acara punika, Alice sampun ;bola mawar ;warnané ijo ;Hadiah sané mawarna barak ;Hadiah sané mawarna barak ;C
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel hadiah warna ijo, Bob ngamel bola warna pink, miwah Claire ngamel hadiah warna barak. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Bob miwah Claire saling ngentosin hadiah. Raris, Alice miwah Claire saling gentosin hadiah. Pamuputne, Alice lan Bob saling ngentosin hadiahne. Ring panguntat acara punika, Bob madué ;bola mawar ;warnané ijo ;Hadiah sané mawarna barak ;bola mawar ;A
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel hadiah warna ijo, Bob ngamel bola warna pink, miwah Claire ngamel hadiah warna barak. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Bob miwah Claire saling ngentosin hadiah. Raris, Alice miwah Claire saling gentosin hadiah. Pamuputne, Alice lan Bob saling ngentosin hadiahne. Ring panguntat acara punika, Claire sampun ;bola mawar ;warnané ijo ;Hadiah sané mawarna barak ;warnané ijo ;B
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel hadiah kuning, Bob ngamel hadiah putih, miwah Claire ngamel hadiah ungu. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Alice miwah Bob saling gentosin hadiah. Raris, Bob miwah Claire saling ngentosin hadiah. Pamuputne, Bob lan Alice saling ngentosin hadiahne. Ring panguntat acara punika, Alice sampun ;kuning sané wénten ;mawarna ungu sané mangkin ;putih sané mangkin ;mawarna ungu sané mangkin ;B
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel hadiah kuning, Bob ngamel hadiah putih, miwah Claire ngamel hadiah ungu. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Alice miwah Bob saling gentosin hadiah. Raris, Bob miwah Claire saling ngentosin hadiah. Pamuputne, Bob lan Alice saling ngentosin hadiahne. Ring panguntat acara punika, Bob madué ;kuning sané wénten ;mawarna ungu sané mangkin ;putih sané mangkin ;putih sané mangkin ;C
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel hadiah kuning, Bob ngamel hadiah putih, miwah Claire ngamel hadiah ungu. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Alice miwah Bob saling gentosin hadiah. Raris, Bob miwah Claire saling ngentosin hadiah. Pamuputne, Bob lan Alice saling ngentosin hadiahne. Ring panguntat acara punika, Claire sampun ;kuning sané wénten ;mawarna ungu sané mangkin ;putih sané mangkin ;kuning sané wénten ;A
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel hadiah putih, Bob ngamel hadiah coklat, miwah Claire ngamel bola selem. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Bob miwah Alice saling gentosin hadiah. Claire miwah Alice saling ngentosin hadiah. Pamuputné, Claire miwah Bob saling ngentosin hadiah. Ring panguntat acara punika, Alice sampun ;bola ireng ;putih sané mangkin ;warna coklat sané mangkin ;bola ireng ;A
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel hadiah putih, Bob ngamel hadiah coklat, miwah Claire ngamel bola selem. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Bob miwah Alice saling gentosin hadiah. Claire miwah Alice saling ngentosin hadiah. Pamuputné, Claire miwah Bob saling ngentosin hadiah. Ring panguntat acara punika, Bob madué ;bola ireng ;putih sané mangkin ;warna coklat sané mangkin ;warna coklat sané mangkin ;C
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel hadiah putih, Bob ngamel hadiah coklat, miwah Claire ngamel bola selem. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Bob miwah Alice saling gentosin hadiah. Claire miwah Alice saling ngentosin hadiah. Pamuputné, Claire miwah Bob saling ngentosin hadiah. Ring panguntat acara punika, Claire sampun ;bola ireng ;putih sané mangkin ;warna coklat sané mangkin ;putih sané mangkin ;B
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel hadiah warna barak, Bob ngamel hadiah warna biru, miwah Claire ngamel hadiah warna kuning. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Alice miwah Claire saling ngentosin hadiah. Raris, Bob miwah Claire saling ngentosin hadiah. Pamuputnyané, Claire miwah Alice saling ngentosin hadiahnyané. Ring panguntat acara punika, Alice sampun ;kuning sané wénten ;Hadiah sané mawarna barak ;hadiah biru ;hadiah biru ;C
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel hadiah warna barak, Bob ngamel hadiah warna biru, miwah Claire ngamel hadiah warna kuning. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Alice miwah Claire saling ngentosin hadiah. Raris, Bob miwah Claire saling ngentosin hadiah. Pamuputnyané, Claire miwah Alice saling ngentosin hadiahnyané. Ring panguntat acara punika, Bob madué ;kuning sané wénten ;Hadiah sané mawarna barak ;hadiah biru ;Hadiah sané mawarna barak ;B
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel hadiah warna barak, Bob ngamel hadiah warna biru, miwah Claire ngamel hadiah warna kuning. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Alice miwah Claire saling ngentosin hadiah. Raris, Bob miwah Claire saling ngentosin hadiah. Pamuputnyané, Claire miwah Alice saling ngentosin hadiahnyané. Ring panguntat acara punika, Claire sampun ;kuning sané wénten ;Hadiah sané mawarna barak ;hadiah biru ;kuning sané wénten ;A
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel bola selem, Bob ngamel hadiah ungu, miwah Claire ngamel hadiah biru. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Claire miwah Alice saling ngentosin hadiah. Raris, Bob miwah Claire saling ngentosin hadiah. Pamuputne, Alice lan Bob saling ngentosin hadiahne. Ring panguntat acara punika, Alice sampun ;bola ireng ;mawarna ungu sané mangkin ;hadiah biru ;bola ireng ;A
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel bola selem, Bob ngamel hadiah ungu, miwah Claire ngamel hadiah biru. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Claire miwah Alice saling ngentosin hadiah. Raris, Bob miwah Claire saling ngentosin hadiah. Pamuputne, Alice lan Bob saling ngentosin hadiahne. Ring panguntat acara punika, Bob madué ;bola ireng ;mawarna ungu sané mangkin ;hadiah biru ;hadiah biru ;C
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel bola selem, Bob ngamel hadiah ungu, miwah Claire ngamel hadiah biru. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Claire miwah Alice saling ngentosin hadiah. Raris, Bob miwah Claire saling ngentosin hadiah. Pamuputne, Alice lan Bob saling ngentosin hadiahne. Ring panguntat acara punika, Claire sampun ;bola ireng ;mawarna ungu sané mangkin ;hadiah biru ;mawarna ungu sané mangkin ;B
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel bola mawar, Bob ngamel bola jingga, miwah Claire ngamel hadiah putih. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Bob miwah Claire saling ngentosin hadiah. Raris, Alice miwah Claire saling gentosin hadiah. Pamuputne, Bob lan Claire saling ngentosin hadiahne. Ring panguntat acara punika, Alice sampun ;bola jeruk ;bola mawar ;putih sané mangkin ;bola jeruk ;A
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel bola mawar, Bob ngamel bola jingga, miwah Claire ngamel hadiah putih. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Bob miwah Claire saling ngentosin hadiah. Raris, Alice miwah Claire saling gentosin hadiah. Pamuputne, Bob lan Claire saling ngentosin hadiahne. Ring panguntat acara punika, Bob madué ;bola jeruk ;bola mawar ;putih sané mangkin ;bola mawar ;B
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel bola mawar, Bob ngamel bola jingga, miwah Claire ngamel hadiah putih. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Bob miwah Claire saling ngentosin hadiah. Raris, Alice miwah Claire saling gentosin hadiah. Pamuputne, Bob lan Claire saling ngentosin hadiahne. Ring panguntat acara punika, Claire sampun ;bola jeruk ;bola mawar ;putih sané mangkin ;putih sané mangkin ;C
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel bola mawar, Bob ngamel hadiah putih, miwah Claire ngamel bola jingga. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Bob miwah Alice saling gentosin hadiah. Claire miwah Bob raris saling ngentosin hadiah. Pamuputnyané, Alice miwah Claire saling ngentosin hadiahnyané. Ring panguntat acara punika, Alice sampun ;bola jeruk ;bola mawar ;putih sané mangkin ;bola mawar ;B
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel bola mawar, Bob ngamel hadiah putih, miwah Claire ngamel bola jingga. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Bob miwah Alice saling gentosin hadiah. Claire miwah Bob raris saling ngentosin hadiah. Pamuputnyané, Alice miwah Claire saling ngentosin hadiahnyané. Ring panguntat acara punika, Bob madué ;bola jeruk ;bola mawar ;putih sané mangkin ;bola jeruk ;A
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel bola mawar, Bob ngamel hadiah putih, miwah Claire ngamel bola jingga. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Bob miwah Alice saling gentosin hadiah. Claire miwah Bob raris saling ngentosin hadiah. Pamuputnyané, Alice miwah Claire saling ngentosin hadiahnyané. Ring panguntat acara punika, Claire sampun ;bola jeruk ;bola mawar ;putih sané mangkin ;putih sané mangkin ;C
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel hadiah putih, Bob ngamel bola jingga, miwah Claire ngamel hadiah barak. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Bob miwah Alice saling gentosin hadiah. Claire miwah Bob raris saling ngentosin hadiah. Pamuputnyané, Claire miwah Alice saling ngentosin hadiahnyané. Ring panguntat acara punika, Alice sampun ;bola jeruk ;putih sané mangkin ;warna coklat sané mangkin ;putih sané mangkin ;B
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel hadiah putih, Bob ngamel bola jingga, miwah Claire ngamel hadiah barak. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Bob miwah Alice saling gentosin hadiah. Claire miwah Bob raris saling ngentosin hadiah. Pamuputnyané, Claire miwah Alice saling ngentosin hadiahnyané. Ring panguntat acara punika, Bob madué ;bola jeruk ;putih sané mangkin ;warna coklat sané mangkin ;warna coklat sané mangkin ;C
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel hadiah putih, Bob ngamel bola jingga, miwah Claire ngamel hadiah barak. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Bob miwah Alice saling gentosin hadiah. Claire miwah Bob raris saling ngentosin hadiah. Pamuputnyané, Claire miwah Alice saling ngentosin hadiahnyané. Ring panguntat acara punika, Claire sampun ;bola jeruk ;putih sané mangkin ;warna coklat sané mangkin ;bola jeruk ;A
Alice, Bob, miwah Claire ngawentenang pabinayan hadiah gajah putih. Ring pangawit acara, ipun soang-soang ngamel hadiah warna sané matiosan: Alice ngamel hadiah kuning, Bob ngamel hadiah biru, miwah Claire ngamel hadiah hijau. Ri tatkala acara punika mamargi, para jana sareng kalih saling ngentosin hadiah. Kapertama, Alice miwah Bob saling gentosin hadiah. Claire miwah Alice saling ngentosin hadiah. Pamuputne, Alice lan Bob saling ngentosin hadiahne. Ring panguntat acara punika, Alice sampun ;kuning sané wénten ;warnané ijo ;hadiah biru ;kuning sané wénten ;A
