question;A;B;C;answer;answer_abc
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima narandžastu loptu, Bob ima ljubičastu, a Kler ima plavu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Claire i Alice razmjenjuju svoje darove. A onda, Alisa i Bob razmenjuju poklone. Na kraju, Bob i Kler razmenjuju poklone. Na kraju događaja, Alisa ima ;narandžasta loptica ;ljubičasta sada ;plava poklon ;ljubičasta sada ;B
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima narandžastu loptu, Bob ima ljubičastu, a Kler ima plavu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Claire i Alice razmjenjuju svoje darove. A onda, Alisa i Bob razmenjuju poklone. Na kraju, Bob i Kler razmenjuju poklone. Na kraju događaja, Bob ima ;narandžasta loptica ;ljubičasta sada ;plava poklon ;narandžasta loptica ;A
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima narandžastu loptu, Bob ima ljubičastu, a Kler ima plavu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Claire i Alice razmjenjuju svoje darove. A onda, Alisa i Bob razmenjuju poklone. Na kraju, Bob i Kler razmenjuju poklone. Na kraju događaja, Claire ima ;narandžasta loptica ;ljubičasta sada ;plava poklon ;plava poklon ;C
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima narandžastu loptu, Bob ima ljubičastu, a Kler ima plavu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Kler i Bob razmjenjuju poklone. Onda, Claire i Alice razmijene svoje poklone. Na kraju, Bob i Alisa razmenjuju poklone. Na kraju događaja, Alisa ima ;narandžasta loptica ;ljubičasta sada ;plava poklon ;plava poklon ;C
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima narandžastu loptu, Bob ima ljubičastu, a Kler ima plavu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Kler i Bob razmjenjuju poklone. Onda, Claire i Alice razmijene svoje poklone. Na kraju, Bob i Alisa razmenjuju poklone. Na kraju događaja, Bob ima ;narandžasta loptica ;ljubičasta sada ;plava poklon ;ljubičasta sada ;B
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima narandžastu loptu, Bob ima ljubičastu, a Kler ima plavu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Kler i Bob razmjenjuju poklone. Onda, Claire i Alice razmijene svoje poklone. Na kraju, Bob i Alisa razmenjuju poklone. Na kraju događaja, Claire ima ;narandžasta loptica ;ljubičasta sada ;plava poklon ;narandžasta loptica ;A
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima žuti poklon, Bob ima narandžastu loptu, a Kler ima zeleni poklon. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Kler i Bob razmjenjuju poklone. A onda, Alisa i Kler razmenjuju poklone. Na kraju, Bob i Alisa razmenjuju poklone. Na kraju događaja, Alisa ima ;narandžasta loptica ;žuta ;zelena poklon ;zelena poklon ;C
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima žuti poklon, Bob ima narandžastu loptu, a Kler ima zeleni poklon. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Kler i Bob razmjenjuju poklone. A onda, Alisa i Kler razmenjuju poklone. Na kraju, Bob i Alisa razmenjuju poklone. Na kraju događaja, Bob ima ;narandžasta loptica ;žuta ;zelena poklon ;narandžasta loptica ;A
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima žuti poklon, Bob ima narandžastu loptu, a Kler ima zeleni poklon. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Kler i Bob razmjenjuju poklone. A onda, Alisa i Kler razmenjuju poklone. Na kraju, Bob i Alisa razmenjuju poklone. Na kraju događaja, Claire ima ;narandžasta loptica ;žuta ;zelena poklon ;žuta ;B
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima žuti poklon, Bob ima smeđi poklon, a Kler ima plavi poklon. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Bob i Alisa razmenjuju poklone. Onda, Claire i Alice razmijene svoje poklone. Na kraju, Bob i Alisa razmenjuju poklone. Na kraju događaja, Alisa ima ;žuta ;plava poklon ;smeđa poklon ;žuta ;A
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima žuti poklon, Bob ima smeđi poklon, a Kler ima plavi poklon. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Bob i Alisa razmenjuju poklone. Onda, Claire i Alice razmijene svoje poklone. Na kraju, Bob i Alisa razmenjuju poklone. Na kraju događaja, Bob ima ;žuta ;plava poklon ;smeđa poklon ;plava poklon ;B
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima žuti poklon, Bob ima smeđi poklon, a Kler ima plavi poklon. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Bob i Alisa razmenjuju poklone. Onda, Claire i Alice razmijene svoje poklone. Na kraju, Bob i Alisa razmenjuju poklone. Na kraju događaja, Claire ima ;žuta ;plava poklon ;smeđa poklon ;smeđa poklon ;C
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima ružičastu loptu, Bob ima žutu, a Kler ima narandžastu loptu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Bob i Kler razmenjuju poklone. A onda, Alisa i Kler razmenjuju poklone. Na kraju, Bob i Kler razmenjuju poklone. Na kraju događaja, Alisa ima ;narandžasta loptica ;ružičasta loptica ;žuta ;žuta ;C
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima ružičastu loptu, Bob ima žutu, a Kler ima narandžastu loptu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Bob i Kler razmenjuju poklone. A onda, Alisa i Kler razmenjuju poklone. Na kraju, Bob i Kler razmenjuju poklone. Na kraju događaja, Bob ima ;narandžasta loptica ;ružičasta loptica ;žuta ;ružičasta loptica ;B
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima ružičastu loptu, Bob ima žutu, a Kler ima narandžastu loptu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Bob i Kler razmenjuju poklone. A onda, Alisa i Kler razmenjuju poklone. Na kraju, Bob i Kler razmenjuju poklone. Na kraju događaja, Claire ima ;narandžasta loptica ;ružičasta loptica ;žuta ;narandžasta loptica ;A
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima bijeli poklon, Bob ima plavi poklon, a Kler ima ružičastu loptu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Alisa i Kler razmenjuju poklone. Onda, Kler i Bob razmenjuju poklone. Na kraju, Bob i Alisa razmenjuju poklone. Na kraju događaja, Alisa ima ;ružičasta loptica ;Bijeli poklon ;plava poklon ;Bijeli poklon ;B
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima bijeli poklon, Bob ima plavi poklon, a Kler ima ružičastu loptu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Alisa i Kler razmenjuju poklone. Onda, Kler i Bob razmenjuju poklone. Na kraju, Bob i Alisa razmenjuju poklone. Na kraju događaja, Bob ima ;ružičasta loptica ;Bijeli poklon ;plava poklon ;ružičasta loptica ;A
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima bijeli poklon, Bob ima plavi poklon, a Kler ima ružičastu loptu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Alisa i Kler razmenjuju poklone. Onda, Kler i Bob razmenjuju poklone. Na kraju, Bob i Alisa razmenjuju poklone. Na kraju događaja, Claire ima ;ružičasta loptica ;Bijeli poklon ;plava poklon ;plava poklon ;C
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima ružičastu loptu, Bob ima plavu, a Kler ima smeđu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Claire i Alice razmjenjuju svoje darove. Onda, Bob i Alis razmenjuju poklone. Na kraju, Alisa i Kler razmenjuju poklone. Na kraju događaja, Alisa ima ;ružičasta loptica ;plava poklon ;smeđa poklon ;ružičasta loptica ;A
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima ružičastu loptu, Bob ima plavu, a Kler ima smeđu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Claire i Alice razmjenjuju svoje darove. Onda, Bob i Alis razmenjuju poklone. Na kraju, Alisa i Kler razmenjuju poklone. Na kraju događaja, Bob ima ;ružičasta loptica ;plava poklon ;smeđa poklon ;smeđa poklon ;C
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima ružičastu loptu, Bob ima plavu, a Kler ima smeđu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Claire i Alice razmjenjuju svoje darove. Onda, Bob i Alis razmenjuju poklone. Na kraju, Alisa i Kler razmenjuju poklone. Na kraju događaja, Claire ima ;ružičasta loptica ;plava poklon ;smeđa poklon ;plava poklon ;B
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima smeđi poklon, Bob ima ružičastu loptu, a Kler ima crveni poklon. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Bob i Alisa razmenjuju poklone. Onda, Claire i Alice razmijene svoje poklone. Konačno, Kler i Bob razmjenjuju svoje darove. Na kraju događaja, Alisa ima ;ružičasta loptica ;crvena poklon ;smeđa poklon ;crvena poklon ;B
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima smeđi poklon, Bob ima ružičastu loptu, a Kler ima crveni poklon. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Bob i Alisa razmenjuju poklone. Onda, Claire i Alice razmijene svoje poklone. Konačno, Kler i Bob razmjenjuju svoje darove. Na kraju događaja, Bob ima ;ružičasta loptica ;crvena poklon ;smeđa poklon ;ružičasta loptica ;A
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima smeđi poklon, Bob ima ružičastu loptu, a Kler ima crveni poklon. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Bob i Alisa razmenjuju poklone. Onda, Claire i Alice razmijene svoje poklone. Konačno, Kler i Bob razmjenjuju svoje darove. Na kraju događaja, Claire ima ;ružičasta loptica ;crvena poklon ;smeđa poklon ;smeđa poklon ;C
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima ružičastu loptu, Bob ima crnu loptu, a Kler ima ljubičastu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Bob i Kler razmenjuju poklone. A onda, Alisa i Kler razmenjuju poklone. Konačno, Kler i Bob razmjenjuju svoje darove. Na kraju događaja, Alisa ima ;Crna kugla ;ružičasta loptica ;ljubičasta sada ;Crna kugla ;A
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima ružičastu loptu, Bob ima crnu loptu, a Kler ima ljubičastu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Bob i Kler razmenjuju poklone. A onda, Alisa i Kler razmenjuju poklone. Konačno, Kler i Bob razmjenjuju svoje darove. Na kraju događaja, Bob ima ;Crna kugla ;ružičasta loptica ;ljubičasta sada ;ružičasta loptica ;B
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima ružičastu loptu, Bob ima crnu loptu, a Kler ima ljubičastu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Bob i Kler razmenjuju poklone. A onda, Alisa i Kler razmenjuju poklone. Konačno, Kler i Bob razmjenjuju svoje darove. Na kraju događaja, Claire ima ;Crna kugla ;ružičasta loptica ;ljubičasta sada ;ljubičasta sada ;C
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima narandžastu loptu, Bob ima crnu loptu, a Kler ima smeđu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Alisa i Kler razmenjuju poklone. Onda, Bob i Kler razmenjuju poklone. Konačno, Claire i Alice razmijene svoje poklone. Na kraju događaja, Alisa ima ;narandžasta loptica ;Crna kugla ;smeđa poklon ;Crna kugla ;B
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima narandžastu loptu, Bob ima crnu loptu, a Kler ima smeđu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Alisa i Kler razmenjuju poklone. Onda, Bob i Kler razmenjuju poklone. Konačno, Claire i Alice razmijene svoje poklone. Na kraju događaja, Bob ima ;narandžasta loptica ;Crna kugla ;smeđa poklon ;narandžasta loptica ;A
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima narandžastu loptu, Bob ima crnu loptu, a Kler ima smeđu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Alisa i Kler razmenjuju poklone. Onda, Bob i Kler razmenjuju poklone. Konačno, Claire i Alice razmijene svoje poklone. Na kraju događaja, Claire ima ;narandžasta loptica ;Crna kugla ;smeđa poklon ;smeđa poklon ;C
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima plavi poklon, Bob ima crnu loptu, a Kler ima zeleni poklon. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Alisa i Bob razmjenjuju poklone. A onda, Alisa i Kler razmenjuju poklone. Konačno, Kler i Bob razmjenjuju svoje darove. Na kraju događaja, Alisa ima ;Crna kugla ;zelena poklon ;plava poklon ;zelena poklon ;B
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima plavi poklon, Bob ima crnu loptu, a Kler ima zeleni poklon. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Alisa i Bob razmjenjuju poklone. A onda, Alisa i Kler razmenjuju poklone. Konačno, Kler i Bob razmjenjuju svoje darove. Na kraju događaja, Bob ima ;Crna kugla ;zelena poklon ;plava poklon ;Crna kugla ;A
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima plavi poklon, Bob ima crnu loptu, a Kler ima zeleni poklon. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Alisa i Bob razmjenjuju poklone. A onda, Alisa i Kler razmenjuju poklone. Konačno, Kler i Bob razmjenjuju svoje darove. Na kraju događaja, Claire ima ;Crna kugla ;zelena poklon ;plava poklon ;plava poklon ;C
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima bijeli poklon, Bob ima ružičastu loptu, a Kler ima crnu loptu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Alisa i Kler razmenjuju poklone. A onda, Alisa i Bob razmenjuju poklone. Konačno, Claire i Alice razmijene svoje poklone. Na kraju događaja, Alisa ima ;Crna kugla ;ružičasta loptica ;Bijeli poklon ;Bijeli poklon ;C
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima bijeli poklon, Bob ima ružičastu loptu, a Kler ima crnu loptu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Alisa i Kler razmenjuju poklone. A onda, Alisa i Bob razmenjuju poklone. Konačno, Claire i Alice razmijene svoje poklone. Na kraju događaja, Bob ima ;Crna kugla ;ružičasta loptica ;Bijeli poklon ;Crna kugla ;A
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima bijeli poklon, Bob ima ružičastu loptu, a Kler ima crnu loptu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Alisa i Kler razmenjuju poklone. A onda, Alisa i Bob razmenjuju poklone. Konačno, Claire i Alice razmijene svoje poklone. Na kraju događaja, Claire ima ;Crna kugla ;ružičasta loptica ;Bijeli poklon ;ružičasta loptica ;B
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima zeleni poklon, Bob ima crnu loptu, a Kler ima plavi poklon. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Alisa i Kler razmenjuju poklone. Onda, Kler i Bob razmenjuju poklone. Na kraju, Alisa i Bob razmenjuju poklone. Na kraju događaja, Alisa ima ;Crna kugla ;zelena poklon ;plava poklon ;zelena poklon ;B
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima zeleni poklon, Bob ima crnu loptu, a Kler ima plavi poklon. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Alisa i Kler razmenjuju poklone. Onda, Kler i Bob razmenjuju poklone. Na kraju, Alisa i Bob razmenjuju poklone. Na kraju događaja, Bob ima ;Crna kugla ;zelena poklon ;plava poklon ;plava poklon ;C
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima zeleni poklon, Bob ima crnu loptu, a Kler ima plavi poklon. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Alisa i Kler razmenjuju poklone. Onda, Kler i Bob razmenjuju poklone. Na kraju, Alisa i Bob razmenjuju poklone. Na kraju događaja, Claire ima ;Crna kugla ;zelena poklon ;plava poklon ;Crna kugla ;A
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima narandžastu loptu, Bob ima ljubičastu, a Kler ima crvenu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Kler i Bob razmjenjuju poklone. A onda, Alisa i Bob razmenjuju poklone. Konačno, Claire i Alice razmijene svoje poklone. Na kraju događaja, Alisa ima ;narandžasta loptica ;ljubičasta sada ;crvena poklon ;ljubičasta sada ;B
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima narandžastu loptu, Bob ima ljubičastu, a Kler ima crvenu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Kler i Bob razmjenjuju poklone. A onda, Alisa i Bob razmenjuju poklone. Konačno, Claire i Alice razmijene svoje poklone. Na kraju događaja, Bob ima ;narandžasta loptica ;ljubičasta sada ;crvena poklon ;narandžasta loptica ;A
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima narandžastu loptu, Bob ima ljubičastu, a Kler ima crvenu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Kler i Bob razmjenjuju poklone. A onda, Alisa i Bob razmenjuju poklone. Konačno, Claire i Alice razmijene svoje poklone. Na kraju događaja, Claire ima ;narandžasta loptica ;ljubičasta sada ;crvena poklon ;crvena poklon ;C
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima crveni poklon, Bob ima crnu loptu, a Kler ima bijeli poklon. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Bob i Kler razmenjuju poklone. Onda, Bob i Alis razmenjuju poklone. Konačno, Kler i Bob razmjenjuju svoje darove. Na kraju događaja, Alisa ima ;Crna kugla ;crvena poklon ;Bijeli poklon ;Bijeli poklon ;C
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima crveni poklon, Bob ima crnu loptu, a Kler ima bijeli poklon. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Bob i Kler razmenjuju poklone. Onda, Bob i Alis razmenjuju poklone. Konačno, Kler i Bob razmjenjuju svoje darove. Na kraju događaja, Bob ima ;Crna kugla ;crvena poklon ;Bijeli poklon ;Crna kugla ;A
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima crveni poklon, Bob ima crnu loptu, a Kler ima bijeli poklon. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Bob i Kler razmenjuju poklone. Onda, Bob i Alis razmenjuju poklone. Konačno, Kler i Bob razmjenjuju svoje darove. Na kraju događaja, Claire ima ;Crna kugla ;crvena poklon ;Bijeli poklon ;crvena poklon ;B
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima plavi poklon, Bob ima smeđi poklon, a Kler ima bijeli poklon. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Claire i Alice razmjenjuju svoje darove. Onda, Bob i Kler razmenjuju poklone. Na kraju, Alisa i Bob razmenjuju poklone. Na kraju događaja, Alisa ima ;Bijeli poklon ;plava poklon ;smeđa poklon ;plava poklon ;B
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima plavi poklon, Bob ima smeđi poklon, a Kler ima bijeli poklon. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Claire i Alice razmjenjuju svoje darove. Onda, Bob i Kler razmenjuju poklone. Na kraju, Alisa i Bob razmenjuju poklone. Na kraju događaja, Bob ima ;Bijeli poklon ;plava poklon ;smeđa poklon ;Bijeli poklon ;A
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima plavi poklon, Bob ima smeđi poklon, a Kler ima bijeli poklon. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Claire i Alice razmjenjuju svoje darove. Onda, Bob i Kler razmenjuju poklone. Na kraju, Alisa i Bob razmenjuju poklone. Na kraju događaja, Claire ima ;Bijeli poklon ;plava poklon ;smeđa poklon ;smeđa poklon ;C
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima žuti poklon, Bob ima crveni poklon, a Kler ima ružičastu loptu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Claire i Alice razmjenjuju svoje darove. A onda, Alisa i Bob razmenjuju poklone. Konačno, Kler i Bob razmjenjuju svoje darove. Na kraju događaja, Alisa ima ;ružičasta loptica ;žuta ;crvena poklon ;crvena poklon ;C
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima žuti poklon, Bob ima crveni poklon, a Kler ima ružičastu loptu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Claire i Alice razmjenjuju svoje darove. A onda, Alisa i Bob razmenjuju poklone. Konačno, Kler i Bob razmjenjuju svoje darove. Na kraju događaja, Bob ima ;ružičasta loptica ;žuta ;crvena poklon ;žuta ;B
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima žuti poklon, Bob ima crveni poklon, a Kler ima ružičastu loptu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Claire i Alice razmjenjuju svoje darove. A onda, Alisa i Bob razmenjuju poklone. Konačno, Kler i Bob razmjenjuju svoje darove. Na kraju događaja, Claire ima ;ružičasta loptica ;žuta ;crvena poklon ;ružičasta loptica ;A
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima plavi poklon, Bob ima crveni poklon, a Kler ima narandžastu loptu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Kler i Bob razmjenjuju poklone. A onda, Alisa i Kler razmenjuju poklone. Na kraju, Bob i Alisa razmenjuju poklone. Na kraju događaja, Alisa ima ;narandžasta loptica ;crvena poklon ;plava poklon ;narandžasta loptica ;A
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima plavi poklon, Bob ima crveni poklon, a Kler ima narandžastu loptu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Kler i Bob razmjenjuju poklone. A onda, Alisa i Kler razmenjuju poklone. Na kraju, Bob i Alisa razmenjuju poklone. Na kraju događaja, Bob ima ;narandžasta loptica ;crvena poklon ;plava poklon ;crvena poklon ;B
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima plavi poklon, Bob ima crveni poklon, a Kler ima narandžastu loptu. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Kler i Bob razmjenjuju poklone. A onda, Alisa i Kler razmenjuju poklone. Na kraju, Bob i Alisa razmenjuju poklone. Na kraju događaja, Claire ima ;narandžasta loptica ;crvena poklon ;plava poklon ;plava poklon ;C
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima bijeli poklon, Bob ima plavi poklon, a Kler ima žuti poklon. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Alisa i Bob razmjenjuju poklone. Onda, Claire i Alice razmijene svoje poklone. Na kraju, Bob i Alisa razmenjuju poklone. Na kraju događaja, Alisa ima ;žuta ;Bijeli poklon ;plava poklon ;Bijeli poklon ;B
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima bijeli poklon, Bob ima plavi poklon, a Kler ima žuti poklon. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Alisa i Bob razmjenjuju poklone. Onda, Claire i Alice razmijene svoje poklone. Na kraju, Bob i Alisa razmenjuju poklone. Na kraju događaja, Bob ima ;žuta ;Bijeli poklon ;plava poklon ;žuta ;A
Alice, Bob i Claire organizuju razmjenu poklona bijelog slona. Na početku događaja, svaka od njih drži poklon različite boje: Alisa ima bijeli poklon, Bob ima plavi poklon, a Kler ima žuti poklon. Dok se događaj odvija, parovi ljudi razmenjuju poklone. Prvo, Alisa i Bob razmjenjuju poklone. Onda, Claire i Alice razmijene svoje poklone. Na kraju, Bob i Alisa razmenjuju poklone. Na kraju događaja, Claire ima ;žuta ;Bijeli poklon ;plava poklon ;plava poklon ;C
