question;A;B;C;answer;answer_abc
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy labdája: Alice-nek van egy zöld labdája, Bob-nak egy kék labdája, Claire-nek pedig egy barna labdája. A játék folyamán a játékosok párban cserélnek labdát. Először, Claire és Bob cserélte a golyóit. Aztán Alice és Claire cserélte a golyóit. Végre Alice és Bob cserélte a golyóit. A játék végén Bobé a ;kék golyó ;barna golyó ;zöld golyó ;kék golyó ;A
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy labdája: Alice-nek van egy zöld labdája, Bob-nak egy kék labdája, Claire-nek pedig egy barna labdája. A játék folyamán a játékosok párban cserélnek labdát. Először, Claire és Bob cserélte a golyóit. Aztán Alice és Claire cserélte a golyóit. Végre Alice és Bob cserélte a golyóit. A játék végén Claire-nek van a ;kék golyó ;barna golyó ;zöld golyó ;zöld golyó ;C
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy golyója: Alice-nek rózsaszín golyója van, Bobnak lila golyója van, Claire-nek pedig fekete golyója. A játék folyamán a játékosok párban cserélnek labdát. Először, Bob és Claire cserélnek golyókat. Aztán Bob és Alice cserélte a golyóit. Végre, Claire és Bob cserélte a golyóit. A játék végén Alice-nek van a ;fekete golyó ;lila golyó ;rózsaszín golyó ;fekete golyó ;A
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy golyója: Alice-nek rózsaszín golyója van, Bobnak lila golyója van, Claire-nek pedig fekete golyója. A játék folyamán a játékosok párban cserélnek labdát. Először, Bob és Claire cserélnek golyókat. Aztán Bob és Alice cserélte a golyóit. Végre, Claire és Bob cserélte a golyóit. A játék végén Bobé a ;fekete golyó ;lila golyó ;rózsaszín golyó ;lila golyó ;B
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy golyója: Alice-nek rózsaszín golyója van, Bobnak lila golyója van, Claire-nek pedig fekete golyója. A játék folyamán a játékosok párban cserélnek labdát. Először, Bob és Claire cserélnek golyókat. Aztán Bob és Alice cserélte a golyóit. Végre, Claire és Bob cserélte a golyóit. A játék végén Claire-nek van a ;fekete golyó ;lila golyó ;rózsaszín golyó ;rózsaszín golyó ;C
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy golyója: Alice-nek van egy kék golyója, Bob-nak egy fekete golyója, Claire-nek pedig egy rózsaszín golyója. A játék folyamán a játékosok párban cserélnek labdát. Először, Claire és Bob cserélte a golyóit. Aztán Bob és Alice cserélte a golyóit. Claire és Alice végre cserélte a golyóit. A játék végén Alice-nek van a ;kék golyó ;fekete golyó ;rózsaszín golyó ;fekete golyó ;B
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy golyója: Alice-nek van egy kék golyója, Bob-nak egy fekete golyója, Claire-nek pedig egy rózsaszín golyója. A játék folyamán a játékosok párban cserélnek labdát. Először, Claire és Bob cserélte a golyóit. Aztán Bob és Alice cserélte a golyóit. Claire és Alice végre cserélte a golyóit. A játék végén Bobé a ;kék golyó ;fekete golyó ;rózsaszín golyó ;kék golyó ;A
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy golyója: Alice-nek van egy kék golyója, Bob-nak egy fekete golyója, Claire-nek pedig egy rózsaszín golyója. A játék folyamán a játékosok párban cserélnek labdát. Először, Claire és Bob cserélte a golyóit. Aztán Bob és Alice cserélte a golyóit. Claire és Alice végre cserélte a golyóit. A játék végén Claire-nek van a ;kék golyó ;fekete golyó ;rózsaszín golyó ;rózsaszín golyó ;C
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy golyója: Alice-nek van egy lila golyója, Bob-nak van egy piros golyója, Claire-nek pedig egy zöld golyója. A játék folyamán a játékosok párban cserélnek labdát. Először Alice és Claire cserélte a golyóit. Aztán Alice és Bob cserélte a golyóit. Claire és Alice végre cserélte a golyóit. A játék végén Alice-nek van a ;piros golyó ;lila golyó ;zöld golyó ;lila golyó ;B
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy golyója: Alice-nek van egy lila golyója, Bob-nak van egy piros golyója, Claire-nek pedig egy zöld golyója. A játék folyamán a játékosok párban cserélnek labdát. Először Alice és Claire cserélte a golyóit. Aztán Alice és Bob cserélte a golyóit. Claire és Alice végre cserélte a golyóit. A játék végén Bobé a ;piros golyó ;lila golyó ;zöld golyó ;zöld golyó ;C
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy golyója: Alice-nek van egy lila golyója, Bob-nak van egy piros golyója, Claire-nek pedig egy zöld golyója. A játék folyamán a játékosok párban cserélnek labdát. Először Alice és Claire cserélte a golyóit. Aztán Alice és Bob cserélte a golyóit. Claire és Alice végre cserélte a golyóit. A játék végén Claire-nek van a ;piros golyó ;lila golyó ;zöld golyó ;piros golyó ;A
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy golyója: Alice-nek rózsaszín golyója van, Bob-nak zöld golyója van, Claire-nek pedig fehér golyója. A játék folyamán a játékosok párban cserélnek labdát. Először, Claire és Alice cserélnek golyókat. Aztán Alice és Bob cserélte a golyóit. Végre, Bob és Claire cserélte a golyóit. A játék végén Alice-nek van a ;fehér golyó ;rózsaszín golyó ;zöld golyó ;zöld golyó ;C
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy golyója: Alice-nek rózsaszín golyója van, Bob-nak zöld golyója van, Claire-nek pedig fehér golyója. A játék folyamán a játékosok párban cserélnek labdát. Először, Claire és Alice cserélnek golyókat. Aztán Alice és Bob cserélte a golyóit. Végre, Bob és Claire cserélte a golyóit. A játék végén Bobé a ;fehér golyó ;rózsaszín golyó ;zöld golyó ;rózsaszín golyó ;B
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy golyója: Alice-nek rózsaszín golyója van, Bob-nak zöld golyója van, Claire-nek pedig fehér golyója. A játék folyamán a játékosok párban cserélnek labdát. Először, Claire és Alice cserélnek golyókat. Aztán Alice és Bob cserélte a golyóit. Végre, Bob és Claire cserélte a golyóit. A játék végén Claire-nek van a ;fehér golyó ;rózsaszín golyó ;zöld golyó ;fehér golyó ;A
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy golyója: Alice-nek van egy kék golyója, Bob-nak egy fehér golyója, Claire-nek pedig egy piros golyója. A játék folyamán a játékosok párban cserélnek labdát. Először, Claire és Bob cserélte a golyóit. Aztán Alice és Bob cserélte a golyóit. Végre, Claire és Bob cserélte a golyóit. A játék végén Alice-nek van a ;fehér golyó ;kék golyó ;piros golyó ;piros golyó ;C
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy golyója: Alice-nek van egy kék golyója, Bob-nak egy fehér golyója, Claire-nek pedig egy piros golyója. A játék folyamán a játékosok párban cserélnek labdát. Először, Claire és Bob cserélte a golyóit. Aztán Alice és Bob cserélte a golyóit. Végre, Claire és Bob cserélte a golyóit. A játék végén Bobé a ;fehér golyó ;kék golyó ;piros golyó ;fehér golyó ;A
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy golyója: Alice-nek van egy kék golyója, Bob-nak egy fehér golyója, Claire-nek pedig egy piros golyója. A játék folyamán a játékosok párban cserélnek labdát. Először, Claire és Bob cserélte a golyóit. Aztán Alice és Bob cserélte a golyóit. Végre, Claire és Bob cserélte a golyóit. A játék végén Claire-nek van a ;fehér golyó ;kék golyó ;piros golyó ;kék golyó ;B
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy golyója: Alice-nek van egy barna golyója, Bob-nak egy rózsaszín golyója, Claire-nek pedig egy kék golyója. A játék folyamán a játékosok párban cserélnek labdát. Először, Claire és Bob cserélte a golyóit. Aztán Claire és Alice cserélte a golyóit. Végre, Bob és Claire cserélte a golyóit. A játék végén Alice-nek van a ;kék golyó ;barna golyó ;rózsaszín golyó ;rózsaszín golyó ;C
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy golyója: Alice-nek van egy barna golyója, Bob-nak egy rózsaszín golyója, Claire-nek pedig egy kék golyója. A játék folyamán a játékosok párban cserélnek labdát. Először, Claire és Bob cserélte a golyóit. Aztán Claire és Alice cserélte a golyóit. Végre, Bob és Claire cserélte a golyóit. A játék végén Bobé a ;kék golyó ;barna golyó ;rózsaszín golyó ;barna golyó ;B
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy golyója: Alice-nek van egy barna golyója, Bob-nak egy rózsaszín golyója, Claire-nek pedig egy kék golyója. A játék folyamán a játékosok párban cserélnek labdát. Először, Claire és Bob cserélte a golyóit. Aztán Claire és Alice cserélte a golyóit. Végre, Bob és Claire cserélte a golyóit. A játék végén Claire-nek van a ;kék golyó ;barna golyó ;rózsaszín golyó ;kék golyó ;A
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy golyója: Alice-nek van egy narancssárga golyója, Bob-nak egy zöld golyója, Claire-nek pedig egy rózsaszín golyója. A játék folyamán a játékosok párban cserélnek labdát. Először, Bob és Claire cserélnek golyókat. Aztán Claire és Alice cserélte a golyóit. Végre Bob és Alice cserélte a golyóit. A játék végén Alice-nek van a ;narancssárga golyó ;rózsaszín golyó ;zöld golyó ;rózsaszín golyó ;B
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy golyója: Alice-nek van egy narancssárga golyója, Bob-nak egy zöld golyója, Claire-nek pedig egy rózsaszín golyója. A játék folyamán a játékosok párban cserélnek labdát. Először, Bob és Claire cserélnek golyókat. Aztán Claire és Alice cserélte a golyóit. Végre Bob és Alice cserélte a golyóit. A játék végén Bobé a ;narancssárga golyó ;rózsaszín golyó ;zöld golyó ;zöld golyó ;C
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy golyója: Alice-nek van egy narancssárga golyója, Bob-nak egy zöld golyója, Claire-nek pedig egy rózsaszín golyója. A játék folyamán a játékosok párban cserélnek labdát. Először, Bob és Claire cserélnek golyókat. Aztán Claire és Alice cserélte a golyóit. Végre Bob és Alice cserélte a golyóit. A játék végén Claire-nek van a ;narancssárga golyó ;rózsaszín golyó ;zöld golyó ;narancssárga golyó ;A
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy golyója: Alice-nek van egy lila golyója, Bob-nak van egy sárga golyója, Claire-nek pedig egy narancssárga golyója. A játék folyamán a játékosok párban cserélnek labdát. Először, Claire és Bob cserélte a golyóit. Aztán Bob és Alice cserélte a golyóit. Végre, Claire és Bob cserélte a golyóit. A játék végén Alice-nek van a ;narancssárga golyó ;sárga golyó ;lila golyó ;narancssárga golyó ;A
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy golyója: Alice-nek van egy lila golyója, Bob-nak van egy sárga golyója, Claire-nek pedig egy narancssárga golyója. A játék folyamán a játékosok párban cserélnek labdát. Először, Claire és Bob cserélte a golyóit. Aztán Bob és Alice cserélte a golyóit. Végre, Claire és Bob cserélte a golyóit. A játék végén Bobé a ;narancssárga golyó ;sárga golyó ;lila golyó ;sárga golyó ;B
Alice, Bob és Claire játszik. A játék kezdetén mindegyiküknek van egy golyója: Alice-nek van egy lila golyója, Bob-nak van egy sárga golyója, Claire-nek pedig egy narancssárga golyója. A játék folyamán a játékosok párban cserélnek labdát. Először, Claire és Bob cserélte a golyóit. Aztán Bob és Alice cserélte a golyóit. Végre, Claire és Bob cserélte a golyóit. A játék végén Claire-nek van a ;narancssárga golyó ;sárga golyó ;lila golyó ;lila golyó ;C
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy különböző színű ajándékot tart: Alice-nek sárga, Bob-nak zöld, Claire-nek pedig lila. Az esemény folyamán párok cserélnek ajándékokat. Először Bob és Alice cserélik az ajándékokat. Aztán Claire és Alice cserélte az ajándékokat. Végül Alice és Bob cserélik az ajándékokat. Az esemény végén Alice-nek van a ;sárga jelenléte ;zöld ajándék ;lila jelen ;sárga jelenléte ;A
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy különböző színű ajándékot tart: Alice-nek sárga, Bob-nak zöld, Claire-nek pedig lila. Az esemény folyamán párok cserélnek ajándékokat. Először Bob és Alice cserélik az ajándékokat. Aztán Claire és Alice cserélte az ajándékokat. Végül Alice és Bob cserélik az ajándékokat. Az esemény végén Bob-nak van a ;sárga jelenléte ;zöld ajándék ;lila jelen ;lila jelen ;C
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy különböző színű ajándékot tart: Alice-nek sárga, Bob-nak zöld, Claire-nek pedig lila. Az esemény folyamán párok cserélnek ajándékokat. Először Bob és Alice cserélik az ajándékokat. Aztán Claire és Alice cserélte az ajándékokat. Végül Alice és Bob cserélik az ajándékokat. Az esemény végén Claire-nek van a ;sárga jelenléte ;zöld ajándék ;lila jelen ;zöld ajándék ;B
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek sárga, Bob-nak piros, Claire-nek pedig fehér. Az esemény folyamán párok cserélnek ajándékokat. Először Alice és Claire cserélik az ajándékokat. Aztán Alice és Bob cserélte az ajándékokat. Végül Alice és Claire cserélik az ajándékokat. Az esemény végén Alice-nek van a ;sárga jelenléte ;piros ajándék ;fehér ajándék ;sárga jelenléte ;A
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek sárga, Bob-nak piros, Claire-nek pedig fehér. Az esemény folyamán párok cserélnek ajándékokat. Először Alice és Claire cserélik az ajándékokat. Aztán Alice és Bob cserélte az ajándékokat. Végül Alice és Claire cserélik az ajándékokat. Az esemény végén Bob-nak van a ;sárga jelenléte ;piros ajándék ;fehér ajándék ;fehér ajándék ;C
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek sárga, Bob-nak piros, Claire-nek pedig fehér. Az esemény folyamán párok cserélnek ajándékokat. Először Alice és Claire cserélik az ajándékokat. Aztán Alice és Bob cserélte az ajándékokat. Végül Alice és Claire cserélik az ajándékokat. Az esemény végén Claire-nek van a ;sárga jelenléte ;piros ajándék ;fehér ajándék ;piros ajándék ;B
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek sárga, Bob-nak lila, Claire-nek pedig zöld ajándékot. Az esemény folyamán párok cserélnek ajándékokat. Először Claire és Alice cserélik az ajándékokat. Aztán Bob és Claire cserélte az ajándékokat. Végül Alice és Bob cserélik az ajándékokat. Az esemény végén Alice-nek van a ;sárga jelenléte ;zöld ajándék ;lila jelen ;sárga jelenléte ;A
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek sárga, Bob-nak lila, Claire-nek pedig zöld ajándékot. Az esemény folyamán párok cserélnek ajándékokat. Először Claire és Alice cserélik az ajándékokat. Aztán Bob és Claire cserélte az ajándékokat. Végül Alice és Bob cserélik az ajándékokat. Az esemény végén Bob-nak van a ;sárga jelenléte ;zöld ajándék ;lila jelen ;zöld ajándék ;B
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek sárga, Bob-nak lila, Claire-nek pedig zöld ajándékot. Az esemény folyamán párok cserélnek ajándékokat. Először Claire és Alice cserélik az ajándékokat. Aztán Bob és Claire cserélte az ajándékokat. Végül Alice és Bob cserélik az ajándékokat. Az esemény végén Claire-nek van a ;sárga jelenléte ;zöld ajándék ;lila jelen ;lila jelen ;C
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek kék az ajándéka, Bob-nak narancssárga a golyója, Claire-nek pedig barna. Az esemény folyamán párok cserélnek ajándékokat. Először Bob és Alice cserélik az ajándékokat. Aztán Claire és Alice cserélte az ajándékokat. Végül Claire és Bob cserélte az ajándékokat. Az esemény végén Alice-nek van a ;narancssárga golyó ;kék ajándék ;barna jelen ;barna jelen ;C
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek kék az ajándéka, Bob-nak narancssárga a golyója, Claire-nek pedig barna. Az esemény folyamán párok cserélnek ajándékokat. Először Bob és Alice cserélik az ajándékokat. Aztán Claire és Alice cserélte az ajándékokat. Végül Claire és Bob cserélte az ajándékokat. Az esemény végén Bob-nak van a ;narancssárga golyó ;kék ajándék ;barna jelen ;narancssárga golyó ;A
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek kék az ajándéka, Bob-nak narancssárga a golyója, Claire-nek pedig barna. Az esemény folyamán párok cserélnek ajándékokat. Először Bob és Alice cserélik az ajándékokat. Aztán Claire és Alice cserélte az ajándékokat. Végül Claire és Bob cserélte az ajándékokat. Az esemény végén Claire-nek van a ;narancssárga golyó ;kék ajándék ;barna jelen ;kék ajándék ;B
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy különböző színű ajándékot tart: Alice-nek zöld, Bob-nak kék, Claire-nek barna ajándékot. Az esemény folyamán párok cserélnek ajándékokat. Először Claire és Alice cserélik az ajándékokat. Aztán Claire és Bob cserélte az ajándékokat. Végül Alice és Claire cserélik az ajándékokat. Az esemény végén Alice-nek van a ;zöld ajándék ;kék ajándék ;barna jelen ;kék ajándék ;B
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy különböző színű ajándékot tart: Alice-nek zöld, Bob-nak kék, Claire-nek barna ajándékot. Az esemény folyamán párok cserélnek ajándékokat. Először Claire és Alice cserélik az ajándékokat. Aztán Claire és Bob cserélte az ajándékokat. Végül Alice és Claire cserélik az ajándékokat. Az esemény végén Bob-nak van a ;zöld ajándék ;kék ajándék ;barna jelen ;zöld ajándék ;A
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy különböző színű ajándékot tart: Alice-nek zöld, Bob-nak kék, Claire-nek barna ajándékot. Az esemény folyamán párok cserélnek ajándékokat. Először Claire és Alice cserélik az ajándékokat. Aztán Claire és Bob cserélte az ajándékokat. Végül Alice és Claire cserélik az ajándékokat. Az esemény végén Claire-nek van a ;zöld ajándék ;kék ajándék ;barna jelen ;barna jelen ;C
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek piros, Bob-nak fekete, Claire-nek pedig rózsaszín golyó. Az esemény folyamán párok cserélnek ajándékokat. Először Alice és Claire cserélik az ajándékokat. Aztán Bob és Alice cserélnek ajándékokat. Végül Alice és Claire cserélik az ajándékokat. Az esemény végén Alice-nek van a ;fekete golyó ;rózsaszín golyó ;piros ajándék ;piros ajándék ;C
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek piros, Bob-nak fekete, Claire-nek pedig rózsaszín golyó. Az esemény folyamán párok cserélnek ajándékokat. Először Alice és Claire cserélik az ajándékokat. Aztán Bob és Alice cserélnek ajándékokat. Végül Alice és Claire cserélik az ajándékokat. Az esemény végén Bob-nak van a ;fekete golyó ;rózsaszín golyó ;piros ajándék ;rózsaszín golyó ;B
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek piros, Bob-nak fekete, Claire-nek pedig rózsaszín golyó. Az esemény folyamán párok cserélnek ajándékokat. Először Alice és Claire cserélik az ajándékokat. Aztán Bob és Alice cserélnek ajándékokat. Végül Alice és Claire cserélik az ajándékokat. Az esemény végén Claire-nek van a ;fekete golyó ;rózsaszín golyó ;piros ajándék ;fekete golyó ;A
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek rózsaszín golyója van, Bob-nak sárga, Claire-nek pedig fekete golyója. Az esemény folyamán párok cserélnek ajándékokat. Először Bob és Alice cserélik az ajándékokat. Aztán Claire és Alice cserélte az ajándékokat. Végül Claire és Bob cserélte az ajándékokat. Az esemény végén Alice-nek van a ;fekete golyó ;rózsaszín golyó ;sárga jelenléte ;fekete golyó ;A
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek rózsaszín golyója van, Bob-nak sárga, Claire-nek pedig fekete golyója. Az esemény folyamán párok cserélnek ajándékokat. Először Bob és Alice cserélik az ajándékokat. Aztán Claire és Alice cserélte az ajándékokat. Végül Claire és Bob cserélte az ajándékokat. Az esemény végén Bob-nak van a ;fekete golyó ;rózsaszín golyó ;sárga jelenléte ;sárga jelenléte ;C
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek rózsaszín golyója van, Bob-nak sárga, Claire-nek pedig fekete golyója. Az esemény folyamán párok cserélnek ajándékokat. Először Bob és Alice cserélik az ajándékokat. Aztán Claire és Alice cserélte az ajándékokat. Végül Claire és Bob cserélte az ajándékokat. Az esemény végén Claire-nek van a ;fekete golyó ;rózsaszín golyó ;sárga jelenléte ;rózsaszín golyó ;B
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek fekete golyója van, Bob-nak zöldje, Claire-nek pedig barna. Az esemény folyamán párok cserélnek ajándékokat. Először Alice és Bob cserélik az ajándékokat. Aztán Claire és Bob cserélte az ajándékokat. Végül Alice és Claire cserélik az ajándékokat. Az esemény végén Alice-nek van a ;fekete golyó ;zöld ajándék ;barna jelen ;fekete golyó ;A
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek fekete golyója van, Bob-nak zöldje, Claire-nek pedig barna. Az esemény folyamán párok cserélnek ajándékokat. Először Alice és Bob cserélik az ajándékokat. Aztán Claire és Bob cserélte az ajándékokat. Végül Alice és Claire cserélik az ajándékokat. Az esemény végén Bob-nak van a ;fekete golyó ;zöld ajándék ;barna jelen ;barna jelen ;C
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek fekete golyója van, Bob-nak zöldje, Claire-nek pedig barna. Az esemény folyamán párok cserélnek ajándékokat. Először Alice és Bob cserélik az ajándékokat. Aztán Claire és Bob cserélte az ajándékokat. Végül Alice és Claire cserélik az ajándékokat. Az esemény végén Claire-nek van a ;fekete golyó ;zöld ajándék ;barna jelen ;zöld ajándék ;B
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek narancssárga labdája van, Bob-nak lila, Claire-nek pedig kék. Az esemény folyamán párok cserélnek ajándékokat. Először Claire és Alice cserélik az ajándékokat. Aztán Alice és Bob cserélte az ajándékokat. Végül Bob és Claire cserélik az ajándékokat. Az esemény végén Alice-nek van a ;narancssárga golyó ;lila jelen ;kék ajándék ;lila jelen ;B
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek narancssárga labdája van, Bob-nak lila, Claire-nek pedig kék. Az esemény folyamán párok cserélnek ajándékokat. Először Claire és Alice cserélik az ajándékokat. Aztán Alice és Bob cserélte az ajándékokat. Végül Bob és Claire cserélik az ajándékokat. Az esemény végén Bob-nak van a ;narancssárga golyó ;lila jelen ;kék ajándék ;narancssárga golyó ;A
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek narancssárga labdája van, Bob-nak lila, Claire-nek pedig kék. Az esemény folyamán párok cserélnek ajándékokat. Először Claire és Alice cserélik az ajándékokat. Aztán Alice és Bob cserélte az ajándékokat. Végül Bob és Claire cserélik az ajándékokat. Az esemény végén Claire-nek van a ;narancssárga golyó ;lila jelen ;kék ajándék ;kék ajándék ;C
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek narancssárga labdája van, Bob-nak lila, Claire-nek pedig kék. Az esemény folyamán párok cserélnek ajándékokat. Először Claire és Bob cseréli az ajándékokat. Aztán Claire és Alice cserélte az ajándékokat. Végül Bob és Alice cserélik az ajándékokat. Az esemény végén Alice-nek van a ;narancssárga golyó ;lila jelen ;kék ajándék ;kék ajándék ;C
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek narancssárga labdája van, Bob-nak lila, Claire-nek pedig kék. Az esemény folyamán párok cserélnek ajándékokat. Először Claire és Bob cseréli az ajándékokat. Aztán Claire és Alice cserélte az ajándékokat. Végül Bob és Alice cserélik az ajándékokat. Az esemény végén Bob-nak van a ;narancssárga golyó ;lila jelen ;kék ajándék ;lila jelen ;B
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek narancssárga labdája van, Bob-nak lila, Claire-nek pedig kék. Az esemény folyamán párok cserélnek ajándékokat. Először Claire és Bob cseréli az ajándékokat. Aztán Claire és Alice cserélte az ajándékokat. Végül Bob és Alice cserélik az ajándékokat. Az esemény végén Claire-nek van a ;narancssárga golyó ;lila jelen ;kék ajándék ;narancssárga golyó ;A
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek sárga, Bob-nak narancssárga golyó, Claire-nek pedig zöld. Az esemény folyamán párok cserélnek ajándékokat. Először Claire és Bob cseréli az ajándékokat. Aztán Alice és Claire cserélte az ajándékokat. Végül Bob és Alice cserélik az ajándékokat. Az esemény végén Alice-nek van a ;narancssárga golyó ;sárga jelenléte ;zöld ajándék ;zöld ajándék ;C
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek sárga, Bob-nak narancssárga golyó, Claire-nek pedig zöld. Az esemény folyamán párok cserélnek ajándékokat. Először Claire és Bob cseréli az ajándékokat. Aztán Alice és Claire cserélte az ajándékokat. Végül Bob és Alice cserélik az ajándékokat. Az esemény végén Bob-nak van a ;narancssárga golyó ;sárga jelenléte ;zöld ajándék ;narancssárga golyó ;A
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek sárga, Bob-nak narancssárga golyó, Claire-nek pedig zöld. Az esemény folyamán párok cserélnek ajándékokat. Először Claire és Bob cseréli az ajándékokat. Aztán Alice és Claire cserélte az ajándékokat. Végül Bob és Alice cserélik az ajándékokat. Az esemény végén Claire-nek van a ;narancssárga golyó ;sárga jelenléte ;zöld ajándék ;sárga jelenléte ;B
Alice, Bob és Claire fehér elefánt ajándékot cserélnek. Az esemény kezdetén mindegyikük egy-egy színes ajándékot tart: Alice-nek sárga, Bob-nak barna, Claire-nek kék ajándékot. Az esemény folyamán párok cserélnek ajándékokat. Először Bob és Alice cserélik az ajándékokat. Aztán Claire és Alice cserélte az ajándékokat. Végül Bob és Alice cserélik az ajándékokat. Az esemény végén Alice-nek van a ;sárga jelenléte ;kék ajándék ;barna jelen ;sárga jelenléte ;A
