question;A;B;C;answer;answer_abc
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di colore diverso: Alice ha una palla arancione, Bob ha una palla nera e Claire ha un regalo marrone. Mentre l'evento procede, coppie di persone si scambiano regali. Prima Alice e Claire si scambiano i regali. Poi, Bob e Claire si scambiano i regali. Alla fine, Claire e Alice si scambiano i loro regali. Alla fine dell'evento, Claire ha il ;palla arancione ;palla nera ;presente marrone ;presente marrone ;C
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di un colore diverso: Alice ha un regalo blu, Bob ha una palla nera e Claire ha un regalo verde. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Alice e Bob si scambiano i regali. Poi, Alice e Claire si scambiano i regali. Alla fine, Claire e Bob si scambiano i regali. Alla fine dell'evento, Alice ha il ;palla nera ;presente verde ;presente blu ;presente verde ;B
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di un colore diverso: Alice ha un regalo blu, Bob ha una palla nera e Claire ha un regalo verde. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Alice e Bob si scambiano i regali. Poi, Alice e Claire si scambiano i regali. Alla fine, Claire e Bob si scambiano i regali. Alla fine dell'evento, Bob ha il ;palla nera ;presente verde ;presente blu ;palla nera ;A
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di un colore diverso: Alice ha un regalo blu, Bob ha una palla nera e Claire ha un regalo verde. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Alice e Bob si scambiano i regali. Poi, Alice e Claire si scambiano i regali. Alla fine, Claire e Bob si scambiano i regali. Alla fine dell'evento, Claire ha il ;palla nera ;presente verde ;presente blu ;presente blu ;C
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di colore diverso: Alice ha un regalo bianco, Bob ha una palla rosa e Claire ha una palla nera. Mentre l'evento procede, coppie di persone si scambiano regali. Prima Alice e Claire si scambiano i regali. Poi, Alice e Bob si scambiano i regali. Alla fine, Claire e Alice si scambiano i loro regali. Alla fine dell'evento, Alice ha il ;palla nera ;palla rosa ;presente bianco ;presente bianco ;C
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di colore diverso: Alice ha un regalo bianco, Bob ha una palla rosa e Claire ha una palla nera. Mentre l'evento procede, coppie di persone si scambiano regali. Prima Alice e Claire si scambiano i regali. Poi, Alice e Bob si scambiano i regali. Alla fine, Claire e Alice si scambiano i loro regali. Alla fine dell'evento, Bob ha il ;palla nera ;palla rosa ;presente bianco ;palla nera ;A
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di colore diverso: Alice ha un regalo bianco, Bob ha una palla rosa e Claire ha una palla nera. Mentre l'evento procede, coppie di persone si scambiano regali. Prima Alice e Claire si scambiano i regali. Poi, Alice e Bob si scambiano i regali. Alla fine, Claire e Alice si scambiano i loro regali. Alla fine dell'evento, Claire ha il ;palla nera ;palla rosa ;presente bianco ;palla rosa ;B
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di colore diverso: Alice ha un regalo verde, Bob ha una palla nera e Claire ha un regalo blu. Mentre l'evento procede, coppie di persone si scambiano regali. Prima Alice e Claire si scambiano i regali. Poi, Claire e Bob si scambiano i regali. Alla fine, Alice e Bob si scambiano i loro regali. Alla fine dell'evento, Alice ha il ;palla nera ;presente verde ;presente blu ;presente verde ;B
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di colore diverso: Alice ha un regalo verde, Bob ha una palla nera e Claire ha un regalo blu. Mentre l'evento procede, coppie di persone si scambiano regali. Prima Alice e Claire si scambiano i regali. Poi, Claire e Bob si scambiano i regali. Alla fine, Alice e Bob si scambiano i loro regali. Alla fine dell'evento, Bob ha il ;palla nera ;presente verde ;presente blu ;presente blu ;C
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di colore diverso: Alice ha un regalo verde, Bob ha una palla nera e Claire ha un regalo blu. Mentre l'evento procede, coppie di persone si scambiano regali. Prima Alice e Claire si scambiano i regali. Poi, Claire e Bob si scambiano i regali. Alla fine, Alice e Bob si scambiano i loro regali. Alla fine dell'evento, Claire ha il ;palla nera ;presente verde ;presente blu ;palla nera ;A
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro tiene un regalo di un colore diverso: Alice ha una palla arancione, Bob ha un regalo viola e Claire ha un regalo rosso. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Claire e Bob si scambiano i regali. Poi, Alice e Bob si scambiano i regali. Alla fine, Claire e Alice si scambiano i loro regali. Alla fine dell'evento, Alice ha il ;palla arancione ;presentino viola ;presente rosso ;presentino viola ;B
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro tiene un regalo di un colore diverso: Alice ha una palla arancione, Bob ha un regalo viola e Claire ha un regalo rosso. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Claire e Bob si scambiano i regali. Poi, Alice e Bob si scambiano i regali. Alla fine, Claire e Alice si scambiano i loro regali. Alla fine dell'evento, Bob ha il ;palla arancione ;presentino viola ;presente rosso ;palla arancione ;A
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro tiene un regalo di un colore diverso: Alice ha una palla arancione, Bob ha un regalo viola e Claire ha un regalo rosso. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Claire e Bob si scambiano i regali. Poi, Alice e Bob si scambiano i regali. Alla fine, Claire e Alice si scambiano i loro regali. Alla fine dell'evento, Claire ha il ;palla arancione ;presentino viola ;presente rosso ;presente rosso ;C
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di colore diverso: Alice ha un regalo rosso, Bob ha una palla nera e Claire ha un regalo bianco. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Bob e Claire si scambiano i regali. Poi, Bob e Alice si scambiano i regali. Alla fine, Claire e Bob si scambiano i regali. Alla fine dell'evento, Alice ha il ;palla nera ;presente rosso ;presente bianco ;presente bianco ;C
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di colore diverso: Alice ha un regalo rosso, Bob ha una palla nera e Claire ha un regalo bianco. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Bob e Claire si scambiano i regali. Poi, Bob e Alice si scambiano i regali. Alla fine, Claire e Bob si scambiano i regali. Alla fine dell'evento, Bob ha il ;palla nera ;presente rosso ;presente bianco ;palla nera ;A
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di colore diverso: Alice ha un regalo rosso, Bob ha una palla nera e Claire ha un regalo bianco. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Bob e Claire si scambiano i regali. Poi, Bob e Alice si scambiano i regali. Alla fine, Claire e Bob si scambiano i regali. Alla fine dell'evento, Claire ha il ;palla nera ;presente rosso ;presente bianco ;presente rosso ;B
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuno di loro ha in mano un regalo di un colore diverso: Alice ha un regalo blu, Bob ha un regalo marrone e Claire ha un regalo bianco. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Claire e Alice si scambiano i regali. Poi, Bob e Claire si scambiano i regali. Alla fine, Alice e Bob si scambiano i loro regali. Alla fine dell'evento, Alice ha il ;presente bianco ;presente blu ;presente marrone ;presente blu ;B
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuno di loro ha in mano un regalo di un colore diverso: Alice ha un regalo blu, Bob ha un regalo marrone e Claire ha un regalo bianco. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Claire e Alice si scambiano i regali. Poi, Bob e Claire si scambiano i regali. Alla fine, Alice e Bob si scambiano i loro regali. Alla fine dell'evento, Bob ha il ;presente bianco ;presente blu ;presente marrone ;presente bianco ;A
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuno di loro ha in mano un regalo di un colore diverso: Alice ha un regalo blu, Bob ha un regalo marrone e Claire ha un regalo bianco. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Claire e Alice si scambiano i regali. Poi, Bob e Claire si scambiano i regali. Alla fine, Alice e Bob si scambiano i loro regali. Alla fine dell'evento, Claire ha il ;presente bianco ;presente blu ;presente marrone ;presente marrone ;C
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di colore diverso: Alice ha un regalo giallo, Bob ha un regalo rosso e Claire ha una palla rosa. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Claire e Alice si scambiano i regali. Poi, Alice e Bob si scambiano i regali. Alla fine, Claire e Bob si scambiano i regali. Alla fine dell'evento, Alice ha il ;palla rosa ;giallo presente ;presente rosso ;presente rosso ;C
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di colore diverso: Alice ha un regalo giallo, Bob ha un regalo rosso e Claire ha una palla rosa. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Claire e Alice si scambiano i regali. Poi, Alice e Bob si scambiano i regali. Alla fine, Claire e Bob si scambiano i regali. Alla fine dell'evento, Bob ha il ;palla rosa ;giallo presente ;presente rosso ;giallo presente ;B
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di colore diverso: Alice ha un regalo giallo, Bob ha un regalo rosso e Claire ha una palla rosa. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Claire e Alice si scambiano i regali. Poi, Alice e Bob si scambiano i regali. Alla fine, Claire e Bob si scambiano i regali. Alla fine dell'evento, Claire ha il ;palla rosa ;giallo presente ;presente rosso ;palla rosa ;A
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di un colore diverso: Alice ha un regalo blu, Bob ha un regalo rosso e Claire ha una palla arancione. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Claire e Bob si scambiano i regali. Poi, Alice e Claire si scambiano i regali. Alla fine, Bob e Alice si scambiano i loro regali. Alla fine dell'evento, Alice ha il ;palla arancione ;presente rosso ;presente blu ;palla arancione ;A
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di un colore diverso: Alice ha un regalo blu, Bob ha un regalo rosso e Claire ha una palla arancione. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Claire e Bob si scambiano i regali. Poi, Alice e Claire si scambiano i regali. Alla fine, Bob e Alice si scambiano i loro regali. Alla fine dell'evento, Bob ha il ;palla arancione ;presente rosso ;presente blu ;presente rosso ;B
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di un colore diverso: Alice ha un regalo blu, Bob ha un regalo rosso e Claire ha una palla arancione. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Claire e Bob si scambiano i regali. Poi, Alice e Claire si scambiano i regali. Alla fine, Bob e Alice si scambiano i loro regali. Alla fine dell'evento, Claire ha il ;palla arancione ;presente rosso ;presente blu ;presente blu ;C
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuno di loro ha in mano un regalo di un colore diverso: Alice ha un regalo bianco, Bob ha un regalo blu e Claire ha un regalo giallo. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Alice e Bob si scambiano i regali. Poi, Claire e Alice si scambiano i regali. Alla fine, Bob e Alice si scambiano i loro regali. Alla fine dell'evento, Alice ha il ;giallo presente ;presente bianco ;presente blu ;presente bianco ;B
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuno di loro ha in mano un regalo di un colore diverso: Alice ha un regalo bianco, Bob ha un regalo blu e Claire ha un regalo giallo. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Alice e Bob si scambiano i regali. Poi, Claire e Alice si scambiano i regali. Alla fine, Bob e Alice si scambiano i loro regali. Alla fine dell'evento, Bob ha il ;giallo presente ;presente bianco ;presente blu ;giallo presente ;A
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuno di loro ha in mano un regalo di un colore diverso: Alice ha un regalo bianco, Bob ha un regalo blu e Claire ha un regalo giallo. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Alice e Bob si scambiano i regali. Poi, Claire e Alice si scambiano i regali. Alla fine, Bob e Alice si scambiano i loro regali. Alla fine dell'evento, Claire ha il ;giallo presente ;presente bianco ;presente blu ;presente blu ;C
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di colore diverso: Alice ha una palla rosa, Bob ha un regalo bianco e Claire ha un regalo blu. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Bob e Claire si scambiano i regali. Poi, Claire e Alice si scambiano i regali. Alla fine, Claire e Bob si scambiano i regali. Alla fine dell'evento, Alice ha il ;palla rosa ;presente bianco ;presente blu ;presente bianco ;B
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di colore diverso: Alice ha una palla rosa, Bob ha un regalo bianco e Claire ha un regalo blu. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Bob e Claire si scambiano i regali. Poi, Claire e Alice si scambiano i regali. Alla fine, Claire e Bob si scambiano i regali. Alla fine dell'evento, Bob ha il ;palla rosa ;presente bianco ;presente blu ;palla rosa ;A
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di colore diverso: Alice ha una palla rosa, Bob ha un regalo bianco e Claire ha un regalo blu. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Bob e Claire si scambiano i regali. Poi, Claire e Alice si scambiano i regali. Alla fine, Claire e Bob si scambiano i regali. Alla fine dell'evento, Claire ha il ;palla rosa ;presente bianco ;presente blu ;presente blu ;C
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di un colore diverso: Alice ha un regalo blu, Bob ha una palla rosa e Claire ha un regalo viola. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Bob e Alice si scambiano i regali. Poi, Claire e Alice si scambiano i regali. Alla fine, Alice e Bob si scambiano i loro regali. Alla fine dell'evento, Alice ha il ;palla rosa ;presentino viola ;presente blu ;presente blu ;C
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di un colore diverso: Alice ha un regalo blu, Bob ha una palla rosa e Claire ha un regalo viola. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Bob e Alice si scambiano i regali. Poi, Claire e Alice si scambiano i regali. Alla fine, Alice e Bob si scambiano i loro regali. Alla fine dell'evento, Bob ha il ;palla rosa ;presentino viola ;presente blu ;presentino viola ;B
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di un colore diverso: Alice ha un regalo blu, Bob ha una palla rosa e Claire ha un regalo viola. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Bob e Alice si scambiano i regali. Poi, Claire e Alice si scambiano i regali. Alla fine, Alice e Bob si scambiano i loro regali. Alla fine dell'evento, Claire ha il ;palla rosa ;presentino viola ;presente blu ;palla rosa ;A
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di un colore diverso: Alice ha un regalo blu, Bob ha un regalo rosso e Claire ha un regalo verde. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Alice e Bob si scambiano i regali. Poi, Claire e Bob si scambiano i regali. Alla fine, Alice e Claire si scambiano i regali. Alla fine dell'evento, Alice ha il ;presente verde ;presente rosso ;presente blu ;presente blu ;C
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di un colore diverso: Alice ha un regalo blu, Bob ha un regalo rosso e Claire ha un regalo verde. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Alice e Bob si scambiano i regali. Poi, Claire e Bob si scambiano i regali. Alla fine, Alice e Claire si scambiano i regali. Alla fine dell'evento, Bob ha il ;presente verde ;presente rosso ;presente blu ;presente verde ;A
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di un colore diverso: Alice ha un regalo blu, Bob ha un regalo rosso e Claire ha un regalo verde. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Alice e Bob si scambiano i regali. Poi, Claire e Bob si scambiano i regali. Alla fine, Alice e Claire si scambiano i regali. Alla fine dell'evento, Claire ha il ;presente verde ;presente rosso ;presente blu ;presente rosso ;B
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro tiene un regalo di un colore diverso: Alice ha una palla arancione, Bob ha una palla nera e Claire ha un regalo verde. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Claire e Bob si scambiano i regali. Poi, Bob e Alice si scambiano i regali. Alla fine, Bob e Claire si scambiano i regali. Alla fine dell'evento, Alice ha il ;palla arancione ;palla nera ;presente verde ;presente verde ;C
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro tiene un regalo di un colore diverso: Alice ha una palla arancione, Bob ha una palla nera e Claire ha un regalo verde. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Claire e Bob si scambiano i regali. Poi, Bob e Alice si scambiano i regali. Alla fine, Bob e Claire si scambiano i regali. Alla fine dell'evento, Bob ha il ;palla arancione ;palla nera ;presente verde ;palla nera ;B
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro tiene un regalo di un colore diverso: Alice ha una palla arancione, Bob ha una palla nera e Claire ha un regalo verde. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Claire e Bob si scambiano i regali. Poi, Bob e Alice si scambiano i regali. Alla fine, Bob e Claire si scambiano i regali. Alla fine dell'evento, Claire ha il ;palla arancione ;palla nera ;presente verde ;palla arancione ;A
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro tiene un regalo di un colore diverso: Alice ha una palla nera, Bob ha un regalo verde e Claire ha una palla arancione. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Alice e Bob si scambiano i regali. Poi, Bob e Claire si scambiano i regali. Alla fine, Claire e Alice si scambiano i loro regali. Alla fine dell'evento, Alice ha il ;palla arancione ;palla nera ;presente verde ;palla nera ;B
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro tiene un regalo di un colore diverso: Alice ha una palla nera, Bob ha un regalo verde e Claire ha una palla arancione. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Alice e Bob si scambiano i regali. Poi, Bob e Claire si scambiano i regali. Alla fine, Claire e Alice si scambiano i loro regali. Alla fine dell'evento, Bob ha il ;palla arancione ;palla nera ;presente verde ;palla arancione ;A
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro tiene un regalo di un colore diverso: Alice ha una palla nera, Bob ha un regalo verde e Claire ha una palla arancione. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Alice e Bob si scambiano i regali. Poi, Bob e Claire si scambiano i regali. Alla fine, Claire e Alice si scambiano i loro regali. Alla fine dell'evento, Claire ha il ;palla arancione ;palla nera ;presente verde ;presente verde ;C
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro tiene un regalo di un colore diverso: Alice ha una palla nera, Bob ha un regalo bianco e Claire ha una palla rosa. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Alice e Bob si scambiano i regali. Poi, Bob e Claire si scambiano i regali. Alla fine, Alice e Bob si scambiano i loro regali. Alla fine dell'evento, Alice ha il ;palla nera ;palla rosa ;presente bianco ;palla rosa ;B
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro tiene un regalo di un colore diverso: Alice ha una palla nera, Bob ha un regalo bianco e Claire ha una palla rosa. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Alice e Bob si scambiano i regali. Poi, Bob e Claire si scambiano i regali. Alla fine, Alice e Bob si scambiano i loro regali. Alla fine dell'evento, Bob ha il ;palla nera ;palla rosa ;presente bianco ;presente bianco ;C
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro tiene un regalo di un colore diverso: Alice ha una palla nera, Bob ha un regalo bianco e Claire ha una palla rosa. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Alice e Bob si scambiano i regali. Poi, Bob e Claire si scambiano i regali. Alla fine, Alice e Bob si scambiano i loro regali. Alla fine dell'evento, Claire ha il ;palla nera ;palla rosa ;presente bianco ;palla nera ;A
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro tiene un regalo di un colore diverso: Alice ha una palla nera, Bob ha una palla arancione e Claire ha un regalo bianco. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Claire e Bob si scambiano i regali. Poi, Bob e Alice si scambiano i regali. Alla fine, Bob e Claire si scambiano i regali. Alla fine dell'evento, Alice ha il ;palla arancione ;palla nera ;presente bianco ;presente bianco ;C
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro tiene un regalo di un colore diverso: Alice ha una palla nera, Bob ha una palla arancione e Claire ha un regalo bianco. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Claire e Bob si scambiano i regali. Poi, Bob e Alice si scambiano i regali. Alla fine, Bob e Claire si scambiano i regali. Alla fine dell'evento, Bob ha il ;palla arancione ;palla nera ;presente bianco ;palla arancione ;A
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro tiene un regalo di un colore diverso: Alice ha una palla nera, Bob ha una palla arancione e Claire ha un regalo bianco. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Claire e Bob si scambiano i regali. Poi, Bob e Alice si scambiano i regali. Alla fine, Bob e Claire si scambiano i regali. Alla fine dell'evento, Claire ha il ;palla arancione ;palla nera ;presente bianco ;palla nera ;B
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di colore diverso: Alice ha un regalo verde, Bob ha una palla rosa e Claire ha un regalo rosso. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Bob e Claire si scambiano i regali. Poi, Alice e Claire si scambiano i regali. Alla fine, Alice e Bob si scambiano i loro regali. Alla fine dell'evento, Alice ha il ;palla rosa ;presente verde ;presente rosso ;presente rosso ;C
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di colore diverso: Alice ha un regalo verde, Bob ha una palla rosa e Claire ha un regalo rosso. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Bob e Claire si scambiano i regali. Poi, Alice e Claire si scambiano i regali. Alla fine, Alice e Bob si scambiano i loro regali. Alla fine dell'evento, Bob ha il ;palla rosa ;presente verde ;presente rosso ;palla rosa ;A
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di colore diverso: Alice ha un regalo verde, Bob ha una palla rosa e Claire ha un regalo rosso. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Bob e Claire si scambiano i regali. Poi, Alice e Claire si scambiano i regali. Alla fine, Alice e Bob si scambiano i loro regali. Alla fine dell'evento, Claire ha il ;palla rosa ;presente verde ;presente rosso ;presente verde ;B
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di un colore diverso: Alice ha un regalo giallo, Bob ha un regalo bianco e Claire ha un regalo viola. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Alice e Bob si scambiano i regali. Poi, Bob e Claire si scambiano i regali. Alla fine, Bob e Alice si scambiano i loro regali. Alla fine dell'evento, Alice ha il ;giallo presente ;presentino viola ;presente bianco ;presentino viola ;B
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di un colore diverso: Alice ha un regalo giallo, Bob ha un regalo bianco e Claire ha un regalo viola. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Alice e Bob si scambiano i regali. Poi, Bob e Claire si scambiano i regali. Alla fine, Bob e Alice si scambiano i loro regali. Alla fine dell'evento, Bob ha il ;giallo presente ;presentino viola ;presente bianco ;presente bianco ;C
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di un colore diverso: Alice ha un regalo giallo, Bob ha un regalo bianco e Claire ha un regalo viola. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Alice e Bob si scambiano i regali. Poi, Bob e Claire si scambiano i regali. Alla fine, Bob e Alice si scambiano i loro regali. Alla fine dell'evento, Claire ha il ;giallo presente ;presentino viola ;presente bianco ;giallo presente ;A
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di colore diverso: Alice ha un regalo bianco, Bob ha un regalo marrone e Claire ha una palla nera. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Bob e Alice si scambiano i regali. Poi, Claire e Alice si scambiano i regali. Alla fine, Claire e Bob si scambiano i regali. Alla fine dell'evento, Alice ha il ;palla nera ;presente bianco ;presente marrone ;palla nera ;A
Alice, Bob e Claire stanno facendo uno scambio di regali di elefanti bianchi. All'inizio dell'evento, ognuna di loro ha in mano un regalo di colore diverso: Alice ha un regalo bianco, Bob ha un regalo marrone e Claire ha una palla nera. Mentre l'evento procede, coppie di persone si scambiano regali. Prima, Bob e Alice si scambiano i regali. Poi, Claire e Alice si scambiano i regali. Alla fine, Claire e Bob si scambiano i regali. Alla fine dell'evento, Bob ha il ;palla nera ;presente bianco ;presente marrone ;presente marrone ;C
