question;A;B;C;answer;answer_abc
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong nyekel hadiah kanthi warna sing beda: Alice duwe hadiah abang, Bob duwe bal ireng, lan Claire duwe bal jambon. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Alice lan Claire ijolan hadiah. Banjur, Bob lan Alice ijolan hadiah. Pungkasané, Alice lan Claire ijol-ijolan hadiah. Ing pungkasan acara, Alice wis ;bal ireng ;balé pink ;red present (hadiah abang) ;red present (hadiah abang) ;C
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong nyekel hadiah kanthi warna sing beda: Alice duwe hadiah abang, Bob duwe bal ireng, lan Claire duwe bal jambon. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Alice lan Claire ijolan hadiah. Banjur, Bob lan Alice ijolan hadiah. Pungkasané, Alice lan Claire ijol-ijolan hadiah. Ing pungkasan acara, Bob wis ;bal ireng ;balé pink ;red present (hadiah abang) ;balé pink ;B
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong nyekel hadiah kanthi warna sing beda: Alice duwe hadiah abang, Bob duwe bal ireng, lan Claire duwe bal jambon. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Alice lan Claire ijolan hadiah. Banjur, Bob lan Alice ijolan hadiah. Pungkasané, Alice lan Claire ijol-ijolan hadiah. Ing pungkasan acara, Claire wis ;bal ireng ;balé pink ;red present (hadiah abang) ;bal ireng ;A
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe bal jambon, Bob duwe hadiah kuning, lan Claire duwe bal ireng. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Bob lan Alice ijolan hadiah. Banjur, Claire lan Alice ijolan hadiah. Pungkasane, Claire lan Bob ijolan hadiah. Ing pungkasan acara, Alice wis ;bal ireng ;balé pink ;warna kuning saiki ;bal ireng ;A
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe bal jambon, Bob duwe hadiah kuning, lan Claire duwe bal ireng. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Bob lan Alice ijolan hadiah. Banjur, Claire lan Alice ijolan hadiah. Pungkasane, Claire lan Bob ijolan hadiah. Ing pungkasan acara, Bob wis ;bal ireng ;balé pink ;warna kuning saiki ;warna kuning saiki ;C
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe bal jambon, Bob duwe hadiah kuning, lan Claire duwe bal ireng. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Bob lan Alice ijolan hadiah. Banjur, Claire lan Alice ijolan hadiah. Pungkasane, Claire lan Bob ijolan hadiah. Ing pungkasan acara, Claire wis ;bal ireng ;balé pink ;warna kuning saiki ;balé pink ;B
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe bal ireng, Bob duwe hadiah ijo, lan Claire duwe hadiah coklat. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Alice lan Bob ijolan hadiah. Banjur, Claire lan Bob ijolan hadiah. Pungkasané, Alice lan Claire ijol-ijolan hadiah. Ing pungkasan acara, Alice wis ;bal ireng ;warna ijo saiki ;warna coklat saiki ;bal ireng ;A
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe bal ireng, Bob duwe hadiah ijo, lan Claire duwe hadiah coklat. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Alice lan Bob ijolan hadiah. Banjur, Claire lan Bob ijolan hadiah. Pungkasané, Alice lan Claire ijol-ijolan hadiah. Ing pungkasan acara, Bob wis ;bal ireng ;warna ijo saiki ;warna coklat saiki ;warna coklat saiki ;C
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe bal ireng, Bob duwe hadiah ijo, lan Claire duwe hadiah coklat. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Alice lan Bob ijolan hadiah. Banjur, Claire lan Bob ijolan hadiah. Pungkasané, Alice lan Claire ijol-ijolan hadiah. Ing pungkasan acara, Claire wis ;bal ireng ;warna ijo saiki ;warna coklat saiki ;warna ijo saiki ;B
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe bal oranye, Bob duwe hadiah ungu, lan Claire duwe hadiah biru. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Kaping pisanan, Claire lan Alice ijolan hadiah. Banjur, Alice lan Bob ijolan hadiah. Pungkasané, Bob lan Claire ijol-ijolan hadiah. Ing pungkasan acara, Alice wis ;bal jeruk ;warna ungu ;warna biru ;warna ungu ;B
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe bal oranye, Bob duwe hadiah ungu, lan Claire duwe hadiah biru. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Kaping pisanan, Claire lan Alice ijolan hadiah. Banjur, Alice lan Bob ijolan hadiah. Pungkasané, Bob lan Claire ijol-ijolan hadiah. Ing pungkasan acara, Bob wis ;bal jeruk ;warna ungu ;warna biru ;bal jeruk ;A
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe bal oranye, Bob duwe hadiah ungu, lan Claire duwe hadiah biru. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Kaping pisanan, Claire lan Alice ijolan hadiah. Banjur, Alice lan Bob ijolan hadiah. Pungkasané, Bob lan Claire ijol-ijolan hadiah. Ing pungkasan acara, Claire wis ;bal jeruk ;warna ungu ;warna biru ;warna biru ;C
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe bal oranye, Bob duwe hadiah ungu, lan Claire duwe hadiah biru. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Kaping pisanan, Claire lan Bob ijolan hadiah. Banjur, Claire lan Alice ijolan hadiah. Pungkasane, Bob lan Alice ijolan hadiah. Ing pungkasan acara, Alice wis ;bal jeruk ;warna ungu ;warna biru ;warna biru ;C
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe bal oranye, Bob duwe hadiah ungu, lan Claire duwe hadiah biru. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Kaping pisanan, Claire lan Bob ijolan hadiah. Banjur, Claire lan Alice ijolan hadiah. Pungkasane, Bob lan Alice ijolan hadiah. Ing pungkasan acara, Bob wis ;bal jeruk ;warna ungu ;warna biru ;warna ungu ;B
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe bal oranye, Bob duwe hadiah ungu, lan Claire duwe hadiah biru. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Kaping pisanan, Claire lan Bob ijolan hadiah. Banjur, Claire lan Alice ijolan hadiah. Pungkasane, Bob lan Alice ijolan hadiah. Ing pungkasan acara, Claire wis ;bal jeruk ;warna ungu ;warna biru ;bal jeruk ;A
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe hadiah kuning, Bob duwe bal oranye, lan Claire duwe hadiah ijo. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Kaping pisanan, Claire lan Bob ijolan hadiah. Banjur, Alice lan Claire ijolan hadiah. Pungkasane, Bob lan Alice ijolan hadiah. Ing pungkasan acara, Alice wis ;bal jeruk ;warna kuning saiki ;warna ijo saiki ;warna ijo saiki ;C
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe hadiah kuning, Bob duwe bal oranye, lan Claire duwe hadiah ijo. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Kaping pisanan, Claire lan Bob ijolan hadiah. Banjur, Alice lan Claire ijolan hadiah. Pungkasane, Bob lan Alice ijolan hadiah. Ing pungkasan acara, Bob wis ;bal jeruk ;warna kuning saiki ;warna ijo saiki ;bal jeruk ;A
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe hadiah kuning, Bob duwe bal oranye, lan Claire duwe hadiah ijo. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Kaping pisanan, Claire lan Bob ijolan hadiah. Banjur, Alice lan Claire ijolan hadiah. Pungkasane, Bob lan Alice ijolan hadiah. Ing pungkasan acara, Claire wis ;bal jeruk ;warna kuning saiki ;warna ijo saiki ;warna kuning saiki ;B
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe hadiah kuning, Bob duwe hadiah coklat, lan Claire duwe hadiah biru. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Bob lan Alice ijolan hadiah. Banjur, Claire lan Alice ijolan hadiah. Pungkasane, Bob lan Alice ijolan hadiah. Ing pungkasan acara, Alice wis ;warna kuning saiki ;warna biru ;warna coklat saiki ;warna kuning saiki ;A
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe hadiah kuning, Bob duwe hadiah coklat, lan Claire duwe hadiah biru. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Bob lan Alice ijolan hadiah. Banjur, Claire lan Alice ijolan hadiah. Pungkasane, Bob lan Alice ijolan hadiah. Ing pungkasan acara, Bob wis ;warna kuning saiki ;warna biru ;warna coklat saiki ;warna biru ;B
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe hadiah kuning, Bob duwe hadiah coklat, lan Claire duwe hadiah biru. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Bob lan Alice ijolan hadiah. Banjur, Claire lan Alice ijolan hadiah. Pungkasane, Bob lan Alice ijolan hadiah. Ing pungkasan acara, Claire wis ;warna kuning saiki ;warna biru ;warna coklat saiki ;warna coklat saiki ;C
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong nyekel hadiah kanthi warna sing beda: Alice duwe bal jambon, Bob duwe hadiah kuning, lan Claire duwe bal oranye. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Kaping pisanan, Bob lan Claire ijolan hadiah. Banjur, Alice lan Claire ijolan hadiah. Pungkasané, Bob lan Claire ijol-ijolan hadiah. Ing pungkasan acara, Alice wis ;bal jeruk ;balé pink ;warna kuning saiki ;warna kuning saiki ;C
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong nyekel hadiah kanthi warna sing beda: Alice duwe bal jambon, Bob duwe hadiah kuning, lan Claire duwe bal oranye. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Kaping pisanan, Bob lan Claire ijolan hadiah. Banjur, Alice lan Claire ijolan hadiah. Pungkasané, Bob lan Claire ijol-ijolan hadiah. Ing pungkasan acara, Bob wis ;bal jeruk ;balé pink ;warna kuning saiki ;balé pink ;B
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong nyekel hadiah kanthi warna sing beda: Alice duwe bal jambon, Bob duwe hadiah kuning, lan Claire duwe bal oranye. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Kaping pisanan, Bob lan Claire ijolan hadiah. Banjur, Alice lan Claire ijolan hadiah. Pungkasané, Bob lan Claire ijol-ijolan hadiah. Ing pungkasan acara, Claire wis ;bal jeruk ;balé pink ;warna kuning saiki ;bal jeruk ;A
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong nyekel hadiah kanthi warna sing beda: Alice duwe hadiah putih, Bob duwe hadiah biru, lan Claire duwe bal jambon. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Alice lan Claire ijolan hadiah. Banjur, Claire lan Bob ijolan hadiah. Pungkasane, Bob lan Alice ijolan hadiah. Ing pungkasan acara, Alice wis ;balé pink ;putih saiki ;warna biru ;putih saiki ;B
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong nyekel hadiah kanthi warna sing beda: Alice duwe hadiah putih, Bob duwe hadiah biru, lan Claire duwe bal jambon. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Alice lan Claire ijolan hadiah. Banjur, Claire lan Bob ijolan hadiah. Pungkasane, Bob lan Alice ijolan hadiah. Ing pungkasan acara, Bob wis ;balé pink ;putih saiki ;warna biru ;balé pink ;A
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong nyekel hadiah kanthi warna sing beda: Alice duwe hadiah putih, Bob duwe hadiah biru, lan Claire duwe bal jambon. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Alice lan Claire ijolan hadiah. Banjur, Claire lan Bob ijolan hadiah. Pungkasane, Bob lan Alice ijolan hadiah. Ing pungkasan acara, Claire wis ;balé pink ;putih saiki ;warna biru ;warna biru ;C
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe bal jambon, Bob duwe hadiah biru, lan Claire duwe hadiah coklat. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Kaping pisanan, Claire lan Alice ijolan hadiah. Banjur, Bob lan Alice ijolan hadiah. Pungkasané, Alice lan Claire ijol-ijolan hadiah. Ing pungkasan acara, Alice wis ;balé pink ;warna biru ;warna coklat saiki ;balé pink ;A
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe bal jambon, Bob duwe hadiah biru, lan Claire duwe hadiah coklat. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Kaping pisanan, Claire lan Alice ijolan hadiah. Banjur, Bob lan Alice ijolan hadiah. Pungkasané, Alice lan Claire ijol-ijolan hadiah. Ing pungkasan acara, Bob wis ;balé pink ;warna biru ;warna coklat saiki ;warna coklat saiki ;C
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe bal jambon, Bob duwe hadiah biru, lan Claire duwe hadiah coklat. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Kaping pisanan, Claire lan Alice ijolan hadiah. Banjur, Bob lan Alice ijolan hadiah. Pungkasané, Alice lan Claire ijol-ijolan hadiah. Ing pungkasan acara, Claire wis ;balé pink ;warna biru ;warna coklat saiki ;warna biru ;B
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe hadiah coklat, Bob duwe bal jambon, lan Claire duwe hadiah abang. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Bob lan Alice ijolan hadiah. Banjur, Claire lan Alice ijolan hadiah. Pungkasane, Claire lan Bob ijolan hadiah. Ing pungkasan acara, Alice wis ;balé pink ;red present (hadiah abang) ;warna coklat saiki ;red present (hadiah abang) ;B
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe hadiah coklat, Bob duwe bal jambon, lan Claire duwe hadiah abang. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Bob lan Alice ijolan hadiah. Banjur, Claire lan Alice ijolan hadiah. Pungkasane, Claire lan Bob ijolan hadiah. Ing pungkasan acara, Bob wis ;balé pink ;red present (hadiah abang) ;warna coklat saiki ;balé pink ;A
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe hadiah coklat, Bob duwe bal jambon, lan Claire duwe hadiah abang. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Bob lan Alice ijolan hadiah. Banjur, Claire lan Alice ijolan hadiah. Pungkasane, Claire lan Bob ijolan hadiah. Ing pungkasan acara, Claire wis ;balé pink ;red present (hadiah abang) ;warna coklat saiki ;warna coklat saiki ;C
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe bal jambon, Bob duwe bal ireng, lan Claire duwe hadiah ungu. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Kaping pisanan, Bob lan Claire ijolan hadiah. Banjur, Alice lan Claire ijolan hadiah. Pungkasane, Claire lan Bob ijolan hadiah. Ing pungkasan acara, Alice wis ;bal ireng ;balé pink ;warna ungu ;bal ireng ;A
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe bal jambon, Bob duwe bal ireng, lan Claire duwe hadiah ungu. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Kaping pisanan, Bob lan Claire ijolan hadiah. Banjur, Alice lan Claire ijolan hadiah. Pungkasane, Claire lan Bob ijolan hadiah. Ing pungkasan acara, Bob wis ;bal ireng ;balé pink ;warna ungu ;balé pink ;B
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe bal jambon, Bob duwe bal ireng, lan Claire duwe hadiah ungu. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Kaping pisanan, Bob lan Claire ijolan hadiah. Banjur, Alice lan Claire ijolan hadiah. Pungkasane, Claire lan Bob ijolan hadiah. Ing pungkasan acara, Claire wis ;bal ireng ;balé pink ;warna ungu ;warna ungu ;C
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe bal oranye, Bob duwe bal ireng, lan Claire duwe hadiah coklat. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Alice lan Claire ijolan hadiah. Banjur, Bob lan Claire ijolan hadiah. Pungkasane, Claire lan Alice ijolan hadiah. Ing pungkasan acara, Alice wis ;bal jeruk ;bal ireng ;warna coklat saiki ;bal ireng ;B
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe bal oranye, Bob duwe bal ireng, lan Claire duwe hadiah coklat. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Alice lan Claire ijolan hadiah. Banjur, Bob lan Claire ijolan hadiah. Pungkasane, Claire lan Alice ijolan hadiah. Ing pungkasan acara, Bob wis ;bal jeruk ;bal ireng ;warna coklat saiki ;bal jeruk ;A
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe bal oranye, Bob duwe bal ireng, lan Claire duwe hadiah coklat. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Alice lan Claire ijolan hadiah. Banjur, Bob lan Claire ijolan hadiah. Pungkasane, Claire lan Alice ijolan hadiah. Ing pungkasan acara, Claire wis ;bal jeruk ;bal ireng ;warna coklat saiki ;warna coklat saiki ;C
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe hadiah biru, Bob duwe bal ireng, lan Claire duwe hadiah ijo. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Alice lan Bob ijolan hadiah. Banjur, Alice lan Claire ijolan hadiah. Pungkasane, Claire lan Bob ijolan hadiah. Ing pungkasan acara, Alice wis ;bal ireng ;warna ijo saiki ;warna biru ;warna ijo saiki ;B
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe hadiah biru, Bob duwe bal ireng, lan Claire duwe hadiah ijo. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Alice lan Bob ijolan hadiah. Banjur, Alice lan Claire ijolan hadiah. Pungkasane, Claire lan Bob ijolan hadiah. Ing pungkasan acara, Bob wis ;bal ireng ;warna ijo saiki ;warna biru ;bal ireng ;A
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe hadiah biru, Bob duwe bal ireng, lan Claire duwe hadiah ijo. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Alice lan Bob ijolan hadiah. Banjur, Alice lan Claire ijolan hadiah. Pungkasane, Claire lan Bob ijolan hadiah. Ing pungkasan acara, Claire wis ;bal ireng ;warna ijo saiki ;warna biru ;warna biru ;C
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong nyekel hadiah kanthi warna sing beda: Alice duwe hadiah putih, Bob duwe bal jambon, lan Claire duwe bal ireng. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Alice lan Claire ijolan hadiah. Banjur, Alice lan Bob ijolan hadiah. Pungkasane, Claire lan Alice ijolan hadiah. Ing pungkasan acara, Alice wis ;bal ireng ;balé pink ;putih saiki ;putih saiki ;C
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong nyekel hadiah kanthi warna sing beda: Alice duwe hadiah putih, Bob duwe bal jambon, lan Claire duwe bal ireng. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Alice lan Claire ijolan hadiah. Banjur, Alice lan Bob ijolan hadiah. Pungkasane, Claire lan Alice ijolan hadiah. Ing pungkasan acara, Bob wis ;bal ireng ;balé pink ;putih saiki ;bal ireng ;A
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong nyekel hadiah kanthi warna sing beda: Alice duwe hadiah putih, Bob duwe bal jambon, lan Claire duwe bal ireng. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Alice lan Claire ijolan hadiah. Banjur, Alice lan Bob ijolan hadiah. Pungkasane, Claire lan Alice ijolan hadiah. Ing pungkasan acara, Claire wis ;bal ireng ;balé pink ;putih saiki ;balé pink ;B
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe hadiah ijo, Bob duwe bal ireng, lan Claire duwe hadiah biru. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Alice lan Claire ijolan hadiah. Banjur, Claire lan Bob ijolan hadiah. Pungkasane, Alice lan Bob ijolan hadiah. Ing pungkasan acara, Alice wis ;bal ireng ;warna ijo saiki ;warna biru ;warna ijo saiki ;B
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe hadiah ijo, Bob duwe bal ireng, lan Claire duwe hadiah biru. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Alice lan Claire ijolan hadiah. Banjur, Claire lan Bob ijolan hadiah. Pungkasane, Alice lan Bob ijolan hadiah. Ing pungkasan acara, Bob wis ;bal ireng ;warna ijo saiki ;warna biru ;warna biru ;C
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe hadiah ijo, Bob duwe bal ireng, lan Claire duwe hadiah biru. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Pisanan, Alice lan Claire ijolan hadiah. Banjur, Claire lan Bob ijolan hadiah. Pungkasane, Alice lan Bob ijolan hadiah. Ing pungkasan acara, Claire wis ;bal ireng ;warna ijo saiki ;warna biru ;bal ireng ;A
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe bal oranye, Bob duwe hadiah ungu, lan Claire duwe hadiah abang. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Kaping pisanan, Claire lan Bob ijolan hadiah. Banjur, Alice lan Bob ijolan hadiah. Pungkasane, Claire lan Alice ijolan hadiah. Ing pungkasan acara, Alice wis ;bal jeruk ;warna ungu ;red present (hadiah abang) ;warna ungu ;B
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe bal oranye, Bob duwe hadiah ungu, lan Claire duwe hadiah abang. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Kaping pisanan, Claire lan Bob ijolan hadiah. Banjur, Alice lan Bob ijolan hadiah. Pungkasane, Claire lan Alice ijolan hadiah. Ing pungkasan acara, Bob wis ;bal jeruk ;warna ungu ;red present (hadiah abang) ;bal jeruk ;A
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe bal oranye, Bob duwe hadiah ungu, lan Claire duwe hadiah abang. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Kaping pisanan, Claire lan Bob ijolan hadiah. Banjur, Alice lan Bob ijolan hadiah. Pungkasane, Claire lan Alice ijolan hadiah. Ing pungkasan acara, Claire wis ;bal jeruk ;warna ungu ;red present (hadiah abang) ;red present (hadiah abang) ;C
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe hadiah abang, Bob duwe bal ireng, lan Claire duwe hadiah putih. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Kaping pisanan, Bob lan Claire ijolan hadiah. Banjur, Bob lan Alice ijolan hadiah. Pungkasane, Claire lan Bob ijolan hadiah. Ing pungkasan acara, Alice wis ;bal ireng ;red present (hadiah abang) ;putih saiki ;putih saiki ;C
Alice, Bob, lan Claire nganakake pertukaran hadiah gajah putih. Ing wiwitan acara kasebut, saben wong duwe hadiah kanthi warna sing beda: Alice duwe hadiah abang, Bob duwe bal ireng, lan Claire duwe hadiah putih. Nalika acara kasebut saya maju, pasangan wong ijolan hadiah. Kaping pisanan, Bob lan Claire ijolan hadiah. Banjur, Bob lan Alice ijolan hadiah. Pungkasane, Claire lan Bob ijolan hadiah. Ing pungkasan acara, Bob wis ;bal ireng ;red present (hadiah abang) ;putih saiki ;bal ireng ;A
