question;A;B;C;answer;answer_abc
Alice, Bob og Claire spiller et spil. I starten af spillet holder de hver især en bold: Alice har en lyserød bold, Bob har en lilla bold og Claire har en sort bold. Efterhånden som spillet skrider frem, bytter par af spillere bolde. Først bytter Bob og Claire bolde. Så bytter Bob og Alice bolde. Endelig, Claire og Bob bytter bolde. I slutningen af spillet, har Claire ;sort kugle ;lilla kugle ;lyserød kugle ;lyserød kugle ;C
Alice, Bob og Claire spiller et spil. I starten af spillet holder de hver især en bold: Alice har en blå bold, Bob har en sort bold og Claire har en lyserød bold. Efterhånden som spillet skrider frem, bytter par af spillere bolde. Først bytter Claire og Bob bolde. Så bytter Bob og Alice bolde. Endelig, Claire og Alice bytter kugler. I slutningen af spillet, har Alice ;blå kugle ;sort kugle ;lyserød kugle ;sort kugle ;B
Alice, Bob og Claire spiller et spil. I starten af spillet holder de hver især en bold: Alice har en blå bold, Bob har en sort bold og Claire har en lyserød bold. Efterhånden som spillet skrider frem, bytter par af spillere bolde. Først bytter Claire og Bob bolde. Så bytter Bob og Alice bolde. Endelig, Claire og Alice bytter kugler. I slutningen af spillet, har Bob ;blå kugle ;sort kugle ;lyserød kugle ;blå kugle ;A
Alice, Bob og Claire spiller et spil. I starten af spillet holder de hver især en bold: Alice har en blå bold, Bob har en sort bold og Claire har en lyserød bold. Efterhånden som spillet skrider frem, bytter par af spillere bolde. Først bytter Claire og Bob bolde. Så bytter Bob og Alice bolde. Endelig, Claire og Alice bytter kugler. I slutningen af spillet, har Claire ;blå kugle ;sort kugle ;lyserød kugle ;lyserød kugle ;C
Alice, Bob og Claire spiller et spil. I starten af spillet holder de hver især en bold: Alice har en lilla bold, Bob har en rød bold og Claire har en grøn bold. Efterhånden som spillet skrider frem, bytter par af spillere bolde. Først bytter Alice og Claire bolde. Så bytter Alice og Bob bolde. Endelig, Claire og Alice bytter kugler. I slutningen af spillet, har Alice ;rød kugle ;lilla kugle ;grønne kugler ;lilla kugle ;B
Alice, Bob og Claire spiller et spil. I starten af spillet holder de hver især en bold: Alice har en lilla bold, Bob har en rød bold og Claire har en grøn bold. Efterhånden som spillet skrider frem, bytter par af spillere bolde. Først bytter Alice og Claire bolde. Så bytter Alice og Bob bolde. Endelig, Claire og Alice bytter kugler. I slutningen af spillet, har Bob ;rød kugle ;lilla kugle ;grønne kugler ;grønne kugler ;C
Alice, Bob og Claire spiller et spil. I starten af spillet holder de hver især en bold: Alice har en lilla bold, Bob har en rød bold og Claire har en grøn bold. Efterhånden som spillet skrider frem, bytter par af spillere bolde. Først bytter Alice og Claire bolde. Så bytter Alice og Bob bolde. Endelig, Claire og Alice bytter kugler. I slutningen af spillet, har Claire ;rød kugle ;lilla kugle ;grønne kugler ;rød kugle ;A
Alice, Bob og Claire spiller et spil. I starten af spillet holder de hver især en bold: Alice har en lyserød bold, Bob har en grøn bold og Claire har en hvid bold. Efterhånden som spillet skrider frem, bytter par af spillere bolde. Claire og Alice bytter kugler. Så bytter Alice og Bob bolde. Endelig, Bob og Claire bytter bolde. I slutningen af spillet, har Alice ;hvid kugle ;lyserød kugle ;grønne kugler ;grønne kugler ;C
Alice, Bob og Claire spiller et spil. I starten af spillet holder de hver især en bold: Alice har en lyserød bold, Bob har en grøn bold og Claire har en hvid bold. Efterhånden som spillet skrider frem, bytter par af spillere bolde. Claire og Alice bytter kugler. Så bytter Alice og Bob bolde. Endelig, Bob og Claire bytter bolde. I slutningen af spillet, har Bob ;hvid kugle ;lyserød kugle ;grønne kugler ;lyserød kugle ;B
Alice, Bob og Claire spiller et spil. I starten af spillet holder de hver især en bold: Alice har en lyserød bold, Bob har en grøn bold og Claire har en hvid bold. Efterhånden som spillet skrider frem, bytter par af spillere bolde. Claire og Alice bytter kugler. Så bytter Alice og Bob bolde. Endelig, Bob og Claire bytter bolde. I slutningen af spillet, har Claire ;hvid kugle ;lyserød kugle ;grønne kugler ;hvid kugle ;A
Alice, Bob og Claire spiller et spil. I starten af spillet holder de hver især en bold: Alice har en blå bold, Bob har en hvid bold og Claire har en rød bold. Efterhånden som spillet skrider frem, bytter par af spillere bolde. Først bytter Claire og Bob bolde. Så bytter Alice og Bob bolde. Endelig, Claire og Bob bytter bolde. I slutningen af spillet, har Alice ;hvid kugle ;blå kugle ;rød kugle ;rød kugle ;C
Alice, Bob og Claire spiller et spil. I starten af spillet holder de hver især en bold: Alice har en blå bold, Bob har en hvid bold og Claire har en rød bold. Efterhånden som spillet skrider frem, bytter par af spillere bolde. Først bytter Claire og Bob bolde. Så bytter Alice og Bob bolde. Endelig, Claire og Bob bytter bolde. I slutningen af spillet, har Bob ;hvid kugle ;blå kugle ;rød kugle ;hvid kugle ;A
Alice, Bob og Claire spiller et spil. I starten af spillet holder de hver især en bold: Alice har en blå bold, Bob har en hvid bold og Claire har en rød bold. Efterhånden som spillet skrider frem, bytter par af spillere bolde. Først bytter Claire og Bob bolde. Så bytter Alice og Bob bolde. Endelig, Claire og Bob bytter bolde. I slutningen af spillet, har Claire ;hvid kugle ;blå kugle ;rød kugle ;blå kugle ;B
Alice, Bob og Claire spiller et spil. I starten af spillet holder de hver især en bold: Alice har en brun bold, Bob har en lyserød bold og Claire har en blå bold. Efterhånden som spillet skrider frem, bytter par af spillere bolde. Først bytter Claire og Bob bolde. Så bytter Claire og Alice kugler. Endelig, Bob og Claire bytter bolde. I slutningen af spillet, har Alice ;blå kugle ;brun kugle ;lyserød kugle ;lyserød kugle ;C
Alice, Bob og Claire spiller et spil. I starten af spillet holder de hver især en bold: Alice har en brun bold, Bob har en lyserød bold og Claire har en blå bold. Efterhånden som spillet skrider frem, bytter par af spillere bolde. Først bytter Claire og Bob bolde. Så bytter Claire og Alice kugler. Endelig, Bob og Claire bytter bolde. I slutningen af spillet, har Bob ;blå kugle ;brun kugle ;lyserød kugle ;brun kugle ;B
Alice, Bob og Claire spiller et spil. I starten af spillet holder de hver især en bold: Alice har en brun bold, Bob har en lyserød bold og Claire har en blå bold. Efterhånden som spillet skrider frem, bytter par af spillere bolde. Først bytter Claire og Bob bolde. Så bytter Claire og Alice kugler. Endelig, Bob og Claire bytter bolde. I slutningen af spillet, har Claire ;blå kugle ;brun kugle ;lyserød kugle ;blå kugle ;A
Alice, Bob og Claire spiller et spil. I starten af spillet holder de hver især en bold: Alice har en orange bold, Bob har en grøn bold og Claire har en lyserød bold. Efterhånden som spillet skrider frem, bytter par af spillere bolde. Først bytter Bob og Claire bolde. Så bytter Claire og Alice kugler. Endelig, Bob og Alice bytter bolde. I slutningen af spillet, har Alice ;orange kugle ;lyserød kugle ;grønne kugler ;lyserød kugle ;B
Alice, Bob og Claire spiller et spil. I starten af spillet holder de hver især en bold: Alice har en orange bold, Bob har en grøn bold og Claire har en lyserød bold. Efterhånden som spillet skrider frem, bytter par af spillere bolde. Først bytter Bob og Claire bolde. Så bytter Claire og Alice kugler. Endelig, Bob og Alice bytter bolde. I slutningen af spillet, har Bob ;orange kugle ;lyserød kugle ;grønne kugler ;grønne kugler ;C
Alice, Bob og Claire spiller et spil. I starten af spillet holder de hver især en bold: Alice har en orange bold, Bob har en grøn bold og Claire har en lyserød bold. Efterhånden som spillet skrider frem, bytter par af spillere bolde. Først bytter Bob og Claire bolde. Så bytter Claire og Alice kugler. Endelig, Bob og Alice bytter bolde. I slutningen af spillet, har Claire ;orange kugle ;lyserød kugle ;grønne kugler ;orange kugle ;A
Alice, Bob og Claire spiller et spil. I starten af spillet holder de hver især en bold: Alice har en lilla bold, Bob har en gul bold og Claire har en orange bold. Efterhånden som spillet skrider frem, bytter par af spillere bolde. Først bytter Claire og Bob bolde. Så bytter Bob og Alice bolde. Endelig, Claire og Bob bytter bolde. I slutningen af spillet, har Alice ;orange kugle ;gul kugle ;lilla kugle ;orange kugle ;A
Alice, Bob og Claire spiller et spil. I starten af spillet holder de hver især en bold: Alice har en lilla bold, Bob har en gul bold og Claire har en orange bold. Efterhånden som spillet skrider frem, bytter par af spillere bolde. Først bytter Claire og Bob bolde. Så bytter Bob og Alice bolde. Endelig, Claire og Bob bytter bolde. I slutningen af spillet, har Bob ;orange kugle ;gul kugle ;lilla kugle ;gul kugle ;B
Alice, Bob og Claire spiller et spil. I starten af spillet holder de hver især en bold: Alice har en lilla bold, Bob har en gul bold og Claire har en orange bold. Efterhånden som spillet skrider frem, bytter par af spillere bolde. Først bytter Claire og Bob bolde. Så bytter Bob og Alice bolde. Endelig, Claire og Bob bytter bolde. I slutningen af spillet, har Claire ;orange kugle ;gul kugle ;lilla kugle ;lilla kugle ;C
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en gul gave, Bob har en grøn gave og Claire har en lilla gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Bob og Alice deres gaver. Så bytter Claire og Alice deres gaver. Endelig udveksler Alice og Bob deres gaver. Ved afslutningen af begivenheden, Alice har ;gul ;grønne gaver ;lilla ;gul ;A
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en gul gave, Bob har en grøn gave og Claire har en lilla gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Bob og Alice deres gaver. Så bytter Claire og Alice deres gaver. Endelig udveksler Alice og Bob deres gaver. I slutningen af begivenheden, har Bob ;gul ;grønne gaver ;lilla ;lilla ;C
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en gul gave, Bob har en grøn gave og Claire har en lilla gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Bob og Alice deres gaver. Så bytter Claire og Alice deres gaver. Endelig udveksler Alice og Bob deres gaver. I slutningen af begivenheden, har Claire ;gul ;grønne gaver ;lilla ;grønne gaver ;B
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en gul gave, Bob har en rød gave og Claire har en hvid gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Alice og Claire deres gaver. Så udveksler Alice og Bob deres gaver. Endelig udveksler Alice og Claire deres gaver. Ved afslutningen af begivenheden, Alice har ;gul ;rød gave ;hvid gave ;gul ;A
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en gul gave, Bob har en rød gave og Claire har en hvid gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Alice og Claire deres gaver. Så udveksler Alice og Bob deres gaver. Endelig udveksler Alice og Claire deres gaver. I slutningen af begivenheden, har Bob ;gul ;rød gave ;hvid gave ;hvid gave ;C
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en gul gave, Bob har en rød gave og Claire har en hvid gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Alice og Claire deres gaver. Så udveksler Alice og Bob deres gaver. Endelig udveksler Alice og Claire deres gaver. I slutningen af begivenheden, har Claire ;gul ;rød gave ;hvid gave ;rød gave ;B
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en gul gave, Bob har en lilla gave og Claire har en grøn gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Claire og Alice bytter gaver. Så udveksler Bob og Claire deres gaver. Endelig udveksler Alice og Bob deres gaver. Ved afslutningen af begivenheden, Alice har ;gul ;grønne gaver ;lilla ;gul ;A
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en gul gave, Bob har en lilla gave og Claire har en grøn gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Claire og Alice bytter gaver. Så udveksler Bob og Claire deres gaver. Endelig udveksler Alice og Bob deres gaver. I slutningen af begivenheden, har Bob ;gul ;grønne gaver ;lilla ;grønne gaver ;B
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en gul gave, Bob har en lilla gave og Claire har en grøn gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Claire og Alice bytter gaver. Så udveksler Bob og Claire deres gaver. Endelig udveksler Alice og Bob deres gaver. I slutningen af begivenheden, har Claire ;gul ;grønne gaver ;lilla ;lilla ;C
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en blå gave, Bob har en orange bold og Claire har en brun gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Bob og Alice deres gaver. Så bytter Claire og Alice deres gaver. Endelig bytter Claire og Bob deres gaver. Ved afslutningen af begivenheden, Alice har ;orange kugle ;blå gave ;brun præst ;brun præst ;C
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en blå gave, Bob har en orange bold og Claire har en brun gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Bob og Alice deres gaver. Så bytter Claire og Alice deres gaver. Endelig bytter Claire og Bob deres gaver. I slutningen af begivenheden, har Bob ;orange kugle ;blå gave ;brun præst ;orange kugle ;A
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en blå gave, Bob har en orange bold og Claire har en brun gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Bob og Alice deres gaver. Så bytter Claire og Alice deres gaver. Endelig bytter Claire og Bob deres gaver. I slutningen af begivenheden, har Claire ;orange kugle ;blå gave ;brun præst ;blå gave ;B
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en grøn gave, Bob har en blå gave og Claire har en brun gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Claire og Alice bytter gaver. Så bytter Claire og Bob deres gaver. Endelig udveksler Alice og Claire deres gaver. Ved afslutningen af begivenheden, Alice har ;grønne gaver ;blå gave ;brun præst ;blå gave ;B
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en grøn gave, Bob har en blå gave og Claire har en brun gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Claire og Alice bytter gaver. Så bytter Claire og Bob deres gaver. Endelig udveksler Alice og Claire deres gaver. I slutningen af begivenheden, har Bob ;grønne gaver ;blå gave ;brun præst ;grønne gaver ;A
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en grøn gave, Bob har en blå gave og Claire har en brun gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Claire og Alice bytter gaver. Så bytter Claire og Bob deres gaver. Endelig udveksler Alice og Claire deres gaver. I slutningen af begivenheden, har Claire ;grønne gaver ;blå gave ;brun præst ;brun præst ;C
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en rød gave, Bob har en sort bold og Claire har en lyserød bold. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Alice og Claire deres gaver. Så udveksler Bob og Alice deres gaver. Endelig udveksler Alice og Claire deres gaver. Ved afslutningen af begivenheden, Alice har ;sort kugle ;lyserød kugle ;rød gave ;rød gave ;C
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en rød gave, Bob har en sort bold og Claire har en lyserød bold. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Alice og Claire deres gaver. Så udveksler Bob og Alice deres gaver. Endelig udveksler Alice og Claire deres gaver. I slutningen af begivenheden, har Bob ;sort kugle ;lyserød kugle ;rød gave ;lyserød kugle ;B
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en rød gave, Bob har en sort bold og Claire har en lyserød bold. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Alice og Claire deres gaver. Så udveksler Bob og Alice deres gaver. Endelig udveksler Alice og Claire deres gaver. I slutningen af begivenheden, har Claire ;sort kugle ;lyserød kugle ;rød gave ;sort kugle ;A
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en lyserød bold, Bob har en gul gave, og Claire har en sort bold. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Bob og Alice deres gaver. Så bytter Claire og Alice deres gaver. Endelig bytter Claire og Bob deres gaver. Ved afslutningen af begivenheden, Alice har ;sort kugle ;lyserød kugle ;gul ;sort kugle ;A
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en lyserød bold, Bob har en gul gave, og Claire har en sort bold. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Bob og Alice deres gaver. Så bytter Claire og Alice deres gaver. Endelig bytter Claire og Bob deres gaver. I slutningen af begivenheden, har Bob ;sort kugle ;lyserød kugle ;gul ;gul ;C
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en lyserød bold, Bob har en gul gave, og Claire har en sort bold. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Bob og Alice deres gaver. Så bytter Claire og Alice deres gaver. Endelig bytter Claire og Bob deres gaver. I slutningen af begivenheden, har Claire ;sort kugle ;lyserød kugle ;gul ;lyserød kugle ;B
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en sort bold, Bob har en grøn gave, og Claire har en brun gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Alice og Bob deres gaver. Så bytter Claire og Bob deres gaver. Endelig udveksler Alice og Claire deres gaver. Ved afslutningen af begivenheden, Alice har ;sort kugle ;grønne gaver ;brun præst ;sort kugle ;A
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en sort bold, Bob har en grøn gave, og Claire har en brun gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Alice og Bob deres gaver. Så bytter Claire og Bob deres gaver. Endelig udveksler Alice og Claire deres gaver. I slutningen af begivenheden, har Bob ;sort kugle ;grønne gaver ;brun præst ;brun præst ;C
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en sort bold, Bob har en grøn gave, og Claire har en brun gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Alice og Bob deres gaver. Så bytter Claire og Bob deres gaver. Endelig udveksler Alice og Claire deres gaver. I slutningen af begivenheden, har Claire ;sort kugle ;grønne gaver ;brun præst ;grønne gaver ;B
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en orange bold, Bob har en lilla gave, og Claire har en blå gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Claire og Alice bytter gaver. Så udveksler Alice og Bob deres gaver. Endelig udveksler Bob og Claire deres gaver. Ved afslutningen af begivenheden, Alice har ;orange kugle ;lilla ;blå gave ;lilla ;B
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en orange bold, Bob har en lilla gave, og Claire har en blå gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Claire og Alice bytter gaver. Så udveksler Alice og Bob deres gaver. Endelig udveksler Bob og Claire deres gaver. I slutningen af begivenheden, har Bob ;orange kugle ;lilla ;blå gave ;orange kugle ;A
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en orange bold, Bob har en lilla gave, og Claire har en blå gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Claire og Alice bytter gaver. Så udveksler Alice og Bob deres gaver. Endelig udveksler Bob og Claire deres gaver. I slutningen af begivenheden, har Claire ;orange kugle ;lilla ;blå gave ;blå gave ;C
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en orange bold, Bob har en lilla gave, og Claire har en blå gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Claire og Bob deres gaver. Så bytter Claire og Alice deres gaver. Endelig udveksler Bob og Alice deres gaver. Ved afslutningen af begivenheden, Alice har ;orange kugle ;lilla ;blå gave ;blå gave ;C
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en orange bold, Bob har en lilla gave, og Claire har en blå gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Claire og Bob deres gaver. Så bytter Claire og Alice deres gaver. Endelig udveksler Bob og Alice deres gaver. I slutningen af begivenheden, har Bob ;orange kugle ;lilla ;blå gave ;lilla ;B
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en orange bold, Bob har en lilla gave, og Claire har en blå gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Claire og Bob deres gaver. Så bytter Claire og Alice deres gaver. Endelig udveksler Bob og Alice deres gaver. I slutningen af begivenheden, har Claire ;orange kugle ;lilla ;blå gave ;orange kugle ;A
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en gul gave, Bob har en orange bold og Claire har en grøn gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Claire og Bob deres gaver. Så udveksler Alice og Claire deres gaver. Endelig udveksler Bob og Alice deres gaver. Ved afslutningen af begivenheden, Alice har ;orange kugle ;gul ;grønne gaver ;grønne gaver ;C
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en gul gave, Bob har en orange bold og Claire har en grøn gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Claire og Bob deres gaver. Så udveksler Alice og Claire deres gaver. Endelig udveksler Bob og Alice deres gaver. I slutningen af begivenheden, har Bob ;orange kugle ;gul ;grønne gaver ;orange kugle ;A
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en gul gave, Bob har en orange bold og Claire har en grøn gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Claire og Bob deres gaver. Så udveksler Alice og Claire deres gaver. Endelig udveksler Bob og Alice deres gaver. I slutningen af begivenheden, har Claire ;orange kugle ;gul ;grønne gaver ;gul ;B
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en gul gave, Bob har en brun gave og Claire har en blå gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Bob og Alice deres gaver. Så bytter Claire og Alice deres gaver. Endelig udveksler Bob og Alice deres gaver. Ved afslutningen af begivenheden, Alice har ;gul ;blå gave ;brun præst ;gul ;A
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en gul gave, Bob har en brun gave og Claire har en blå gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Bob og Alice deres gaver. Så bytter Claire og Alice deres gaver. Endelig udveksler Bob og Alice deres gaver. I slutningen af begivenheden, har Bob ;gul ;blå gave ;brun præst ;blå gave ;B
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en gul gave, Bob har en brun gave og Claire har en blå gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Bob og Alice deres gaver. Så bytter Claire og Alice deres gaver. Endelig udveksler Bob og Alice deres gaver. I slutningen af begivenheden, har Claire ;gul ;blå gave ;brun præst ;brun præst ;C
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en lyserød bold, Bob har en gul gave, og Claire har en orange bold. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Bob og Claire deres gaver. Så udveksler Alice og Claire deres gaver. Endelig udveksler Bob og Claire deres gaver. Ved afslutningen af begivenheden, Alice har ;orange kugle ;lyserød kugle ;gul ;gul ;C
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en lyserød bold, Bob har en gul gave, og Claire har en orange bold. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Bob og Claire deres gaver. Så udveksler Alice og Claire deres gaver. Endelig udveksler Bob og Claire deres gaver. I slutningen af begivenheden, har Bob ;orange kugle ;lyserød kugle ;gul ;lyserød kugle ;B
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en lyserød bold, Bob har en gul gave, og Claire har en orange bold. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Bob og Claire deres gaver. Så udveksler Alice og Claire deres gaver. Endelig udveksler Bob og Claire deres gaver. I slutningen af begivenheden, har Claire ;orange kugle ;lyserød kugle ;gul ;orange kugle ;A
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en hvid gave, Bob har en blå gave og Claire har en lyserød bold. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Alice og Claire deres gaver. Så bytter Claire og Bob deres gaver. Endelig udveksler Bob og Alice deres gaver. Ved afslutningen af begivenheden, Alice har ;lyserød kugle ;hvid gave ;blå gave ;hvid gave ;B
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en hvid gave, Bob har en blå gave og Claire har en lyserød bold. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Alice og Claire deres gaver. Så bytter Claire og Bob deres gaver. Endelig udveksler Bob og Alice deres gaver. I slutningen af begivenheden, har Bob ;lyserød kugle ;hvid gave ;blå gave ;lyserød kugle ;A
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en hvid gave, Bob har en blå gave og Claire har en lyserød bold. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Først udveksler Alice og Claire deres gaver. Så bytter Claire og Bob deres gaver. Endelig udveksler Bob og Alice deres gaver. I slutningen af begivenheden, har Claire ;lyserød kugle ;hvid gave ;blå gave ;blå gave ;C
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en lyserød bold, Bob har en blå gave, og Claire har en brun gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Claire og Alice bytter gaver. Så udveksler Bob og Alice deres gaver. Endelig udveksler Alice og Claire deres gaver. Ved afslutningen af begivenheden, Alice har ;lyserød kugle ;blå gave ;brun præst ;lyserød kugle ;A
Alice, Bob og Claire holder en gaveudveksling med hvide elefanter. I starten af begivenheden holder de hver især en gave i en anden farve: Alice har en lyserød bold, Bob har en blå gave, og Claire har en brun gave. Mens begivenheden skrider frem, udveksler parvis af mennesker gaver. Claire og Alice bytter gaver. Så udveksler Bob og Alice deres gaver. Endelig udveksler Alice og Claire deres gaver. I slutningen af begivenheden, har Bob ;lyserød kugle ;blå gave ;brun præst ;brun præst ;C
