question;A;B;C;answer;answer_abc
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alenalla on valkoinen pallo, Bobilla on violetti ja Clairella on vaaleanpunainen. Pelin edetessä pelaajat vaihtavat palloja parittain. Bob ja Alice vaihtavat pallojaan. Sitten Bob ja Claire vaihtoivat palloja. Bob ja Alice vaihtavat palloja. Pelin lopussa Clairella on ;valkoinen pallo ;purppurainen pallo ;vaaleanpunainen pallo ;valkoinen pallo ;A
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on punainen pallo, Bobilla on oranssi pallo ja Clairella on musta pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Ensin Alice ja Bob vaihtavat pallojaan. Sitten Alice ja Claire vaihtoivat pallojaan. Lopulta Claire ja Bob vaihtavat palloja. Pelin lopussa Alicella on ;oranssi pallo ;musta pallo ;punainen pallo ;musta pallo ;B
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on punainen pallo, Bobilla on oranssi pallo ja Clairella on musta pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Ensin Alice ja Bob vaihtavat pallojaan. Sitten Alice ja Claire vaihtoivat pallojaan. Lopulta Claire ja Bob vaihtavat palloja. Pelin lopussa Bobilla on ;oranssi pallo ;musta pallo ;punainen pallo ;oranssi pallo ;A
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on punainen pallo, Bobilla on oranssi pallo ja Clairella on musta pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Ensin Alice ja Bob vaihtavat pallojaan. Sitten Alice ja Claire vaihtoivat pallojaan. Lopulta Claire ja Bob vaihtavat palloja. Pelin lopussa Clairella on ;oranssi pallo ;musta pallo ;punainen pallo ;punainen pallo ;C
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on oranssi, Bobilla punainen ja Clairella on violetti. Pelin edetessä pelaajat vaihtavat palloja parittain. Bob ja Alice vaihtavat pallojaan. Sitten Alice ja Claire vaihtoivat pallojaan. Bob ja Alice vaihtavat palloja. Pelin lopussa Alicella on ;oranssi pallo ;punainen pallo ;purppurainen pallo ;oranssi pallo ;A
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on oranssi, Bobilla punainen ja Clairella on violetti. Pelin edetessä pelaajat vaihtavat palloja parittain. Bob ja Alice vaihtavat pallojaan. Sitten Alice ja Claire vaihtoivat pallojaan. Bob ja Alice vaihtavat palloja. Pelin lopussa Bobilla on ;oranssi pallo ;punainen pallo ;purppurainen pallo ;purppurainen pallo ;C
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on oranssi, Bobilla punainen ja Clairella on violetti. Pelin edetessä pelaajat vaihtavat palloja parittain. Bob ja Alice vaihtavat pallojaan. Sitten Alice ja Claire vaihtoivat pallojaan. Bob ja Alice vaihtavat palloja. Pelin lopussa Clairella on ;oranssi pallo ;punainen pallo ;purppurainen pallo ;punainen pallo ;B
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on vihreä pallo, Bobilla on sininen pallo ja Clairella on ruskea pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Ensin Claire ja Bob vaihtavat palloja. Sitten Alice ja Claire vaihtoivat pallojaan. Lopulta Alice ja Bob vaihtavat palloja. Pelin lopussa Alicella on ;sininen pallo ;ruskea pallo ;vihreä pallo ;ruskea pallo ;B
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on vihreä pallo, Bobilla on sininen pallo ja Clairella on ruskea pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Ensin Claire ja Bob vaihtavat palloja. Sitten Alice ja Claire vaihtoivat pallojaan. Lopulta Alice ja Bob vaihtavat palloja. Pelin lopussa Bobilla on ;sininen pallo ;ruskea pallo ;vihreä pallo ;sininen pallo ;A
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on vihreä pallo, Bobilla on sininen pallo ja Clairella on ruskea pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Ensin Claire ja Bob vaihtavat palloja. Sitten Alice ja Claire vaihtoivat pallojaan. Lopulta Alice ja Bob vaihtavat palloja. Pelin lopussa Clairella on ;sininen pallo ;ruskea pallo ;vihreä pallo ;vihreä pallo ;C
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on vaaleanpunainen pallo, Bobilla on violetti pallo ja Clairella on musta pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Bob ja Claire vaihtavat palloja. Sitten Bob ja Alice vaihtoivat pallojaan. Lopulta Claire ja Bob vaihtavat palloja. Pelin lopussa Alicella on ;musta pallo ;purppurainen pallo ;vaaleanpunainen pallo ;musta pallo ;A
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on vaaleanpunainen pallo, Bobilla on violetti pallo ja Clairella on musta pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Bob ja Claire vaihtavat palloja. Sitten Bob ja Alice vaihtoivat pallojaan. Lopulta Claire ja Bob vaihtavat palloja. Pelin lopussa Bobilla on ;musta pallo ;purppurainen pallo ;vaaleanpunainen pallo ;purppurainen pallo ;B
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on vaaleanpunainen pallo, Bobilla on violetti pallo ja Clairella on musta pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Bob ja Claire vaihtavat palloja. Sitten Bob ja Alice vaihtoivat pallojaan. Lopulta Claire ja Bob vaihtavat palloja. Pelin lopussa Clairella on ;musta pallo ;purppurainen pallo ;vaaleanpunainen pallo ;vaaleanpunainen pallo ;C
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on sininen pallo, Bobilla on musta pallo ja Clairella on vaaleanpunainen pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Ensin Claire ja Bob vaihtavat palloja. Sitten Bob ja Alice vaihtoivat pallojaan. Claire ja Alice vaihtavat palloja. Pelin lopussa Alicella on ;sininen pallo ;musta pallo ;vaaleanpunainen pallo ;musta pallo ;B
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on sininen pallo, Bobilla on musta pallo ja Clairella on vaaleanpunainen pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Ensin Claire ja Bob vaihtavat palloja. Sitten Bob ja Alice vaihtoivat pallojaan. Claire ja Alice vaihtavat palloja. Pelin lopussa Bobilla on ;sininen pallo ;musta pallo ;vaaleanpunainen pallo ;sininen pallo ;A
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on sininen pallo, Bobilla on musta pallo ja Clairella on vaaleanpunainen pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Ensin Claire ja Bob vaihtavat palloja. Sitten Bob ja Alice vaihtoivat pallojaan. Claire ja Alice vaihtavat palloja. Pelin lopussa Clairella on ;sininen pallo ;musta pallo ;vaaleanpunainen pallo ;vaaleanpunainen pallo ;C
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on violetti, Bobilla punainen ja Clairella vihreä pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Ensin Alice ja Claire vaihtavat palloja. Sitten Alice ja Bob vaihtoivat pallojaan. Claire ja Alice vaihtavat palloja. Pelin lopussa Alicella on ;punainen pallo ;purppurainen pallo ;vihreä pallo ;purppurainen pallo ;B
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on violetti, Bobilla punainen ja Clairella vihreä pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Ensin Alice ja Claire vaihtavat palloja. Sitten Alice ja Bob vaihtoivat pallojaan. Claire ja Alice vaihtavat palloja. Pelin lopussa Bobilla on ;punainen pallo ;purppurainen pallo ;vihreä pallo ;vihreä pallo ;C
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on violetti, Bobilla punainen ja Clairella vihreä pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Ensin Alice ja Claire vaihtavat palloja. Sitten Alice ja Bob vaihtoivat pallojaan. Claire ja Alice vaihtavat palloja. Pelin lopussa Clairella on ;punainen pallo ;purppurainen pallo ;vihreä pallo ;punainen pallo ;A
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on vaaleanpunainen pallo, Bobilla on vihreä pallo ja Clairella on valkoinen pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Ensin Claire ja Alice vaihtavat pallojaan. Sitten Alice ja Bob vaihtoivat pallojaan. Bob ja Claire vaihtavat palloja. Pelin lopussa Alicella on ;valkoinen pallo ;vaaleanpunainen pallo ;vihreä pallo ;vihreä pallo ;C
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on vaaleanpunainen pallo, Bobilla on vihreä pallo ja Clairella on valkoinen pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Ensin Claire ja Alice vaihtavat pallojaan. Sitten Alice ja Bob vaihtoivat pallojaan. Bob ja Claire vaihtavat palloja. Pelin lopussa Bobilla on ;valkoinen pallo ;vaaleanpunainen pallo ;vihreä pallo ;vaaleanpunainen pallo ;B
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on vaaleanpunainen pallo, Bobilla on vihreä pallo ja Clairella on valkoinen pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Ensin Claire ja Alice vaihtavat pallojaan. Sitten Alice ja Bob vaihtoivat pallojaan. Bob ja Claire vaihtavat palloja. Pelin lopussa Clairella on ;valkoinen pallo ;vaaleanpunainen pallo ;vihreä pallo ;valkoinen pallo ;A
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on sininen pallo, Bobilla on valkoinen pallo ja Clairella on punainen pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Ensin Claire ja Bob vaihtavat palloja. Sitten Alice ja Bob vaihtoivat pallojaan. Lopulta Claire ja Bob vaihtavat palloja. Pelin lopussa Alicella on ;valkoinen pallo ;sininen pallo ;punainen pallo ;punainen pallo ;C
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on sininen pallo, Bobilla on valkoinen pallo ja Clairella on punainen pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Ensin Claire ja Bob vaihtavat palloja. Sitten Alice ja Bob vaihtoivat pallojaan. Lopulta Claire ja Bob vaihtavat palloja. Pelin lopussa Bobilla on ;valkoinen pallo ;sininen pallo ;punainen pallo ;valkoinen pallo ;A
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on sininen pallo, Bobilla on valkoinen pallo ja Clairella on punainen pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Ensin Claire ja Bob vaihtavat palloja. Sitten Alice ja Bob vaihtoivat pallojaan. Lopulta Claire ja Bob vaihtavat palloja. Pelin lopussa Clairella on ;valkoinen pallo ;sininen pallo ;punainen pallo ;sininen pallo ;B
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on ruskea pallo, Bobilla on vaaleanpunainen pallo ja Clairella on sininen pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Ensin Claire ja Bob vaihtavat palloja. Sitten Claire ja Alice vaihtoivat pallojaan. Bob ja Claire vaihtavat palloja. Pelin lopussa Alicella on ;sininen pallo ;ruskea pallo ;vaaleanpunainen pallo ;vaaleanpunainen pallo ;C
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on ruskea pallo, Bobilla on vaaleanpunainen pallo ja Clairella on sininen pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Ensin Claire ja Bob vaihtavat palloja. Sitten Claire ja Alice vaihtoivat pallojaan. Bob ja Claire vaihtavat palloja. Pelin lopussa Bobilla on ;sininen pallo ;ruskea pallo ;vaaleanpunainen pallo ;ruskea pallo ;B
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on ruskea pallo, Bobilla on vaaleanpunainen pallo ja Clairella on sininen pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Ensin Claire ja Bob vaihtavat palloja. Sitten Claire ja Alice vaihtoivat pallojaan. Bob ja Claire vaihtavat palloja. Pelin lopussa Clairella on ;sininen pallo ;ruskea pallo ;vaaleanpunainen pallo ;sininen pallo ;A
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on oranssi pallo, Bobilla on vihreä pallo ja Clairella on vaaleanpunainen pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Bob ja Claire vaihtavat palloja. Sitten Claire ja Alice vaihtoivat pallojaan. Bob ja Alice vaihtavat palloja. Pelin lopussa Alicella on ;oranssi pallo ;vaaleanpunainen pallo ;vihreä pallo ;vaaleanpunainen pallo ;B
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on oranssi pallo, Bobilla on vihreä pallo ja Clairella on vaaleanpunainen pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Bob ja Claire vaihtavat palloja. Sitten Claire ja Alice vaihtoivat pallojaan. Bob ja Alice vaihtavat palloja. Pelin lopussa Bobilla on ;oranssi pallo ;vaaleanpunainen pallo ;vihreä pallo ;vihreä pallo ;C
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on oranssi pallo, Bobilla on vihreä pallo ja Clairella on vaaleanpunainen pallo. Pelin edetessä pelaajat vaihtavat palloja parittain. Bob ja Claire vaihtavat palloja. Sitten Claire ja Alice vaihtoivat pallojaan. Bob ja Alice vaihtavat palloja. Pelin lopussa Clairella on ;oranssi pallo ;vaaleanpunainen pallo ;vihreä pallo ;oranssi pallo ;A
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on violetti, Bobilla keltainen ja Clairella oranssi. Pelin edetessä pelaajat vaihtavat palloja parittain. Ensin Claire ja Bob vaihtavat palloja. Sitten Bob ja Alice vaihtoivat pallojaan. Lopulta Claire ja Bob vaihtavat palloja. Pelin lopussa Alicella on ;oranssi pallo ;keltainen pallo ;purppurainen pallo ;oranssi pallo ;A
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on violetti, Bobilla keltainen ja Clairella oranssi. Pelin edetessä pelaajat vaihtavat palloja parittain. Ensin Claire ja Bob vaihtavat palloja. Sitten Bob ja Alice vaihtoivat pallojaan. Lopulta Claire ja Bob vaihtavat palloja. Pelin lopussa Bobilla on ;oranssi pallo ;keltainen pallo ;purppurainen pallo ;keltainen pallo ;B
Alice, Bob ja Claire pelaavat peliä. Pelin alussa heillä jokaisella on pallo: Alicella on violetti, Bobilla keltainen ja Clairella oranssi. Pelin edetessä pelaajat vaihtavat palloja parittain. Ensin Claire ja Bob vaihtavat palloja. Sitten Bob ja Alice vaihtoivat pallojaan. Lopulta Claire ja Bob vaihtavat palloja. Pelin lopussa Clairella on ;oranssi pallo ;keltainen pallo ;purppurainen pallo ;purppurainen pallo ;C
Alice, Bob ja Claire vaihtavat valkoisia elefantteja. Tapahtuman alussa heillä jokaisella on eri värinen lahja: Alicella on keltainen lahja, Bobilla on vihreä lahja ja Clairella on violetti lahja. Tapahtuman edetessä ihmiset vaihtavat lahjoja parittain. Bob ja Alice vaihtavat ensin lahjoja. Sitten Claire ja Alice vaihtavat lahjansa. Lopulta Alicen ja Bobin lahjat vaihdetaan. Tapahtuman lopussa Alice saa ;keltainen ;vihreä lahja ;purppuranvärinen ;keltainen ;A
Alice, Bob ja Claire vaihtavat valkoisia elefantteja. Tapahtuman alussa heillä jokaisella on eri värinen lahja: Alicella on keltainen lahja, Bobilla on vihreä lahja ja Clairella on violetti lahja. Tapahtuman edetessä ihmiset vaihtavat lahjoja parittain. Bob ja Alice vaihtavat ensin lahjoja. Sitten Claire ja Alice vaihtavat lahjansa. Lopulta Alicen ja Bobin lahjat vaihdetaan. Tapahtuman lopussa Bobilla on ;keltainen ;vihreä lahja ;purppuranvärinen ;purppuranvärinen ;C
Alice, Bob ja Claire vaihtavat valkoisia elefantteja. Tapahtuman alussa heillä jokaisella on eri värinen lahja: Alicella on keltainen lahja, Bobilla on vihreä lahja ja Clairella on violetti lahja. Tapahtuman edetessä ihmiset vaihtavat lahjoja parittain. Bob ja Alice vaihtavat ensin lahjoja. Sitten Claire ja Alice vaihtavat lahjansa. Lopulta Alicen ja Bobin lahjat vaihdetaan. Tapahtuman lopussa Claire saa ;keltainen ;vihreä lahja ;purppuranvärinen ;vihreä lahja ;B
Alice, Bob ja Claire vaihtavat valkoisia elefantteja. Tapahtuman alussa heillä jokaisella on eri värinen lahja: Alicella on keltainen lahja, Bobilla on punainen lahja ja Clairella on valkoinen lahja. Tapahtuman edetessä ihmiset vaihtavat lahjoja parittain. Ensin Alice ja Claire vaihtavat lahjoja. Sitten Alicen ja Bobin piti vaihtaa lahjoja. Lopulta Alice ja Claire vaihtavat lahjansa. Tapahtuman lopussa Alice saa ;keltainen ;punainen lahja ;valkoinen lahja ;keltainen ;A
Alice, Bob ja Claire vaihtavat valkoisia elefantteja. Tapahtuman alussa heillä jokaisella on eri värinen lahja: Alicella on keltainen lahja, Bobilla on punainen lahja ja Clairella on valkoinen lahja. Tapahtuman edetessä ihmiset vaihtavat lahjoja parittain. Ensin Alice ja Claire vaihtavat lahjoja. Sitten Alicen ja Bobin piti vaihtaa lahjoja. Lopulta Alice ja Claire vaihtavat lahjansa. Tapahtuman lopussa Bobilla on ;keltainen ;punainen lahja ;valkoinen lahja ;valkoinen lahja ;C
Alice, Bob ja Claire vaihtavat valkoisia elefantteja. Tapahtuman alussa heillä jokaisella on eri värinen lahja: Alicella on keltainen lahja, Bobilla on punainen lahja ja Clairella on valkoinen lahja. Tapahtuman edetessä ihmiset vaihtavat lahjoja parittain. Ensin Alice ja Claire vaihtavat lahjoja. Sitten Alicen ja Bobin piti vaihtaa lahjoja. Lopulta Alice ja Claire vaihtavat lahjansa. Tapahtuman lopussa Claire saa ;keltainen ;punainen lahja ;valkoinen lahja ;punainen lahja ;B
Alice, Bob ja Claire vaihtavat valkoisia elefantteja. Tapahtuman alussa heillä jokaisella on eri värinen lahja: Alicella on keltainen lahja, Bobilla on violetti lahja ja Clairella on vihreä lahja. Tapahtuman edetessä ihmiset vaihtavat lahjoja parittain. Ensin Claire ja Alice vaihtavat lahjoja. Sitten Bob ja Claire vaihtavat lahjoja. Lopulta Alicen ja Bobin lahjat vaihdetaan. Tapahtuman lopussa Alice saa ;keltainen ;vihreä lahja ;purppuranvärinen ;keltainen ;A
Alice, Bob ja Claire vaihtavat valkoisia elefantteja. Tapahtuman alussa heillä jokaisella on eri värinen lahja: Alicella on keltainen lahja, Bobilla on violetti lahja ja Clairella on vihreä lahja. Tapahtuman edetessä ihmiset vaihtavat lahjoja parittain. Ensin Claire ja Alice vaihtavat lahjoja. Sitten Bob ja Claire vaihtavat lahjoja. Lopulta Alicen ja Bobin lahjat vaihdetaan. Tapahtuman lopussa Bobilla on ;keltainen ;vihreä lahja ;purppuranvärinen ;vihreä lahja ;B
Alice, Bob ja Claire vaihtavat valkoisia elefantteja. Tapahtuman alussa heillä jokaisella on eri värinen lahja: Alicella on keltainen lahja, Bobilla on violetti lahja ja Clairella on vihreä lahja. Tapahtuman edetessä ihmiset vaihtavat lahjoja parittain. Ensin Claire ja Alice vaihtavat lahjoja. Sitten Bob ja Claire vaihtavat lahjoja. Lopulta Alicen ja Bobin lahjat vaihdetaan. Tapahtuman lopussa Claire saa ;keltainen ;vihreä lahja ;purppuranvärinen ;purppuranvärinen ;C
Alice, Bob ja Claire vaihtavat valkoisia elefantteja. Tapahtuman alussa heillä jokaisella on eri värinen lahja: Alicella on sininen lahja, Bobilla on oranssi pallo ja Clairella on ruskea lahja. Tapahtuman edetessä ihmiset vaihtavat lahjoja parittain. Bob ja Alice vaihtavat ensin lahjoja. Sitten Claire ja Alice vaihtavat lahjansa. Lopulta Claire ja Bob vaihtavat lahjansa. Tapahtuman lopussa Alice saa ;oranssi pallo ;sininen lahja ;ruskea lahja ;ruskea lahja ;C
Alice, Bob ja Claire vaihtavat valkoisia elefantteja. Tapahtuman alussa heillä jokaisella on eri värinen lahja: Alicella on sininen lahja, Bobilla on oranssi pallo ja Clairella on ruskea lahja. Tapahtuman edetessä ihmiset vaihtavat lahjoja parittain. Bob ja Alice vaihtavat ensin lahjoja. Sitten Claire ja Alice vaihtavat lahjansa. Lopulta Claire ja Bob vaihtavat lahjansa. Tapahtuman lopussa Bobilla on ;oranssi pallo ;sininen lahja ;ruskea lahja ;oranssi pallo ;A
Alice, Bob ja Claire vaihtavat valkoisia elefantteja. Tapahtuman alussa heillä jokaisella on eri värinen lahja: Alicella on sininen lahja, Bobilla on oranssi pallo ja Clairella on ruskea lahja. Tapahtuman edetessä ihmiset vaihtavat lahjoja parittain. Bob ja Alice vaihtavat ensin lahjoja. Sitten Claire ja Alice vaihtavat lahjansa. Lopulta Claire ja Bob vaihtavat lahjansa. Tapahtuman lopussa Claire saa ;oranssi pallo ;sininen lahja ;ruskea lahja ;sininen lahja ;B
Alice, Bob ja Claire vaihtavat valkoisia elefantteja. Tapahtuman alussa heillä jokaisella on eri värinen lahja: Alicella on vihreä lahja, Bobilla on sininen lahja ja Clairella on ruskea lahja. Tapahtuman edetessä ihmiset vaihtavat lahjoja parittain. Ensin Claire ja Alice vaihtavat lahjoja. Sitten Claire ja Bob vaihtavat lahjansa. Lopulta Alice ja Claire vaihtavat lahjansa. Tapahtuman lopussa Alice saa ;vihreä lahja ;sininen lahja ;ruskea lahja ;sininen lahja ;B
Alice, Bob ja Claire vaihtavat valkoisia elefantteja. Tapahtuman alussa heillä jokaisella on eri värinen lahja: Alicella on vihreä lahja, Bobilla on sininen lahja ja Clairella on ruskea lahja. Tapahtuman edetessä ihmiset vaihtavat lahjoja parittain. Ensin Claire ja Alice vaihtavat lahjoja. Sitten Claire ja Bob vaihtavat lahjansa. Lopulta Alice ja Claire vaihtavat lahjansa. Tapahtuman lopussa Bobilla on ;vihreä lahja ;sininen lahja ;ruskea lahja ;vihreä lahja ;A
Alice, Bob ja Claire vaihtavat valkoisia elefantteja. Tapahtuman alussa heillä jokaisella on eri värinen lahja: Alicella on vihreä lahja, Bobilla on sininen lahja ja Clairella on ruskea lahja. Tapahtuman edetessä ihmiset vaihtavat lahjoja parittain. Ensin Claire ja Alice vaihtavat lahjoja. Sitten Claire ja Bob vaihtavat lahjansa. Lopulta Alice ja Claire vaihtavat lahjansa. Tapahtuman lopussa Claire saa ;vihreä lahja ;sininen lahja ;ruskea lahja ;ruskea lahja ;C
Alice, Bob ja Claire vaihtavat valkoisia elefantteja. Tapahtuman alussa heillä jokaisella on eri värinen lahja: Alicella on punainen lahja, Bobilla on musta pallo ja Clairella on vaaleanpunainen pallo. Tapahtuman edetessä ihmiset vaihtavat lahjoja parittain. Ensin Alice ja Claire vaihtavat lahjoja. Sitten Bob ja Alice vaihtavat lahjansa. Lopulta Alice ja Claire vaihtavat lahjansa. Tapahtuman lopussa Alice saa ;musta pallo ;vaaleanpunainen pallo ;punainen lahja ;punainen lahja ;C
Alice, Bob ja Claire vaihtavat valkoisia elefantteja. Tapahtuman alussa heillä jokaisella on eri värinen lahja: Alicella on punainen lahja, Bobilla on musta pallo ja Clairella on vaaleanpunainen pallo. Tapahtuman edetessä ihmiset vaihtavat lahjoja parittain. Ensin Alice ja Claire vaihtavat lahjoja. Sitten Bob ja Alice vaihtavat lahjansa. Lopulta Alice ja Claire vaihtavat lahjansa. Tapahtuman lopussa Bobilla on ;musta pallo ;vaaleanpunainen pallo ;punainen lahja ;vaaleanpunainen pallo ;B
Alice, Bob ja Claire vaihtavat valkoisia elefantteja. Tapahtuman alussa heillä jokaisella on eri värinen lahja: Alicella on punainen lahja, Bobilla on musta pallo ja Clairella on vaaleanpunainen pallo. Tapahtuman edetessä ihmiset vaihtavat lahjoja parittain. Ensin Alice ja Claire vaihtavat lahjoja. Sitten Bob ja Alice vaihtavat lahjansa. Lopulta Alice ja Claire vaihtavat lahjansa. Tapahtuman lopussa Claire saa ;musta pallo ;vaaleanpunainen pallo ;punainen lahja ;musta pallo ;A
Alice, Bob ja Claire vaihtavat valkoisia elefantteja. Tapahtuman alussa heillä jokaisella on eri värinen lahja: Alicella on vaaleanpunainen pallo, Bobilla on keltainen lahja ja Clairella on musta pallo. Tapahtuman edetessä ihmiset vaihtavat lahjoja parittain. Bob ja Alice vaihtavat ensin lahjoja. Sitten Claire ja Alice vaihtavat lahjansa. Lopulta Claire ja Bob vaihtavat lahjansa. Tapahtuman lopussa Alice saa ;musta pallo ;vaaleanpunainen pallo ;keltainen ;musta pallo ;A
Alice, Bob ja Claire vaihtavat valkoisia elefantteja. Tapahtuman alussa heillä jokaisella on eri värinen lahja: Alicella on vaaleanpunainen pallo, Bobilla on keltainen lahja ja Clairella on musta pallo. Tapahtuman edetessä ihmiset vaihtavat lahjoja parittain. Bob ja Alice vaihtavat ensin lahjoja. Sitten Claire ja Alice vaihtavat lahjansa. Lopulta Claire ja Bob vaihtavat lahjansa. Tapahtuman lopussa Bobilla on ;musta pallo ;vaaleanpunainen pallo ;keltainen ;keltainen ;C
Alice, Bob ja Claire vaihtavat valkoisia elefantteja. Tapahtuman alussa heillä jokaisella on eri värinen lahja: Alicella on vaaleanpunainen pallo, Bobilla on keltainen lahja ja Clairella on musta pallo. Tapahtuman edetessä ihmiset vaihtavat lahjoja parittain. Bob ja Alice vaihtavat ensin lahjoja. Sitten Claire ja Alice vaihtavat lahjansa. Lopulta Claire ja Bob vaihtavat lahjansa. Tapahtuman lopussa Claire saa ;musta pallo ;vaaleanpunainen pallo ;keltainen ;vaaleanpunainen pallo ;B
Alice, Bob ja Claire vaihtavat valkoisia elefantteja. Tapahtuman alussa heillä jokaisella on eri värinen lahja: Alicella on musta pallo, Bobilla on vihreä lahja ja Clairella on ruskea lahja. Tapahtuman edetessä ihmiset vaihtavat lahjoja parittain. Ensin Alicen ja Bobin lahjat vaihdetaan. Sitten Claire ja Bob vaihtavat lahjansa. Lopulta Alice ja Claire vaihtavat lahjansa. Tapahtuman lopussa Alice saa ;musta pallo ;vihreä lahja ;ruskea lahja ;musta pallo ;A
Alice, Bob ja Claire vaihtavat valkoisia elefantteja. Tapahtuman alussa heillä jokaisella on eri värinen lahja: Alicella on musta pallo, Bobilla on vihreä lahja ja Clairella on ruskea lahja. Tapahtuman edetessä ihmiset vaihtavat lahjoja parittain. Ensin Alicen ja Bobin lahjat vaihdetaan. Sitten Claire ja Bob vaihtavat lahjansa. Lopulta Alice ja Claire vaihtavat lahjansa. Tapahtuman lopussa Bobilla on ;musta pallo ;vihreä lahja ;ruskea lahja ;ruskea lahja ;C
Alice, Bob ja Claire vaihtavat valkoisia elefantteja. Tapahtuman alussa heillä jokaisella on eri värinen lahja: Alicella on musta pallo, Bobilla on vihreä lahja ja Clairella on ruskea lahja. Tapahtuman edetessä ihmiset vaihtavat lahjoja parittain. Ensin Alicen ja Bobin lahjat vaihdetaan. Sitten Claire ja Bob vaihtavat lahjansa. Lopulta Alice ja Claire vaihtavat lahjansa. Tapahtuman lopussa Claire saa ;musta pallo ;vihreä lahja ;ruskea lahja ;vihreä lahja ;B
