question;A;B;C;answer;answer_abc
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: אליס מחזיקה בכדור ורוד, בוב מחזיקה במתנה לבנה, ולקלייר יש מתנה כחולה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. ראשית, בוב וקלייר מחליפים את המתנות שלהם. ואז קלייר ואליס מחליפים את המתנות. לבסוף, קלייר ובוב מחליפים את המתנות שלהם. בסוף האירוע, קלייר קיבלה את ;כדור ורוד ;זכרון לבן ;מתנה כחולה ;מתנה כחולה ;C
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש מתנה כחולה, לבוב יש כדור ורוד, ולקלייר יש מתנה סגולה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. ראשית, בוב ואליס מחליפים את המתנות שלהם. ואז קלייר ואליס מחליפים את המתנות. לבסוף, אליס ובוב מחליפים את המתנות שלהם. בסוף האירוע, אליס קיבלה את ;כדור ורוד ;סגול נוכחי ;מתנה כחולה ;מתנה כחולה ;C
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש מתנה כחולה, לבוב יש כדור ורוד, ולקלייר יש מתנה סגולה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. ראשית, בוב ואליס מחליפים את המתנות שלהם. ואז קלייר ואליס מחליפים את המתנות. לבסוף, אליס ובוב מחליפים את המתנות שלהם. בסוף האירוע, לבוב יש את ;כדור ורוד ;סגול נוכחי ;מתנה כחולה ;סגול נוכחי ;B
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש מתנה כחולה, לבוב יש כדור ורוד, ולקלייר יש מתנה סגולה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. ראשית, בוב ואליס מחליפים את המתנות שלהם. ואז קלייר ואליס מחליפים את המתנות. לבסוף, אליס ובוב מחליפים את המתנות שלהם. בסוף האירוע, קלייר קיבלה את ;כדור ורוד ;סגול נוכחי ;מתנה כחולה ;כדור ורוד ;A
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש מתנה כחולה, לבוב יש מתנה אדומה, ולקלייר יש מתנה ירוקה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם, אליס ובוב מחליפים את המתנות שלהם. ואז קלייר ובוב מחליפים את המתנות שלהם. לבסוף, אליס וקלייר מחליפים את המתנות שלהם. בסוף האירוע, אליס קיבלה את ;ירוק נוכח ;מתנה אדומה ;מתנה כחולה ;מתנה כחולה ;C
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש מתנה כחולה, לבוב יש מתנה אדומה, ולקלייר יש מתנה ירוקה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם, אליס ובוב מחליפים את המתנות שלהם. ואז קלייר ובוב מחליפים את המתנות שלהם. לבסוף, אליס וקלייר מחליפים את המתנות שלהם. בסוף האירוע, לבוב יש את ;ירוק נוכח ;מתנה אדומה ;מתנה כחולה ;ירוק נוכח ;A
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש מתנה כחולה, לבוב יש מתנה אדומה, ולקלייר יש מתנה ירוקה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם, אליס ובוב מחליפים את המתנות שלהם. ואז קלייר ובוב מחליפים את המתנות שלהם. לבסוף, אליס וקלייר מחליפים את המתנות שלהם. בסוף האירוע, קלייר קיבלה את ;ירוק נוכח ;מתנה אדומה ;מתנה כחולה ;מתנה אדומה ;B
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש כדור כתום, לבוב יש כדור שחור, ולקלייר יש מתנה ירוקה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם כל, קלייר ובוב מחליפים את המתנות שלהם. ואז, בוב ואליס מחליפים את המתנות שלהם. לבסוף, בוב וקלייר מחליפים את המתנות שלהם. בסוף האירוע, אליס קיבלה את ;כדור כתום ;כדור שחור ;ירוק נוכח ;ירוק נוכח ;C
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש כדור כתום, לבוב יש כדור שחור, ולקלייר יש מתנה ירוקה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם כל, קלייר ובוב מחליפים את המתנות שלהם. ואז, בוב ואליס מחליפים את המתנות שלהם. לבסוף, בוב וקלייר מחליפים את המתנות שלהם. בסוף האירוע, לבוב יש את ;כדור כתום ;כדור שחור ;ירוק נוכח ;כדור שחור ;B
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש כדור כתום, לבוב יש כדור שחור, ולקלייר יש מתנה ירוקה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם כל, קלייר ובוב מחליפים את המתנות שלהם. ואז, בוב ואליס מחליפים את המתנות שלהם. לבסוף, בוב וקלייר מחליפים את המתנות שלהם. בסוף האירוע, קלייר קיבלה את ;כדור כתום ;כדור שחור ;ירוק נוכח ;כדור כתום ;A
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: אליס מחזיקה בכדור שחור, בוב מחזיקה במתנה ירוקה, ולקלייר יש כדור כתום. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם, אליס ובוב מחליפים את המתנות שלהם. ואז, בוב וקלייר מחליפים את המתנות שלהם. לבסוף, קלייר ואליס מחליפים את המתנות שלהם. בסוף האירוע, אליס קיבלה את ;כדור כתום ;כדור שחור ;ירוק נוכח ;כדור שחור ;B
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: אליס מחזיקה בכדור שחור, בוב מחזיקה במתנה ירוקה, ולקלייר יש כדור כתום. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם, אליס ובוב מחליפים את המתנות שלהם. ואז, בוב וקלייר מחליפים את המתנות שלהם. לבסוף, קלייר ואליס מחליפים את המתנות שלהם. בסוף האירוע, לבוב יש את ;כדור כתום ;כדור שחור ;ירוק נוכח ;כדור כתום ;A
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: אליס מחזיקה בכדור שחור, בוב מחזיקה במתנה ירוקה, ולקלייר יש כדור כתום. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם, אליס ובוב מחליפים את המתנות שלהם. ואז, בוב וקלייר מחליפים את המתנות שלהם. לבסוף, קלייר ואליס מחליפים את המתנות שלהם. בסוף האירוע, קלייר קיבלה את ;כדור כתום ;כדור שחור ;ירוק נוכח ;ירוק נוכח ;C
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: אליס מחזיקה בכדור שחור, בוב מחזיקה בכדור לבן, ולקלייר יש כדור ורוד. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם, אליס ובוב מחליפים את המתנות שלהם. ואז, בוב וקלייר מחליפים את המתנות שלהם. לבסוף, אליס ובוב מחליפים את המתנות שלהם. בסוף האירוע, אליס קיבלה את ;כדור שחור ;כדור ורוד ;זכרון לבן ;כדור ורוד ;B
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: אליס מחזיקה בכדור שחור, בוב מחזיקה בכדור לבן, ולקלייר יש כדור ורוד. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם, אליס ובוב מחליפים את המתנות שלהם. ואז, בוב וקלייר מחליפים את המתנות שלהם. לבסוף, אליס ובוב מחליפים את המתנות שלהם. בסוף האירוע, לבוב יש את ;כדור שחור ;כדור ורוד ;זכרון לבן ;זכרון לבן ;C
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: אליס מחזיקה בכדור שחור, בוב מחזיקה בכדור לבן, ולקלייר יש כדור ורוד. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם, אליס ובוב מחליפים את המתנות שלהם. ואז, בוב וקלייר מחליפים את המתנות שלהם. לבסוף, אליס ובוב מחליפים את המתנות שלהם. בסוף האירוע, קלייר קיבלה את ;כדור שחור ;כדור ורוד ;זכרון לבן ;כדור שחור ;A
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: אליס מחזיקה בכדור שחור, בוב מחזיקה בכדור כתום, ולקלייר יש מתנה לבנה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם כל, קלייר ובוב מחליפים את המתנות שלהם. ואז, בוב ואליס מחליפים את המתנות שלהם. לבסוף, בוב וקלייר מחליפים את המתנות שלהם. בסוף האירוע, אליס קיבלה את ;כדור כתום ;כדור שחור ;זכרון לבן ;זכרון לבן ;C
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: אליס מחזיקה בכדור שחור, בוב מחזיקה בכדור כתום, ולקלייר יש מתנה לבנה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם כל, קלייר ובוב מחליפים את המתנות שלהם. ואז, בוב ואליס מחליפים את המתנות שלהם. לבסוף, בוב וקלייר מחליפים את המתנות שלהם. בסוף האירוע, לבוב יש את ;כדור כתום ;כדור שחור ;זכרון לבן ;כדור כתום ;A
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: אליס מחזיקה בכדור שחור, בוב מחזיקה בכדור כתום, ולקלייר יש מתנה לבנה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם כל, קלייר ובוב מחליפים את המתנות שלהם. ואז, בוב ואליס מחליפים את המתנות שלהם. לבסוף, בוב וקלייר מחליפים את המתנות שלהם. בסוף האירוע, קלייר קיבלה את ;כדור כתום ;כדור שחור ;זכרון לבן ;כדור שחור ;B
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: אליס מחזיקה במתנה ירוקה, בוב מחזיק בכדור ורוד, ולקלייר יש מתנה אדומה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. ראשית, בוב וקלייר מחליפים את המתנות שלהם. ואז אליס וקלייר מחליפים את המתנות. לבסוף, אליס ובוב מחליפים את המתנות שלהם. בסוף האירוע, אליס קיבלה את ;כדור ורוד ;ירוק נוכח ;מתנה אדומה ;מתנה אדומה ;C
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: אליס מחזיקה במתנה ירוקה, בוב מחזיק בכדור ורוד, ולקלייר יש מתנה אדומה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. ראשית, בוב וקלייר מחליפים את המתנות שלהם. ואז אליס וקלייר מחליפים את המתנות. לבסוף, אליס ובוב מחליפים את המתנות שלהם. בסוף האירוע, לבוב יש את ;כדור ורוד ;ירוק נוכח ;מתנה אדומה ;כדור ורוד ;A
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: אליס מחזיקה במתנה ירוקה, בוב מחזיק בכדור ורוד, ולקלייר יש מתנה אדומה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. ראשית, בוב וקלייר מחליפים את המתנות שלהם. ואז אליס וקלייר מחליפים את המתנות. לבסוף, אליס ובוב מחליפים את המתנות שלהם. בסוף האירוע, קלייר קיבלה את ;כדור ורוד ;ירוק נוכח ;מתנה אדומה ;ירוק נוכח ;B
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש מתנה צהובה, לבוב יש מתנה לבנה, ולקלייר יש מתנה סגולה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם, אליס ובוב מחליפים את המתנות שלהם. ואז, בוב וקלייר מחליפים את המתנות שלהם. לבסוף, בוב ואליס מחליפים את המתנות שלהם. בסוף האירוע, אליס קיבלה את ;צהוב נוכח ;סגול נוכחי ;זכרון לבן ;סגול נוכחי ;B
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש מתנה צהובה, לבוב יש מתנה לבנה, ולקלייר יש מתנה סגולה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם, אליס ובוב מחליפים את המתנות שלהם. ואז, בוב וקלייר מחליפים את המתנות שלהם. לבסוף, בוב ואליס מחליפים את המתנות שלהם. בסוף האירוע, לבוב יש את ;צהוב נוכח ;סגול נוכחי ;זכרון לבן ;זכרון לבן ;C
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש מתנה צהובה, לבוב יש מתנה לבנה, ולקלייר יש מתנה סגולה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם, אליס ובוב מחליפים את המתנות שלהם. ואז, בוב וקלייר מחליפים את המתנות שלהם. לבסוף, בוב ואליס מחליפים את המתנות שלהם. בסוף האירוע, קלייר קיבלה את ;צהוב נוכח ;סגול נוכחי ;זכרון לבן ;צהוב נוכח ;A
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש מתנה לבנה, לבוב יש מתנה חומה, ולקלייר יש כדור שחור. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. ראשית, בוב ואליס מחליפים את המתנות שלהם. ואז קלייר ואליס מחליפים את המתנות. לבסוף, קלייר ובוב מחליפים את המתנות שלהם. בסוף האירוע, אליס קיבלה את ;כדור שחור ;זכרון לבן ;חום נוכח ;כדור שחור ;A
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש מתנה לבנה, לבוב יש מתנה חומה, ולקלייר יש כדור שחור. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. ראשית, בוב ואליס מחליפים את המתנות שלהם. ואז קלייר ואליס מחליפים את המתנות. לבסוף, קלייר ובוב מחליפים את המתנות שלהם. בסוף האירוע, לבוב יש את ;כדור שחור ;זכרון לבן ;חום נוכח ;חום נוכח ;C
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש מתנה לבנה, לבוב יש מתנה חומה, ולקלייר יש כדור שחור. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. ראשית, בוב ואליס מחליפים את המתנות שלהם. ואז קלייר ואליס מחליפים את המתנות. לבסוף, קלייר ובוב מחליפים את המתנות שלהם. בסוף האירוע, קלייר קיבלה את ;כדור שחור ;זכרון לבן ;חום נוכח ;זכרון לבן ;B
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש מתנה אדומה, לבוב יש מתנה כחולה, ולקלייר יש מתנה צהובה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם כל, אליס וקלייר מחליפים את המתנות שלהם. ואז, בוב וקלייר מחליפים את המתנות שלהם. לבסוף, קלייר ואליס מחליפים את המתנות שלהם. בסוף האירוע, אליס קיבלה את ;צהוב נוכח ;מתנה אדומה ;מתנה כחולה ;מתנה כחולה ;C
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש מתנה אדומה, לבוב יש מתנה כחולה, ולקלייר יש מתנה צהובה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם כל, אליס וקלייר מחליפים את המתנות שלהם. ואז, בוב וקלייר מחליפים את המתנות שלהם. לבסוף, קלייר ואליס מחליפים את המתנות שלהם. בסוף האירוע, לבוב יש את ;צהוב נוכח ;מתנה אדומה ;מתנה כחולה ;מתנה אדומה ;B
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש מתנה אדומה, לבוב יש מתנה כחולה, ולקלייר יש מתנה צהובה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם כל, אליס וקלייר מחליפים את המתנות שלהם. ואז, בוב וקלייר מחליפים את המתנות שלהם. לבסוף, קלייר ואליס מחליפים את המתנות שלהם. בסוף האירוע, קלייר קיבלה את ;צהוב נוכח ;מתנה אדומה ;מתנה כחולה ;צהוב נוכח ;A
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: אליס מחזיקה בכדור שחור, בוב מחזיקה במתנה סגולה, וקלייר מחזיקה במתנה כחולה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם כל, קלייר ואליס מחליפים את המתנות שלהם. ואז, בוב וקלייר מחליפים את המתנות שלהם. לבסוף, אליס ובוב מחליפים את המתנות שלהם. בסוף האירוע, אליס קיבלה את ;כדור שחור ;סגול נוכחי ;מתנה כחולה ;כדור שחור ;A
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: אליס מחזיקה בכדור שחור, בוב מחזיקה במתנה סגולה, וקלייר מחזיקה במתנה כחולה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם כל, קלייר ואליס מחליפים את המתנות שלהם. ואז, בוב וקלייר מחליפים את המתנות שלהם. לבסוף, אליס ובוב מחליפים את המתנות שלהם. בסוף האירוע, לבוב יש את ;כדור שחור ;סגול נוכחי ;מתנה כחולה ;מתנה כחולה ;C
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: אליס מחזיקה בכדור שחור, בוב מחזיקה במתנה סגולה, וקלייר מחזיקה במתנה כחולה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם כל, קלייר ואליס מחליפים את המתנות שלהם. ואז, בוב וקלייר מחליפים את המתנות שלהם. לבסוף, אליס ובוב מחליפים את המתנות שלהם. בסוף האירוע, קלייר קיבלה את ;כדור שחור ;סגול נוכחי ;מתנה כחולה ;סגול נוכחי ;B
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש כדור ורוד, לבוב יש כדור כתום, ולקלייר יש מתנה לבנה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. ראשית, בוב וקלייר מחליפים את המתנות שלהם. ואז אליס וקלייר מחליפים את המתנות. לבסוף, בוב וקלייר מחליפים את המתנות שלהם. בסוף האירוע, אליס קיבלה את ;כדור כתום ;כדור ורוד ;זכרון לבן ;כדור כתום ;A
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש כדור ורוד, לבוב יש כדור כתום, ולקלייר יש מתנה לבנה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. ראשית, בוב וקלייר מחליפים את המתנות שלהם. ואז אליס וקלייר מחליפים את המתנות. לבסוף, בוב וקלייר מחליפים את המתנות שלהם. בסוף האירוע, לבוב יש את ;כדור כתום ;כדור ורוד ;זכרון לבן ;כדור ורוד ;B
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש כדור ורוד, לבוב יש כדור כתום, ולקלייר יש מתנה לבנה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. ראשית, בוב וקלייר מחליפים את המתנות שלהם. ואז אליס וקלייר מחליפים את המתנות. לבסוף, בוב וקלייר מחליפים את המתנות שלהם. בסוף האירוע, קלייר קיבלה את ;כדור כתום ;כדור ורוד ;זכרון לבן ;זכרון לבן ;C
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש כדור ורוד, לבוב יש מתנה לבנה, ולקלייר יש כדור כתום. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. ראשית, בוב ואליס מחליפים את המתנות שלהם. ואז קלייר ובוב מחליפים את המתנות שלהם. לבסוף, אליס וקלייר מחליפים את המתנות שלהם. בסוף האירוע, אליס קיבלה את ;כדור כתום ;כדור ורוד ;זכרון לבן ;כדור ורוד ;B
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש כדור ורוד, לבוב יש מתנה לבנה, ולקלייר יש כדור כתום. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. ראשית, בוב ואליס מחליפים את המתנות שלהם. ואז קלייר ובוב מחליפים את המתנות שלהם. לבסוף, אליס וקלייר מחליפים את המתנות שלהם. בסוף האירוע, לבוב יש את ;כדור כתום ;כדור ורוד ;זכרון לבן ;כדור כתום ;A
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש כדור ורוד, לבוב יש מתנה לבנה, ולקלייר יש כדור כתום. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. ראשית, בוב ואליס מחליפים את המתנות שלהם. ואז קלייר ובוב מחליפים את המתנות שלהם. לבסוף, אליס וקלייר מחליפים את המתנות שלהם. בסוף האירוע, קלייר קיבלה את ;כדור כתום ;כדור ורוד ;זכרון לבן ;זכרון לבן ;C
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש מתנה לבנה, לבוב יש כדור כתום, ולקלייר יש מתנה חומה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. ראשית, בוב ואליס מחליפים את המתנות שלהם. ואז קלייר ובוב מחליפים את המתנות שלהם. לבסוף, קלייר ואליס מחליפים את המתנות שלהם. בסוף האירוע, אליס קיבלה את ;כדור כתום ;זכרון לבן ;חום נוכח ;זכרון לבן ;B
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש מתנה לבנה, לבוב יש כדור כתום, ולקלייר יש מתנה חומה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. ראשית, בוב ואליס מחליפים את המתנות שלהם. ואז קלייר ובוב מחליפים את המתנות שלהם. לבסוף, קלייר ואליס מחליפים את המתנות שלהם. בסוף האירוע, לבוב יש את ;כדור כתום ;זכרון לבן ;חום נוכח ;חום נוכח ;C
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש מתנה לבנה, לבוב יש כדור כתום, ולקלייר יש מתנה חומה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. ראשית, בוב ואליס מחליפים את המתנות שלהם. ואז קלייר ובוב מחליפים את המתנות שלהם. לבסוף, קלייר ואליס מחליפים את המתנות שלהם. בסוף האירוע, קלייר קיבלה את ;כדור כתום ;זכרון לבן ;חום נוכח ;כדור כתום ;A
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש מתנה צהובה, לבוב יש מתנה כחולה, ולקלייר יש מתנה ירוקה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם, אליס ובוב מחליפים את המתנות שלהם. ואז קלייר ואליס מחליפים את המתנות. לבסוף, אליס ובוב מחליפים את המתנות שלהם. בסוף האירוע, אליס קיבלה את ;צהוב נוכח ;ירוק נוכח ;מתנה כחולה ;צהוב נוכח ;A
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש מתנה צהובה, לבוב יש מתנה כחולה, ולקלייר יש מתנה ירוקה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם, אליס ובוב מחליפים את המתנות שלהם. ואז קלייר ואליס מחליפים את המתנות. לבסוף, אליס ובוב מחליפים את המתנות שלהם. בסוף האירוע, לבוב יש את ;צהוב נוכח ;ירוק נוכח ;מתנה כחולה ;ירוק נוכח ;B
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש מתנה צהובה, לבוב יש מתנה כחולה, ולקלייר יש מתנה ירוקה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. קודם, אליס ובוב מחליפים את המתנות שלהם. ואז קלייר ואליס מחליפים את המתנות. לבסוף, אליס ובוב מחליפים את המתנות שלהם. בסוף האירוע, קלייר קיבלה את ;צהוב נוכח ;ירוק נוכח ;מתנה כחולה ;מתנה כחולה ;C
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש מתנה אדומה, לבוב יש כדור שחור, ולקלייר יש מתנה לבנה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. ראשית, בוב ואליס מחליפים את המתנות שלהם. ואז קלייר ובוב מחליפים את המתנות שלהם. לבסוף, אליס וקלייר מחליפים את המתנות שלהם. בסוף האירוע, אליס קיבלה את ;כדור שחור ;מתנה אדומה ;זכרון לבן ;מתנה אדומה ;B
אליס, בוב וקלייר מחליפים מתנות של פילים לבנים. בתחילת האירוע, כל אחד מהם מחזיק מתנה בצבע שונה: לאליס יש מתנה אדומה, לבוב יש כדור שחור, ולקלייר יש מתנה לבנה. ככל שהאירוע מתפתח, זוגות של אנשים מחליפים מתנות. ראשית, בוב ואליס מחליפים את המתנות שלהם. ואז קלייר ובוב מחליפים את המתנות שלהם. לבסוף, אליס וקלייר מחליפים את המתנות שלהם. בסוף האירוע, לבוב יש את ;כדור שחור ;מתנה אדומה ;זכרון לבן ;זכרון לבן ;C
