question;A;B;C;answer;answer_abc
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n wit bal, Bob 'n geel bal en Claire 'n bruin bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Claire en Bob ruil hulle balle. Toe het Alice en Claire hulle balle uitgeruil. Uiteindelik het Bob en Claire hulle balle uitgeruil. Aan die einde van die spel, het Bob die ;wit bal ;bruin bal ;geel bal ;wit bal ;A
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n wit bal, Bob 'n geel bal en Claire 'n bruin bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Claire en Bob ruil hulle balle. Toe het Alice en Claire hulle balle uitgeruil. Uiteindelik het Bob en Claire hulle balle uitgeruil. Aan die einde van die spel, het Claire die ;wit bal ;bruin bal ;geel bal ;bruin bal ;B
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n wit bal, Bob 'n pers bal en Claire 'n pienk bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Bob en Alice ruil hulle balle. Toe het Bob en Claire hulle balle uitgeruil. Uiteindelik ruil Bob en Alice balle uit. Aan die einde van die spel, het Alice die ;wit bal ;pers bal ;pienk bal ;pienk bal ;C
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n wit bal, Bob 'n pers bal en Claire 'n pienk bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Bob en Alice ruil hulle balle. Toe het Bob en Claire hulle balle uitgeruil. Uiteindelik ruil Bob en Alice balle uit. Aan die einde van die spel, het Bob die ;wit bal ;pers bal ;pienk bal ;pers bal ;B
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n wit bal, Bob 'n pers bal en Claire 'n pienk bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Bob en Alice ruil hulle balle. Toe het Bob en Claire hulle balle uitgeruil. Uiteindelik ruil Bob en Alice balle uit. Aan die einde van die spel, het Claire die ;wit bal ;pers bal ;pienk bal ;wit bal ;A
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n rooi bal, Bob 'n oranje bal en Claire 'n swart bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Alice en Bob ruil hulle balle. Toe het Alice en Claire hulle balle uitgeruil. Uiteindelik het Claire en Bob hulle balle uitgeruil. Aan die einde van die spel, het Alice die ;oranje bal ;swart bal ;rooi bal ;swart bal ;B
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n rooi bal, Bob 'n oranje bal en Claire 'n swart bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Alice en Bob ruil hulle balle. Toe het Alice en Claire hulle balle uitgeruil. Uiteindelik het Claire en Bob hulle balle uitgeruil. Aan die einde van die spel, het Bob die ;oranje bal ;swart bal ;rooi bal ;oranje bal ;A
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n rooi bal, Bob 'n oranje bal en Claire 'n swart bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Alice en Bob ruil hulle balle. Toe het Alice en Claire hulle balle uitgeruil. Uiteindelik het Claire en Bob hulle balle uitgeruil. Aan die einde van die spel, het Claire die ;oranje bal ;swart bal ;rooi bal ;rooi bal ;C
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n oranje bal, Bob 'n rooi bal en Claire 'n pers bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Bob en Alice ruil hulle balle. Toe het Alice en Claire hulle balle uitgeruil. Uiteindelik ruil Bob en Alice balle uit. Aan die einde van die spel, het Alice die ;oranje bal ;rooi bal ;pers bal ;oranje bal ;A
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n oranje bal, Bob 'n rooi bal en Claire 'n pers bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Bob en Alice ruil hulle balle. Toe het Alice en Claire hulle balle uitgeruil. Uiteindelik ruil Bob en Alice balle uit. Aan die einde van die spel, het Bob die ;oranje bal ;rooi bal ;pers bal ;pers bal ;C
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n oranje bal, Bob 'n rooi bal en Claire 'n pers bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Bob en Alice ruil hulle balle. Toe het Alice en Claire hulle balle uitgeruil. Uiteindelik ruil Bob en Alice balle uit. Aan die einde van die spel, het Claire die ;oranje bal ;rooi bal ;pers bal ;rooi bal ;B
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n groen bal, Bob 'n blou bal en Claire 'n bruin bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Claire en Bob ruil hulle balle. Toe het Alice en Claire hulle balle uitgeruil. Uiteindelik ruil Alice en Bob hulle balle. Aan die einde van die spel, het Alice die ;blou bal ;bruin bal ;groen bal ;bruin bal ;B
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n groen bal, Bob 'n blou bal en Claire 'n bruin bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Claire en Bob ruil hulle balle. Toe het Alice en Claire hulle balle uitgeruil. Uiteindelik ruil Alice en Bob hulle balle. Aan die einde van die spel, het Bob die ;blou bal ;bruin bal ;groen bal ;blou bal ;A
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n groen bal, Bob 'n blou bal en Claire 'n bruin bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Claire en Bob ruil hulle balle. Toe het Alice en Claire hulle balle uitgeruil. Uiteindelik ruil Alice en Bob hulle balle. Aan die einde van die spel, het Claire die ;blou bal ;bruin bal ;groen bal ;groen bal ;C
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n pienk bal, Bob 'n pers bal en Claire 'n swart bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Bob en Claire ruil hulle balle. Toe het Bob en Alice hulle balle uitgeruil. Uiteindelik het Claire en Bob hulle balle uitgeruil. Aan die einde van die spel, het Alice die ;swart bal ;pers bal ;pienk bal ;swart bal ;A
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n pienk bal, Bob 'n pers bal en Claire 'n swart bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Bob en Claire ruil hulle balle. Toe het Bob en Alice hulle balle uitgeruil. Uiteindelik het Claire en Bob hulle balle uitgeruil. Aan die einde van die spel, het Bob die ;swart bal ;pers bal ;pienk bal ;pers bal ;B
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n pienk bal, Bob 'n pers bal en Claire 'n swart bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Bob en Claire ruil hulle balle. Toe het Bob en Alice hulle balle uitgeruil. Uiteindelik het Claire en Bob hulle balle uitgeruil. Aan die einde van die spel, het Claire die ;swart bal ;pers bal ;pienk bal ;pienk bal ;C
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n blou bal, Bob 'n swart bal en Claire 'n pienk bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Claire en Bob ruil hulle balle. Toe het Bob en Alice hulle balle uitgeruil. Uiteindelik het Claire en Alice hulle balle uitgeruil. Aan die einde van die spel, het Alice die ;blou bal ;swart bal ;pienk bal ;swart bal ;B
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n blou bal, Bob 'n swart bal en Claire 'n pienk bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Claire en Bob ruil hulle balle. Toe het Bob en Alice hulle balle uitgeruil. Uiteindelik het Claire en Alice hulle balle uitgeruil. Aan die einde van die spel, het Bob die ;blou bal ;swart bal ;pienk bal ;blou bal ;A
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n blou bal, Bob 'n swart bal en Claire 'n pienk bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Claire en Bob ruil hulle balle. Toe het Bob en Alice hulle balle uitgeruil. Uiteindelik het Claire en Alice hulle balle uitgeruil. Aan die einde van die spel, het Claire die ;blou bal ;swart bal ;pienk bal ;pienk bal ;C
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n pers bal, Bob 'n rooi bal en Claire 'n groen bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Alice en Claire ruil hulle balle. Dan ruil Alice en Bob hulle balle. Uiteindelik het Claire en Alice hulle balle uitgeruil. Aan die einde van die spel, het Alice die ;rooi bal ;pers bal ;groen bal ;pers bal ;B
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n pers bal, Bob 'n rooi bal en Claire 'n groen bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Alice en Claire ruil hulle balle. Dan ruil Alice en Bob hulle balle. Uiteindelik het Claire en Alice hulle balle uitgeruil. Aan die einde van die spel, het Bob die ;rooi bal ;pers bal ;groen bal ;groen bal ;C
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n pers bal, Bob 'n rooi bal en Claire 'n groen bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Alice en Claire ruil hulle balle. Dan ruil Alice en Bob hulle balle. Uiteindelik het Claire en Alice hulle balle uitgeruil. Aan die einde van die spel, het Claire die ;rooi bal ;pers bal ;groen bal ;rooi bal ;A
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n pienk bal, Bob 'n groen bal en Claire 'n wit bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Claire en Alice ruil hulle balle. Dan ruil Alice en Bob hulle balle. Uiteindelik het Bob en Claire hulle balle uitgeruil. Aan die einde van die spel, het Alice die ;wit bal ;pienk bal ;groen bal ;groen bal ;C
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n pienk bal, Bob 'n groen bal en Claire 'n wit bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Claire en Alice ruil hulle balle. Dan ruil Alice en Bob hulle balle. Uiteindelik het Bob en Claire hulle balle uitgeruil. Aan die einde van die spel, het Bob die ;wit bal ;pienk bal ;groen bal ;pienk bal ;B
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n pienk bal, Bob 'n groen bal en Claire 'n wit bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Claire en Alice ruil hulle balle. Dan ruil Alice en Bob hulle balle. Uiteindelik het Bob en Claire hulle balle uitgeruil. Aan die einde van die spel, het Claire die ;wit bal ;pienk bal ;groen bal ;wit bal ;A
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n blou bal, Bob 'n wit bal en Claire 'n rooi bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Claire en Bob ruil hulle balle. Dan ruil Alice en Bob hulle balle. Uiteindelik het Claire en Bob hulle balle uitgeruil. Aan die einde van die spel, het Alice die ;wit bal ;blou bal ;rooi bal ;rooi bal ;C
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n blou bal, Bob 'n wit bal en Claire 'n rooi bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Claire en Bob ruil hulle balle. Dan ruil Alice en Bob hulle balle. Uiteindelik het Claire en Bob hulle balle uitgeruil. Aan die einde van die spel, het Bob die ;wit bal ;blou bal ;rooi bal ;wit bal ;A
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n blou bal, Bob 'n wit bal en Claire 'n rooi bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Claire en Bob ruil hulle balle. Dan ruil Alice en Bob hulle balle. Uiteindelik het Claire en Bob hulle balle uitgeruil. Aan die einde van die spel, het Claire die ;wit bal ;blou bal ;rooi bal ;blou bal ;B
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n bruin bal, Bob 'n pienk bal en Claire 'n blou bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Claire en Bob ruil hulle balle. Toe het Claire en Alice hulle balle uitgeruil. Uiteindelik het Bob en Claire hulle balle uitgeruil. Aan die einde van die spel, het Alice die ;blou bal ;bruin bal ;pienk bal ;pienk bal ;C
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n bruin bal, Bob 'n pienk bal en Claire 'n blou bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Claire en Bob ruil hulle balle. Toe het Claire en Alice hulle balle uitgeruil. Uiteindelik het Bob en Claire hulle balle uitgeruil. Aan die einde van die spel, het Bob die ;blou bal ;bruin bal ;pienk bal ;bruin bal ;B
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n bruin bal, Bob 'n pienk bal en Claire 'n blou bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Claire en Bob ruil hulle balle. Toe het Claire en Alice hulle balle uitgeruil. Uiteindelik het Bob en Claire hulle balle uitgeruil. Aan die einde van die spel, het Claire die ;blou bal ;bruin bal ;pienk bal ;blou bal ;A
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n oranje bal, Bob 'n groen bal en Claire 'n pienk bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Bob en Claire ruil hulle balle. Toe het Claire en Alice hulle balle uitgeruil. Uiteindelik ruil Bob en Alice balle uit. Aan die einde van die spel, het Alice die ;oranje bal ;pienk bal ;groen bal ;pienk bal ;B
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n oranje bal, Bob 'n groen bal en Claire 'n pienk bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Bob en Claire ruil hulle balle. Toe het Claire en Alice hulle balle uitgeruil. Uiteindelik ruil Bob en Alice balle uit. Aan die einde van die spel, het Bob die ;oranje bal ;pienk bal ;groen bal ;groen bal ;C
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n oranje bal, Bob 'n groen bal en Claire 'n pienk bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Bob en Claire ruil hulle balle. Toe het Claire en Alice hulle balle uitgeruil. Uiteindelik ruil Bob en Alice balle uit. Aan die einde van die spel, het Claire die ;oranje bal ;pienk bal ;groen bal ;oranje bal ;A
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n pers bal, Bob 'n geel bal en Claire 'n oranje bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Claire en Bob ruil hulle balle. Toe het Bob en Alice hulle balle uitgeruil. Uiteindelik het Claire en Bob hulle balle uitgeruil. Aan die einde van die spel, het Alice die ;oranje bal ;geel bal ;pers bal ;oranje bal ;A
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n pers bal, Bob 'n geel bal en Claire 'n oranje bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Claire en Bob ruil hulle balle. Toe het Bob en Alice hulle balle uitgeruil. Uiteindelik het Claire en Bob hulle balle uitgeruil. Aan die einde van die spel, het Bob die ;oranje bal ;geel bal ;pers bal ;geel bal ;B
Alice, Bob en Claire speel 'n speletjie. Aan die begin van die spel hou hulle elkeen 'n bal in die hand: Alice het 'n pers bal, Bob 'n geel bal en Claire 'n oranje bal. Namate die spel vorder, ruil spelers pare balle uit. Eerstens, Claire en Bob ruil hulle balle. Toe het Bob en Alice hulle balle uitgeruil. Uiteindelik het Claire en Bob hulle balle uitgeruil. Aan die einde van die spel, het Claire die ;oranje bal ;geel bal ;pers bal ;pers bal ;C
Alice, Bob en Claire hou 'n geskenk uitruil vir wit olifante. Aan die begin van die geleentheid hou hulle elkeen 'n geskenk van 'n ander kleur in die hand: Alice het 'n geel geskenk, Bob het 'n groen geskenk en Claire het 'n pers geskenk. Terwyl die geleentheid vorder, gee mense geskenke uit aan mekaar. Eerstens ruil Bob en Alice hulle geskenke uit. Dan ruil Claire en Alice hulle geskenke uit. Uiteindelik ruil Alice en Bob hul geskenke uit. Aan die einde van die geleentheid het Alice die ;geel teenwoordig ;groen geskenk ;pers geskenk ;geel teenwoordig ;A
Alice, Bob en Claire hou 'n geskenk uitruil vir wit olifante. Aan die begin van die geleentheid hou hulle elkeen 'n geskenk van 'n ander kleur in die hand: Alice het 'n geel geskenk, Bob het 'n groen geskenk en Claire het 'n pers geskenk. Terwyl die geleentheid vorder, gee mense geskenke uit aan mekaar. Eerstens ruil Bob en Alice hulle geskenke uit. Dan ruil Claire en Alice hulle geskenke uit. Uiteindelik ruil Alice en Bob hul geskenke uit. Aan die einde van die geleentheid het Bob die ;geel teenwoordig ;groen geskenk ;pers geskenk ;pers geskenk ;C
Alice, Bob en Claire hou 'n geskenk uitruil vir wit olifante. Aan die begin van die geleentheid hou hulle elkeen 'n geskenk van 'n ander kleur in die hand: Alice het 'n geel geskenk, Bob het 'n groen geskenk en Claire het 'n pers geskenk. Terwyl die geleentheid vorder, gee mense geskenke uit aan mekaar. Eerstens ruil Bob en Alice hulle geskenke uit. Dan ruil Claire en Alice hulle geskenke uit. Uiteindelik ruil Alice en Bob hul geskenke uit. Aan die einde van die geleentheid het Claire die ;geel teenwoordig ;groen geskenk ;pers geskenk ;groen geskenk ;B
Alice, Bob en Claire hou 'n geskenk uitruil vir wit olifante. Aan die begin van die geleentheid hou hulle elkeen 'n geskenk van 'n ander kleur in die hand: Alice het 'n geel geskenk, Bob het 'n rooi geskenk en Claire het 'n wit geskenk. Terwyl die geleentheid vorder, gee mense geskenke uit aan mekaar. Eerstens ruil Alice en Claire hulle geskenke uit. Dan ruil Alice en Bob hulle geskenke uit. Uiteindelik ruil Alice en Claire hulle geskenke uit. Aan die einde van die geleentheid het Alice die ;geel teenwoordig ;rooi geskenk ;wit geskenk ;geel teenwoordig ;A
Alice, Bob en Claire hou 'n geskenk uitruil vir wit olifante. Aan die begin van die geleentheid hou hulle elkeen 'n geskenk van 'n ander kleur in die hand: Alice het 'n geel geskenk, Bob het 'n rooi geskenk en Claire het 'n wit geskenk. Terwyl die geleentheid vorder, gee mense geskenke uit aan mekaar. Eerstens ruil Alice en Claire hulle geskenke uit. Dan ruil Alice en Bob hulle geskenke uit. Uiteindelik ruil Alice en Claire hulle geskenke uit. Aan die einde van die geleentheid het Bob die ;geel teenwoordig ;rooi geskenk ;wit geskenk ;wit geskenk ;C
Alice, Bob en Claire hou 'n geskenk uitruil vir wit olifante. Aan die begin van die geleentheid hou hulle elkeen 'n geskenk van 'n ander kleur in die hand: Alice het 'n geel geskenk, Bob het 'n rooi geskenk en Claire het 'n wit geskenk. Terwyl die geleentheid vorder, gee mense geskenke uit aan mekaar. Eerstens ruil Alice en Claire hulle geskenke uit. Dan ruil Alice en Bob hulle geskenke uit. Uiteindelik ruil Alice en Claire hulle geskenke uit. Aan die einde van die geleentheid het Claire die ;geel teenwoordig ;rooi geskenk ;wit geskenk ;rooi geskenk ;B
Alice, Bob en Claire hou 'n geskenk uitruil vir wit olifante. Aan die begin van die geleentheid hou hulle elkeen 'n geskenk van 'n ander kleur in die hand: Alice het 'n geel geskenk, Bob het 'n pers geskenk en Claire het 'n groen geskenk. Terwyl die geleentheid vorder, gee mense geskenke uit aan mekaar. Eerstens ruil Claire en Alice hulle geskenke uit. Dan ruil Bob en Claire hulle geskenke uit. Uiteindelik ruil Alice en Bob hul geskenke uit. Aan die einde van die geleentheid het Alice die ;geel teenwoordig ;groen geskenk ;pers geskenk ;geel teenwoordig ;A
Alice, Bob en Claire hou 'n geskenk uitruil vir wit olifante. Aan die begin van die geleentheid hou hulle elkeen 'n geskenk van 'n ander kleur in die hand: Alice het 'n geel geskenk, Bob het 'n pers geskenk en Claire het 'n groen geskenk. Terwyl die geleentheid vorder, gee mense geskenke uit aan mekaar. Eerstens ruil Claire en Alice hulle geskenke uit. Dan ruil Bob en Claire hulle geskenke uit. Uiteindelik ruil Alice en Bob hul geskenke uit. Aan die einde van die geleentheid het Bob die ;geel teenwoordig ;groen geskenk ;pers geskenk ;groen geskenk ;B
Alice, Bob en Claire hou 'n geskenk uitruil vir wit olifante. Aan die begin van die geleentheid hou hulle elkeen 'n geskenk van 'n ander kleur in die hand: Alice het 'n geel geskenk, Bob het 'n pers geskenk en Claire het 'n groen geskenk. Terwyl die geleentheid vorder, gee mense geskenke uit aan mekaar. Eerstens ruil Claire en Alice hulle geskenke uit. Dan ruil Bob en Claire hulle geskenke uit. Uiteindelik ruil Alice en Bob hul geskenke uit. Aan die einde van die geleentheid het Claire die ;geel teenwoordig ;groen geskenk ;pers geskenk ;pers geskenk ;C
Alice, Bob en Claire hou 'n geskenk uitruil vir wit olifante. Aan die begin van die geleentheid hou hulle elkeen 'n geskenk van 'n ander kleur in die hand: Alice het 'n blou geskenk, Bob het 'n oranje bal en Claire het 'n bruin geskenk. Terwyl die geleentheid vorder, gee mense geskenke uit aan mekaar. Eerstens ruil Bob en Alice hulle geskenke uit. Dan ruil Claire en Alice hulle geskenke uit. Uiteindelik ruil Claire en Bob hulle geskenke uit. Aan die einde van die geleentheid het Alice die ;oranje bal ;blou geskenk ;bruin geskenk ;bruin geskenk ;C
Alice, Bob en Claire hou 'n geskenk uitruil vir wit olifante. Aan die begin van die geleentheid hou hulle elkeen 'n geskenk van 'n ander kleur in die hand: Alice het 'n blou geskenk, Bob het 'n oranje bal en Claire het 'n bruin geskenk. Terwyl die geleentheid vorder, gee mense geskenke uit aan mekaar. Eerstens ruil Bob en Alice hulle geskenke uit. Dan ruil Claire en Alice hulle geskenke uit. Uiteindelik ruil Claire en Bob hulle geskenke uit. Aan die einde van die geleentheid het Bob die ;oranje bal ;blou geskenk ;bruin geskenk ;oranje bal ;A
Alice, Bob en Claire hou 'n geskenk uitruil vir wit olifante. Aan die begin van die geleentheid hou hulle elkeen 'n geskenk van 'n ander kleur in die hand: Alice het 'n blou geskenk, Bob het 'n oranje bal en Claire het 'n bruin geskenk. Terwyl die geleentheid vorder, gee mense geskenke uit aan mekaar. Eerstens ruil Bob en Alice hulle geskenke uit. Dan ruil Claire en Alice hulle geskenke uit. Uiteindelik ruil Claire en Bob hulle geskenke uit. Aan die einde van die geleentheid het Claire die ;oranje bal ;blou geskenk ;bruin geskenk ;blou geskenk ;B
Alice, Bob en Claire hou 'n geskenk uitruil vir wit olifante. Aan die begin van die geleentheid hou hulle elkeen 'n geskenk van 'n ander kleur in die hand: Alice het 'n groen geskenk, Bob het 'n blou geskenk en Claire het 'n bruin geskenk. Terwyl die geleentheid vorder, gee mense geskenke uit aan mekaar. Eerstens ruil Claire en Alice hulle geskenke uit. Dan ruil Claire en Bob hulle geskenke uit. Uiteindelik ruil Alice en Claire hulle geskenke uit. Aan die einde van die geleentheid het Alice die ;groen geskenk ;blou geskenk ;bruin geskenk ;blou geskenk ;B
Alice, Bob en Claire hou 'n geskenk uitruil vir wit olifante. Aan die begin van die geleentheid hou hulle elkeen 'n geskenk van 'n ander kleur in die hand: Alice het 'n groen geskenk, Bob het 'n blou geskenk en Claire het 'n bruin geskenk. Terwyl die geleentheid vorder, gee mense geskenke uit aan mekaar. Eerstens ruil Claire en Alice hulle geskenke uit. Dan ruil Claire en Bob hulle geskenke uit. Uiteindelik ruil Alice en Claire hulle geskenke uit. Aan die einde van die geleentheid het Bob die ;groen geskenk ;blou geskenk ;bruin geskenk ;groen geskenk ;A
Alice, Bob en Claire hou 'n geskenk uitruil vir wit olifante. Aan die begin van die geleentheid hou hulle elkeen 'n geskenk van 'n ander kleur in die hand: Alice het 'n groen geskenk, Bob het 'n blou geskenk en Claire het 'n bruin geskenk. Terwyl die geleentheid vorder, gee mense geskenke uit aan mekaar. Eerstens ruil Claire en Alice hulle geskenke uit. Dan ruil Claire en Bob hulle geskenke uit. Uiteindelik ruil Alice en Claire hulle geskenke uit. Aan die einde van die geleentheid het Claire die ;groen geskenk ;blou geskenk ;bruin geskenk ;bruin geskenk ;C
Alice, Bob en Claire hou 'n geskenk uitruil vir wit olifante. Aan die begin van die geleentheid hou hulle elkeen 'n geskenk van 'n ander kleur in die hand: Alice het 'n rooi geskenk, Bob het 'n swart bal en Claire het 'n pienk bal. Terwyl die geleentheid vorder, gee mense geskenke uit aan mekaar. Eerstens ruil Alice en Claire hulle geskenke uit. Dan ruil Bob en Alice hulle geskenke uit. Uiteindelik ruil Alice en Claire hulle geskenke uit. Aan die einde van die geleentheid het Alice die ;swart bal ;pienk bal ;rooi geskenk ;rooi geskenk ;C
Alice, Bob en Claire hou 'n geskenk uitruil vir wit olifante. Aan die begin van die geleentheid hou hulle elkeen 'n geskenk van 'n ander kleur in die hand: Alice het 'n rooi geskenk, Bob het 'n swart bal en Claire het 'n pienk bal. Terwyl die geleentheid vorder, gee mense geskenke uit aan mekaar. Eerstens ruil Alice en Claire hulle geskenke uit. Dan ruil Bob en Alice hulle geskenke uit. Uiteindelik ruil Alice en Claire hulle geskenke uit. Aan die einde van die geleentheid het Bob die ;swart bal ;pienk bal ;rooi geskenk ;pienk bal ;B
Alice, Bob en Claire hou 'n geskenk uitruil vir wit olifante. Aan die begin van die geleentheid hou hulle elkeen 'n geskenk van 'n ander kleur in die hand: Alice het 'n rooi geskenk, Bob het 'n swart bal en Claire het 'n pienk bal. Terwyl die geleentheid vorder, gee mense geskenke uit aan mekaar. Eerstens ruil Alice en Claire hulle geskenke uit. Dan ruil Bob en Alice hulle geskenke uit. Uiteindelik ruil Alice en Claire hulle geskenke uit. Aan die einde van die geleentheid het Claire die ;swart bal ;pienk bal ;rooi geskenk ;swart bal ;A
Alice, Bob en Claire hou 'n geskenk uitruil vir wit olifante. Aan die begin van die geleentheid hou hulle elkeen 'n geskenk van 'n ander kleur in die hand: Alice het 'n pienk bal, Bob het 'n geel geskenk en Claire het 'n swart bal. Terwyl die geleentheid vorder, gee mense geskenke uit aan mekaar. Eerstens ruil Bob en Alice hulle geskenke uit. Dan ruil Claire en Alice hulle geskenke uit. Uiteindelik ruil Claire en Bob hulle geskenke uit. Aan die einde van die geleentheid het Alice die ;swart bal ;pienk bal ;geel teenwoordig ;swart bal ;A
