question;A;B;C;answer;answer_abc
Alice, Bob ja Claire mängivad mängu. Mängu alguses hoiab igaüks pall: Alice'il on oranž, Bobil on roheline ja Claire'il roosa. Mängu käigus vahetatakse palle paaridena. Esiteks, Bob ja Claire vahetasid palle. Siis vahetasid Claire ja Alice pallid. Lõpuks Bob ja Alice vahetasid palle. Mängu lõpus on Claire'il ;oranžikuu ;roosa pall ;roheline pall ;oranžikuu ;A
Alice, Bob ja Claire mängivad mängu. Mängu alguses hoiab igaüks pall: Alice'il on lilla pall, Bobil on kollane pall ja Claire'il on oranž pall. Mängu käigus vahetatakse palle paaridena. Esiteks, Claire ja Bob vahetasid palle. Siis Bob ja Alice vahetasid palle. Lõpuks vahetasid Claire ja Bob pallid. Mängu lõpus on Alice'il ;oranžikuu ;kollas pall ;purpurpurpurv ;oranžikuu ;A
Alice, Bob ja Claire mängivad mängu. Mängu alguses hoiab igaüks pall: Alice'il on lilla pall, Bobil on kollane pall ja Claire'il on oranž pall. Mängu käigus vahetatakse palle paaridena. Esiteks, Claire ja Bob vahetasid palle. Siis Bob ja Alice vahetasid palle. Lõpuks vahetasid Claire ja Bob pallid. Mängu lõpus on Bobil ;oranžikuu ;kollas pall ;purpurpurpurv ;kollas pall ;B
Alice, Bob ja Claire mängivad mängu. Mängu alguses hoiab igaüks pall: Alice'il on lilla pall, Bobil on kollane pall ja Claire'il on oranž pall. Mängu käigus vahetatakse palle paaridena. Esiteks, Claire ja Bob vahetasid palle. Siis Bob ja Alice vahetasid palle. Lõpuks vahetasid Claire ja Bob pallid. Mängu lõpus on Claire'il ;oranžikuu ;kollas pall ;purpurpurpurv ;purpurpurpurv ;C
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on kollane kingitus, Bobil on roheline kingitus ja Claire'il on lilla kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Bob ja Alice kingitusi. Siis Claire ja Alice vahetasid kingitusi. Lõpuks Alice ja Bob vahetasid kingitusi. Ja siis Alice saab... ;kollaselt ;roheline kingitus ;purpurne kink ;kollaselt ;A
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on kollane kingitus, Bobil on roheline kingitus ja Claire'il on lilla kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Bob ja Alice kingitusi. Siis Claire ja Alice vahetasid kingitusi. Lõpuks Alice ja Bob vahetasid kingitusi. Ürituse lõpus on Bobil ;kollaselt ;roheline kingitus ;purpurne kink ;purpurne kink ;C
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on kollane kingitus, Bobil on roheline kingitus ja Claire'il on lilla kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Bob ja Alice kingitusi. Siis Claire ja Alice vahetasid kingitusi. Lõpuks Alice ja Bob vahetasid kingitusi. Etenduse lõpus on Claire'il ;kollaselt ;roheline kingitus ;purpurne kink ;roheline kingitus ;B
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on kollane kingitus, Bobil on punane kingitus ja Claire'il on valge kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt Alice ja Claire vahetasid kingitusi. Siis Alice ja Bob vahetasid kingitusi. Lõpuks Alice ja Claire vahetasid kingitusi. Ja siis Alice saab... ;kollaselt ;punane kingitus ;Valge kingitus ;kollaselt ;A
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on kollane kingitus, Bobil on punane kingitus ja Claire'il on valge kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt Alice ja Claire vahetasid kingitusi. Siis Alice ja Bob vahetasid kingitusi. Lõpuks Alice ja Claire vahetasid kingitusi. Ürituse lõpus on Bobil ;kollaselt ;punane kingitus ;Valge kingitus ;Valge kingitus ;C
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on kollane kingitus, Bobil on punane kingitus ja Claire'il on valge kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt Alice ja Claire vahetasid kingitusi. Siis Alice ja Bob vahetasid kingitusi. Lõpuks Alice ja Claire vahetasid kingitusi. Etenduse lõpus on Claire'il ;kollaselt ;punane kingitus ;Valge kingitus ;punane kingitus ;B
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on kollane kingitus, Bobil on lillaselt kingitus ja Claire'il on roheline kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Claire ja Alice kingitusi. Siis Bob ja Claire vahetasid kingitusi. Lõpuks Alice ja Bob vahetasid kingitusi. Ja siis Alice saab... ;kollaselt ;roheline kingitus ;purpurne kink ;kollaselt ;A
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on kollane kingitus, Bobil on lillaselt kingitus ja Claire'il on roheline kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Claire ja Alice kingitusi. Siis Bob ja Claire vahetasid kingitusi. Lõpuks Alice ja Bob vahetasid kingitusi. Ürituse lõpus on Bobil ;kollaselt ;roheline kingitus ;purpurne kink ;roheline kingitus ;B
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on kollane kingitus, Bobil on lillaselt kingitus ja Claire'il on roheline kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Claire ja Alice kingitusi. Siis Bob ja Claire vahetasid kingitusi. Lõpuks Alice ja Bob vahetasid kingitusi. Etenduse lõpus on Claire'il ;kollaselt ;roheline kingitus ;purpurne kink ;purpurne kink ;C
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on sinine kingitus, Bobil on oranž pall ja Claire'il on pruun kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Bob ja Alice kingitusi. Siis Claire ja Alice vahetasid kingitusi. Lõpuks vahetasid Claire ja Bob kingitusi. Ja siis Alice saab... ;oranžikuu ;sinine kingitus ;pruun ;pruun ;C
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on sinine kingitus, Bobil on oranž pall ja Claire'il on pruun kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Bob ja Alice kingitusi. Siis Claire ja Alice vahetasid kingitusi. Lõpuks vahetasid Claire ja Bob kingitusi. Ürituse lõpus on Bobil ;oranžikuu ;sinine kingitus ;pruun ;oranžikuu ;A
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on sinine kingitus, Bobil on oranž pall ja Claire'il on pruun kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Bob ja Alice kingitusi. Siis Claire ja Alice vahetasid kingitusi. Lõpuks vahetasid Claire ja Bob kingitusi. Etenduse lõpus on Claire'il ;oranžikuu ;sinine kingitus ;pruun ;sinine kingitus ;B
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on roheline kingitus, Bobil on sinine kingitus ja Claire'il on pruun kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Claire ja Alice kingitusi. Siis vahetasid Claire ja Bob kingitusi. Lõpuks Alice ja Claire vahetasid kingitusi. Ja siis Alice saab... ;roheline kingitus ;sinine kingitus ;pruun ;sinine kingitus ;B
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on roheline kingitus, Bobil on sinine kingitus ja Claire'il on pruun kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Claire ja Alice kingitusi. Siis vahetasid Claire ja Bob kingitusi. Lõpuks Alice ja Claire vahetasid kingitusi. Ürituse lõpus on Bobil ;roheline kingitus ;sinine kingitus ;pruun ;roheline kingitus ;A
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on roheline kingitus, Bobil on sinine kingitus ja Claire'il on pruun kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Claire ja Alice kingitusi. Siis vahetasid Claire ja Bob kingitusi. Lõpuks Alice ja Claire vahetasid kingitusi. Etenduse lõpus on Claire'il ;roheline kingitus ;sinine kingitus ;pruun ;pruun ;C
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on punane kingitus, Bobil on must pall ja Claire'il on roosa pall. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt Alice ja Claire vahetasid kingitusi. Siis vahetasid Bob ja Alice kingitusi. Lõpuks Alice ja Claire vahetasid kingitusi. Ja siis Alice saab... ;must pall ;roosa pall ;punane kingitus ;punane kingitus ;C
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on punane kingitus, Bobil on must pall ja Claire'il on roosa pall. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt Alice ja Claire vahetasid kingitusi. Siis vahetasid Bob ja Alice kingitusi. Lõpuks Alice ja Claire vahetasid kingitusi. Ürituse lõpus on Bobil ;must pall ;roosa pall ;punane kingitus ;roosa pall ;B
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on punane kingitus, Bobil on must pall ja Claire'il on roosa pall. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt Alice ja Claire vahetasid kingitusi. Siis vahetasid Bob ja Alice kingitusi. Lõpuks Alice ja Claire vahetasid kingitusi. Etenduse lõpus on Claire'il ;must pall ;roosa pall ;punane kingitus ;must pall ;A
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on roosa pall, Bobil on kollane kingitus ja Claire'il on must pall. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Bob ja Alice kingitusi. Siis Claire ja Alice vahetasid kingitusi. Lõpuks vahetasid Claire ja Bob kingitusi. Ja siis Alice saab... ;must pall ;roosa pall ;kollaselt ;must pall ;A
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on roosa pall, Bobil on kollane kingitus ja Claire'il on must pall. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Bob ja Alice kingitusi. Siis Claire ja Alice vahetasid kingitusi. Lõpuks vahetasid Claire ja Bob kingitusi. Ürituse lõpus on Bobil ;must pall ;roosa pall ;kollaselt ;kollaselt ;C
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on roosa pall, Bobil on kollane kingitus ja Claire'il on must pall. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Bob ja Alice kingitusi. Siis Claire ja Alice vahetasid kingitusi. Lõpuks vahetasid Claire ja Bob kingitusi. Etenduse lõpus on Claire'il ;must pall ;roosa pall ;kollaselt ;roosa pall ;B
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on must pall, Bobil on roheline kingitus ja Claire'il on pruun kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt Alice ja Bob vahetasid kingitusi. Siis vahetasid Claire ja Bob kingitusi. Lõpuks Alice ja Claire vahetasid kingitusi. Ja siis Alice saab... ;must pall ;roheline kingitus ;pruun ;must pall ;A
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on must pall, Bobil on roheline kingitus ja Claire'il on pruun kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt Alice ja Bob vahetasid kingitusi. Siis vahetasid Claire ja Bob kingitusi. Lõpuks Alice ja Claire vahetasid kingitusi. Ürituse lõpus on Bobil ;must pall ;roheline kingitus ;pruun ;pruun ;C
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on must pall, Bobil on roheline kingitus ja Claire'il on pruun kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt Alice ja Bob vahetasid kingitusi. Siis vahetasid Claire ja Bob kingitusi. Lõpuks Alice ja Claire vahetasid kingitusi. Etenduse lõpus on Claire'il ;must pall ;roheline kingitus ;pruun ;roheline kingitus ;B
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on oranž, Bobil on lillasvärviline ja Claire'il on sinine kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Claire ja Alice kingitusi. Siis Alice ja Bob vahetasid kingitusi. Lõpuks vahetasid Bob ja Claire kingitusi. Ja siis Alice saab... ;oranžikuu ;purpurne kink ;sinine kingitus ;purpurne kink ;B
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on oranž, Bobil on lillasvärviline ja Claire'il on sinine kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Claire ja Alice kingitusi. Siis Alice ja Bob vahetasid kingitusi. Lõpuks vahetasid Bob ja Claire kingitusi. Ürituse lõpus on Bobil ;oranžikuu ;purpurne kink ;sinine kingitus ;oranžikuu ;A
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on oranž, Bobil on lillasvärviline ja Claire'il on sinine kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Claire ja Alice kingitusi. Siis Alice ja Bob vahetasid kingitusi. Lõpuks vahetasid Bob ja Claire kingitusi. Etenduse lõpus on Claire'il ;oranžikuu ;purpurne kink ;sinine kingitus ;sinine kingitus ;C
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on oranž, Bobil on lillasvärviline ja Claire'il on sinine kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Claire ja Bob kingitusi. Siis Claire ja Alice vahetasid kingitusi. Lõpuks vahetasid Bob ja Alice kingitusi. Ja siis Alice saab... ;oranžikuu ;purpurne kink ;sinine kingitus ;sinine kingitus ;C
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on oranž, Bobil on lillasvärviline ja Claire'il on sinine kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Claire ja Bob kingitusi. Siis Claire ja Alice vahetasid kingitusi. Lõpuks vahetasid Bob ja Alice kingitusi. Ürituse lõpus on Bobil ;oranžikuu ;purpurne kink ;sinine kingitus ;purpurne kink ;B
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on oranž, Bobil on lillasvärviline ja Claire'il on sinine kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Claire ja Bob kingitusi. Siis Claire ja Alice vahetasid kingitusi. Lõpuks vahetasid Bob ja Alice kingitusi. Etenduse lõpus on Claire'il ;oranžikuu ;purpurne kink ;sinine kingitus ;oranžikuu ;A
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on kollane kingitus, Bobil on oranž pall ja Claire'il on roheline kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Claire ja Bob kingitusi. Siis Alice ja Claire vahetasid kingitusi. Lõpuks vahetasid Bob ja Alice kingitusi. Ja siis Alice saab... ;oranžikuu ;kollaselt ;roheline kingitus ;roheline kingitus ;C
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on kollane kingitus, Bobil on oranž pall ja Claire'il on roheline kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Claire ja Bob kingitusi. Siis Alice ja Claire vahetasid kingitusi. Lõpuks vahetasid Bob ja Alice kingitusi. Ürituse lõpus on Bobil ;oranžikuu ;kollaselt ;roheline kingitus ;oranžikuu ;A
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on kollane kingitus, Bobil on oranž pall ja Claire'il on roheline kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Claire ja Bob kingitusi. Siis Alice ja Claire vahetasid kingitusi. Lõpuks vahetasid Bob ja Alice kingitusi. Etenduse lõpus on Claire'il ;oranžikuu ;kollaselt ;roheline kingitus ;kollaselt ;B
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on kollane kingitus, Bobil on pruun kingitus ja Claire'il on sinine kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Bob ja Alice kingitusi. Siis Claire ja Alice vahetasid kingitusi. Lõpuks vahetasid Bob ja Alice kingitusi. Ja siis Alice saab... ;kollaselt ;sinine kingitus ;pruun ;kollaselt ;A
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on kollane kingitus, Bobil on pruun kingitus ja Claire'il on sinine kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Bob ja Alice kingitusi. Siis Claire ja Alice vahetasid kingitusi. Lõpuks vahetasid Bob ja Alice kingitusi. Ürituse lõpus on Bobil ;kollaselt ;sinine kingitus ;pruun ;sinine kingitus ;B
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on kollane kingitus, Bobil on pruun kingitus ja Claire'il on sinine kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Bob ja Alice kingitusi. Siis Claire ja Alice vahetasid kingitusi. Lõpuks vahetasid Bob ja Alice kingitusi. Etenduse lõpus on Claire'il ;kollaselt ;sinine kingitus ;pruun ;pruun ;C
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on roosa pall, Bobil on kollane kingitus ja Claire'il on oranž pall. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Bob ja Claire kingitusi. Siis Alice ja Claire vahetasid kingitusi. Lõpuks vahetasid Bob ja Claire kingitusi. Ja siis Alice saab... ;oranžikuu ;roosa pall ;kollaselt ;kollaselt ;C
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on roosa pall, Bobil on kollane kingitus ja Claire'il on oranž pall. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Bob ja Claire kingitusi. Siis Alice ja Claire vahetasid kingitusi. Lõpuks vahetasid Bob ja Claire kingitusi. Ürituse lõpus on Bobil ;oranžikuu ;roosa pall ;kollaselt ;roosa pall ;B
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on roosa pall, Bobil on kollane kingitus ja Claire'il on oranž pall. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Bob ja Claire kingitusi. Siis Alice ja Claire vahetasid kingitusi. Lõpuks vahetasid Bob ja Claire kingitusi. Etenduse lõpus on Claire'il ;oranžikuu ;roosa pall ;kollaselt ;oranžikuu ;A
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on valge kingitus, Bobil on sinine kingitus ja Claire'il on roosa pall. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt Alice ja Claire vahetasid kingitusi. Siis vahetasid Claire ja Bob kingitusi. Lõpuks vahetasid Bob ja Alice kingitusi. Ja siis Alice saab... ;roosa pall ;Valge kingitus ;sinine kingitus ;Valge kingitus ;B
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on valge kingitus, Bobil on sinine kingitus ja Claire'il on roosa pall. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt Alice ja Claire vahetasid kingitusi. Siis vahetasid Claire ja Bob kingitusi. Lõpuks vahetasid Bob ja Alice kingitusi. Ürituse lõpus on Bobil ;roosa pall ;Valge kingitus ;sinine kingitus ;roosa pall ;A
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on valge kingitus, Bobil on sinine kingitus ja Claire'il on roosa pall. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt Alice ja Claire vahetasid kingitusi. Siis vahetasid Claire ja Bob kingitusi. Lõpuks vahetasid Bob ja Alice kingitusi. Etenduse lõpus on Claire'il ;roosa pall ;Valge kingitus ;sinine kingitus ;sinine kingitus ;C
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on roosa pall, Bobil on sinine kingitus ja Claire'il on pruun kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Claire ja Alice kingitusi. Siis vahetasid Bob ja Alice kingitusi. Lõpuks Alice ja Claire vahetasid kingitusi. Ja siis Alice saab... ;roosa pall ;sinine kingitus ;pruun ;roosa pall ;A
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on roosa pall, Bobil on sinine kingitus ja Claire'il on pruun kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Claire ja Alice kingitusi. Siis vahetasid Bob ja Alice kingitusi. Lõpuks Alice ja Claire vahetasid kingitusi. Ürituse lõpus on Bobil ;roosa pall ;sinine kingitus ;pruun ;pruun ;C
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on roosa pall, Bobil on sinine kingitus ja Claire'il on pruun kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Claire ja Alice kingitusi. Siis vahetasid Bob ja Alice kingitusi. Lõpuks Alice ja Claire vahetasid kingitusi. Etenduse lõpus on Claire'il ;roosa pall ;sinine kingitus ;pruun ;sinine kingitus ;B
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on pruun kingitus, Bobil on roosa pall ja Claire'il on punane kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Bob ja Alice kingitusi. Siis Claire ja Alice vahetasid kingitusi. Lõpuks vahetasid Claire ja Bob kingitusi. Ja siis Alice saab... ;roosa pall ;punane kingitus ;pruun ;punane kingitus ;B
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on pruun kingitus, Bobil on roosa pall ja Claire'il on punane kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Bob ja Alice kingitusi. Siis Claire ja Alice vahetasid kingitusi. Lõpuks vahetasid Claire ja Bob kingitusi. Ürituse lõpus on Bobil ;roosa pall ;punane kingitus ;pruun ;roosa pall ;A
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on pruun kingitus, Bobil on roosa pall ja Claire'il on punane kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Bob ja Alice kingitusi. Siis Claire ja Alice vahetasid kingitusi. Lõpuks vahetasid Claire ja Bob kingitusi. Etenduse lõpus on Claire'il ;roosa pall ;punane kingitus ;pruun ;pruun ;C
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on roosa pall, Bobil on must pall ja Claire'il on lillasvärviline kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Bob ja Claire kingitusi. Siis Alice ja Claire vahetasid kingitusi. Lõpuks vahetasid Claire ja Bob kingitusi. Ja siis Alice saab... ;must pall ;roosa pall ;purpurne kink ;must pall ;A
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on roosa pall, Bobil on must pall ja Claire'il on lillasvärviline kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Bob ja Claire kingitusi. Siis Alice ja Claire vahetasid kingitusi. Lõpuks vahetasid Claire ja Bob kingitusi. Ürituse lõpus on Bobil ;must pall ;roosa pall ;purpurne kink ;roosa pall ;B
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on roosa pall, Bobil on must pall ja Claire'il on lillasvärviline kingitus. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt vahetasid Bob ja Claire kingitusi. Siis Alice ja Claire vahetasid kingitusi. Lõpuks vahetasid Claire ja Bob kingitusi. Etenduse lõpus on Claire'il ;must pall ;roosa pall ;purpurne kink ;purpurne kink ;C
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on oranž, Bobil on must ja Claire'il on pruun. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt Alice ja Claire vahetasid kingitusi. Siis Bob ja Claire vahetasid kingitusi. Lõpuks vahetasid Claire ja Alice kingitusi. Ja siis Alice saab... ;oranžikuu ;must pall ;pruun ;must pall ;B
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on oranž, Bobil on must ja Claire'il on pruun. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt Alice ja Claire vahetasid kingitusi. Siis Bob ja Claire vahetasid kingitusi. Lõpuks vahetasid Claire ja Alice kingitusi. Ürituse lõpus on Bobil ;oranžikuu ;must pall ;pruun ;oranžikuu ;A
Alice, Bob ja Claire teevad valge elevandi kingituse vahetuse. Etenduse alguses hoiab igaüks erineva värvi kingitust: Alice'il on oranž, Bobil on must ja Claire'il on pruun. Kui sündmus edeneb, vahetab paarid kingitusi. Esmalt Alice ja Claire vahetasid kingitusi. Siis Bob ja Claire vahetasid kingitusi. Lõpuks vahetasid Claire ja Alice kingitusi. Etenduse lõpus on Claire'il ;oranžikuu ;must pall ;pruun ;pruun ;C
