,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
441,Մեգին այսօր իր առաջին դաշնամուրի ելույթն էր ունենում:,Նա շատ նյարդայնացած էր:,"Երբ նա բեմ բարձրացավ, նա դողում էր:","Բարեբախտաբար, նա ի վերջո կատարյալ նվագեց:",Մեգիին քաջալերեցին ավելին անել։,Մեգին հրաժարվեց դաշնամուրից:,1
442,Էդը սիրում էր ֆիլմեր դիտել ընտանիքի հետ:,Նրանք ստանում էին քաղցրավենիքներ եւ խմիչքներ եւ հավաքվում էին հեռուստացույցի շուրջ:,Նրանք այսօր երեկոյան դիտում էին Ալադինին:,"Բայց Էդը քնել է, նախքան այն ավարտվելը:",Էդը գոհ էր վերջից:,"Էդը զղջում էր, որ քնել է:",2
443,"Ես որոշեցի, որ ուզում եմ իմ բանկի հետ մասնակցել Սուրբ Ծննդյան ակումբին:","Ես զանգահարեցի հաշվապահին եւ հարցրեցի, թե երբ կարող եմ դա անել:","Նա ասաց, որ կարող եմ ցանկացած պահի ներս գալ։",Ես այսօր առավոտյան գնացի եւ ստորագրեցի ծրագիրը:,"Ես ուրախ եմ, որ գրանցվել եմ:","Ես զղջում եմ, որ գրանցվել եմ:",1
444,Մաքը վիգան ընկեր էր հրավիրել ընթրիքի:,"Նա նյարդայնանում էր, գիտակցելով, որ չի կարող պատրաստել բրիգադ կամ համբուրգեր:","Հետո նա հիշեց Ալֆրեդո սոուսի բաղադրատոմսը, որը պատրաստված է կաշի հատից:","""Ի՞նչ ես անում""",Նա որոշեց փոխարենը միսով հաց մատուցել։,Բոլորը վայելեցին ճաշը։,2
445,Ռայանը աշխատում էր առեւտրի կենտրոնի անվտանգության համար:,Նա հաճախ աշխատում էր գիշերային հերթափոխով:,Մի օր նա խանութում մի ռաքուն տեսավ։,"Նա նայում էր նրան ժամերով, մինչեւ որ նա հեռացավ:",Ռայանը կույր էր:,"Ռայանը որոշեց, որ իր աշխատանքը բավականին ձանձրալի է:",2
446,Ջոնիի ուսուցիչը դասարանին նվիրեց տնային ձյան կոճակներ։,Ուսուցիչը յուրաքանչյուր աշակերտին թույլ տվեց ընտրել գունավոր սիրոպի տափս:,"Երբ իր հերթն էր եկել, Ջոնին զայրացավ, երբ տեսավ, որ մնացել է միայն մեկ գույն:","Ջոնիի ուսուցիչը հարցրեց, թե ինչն է սխալ:","Ջոնին ուսուցչին ասաց, որ երջանիկ է:","Ջոնին ուսուցչին ասաց, որ զայրացած է, որ չի ստացել ավելի շատ գույներ:",2
447,"Թիմը ստիպված էր ընտրել երեք աղջիկների միջեւ, որոնց հետ նա հանդիպել է:","Նա սիրում էր բոլոր երեքին, բայց նա պետք է որոշում կայացներ:","Նա խոսեց բոլոր երեքի հետ, որպեսզի տեսնի, թե ով է իրեն ավելի շատ սիրում:","Նա վերջապես գնացել է այն աղջկա հետ, ով ավելի շատ էր ուզում տեսնել իրեն:",Թիմը գեյ է:,Թիմը գոհ էր։,2
448,"Ջիլը համոզեց իր ընկերոջը՝ Ջոին, որ իր հետ գնա Գեոկաշը փնտրելու:","Նա չէր կարծում, որ դա զվարճալի է, բայց որոշեց զվարճացնել նրան:","Նրանք որոնեցին այն վայրը, որտեղ ենթադրվում էր, որ Գեոկաշը գտնվում է:",Ավելի քան մեկ ժամ փնտրելուց հետո նրանք չկարողացան գտնել այն:,"Ջիլը հույս ուներ, որ շուտով կգտնեն այն:","Ջիլը ուրախացավ, որ Ջոին չի բերել։",1
449,Բրիգիդը եւ նրա ընկերուհի Էլան երկուսն էլ դաշնամուրի դասեր են վերցրել։,Էլայի հայրը նրան թանկարժեք դաշնամուր է գնել։,Բրիջիդի հայրը կարող էր իրեն թույլ տալ միայն օգտագործել ուղղահայաց դաշնամուր:,"Բայց Էլան հիմար ու անզգայ աղջիկ էր, որը երբեք չէր սովորում:",Էլան երբեք լավ չի նվագել դաշնամուրը:,Էլան դարձավ աստղային դաշնամուր նվագող:,1
450,Դեյվը ուզում էր զենք գնել։,Նա գնաց զենքի խանութ եւ շատ հարցեր տվեց:,Նա նայեց մեծ եւ փոքր հրացաններին:,"Նա որոշեց, որ ուզում է մեծ հրացան գնել:",Դեյվը դեմ էր երկրորդ փոփոխությանը:,Դեյվը գնել է այն եւ վայելել իր գնումը։,2
451,Ռոզը գնացքով Լոնգ Այլենդ է գնացել։,Այնտեղ նա գնաց կղզու ամենաերկար ծայրը:,Նա գնաց լողափ Մոնտուկ կետում:,Այն ցուրտ էր եւ քամու մեջ:,"Ռոզը այնքան տաք էր, որ հանեց իր բաճկոնը:",Ռոզը քամուց էր պաշտպանում իր դեմքը։,2
452,Դրուն հատուկ նախագծի համար օգտագործում էր գրամեքենա:,"Նա փորձում էր զգույշ լինել, քանի որ չէր կարող ջնջել իր խոսքերը:","Սակայն, նա վերջապես քնել է:","Նրա գլուխը վայրէջք կատարեց ստեղների վրա, եւ մի քանի նամակ գրվեց:","Դրուն ուրախ էր, որ իր նախագիծը կվերջանա սխալներից:",Դրուն ստիպված էր նորից սկսել թերթերը տպել:,2
453,Սառան միշտ հիացած է եղել գիշերային երկնքով։,"Սառայի հորը, նկատելով նրա կրքը, նոր հեռադիտակ է գնել:",Նա հիացած էր:,"Նա ամեն գիշեր դուրս էր գալիս, որպեսզի ուշադիր նայի գիշերային երկնքին:",Սառայի հայրը վերադարձրեց հեռադիտակը:,Սառան շատ էր սիրում իր նոր հեռադիտակը։,2
454,Քրիսթենը հոգնել էր իր սենյակից։,Նա պետք է տեղափոխել այն շուրջ փոփոխության համար.,Նա չէր տեղափոխել այն ավելի քան չորս տարի.,"Այն բանից հետո, երբ նա տեղափոխել է ամեն ինչ, նա տեսավ, որ մի հսկայական stain որտեղ իր մահճակալը ծածկված.","Մելանիան որոշեց, որ սենյակը հիմա կատարյալ տեսք ունի:",Նա որոշեց գորգը ծածկել:,2
455,Քույրս 35 տարեկանում տեղափոխվեց ինձ մոտ:,Նա ապրում էր կնոջը ծեծող տղամարդու հետ՝ մի փլատակված արվարձանային այգում:,"Նա հետեւեց նրան մինչեւ իմ տունը մի սառը, մութ գիշեր:","Նա մտավ իմ տունը, երբ մենք քնած էինք:","Մենք արթնացանք, երբ տեսանք, որ նա թաքուն մտել է պատուհանից:",Նա նստեց մեզ հետ սեղանի շուրջ եւ բոլորս խմեցինք։,1
456,Ծնողներս սիրահարվեցին:,"Ես վստահ չեմ, թե երբ դա տեղի ունեցավ, բայց թվում է, որ փոխադարձ էր:",Նրանք որոշեցին ամեն ինչ վերջացնել բարեկամաբար:,"Չնայած ցավում եմ, բայց ուրախ եմ, որ նրանք ընտրել են իրենց երջանկացնող բանը:",Իմ ծնողները ցանկանում են միասին ապրել։,Ծնողներս պետք է առանձին կյանքեր ապրեին:,2
457,Աննան պատրաստվում էր երեխա ունենալ:,"Նրա մայրը հիվանդանոց էր գնացել, իսկ Աննան հույս ուներ:","Նա իսկապես ուզում էր քույր, բայց ոչ եղբայր:","Երբ մայրը վերադարձավ տուն՝ երեխային վերցնելով, Աննան չափազանց ուրախացավ։",Նորածինն տղա էր:,Նորածինն աղջիկ էր:,2
458,"Մոնիկան որոշեց իր ընկերների հետ խաղալ ""Ճշմարտություն կամ մարտահրավեր"":",Նրանք բոլորը վախենում էին խոստովանել ինչ-որ բան եւ ընտրել էին միայն Դեյրը:,Օրերը անցնելուց հետո Դեյրերը ավելի ու ավելի են զարգանում:,"Մոնիկան ընկերոջը դրդեց խանութից դորիտոս գողանալ, եւ ընկերն արեց դա:",Մոնիկան եւ նրա ընկերները վայելում էին դորիտոսները հաջորդ մարտահրավերից առաջ:,"Մոնիկան չէր կարողանում բացատրել, թե ինչու է ընկերուհին գողացել դորիտոսները։",1
459,Ռեյը ընկերոջ տուն է գնացել քնելու։,"Նա հասկացավ, որ մոռացել է ատամի խոզանակը:",Նա չէր կարողանում ատամները լվանալ։,"Ռեյը փորձեց ատամի մածուկ օգտագործել իր մատի վրա, բայց դա անօգուտ էր:","""Ոչ մի բան, որ կարող է խանգարել ինձ""։",Ռեյը լավ է զբաղվել ատամները լվանալով:,1
460,Էլին շատ տնային աշխատանքներ ուներ անելու։,Նա սկսեց մաթեմատիկայի տնային աշխատանքից:,Այն ավարտելուց հետո նա գրքի մասին զեկույց է գրել:,"Վերջին առաջադրանքը ուսումնասիրության ուղեցույց էր, որը տասը րոպե տեւեց։",Էլին պատրաստ էր դպրոց գնալուն:,"Էլին որոշեց հաջորդ օրը դպրոցից դուրս գալ, քանի որ նա առաջ էր:",1
461,Դոնը սիրում էր կոմիքսներ:,Նա հետեւողականորեն հավաքում էր իր սիրած պատմությունների համարները:,"Երբ նա մեծանում էր, նրա սիրտը կոմիքսների նկատմամբ մեծանում էր:","Նա որոշեց, որ ցանկանում է ստեղծել իր սեփական կոմիքսային ընկերությունը:",Նա այն անվանեց Դոնի Կոմիքսներ:,Դոնը իր կոմիքսները նետեց աղբի մեջ:,1
462,Արնոլդը վախենում էր մկներից:,"Նա կարծում էր, որ եթե կծկեն իրեն, ապա կդառնա վամպիր:",Մի օր նա իր լոգարանում մի կատվի տեսավ։,"Նա այնքան վախեցավ, որ սկսեց աղաղակել:",Արնոլդը հանգստանալու համար լոգանք է վերցրել բատի հետ:,Գայլը թռավ դեպի աղաղակի աղբյուրը:,2
463,Անաբելը սիրում է երգել:,Նա երգում է իր դպրոցի երգչախմբում:,Մարիամը նկատեց Անաբելի հիանալի երգչական ձայնը։,Մերին Անաբելին խնդրեց իր խմբում լինել:,Անաբելը համաձայնվեց եւ ուրախացավ այդ հնարավորության համար:,Անաբելը շատ վիրավորվեց:,1
464,Ուկին Աֆրիկայում էր։,Մի գիշեր նրան կծեց սեւ մամբան:,Ուկին ցավից աղաղակեց։,Նա շտապ տեղափոխվեց տեղական հիվանդանոց:,Բժիշկը նրան հանձնարարել է շատ հեղուկներ խմել։,"Նրանք նրան հակացուցանյութ տվեցին, որը փրկեց նրա կյանքը:",2
465,Շոնը անօթեւան էր:,Նա փողոցում փող էր խնդրում:,Մեկ շաբաթ ոչ ոք նրան փող չտվեց։,Նա սոված էր:,Շոնը որոշեց գնալ ապաստարան:,Շոնը վերջապես տեղափոխվեց հսկայական տուն:,1
466,Երկու թափառող համաձայնեց միասին ճաշ պատրաստել:,Յուրաքանչյուրը սկսեց գտնել բաղադրիչները:,Առաջինը վերադարձավ կոշիկներով։,Երկրորդը վերադարձավ թեւերի մի շարք ընկույզներով։,"Նրանք որոշեցին, որ չեն կարող ուտելիք պատրաստել:",Երկու թափառողները կերան իրենց պանիրային բուրգերը:,1
467,Ջուդին եւ Բիլը պատրաստվում էին ընթրիք գնալ իրենց ծնողների հետ:,Ջուդին կարտոֆիլով ու խոզանակով հաց է պատրաստում:,Բիլը սեղան է դնում եւ դնում է ֆոնային երաժշտություն։,"Դռան զանգը, դա իրենց ծնողները են:",Ջուդին եւ Բիլը շատ անպատրաստ էին։,Ջուդին եւ Բիլը շատ լավ էին պատրաստվել։,2
468,"Սալը վնասել է իր ոտքը, երբ կինը պատահաբար խեղդել է նրան:","Նա այնքան վատ էր զգում, որ նրան սպասարկում էր ձեռքով եւ ոտքով:",Նա նրան սնունդ էր գնում եւ հաղորդագրություններ էր տալիս:,Սալը սիրում էր ուշադրությունը:,Սալը զայրացած էր իր կնոջից:,Սալի ոտքը վերջապես բուժվեց:,2
469,"Ռեբեկան հանդիպել է Ջեյքին, երբ երկուսն էլ 6 տարեկան էին:",Նրանք դարձան լավագույն ընկերներ եւ մեծացան միասին։,"Երբ նրանք 13 տարեկան էին, Ջեյքլսի ընտանիքը հեռացավ:","Նա խոստացավ Ռեբեկային, որ կվերադառնա իր համար:",Ջեյքի ընտանիքը երեք տարի անց տեղափոխվեց Ռեբեկայի կողքին:,Ռեբեկան եւ Ջեյքը երկուսն էլ մասնակցել են թատրոնի երաժշտական թատրոնի համար։,1
470,Մի շաբաթվա վերջում մենք ուզում էինք երեխաների հետ ֆիլմ դիտել:,Նրանք ուզում էին երկու ֆիլմ դիտել։,"Այսպիսով, մենք որոշեցինք բաժանվել եւ տիրել:","Ես եւ երկու երեխաներս գնացինք մեկի մոտ, իսկ ամուսինս եւ մեր որդին՝ մեկի մոտ:",Դրանից հետո մենք ամուսնալուծվեցինք։,Երկու խմբերն էլ շատ լավ ժամանակ անցկացրին՝ դիտելով իրենց ուզած ֆիլմերը:,2
471,Էմիի քույրը նրան հանգստյան օրերին լողափ է տարել սերֆելու։,Էմիը շտապեց հագնել իր ջրային հագուստը։,"Ուսուցիչը համբերատար էր, երբ Էմիին չէր կարողանում սովորել:","Վերջապես ժամանակն էր, որ Էմին ինքնուրույն փորձեր:",Էմիը որոշեց լողալ:,"Էմիը զարմացավ, որ լավ աշխատանք է արել։",2
472,Քեյը ինքն իրեն մի լողավազան է կառուցել:,Նա օգտագործում էր փայտե կտորներ եւ եղունգներ:,Նա ամբողջ գարնանը շատ է աշխատել դրա վրա:,Ամռանը նա փորձարկեց այն լճում:,Քեյի նավակը լողում էր:,Քեյը լողավազանը վառելիքի համար էր օգտագործում:,1
473,Մաքսը շատ խելացի տղա էր:,Բայց նա կկորցներ իր սեփական վառ երեւակայության մեջ:,"Անկախ նրանից, թե որքան է նա փորձում, նա միշտ երազում է։",Մաքսը դպրոցում շատ լավ չէր սովորում։,Մաքսը անընդհատ ձախողվեց:,Մաքսի ուսուցիչը գովաբանել է նրա ստեղծագործական կարողությունները:,1
474,Ջինան իր պապիկի հուղարկավորության ժամանակ էր:,"Ջինան հետեւում էր, թե ինչպես են ընկերները մեկնաբանություններ անում եւ պատմություններ պատմում նրա մասին:",Պատմությունները զվարճալի եւ հետաքրքիր էին:,Ջինան հնարավորություն ունեցավ իր պապիկին այլ կերպ տեսնել:,"Նա գիտեր, որ նա այն մարդն է, ում նա միշտ կհիշի:","Նա հասկացավ, թե որքան ձանձրալի էր նրա կյանքը:",1
475,Էշլին այսօր ամբողջ օրը հիվանդ է եղել։,"Նա զգում է, որ կծխի:","Նա հարցնում է իր ղեկավարին, թե արդյոք կարող է մեկ օրով տուն գնալ:",Նրա ղեկավարը թույլ է տալիս նրան աշխատանքից դուրս գալ:,Էշլին սերֆինգ է գնացել:,"Էշլին գնաց տուն եւ քնել, որպեսզի լավանա:",2
476,Մարլին ամեն գիշեր սարսափելի է քնում:,"Նա որոշում է, որ նոր մահճակալ է պետք:","Նա գնաց մոտակա խանութ, բայց չկարողացավ գտնել իր սիրած անկողինը:",Նա իր մորը պատմեց իր քնի խնդիրների մասին:,Մայրը նրան տարավ քնի մասնագետի մոտ:,Մայրը նրան արթնացնող ժամացույց տվեց։,1
477,Ջոն հավակնոտ լրագրող է:,Բայց նա բավականին հիասթափված է լրատվամիջոցների կողմից:,"Նա մտածել է դպրոց վերադառնալ, բայց որոշել է չգնալ:","""Ամեն ինչ լավ է""",Ջոին չէր կարողանում աշխատանք գտնել։,Ջոը երախտապարտ էր եւ գնաց աշխատանքի։,2
478,Լիզին ապրում է արեւադարձային կղզում։,Ամեն օր նրանք գնում են բանանի տնկարան եւ բերում են բանան:,Այսօր Լիզին ուզում էր ինքն իր բանանները հավաքել:,"Նա բարձրանում է բարձր ծառին եւ հասկանում, թե որքան մեծ են տաղանդները:","Լիզին որոշեց, որ չի սիրում բանաններ:",Լիզին օգնության կարիք ուներ բանանները իջեցնելու համար:,2
479,1997թ.-ին ես նստեցի հին ավտոբուսում։,Տեղի մի խումբ վարձեց 1957 թ.,"Ես նստեցի ավտոբուսում, որը շրջում էր Բոստոնի արվարձաններով:",Ես շատ լուսանկարներ եմ արել:,Ես վախենում եմ բարձրությունից:,Ես հիանալի ժամանակ անցկացրեցի:,2
480,"Բրայանը զարմանում էր, թե ինչու են նրա ձեռքերը քորում:","Նա իր ձեռքերը քերծեց, մինչեւ որ նրանք թողեցին բորբոքվածքներ, քանի որ դա այնքան վատ էր:","Վերջապես նա գնաց բժշկի մոտ եւ պարզեց, որ թունավոր բուշ ունի:",Բժիշկը նրան օծանելիք եւ հակաբիոտիկներ տվեց։,Բրայանը ցավով գնաց տուն։,Բրայանը տուն գնաց հանգստացած:,2
481,Թոնին ու Մարկը բասկետբոլի խաղադաշտում կատաղի մրցակիցներ էին։,"Դպրոցից հետո ամեն օր նրանք հանդիպում էին տեղական բլեքթոփում, որպեսզի խաղան:",Նրանք միշտ խաղում էին մեկ առ մեկ:,Նրանք միշտ հավասար էին:,Թոնիը կփչացնի Մարկին:,Խաղերը շատ մոտ էին:,2
482,Բեքին եւ նրա ընկերները որոշեցին շոկոլադե բարեր պատրաստել:,Նրանք հավաքեցին բոլոր բաղադրիչները եւ հասան դրան:,Աղջիկները շատ էին զվարճանում:,"Երբ քաղցրավենիքները սառչում էին, դրանք դնում էին տոպրակների մեջ:","Աղջիկները որոշեցին, որ այլեւս երբեք չցանկանան շոկոլադե բարբարներ պատրաստել:","Նրա ընկերները առաջարկեցին, որ նա պետք է մթերք վաճառի:",2
483,Ռոբինը մարզասրահ է գնացել։,Նա մարզվել է 2 ժամ:,Մինչ մարզասրահում նա արեց ձեռքերն ու մկանները:,Նա որոշել էր մարզվել:,Նա շարունակեց մարզվել տարվա մնացած ժամանակահատվածում:,Նա գնաց տուն եւ կերավ 3 տուփ սառցադեղուկ:,1
484,"Ռաչելը շատ է աշխատել, որպեսզի գնի իր առաջին տունը:",Նա շատ հպարտ էր իր նվաճումով։,"Ցավոք, նա կորցրեց իր աշխատանքը եւ, ի վերջո, իր տունը:",Նա որոշեց մնալ հյուրանոցում եւ նոր աշխատանք գտնել:,Նա ուրախ էր իրադարձությունների շրջադարձի ժամանակ:,Նա ընկճվեց։,2
485,Վենդին իր դստերը տարավ այգի։,Նրանք խնձորների մի մեծ փունջ հավաքեցին եւ տուն բերեցին:,Միասին նրանք կեղեւում եւ մաքրում էին խնձորները։,Վենդին եւ նրա դուստրը դրանք հյութալի թխվածք են պատրաստել:,Վենդին շատ լավ ժամանակ անցկացրեց իր դստեր հետ:,Վենդին չի սիրում խնձոր:,1
486,Բիլը երկու շաբաթ պահեց իր բոլոր դրամականները:,Դա խանութի մի կատվի համար էր:,Նա իր բոլոր հնարավորությունները բերեց եւ գնել է այդ կեղտոտին:,Տուն վերադառնալով՝ նա թակարդեց ու ընկավ։,"Բիլը կարծում էր, որ ամենաերջանիկ մարդը է:","Բիլը տխուր էր, երբ տեսավ, որ կեղտոտը փաթաթված է գետնին:",2
487,Նիլը այցելում էր Ռումինիա:,Նա նոր էր ժամանել եւ շատ էր ոգեւորված Տրանսիլվանիան տեսնելու համար։,"Երբ նա այնտեղ էր, նա տեսավ հին հիանալի ամրոցներ:",Նա նաեւ բարեկամական տեղացիներ է գտել։,Նիլը որոշեց երբեք չվերադառնալ Տրանսիլվանիա:,Նիլը վայելում էր Տրանսիլվանիա այցելելը։,2
488,Մարկը սիրում էր վիդեո խաղեր:,Նրա սիրած վիդեո խաղերի շարքը նոր խաղ էր թողարկում:,Նա շատ է աշխատել եւ խնայել իր ամբողջ գումարը։,Վերջապես նա կարողացավ գնել խաղը։,"Ցավոք, նա ուշացավ ֆուտբոլային խաղից։","Ցավոք, նոր տեսախաղը հիասթափեցրեց:",2
489,Անցյալ շաբաթ մի սթունդ-դուբլյուտը փորձեց նոր սթունդ:,Դա խոշոր ավտովթարի հետեւանք էր:,Ինչ-որ բան սխալ է եղել եւ անվտանգության պարաններից մեկը կոտրվել է:,Կասկածախնդիրը դուրս է նետվել իր տեղից:,Կասկածախնդիրը կաթվածահար էր:,Դեմադրողը շատ էր սիրում դա:,1
490,"Պամելան այնքան էր ոգեւորված, որ վերջապես ընկեր ունի, Ռալֆ:","Ռալֆը երբեք չէր լսում, թե ինչ է ասում կինը:",Նա հազվադեպ էր ժամին գալիս:,Նա չափից շատ էր ֆլիրտում այլ աղջիկների հետ։,Ռալֆը Պամելային խնդրեց ամուսնանալ նրա հետ։,Պամելան որոշեց բաժանվել Ռալֆից։,2
491,Հելենը ցանկանում էր տիեզերք գնալ։,Նա որոշեց դառնալ տիեզերագնաց:,Նա շատ է սովորել:,Նա անցել է բոլոր փորձարկումները:,Հելենը անհամբերությամբ սպասում էր իր առաջին առաքելությանը։,Հելենը վախենում էր տիեզերքից:,1
492,Անցյալ շաբաթ ես նոր բնակարան եմ տեղափոխվել։,Ես շատ բաներ էի տեղափոխելու:,"Ինձ 8 ժամից ավել է պահանջվել, որպեսզի իմ բնակարանում ամեն ինչ տեղադրեմ:",Այնուհետեւ ես ստիպված էի ամեն ինչ կազմակերպել:,Այնուհետեւ ես քնել ամենաերկար ես երբեւէ իմ ամբողջ կյանքում.,Ես նորից հավաքեցի իմ իրերը:,1
493,Հեյլին սիրում էր խաղալ ընկերների հետ։,Նա ամեն շաբաթ խաղալու ժամադրություն էր ունենում:,Մի օր Հեյլիի մայրը վիճեց մյուս մայրերից մեկի հետ։,"Հեյլին ասել են, որ նրանք այլեւս չեն վերադառնա:","Հեյլին անհամբեր էր, որ վաղը նորից տեսնի նրանց:","Հեյլին լաց էր լինում, երբ մտածում էր, որ այլեւս չի տեսնի իր ընկերներին։",2
494,Մեյբելի շնչառությունը միշտ պղպեղի պղպեղի հոտ էր գալիս:,"Նրա տունը նույնպես, կամ գոնե դա է, ինչ նա հիշում է:",Մինչ օրս նա պղպեղնաշարն է պահում իր պահարաններում։,Նրանք հիշեցնում են նրան իր տատիկի մասին եւ նրա նշանակությունը նրա համար:,Նա ատում է իր տատիկին:,Դա շատ սիրելի հիշողություն է:,2
495,Ջեյքը ընկերների հետ լեռներում սահամետ է գնացել։,"Ջեյքը շատ լավ չէր սկայինգում, բայց գնացել էր այնուամենայնիվ։",Մի օր նրանք բոլորն էլ իջնում էին բարձրանումով:,"Մյուս տղաները լավ էին, բայց Ջեյքը ընկավ եւ կոտրեց իր ոտքը:","Ջեյքը սպասեց, մինչեւ ոտքը կբուժվեր, նախքան նորից ձիավարություն փորձելը:",Հաջորդ օրը Ջեյքը կրկին ձիավարություն փորձեց:,1
496,Վալերիան որոշեց գերմաներեն սովորել։,"Նա գրանցվել է դասընթացների, որպեսզի սովորեցնեն նրան:","Երբ նա դասարանում չէր, նա շատ էր աշխատում:",Շուտով նա որոշեց գերմաներեն խոսել գերմանացի ընկերոջ հետ։,Վալերիան ցանկանում էր այցելել Գերմանիա:,Վալերիան հույս ունի մի օր Իտալիայում ապրել:,1
497,Կլարան գնում էր առեւտրի կենտրոն:,Նա հանդիպեց իր ընկերուհի Սալլին:,Նրանք ճաշել են առեւտրի կենտրոնում:,Նրանք մնացած օրը գնումներ էին անում:,"Երբ Կլարան տուն եկավ, արդեն հոգնած էր:",Կլարան շատ միայնակ էր զգում։,1
498,Թիմը նոր հեռախոս է ստացել։,Նա թողել է այն մի քանի ժամ հետո ստանալ այն.,"Նա որոշեց, որ իր հեռախոսը պաշտպանելու համար իր համար անհրաժեշտ է մի գործ:",Նա գնացել է տեղական խանութ եւ գնել ջրաբարունակ հեռախոսային կափարիչ:,"Թիմի հեռախոսը փչացավ, երբ ջուր թափեց դրա վրա։","Թիմը այլեւս չէր անհանգստանում, որ այն կթողնի ջրի մեջ:",2
499,Ջինայի ընտանիքը կանգ է առել ավտոմայրուղու մոտ գտնվող հանգստավայրում:,Ջինան դուրս եկավ եւ ոտքերը ձգեց:,Կանգնած տեղում եղել է բենզալցակայան եւ Բուրգեր Քինգ:,Գինան սովորաբար չէր սիրում Բուրգեր Քինգի կարտոֆիլը:,Ջինան առանց իր ընտանիքի քայլում էր մայրուղով:,"Ջինան այնքան քաղցած էր, որ այս անգամ կարտոֆիլի գույնը շատ լավ էր:",2
500,Մի անգամ ուշ գիշեր զանգ ստացա։,"Կարծում էի, որ իմ ընկերներից մեկն է, պատասխանեցի։","Այն կինը, որ մյուս հեռախոսահամարով էր խոսում, ինձ համար անծանոթ էր։","Ես հարցրեցի, թե ով է եւ ինչու է զանգում:","Նա ասաց, որ նա իմ վաղուց կորած մայրն է:",Ես հեռախոսով հրաժեշտ տվեցի մարդուն:,1
501,Նելլի' դրամապահը վատ օր էր անցկացնում խանութում:,"Նա շարունակում էր փոքր սխալներ անել, եւ մարդիկ սկսում էին զայրանալ:","Նույնիսկ վերջին հաճախորդը զայրացած էր, եւ դա նույնիսկ նրա մեղքը չէր:","Երբ նրա ընդմիջման ժամանակն էր, նա դուրս է վազում:",Նելլին ատում էր դրսում լինելը:,"Թարմ օդը հենց այն էր, ինչ Նելլին պետք էր, որպեսզի իր գլուխը մաքրեր:",2
502,Ալեքի դուստրը ցանկանում էր խաղալ ավելի շատ բլոկներով:,"Ալեքը կարծում էր, որ բլոկները կզարգացնեն նրա գիտական միտքը:",Ալեքը նամակներով բլոկներ էր գնում:,"Ալեքի դուստրը նրանց հետ բառեր էր ստեղծում, այլ ոչ թե կառուցվածքներ:",Ալեքը եւ նրա կինը որոշեցին գնալ կինո:,"Ալեքը ուրախ էր տեսնել, որ իր դուստրը զարգացնում է խոսքի ունակությունը:",2
503,Ես որոշեցի սպանել իմ հարեւանին:,Ես գիշերը թաքնվել եմ նրա տանը։,"Ես սպանեցի նրան, երբ նա քնած էր:",Ոստիկանությունը ինձ բռնել է։,Ոստիկանության աշխատակիցը ինձ պարգեւատրեց եւ դարձրեց փոխոստիկանապետ։,Վատ էր ցմահ բանտարկվելը:,2
504,Թիմը ռեկորդային նվագարկիչ է գնել երկրորդ ձեռքի խանութից։,"Նա ոչ մի ձայնագրություն չուներ, որ կարողանար նվագել:","Նա հարցրեց իր ծնողներին, թե արդյոք նրանք ունեն:",Նրանք նրան իրենց երիտասարդության ամբողջ ձայնագրությունների հավաքածուն տվեցին:,"Նա իրեն հիանալի ու ռետրո էր զգում, երբ երեկույթների ժամանակ ձայնագրություններ էր նվագում:","Նա ռեկորդները մեկ առ մեկ կոտրեց, մինչ ծնողները նայում էին:",1
505,Էմիին ուզում էր առողջանալ։,Նա մի սմուշի բլենդեր է գնել:,Նա պատրաստում էր համեղ մրգերի եւ բանջարեղենի սմուշիներ:,Բլենդերը մաքրելը 20 րոպե տեւեց:,Էմիը որոշել էր ավելացնել քաշը։,Էմիը որոշել էր նիհարել։,2
506,Տինան փորձարկում է անցել իր դպրոցական պարային թիմում:,Պարելուց հետո ուսուցիչը ցանկացավ խոսել նրա հետ:,"Նա ասաց, որ նրա հմտությունները բավականաչափ լավ չեն թիմում ընդգրկվելու համար:",Նա անմիջապես լքեց լսարան:,Տինան զսպեց արցունքները։,Տինան միացավ ավագ դպրոցի պարային թիմին:,1
507,Սալլին աշխատանքային ընդմիջում էր ունենում:,Նա գնացել է տակոներ վերցնելու տաքոների վահանից:,"Նա հասկացավ, որ իր դրամապանակը մոռացել է տանը:","Մի բարի մարդ նկատեց, թե ինչ է կատարվել եւ առաջարկեց վճարել։",Սալլին երախտապարտ էր նրա բարության համար:,Սալլին լաց էր մնացել իր ընդմիջման ընթացքում:,1
508,Էմիին փոքրիկ բարձրացում էր ստանում իր աշխատանքից։,"Չնայած, որ դա շատ գումար չէր, նա սպասում էր դրան:","Նրա ղեկավարը տեղեկացրել է նրան, որ դա կլինի նրա հաջորդ ստուգումը:","Երբ նա ստացավ ստացված վճարը, նա չէր ստացել բարձրացում:",Էմիին շատ էր տխրել։,"Էմիին հանգստացավ, որ լրացուցիչ գումար չստացավ:",1
509,Ջենիֆերը ցանկանում էր միանալ դպրոցական խմբին։,Նա սկսեց դասեր վերցնել վելլո նվագելու համար։,Մտածում եմ,Նա պատրաստ չէր փորձել խմբի մեջ մտնել:,Ջենիֆերը շատ ջանասեր էր դասերի ժամանակ եւ մտավ խմբի մեջ։,Ջենիֆերը չելլոյի դասեր չէր վերցրել:,1
