,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
357,Nire seme-alabak maskota bat nahi zuten.,Familiako guztiok uste dugu ideia ona dela...,"Inguruko animali-abegi batera joan ginen, gure jostailu iletsu berria aurkitzeko.","Iritsi ginenean, laborategiko beltz bat ezagutu genuen, eta asko gustatu zitzaigun.",Laborategi beltzak ez dira gurekin etorriko.,"Beltzezko gizonen laborategian sartu genuen, eta etxera eraman genuen.",2
358,Lorategiko loreak zimeltzen ari dira.,Eguzkiak bere ordenagailua urtuko du.,Lagun bat etorri zen landareekin zerikusia duen galdetzera.,Ura behar zutela konturatu zen.,"Gehiago ureztatu ondoren, loreak inoiz baino hobeto daude.",Ez ditut berriz ureztatu.,1
359,Jill-ek bideojokoak egiten zituen bere ahizparekin.,"Jill haserre zegoen, uste zuelako berea galdu behar zuela.",Jillek bere tablet-a hartu eta telebistara bota du.,Telebistako pantaila erditik puskatuta geratu zen.,Jill eta bere ahizpa ez dira berriz hasiko bideojoko batean.,Jill-ek hobera egin du filmetan.,1
360,"""Buffy, banpiro-ehiztaria"" ikusten hasi nintzen.","Ordu batzuk geroago, haserretu eta korrika hasi nintzen.","Zoritxarrez, ilun zegoen.",Denbora batez atean geratu nintzen.,"Orduan lo geratu nintzen, eta bihar arte jarraitu nuen.","Orduan, Buffy nintzela pentsatu nuen eta korrika hasi nintzen.",2
361,"12 urterekin, Drew gaizkile bihurtu zen.",Etxeetan sartu eta lapurreta egitea erabaki zuen,Praktikatzen zuen zapatak jaurtitzen erretiluak indartzeko.,Bere ama etxera etorri eta armairuaren ateak ireki zituen.,Drew legea betetzera doa.,Ama oso haserre zegoen.,2
362,"Denbora luzez, arrautza egosiak egin nituenean, txarrak ziren.",Interneten bilatu dut nire arazoaren irtenbidea.,"Web orri batean, zuk egindako ordez, nik egitea proposatzen dute.",Eskatu zenidana egin nuen.,Arrautza egosiak oso goxoak dira.,Ez dut inoiz jan.,1
363,Mutil batek 25 zentimo ikusi ditu espaloian.,Makurtu eta hartu egin zuen.,"Eta hori egiten ari zela, bere buruaz beste egiteko moduko bala bat jaurti zuen.","Ingurura begiratu zuen, eta han ikusi zuen bere etsai gorena ubel batetik erortzen.",Mutilak eskertzen zion.,Haserre zegoen.,2
364,Hectorrek belarri batean soilik ditu entzungailuak lanean.,Beste pare bat erosiko zituen musika entzun ahal izateko.,"Azkenean aurikular pare bat aurkitu du, bere neurrikoa.",Erosi egiten ditu eta berehala jartzen ditu ohiko kantuak.,Hectorrek ez du musika maite.,Hector pozik dago bi belarriekin.,2
365,Tom New York Giants-en partidara joan nahi zuen.,Baina tiketak garestiegiak ziren.,"Azkenean, lortu zituen.",Goiko kubiertara goaz.,Partida bat ikusi nahi zuen eta asko gustatu zitzaion.,Tomek uste zuen inoizko hockeyrik onena izan zela.,1
366,Tripek maite zituen sandwitchak.,"Gutxienez, egunean bat jaten zuen.",Amak esan zion hazi eta arbola bat sortuko zuela.,Beti irensten zituen.,"Trip, hau gustuko dut.",Tripek ez du gehiago arnasa hartuko.,1
367,"Angie, MTurkeko langile bat, bere burua lanpetuta ikusten zuen.","Egun batean, bere lan gogokoenetako batek ez zuen bere lana nahi.",Angiek harrituta utzi zituen.,Bere lanak ez omen zuen emaitza onik.,Angiek esan zion eskaera baztertu behar zela.,Angiek xehetasunetan azaltzen saiatu zen.,2
368,Donovanek Trinari dantzatzera gonbidatu du.,"Trinak Donovan maite zuen. Baietz esan zuen, baina oso kezkatuta zegoen.",Eskolatik irtetean aitak laguntza eske zion.,"Aita etxera itzuli zenean, neskatoak egoera azaldu zion irribarre batekin.",Trinen aitak Trini hitz egin zion.,Trinen aitak erakutsi zion dantzan.,2
369,Andyri beti gustatu izan zaio bere seme-alaben bizikleta.,"Sei urte bete zituenean, bizikleta eskatu zuen urtebetetzerako.",Ez zekien bizikletan ibiltzen.,"Andyren urtebetetzean, amak bizikleta bat oparitu zion.",Orduak egin zituen negarrez.,Aitak erakutsi zion gidatzen.,2
370,Suzy izozki dendara joan da.,Banillazko irabiatua eskatu zuen.,"Gizon horri ordaindu nahi zionean, irribarre egin zion.",Lehiaketa berezi batean irabazi zuela esan zion.,60 dolar zor zizkiola esan zion.,Esne-zukuak doan.,2
371,Ned eta bere lagunak azokara joan dira.,Bere azkeneko diruarekin oraindik bere alkandora erosten zuen.,"Urruntzen ari zela, mutiko bat ikusi zuen negarrez.",Bere azukre kotoia erori zitzaion lorategi batean.,Beraz Nedek bere azukre kotoia ematen dio.,Eta haurrarentzat kotoi bilkin bat gehiago erosi du.,1
372,Sebastianek ikusiko zuen eguzkia eta beroa zela.,Etxeko lanak egiten zituen.,Ez zuen ezer egiteko gogorik.,Sebastianek hobeto zela uste zuen.,"Egun hartan, etxean egon nahi zuen Sebastianek.","Sebastian kanpoan da, oinez.",2
373,Rashid oso gidari trebea zen.,Behin Rashiden anaia berandu heldu zen lanera.,Rashidek bere anaia eraman du.,Denbora soberan izan dutelako iritsi dira.,Haren anaiak oihu egin eta atea jo zuen.,Bere anaiak eskertzen zion.,2
374,Ali jatetxe batean sartu zen eta kreditu-txartelarekin ordaindu zuen.,Kutxazainak denbora luzea behar izan du txartela eramateko.,"Egun batzuk geroago, Alik transakzio bitxiak aurkitu zituen bere txartelaren barruan.","Bere bankuari deitu zion, eta kontuak desegin egin zituzten.",Ez zekien bere datuak kaxazainari eman ote zizkioten.,Eskerrak eman zizkion kafetegiko zerbitzariari.,1
375,Koadro eder bat erosiko dizut egongelara igotzeko.,Horregatik atzo joan nintzen bila.,Azkenean aurkitu dut maite nuen emakume bat.,Urjauzi bat irudikatzen zuen.,Pintura ez erostea erabaki nuen ez zitzaidalako gustatzen.,Erosi eta etxera ekarri nuen.,2
376,Mailaz igotzea nahi nuen.,Mailaz igotzea erabaki nuen.,Urte osoan gogor egin dut lan.,Nire nagusiak jakin du eta bere bulegora deitu dit.,Nire nagusiak berehala kaleratu ninduen.,Nahi nuen maila eman zidaten.,2
377,Maggiek eta gurasoek herri berrira etorri nahi zuten.,"Urduri zegoen, ez zuelako inor ezagutzen.","Etxean sartu bezain laster, aurkeztu zuen bere burua.",Lagun berriak egin ditu.,Maggie triste eta bakarrik zegoen.,Maggieri herria gustatzen zitzaion.,2
378,Danek eskolatik etxera bidean zuen eta leihotik ikusi zuen.,Tren elektriko bat dago dendaren leihoan.,Danek trena honen jabea izan nahi zuen.,"Dan itzuli zenean, amak esan zion sorpresa bat zuela.",Trena Danentzat izan da.,Danen amak eskolara joateko prestatzeko esan zion.,1
379,Ginak giltzak ostu nahi zituen.,Zain egon zen bere ama lo geratu arte.,Amaren motxila komunera eraman zuen.,Giltza katea lasai kendu zuen.,Eta Ginak poltsa utzi zuen han.,Eta Ginak esan zion non zegoen giltza.,1
380,"Bazen gizon bat, Kentuckykoa.",Louisianako neska bat maite zuen.,Etxez aldatu behar zuela erabaki zuen.,Bere maitearekin elkartzeko joan da.,Gizona Texasera joan zen.,Gizona Kentuckyn bizi da.,2
381,Tim-ek huts egin zuen matematika eskolan.,"Bazekien ez bazuen irabazten, uda-eskola batera bidaliko zutela.",Gogor ikasi zuen eta kreditu gehiago eskatu zituen.,"Azken egunean eskolan, azterketa pasatu zuen.",Tim-ek hunkituta esan zuen.,Tim-ek guztiz galdu du trena.,1
382,Mary-Anne bakarrik sentitzen zen eta katu bat adoptatu zuen.,Prozesuari ekiteko.,"Bila zebilen bitartean, katu batek adarra jo zion.",Mary-Anne-k maitatua izan zen eta maitemindu egin zen berarekin.,Erabaki zuen ez zela balioko katu bat.,Etxera eraman du.,2
383,Gimnasia egiten nuen txikitan.,Balantzearen haria ikasi eta mugimenduak egiten nituen.,Lurreratzean akats bat egin dut.,"Orkatila hautsi dut, eta min handia daukat.",Ospitalera eraman ninduten.,Jaiki eta harira itzuli nintzen.,1
384,Sei txakurkume zeuden nire etxearen kanpoaldean.,Errazagoa izango da erostea.,"Nire alabak kume bat aukeratu zuen, ez beste alaba bat.",Jabeak esan zuen txakurrak bakarrik erosi ditzakegula.,Zakur bana erosi dugu denok.,Ez zitzaizkidan gustatzen.,1
385,Johnnyk aldaketa bat nahi zuen Bostongo hiri handiko bizitzetik.,Amerikaren bihotzean zoriontsuago izango zela uste zuen.,"Azkenean iritsi zen eguna, eta Johnny Idahora joan zen bizitzera.",Hiria utzi zuen.,Johnny Bostonera joateko asmoa zuen.,Johnny pozik zegoen herri txiki batean bizi zelako.,2
386,Joanak izugarri gorroto zuen Gabonetan etxera joatea.,Bazekien bere amak ez zuela ezer esango bere maitasunari buruz.,Aurtengo bere istripu bakarra autoarekin izan zen.,Bere ama laguntzera etorri zen.,"Joanek ez zuen bere amak hitz egin, ezkongabea zelako.",Joan pozik zegoen bere amaren aurpegia ikustean.,2
387,Denbora guztia idazten ematen dut.,"Ondorioz, oso bakarrik sentitzen naiz.",Online zita batera izena ematea erabaki dut.,Taldean sartzean konturatu nintzen gustatzen ez zitzaidala beste inor.,Gehiago idatzi dut.,Hitzordu asko izan ditut.,1
388,Nire alaba eskolako neska bat zen.,"Egun batean, autoarekin irten zen.",Nire emaztea joan zen laguntzera.,New Hampshireko etxola batean egin genuen lo asteburuan.,Nire alabak ez du bere jolas-bidaia ahaztu.,Nire emazteak eta biok afaldu egin genuen.,1
389,Gaur taberna berri bat ireki dute.,Ezin nuen itxaron ikustera itzultzeko.,Klubera joan gineneko dena ederra zen.,Janari goxo-gozoa eskatu eta dantza egin genuen.,Zaindariaren laguna ginen.,Zaindariak ez digu uzten klubera sartzen.,1
390,Atzo edalontzi berri bat eramaten aritu nintzen sukaldera.,Harritu ninduen ikusteak.,Beira puskatu zen.,Hartu egin behar nuen.,Zauri txikia egin dut.,Orain gustatzen zait edalontziaren kolorea.,1
391,Billaren familia muino batean bizi zen.,Han ez du euririk edo ekaitzik egiten.,Egun batean tornado bat egon zen auzoan.,"Billaren etxea suntsitu dute, eta teilatua apurtu dute.","Aseguruak dirua bueltatu zuen, teilatu berria eraikitzeko.","Ez dute gehiago behar, eta joan dira.",1
392,Allisonek bere auzoko historia ikasi nahi zuen.,Liburu bat irakurtzera joan da.,Sartu zen eta ez zuen ikusi nola zeuden liburuak bere ordena mantentzen.,Dewey sistema zuen liburuzainak Dewey sistema zuen.,Horrek lagundu zion jakiten zein auto mota ez zuen nahi.,Horrek lagundu zion nahi zuena aurkitzen.,2
393,Sebastianek futbolean jokatu nahi du bere lagunekin.,Lagun batekin hitz egin eta esan zion entrenamendura joateko.,"Aste osoan entrenatu zuen, etxean.","Hurrengo entrenamenduan, touchdown bat egin zuen.",Sebastian atsekabetuta zegoen botoaren boterearekin.,Sebastian pozik zegoen horregatik.,2
394,Bazen behin ama bat... bere haurrak lo egin zezan nahi zuena.,"Paseatzera eraman zuen, baina ez zuen lorik egin.","Jaten eman dio, baina ez du lorik egin.","Azkenean, bere amak abesten zion lo-kanta etorri zitzaion gogora.",Amak goxo-goxo kantatu zion lo-kanta bere haurtxoari.,Amak hip-hop jo zuen haren haurrarentzat.,1
395,Johnnyk igerilekuetan pixa egiten zuen txikitan.,Uste zuen heldu batek ere egin dezakeela.,Haurrak Aqua Parken ikusi zituen.,"Eta gero, pixa egin zuen eta gero, igerilekuan pixa egin zuen.","Zenbait jendek jakin zuen, eta Johnny arriskuan jarri zen.","Denak oso zoriontsuak ziren Johnnyri buruz, ni bezala.",1
396,Amyk beste ume batzuk jolasten ikusi zituen eta inhalagailua begiratzen zuen.,Ezin zuen kirola egin asthma zela eta.,Bere arte irakaslearen eskua sorbaldan sentitzen zuen.,Irribarre egin eta artista handia izango zela esan zion.,Amy askoz hobeto sentitzen zen.,Amy oso gaizki sentitu zen.,1
397,Joe eta bere lagunek partida bat jokatu dute.,Joe urduri zegoen.,Urduri zegoen irabazi ala ez ote zuen irabaziko.,"Azkenean, Joeren taldeak irabazi zuen partiduaren ondoren.",Joe oso harro zegoen bere taldeaz.,Joe oso atsekabetuta zegoen taldearekin.,1
398,Markek elkarrizketa garrantzitsua izan zuen lan berri baterako.,Galdetu diezaioketen galderak erantzuteko prest zegoen.,Mark-en erantzunak txundituta utzi zuen elkarrizketatzailea.,Mark-i deitu diot eta esan du aipatzeko.,Mark zoratzen zegoen.,Mark haserre zegoen eta ihes egin zuen.,1
399,Elaine ez da etorri gaurkoz.,"Hortaz, Elaine-k bazkaltzera joatea erabaki zuen.","Hala ere, Elaine-k ez zekien non bazkaldu.",Elaine gelara etorri da ia ordubetez.,Elaine-ri erraza izan zaio erabakitzea.,Elaineri asko kostatu zitzaion erabakitzea.,2
400,Samek bere ametsetako unibertsitatera egin nahi zuen matrikula.,Luzaro eman zuen eskaera betetzen.,Bere gaitasun akademikoaz gozatzeko aukera eman zion.,Berak egin zuen eskaera.,"Hiru hilabeteren buruan, onarpen gutuna jaso zuen.",Ez zuen berriro pentsatu.,1
401,"Mattek taberna batera joan nahi zuen lagunekin, gau batean.",Hiru kopa edan zituzten taberna batean.,"4 edalontzi hartuta, eta 3 besteetan.",Mozkortu eta telefonoa galdu du.,Mattek eta bere lagunek etxera itzuli eta ohean sartu ziren.,Matti bost axola zaizkio telefonoak eta kamerak.,1
402,Bindu-k festa bat antolatu du bere lagunekin.,Haren etxean elkartuko ziren zer jan eta zer edango zuten erabakitzeko.,Bindu lagun batek ekarri ditu samosak eta hirugiharra.,Lau lagun zeuden festan.,Denek ongi pasa zuten.,Binduari bere lagunak eta jaiak gustatzen ez zaizkio.,1
403,Tyler esnatu da eta dutxa bat hartu behar du eskolara joan aurretik.,Bere anaia gaztea dutxan dago.,Tyler kezkatuta dago autobusak galduko ote dituen.,Azkenean Tylerrek dutxa hartzeko ordua da.,Tylerrek tarta bat egin zuen ondo jan zezan.,Tylerrek dutxa bat hartu eta autobus geltokira doa.,2
404,Thomas alfer hutsa izan da azkenaldian.,"Medikuarengana joan da, azterketa egin behar izan dio.",Medikuak esan dio kolesterola altuegia duela.,Thomasek osasuntsu jan eta paseatzen hasi zen.,"Diabetea diagnostikatu zioten, 15 kilo gehiago pisatu eta gero.",Bere medikua poz-pozik zegoen bere hurrengo azterketarekin.,2
405,"Atean jo zuten, baina ez zegoen inor.",Ez zekien atea ireki behar zuen edo ez.,Ate bat zabaldu eta kanpora begiratu zuen.,"Anaiak aurre egin zion, eta ikaratu egin zuen.",Komedia saio gogokoena ikusten ari da Netflixen.,Oihu egin eta bota egin zuen.,2
406,Stephanie-k sagar-tarta egin nahi zuen.,Etxalde-merkatura joateko asmoa zuen sagar batzuk biltzeko.,"Lorategian ibiltzen ari zela, estropezu egin eta erori zen.",Bi eskumuturrak apurtu ditu.,Stephanie bere eskuekin bultzatu da.,Stephanie ez zen esnatu norbaitek aurkitu arte.,2
407,Royk ez zekien zergatik usaintzen zuen hain gaizki.,Bere lagunek ere komentatu zuten.,Denek hartu zuten erabakia.,Eta hozkailuan dagoen arrain zahar hau...,Royk arraina hozkailuan uztea erabaki zuen.,Royk arraina eta antzara bota zituen eta dena primeran atera zen.,2
408,Jimmy txiro-txiroa izan zen.,"Hala ere, bere gurasoek ahal zuten guztia egin zuten bera zaintzeko.","Unibertsitate on batean sartu zenean, bi lanpostu zeuzkan.","Graduatzean, eskerrak eman nahi zizkizun.",Eta unibertsitatea ordaindu zuen haien truke.,Jimmyk gurasoei deitu zien eta hitz itsusiak esan zizkien.,1
409,Jill txundituta geratu zen mutil jator batek unibertsitateko dantzara gonbidatu zuelako.,"Gelako lagunak prestatzen ari zirela, Jill ileagatik haserretu zen.",Jilleren gelakideek laguntza eskaini didate.,Jill soineko zuriaz mozorrotzen ari da.,"Neskalaguna etorri, eta asko hitz egin du bere itxuraz.",Jill eta bere lagunak nesken gaua pasatzen ari dira.,1
410,Tabernari bateko jabeak iragarki-taula handi bat jarri zuen bere taberna iragartzeko.,"Haizea haizetea da, eta itsasontziak eztanda egin du.",Jabeak herriaren beste aldean geratu zen hura harrapatu nahian.,Atso zahar baten patioan erori zen.,Atsoak ez zuen pankarta itzuli nahi.,"Atsoa pozik zegoen, berokia aurkitu zuelako.",1
411,Amaren gisatua. Oso gozoa.,Berak egin zizkidan egun txarrak.,"Kalabaza-oinarriak jan ditut, eta hobeto sentitzen naiz.",Barrak gogorarazten dit nire amak nitaz kezkatzen dela.,Ez nuen gehiago otarteko gogorik izan.,"Gero, barbakoa saiheskiak egin nituen. Nire ama gogora erazten zidaten.",2
412,Tim-ek erabaki du denbora gehiago ematea aitonarekin.,Bere aitonak txoriak ikustea maite zuen. Tim berarekin joan zen.,Beren gauzen zerrenda bat idazten dute.,Tim berehala interesatu zen!,Tim-ek erabaki zuen ez zuela txoriekiko interesik izango.,"Tim-ek eta aitonak zaletasun bat aurkitu zuten, eta bioi asko gustatu zitzaien.",2
413,Dannyk izozki denda batean lan egin zuen udan.,Oso pozik zegoen bere lehenengo lanarekin.,"Lehenengo egunean, mutil batek izozkia bota zuen lurrera.","Zalantzarik egin gabe, Dannyk bazekien zer egin.",Beste bat eman zion.,Ez zuen beste aztarna bat bidali.,1
414,Eskolako txirrina erlojuak jotzean jo zuen.,Gina sekula ez da izan hain zoriontsua.,Hartu zituen gauzak eta Tami-ren zain geratu zen.,Baina Tami Rita eta Mariarekin joan egin zen.,Gina bakarrik sentitzen zen etxera itzuli zenean.,"Biharamunean, Gina Tamiri eskertu zion.",1
415,Laurence eta familia lekualdatu egin ziren.,Lehenengo altzariak bildu zituzten.,Gero beste guztia.,Beren gauzak furgonetan daude.,Laurence eta familia etxera joan ziren autoz.,Laurence haien gauzak sartu ditu berriro.,1
416,Joy barraskilo ederraren bila dabil.,"Eros dezakeen zerbait behar du, baina ez du erosten.",Goiz osoa eman du hondartza arakatzen.,Funtzionatu dezakeen guztia apurtuta dago.,Itsasontzi bat erosi behar zuen.,Eta bat ekarri zuen. Eta karramarroari eman zion.,1
417,Weston ezkontzera doa.,Ezkontza perfektua izan behar zuen.,"Dena ondo zihoan, gauera arte.",Norbaitek trago bat edan du eta erori egin da.,Westinek aukera ona eskaini zidan.,Westonek eta emazteak mozkorra zegoela esan dute.,2
418,Joe bere aitari laguntzen ari zen bere atzeko basoa garbitzen.,"Bat-batean, zarata entzun zuen.",Erle-abaraska bat zeraman.,Sei aldiz orratz batek ziztatu zuen ihes egin aurretik.,Joe irribarrez zegoen.,Joe haserre zegoen min hartu zuelako.,2
419,Udazkena zen.,Todd-en lorategia hondarrez betea zegoen.,Guztiak atera behar zituen.,"Amaitu zuenean, zakar-zakar egin zituen denak.",Toddek zaborretara bota zuen.,Toddek zakua ireki du eta hostoak zabaldu ditu.,1
420,"Tim-ek izan zuen amets handi hori, gorputz-eroale itzela izatea.",Gauero egiten zuen lan bere helburua lortzeko.,Bere lan gogorrak balio izan zuen eta lehiaketa batean saria irabazi zuen.,"Erakutsi zituen gaitasunak, 250 kg. baino gehiago pisatzen zituen.",Tim-ek guztiz baztertu du.,Tim-ek ez zuen determinaziorik.,1
421,Henry eskolara zihoan.,Telefonoa zapi batekin garbitu nahi izan zuen.,"Zoritxarrez, baten batek harrapatu du.","Mugikorra eskutan duela, lurrera erori zaio.",Barkamena eskatu zion Henryrekin.,Henry zoriontsu eta esker oneko zegoen.,1
422,Tami boleiboleko probetara joatea erabaki zuen.,Zortzigarren mailan zegoen. Baina bazekien ona zela.,Dena eman zuen bizkarrean.,Ez zuen uste besteak bezain ona izango zenik.,Tami saskibaloi taldean sartu da.,"Besteak jokoan sartuta daude, baina bera taldean dago.",2
423,"Bob eta Jim etxean zebiltzan, pilota jokatzen.","Loreontzia hautsi zen, puskatan.",Beldur ziren amak haserre egingo ote zien.,Kola aurkitu eta poliki guztiarekin elkartu zuten.,"Euren amak eraiki du vase bat, apurtu, eta gozatu du.",Txirulak ez zuen lorontziaren itxurarik eta amak ez zuen inoiz jakin.,2
424,Steve oso triste zegoen.,Steveren neskalagunak utzi egin zuen.,Berarentzat abesti bat idaztea erabaki zuen.,Bihotza kantuari eman zion.,Stevek pentsatu zuen ez ote zuten inoiz elkarrekin berriz egongo.,Steve-k ordu bat honaino gidatu du droga erosteko.,1
425,Gloriak loreak erosi nahi zizkion senarrari.,Gloriak izugarri estimatu du zure arrakasta.,Gloriak bere lore batzuk biltzea erabaki zuen.,Dardara eta krisantemoak bildu zituen.,"Handik gutxira, Gloriak dibortzioa eskatu zuen.",Gloriaren senarrak eskertu zuen.,2
426,Josh saskibaloian jokatzen zuen egunero.,Bere helburua zen edozein saski jokatzeko gai izatea.,Egun batean norbaitek txapelketa bat antolatu zion.,"Gehien sartzen dituenak, irabazi.",John oihu egiten ari zen beldurrez.,Berak egin zituen tiro gehienak eta garailea izan zen.,2
427,Laurenek beti nahi izan du jeans estuak janztea.,"Hala ere, pisu asko galdu behar du.",Laurenek ariketa fisikoak egiten ditu.,Azkenean nahikoa pisua galdu du jeans estuak janzteko.,Hurrengo festa arte jantzi zuen.,Bera jeloskor zegoen.,1
428,Institutuan Hawaiira joan nintzen.,Gure orkestra osoa joango da.,9 ordu behar izan genituen hona iristeko.,Eremu tropikal bat zen.,Hawaiira gehiago joatea erabaki nuen.,Hawaiitik ez zen hain ondo joan.,1
429,"Sonny Texasen bizi zen, eta uda beroa zen.",Beroak nazkatu du.,Lasaitzeko bide bat aurkitu zuen.,Hasieran ez zitzaion ezer bururatu.,Berotzailea piztu zuen.,"Eta gero, igerilekuan erortzea erabaki zuen.",2
430,Chad abesti on bat jotzen ari zen.,Beldur handiegia zuen kantatzeko.,Eliza-koruan izena eman nahi zuen. Baina lagunek barre egingo zioten.,Bere trebetasunaz eta pasioaz lotsatzen delako.,Chadek umore onez eman zuen bere burua.,"Denek txalotu zuten, barre egin beharrean.",2
431,"Ronaldek bi ume zituen, mutila eta neska.",Nahikoa baino gehiago.,Ez zuen nahi biak egia izatea.,"Egun batean, bere emazteak esan zion hirugarren umea bidean zela.","Bera oso triste zegoen, baina joateari beldurra zion.",Haren begiak emozioz beterik zeuden.,1
432,Pasa den asteazkenean izan zen.,"Ibiltzean, zerbaitekin topo egin dut, beldurtu egin nauena.","Nire aurrean, berriz, 180 graduko suge bat.",Oihu egin eta korrika itzuli nintzen bide nagusira.,"Biologoa naiz, eta sugeak aztertzen ditut.",Bidea jarraitu nuen autoan sartu arte.,2
433,Maryk kafe bat hartzea gustuko zuen goizero.,Gaur presa handia zuen.,"Kafetegi batean zegoen, autoan.",Kafea ez dela atera esan digute.,Mary galdeketa batean sartu zen.,Mary edaten aritu da eta isildu egin da.,2
434,Bill hiri handira joan berri zen lan bila.,"Bakarrik sentitzen zen, ez zuelako herrian inor ezagutzen.","Behin, Bill lanetik atera eta lagun batzuekin bazkaldu zen.",Oso ongi pasa zuen haiekin.,Lagun asko egin zituen egun hartan.,Bill haserre zegoen lankideekin.,1
435,Billyk medikua izan nahi zuen.,Unibertsitatera joan zen medikua izateko.,"Baina, titulua lortu eta berehala, iritzia aldatu zuen.","Billy erizaina da, ez medikua.",Ez zen bere erabakiaz damutu.,"Hainbeste deprimitu zen, ezen alkoholiko bihurtu zen.",1
436,Quintoni etxea kentzea agintzen diote.,Sosik gabe zegoen.,"Egun batean, bere azken dolarra loterian gastatzea erabaki zuen.",Harrigarria zen 50.000 dolar irabazi zituela.,Quintonek depresioa izan zuen.,Quinton hain pozik zegoen.,2
437,Igorrek esnatu eta lanera joan zen.,Dutxa ireki eta bero itxaroten zuen.,Ura hotz zegoen.,"Ez zekien zer egin, ez bainatu.",Opil bat bakarrik jan du.,Igor dutxa hotzez dutxatzen ari zen.,2
438,Tarak nahiago zuen talde handietako musika aukeratu beste aukera guztien gainetik.,Izugarri gustatzen zitzaizkion tronpetak eta beste musika-tresnak.,Big Bandeko lagunak aurkitzen saiatu zen.,Bere ahaleginak alferrik izan ziren.,Tarak bere kabuz entzutea gustuko du.,Tara neska gaiztoa zen.,1
439,Washingtonera joan nintzen nire mutil-laguna bisitatzera.,Herri osoan zehar ibili gara.,"Baina, benetan, Etxe Zurian izan nahi nuen.","Etxe Zurira eraman ninduen, eta oso pozik nengoen.",Bisita egiten genuen eta lekuaren historiaz gozatzen genuen.,"Etxe Zuria utzi genuen ahalik eta lasterren, eta ez genuen bisita eduki.",1
440,Semeak bateria bat erosi zion lehengo urtean bere ilobari.,"Bateria, tinbalak eta aulkia zeuzkaten.",Bere ilobak New Yorken bizi dira.,Bisitan etorri zen eta izugarri poztu zen.,Gorroto du musika.,Bateria jo nahi zuen.,2
441,Gaur Meg-ek bere lehen piano emanaldia izan du.,Oso urduri zegoen.,Agertokira igo eta dardarka hasi zen.,Eskerrak ondo abesten zuen.,Maggiek bere burua animatu zuen gehiago egiteko.,Maggiek pianoa utzi zuen.,1
442,"Ed-ek pelikulak maite zituen, guraso eta seme-alabekin.","Gozokiak ematen zizkieten, edariarekin eta telebistarekin jolasean.",Aladina ikusten ari ziren.,Baina Ed lotan geratu zen hau bukatu aurretik.,Ed pozik zegoen amaiera ezagutzeaz.,Edek... atzo lo egin zuenaz damutu zen.,2
443,Nire bankuak Gabonetako klubetan izena eman dit.,"Kutxazainari deitu nion, eta esan nion ea noiz egin nezakeen hau.",Esan zidan sartu nintekeela nahi nuen unean.,"Goizean sartu, eta planari jarraitu diot.",Pozten naiz.,Damu dut izena eman izana.,1
444,Mac nire lagun beganoa zen afaltzera etortzen zena.,"Negarrez, ezin zuelako xerra edo hamburguerik egin.","Orduan, Alfredo saltsa ekarri zuen gogora.","Harritu zen, saltsa kremazkoa eta goxoa ateratzen zelako.","Haragi-pastela probatu beharrean, okela jan du.",Denek gustuko zuten bazkaria.,2
445,Ryanek txartel-kutxa bat zeukan.,Gaueko txandan lan egiten zuen maiz.,"Egun batean, erosketak egiten ari zela, mapatxe bati ikusi zion.","Orduak eman zituen hor, alde egiten zuen arte.",Ryan itsu zegoen.,Ryanek bere lana aspergarria zela erabaki zuen.,2
446,Johnnyren irakasleak elurrezko panpinak egin zituen.,Irakasleak gelako bakoitzari eskarlata bat aukeratzeko esan zion.,"Eta Johnny haserretu egin zen, kolore bat bakarrik ikusita.",Johnnyren irakasleak jakin nahi zuen zer gertatzen zen.,Johnnyk esan zion maisuari zoriontsu zela.,Johnnyk esan dio haserre zegoela jasotakoaren ondorioz.,2
447,"Tim-ek hiru neska zituen, hautatzeko.",Hirurak maite zituen baina erabaki bat hartu behar izan zuen.,"Hirurekin hitz egin zuen, ea nork atsegin zuen gehiago.","Neska harekin joan da, gehiago ikusi nahi zuelako.",Tim homosexuala da eta ni ere bai.,Tim pozik zegoen.,2
448,Jill-ek Joe bere mutil-lagunarekin hitz egin zuen.,"Ez zitzaion gustatu komentarioa, baina berari adarra jotzen saiatu zen.",Ustezko ezkutalekua arakatu dute.,"Ordubete baino gehiagoz bilatu zuten, baina ez zuten topatu.",Jill-ek uste du laster aurkituko dutela.,Jill pozik zegoen Joe ez zuelako eraman.,1
449,Brigidek eta bere lagun Ellak piano eskolak hartzen zituzten.,"Ellaren aitak piano handi garesti bat erosi zion, oso eskarmentudun fabrikatzaile batena.",Brigid-en aitak piano erraldoia baino ezin zion erosi.,"Baina Ella ergel eta sentikor bat zen, eta ez zuen ezer egiten.",Ellak ez zuen sekula pianoan ongi jotzen.,Gero izar bat bihurtu zen.,1
450,Davek arma bat nahi zuen.,Arma-denda batera joan eta galdera asko egin zituen.,Arma handiak eta txikiak ikusten zituen.,Arma handi bat erosi nahian zebilen.,Dave horren aurka zegoen.,"Dave-k erosi egin du, eta gustatu egin zaio.",2
451,Rose Long Islandera doa trenez.,Eta gero irla osoa zeharkatu zuen... jarraipen arin bat aurkitu arte.,Montaukeko hondartzara joan zen.,Hotz eta haize gogorra zegoen.,"Rose hain bero zegoen, ezen jaka kendu zuen.",Rosek aurpegia haizetik babesten du.,2
