,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
325,"UJohn wayenesethulo esikhulu seklayenti kusasa, kodwa wazizwa engakulungele.",Akukhona ukuthi wayethukile ngokwethula.,UJohn wayehlale ekhululekile phambi kwezixuku.,"Nokho, lokhu okuqukethwe kwakungenakupholishwa futhi kudinga ukucwengisiswa.",UJohn wanquma ukuletha ama-bagel emsebenzini.,"UJohn wayilungisa kabusha le nkulumo, futhi yaphumelela kakhulu.",2
326,UFred wanquma ukubheja ilotho.,Wayekuthanda ukudlala kodwa engakaze anqobe.,"Izolo uthenge amathikithi amabili,",Lapho ebuyela ekhaya wathola izindaba ezinhle.,UFred akazange awine ilotho.,UFred wayethole i-lottery.,2
327,UGina wayesebenzisa indlu yangasese esiteshini segesi.,"Waya ukuyogeza izandla, kodwa kwakungekho sesepha.",Wabheka ekhabetheni elingaphansi kosinki enethemba lokuthola amanye.,Kwakungekho ngisho nesepha lapho.,UGina wathatha yonke insipho eyayisendlini yokugezela.,Ngakho kwadingeka ukuba aneliseke ngokuzihlanza izandla.,2
328,"Lapho sekuyisikhathi sokudla, umama washaya insimbi.",Ubaba noBill bawuzwa lowo msindo lapho bewuzwa.,"Bayeka umsebenzi wabo wasengadini, ngokucophelela, futhi bahlanza izandla zabo.",Umama wajabula lapho ekugcineni befika endlini.,Wabe esebamemeza ukuba babuyele emsebenzini.,"Umkhaya wahlala phansi, futhi wajabulela isidlo ndawonye.",2
329,Ubaba ka-Emmy wamthatha wamkhetha ikati.,Kwakunabesilisa ababili ndawonye ekhejini.,Wayengeke akwazi ukuwahlukanisa!,Kwakumzwisa ubuhlungu ukuthi kwakumelwe akhethe.,"Khona-ke, ubaba ka-Emmy wathi angawagcina womabili la makati.",U-Emmy wahamba ethukuthele ngoba efuna inja.,1
330,UJill waya ekolishi.,UJill wafunda ngokuzikhandla.,UJill waphumelela zonke izivivinyo.,UJill wathola idiploma yakhe.,UJill wathola umsebenzi omuhle.,UJill wayevame ukudla ubhontshisi.,1
331,UJerry wayelokhu efuna ukufunda ukudlala isiginci.,Wayekhathazeke ngokuthi usekhulile kakhulu ukuba angafunda okuthile okusha.,"Nokho, wanquma ukubhalisela izifundo zamasonto onke zokudlala isiginci.",Ekugcineni waba umdlali wesiginci omuhle.,UJerry wanquma ukudlala isiginci sakhe kubangane bakhe.,UJerry waphonsa isiginci sakhe emgqonyeni kadoti.,1
332,UKyle waqoqa izinto eziningi.,Wayeneqoqo elikhulu lezinhlamvu zamasosha.,"Nsuku zonke, wayefuna izibalo ezintsha zeqoqo lakhe.",Wayekwazi ukwengeza isibalo esisha kanye ngenyanga noma ngaphezulu.,UKyle wayezithanda ngempela izidlamlilo zeMarvel.,UKyle wayecabanga ukuthi uSuperman uyisidalwa esingenangqondo.,1
333,UFrancine waphawula ukuthi bonke abangane bakhe babegqoka izicathulo ezinesithende esiphakeme.,"Nakuba ayekuthanda ukubukeka kwezitebhisi ezisezingeni eliphezulu, wayekuzonda ukuzizwa kwazo.",Ngolunye usuku wanquma ukugqoka amabhuzu ayisicaba ukuze ahlangane nabangane bakhe.,Bonke abangane bakhe babemncoma ngendlela ayebukeka kahle ngayo.,UFrancine wajabula ngokuthi wayegqoke izicathulo ezintofontofo!,UFrancine waphinde wahlola ifomula yezakhi zofuzo ezingekho.,1
334,Lapho ngisemncane ngangikuthanda ukucasha.,Ngangilidlala ngisho nalapho abanye bengazi.,Ngangimane ngizifihle bese ngigxumela kubantu.,Ngangikwenza lokhu njalo esikoleni samabanga aphansi.,"Lapho sengikhulile, kwadingeka ngiyeke ukugxumela kubantu.",Abantu babejabula kakhulu lapho ngidlala lo mdlalo ngaphandle kwabo.,1
335,URachel wayefunda izincwadi zakhe zansuku zonke.,Wathola incwadi ebhalwe ngolimi lwangaphandle.,URachel wabonisa abangane bakhe le ncwadi.,Akekho owayekwazi ukufunda noma ukuqonda incwadi.,URachel wayengafuni ukwazi ukuthi lalisho ukuthini.,URachel wayithatha wayihumusha.,2
336,UDeb waxoshwa emsebenzini ngenxa yokuncishiswa kwezimali.,Wayedabuke kakhulu futhi waya ekhaya eyothukuthela.,"Umyeni wakhe wamtshela ukuthi konke kuzolunga, kodwa uDeb wayengaqiniseki.","Ngosuku olulandelayo, umyeni kaDeb wamlungiselela ukuba aye emhlanganweni wokuxoxisana naye emsebenzini wakhe.",UDeb waqala ukusebenza emsebenzini ayewusebenze iminyaka eminingi.,Wathola umsebenzi.,2
337,UBethany wayezizwa enamahloni ngezinwele zakhe ezingalweni.,Wazama ukuyisusa.,Yabuye yakhula ngemva kwamasonto ambalwa.,Wathola ukwelashwa kokususwa kwezinwele nge-laser.,Wayefisa sengathi lingaphinde likhule.,Wazizwa engcono.,2
338,Abazali bakaGina babeya e-Illinois.,UGina wahlala esihlalweni esingemuva ecindezelwe izingane zakubo.,Okwenza izinto zibe zimbi nakakhulu ukuthi kwakuyihora lomgwaqo ophithizelayo.,Ithrafikhi yayihamba kancane.,"UGina waphuma, futhi wabuyela ekhaya.",UGina wavala amehlo akhe futhi wazama ukulala.,2
339,Ngolunye usuku sasisehlobo nodadewethu savula isitolo se-lemonade.,Kwakuyinyanga yokuqala endlini entsha futhi sasingazi muntu.,Bambalwa abantu ababehamba futhi bambalwa kakhulu ababema.,Umfundisi osekhulile weza esuka eduze.,Wathenga i-lemonade futhi wasenza sazizwa samukelekile endaweni.,Wathululela i-lemonade yethu phansi.,1
340,UBob wathuthela edolobheni elikhulu esuka edolobhaneni elincane.,Wayekhathazeke ngokuthi wayeyohlale elahleka.,Ngosuku lokuqala walahleka ezama ukubuyela ekhaya evela emsebenzini.,Khona-ke uBob wathenga uhlelo lokuqondisa indiza ukuze aluthole kalula.,UBob wayeyazi indlela futhi wayengakaze ayisebenzise i-navigation system.,Isimiso sokuqondisa isitimela sasiza uBob kakhulu.,2
341,UKelly wayefunda ngezilwane eziyinhlanganisela kuyi-Internet.,Futhi wabona izithombe zezigebengu.,Wayehlabeke umxhwele ngobukhulu namandla azo.,Kodwa wayezibuza ukuthi zingaphila yini endle.,UKelly wayebabone kuphela e-zoo.,UKelly wakhumbula lapho ugogo wakhe embonisa izimbali.,1
342,UJorie wahamba nomkhaya wakubo ukuyovakashela ikhaya lika - Anne Frank e - Amsterdam.,Wayeyifunde incwadi ngaphambi kokuba afike.,Wayecabanga ukuthi ikhaya lalilincane kakhulu.,Unina wakhala ngesikhathi ebuka imnyuziyamu.,UJorie wavuma ukuthi kwakuwuhambo oluthinta imizwelo kakhulu.,Banquma ukuvakashela iklabhu yamahlaya ephezulu.,1
343,Ngolunye usuku uClara waya ekhaya evela emsebenzini.,Wabe esebona ukuthi wayezivalele ngaphandle!,Izikhiye zakhe zazisele etafuleni lasekhishini ngalolo suku ekuseni.,Kwadingeka ukuba abize unina ukuba amsize.,UClara wayekuthanda ukuba ngaphandle.,Umama kaClara wasiza ngokushesha.,2
344,Ngolunye usuku ngangihlanza kancane endlini.,Nganquma ukulahla yonke imfuhlumfuhlu namaphepha etafuleni.,Ngaphansi kwazo zonke kwakunencwadi endala eyayivela entombini yami.,Yayithi ifuna ukuhlukana nami.,Ngangithukuthele futhi ngididekile yile ncwadi.,Ngajabula kakhulu ngencwadi.,1
345,UBen wayeshade nesithandwa sakhe sasesikoleni esiphakeme.,Babeshade iminyaka eminingi.,Ngolunye usuku uBen waqaphela ukuthi umshado wakhe wawungajabulisi.,Wanquma ukuba nobuhlobo bobulili.,Umkakhe wayeziqhenya ngaye.,Umkakhe wathola ngakho futhi bahlukanisa.,2
346,Enye indoda yabheja nenye ukuthi ingakwazi ukudlula idada.,Kwatholakala idada futhi labhekwa.,"Nakuba yayingazi ukuthi kwenzekani, ayizange iphaphaze.","Nokho, amehlo ayo ayegcwala ulwelwesi lwawo oluhlobisa amehlo.",Ekugcineni le ndoda yavele yaphaphatheka.,Le ndoda yayifuna ukulahlekelwa ukubheja kwayo.,1
347,UShay waya epaki lezilwane zasolwandle.,Lapho wabona uphawu olwalukhangisa ngokubhukuda kwamahlengethwa.,UShay wanikela ngentshiseko ngamadola akhe angu-40 futhi wagqoka.,Wabe esegxumela echibini ukuze abhukude namahlengethwa.,UShay wayezijabulele.,UShay wayengazithandi ngempela izinhlanzi okuthiwa amahlengethwa.,1
348,ULia waya eNgilandi.,Wenza uhambo ngebhasi.,Uhambo lwaphela eStonehenge.,ULia waphuma ebhasini eyobheka.,ULia wayekuzonda ukuya eNgilandi.,ULia wathatha izithombe eziningi zeStonehenge.,2
349,Ngangiphuza ingilazi yejusi.,Ingilazi yami yawela phezu kwekhawunta.,Ngafuna okuthile engingakususa.,Ngithole iphakethe lamathawula ephepha.,Ngasihlanza lesi sicabha.,Ngashiya imfuhlumfuhlu futhi ngenza isandwich.,1
350,U-Arthur nabangane bakhe babezihlalele nje.,Babedla ubhiya futhi bekhuluma.,Ngokungazelelwe yaphela yonke ibhiya.,U-Arthur wayengafuni ukuthatha owokugcina.,"Noma kunjalo, u-Arthur wazizwa enomuzwa omuhle ngokuthatha owokugcina.",U-Arthur wacela abangane bakhe ukuba baphuze elinye.,2
351,UHester ubelokhu ethanda ukuthi izinwele zakhe zibukeka ziqondile.,Ngolunye usuku umenywa ukuba abe khona lapho kuvulwa igalari yobuciko.,Unquma ukulungisa izinwele zakhe ngenxa yalesi senzakalo.,Abangane bakhe bayamncoma ngokuthi ubukeka emuhle kangakanani.,UHester uyaziqhenya ngokubukeka kwakhe.,UHester wagunda ikhanda lakhe.,1
352,UJill wayefuna ukuthenga imoto entsha.,UJill wafika nendawo yokuthengisa izimoto ngemoto yakhe endala.,Umdayisi wathengisa imoto endala kaJill wayinika entsha.,"Ngemva kokukhokhela umthengisi, uJill wathola imoto yakhe entsha.",UJill wayejabule.,UJill wayecindezelekile.,1
353,UJaden wayekhohlwa izinto eziningi.,Wayengaqaphelanga ukuthi kakade kwase kuwusuku luka-Valentine.,"Ezizwa ephuthuma, waphuma wayothenga izimbali noshokoledi.",Intombazane kaJaden yafika ekhaya yathola izibiliboco.,Intombazane kaJaden yashaywa ngempama.,UJaden wayelondoloze isimo.,2
354,UJohn wathola ibhayisikili ngosuku lwakhe lokuzalwa.,Wayengazi ukuthi kufanele agibele kanjani.,Wayeziqeqesha isonto lonke.,Ekupheleni kwesonto wakhumula amasondo akhe asizayo.,Wayekwazi ukugibela kahle ngaphandle kwawo.,"Waqaphela ukuthi ukuhamba ngebhayisikili kwakungekhona okwakhe, ngakho walala kancane.",1
355,UQuentin wayengakaze ahlale emkhunjini ekuphileni kwakhe.,Ngolunye usuku ehlobo umngane othile wamemela uQuentin endlini yakhe eseduze nolwandle.,"Lapho belapho, uQuentin nomngane wakhe bahamba ngomkhumbi.",Kwakuyinto ejabulisayo.,UQuentin wajabula ngokuthi wayeye.,UQuentin wafunga ukuthi ngeke aphinde ahambe ngomkhumbi.,1
356,Indoda ethile ya-oda ama-pancake endaweni yokudlela.,Ngemva kwemizuzu embalwa wamlethela ipuleti lamaphenikheki.,Le ndoda yakhononda ngokuthi ama-pancake ayemakhulu kakhulu.,Umphathi wezitolo wazibuyisela kumpheki.,Umpheki wamncoma.,Umpheki wanquma ukwenza ama-pancake kabusha.,2
357,Izingane zami zazifuna ukuba nesilwane sasekhaya.,Njengomkhaya sanquma ukuthi lokhu kwakuwumqondo omuhle.,Saya endaweni yokukhosela izilwane ukuze sithole umngane wethu omusha onezinwele.,Lapho sifika sahlangana nomuntu omnyama owayesebenza e-lab esasimthanda sonke.,Sanquma ukuthi i-black lab akufanele ibuye ekhaya nathi.,Samukela i-black lab futhi samyisa ekhaya.,2
358,Izimbali zami zasengadini ziyafa.,Ziyabuna futhi zomile ngenxa yelanga.,Umngane wami weza ezongisiza ukuba ngihlole ukuthi yini engalungile ngezitshalo zami.,Wathola ukuthi ayedinga amanzi engeziwe.,"Ngemva kokuzinisela ngokwengeziwe, izitshalo zami zibukeka zingcono kunanini ngaphambili.",Angizange ngiphinde ngiwanisele.,1
359,UJill wayedlala imidlalo ye-video nodadewabo.,UJill wayethukuthele ngoba wayehluleka njalo emidlalweni.,UJill wathatha isilawuli somdlalo wasigibelisa ithelevishini.,Isikrini sethelevishini sabhidlika maphakathi.,UJill nodadewabo babengasakwazi ukudlala imidlalo yama-video.,UJill waba ngcono emidlalweni yama-video.,1
360,"Ngaqala ukuzitika ngokubuka i-""Buffy the Vampire Slayer"".","Ngemva kwamahora ambalwa, ngazizwa ngithanda ukubaleka.","Ngeshwa, kwakumnyama ngaphandle.",Ngama emnyango isikhashana.,Ngabe sengilala kwaze kwaba sekuseni.,Ngabe sengicabanga ukuthi nginguBuffy futhi ngaqala ukugijima.,2
361,"Lapho eneminyaka engu-12 ubudala, uDrew wanquma ukuba yisigebengu.",Wanquma ukugqekeza iminyango futhi aphange izindlu.,Wayezijwayeza ukukhahlela iminyango yamakhabethe ukuze akhe amandla.,Unina wafika ekhaya futhi wabona yonke iminyango yekhabethe iphukile.,UDrw ufuna ukulalela umthetho ngaso sonke isikhathi.,Unina wayethukuthele kakhulu.,2
362,"Isikhathi eside, njalo lapho ngenza amaqanda abilisiwe, ayephuma embi.",Ngabheka yonke indawo kuyi-Internet ukuze ngithole ikhambi lenkinga yami.,Ingosi ethile yakhuthaza ukuba ngibhake amaqanda ami esikhundleni sokuwabilisa.,Ngenza njengoba nje yayicela.,Amaqanda ayesebhakeni ayephekwe kahle.,"Ngawashiya egobolondweni, ngawadla wonke.",1
363,Umfana othile wabona uhlamvu lwemali olwalulahlekile emgwaqweni.,Wagoba wayithatha.,"Njengoba enza kanjalo, kwaqubuka inhlamvu yamathe lapho ikhanda lakhe lalikhona.","Eqalaza, wabona isitha sakhe esikhulu siphethe ithanga.",Umfana wabonga kakhulu.,Umfana wayethukuthele.,2
364,UHector uyaqaphela ukuthi kunendlebe eyodwa kuphela esebenzayo kuma-headphone akhe.,Ufuna ukuthola amanye ukuze akwazi ukulalela umculo.,Ekugcineni uthola ama-headphone amahle angakwazi ukuwathenga.,Uyawathenga bese eqala ukulalela umculo ngokushesha.,UHector unquma ukuthi akawuthandi umculo.,UHector uyajabula ngokuthi zombili izindlebe ziyasebenza.,2
365,UTom wayefuna ukuya emdlalweni weNew York Giants.,"Nokho, amathikithi ayebiza kakhulu.","Ekugcineni, wathola amathikithi ayebiza imali eningi.",Wagcina ehleli esitezi esiphezulu.,Wayekujabulela ukubukela umdlalo noma kunjalo.,UTom wayecabanga ukuthi kwakuwumdlalo omuhle kakhulu we-hockey.,1
366,U-Trip wayethanda ama-watermelon.,Wayedla okungenani elilodwa ngosuku.,Umama wakhe wayemtshela njalo ukuthi wayezokhula abe umuthi ogwinya imbewu.,Wayehlale ezigwinya.,Uhambo lwajabulela ukunambitheka kwale mbewu.,U-Trip wayeka ukudla i-watermelon ngokuphelele.,1
367,"U-Angie, isisebenzi se-MTurk, wayezibheka njengomuntu okhuthele.",Ngolunye usuku omunye wabafuna umsebenzi wakhe ayethanda kakhulu wamenqaba.,U-Angie wamangala kakhulu futhi wabathumelela i-e-mail.,Baphendula ngokuthi umsebenzi wakhe wawungemuhle ngokwanele.,U-Angie wanquma ukutshela lowo ofake isicelo ukuba enqabe eminye imisebenzi yakhe.,U-Angie wazama ukuxoxa ngalolu daba ngokuningiliziwe.,2
368,UDonovan wacela uTrina ukuba ahambe naye bayodansa.,UTrina wayemthanda uDonovan ngakho wavuma kodwa wayekhathazeke kakhulu.,Ngemva kwesikole wagijimela ekhaya eyocela usizo kubaba wakhe.,"Lapho uyise efika ekhaya, wamchazela isimo futhi ubaba wamomotheka.",Ubaba kaTrina wamthethisa.,Ubaba kaTrina wamfundisa ukudansa.,2
369,U-Andy wayelokhu efuna ibhayisikili lezingane ezinkulu.,Lapho eseneminyaka eyisithupha wacela ibhayisikili ngosuku lwakhe lokuzalwa.,Wayengazi ukuthi ugibela kanjani ibhayisikili.,Ngosuku lokuzalwa luka-Andy unina wamupha ibhayisikili.,U-Andy wakhala amahora amaningi.,Uyise wamfundisa ukuligibela.,2
370,USuzy waya esitolo se-ayisikhilimu.,Wacela i-vanilla milkshake.,"Lapho ezama ukukhokhela le ndoda i-milkshake yayo, yamamatheka.",Wayichazela ukuthi unqobe umncintiswano okhethekile.,Wayichazela ukuthi uyikweleta amaRandi angu-60.,Wamnika i-milkshake mahhala.,2
371,UNed nabangane bakhe baya embukisweni.,Wasebenzisa imali yakhe yokugcina ukuze athenge i-cotton candy.,"Njengoba ehamba, wabona umfana omncane ekhala.",Wayeke walahla i-cotton candy yakhe echibini.,Ngakho uNed wamnika i-cotton candy yakhe.,Wathengela umfana ama-cotton candy engeziwe.,1
372,USebastian waphawula ukuthi kwakushisa futhi kunelanga.,Wayenemisebenzi okwakumelwe ayenze.,Wayengasazizwa efuna ukwenza imisebenzi yakhe yasekhaya.,USebastian wanquma ukuthi ukuhlala ngaphandle kungcono.,USebastian wayefuna ukuhlala ngaphakathi ngalolo suku.,USebastian waphuma wahamba-hamba.,2
373,URashid wayengumshayeli wemoto omuhle kakhulu.,Ngolunye usuku umfowabo kaRashid wephuza ukuya emsebenzini.,URashid wacela ukushayela umfowabo.,Bafika lapho besenesikhathi esanele.,"Umfowabo wamemeza, futhi wavala umnyango.",Umfowabo wayembonga.,2
374,U-Ali waya endaweni yokudla okusheshayo futhi wakhokha ngekhadi lakhe lesikweletu.,Umphathi wemali wathatha isikhathi eside ukubuyisa ikhadi lakhe.,"Ezinsukwini ezimbalwa kamuva, u-Ali wathola ukuthengiselana okungavamile ekhadini lakhe.","Washayela ibhange lakhe ucingo, elalihoxisa amacala.",Wayezibuza ukuthi kungenzeka yini ukuthi umbheki wezimali wayemtshontshele imininingwane yakhe.,Waqiniseka ukuthi uyambonga umnikazi wekheshi.,1
375,Ngangifuna umdwebo omuhle engizowufaka egumbini lami lokuphumula.,Ngakho izolo ngaphuma ngayobheka.,Ekugcineni ngathola umuntu omuhle engimthandayo.,Lo mdwebo wawubonisa impophoma.,Nganquma ukungathengi lo mdwebo ngoba ngangingawuthandi.,Ngalithenga futhi ngaliletha ekhaya.,2
376,Ngangifuna ukukhushulelwa esikhundleni.,Nganquma ukuzama ukukhushulelwa esikhundleni esiphakeme.,"Unyaka wonke, ngangisebenza kanzima kakhulu.",Umphathi wami wakubona lokho futhi ngelinye ilanga wangibiza ukuba ngingene ehhovisi lakhe.,Umphathi wami wangixosha ngaso leso sikhathi.,Ngathola ukukhushulwa engangikufuna.,2
377,UMaggie nabazali bakhe babethuthela edolobheni elisha.,UMaggie wayecindezelekile ngoba wayengazi muntu.,"Ngokushesha nje lapho engena, waqala ukuzethula.",Wagcina esezakhele abangane.,UMaggie wayedabukile futhi enesizungu.,UMaggie wayethanda idolobha elisha.,2
378,UDan wayebuya esikoleni futhi wabona i-window display.,Kwakunesitimela esasisethelwe efasiteleni lesitolo.,UDan wayefisa kakhulu ukuba abe ngumnikazi walezi zitimela.,Lapho uDan efika ekhaya unina wamtshela ukuthi unesimanga.,Wanikeza uDan isitimela.,Unina kaDan wamtshela ukuba alungele ukuya esikoleni.,1
379,UGina wayefuna ukweba ukhiye wendlu kanina.,Walinda kwaze kwaba yilapho unina elele.,Wathatha isikhwama sikamama wakhe waya naso endlini yangasese.,Wakhipha isihluthulelo esiseketangeni buthule.,UGina wabe esebuyisela isikhwama endaweni yaso.,Khona-ke uGina watshela unina ukuthi isihluthulelo sikuphi.,1
380,Kwakunendoda yaseKentucky.,Wayethanda intombazane eyayihlala eLouisiana.,Wanquma ukuthi kudingeka athuthe.,Wathutha ukuze abe nothando lwakhe.,Le ndoda yathuthela eTexas.,Le ndoda yathuthela eKentucky.,2
381,UTim wayehluleka ekilasini lezibalo.,Wayazi ukuthi uma engaphumeleli wayezoya esikoleni sasehlobo.,Wafunda kanzima futhi wacela ukubhaliswa okwengeziwe.,Ngosuku lokugcina esikoleni wathola ukuthi uphumelele!,UTim wayejabule kakhulu.,UTim wadumala kakhulu.,1
382,UMary-Anne wayezizwa enesizungu futhi wanquma ukuba athathe ikati.,Waya enhlanganweni yakhe yendawo yokusiza abantu ukuze aqale inqubo.,"Ngesikhathi ebheka, elinye lamakati lamemeza.","UMary-Anne wancenga ikati, futhi kwaba uthando lapho nje ngilibona.",Wanquma ukuthi kwakungelona ikati elifanele.,Wathatha ikati waliyisa ekhaya.,2
383,Ngafunda ukuzivocavoca ngiseyingane.,Ngangifunda ukubeka ibhalansi futhi ngenza ukunyakaza kuyo.,"Njengoba ngangenza umjikelezo wokuphuma ngiphenduka ngiphuma emgqeni, ngafika ngokungalungile.",Ngaphuka iqakala futhi ngangizwa ubuhlungu obukhulu!,Ngaphuthunyiswa esibhedlela.,Ngavuka futhi ngabuyela emuva emthini wokulinganisela.,1
384,Kwakunemidlwane eyisithupha eyayigijima egumbini lami.,Kwakungeke kube lula ukukhetha ukuthi sifuna ukuthenga yiphi.,Indodakazi ngayinye yakhetha umdlwane ohlukile.,Umnikazi wathi singathola isaphulelo ngezinja ezimbili.,Ngamunye wethu wathenga inja eyodwa.,Sasingazithandi izinja.,1
385,UJohnny wayefuna ukuhlukana nokuphila kwakhe kwasemadolobheni amakhulu eBoston.,Wanquma ukuthi wayeyojabula kakhulu eMelika.,"Ekugcineni lwafika usuku, uJohnny wathuthela eIdaho.",Wayesebalekele ukuphila kwasemadolobheni amakhulu.,UJohnny waqala ukuhlela ukuthuthela eBoston.,UJohnny wayejabula ngokuba sedolobheni elincane.,2
386,UJoan wayekuzonda ukuya ekhaya ngoKhisimusi.,Wayazi ukuthi unina wayeyomzingela ngokuphila kwakhe kothando.,Kulo nyaka lapho esendleleni eya ekhaya waba sengozini yemoto.,Unina wagijimela eceleni kwakhe ukuze amnakekele.,Umama kaJoan akazange akhulume naye ngoba wayengashadile.,UJoan wazizwa kahle ngokubona ubuso bukamama wakhe.,2
387,Ngichitha sonke isikhathi sami ngisebenza ekubhaleni kwami.,Ngenxa yalokho ngiye ngaqala ukuzizwa nginesizungu.,Nginqume ukujoyina umphakathi wokuthandana nge-Internet.,"Njengoba ngijoyina, ngiyaqaphela ukuthi angibathandi ngokukhethekile abanye abantu.",Ngaqala ukubhala okuningi.,Ngaphuma nabantu abaningi.,1
388,Indodakazi yami yayingumshayeli wamahhashi esikoleni samabanga aphansi.,Ngolunye usuku waya eholidini lasebusuku.,Umkami wahamba naye.,Wonke umuntu wahlala e-New Hampshire ngempelasonto.,Indodakazi yami ayizange iyikhohlwe i-excursion yayo.,Mina nomkami sadla isidlo sakusihlwa ngalobo busuku.,1
389,Namuhla kwakuwukuvulwa kweklabhu entsha eseduze.,Ngangilangazelela ukuya.,Lapho singena kule kilabhu kwakukuhle.,Sacela ukudla okumnandi futhi sadansa.,Sasiba abangane nomgcini wendlu ukuze singene kulelo qembu kusasa.,Umlindi wejele akazange asivumele ukuba singene kule kilabhu.,1
390,Izolo ngangiphethe ingilazi entsha ngiyiyisa ekhishini.,Ngamangala lapho ngiyilahla.,Ingilazi yaphahlazeka.,Kwadingeka ngiyiqoqe.,Ngazisika ngento encane.,Ngangithanda indlela ingilazi eyayibukeka ngayo manje.,1
391,Umkhaya kaBill wawuhlala egqumeni.,"Lapho, kwakungakaze kune noma kube nesiphepho.",Ngolunye usuku isivunguvungu sasidlula kuleyo ndawo.,"Indlu kaBill yashaywa, futhi uphahla lwagqashuka.",Inkampani yomshuwalense yakhokhela izindleko zophahla olusha.,"Banquma ukuthi abanaso isidingo sawo, futhi bathuthela kwenye indawo.",1
392,U-Allison wanquma ukuthi wayefuna ukufunda okwengeziwe ngomlando wendawo yakubo.,Waya emtatsheni wezincwadi eyobheka incwadi ekhuluma ngalokhu.,Wangena ngaphakathi futhi wayengakwazi ukuqonda ukuthi izincwadi zazihlelwe kanjani.,Wathola umsizi wasemtatsheni wezincwadi owachaza isimiso sikaDewey sokusebenzisa izinombolo eziyishumi.,Lokho kwamsiza ukuba aqonde ukuthi imuphi umshini ayengawufuni.,Lokho kwamsiza ukuba athole lokho ayekufuna.,2
393,USebastian wayefuna ukudlala ibhola eqenjini labangane bakhe.,Wakhuluma nomngane wakhe futhi wathola ukuthi kwakudingeka aye ekuzilolongeni.,Wayeprakthiza ukubamba ibhola ekhaya isonto lonke.,Waya ekuzilolongeni okulandelayo futhi wafaka ithalenta.,USebastian wadumala lapho ephumelela.,USebastian wayejabule ngokuthi ukuqeqeshwa kwakhe kwakunomvuzo.,2
394,Kwake kwaba khona umama owayefuna ingane yakhe ilale.,Wayehamba naye kodwa wayelokhu engalali.,Wamupha ukudla kodwa akazange alale.,"Ekugcineni, wakhumbula ingoma yokulala unina ayeyihlabelele.",Umama wahlabelela ingane yakhe ingoma yokulala ngobumnene.,Umama wadlalela ingane yakhe i-hip hop.,1
395,UJohnny wayevame ukuchama emachibini okubhukuda lapho eseyingane.,Wayecabanga ukuthi angakwenza njengomuntu omdala.,Wathatha izingane zakhe waya nazo epaki lamanzi.,Ngokulandelayo wachama echibini.,Abanye abantu baqaphela futhi uJohnny wangena enkingeni.,Wonke umuntu wayejabule ngempela ngenxa yokuziphatha kukaJohnny.,1
396,U-Amy wabuka ezinye izingane zidlala futhi wagqolozela i-inhaler yakhe.,Ngenxa yesifuba somoya wayengakwazi ukuzivocavoca.,Wazizwa isandla sikathisha wakhe wezobuciko sisegxalabeni lakhe.,Uthisha wakhe wamomotheka futhi watshela u-Amy ukuthi wayezoba umculi omkhulu ngolunye usuku.,U-Amy wazizwa engcono kakhulu.,U-Amy wazizwa kabi kakhulu.,1
397,UJoe nabangane bakhe babedlala ibhola namuhla.,UJoe wayethukile.,Wayekhathazekile ngokuthi uzonqoba noma cha.,"Ekugcineni, iqembu likaJoe lanqoba.",UJoe wayeziqhenya kakhulu ngeqembu lakhe.,UJoe wadumala kakhulu eqenjini lakhe.,1
398,UMark wayenengxoxo enkulu yokufuna umsebenzi omusha.,Wazilungiselela imibuzo ababengase bayibeke.,Lowo owayebuza uMarc imibuzo wabonakala ehlatshwe umxhwele izimpendulo zakhe.,Umhloli watshela uMark ukuthi usewutholile umsebenzi.,UMark wayejabule kakhulu.,UMark wathukuthela kakhulu futhi waphuma ethukuthele.,1
399,U-Elaine wayengazizwa efuna ukupheka kulobubusuku.,"Ngakho-ke, u-Elaine wanquma ukuthi wayezophuma ayodla.","Nokho, u - Elaine wayengazi ukuthi ufuna ukudla kuphi.",U-Elaine wacabangisisa cishe ihora lonke ukuthi kufanele aye kuphi.,Kwakulula ngo-Elaine ukwenza isinqumo.,U-Elaine wakuthola kunzima ukwenza isinqumo.,2
400,USam wayezama ukungena ekolishi lamaphupho akhe.,Wachitha isikhathi eside egcwalisa isicelo.,Kwakumenza azizwe enelisekile ngokufezwa kwakhe ezifundweni.,Wathumela isicelo.,Ngemva kwezinyanga ezintathu wathola incwadi yokwamukelwa.,Akazange aphinde acabange ngakho.,1
401,Ngobunye ubusuku uMat wanquma ukuyozijabulisa nabangane bakhe ababili.,Baphuza izingilazi ezintathu endaweni eyodwa.,"Bahamba bayophuza eminye emine, baphuza imivimbo emithathu emvubelweni ngamunye.",UMatt wagcina ephuze kakhulu futhi walahlekelwa ucingo lwakhe.,UMat nabangane bakhe babuyela ekhaya futhi balala.,UMatt wayengazikhathazi ngocingo olulahlekile.,1
402,UBindu wahlela iphathi nabangane bakhe.,Bahlangana emzini wakhe ukuze baxoxe ngokuthi yikuphi ukudla nebhendi ababezokusebenzisa.,Omunye wabangane bakaBindu waletha ama-samosas ne-doogh.,Abangane abane badlala umculo ephathini.,Wonke umuntu wayezijabulisa kakhulu.,UBindu uyabazonda abangane bakhe namaphathi.,1
