,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
223,Susan arkadaşlarıyla sinemaya gitti.,"Susan, e-postalarını kontrol etmek için sinemadaki cep telefonunu kullandı.",Bir garson geldi ve Susan'dan tiyatroyu terk etmesini istedi.,"Susan, arkadaşları filmi bitirirken lobide beklemek zorunda kaldı.",Susan tüm bu denemeden dolayı üzgündü.,Susan bu deneyimden çok memnun kaldı.,1
224,Margie'nin bir Noel kaktüsü vardı.,Asla çiçek açmadı.,Bitkiyi Desi'ye verdi.,Desi bitkiyi iyi baktı.,Kaktüs onun bakımı altında gelişmişti.,Balıklar çok mutlu ve sağlıklıydı.,1
225,"Gina, arkadaşı Pam ile saatlerdir parktaydı.",Güneş batıyordu.,Elveda dedi ve eve gitti.,O geldiğinde karanlık vardı.,Gina hemen yatağa gitti.,Gina yeterince geç olmadığına karar verdi ve dışarı çıktı.,1
226,Avery çok heyecanlıydı.,Bu gece onun ilk basketbol maçıydı.,Pratik yapmış ve ailesi onu izlemeye gelmiş.,Avery takım arkadaşlarıyla iyi oynadı ve hatta birkaç puan bile aldı!,Avery'nin ailesi gurur duyuyordu.,Avery'nin ailesi ondan utanıyordu.,1
227,Gary bahçecilik yapmayı severdi.,Bahar hızla yaklaşıyordu ve ekmeye başlamak istiyordu.,Hangi bitkilerin bahçe için güvenli olduğunu görmek için Almanaka'yı kontrol etti.,Tom birkaç orkide dikmeye karar verdi.,Orkide çirkin olurdu.,Orkide çok güzel olurdu.,2
228,Bay gergindi.,Erkek arkadaşı akşam yemeği boyunca garip davranmıştı.,Bay onu terk edeceğini düşünüyordu.,Ama sonra tek bir dizine çöktü.,Ve ona evlenme teklif etti.,Ve histerik bir şekilde gülmeye başladı.,1
229,Tommy kötü bir gün geçiriyordu.,Arkadaşları onu dışarı çıkararak neşelendirmeye çalıştılar.,O mırıldandı ama gitti.,Bütün gece arkadaşlarıyla içip dans etti.,Tommy'nin iyi arkadaşları vardı.,Tommy'nin kötü arkadaşları vardı.,1
230,Ariel beş aylık bebeğimiz.,Geçen sabah çok huysuz bir şekilde uyandı.,İlk başta neyin yanlış olduğunu anlayamadık.,Sonra onun diş etleri arasından yeni bir diş çıkmış.,Dişi çeken bir dişçiye gittik.,Dişi çıkınca bir hafta cehennem yaşadık.,2
231,Amelia Meksika'ya tatile gitmeye karar verdi.,Uçuşunu ve otelini rezervasyonunu yaptı.,"Meksika'ya vardığında, birçok farklı yeri ziyaret ettiğinden emindi.",Her anını çok sevmişti.,"Amelia, Meksika'ya asla dönmemeye karar verdi.",Amelia Meksika'ya daha sık tatil yapmaya karar verdi.,2
232,Bazen çocuklarım Noel Baba'nın gerçek olup olmadığını merak ederdi.,Her yıl Noel arifesinde ona kurabiye ve süt bırakırdık.,Her Noel günü boş bir bardak ve kurabiye kırıntıları bulurduk.,Bir yıl dışarıda karda kurabiye parçaları bulduk.,Çocuklara Noel Baba'nın ren geyiğiyle paylaştığını söyledik.,Çocuklara Şükran Günü olduğunu söyledik.,1
233,Amy bugün çok aç uyandı.,"Ne yazık ki, o da çok geç kalktı.",Evde koştu ve kahvaltı için zaman yoktu.,"İşe gittiğinde, iş arkadaşının kahvaltı getirdiğini fark etti!",Ona minnettarlığını dile getirdi ve borcunu ödeyeceğine söz verdi.,O yemek istemiyordu.,1
234,"Okul, bir bilgisayar laboratuvarı yapmak için bir hibe aldı.",Bilgi Teknolojisi departmanı en iyi ekipmanları bulmak için çok araştırma yaptı.,Ekipmanları bağış parasıyla satın aldılar.,Bilgisayar laboratuvarı büyük bir başarıydı.,Hükümet bilgisayar laboratuvarlarına fon vermeye devam etti.,Çocuklar bilgisayar laboratuvarından acı çekti.,1
235,Tenis takımının kaptanıydım.,Bölüm rakiplerimizle oynuyorduk.,Rakiplerimle berabereydim.,İkili avantajım vardı.,Oyundan vazgeçmeye karar verdim.,Maçı ben kazandım.,2
236,Ben basketbol takımının koçu ve bugün deneme maçları düzenledi.,Bu çocuğu kesmek zorunda çünkü yeterince iyi değil.,Kendini kötü hissediyor çünkü çocuğun hayal kırıklığına uğrayacağını biliyor.,Çocuğa önümüzdeki sezon için tavsiyeler ve şeyler veriyor.,Çocuk bütün yıl çalışmış ve bir sonraki yıl takıma girmiş.,Çocuk kendisiyle gurur duyuyor.,1
237,Memur Dunn protesto sırasında kimseye zarar vermek istemedi.,Birkaç kişiye gitmelerini söyledi ama gitmediler.,Polis köpeğini serbest bıraktı.,Köpek bir anneyi ve bebeğini ısırdı.,"Bebek, hemen sonra köpeği bile okşadı.",Memur Dunn köpeğinin yaptığı şey yüzünden şok oldu.,2
238,Saçlarımın uzadığını fark ettim.,O öğleden sonra kesilmeye karar verdim.,"Uygun bir berber bulduğumda, bir kez daha uğradım.","Sıra yoktu, süper hızlıydı!",Yeni saç kesimi gerçekten beğendim.,Şehirdeki en iyi sandviçi yapardı.,1
239,Motosikletimi sokağın karşısına geçtim.,Bir at pistine giden bir yol aldım.,Birkaç tur yaptım.,"Sıkıldım, eve geri döndüm.",Eve döndükten sonra motosikletimi temizledim.,Güvenliği arttırmak için wifi şifresini değiştirdim.,1
240,Ryan bir gün işten kaçmak için arkadaşı tarafından çağrıldı.,İşe giden trenini kaçırdı ve yerine parka gitti.,Ryan ve arkadaşı bütün gün parkta kuşlarla oynadılar.,Günün sonunda parktan ayrıldılar ve Ryan'ın patronunu gördüler.,Ryan kovuldu.,Ryan terfi etti.,1
241,Bir adam otobanda saatlerce araba kullandı.,İki mil ötede bir dinlenme yeri işareti gördü.,Arabasını beklerken sağ şeride koydu.,Dinlenme yeri için çıkıştan gitti.,Adam dinlenme yerinde durdu ve arabadan indi.,Adam birkaç saat daha sürdü.,1
242,Josiah ilk kez emeklemeye çalışan bir bebekti.,"Ona yardım etmek için annesi, çınlayan heyecan verici bir oyuncak çıkardı.",Oyuncak çalmaya başladığında Josiah çok ilgilendi.,Yerde ellerini okşamaya başladı ve annesine doğru ilerliyordu.,Josiah annesine sürünerek oyuncağı aldı.,Yoşiya yuvarlandı ve ayaklarıyla oynadı.,1
243,Doğum günümde bir evcil hayvan istedim.,"Ne alacağımı bilemedim, zaten köpeklerim vardı.",Facebook'ta göz gezdiriyordum ve küçük bir domuz gördüm.,Onu almaya gittim.,Çok sayıda köpeğim olduğu için eve bir köpek getirdim.,Mini domuzla arabamda eve gittim.,2
244,Sam şarkıcı olmak istiyordu.,Bu yüzden üniversitede şarkı söyleme sınıfına katıldı.,Sınıfın ilk gününde herkesin bir şarkı söylemesi gerekiyordu.,Sam ilk gün çok utanmıştı.,Tüm sınıf arkadaşları çok destekliydi.,Sınıf arkadaşları ona yükseklik korkusunun üstesinden gelmesini öğrettiler.,1
245,Matt büyürken hiç kendine güvenen biri değildi.,Komşusu Lexy'ye hep aşıktı ama korkmuştu.,"Ancak balo yaklaşırken, sonunda bir adım atmaya karar verdi.","Matt, Lexi'ye çıkma teklif etti ve o hemen evet dedi.",Matt ve Lexi baloda harika vakit geçirdiler.,Matt olayların döndüğü anda çok mutsuzdu.,1
246,Shyanne'in bir yazım testi vardı.,Geçmek istedi.,Çok çalışmış.,100 dolar kazanmış.,Kalbi kırılmıştı.,Shyanne çok mutluydu.,2
247,"John pizza istedi, ama parasızdı.",Sonra geçen hafta bedava pizza kazandığını hatırladı!,Pizzacıyı arayıp şifresini verdi.,Bir saat sonra ona bedava pizza göndermişler.,John'un yerine havuç yemiş.,John pizza'sını yuttu.,2
248,Jill akşam 8 civarında dans dersine katılmak zorunda kaldı.,Hazırlandı ve buluşma yerine gitti.,O sadece seçmelere ilk katılanlardan biriydi.,"Performansından sonra, jüri etkilendi.",Arama bekledi ama yargıçlardan bir daha haber alamadı.,Dans performansları için birçok ödül aldı.,2
249,Dün gece geç saatlere kadar kalmaya çalıştık.,Kahve içtik.,Çikolata yedik.,Hatta kanepenin etrafında bile koştuk.,Sonra kanepeye çöküp öğleden sonra uyuduk.,Hızımızı artırmak için koştuk.,1
250,"Ally, yıllardır yedek bozuk paralarını bir kavanozda saklıyordu.",Yeni bir cep telefonu istedi ama yeterli parası yoktu.,Para kavanozundaki bozukluğu saymayı düşündü.,Kavanozda 300 dolardan fazla para olduğunu görünce çok şaşırdı.,Ally üç yüz doları kıyafet almak için kullandı.,Yeni bir cep telefonu aldı.,2
251,Annem bakkaldan bir şeyler almamı istedi.,Ben yürüyerek gitmek yerine dükkana bisikletimle gitmeye karar verdim.,Bir arkadaşımla buluştum ve ona bisikletimi teklif ettim.,Biz bisiklet sürerken bisikletim ikiye ayrıldı.,Bisikletimin sadece bir kişiye uygun olduğunu fark ettim.,Dikkatsizce kullanılmış mendillerimi sarnıca attım.,1
252,Arabada bütün aile heyecanlıydı.,"9 saat sürüşün ardından, büyükannesinin blokundaydık.",Önlerinde evini görebiliyorlardı.,Saat 4'te geç olmasına rağmen ev aydınlatılmıştı.,Dönmeye karar verdiler.,Büyükanneyi görmek için sabırsızlanıyorlardı!,2
253,Ana çamaşır yıkamayı erteliyormuş.,Sonunda bundan kaçınamadı.,Bütün kıyafetlerini çamaşırhaneye taşıdı.,Birkaç saat boyunca onları yıkayıp kurutmuş.,Ana bir daha asla o kadar uzun beklemeyeceğine karar verdi.,"Ana, tıbbi otları kurutmak için birkaç saat harcadı.",1
254,Mark alışveriş merkezine gitti.,İstediği ama satın alamadığı bir çift kulaklık gördü.,Kulaklıkları çalmaya karar verdi.,Mark'ı birileri iş yaparken yakaladı.,"İşçi, Mark'a destek olduğu için teşekkür etti.",Mark'ın önümüzdeki hafta bir mahkeme randevusu var.,2
255,Arkadaşlarım bana Noel için bir yapboz aldı.,Henüz açmadım.,Hep plan yapıyorum ama bir şeyler çıkıyor.,Şu anda seninle konuşuyor gibi.,Renkle boyamaya başlamak için sabırsızlanıyorum!,"Ama bir dakika sonra, bulmacayı başlatacağım.",2
256,Rex yıllardır odasını temizlememiş.,"Ziyaretçileri nadiren olduğu için, temizliğin anlamını görmüyor.","Ancak bir gün, temizlik yapmaya karar verir.",Rex yerleri süpürüyor ve yatağını yapıyor.,Rex banyonu temizlemeyi sever.,Odasıyla ilgili daha iyi hissediyor.,2
257,Yarınki sınavdan korkuyordum.,"Sınav zor olduğundan, bütün gece çalışmaya karar verdim.",Sadece fazla zamanım olsun diye yemeğe gitmeye karar verdim.,"Sonunda, sınav gününde hazırlıklıydım.",Sınavımı iyi aldım.,Sınavımda başarısız oldum.,1
258,Ailem İtalya'da tatildeydi.,Bir grup fotoğrafı çekmek istedik.,Bizim için bir yabancıya götürmesini istedik.,Onlar da kabul etti.,"Münih, fotoğrafın arka planında güzel görünüyordu.",Tatil boyunca en sevdiğimiz fotoğrafımızdı.,2
259,Uyandım ve dolabıma gömlek aramaya gittim.,Her şey kirli ve yerdeydi.,Kötü kokuyor mu diye bir gömlek aldım.,Kokuşmayan mavi bir gömlek buldum.,Mavi gömleği yıkadım.,Mavi gömleği giydim.,2
260,JJ bütün gün oynadı.,"Akşam olduğunda, o yorgundu.",Neredeyse banyoda uyuyakalıyordu ve annesi yatma vakti olduğunu söyledi.,"Annesi onu pijamalarına giydirdi, yatağına götürdü ve ona şarkı söyledi.",Uyuyakalmış.,JJ bütün gece ayakta kaldı.,1
261,İki avcı ormanda nerede olduklarını tartıştılar.,Doğru yere ulaşmışlar mı emin değillerdi.,"Dikkatleri, devasa bir geyik açıklığa girdiğinde başka yöne kaydı.",Erkekler dehşete kapıldı.,Bir avcı esnedi ve uzaklaştı.,Doğru yerde olduklarını o zaman anladılar.,2
262,Todd'un yarın büyük bir sınavı var.,O hiç çalışmadı.,Notunun yüzde 50'sini alır.,Todd ne yapacağından emin değil.,Todd kendisiyle gurur duyuyor.,Todd yarına kadar mümkün olduğunca çok çalışmaya karar verir.,2
263,Maggie'nin yeni bir arkadaşa ihtiyacı vardı.,Yalnız vakit geçirmekten bıktı.,Sonunda kitap kulübünde bir arkadaşla tanıştı.,Kızlar her gün birlikte geçiriyorlardı.,Maggie yeni bir arkadaşı olduğu için mutluydu.,Maggie yalnız kalmak istedi.,1
264,Oda arkadaşım okuduğum okulda yeni bir iş buldu.,İşe birlikte binmeye karar verdik.,Arabaya bindik ve birlikte yola çıktık.,Konuşacak biriyle yolculuk çok daha kısa gibiydi.,Konuşacak kimse yoktu.,Yolculuk bitince yollarımız ayrıldı.,2
265,Brittany internette video oyunları oynamayı severdi.,"Ancak, insanlar cinsiyetiyle mücadele ettiklerinde ona eziyet ettiler.",Brittany neredeyse oyun oynamayı bırakıyordu ama Facebook'ta bir kız oyun grubu buldu.,"Katıldıktan sonra, çevrimiçi tanıştığı kızlarla oynamaya başladı.","Sonunda, bütün erkeklerden nefret etti.",Daha iyi insanlarla oynarken daha iyi hissediyordu.,2
266,Bobby daha önce hiç karnavalda bulunmamıştı.,Arkadaşı Sam onu ailesiyle birlikte gitmeye davet etti.,Görülecek ve yapılacak çok şey vardı!,"Bobby'nin en sevdiği şey, dönme tekerleğine binmekti.",Bobby sıkılmıştı.,Bobby karnavalın keyfini çıkardı.,2
267,Bugün radyoyu dinliyordum.,Beğendiğim yeni bir şarkı çıktı.,Adını hiç söylemediler.,Dinlemeye devam ettim ama hiç konuşulmadı.,Umarım o şarkıyı bir daha asla duymam.,Ben de şarkı sözlerini Google'a yazdım.,2
268,Al ve Val çok yakın ikizlerdi.,"Aynı giyinir, aynı konuşurlar ve 24 saat birlikte olurlar.",Bir gün Val'e ölümcül kanser teşhisi kondu.,Kısa süre sonra öldü ve Al tamamen yıkıldı.,Al ve Val yemek yemeye gittiler.,Al zaman geçtikçe daha da yalnız hissetti.,2
269,Hayatımda üç tane hız cezası aldım.,Üçü de ben gençken.,Ehliyetimi kaybetmediğime şaşırdım.,Hepsini kaydımdan silmek bana çok para veriyor.,Keşke daha fazla bilet almış olsaydım.,Artık normal hızda sürüyorum.,2
270,David her zaman Oregon'u ziyaret etmeyi hayal etmiştir.,"Çok parası olmasa da, biraz para biriktirmeye başlar.",Sonunda David'in Oregon'a yapacağı büyük yolculuk için yeterli parası var.,"Yolculuğunda, yerel yemekleri yiyor ve muhteşem manzaralar görüyor.",David piyano çalmayı öğreniyor.,Oregon'da harika vakit geçiriyor.,2
271,Lisede öğrenci dişçiye gitti.,Tekrar diş teline ihtiyacı olduğunu söylediler.,Mutlu değildi.,Diş telini taktı ve çok acı çekiyordu.,Ama dişlerinin düzleştiğini görünce buna değdi.,Her ziyaretinde diş tellerini sıkıştırmak için sabırsızlanıyordu.,1
272,"Jayne, New York'taki Alden'i ziyaret etti.",Amcasının orada bir çiftliği vardı.,Hayvanlara bakmaya yardım etti.,Sonra da bahçedeki sebzeleri toplamaya yardım etti.,Jayne emeklerinin meyvelerinden lezzetli bir yemek yedi.,Jayne bahçeyi yakıp çiftliği yok etmeye karar verdi.,1
273,Seth altı yıldır klima fabrikasında çalışıyor.,Bir gün müdürü tüm departman için bir toplantı düzenledi.,Seth'in müdürü fabrikanın kapatılması gerektiğini açıkladı.,"Seth, korku içinde yeni bir iş bulması gerektiğini fark ediyor.","Seth, klima fabrikasında iş bulabileceğini düşünüyor.",Seth özgeçmişini güncellemenin iyi bir fikir olduğunu düşünüyor.,2
274,Amy arabası durduğunda okula gidiyordu.,Babasını aradı.,O geldi ve yakıt pompasının çalışmadığını söyledi.,Arabayı eve çekmek için bir çekici arabası çağırdılar.,Amy sonra okula gitti.,Amy'nin okula yürüyerek gitmesi gerekti.,2
275,Rod hayatı boyunca sigara içti.,Bir gece televizyon izlerken uykuya daldı.,Sigarası hala yanıyordu ve yere düştü.,Dairesini yaktı.,Rod yangında öldü.,Rod yaptığıyla gurur duyuyordu.,1
276,Barry sonunda oy kullanmak için kaydolduğuna çok heyecanlıydı.,Evinin yakınındaki oylama yerine gitti.,Binaya girerken tüm kampanya işaretlerini fark etti.,Oylarını nasıl vereceğini zaten biliyordu.,Barry oy verdi.,Barry döndü ve eve gitti.,1
277,Johnny bir gün araba kullanırken garip bir sallanma hissetti.,Kenara çekildi ve lastiğinin patladığını gördü!,Daha yakından inceledi ve bir çiviyi ezdiğini gördü.,Johnny çörek giyip tamirhanede çalışmak zorunda kaldı.,Johnny patlamış bir lastiği olduğu için çok mutluydu.,Tamir ettiler ve Johnny eve gitti.,2
278,Amy evinde daha fazla yer istiyordu.,Yeni bir daire aramaya karar verdi.,Amy işinin yakınında uygun fiyata yeni bir daire buldu.,Amy daireyi bizzat görmek için ziyaret etti.,"Daha küçük, daha ucuz bir daireye taşındı.",Amy kira kontratı imzaladı ve daireye taşındı.,2
279,Kardeşlerimle birlikte pizza yiyorduk.,Sadece bir dilim kalmıştı.,Hepimiz bunu istedik.,Kimse bir şey söyleyemeden onu yaladım.,Parçayı yemem lazım.,Bir hamburger yedim.,1
280,May evcil hayvan dükkanının evlat edinme günü için aldığı bir sığınak kedisiydi.,Cathy ve ailesi evlat edinme gününde hayvan dükkanını ziyaret ettiler.,"Cathy, May'i gördüğü anda ona aşık oldu.",May'i evlat edinmek için başvurduktan ve onaylandıktan sonra Cathy May'i evlat edindi.,May ve Cathy çok iyi anlaşmışlardı.,May dışarı çıktı ve Cathy onu bir daha görmedi.,1
281,"Monica, eşarp örmeyi seven sekiz yaşında bir kızdı.",Bir gün Monica doğum gününe davet edildi.,Monica'nın arkadaşına hediye almak için hiç parası yoktu.,Monica ona bir eşarp örmeye karar verdi.,"Monica, arkadaşının ev yapımı hediyeye hayran kalmasını görmekten memnun oldu.","Monica, bir yetimhaneye bağışlamak için eşarp ördü.",1
282,Şüpheli hücre kapısının kilitli olmadığını gördü.,Onu bastı ve açıldı.,"Kimse onu izlemiyordu, o da kaçtı.",Polis karakolunun önünden sakin bir şekilde yürüdü.,Şüpheli teslim olmaya karar verdi.,Kimse şüpheliyi fark etmedi.,2
283,Bir kız bir çocuğa aşık olur ve o da ondan hoşlanır.,Ailelerinin anlaşamadığını öğrenir.,Çocuk ve kız birbirlerini çok seviyorlar.,"Ama, onlar ebeveynlerinin duygularını incitmek istemiyorlar, bu yüzden uzak duruyorlar.",Ama sonunda bir araya gelirler.,Kız ve oğlanın ebeveynleri birbirlerini sevdiklerinden çok mutlular.,1
284,Bir gün Amerika Birleşik Devletleri başkanı memleketimi ziyaret etti.,Onu görmek için saatlerce sırada bekledim.,O dokunaklı bir konuşma yaparken ben kürsünün önünde duruyordum.,Ayrılırken elimi sıktı!,Çok heyecanlandım.,Tamamen sıkılmıştım.,1
285,Jake'in babası onu ilk futbol maçına götürmüş.,Erken geldiler ve iyi yerleri vardı.,Sosisli sosisli sosisli sosisli sosisli sosisli sosisli sosisli sosisli sosisli sosisli sosisli sosisli sosisli!,Jake maç sırasında en sevdiği oyuncuyu bile gördü!,"Jake, babasıyla futbol maçında harika vakit geçirdi.",Jake o gün hiç eğlenmedi.,1
286,Eğlenceli bir şey yapmak istedim.,Ucuz bir şey arıyordum.,Yüzmeye gideceğime karar verdim.,Ziyaret edeceğim yerel bir göl sahili buldum.,Plaja gittim.,Vegas'ı ziyaret etmeye karar verdim.,1
287,Amy kağıdından memnun değildi.,"İade etmek yerine, dersi kaçırmış.",Bir kahveye gidip yeniden yazmış.,Gurur duyduğu bir makale hazırladı.,Amy kafede okula gitmeye başladı.,Amy sınavdan A aldı ama ders kaçırdığı için başı dertte.,2
288,Steve usta bir marangozdu.,Karısına yeni bir parça ile sürpriz yapmayı planlamıştı.,"Yeni bir masa istemişti, o da bunu yapmaya karar verdi.","Bütün tahtaları kesip, masayı birleştirdi ve lekeledi.",Steve'in karısı hediyeyle ilgili çok heyecanlıydı.,Steve'in karısı aynı gün boşanma davası açtı.,1
289,Şansa inanmam.,Ama kız arkadaşımın babası dün bir aynayı kırmış.,Beş saniye bile geçmeden elini arabanın kapısına çarptı.,Sonra hastaneye giderken bir geyikle çarpıştı.,Artık golf'ü bir spor olarak görmüyorum.,"Şansı daha da kötüleşemezmiş gibi, hastane kapandı.",2
290,Jon kötü bir baba gibi hissetti.,"Geç saatlere kadar çalışıyordu, eve geldiğinde çocuklarını sık sık kaçırıyordu.",Hafta sonları yorgun ve huysuz olurdu.,"Bir cumartesi günü, oğlu kanepeye oturdu ve Jon'un koluna yaslandı.",John sinemaya tek başına gitti.,Jon çocuklarla vakit geçirmekten hoşlanırdı.,2
291,Ben sokakta yürüyordu ve bir ip ucunu buldu.,Onu aldı ve çekti.,Daha fazla ip geldi ama son değil.,Ben nereye gittiğini görmek için ipliği takip etti.,Ben ipten etkilendi.,Ben koşmaya gitti.,1
292,Juan bir luchador olmak istedi.,Televizyonda onları izleyerek büyüdü.,Bodrumda her gün pratik yapardı.,Sonunda küçük gösterilere katıldı.,"Juan, luchador olmanın aptalca bir istek olduğuna karar verdi.",Juan sonunda çok başarılı oldu.,2
293,Pazar günü Tori hamile olduğunu öğrendi!,Hemen kocasını arayıp ona iyi haberi bildirdi.,Tori'nin kocası da aynı heyecanla karşıladı.,İkisi neredeyse yarım saat boyunca bebek isimlerini tartıştılar.,Sonunda bir erkek ve bir kız ismi seçtiler.,"Tori çok üzgündü, terapiste gitmek zorunda kaldı.",1
294,Sara bir fırının yanındaki evde çalışıyor.,"Diyet yapıyor, bu yüzden oraya asla gidemez.",Bir gün fırının kapandığını fark eder.,Bir hafta sonra sağlıklı organik meyve suyu dükkanı açılıyor.,Sara o zaman uğrayıp yemek alabildi.,Yemek Sara için çok sağlıksızdı.,1
295,Rufus yeni bir okula kaydoldu ve orada hiç arkadaşı yok.,"İlk başta, kimseyle tanışamayacağından endişeleniyor.",Ama Ralph adında iyi bir adam bir gün Rufus'a kendini tanıttı.,Aynı kimya sınıfında olduklarını fark ediyorlar.,Birlikte laboratuvarda ortak olmaya karar verdiler.,Rufus geometri dersinde bir arkadaşı olduğu için mutlu.,1
296,Tom Noel için bir Kimya seti istedi.,Annesi küçük bir çocuk için çok tehlikeli olduğunu söyledi.,Tom onun yerine bir köpek yavrusu istedi ve annesi birden fikrini değiştirdi.,"Tom nedenini anlamadı, ama umursamadı.",Kimya seti aldığı için mutluydu.,Kimya seti aldığında hayal kırıklığına uğradı.,1
297,Her sabah erkenden kolibriler verandamı ziyaret eder.,Bugün onları izlerken çok heyecanlı görünüyorlardı.,Özellikle bir kuş çok bölgesel davranıyordu.,"Birdenbire, bir koca siyah kuş, hiçliğin dışında, içeri daldı.",Bölgesel sincap kuşunu kolayca yedi.,Fareyi vurdum ve cesedi çöpe attım.,1
298,Okulda bir oyunda oynuyordum.,Kostümünün bir halı olması gerekiyordu.,Hiçbir yerde halka bulamadım!,Annesi evde kendi yapımıyla halka yaptırmaya karar verdi.,Lo matematik problemini çözdü.,Lo'nun en iyi kostümü vardı.,2
299,İlk iş günümdü.,Menajerim Beatles tişörtü giyiyordu.,İkimiz de Beatles'a olan sevgimizden bahsediyorduk.,İyi arkadaş olduk.,Daha sonra küçük bir grup kurmaya karar verdik.,Sonra menajerim Beatles'ı sevmediğini söyledi.,1
300,Tyler beyzbol maçına gitti.,En sevdiği takımı gördü!,Takımı çok iyi oynadı.,Takımı kazandı!,Tyler depresyona girdi.,Tyler çok heyecanlıydı!,2
301,Flora'nın dişi ağrımaya başladı.,"Dişçiden nefret ediyordu, bu yüzden görmezden gelmeye çalıştı.",Ağrı gittikçe kötüleşti.,Sonunda Flora dişçiye randevu almak zorunda kaldı.,Çok heyecanlıydı çünkü dişçiye gitmekten hoşlanıyordu.,Dişçi dişini daha iyi hissettirdi.,2
302,Derek okumayı sever.,Evindeki tüm kitapları okudu.,Okumak için daha fazla şeye ihtiyacı vardı ama parası yoktu.,Derek kütüphane kartı aldı!,Derek bir daha hiç okumadı.,Derek artık sürekli kitap okuyor.,2
303,Arkadaşlarımla bir bara gittim.,Param yoktu ama onlara eşlik edebileceğimi düşündüm.,Görünüşe göre hepsi de beş parasızmış.,Hiçbirimiz bir şey almadık ve saatlerce konuştuk.,"Bar, arkadaşlarımla birlikte bir süre sonra gitmemizi istedi.",Sonra hepimiz bir restorana gitmeye karar verdik.,1
304,Geçen Pazar çamaşırhanedeydim.,Çamaşırlarını yıkayan tatlı bir kız da vardı.,Yukarı çıkıp küçük bir sohbet yapmaya başladım.,Gülümsedi ama ilgilenmiş gibi görünmedi.,Onu yalnız bıraktım ama gizlice bakmaya devam ettim.,O öğleden sonra ona bir elbise aldım.,1
305,"Pat, işten kaçma dürtüsüyle uyandı.",O sabah sahte bir hasta sesiyle aradı.,Aradıktan bir saat bile geçmeden mesaj alıyor.,Kar yağdığı için işten ayrıldığını söylüyor.,Pat arabasına bindi ve işe gitti.,Pat hastayım gibi davranmakla kendini aptal gibi hissetti.,2
306,Greg bisikletle dükkana gidiyordu.,Greg geçtiğinde bir kol geçitten çıktı.,"Greg, itilip yere düştüğü için bisikletten düştü.",Bir adamın bisikletiyle uzaklaşmasını kaldırımdan izledi.,Greg polise rapor verdi ve sonunda hırsızı yakaladılar.,"Greg, chili pişirme yarışmasını yargıladı.",1
307,Johnson hiç dışarıda olmayı sevmemiştir.,"Kız arkadaşı, kamp gezisine asla gidemeyeceğini söyleyerek onu kızdırıyor.","Johnson, onun yanıldığını kanıtlamaya karar verir.",Çadırını toplayıp uzun bir hafta sonu kamp yapmaya gidiyor.,Kötü bir hafta sonu geçirdi ama kız arkadaşına harika olduğunu söyledi.,"Johnson, açık havada çok fazla zaman geçirdi ve sık sık yürüyüşe çıkardı.",1
308,Jim bütün parasını taşıyan cüzdanını kaybetti.,Gelecek aya kadar ailesinin yiyeceği için parası kalmayacaktı.,"Bu arada, Pete banka otoparkında bir cüzdan buldu.",İçinde yüzlerce dolar vardı ve Pete gerçekten yeni bir televizyon istiyordu.,Pete cüzdanı aldı ve parayı hayır kurumuna bağışladı.,Pete cüzdanı aldı ve parayla yeni bir televizyon aldı.,2
309,Sally'nin her konuda iyi olan bir ablası vardı.,Bir gün kız kardeşi Mary'ye kendini güvensiz hissettiğini söyledi.,Mary ona güldü ve onun da birçok güçlü yönü olduğunu söyledi.,Sally kendine farklı bir şekilde baktı.,Sally kız kardeşinin zalim olduğunu düşünüyordu.,Sally daha iyi hissetti.,2
310,Bu yaz oğlumu acil servise götürmek zorunda kaldım.,Arkadaşlarıyla futbol oynuyordu ve kafasına vuruldu.,Kaşını yarmış ve yüzünü kırmış diye endişelendik.,"Neyse ki, kırık yoktu.",Oğlum öldü ve onu mezarlığa gömdük.,Dikişlerden yarası var.,2
311,Küçük Lorelei sekiz aylık ve dişleri çıkıyor.,Annesi onu sakinleştirmek için her şeyi denedi.,"Soğuk diş yüzükleri, ilaçlar ve yumuşak sakinleştirici çay denedi.",Son bir çabada ona dişlenme kurabiyesi veriyor.,"Lorelei, diş çıkartma bisküvi aldıktan sonra sakinleşti.",Lorelei çiçek almayı seçti.,1
312,Geçen gün parktaydım.,Gölün yakınında yürüdüm ve bazı ördekler gördüm.,Onlara biraz ekmek atmaya karar verdim.,Kızgın bir şekilde peşimden koştular.,Ördekler beni çok severdi.,Ördeklerden kaçtım.,2
313,Graham selfie çubuğu almak istedi.,Çok arkadaşı yoktu ama fotoğraf çekmeyi seviyordu.,Sonunda bir tane satın aldı.,Birkaç kez kullanmış ve sonra unutmuş.,O zamandan beri selfie çubuğunu her gün kullanıyordu.,Sonunda onu attı.,2
314,Lewis mağarayı avuç içi gibi tanıyordu.,Beş ilk kez mağaracı onun arkasından yürüdü.,"Birden, birkaç yarasa yukarıdaki karanlıktan aşağıya uçtu.",Lewis hariç herkes mağaranın girişine doğru kaçtı.,Lewis dans etmeye başladı.,Lewis güldü ve yarasalardan korkmamalarını söyledi.,2
