,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
325,"John měl zítra velkou prezentaci pro klienta, ale cítil se nepřipravený.","Není to tak, že by byl nervózní, když přednáší.",John se vždycky cítil pohodlně před davem lidí.,Tento obsah však postrádal leštění a potřeboval vylepšení.,John se rozhodl vzít do práce bagely.,John přepracoval prezentaci a byla to velká úspěšnost.,2
326,Fred se rozhodl hrát na loterii.,"Miloval hraní, ale nikdy nevyhrál.","Včera koupil dva lístky,","Když šel domů, zjistil skvělé zprávy.",Fred nevyhrál v loterii.,Fred vyhrál v loterii.,2
327,Gina používala záchod na benzínce.,"Šla si umýt ruce, ale nebylo tam žádné mýdlo.","Dívala se do skříně pod dřezem v naději, že nějaké najde.",Tam taky nebylo žádné mýdlo.,"Gina ukradla všechno mýdlo, co bylo v koupelně.","Takže se musela spokojit s tím, že si umyje ruce.",2
328,"Když přišel čas jíst, matka zazvonila.","Táta a Bill ten zvuk poznali, když ho slyšeli.",Opatrně přestali pracovat na zahradě a umyli si ruce.,"Matka byla šťastná, když konečně přišli do domu.","Pak jim křičela, aby se vrátili do práce.",Rodina si sedla a společně si vychutnala jídlo.,2
329,Emmy otec ji vzal vybrat si koťátko.,Byli spolu dva v kleci.,Nemohla je rozdělit!,"Bylo jí smutno, že si musí vybrat.","A pak Emmy otec řekl, že si může nechat oba koťata.","Emmy odešla naštvaná, protože chtěla psa.",1
330,Jill chodila na vysokou.,Jill se opravdu tvrdě učila.,Jill prošla všemi testy.,Jill dostala diplom.,Jill našla dobrou práci.,Jill často jedla fazole.,1
331,Jerry se vždycky chtěl naučit hrát na kytaru.,"Měl strach, že je příliš starý na to, aby se naučil něco nového.",Rozhodl se však zapsat se na týdenní hodiny kytary.,Nakonec se stal poměrně dobrým kytaristou.,Jerry se rozhodl hrát na kytaru pro své přátele.,Jerry vyhodil svou kytaru do koše.,1
332,Kyle sbíral spoustu věcí.,Měl rozsáhlou sbírku akčních figurek.,Každý den hledal nové čísla pro svou sbírku.,Dokázal přidat nové číslo asi jednou za měsíc.,Kyle byl opravdu do Marvel hrdinové.,"Kyle si myslel, že Superman je směšný konstrukt.",1
333,"Francine si všimla, že všichni její přátelé nosí boty s vysokými podpatky.","Ačkoli milovala vzhled podpatků, nenáviděla jejich pocit.","Jednoho dne se rozhodla, že si vezme na sebe pár nohavic, aby se setkala se svými přáteli.","Všechny její kamarádky jí pochválily, jak skvěle vypadají.","Francine byla ráda, že nosí pohodlné boty!",Francine znovu otestovala vzorec chybějícího genomu.,1
334,"Když jsem byl mladý, miloval jsem se schovávat a plížit.","Hrála jsem to, i když to ostatní nevěděli.",Jen jsem se schovával a vyskakoval na lidi.,Dělal jsem to pořád na základce.,"Když jsem vyrostl, musel jsem přestat vyskakovat na lidi.","Lidé byli velmi šťastní, když jsem tuhle hru hrál bez nich.",1
335,Rachel si prohlížela denní poštu.,Našla dopis napsaný cizím jazykem.,Rachel ukázala ten dopis svým přátelům.,Nikdo nemohl ten dopis přečíst ani pochopit.,"Rachel nechtěla vědět, co ten dopis říkal.","Rachel ji přinesla do jazyka profesorovi, aby ji přeložil.",2
336,Deb vyhodili z práce kvůli škrtům.,"Byla velmi rozrušená a šla domů, aby se zamračila.","Její manžel jí řekl, že všechno bude v pořádku, ale Deb si nebyla jistá.",Další den jí její manžel domluvil pohovor v jeho práci.,"Deb šla pracovat na stejné práci, na které pracovala roky.",Dostala tu práci.,2
337,Bethany se styděla za vlasy na rukou.,Zkoušela si ho oholit.,Za pár týdnů vyrostl zpátky.,-Udělala si laserovou depilaci.,"Přála si, aby to zase vyrostlo.",Cítila se lépe.,2
338,Ginini rodiče jeli do Illinois.,"Gina seděla na zadním sedadle, rozdrcená svými sourozenci.","A co bylo horší, byla dopravní špička.",Doprava se plazila pomalu.,Gina vyšla a šla domů.,Gina zavřela oči a snažila se usnout.,2
339,Jedno léto jsme se sestrou založili stánek s limonádou.,Byl to první měsíc v novém domě a nikoho jsme neznali.,Jen málo lidí prošlo kolem a ještě méně se zastavilo.,Starý pastor přišel od vedle.,Koupil nám limonádu a přiměl nás cítit se vítáni v sousedství.,Nalil naši limonádu na zem.,1
340,Bob se přestěhoval z malého města do velkého města.,"Měl strach, že se vždycky ztratí.","První den se ztratil, když se snažil dostat domů z práce.","Pak si Bob koupil navigační systém, který mu pomohl se naučit, jak se dostat na cestu.",Bob se dobře znal a nikdy nepoužil navigační systém.,Navigační systém Bobovi hodně pomohl.,2
341,Kelly četla o hybridních zvířatech na internetu.,A viděla fotky ligérů.,Byla ohromená jejich velikostí a silou.,"Ale přemýšlela, jestli by mohly žít v divočině.",Kelly je viděla jen v zoo.,"Kelly si vzpomněla, jak jí její babička ukázala ty květiny.",1
342,Jorie jela se svou rodinou navštívit dům Anny Frankové v Amsterdamu.,Četla knihu předem.,Domov jí připadal dost malý.,"Její matka plakala, když se dívala do muzea.","Jorie přiznala, že to byla velmi emocionální turné.",Rozhodli se navštívit komedie klub nahoře.,1
343,Clara jednou šla domů z práce.,"Pak si uvědomila, že se sama od sebe odloučila!",Její klíče byly na kuchyňském stole.,Musela zavolat mamince o pomoc.,Clara ráda byla venku.,Clara máma pomohla hned.,2
344,Nedávno jsem uklízela v bytě.,Rozhodl jsem se zbavit všeho nepořádku a papírů na stole.,Pod všemi byl starší dopis od mé přítelkyně.,"Říkala, že se se mnou chce rozejít.",Byl jsem naštvaný a zmatený tím dopisem.,Byl jsem velmi šťastný z dopisu.,1
345,Ben byl ženatý se svou střední školní láskou.,Byli manželé mnoho let.,"Ben si jednoho dne uvědomil, že je ve svém manželství nešťastný.",Rozhodl se mít poměr.,Jeho žena na něj byla pyšná.,Jeho žena to zjistila a rozvedli se.,2
346,"Jeden muž vsadil s druhým, že by mohl předstihnout kachnu.",Našli jsme kachnu a zíráme na ni.,"Kačka sice nevěděla, co se děje, ale ani nemrkla.","Nicméně, mokrý oči s jeho nictitating membrány.",Ten muž nakonec mrkl.,Ten muž chtěl prohrát sázku.,1
347,Shay šel do mořského parku.,"Tam viděla nápis, na kterém bylo oznámeno, že se tam plaví delfíni.",Shay nám dychtivě předala svých 40 dolarů a oblékla se.,"Pak skočila do bazénu, aby plavala s delfíny.",Shay si to užil.,Shay opravdu neměl rád delfíny.,1
348,Lia odjela do Anglie.,Jeli jsme autobusem.,Turné se zastavilo u Stonehenge.,"Lia vystoupila z autobusu, aby se podívala.",Lia nenáviděla cestu do Anglie.,Lia udělala mnoho fotografií Stonehenge.,2
349,Pil jsem sklenici džusu.,Můj pohár se rozlil na pult.,"Hledal jsem něco, co by mohlo vyčistit rozlitý odpad.",Našel jsem balíček papírových ručníků.,Vyčistil jsem nepořádek.,Nechal jsem nepořádek a udělal sendvič.,1
350,Arthur a jeho přátelé se potkávali.,Pili pivo a povídali si.,Najednou nám došlo pivo.,Arthur nechtěl vzít poslední.,"Arthur měl dobrý pocit, že si vzal i ten poslední.",Arthur si objednal další rundu pro své přátele.,2
351,"Hester vždycky milovala, jak její vlasy vypadají rovně.",Jednoho dne byla pozvána na otevření umělecké galerie.,"Rozhodla se, že si pro tu událost vypustí vlasy.","Všichni její přátelé jí komplimentovali, jak dobře vypadá.",Hester je pyšná na svůj vzhled.,Hester si oholila hlavu.,1
352,Jill si chtěla koupit nové auto.,Jill jela svým starým autem do prodejny.,Prodejce vyměnil Jillino staré auto za nové.,"Když zaplatila i prodavači, Jill dostala nové auto.",Jill byla nadšená.,Jill byla v depresi.,1
353,Jaden byl docela zapomnětlivý.,"Nevšiml si, že už byl Valentýn.","Cítil se poněkud unáhleně, šel ven a koupil nějaké květiny a čokoládu.",Jadenova přítelkyně přišla domů a našla ty sladkosti.,Jadenova přítelkyně ho praštila do obličeje.,Jaden zachránil den.,2
354,John dostal k narozeninám kolo.,"Nevěděl, jak jezdit.",Cvičil celý týden.,Na konci týdne si sundal své pomocné kola.,Dokázal jezdit na kole bez nich.,"Uvědomil si, že jízda na kole není pro něj a místo toho si zdříml.",1
355,Quentin nikdy v životě nebyl na lodi.,Jedno léto pozval Quentin přítele do svého domu u jezera.,"Když tam byli, Quentin a jeho kamarád šli plachtit.",Byl to vzrušující zážitek.,"Quentin byl rád, že šel.","Quentin přísahal, že už nikdy nepůjde na plachtění.",1
356,Muž si objednal palačinky v restauraci od serveru.,O pár minut později mu přinesla talíř palačinek.,"Ten muž si stěžoval, že palačinky jsou moc silné.",Servírka je přinesla zpět kuchaři.,Kuchař ho pochválil.,"Kuchař se rozhodl, že bude dělat ty palačinky znovu.",2
357,Moje děti chtěly mít domácího mazlíčka.,"Jako rodina jsme se rozhodli, že je to skvělý nápad.","Šli jsme do místního útulku pro zvířata, abychom našli našeho nového chlupatého přítele.","Když jsme dorazili, potkali jsme černocha, kterého jsme všichni automaticky milovali.","Rozhodli jsme se, že černá laboratoř by s námi neměla domů.",Adopovali jsme černou laboratoř a vzali ji domů.,2
358,Moje zahradní květiny umírají.,Zhasla a vyschla na slunci.,"Přítel mi přišel pomoct vyhodnotit, co je s mými rostlinami špatně.","Zjistila, že potřebují více vody.",Po dalším zalévání vypadají mé rostliny lépe než kdy jindy.,Už jsem je zase nepojil.,1
359,Jill hrála videohry se svou sestrou.,"Jill byla naštvaná, že prohrála každý zápas.",Jill vzala svůj herní ovladač a hodila ho na televizi.,Televizní obrazovka se rozbily přímo uprostřed.,Jill a její sestra už nemohly hrát videohry.,Jill se zlepšila v videohrách.,1
360,"Začal jsem se dívat na ""Buffy, přemožitelku upírů"".",Po pár hodinách jsem měl chuť utéct.,"Bohužel, venku byla tma.",Chvíli jsem stál v dveřích.,Pak jsem usnul až do dalšího rána.,"Pak jsem si představovala, že jsem Buffy a běžela.",2
361,"Když mu bylo 12 let, Drew se rozhodl být zločincem.","Rozhodl se, že bude vykopávat dveře a vykrádat domy.","Cvičil kopání do dveří skříně, aby si vybudoval sílu.",Jeho matka přišla domů a viděla všechny dveře do skříně rozbité.,Drew chce vždy dodržovat zákon.,Jeho matka byla velmi naštvaná.,2
362,"Dlouho jsem si vždycky dělala vajíčka tvrdě uvařená, ale pokaždé mi vypadaly špatně.",Hledala jsem na internetu řešení mého problému.,"Na jedné webové stránce mi doporučovali, abych vajíčka uvařila, a ne pečila.","Udělal jsem, co jsem chtěl.",Pečená vejce byla skvělá.,Nechal jsem na nich skořápku a snědl je celé.,1
363,Chlapec viděl čtvrťák ležet na chodníku.,Naklonil se a zvedl ji.,"Když to udělal, na místě, kde mu ležela hlava, mu letěla koule s plížením.","Rozhlédl se kolem a uviděl svého hlavního nepřítele, jak drží slámku.",Chlapec byl vděčný.,Chlapec byl naštvaný.,2
364,"Hector si všiml, že mu funguje jen jedno ucho.","Chce si koupit nové, aby mohl poslouchat hudbu.","Nakonec najde slušné sluchátka, které si může dovolit.",Koupí si je a hned začíná poslouchat hudbu.,"Hector se rozhodl, že nemá rád hudbu.","Hector je rád, že oba uši fungují.",2
365,Tom chtěl jít na zápas New York Giants.,Ale lístky byly příliš drahé.,"Nakonec našel lístky, které byly v jeho cenové oblasti.",A skončil na horní palubě.,Stejně si ten zápas užil.,"Tom si myslel, že to byla nejlepší hokejová hra všech dob.",1
366,Trip miloval melouny.,Jedl alespoň jeden denně.,"Jeho máma mu vždycky říkala, že by vyrostl strom, který by polykal semena.",Stejně je vždycky spolkl.,Trip si vychutnal chuť semen.,Trip úplně přestal jíst melouny.,1
367,"Angie, pracovnice MTurku, se považovala za pracovitou.",Jednoho dne ji jeden z jejích oblíbených žadatelů odmítl.,Angie byla velmi překvapená a poslala jim e-mail.,"Odpověděli, že její práce nebyla dost dobrá.","Angie se rozhodla říct žadateli, aby odmítl další její práci.",Angie se snažila o tom s ním podrobně diskutovat.,2
368,Donovan pozval Trinu na tanec.,"Trina měla Donovana ráda, tak řekla ano, ale měla strach.","Po škole běžela domů, aby požádala svého otce o pomoc.","Když se její otec vrátil domů, vysvětlila mu situaci a táta se usmál.",Trina otec Trina pokáral.,Trina se naučila tančit od jejího táty.,2
369,Andy vždycky chtěl velké dětské kolo.,"Když mu bylo šest, chtěl si k narozeninám koupit kolo.",Neuměl jezdit na kole.,Na Andyho narozeniny mu jeho matka dala kolo.,Andy plakal celé hodiny.,"Jeho táta ho naučil, jak na něm jezdit.",2
370,Suzy šla do zmrzlinárny.,Objednala si vanilkový milkshake.,"Když se mu snažila zaplatit za mléčný koktejl, usmál se na ni.","Řekl jí, že vyhrála speciální soutěž.","Řekl jí, že mu dluží šedesát dolarů.",Dal jí koktejl zadarmo.,2
371,Ned a jeho přátelé šli na trh.,Použil poslední peníze na koupi bavlněné cukrovky.,"Když odcházela, viděla malého chlapce, jak pláče.",Upustil svou cukrovou vatu do louže.,Ned mu dal svou vlastní vatku.,Koupil mu další cukrovou vatu.,1
372,"Sebastian si všiml, že venku je sluníčko a teplo.",Měl nějaké práce.,Neměl chuť dělat domácí práce.,"Sebastian se rozhodl, že být venku je lepší.",Sebastian ten den chtěl zůstat uvnitř.,Sebastian se prošel ven a šel se projít.,2
373,Rashid byl vynikající řidič.,Jednou přišel Rashidův bratr pozdě do práce.,"Rashid nabídl, že vezme jeho bratra.",Dostali se tam s časem navíc.,Jeho bratr na něj křičel a zabouchnul dveře.,Jeho bratr byl vděčný.,2
374,Ali šla do fast foodu a zaplatila kreditkou.,"Pokladníkovi trvalo dlouho, než jí kartu přinesl.","O pár dní později, Ali našla na její kartě neobvyklé transakce.","Zavolala své bance, která obvinění zrušila.","Přemýšlela, jestli jí pokladník neukradl informace.",Nezapomněla poděkovat pokladně.,1
375,Hledal jsem pěkný obraz pro můj obývací pokoj.,Proto jsem včera šel hledat.,"Konečně jsem našel krásnou, kterou jsem miloval.",Ten obraz byl vodopád.,"Rozhodl jsem se, že si ten obraz nekoupím, protože se mi nelíbil.",Koupil jsem ho a přinesl domů.,2
376,Chtěl jsem být povýšen.,"Rozhodl jsem se, že se pokusím dostat povýšení.",Celý rok jsem tvrdě pracoval.,Můj šéf si toho všiml a jednoho dne mě zavolal do své kanceláře.,Můj šéf mě okamžitě vyhodil.,"Dostal jsem povýšení, které jsem chtěl.",2
377,Maggie se s rodiči stěhovala do nového města.,"Maggie byla nervózní, protože nikoho nezněla.","Jakmile se nastěhovala, začala se tu představit.",Nakonec si našla pár přátel.,Maggie byla smutná a osamělá.,Maggie se líbilo nové město.,2
378,Dan šel ze školy domů a uviděl tu výlohu.,V okně obchodu byla vlaková výstava.,"Dan si tak moc přál, aby mu patřila tahle vlaková souprava.","Když se Dan vrátil domů, jeho matka mu řekla, že má pro něj překvapení.",Dala Danovi vlak.,"Danova matka mu řekla, aby se připravil do školy.",1
379,Gina chtěla ukrást klíč od domu své matky.,"Čekala, až její matka bude zdřímnout.",Vzala si peněženku své mámy do koupelny.,Tiše odtrhla klíč z řetězu.,"Pak Gina vložila kabelku zpátky tam, kde ji našla.","Pak Gina řekla své matce, kde je klíč.",1
380,Byl tam muž z Kentucky.,"Miloval dívku, která žila v Louisianě.","Rozhodl se, že se musí odstěhovat.","Přestěhoval se, aby byl se svou láskou.",Ten muž se přestěhoval do Texasu.,Ten muž se přestěhoval do Kentucky.,2
381,Tim propadl na hodině matematiky.,"Věděl, že když neprojde, bude muset jít na letní školu.",Tvrdě studoval a chtěl si dát víc kreditů.,"V poslední den školy zjistil, že prošel!",Tim byl nadšený.,Tim byl strašně zklamaný.,1
382,Mary-Anne se cítila osamělá a rozhodla se adoptovat kočku.,"Šla do místní humanitní společnosti, aby začala s procesem.","Zatímco se dívala, jedna z koček na ni mňoukala.",Mary-Anne mazlila kočku a byla to láska na první pohled.,"Rozhodla se, že to není ta pravá kočka.",Vzala si kočku domů.,2
383,Jako dítě jsem chodila na gymnastiku.,Učil jsem se rovnovážný trám a dělal na něm pohyby.,"Když jsem to otočil, tak jsem špatně přistál.",Zlomil jsem si kotník a bolí mě to!,Rychle mě odvezli do nemocnice.,Vstal jsem a hned jsem se vrátil na tyč.,1
384,V mém foyer běhalo šest štěňat.,"Bylo by těžké vybrat si, který chceme koupit.",Každá z mých dcer si vybrala jiné štěně.,"Majitelka řekla, že můžeme dostat slevu na dva psy.",Každý jsme si koupili jednoho psa.,Neměli jsme rádi psy.,1
385,Johnny chtěl změnu od svého života ve velkém městě v Bostonu.,"Rozhodl se, že bude šťastnější v srdci Ameriky.","Konečně ten den nadešel, Johnny se přestěhoval do Idaha.",Utekl životem ve velkém městě.,Johnny začal plánovat přestěhovat se do Bostonu.,"Johnny byl šťastný, že je v malém městě.",2
386,"Joan nesnášela, když se vracela domů na Vánoce.","Věděla, že ji její matka bude pronásledovat kvůli jejímu milostnému životu.",Letos při cestě domů měla autonehodu.,"Matka se k ní rychle přiblížila, aby se o ni postarala.","Joanina matka s ní nemluvila, protože nebyla vdaná.","Joan se cítila dobře, když viděla tvář své matky.",2
387,Trávím celý svůj čas psaním.,V důsledku toho jsem se začal cítit docela osamělý.,Rozhodla jsem se připojit k online seznamce.,"Když jsem se přidal, uvědomil jsem si, že nemám rád jiné lidi.",Začal jsem psát víc.,Měla jsem spoustu schůzek.,1
388,Moje dcera byla skautkou na základní škole.,Jednoho dne šla na noční výlet.,Moje žena tam byla jako doprovod.,Všichni strávili víkend v chatě v New Hampshire.,Moje dcera nikdy nezapomněla na svůj výlet.,Tu noc jsme s manželkou večeřeli.,1
389,Dnes bylo otevření nového klubu za rohem.,"Nemohl jsem se dočkat, až tam budu.","Když jsme vešli do klubu, bylo to nádherné.",Objednali jsme si výborné jídlo a tančili.,"Spřátelili jsme se s vyhazovačem, abychom se zítra dostali do klubu.",Vyhazovač nás do klubu nepustil.,1
390,Včera jsem do kuchyně nosil novou sklenici.,K mému překvapení mi spadl.,Sklo se rozbilo.,Musel jsem to vyzvednout.,Pořezal jsem se na malém kousku.,"Líbilo se mi, jak teď vypadá sklo.",1
391,Billova rodina žila na kopci.,Nikdy tam nepršelo ani nehurchalo.,Jednoho dne to tu prošlo tornádo.,Billův dům byl zasažen a střecha byla odtržena.,Pojišťovna zaplatila náklady na novou střechu.,"Rozhodli se, že to stejně nepotřebují a odstěhovali se.",1
392,"Allison se rozhodla, že se chce dozvědět více o historii její oblasti.","Šla do knihovny, aby si o tom prohlédla knihu.","Šla dovnitř a nemohla pochopit, jak jsou knihy uspořádány.","Našla knihovníka, který jí vysvětlil Deweyho desítkový systém.","To jí pomohlo zjistit, které auto nechtěla.","To jí pomohlo najít to, co chtěla.",2
393,Sebastian chtěl hrát fotbal v týmu svých přátel.,"Mluvil s přítelem a zjistil, že musí jít na trénink.",Celý týden trénoval chytání fotbalu doma.,Šel na další trénink a dal touchdown.,Sebastian byl zklamaný z úspěchu.,"Sebastian byl šťastný, že jeho praxe vyplatila.",2
394,"Byla jednou matka, která zoufale toužila, aby její dítě spalo.","Procházela ho, ale pořád nespal.","Nakrmila ho, ale on pořád nespal.","Konečně si vzpomněla na ukolébavku, kterou jí zpívala její matka.",Matka jemně zpívala ukolébavku svému dítěti.,Matka hrála hip hop pro své dítě.,1
395,Johnny jako dítě čůral v bazénech.,"Myslel si, že to zvládne jako dospělý.",Vzal své děti do vodního parku.,Pak se vyčůral do bazénu.,Někteří lidé si toho všimli a Johnny dostal potíže.,Všichni byli opravdu šťastní kvůli Johnnyho chování.,1
396,"Amy sledovala ostatní děti, jak si hrají a zírá na svůj inhalátor.",Kvůli astmatu nemohla hrát sport.,Cítila ruku svého učitele umění na rameni.,"Její učitelka se usmála a řekla Amy, že jednou bude velkou umělkyní.",Amy se cítila mnohem lépe.,Amy se cítila hrozně.,1
397,Joe a jeho přátelé měli dnes fotbalový zápas.,Joe byl nervózní.,"Byl nervózní, jestli vyhraje nebo ne.",Nakonec po zápase Joeův tým vyhrál.,Joe byl na svůj tým velmi hrdý.,Joe byl ve svém týmu velmi zklamaný.,1
398,Mark měl důležitý pohovor na novou práci.,"Připravil se na otázky, které mu možná položí.","Zdálo se, že na Markovu odpověď na něj zapůsobila osoba, která s ním dělala rozhovor.","Intervjuátor informoval Marka, že tu práci má.",Mark byl velmi šťastný.,Mark byl rozzuřený a vyběhl ven.,1
399,Elaine se dnes večer nechtěla vařit.,"Elaine se tedy rozhodla, že půjde na večeři.","Elaine však nevěděla, kde by chtěla jíst.","Elaine přemýšlela, kam by měla jít, skoro hodinu.",Elaine se rozhodla snadno.,Elaine se těžko rozhodla.,2
400,Sam se snažil dostat na vysokou školu svých snů.,Strávil hodně času vyplňováním žádosti.,Díky tomu měl dobrý pocit z jeho akademických úspěchů.,On podal žádost.,O tři měsíce později dostal přijetí.,Už na to nikdy nepomyslel.,1
401,Matt se jednou rozhodl jít s přáteli na barový skok.,V jednom baru vypili tři panáky.,"Šli na další čtyři, každý z nich vypil tři panáky.",Matt se nakonec opil a ztratil telefon.,Matt a kamarádi šli domů a vyspali se.,Matta nezajímal ten chybějící telefon.,1
402,Bindu naplánovala párty se svými přáteli.,"Setkali se u ní doma, aby se domluvili, jaké jídlo a pásku použít.",Jeden z Binduových přátel přinesl samosy a doogh.,Na párty hráli hudbu čtyři kamarádi.,Všichni se skvěle bavili.,Bindu nesnáší své přátele a večírky.,1
403,Tyler se probudí a musí se před školou osprchovat.,Jeho malý bratr se sprchuje.,"Tyler se bojí, že zmešká autobus.",Konečně je řada na Tylerovi.,"Tyler dělal dortíky, aby ukázal své pečení.",Tyler se rychle osprchoval a včas dorazil na autobusovou zastávku.,2
404,Thomas se v poslední době cítil pod radarem.,Šel za doktorem na prohlídku.,"Jeho lékař mu řekl, že má trochu vysokou hladinu cholesterolu.",Thomas začal jíst zdravěji a chodit na procházky.,"Byl diagnostikován s cukrovkou poté, co přibral 40 liber.",Jeho lékař byl při další prohlídce velmi potěšen.,2
405,"Zvonilo na dveře, ale nikdo tam nebyl.","Nebyla si jistá, jestli má otevřít dveře, nebo ne.",Pomalu škrábala otevřela dveře a díval se ven.,Její bratr na ni skočil a vyděsil ji.,Rozhodla se sledovat svou oblíbenou komedii na Netflixu.,Křičela a odtáhla bratra.,2
406,Stephanie chtěla udělat jablečnou omáčku.,"Rozhodla se jet na farmářský trh, aby si vybrala pár lahodných jablek.","Když šla po zahradě, zakopla a spadla.",Zlomila si obě zápěstí.,Stephanie se posunula rukama.,"Stephanie nemohla vstát, dokud ji někdo nenašel.",2
407,"Roy nemohl přijít na to, proč jeho byt tak špatně smrděl.","Jeho přátelé to komentovali, když tam šli.",Všichni se rozhodli hledat zdroj.,"Ukázalo se, že to byla stará ryba v lednici.",Roy se rozhodl nechat ryby v lednici.,Roy vyhodil starého rybáře a všechno vonělo lépe.,2
408,Jimmy vyrůstal velmi chudý.,"Jeho rodiče se však vždy snažili, aby pro něj byli k dispozici.","Když se dostal na dobrou vysokou, pracovali na dvou pracích, aby si to mohli dovolit.","Když skončil, chtěl ukázat své ocenění.",Takže jim zaplatil za vysokou.,Jimmy zavolal rodičům a nadával na ně.,1
409,"Jill byla překvapená, když ji pohledný kluk pozval na ples.","Když se spolubydlící připravovali, Jill se rozčilovala kvůli svým vlasům.","Jilliny spolubydlící říkali, že by mohli pomoct.",Jill se oblékla do svého bílého šatníku.,Přijel její přítel a pochválil její vzhled.,Jill a její kamarádky si užili zábavný večer jen pro holky.,1
410,Majitel baru si na reklamu svého baru vyvěsil velký transparent.,Vítr byl silný a odfoukl prapor.,Majitel ho honil přes celé město.,Přistál na zahradě staré ženy.,Stará žena odmítla vrátit transparent.,"Stará žena byla nadšená, že našla kožešinový kabát.",1
411,"Máma má recept na dýňové tyčinky, které mám docela rád.","Jednou mi je udělala, protože jsem měl špatný den.",Snědl jsem ty dýňové tyčinky a cítil jsem se mnohem lépe.,"Ty mříže mi připomínají, že mám o mě starost.",Od toho dne jsem nikdy nejedl dýňové tyčinky.,V pozdějším věku jsem dělala dýňové tyčinky a připomínaly mi mámu.,2
412,Tim se rozhodl trávit více času se svým dědečkem.,"Jeho děda miloval pozorování ptáků, takže Tim sledoval s ním.",Označili své pozorování v zápisníku.,Brzy se Tim opravdu začal zajímat!,"Tim se rozhodl, že už ho ptáci nezajímají.","Tim a jeho děda našli koníček, který se jim líbil.",2
413,Danny pracoval v místní zmrzlině tohle léto.,"Byl velmi nadšený, že začal svou první práci.","První den, co se narodil, jeden chlapec upustil zmrzlinu na zem.","Danny bez váhání věděl, co má dělat.",Dal mu další lžíci zmrzliny.,Odmítl mu dát další skluz.,1
414,"Školní zvonek zazvonil, když hodiny uhodily dvě.","Gina nikdy nebyla šťastnější, že den skončil.",Sebrala si věci a čekala u dveří na Tami.,Ale Tami odjížděla s Ritou a Mary.,"Gina se cítila osamělá, když šla domů.",Gina poděkovala Tami další den.,1
415,Laurence se svou rodinou se rozhodl přestěhovat.,Nejdřív si sbalili nábytek.,Pak sbalili všechno ostatní.,Všechny jejich věci byly přemístěny do dodávky.,Laurence a jeho rodina odjeli do nového domova.,Laurence dal všechny jejich věci zpátky do domu.,1
416,Joy chtěla najít perfektní skořápku pro svého kraba poustevníka.,"Mohla by si jeden koupit, ale bylo by to speciálnější, kdyby ho našla.",Celé ráno prohledávala pláž.,"Všechno, co mohlo fungovat, bylo zničené!",Nakonec si musela koupit skořápku.,Tak si jednu přinesla domů a dala ji krabovi.,1
417,Westin se měl vdát!,"Chtěl, aby jeho svatba proběhla perfektně.",Všechno šlo dobře až do večera.,Někdo se hodně opil a spadl do dortu!,Westin si vyřízl perfektní kousek z dortu.,Weston a jeho žena vyhodili toho opilce.,2
418,Joe pomáhal svému otci vyklízet les na zadním dvorku.,Najednou slyšel hlasitý bzučení.,Rozrušil včelí hnízdo.,"Šestkrát ho bodli, než mohl utéct.",Joe se tomu smál.,"Joe byl naštvaný, že se zranil.",2
419,Bylo to na podzim.,Toddův dvůr byl plný listů.,"Rozhodl se, že je musí všechny vyrazit.","Když skončil, dal je všechny do pytle.",Todd je vyhodil do koše.,Todd otevřel tašku a rozložil listy.,1
420,Tim měl sen stát se velkým kulturistou.,"Každý večer cvičil, aby dosáhl svého cíle.",Jeho tvrdá práce se vyplatila a on si zasloužil místo v populární soutěži.,"Ukázal své schopnosti, zvedl více než 250 liber.",Tim byl velmi odhodlaný.,Tim neměl moc odhodlání.,1
421,Henry šel do třídy.,Zároveň se snažil vyčistit obrazovku telefonu hadříkem.,"Bohužel, někdo do něj narazil.",Telefon mu vypadl z ruky a spadl na zem.,Ten člověk se omluvil Henrymu.,Henry byl šťastný a vděčný.,1
422,Tami se rozhodla zúčastnit se volleybalových zkoušek.,"Byla jen v osmé třídě, ale věděla, že je dobrá.",Hrála tvrdě a dala z toho všechno.,"Nečekal, že ostatní hráči budou tak dobří jako ona.",Tami se dostala do basketbalového týmu.,"Všichni hráči byli dobří, ale ona se dostala do týmu.",2
423,Bob a Jim si jednou hráli v domě.,Převrátili vázu a rozbili ji na kusy.,"Báli se, že se na ně máma naštve.",Našli nějaké lepidlo a opatrně vazu znovu přilepili.,"Jejich maminka si užívala svou novou, rozbitou vázu.",Lepidlo drželo vázu pohromadě a jejich máma se to nikdy nedozvěděla.,2
424,Steve byl velmi smutný.,Steveova přítelkyně se s ním rozešla.,Rozhodl se napsat jí píseň.,Vypustil do písně své srdce.,"Steve se divil, jestli se k sobě někdy vrátí.","Steve jel hodinu odtud, aby si koupil drogy.",1
425,Gloria chtěla koupit květiny pro svého manžela.,Gloria byla šokována cenou i pouhých půl tuctu lilie.,"Gloria se rozhodla, že si z zahrady sebere nějaké květiny.",Shromáždil nějaké narcisy a chryzantémy.,Gloria se brzy poté rozvedla.,Manžel Gloriiny ocenil její gesto.,2
