,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
452,ഡ്രൂ ഒരു പ്രത്യേക പ്രോജക്ടിന് വേണ്ടി ഒരു ടൈപ്പ് മെഷീന് ഉപയോഗിക്കുകയായിരുന്നു.,അവന് വാക്കുകള് മായ്ച്ചുകളയാന് കഴിയാത്തതു കൊണ്ട് സൂക്ഷിച്ചു നോക്കി.,"എന്നിരുന്നാലും, അവസാനം അദ്ദേഹം ഉറങ്ങി.",അയാളുടെ തല കീകളുടെ മേല് പതിച്ചു. അക്ഷരങ്ങള് ടൈപ്പ് ചെയ്തു.,"ഡ്രൂവിന് സന്തോഷമായി, തന്റെ പദ്ധതിയിൽ തെറ്റുകളൊന്നും ഉണ്ടാവില്ലെന്ന്.",ഡ്രൂ വീണ്ടും പേപ്പർ ടൈപ്പ് ചെയ്തു തുടങ്ങിയിരുന്നു.,2
453,സാറയ്ക്ക് എപ്പോഴും രാത്രി ആകാശത്തോട് ഒരു ആകർഷണമുണ്ടായിരുന്നു.,അവളുടെ ഈ അഭിനിവേശം കണ്ടിട്ട് സാറയുടെ അച്ഛന് ഒരു പുതിയ ദൂരദർശിനി വാങ്ങി.,അവൾ സന്തോഷവതിയായിരുന്നു.,എല്ലാ രാത്രിയിലും പുറത്ത് പോയി രാത്രി ആകാശം നോക്കി.,സാറയുടെ അച്ഛന് ടെലിസ്കോപ്പ് തിരിച്ചു വാങ്ങി.,സാറാ അവളുടെ പുതിയ ദൂരദർശിനി ഇഷ്ടപ്പെട്ടു.,2
454,ക്രിസ്റ്റന് അവളുടെ മുറിയില് മടുത്തു.,അവൾക്ക് ഒരു മാറ്റത്തിന് വേണ്ടി അത് മാറ്റണം.,നാലു കൊല്ലമായി അവൾ അത് മാറ്റിയിട്ടില്ല.,എല്ലാം മാറ്റി വെച്ച ശേഷം അവളുടെ കിടക്കയിൽ ഒരു വലിയ കറ കണ്ടു.,"മെലാനി തീരുമാനിച്ചു, മുറി ഇപ്പോൾ തികഞ്ഞതായി കാണപ്പെടുന്നുവെന്ന്.",അവൾ ഈ കറയെ ഒരു പരവതാനി കൊണ്ട് മൂടാൻ തീരുമാനിച്ചു.,2
455,35 വയസ്സുള്ളപ്പോൾ എന്റെ സഹോദരി എന്റെ കൂടെ വന്നു താമസിച്ചു.,ഒരു ഭാര്യയെ അടിക്കുന്നയാളോടൊപ്പം ഒരു പഴയ ട്രെയിലര് പാർക്കിൽ താമസിക്കുകയായിരുന്നു.,"ആ മനുഷ്യൻ അവളെ എന്റെ വീട്ടില് എത്തിച്ചത് ഒരു തണുത്ത, ഇരുണ്ട രാത്രിയില്.",ഞങ്ങൾ ഉറങ്ങിക്കിടക്കുമ്പോള് അവന് എന്റെ വീട്ടിലേക്കു കയറി.,ഞങ്ങൾ ഉണർന്നപ്പോൾ ഒരു ജനാലയിലൂടെ അവൻ അകത്തു കടക്കുന്നതു കണ്ടു.,അദ്ദേഹം ഞങ്ങളോടൊപ്പം മേശയിലിരുന്ന് കുടിച്ചു.,1
456,എന്റെ മാതാപിതാക്കള് തമ്മിൽ പ്രണയം തീര് ന്നു.,അത് എപ്പോഴാണ് സംഭവിച്ചതെന്ന് എനിക്ക് ഉറപ്പില്ല പക്ഷെ അത് പരസ്പരമുള്ളതാണെന്ന് തോന്നുന്നു.,അവർ കാര്യങ്ങൾ സമാധാനപരമായി അവസാനിപ്പിക്കാൻ തീരുമാനിച്ചു.,ഇത് എന്നെ വേദനിപ്പിക്കുന്നുണ്ടെങ്കിലും......അവരെ സന്തോഷിപ്പിക്കുന്നതെന്തെന്ന് അവർ തീരുമാനിച്ചതിൽ എനിക്ക് സന്തോഷമുണ്ട്.,എന്റെ മാതാപിതാക്കൾ ഒന്നിച്ചു ജീവിക്കാൻ ആഗ്രഹിക്കുന്നു.,എന്റെ മാതാപിതാക്കള് വേറിട്ട ജീവിതം നയിക്കുകയായിരുന്നു.,2
457,അന്നയ്ക്ക് ഒരു അനിയത്തിയെ കിട്ടാൻ പോകുകയായിരുന്നു.,അവളുടെ അമ്മ ആശുപത്രിയിൽ പോയി. അന്നയ്ക്ക് പ്രതീക്ഷയുണ്ടായിരുന്നു.,"അവൾ ശരിക്കും ഒരു ചെറിയ സഹോദരിയെ ആഗ്രഹിച്ചു, പക്ഷെ ഒരു സഹോദരനെ അല്ല!",അമ്മ കുഞ്ഞിനൊപ്പം വീട്ടിലെത്തിയപ്പോൾ അന്നയ്ക്ക് സന്തോഷമായി.,പുതിയ കുഞ്ഞ് ഒരു ആൺകുട്ടിയായിരുന്നു.,പുതിയ കുഞ്ഞ് ഒരു പെണ്ണായിരുന്നു.,2
458,മോണിക്ക അവളുടെ കൂട്ടുകാരോടൊപ്പം സത്യമോ ധൈര്യമോ കളിക്കാൻ തീരുമാനിച്ചു.,അവര് ക്ക് എല്ലാം ഏറ്റുപറയാന് പേടിയായിരുന്നു. അതുകൊണ്ട് അവര് ഡേറിനെ മാത്രം തിരഞ്ഞെടുത്തു.,ദിവസം കഴിയുന്തോറും ഡേഴ്സ് കൂടുതൽ സങ്കീർണ്ണമായി.,"മോണിക്ക ഒരു സുഹൃത്തിനെ വെല്ലുവിളിച്ചു, ഡൊറിറ്റോസ് മോഷ്ടിക്കാൻ, സുഹൃത്ത് അത് ചെയ്തു.",അടുത്ത ഡേയ്റിനു മുമ്പ് മോണിക്കയും കൂട്ടുകാരും ഡൊറിറ്റോസ് ആസ്വദിച്ചു.,മോണിക്കയ്ക്ക് വിശദീകരിക്കാന് കഴിഞ്ഞില്ല എന്തിനാണ് അവളുടെ സുഹൃത്ത് ഡൊറിറ്റോസ് മോഷ്ടിച്ചത് എന്ന്.,1
459,റേ ഒരു കൂട്ടുകാരിയുടെ വീട്ടിൽ പോയി കിടന്നു.,അവന് അവന് റെ ടൂത്ത് ബ്രഷ് മറന്നു പോയി എന്ന് അവന് മനസ്സിലായി.,അവന് പല്ല് കഴുകാന് പോലും കഴിഞ്ഞില്ല!,"റെയ് വിരലില് ടൂത്ത് പേസ്റ്റ് ഉപയോഗിക്കാൻ ശ്രമിച്ചു, പക്ഷേ അത് പ്രയോജനപ്പെട്ടില്ല.","ഒടുവിൽ, റെയ് തന്റെ സുഹൃത്തിനോട് ഒരു പല്ല് ബ്രഷ് കൂടി വേണോ എന്ന് ചോദിച്ചു.",റെയ് നന്നായി പല്ല് കഴുകി.,1
460,എലിക്ക് ഒരുപാട് ഹോംവർക്ക് ചെയ്യാനുണ്ടായിരുന്നു.,അവൾ ഗണിതശാസ്ത്രത്തിന്റെ ഹോംവർക്ക് ചെയ്തു തുടങ്ങി.,"അത് കഴിഞ്ഞപ്പോള്, അവൾ ഒരു പുസ്തക റിപ്പോര്ട്ട് എഴുതി.",ഒരു പഠന ഗൈഡ്,എലിക്ക് അവളുടെ സ്കൂൾ പഠനത്തിന് റെ ഒരുക്കങ്ങൾ എല്ലാം കഴിഞ്ഞിരുന്നു.,അടുത്ത ദിവസം സ്കൂളിൽ പോകാതിരിക്കാൻ എലി തീരുമാനിച്ചു കാരണം അവൾ മുന്നിലായിരുന്നു.,1
461,ഡോന് കോമിക് പുസ്തകങ്ങള് ഇഷ്ടമായിരുന്നു.,അവന് റെ പ്രിയപ്പെട്ട കഥകളുടെ എണ്ണം അദ്ദേഹം സ്ഥിരമായി ശേഖരിച്ചു.,പ്രായമായതോടെ കോമിക്സിനോടുള്ള ഇഷ്ടം കൂടി വന്നു.,സ്വന്തം കോമിക് ബുക്ക് കമ്പനി തുടങ്ങാന് തീരുമാനിച്ചു.,അവന് അതിനെ ഡോണിന്റെ കോമിക്സ് എന്ന് വിളിച്ചു.,ഡോണ് തന്റെ കോമിക്സിനെ ചവറ്റുകുട്ടയില് എറിഞ്ഞു.,1
462,അര് ണോൾഡിന് വവ്വാലുകളെ പേടിയായിരുന്നു.,അവര് അവനെ കടിച്ചാൽ അവന് ഒരു വാമ്പയറായി മാറുമെന്ന് അവന് കരുതി.,ഒരു ദിവസം ബാത്ത്റൂമിൽ ഒരു ബാറ്റ് കണ്ടു.,അവന് ഭയന്ന് കരഞ്ഞു.,ആര് ണോൾഡ് ബാറ്റിന്റെ കൂടെ ഒരു കുളി എടുത്തു.,ആ കരച്ചിലിന്റെ ഉറവിടത്തിലേക്ക് ആ വവ്വാലു നേരിട്ട് പറന്നു.,2
463,അന്നബെല്ലിന് പാട്ടു പാടാന് ഇഷ്ടമാണ്.,അവളുടെ സ്കൂളിലെ ഗായകസംഘത്തില് പാടുന്നു.,മേരി ആന് ബെല്ലിന്റെ നല്ല ശബ്ദം ശ്രദ്ധിച്ചു.,മേരി അന്നബെല്ലിനോട് അവളുടെ ബാൻഡിൽ ചേരാൻ പറഞ്ഞു.,"അന്നബെല്ല സമ്മതം മൂളി, അവസരം കിട്ടിയതിൽ ആവേശം കൊള്ളുകയും ചെയ്തു.",അന്നബെല്ലിന് വളരെ ദേഷ്യം വന്നു.,1
464,ഉക്കി ആഫ്രിക്കയിൽ യാത്ര ചെയ്യുകയായിരുന്നു.,"ഒരു രാത്രി, ഒരു കറുത്ത മാംബ അവനെ കടിച്ചു.",ഉക്കി വേദന കൊണ്ട് നിലവിളിച്ചു!,അയാളെ ഉടൻ തന്നെ ആശുപത്രിയിലേക്ക് കൊണ്ടുപോയി.,ഡോക്ടര് പറഞ്ഞു ധാരാളം വെള്ളം കുടിക്കാന്.,"അവര് അവന് പ്രതിവിധിയേകി, അത് അയാളുടെ ജീവന് രക്ഷിച്ചു.",2
465,ഷോണ് വീടില്ലാത്തവനായിരുന്നു.,തെരുവുകളിൽ പണത്തിനായി യാചിച്ചു.,"ഒരാഴ്ചയായി, ആരും അവന് കാശൊന്നും തന്നില്ല.",അവന് വിശപ്പടക്കി.,ഷോണ് ഒരു അഭയകേന്ദ്രത്തില് പോകാന് തീരുമാനിച്ചു.,ഷോണ് ഒടുവിൽ ഒരു വലിയ വീട്ടില് താമസം മാറി.,1
466,രണ്ടു കുരങ്ങന്മാർ ഒരുമിച്ചു അത്താഴം കഴിക്കാൻ സമ്മതിച്ചു.,ഓരോരുത്തരും ചേരുവകൾ കണ്ടെത്താൻ പുറപ്പെട്ടു.,ആദ്യത്തെയാൾ ഒരു പൊളിഞ്ഞ ബൂട്ട് കൊണ്ട് തിരിച്ചു വന്നു.,രണ്ടാമത്തേത് ഒരു കൂട്ടം വിംഗ് നട്ട്സ് കൊണ്ട് തിരിച്ചു വന്നു.,അവര് ക്ക് ഭക്ഷണം കഴിക്കാന് പറ്റില്ലെന്ന് അവര് തീരുമാനിച്ചു.,രണ്ടു കുരങ്ങന്മാര് അവരുടെ ചീസ് ബര് ഗര് തിന്നു.,1
467,ജൂഡിയും ബില്ലും അവരുടെ മാതാപിതാക്കളോടൊപ്പം അത്താഴം കഴിക്കാൻ ഒരുങ്ങുകയായിരുന്നു.,ജൂഡി ഉരുളക്കിഴങ്ങും സോസും ചേര് ന്ന് റോളും ഉണ്ടാക്കുന്നു.,"ബില് മേശയിറക്കി, പശ്ചാത്തല സംഗീതം കേട്ടു.","വാതില് മണി മുഴങ്ങുന്നു, അത് അവരുടെ മാതാപിതാക്കളാണ്.",ജൂഡിയും ബില്ലും ഒരുക്കമില്ലാത്തവരായിരുന്നു.,ജൂഡിയും ബില്ലും നന്നായി തയ്യാറായിക്കഴിഞ്ഞിരുന്നു.,2
468,ഭാര്യ അബദ്ധത്തില് ഇടറി വീണപ്പോള് സാലിന് കാലില് മുറിവേറ്റു.,അവൾക്ക് വളരെ വിഷമമായി. അവൾ അവനെ കൈകാലുകൾ കൊണ്ട് സേവിച്ചു.,അവള് അവനു ഭക്ഷണം വാങ്ങി സന്ദേശങ്ങള് കൊടുത്തു.,സാലിന് എല്ലാ ശ്രദ്ധയും ഇഷ്ടമായിരുന്നു.,സാലിന് ഭാര്യയോട് വല്ലാത്ത ദേഷ്യം ഉണ്ടായിരുന്നു.,സാലിന്റെ കാലിന് ഒടുവിൽ സുഖം പ്രാപിച്ചു.,2
469,റെബേക്ക ജെയ്ക്കിനെ കണ്ടുമുട്ടിയത് അവര് രണ്ടുപേര് ക്കും ആറു വയസ്സുള്ളപ്പോള്.,അവര് നല്ല സുഹൃത്തുക്കളായി വളര് ന്നു.,13 വയസ്സുള്ളപ്പോൾ ജെയ്ക്കിളിന്റെ കുടുംബം സ്ഥലം മാറി.,റെബേക്കയ്ക്ക് വേണ്ടി തിരിച്ചു വരുമെന്ന് അവന് വാഗ്ദാനം ചെയ്തിരുന്നു.,ജെയ്ക്കിന്റെ കുടുംബം മൂന്നു വര് ഷങ്ങള് ക്കു ശേഷം റെബേക്കയുടെ അടുത്തേക്ക് മാറി.,റെബേക്കയും ജെയ്ക്കും സംഗീതത്തിനുള്ള ഓഡിഷന് പോയിരുന്നു.,1
470,ഒരു വാരാന്ത്യത്തില് ഞങ്ങള് കുട്ടികളോടൊപ്പം സിനിമ കാണാന് പോയി.,അവര് ക്ക് കാണാന് രണ്ടു സിനിമകളുണ്ടായിരുന്നു.,"അതുകൊണ്ട് ഞങ്ങള് തീരുമാനിച്ചു, വിഭജിച്ച് വാഴാം എന്ന്.","ഞാനും രണ്ടു കുട്ടികളും ഒരെണ്ണം പോയി, എന്റെ ഭർത്താവും മകനും മറ്റൊന്ന്.","അതിനു ശേഷം, ഞങ്ങള് വിവാഹമോചനം നേടി.",രണ്ടു കൂട്ടരും ഇഷ്ടപ്പെട്ട സിനിമകൾ കണ്ടു.,2
471,ആമിയുടെ സഹോദരി അവധിക്കാലത്ത് അവളെ ബീച്ചിൽ സർഫിംഗ് ചെയ്യാൻ കൊണ്ടുപോയി.,എമി തിടുക്കത്തിൽ അവളുടെ വെറ്റ് സ്യൂട്ട് ധരിച്ചു.,എമിയ്ക്ക് അത് മനസിലാകാത്തപ്പോൾ പരിശീലകൻ ക്ഷമയോടെ നോക്കി.,ഒടുവിൽ ആമിക്ക് സ്വന്തമായി ശ്രമിക്കാനുള്ള സമയമായി.,എമി നീന്താന് പോകാന് തീരുമാനിച്ചു.,ആമി നല്ല ജോലി ചെയ്തതിൽ അത്ഭുതപ്പെട്ടു.,2
472,കെയ് തനിക്കായി ഒരു ഫ്ലോട്ട് നിർമ്മിച്ചു.,അവശിഷ്ടങ്ങളില് നിന്നും തൂണുകളും നഖങ്ങളും ഉപയോഗിച്ചു.,അവന് വസന്തകാലം മുഴുവന് അതിനായി കഠിനമായി പരിശ്രമിച്ചു.,"വേനൽക്കാലത്ത്, അവൻ അത് തടാകത്തിൽ പരീക്ഷിച്ചു.",കേയുടെ ബോട്ട് ഒഴുകി.,കെയ് ആ ബോട്ട് ഉപയോഗിച്ചു.,1
473,മാക്സ് വളരെ ബുദ്ധിമാനായ ഒരു കുട്ടിയായിരുന്നു.,പക്ഷെ അവന് റെ സ്വന്തം ഭാവനയില് അവന് നഷ്ടപ്പെട്ടു പോകും.,എത്ര ശ്രമിച്ചിട്ടും അവന് സ്വപ്നം കാണുകയായിരുന്നു.,മാക്സ് സ്കൂളിൽ നല്ല നിലയിൽ ആയിരുന്നില്ല.,മാക്സ് നിരന്തരം പരാജയപ്പെട്ടു.,മാക്സിന്റെ ടീച്ചര് അവന്റെ ക്രിയാത്മകതയെ പ്രശംസിച്ചു.,1
474,ജിന അവളുടെ മുത്തച്ഛന്റെ ശവസംസ്കാരത്തില് ആയിരുന്നു.,"ജിന കൂട്ടുകാര് അവനെപ്പറ്റി പറയുന്നതും, കഥകൾ പറയുന്നതും കണ്ടു.",കഥകൾ രസകരവും രസകരവുമായിരുന്നു.,ജിനയ്ക്ക് മുത്തച്ഛനെ മറ്റൊരു വെളിച്ചത്തില് കാണാന് അവസരം കിട്ടി.,അവന് എന്നും ഓര് മ്മയില് വയ്ക്കുന്ന ഒരാളാണെന്ന് അവള് ക്ക് അറിയാമായിരുന്നു.,അവന് റെ ജീവിതം എത്ര വിരസമാണെന്ന് അവള് തിരിച്ചറിഞ്ഞു.,1
475,ഇന്ന് ദിവസം മുഴുവനും ആഷ്ലിക്ക് അസുഖം അനുഭവപ്പെട്ടു.,അവൾക്ക് മയക്കം വരുന്നുണ്ട്.,അവൾ അവളുടെ ബോസിനോട് ഇന്ന് വീട്ടിൽ പോകാമോ എന്ന് ചോദിച്ചു.,അവളുടെ ബോസ് അവളെ ജോലി വിടാന് അനുവദിക്കുന്നു.,ആഷ്ലി സർഫിംഗ് പോയി.,ആഷ്ലി വീട്ടിലേക്ക് പോയി സുഖം പ്രാപിക്കാൻ കിടന്നു.,2
476,മാര് ലീ എല്ലാ രാത്രിയിലും ഭയങ്കരമായി ഉറങ്ങുന്നു.,അവൾ തീരുമാനിച്ചു അവൾക്ക് ഒരു പുതിയ കിടക്ക വേണം എന്ന്.,"അടുത്തുള്ള കടയിൽ പോയി, പക്ഷേ ഇഷ്ടപ്പെട്ട കിടക്ക കണ്ടെത്താനായില്ല.",അവളുടെ ഉറക്ക പ്രശ്നങ്ങളെക്കുറിച്ച് അമ്മയോട് പറഞ്ഞു.,അവളുടെ അമ്മ അവളെ ഒരു ഉറക്ക വിദഗ്ധന്റെ അടുത്ത് കൊണ്ടുപോയി.,അവളുടെ അമ്മ ഒരു അലാറം വാച്ച് കൊടുത്തു.,1
477,ജോ ഒരു പത്രപ്രവർത്തകനാകാൻ ആഗ്രഹിക്കുന്ന ആളാണ്.,പക്ഷെ മാധ്യമങ്ങളോട് അവന് വലിയ നിരാശയുണ്ട്.,സ്കൂളിലേക്ക് തിരിച്ചുപോകാന് ആലോചിച്ചെങ്കിലും തീരുമാനിച്ചു.,"ഒടുവിൽ, നല്ല ശമ്പളമുള്ള ഒരു ജോലി ലഭിച്ചു.",ജോയ് ക്ക് ഒരു ജോലി കിട്ടിയില്ല.,ജോ നന്ദിയോടെ ജോലിക്ക് പോയി.,2
478,ലിസി ജീവിക്കുന്നത് ഉഷ്ണമേഖലാ പ്രദേശങ്ങളിലെ ഒരു ദ്വീപിലാണ്.,എല്ലാ ദിവസവും അവർ വാഴപ്പഴം കൃഷി ചെയ്യുന്ന സ്ഥലത്ത് പോയി വാഴപ്പഴം വാങ്ങും.,ഇന്ന് ലിസിക്ക് സ്വന്തം മുളക് പറിച്ചു തിന്നണം എന്ന് തോന്നി.,"അവൾ ആ ഉയരമുള്ള മരത്തിൽ കയറി, ആ പൂച്ചെടികൾ എത്ര വലുതാണെന്ന് മനസ്സിലാക്കി.",ലിസി തീരുമാനിച്ചു അവൾക്ക് പച്ചക്കറികള് ഇഷ്ടമല്ലെന്ന്.,ലിസിക്ക് പച്ചക്കറികള് താഴേക്ക് എടുക്കാന് സഹായം വേണം.,2
479,1997-ൽ ഞാന് ഒരു പഴയ ബസ്സിൽ യാത്ര ചെയ്തു.,ഒരു പ്രാദേശിക സംഘം 1957 - ലെ ഒരു ട്രാൻസിറ്റ് ബസ് വാടകയ്ക്ക് എടുത്തു.,ബോസ്റ്റൺ പ്രാന്തപ്രദേശങ്ങളില് എല്ലായിടത്തും പോകുമ്പോള് ഞാന് ബസ്സിൽ കയറി.,ഞാൻ കുറെ ഫോട്ടോസ് എടുത്തു.,എനിക്ക് ഉയരത്തെ പേടിയാണ്.,എനിക്ക് നല്ല സമയം ഉണ്ടായിരുന്നു!,2
480,ബ്രയന് അത്ഭുതപ്പെട്ടു അവന്റെ കൈകൾ എന്തിനാണ് ചൊറിച്ചിൽ ഉണ്ടാക്കുന്നത് എന്ന്.,അവനു വല്ലാത്തൊരു വേദനയുണ്ടായിരുന്നു.,അവസാനം ഡോക്ടറുടെ അടുത്ത് പോയി. അവനു വിഷം ഉള്ള മഞ്ഞക്കരു ഉണ്ടെന്ന് കണ്ടെത്തി.,ഡോക്ടര് അവന് തൈലവും ചില ആന്റിബയോട്ടിക്കുകളും കൊടുത്തു.,ബ്രയന് വേദനയോടെ വീട്ടിലേക്ക് പോയി.,ബ്രയന് ആശ്വാസം കൊണ്ട് വീട്ടിലേക്കു പോയി.,2
481,ടോണിയും മാർക്കും ബാസ്കറ്റ് ബോൾ കോർട്ടിൽ കടുത്ത എതിരാളികളായിരുന്നു.,എല്ലാ ദിവസവും സ്കൂൾ കഴിഞ്ഞാൽ അവര് പ്രാദേശിക ബ്ലാക്ക് ടോപ്പിൽ കളിക്കാനായി കൂടിക്കാഴ്ച നടത്തുമായിരുന്നു.,അവര് എപ്പോഴും ഒറ്റക്കെട്ടായി കളിക്കുമായിരുന്നു.,അവരുമായി എപ്പോഴും തുല്യമായി പൊരുത്തപ്പെട്ടു.,ടോണി മാർക്കിനെ തല്ലും.,കളി വളരെ അടുത്തായിരുന്നു.,2
482,ബെക്കിയും കൂട്ടുകാരും ചേർന്ന് ചില ചോക്ലേറ്റ് ബാറുകൾ ഉണ്ടാക്കാൻ തീരുമാനിച്ചു.,അവര് എല്ലാ ചേരുവകളും ഒരുമിച്ചു ചേര് ത്തു.,പെൺകുട്ടികള് ക്ക് നല്ല രസമായിരുന്നു.,മധുരം തണുത്തു കഴിഞ്ഞപ്പോള് അവര് അത് ബാഗുകളില് ഇട്ടു.,പെൺകുട്ടികള് തീരുമാനിച്ചു അവര് ക്ക് ഇനി ഒരിക്കലും ചോക്ലേറ്റ് ബാറുകള് ഉണ്ടാക്കാന് താല്പര്യം ഇല്ലെന്ന്.,"അവളുടെ കൂട്ടുകാര് പറഞ്ഞു, അവൾക്ക് ബേക്കറി വിൽപ്പന നടത്തണം എന്ന്.",2
483,റോബിന് ജിമ്മിൽ പോയി.,അവൾ 2 മണിക്കൂർ വ്യായാമം ചെയ്തു.,ജിമ്മിൽ വച്ച് അവൾ ആയുധങ്ങളും അടിവയറ്റും ചെയ്തു.,അവൾക്ക് ആകര് ഷം നേടാന് തീരുമാനിച്ചിരുന്നു.,അവള് ആ വർഷം മുഴുവനും വ്യായാമം തുടര് ന്നു.,അവൾ വീട്ടിലേക്ക് പോയി 3 കാർട്ടൂൺ ഐസ്ക്രീം കഴിച്ചു.,1
484,റേച്ചല് അവളുടെ ആദ്യത്തെ വീട് വാങ്ങാന് കഠിനമായി പരിശ്രമിച്ചു.,അവളുടെ നേട്ടത്തില് അവൾക്ക് അഭിമാനമുണ്ടായിരുന്നു.,"നിര് ഭാഗ്യവശാല്, അവളുടെ ജോലി നഷ്ടപ്പെട്ടു, ഒടുവിൽ വീടും.",ഒരു ഹോട്ടലിൽ താമസിക്കാനും പുതിയ ജോലി കണ്ടെത്താനും തീരുമാനിച്ചു.,സംഭവങ്ങളുടെ വഴിത്തിരിവിൽ അവൾ സന്തോഷവതിയായിരുന്നു.,അവൾ വിഷാദത്തിലായി.,2
485,വെന് ഡീ അവളുടെ മകളെ തോട്ടത്തിലേക്ക് കൊണ്ടുപോയി.,അവര് ഒരു വലിയ ആപ്പിള് കൊയ്തു വീട്ടിലേക്കു കൊണ്ടുപോയി.,അവർ ഒരുമിച്ചു ആപ്പിളുകൾ തൊലി കളഞ്ഞ് വൃത്തിയാക്കി.,വെന് ഡിയും മകളും അവയില് നിന്ന് ഒരു രുചികരമായ പൈ ഉണ്ടാക്കി.,വെന് ഡിയ്ക്ക് അവളുടെ മകളുമായി നല്ല ബന്ധം ഉണ്ടായിരുന്നു.,വെന് ഡിയ്ക്ക് ആപ്പിള് ഇഷ്ടമല്ല.,1
486,ബില് കഴിഞ്ഞ മാസം രണ്ടു ആഴ്ചയായി തന്റെ പോക്കറ്റ് മാറ്റിവെച്ചിട്ടുണ്ട്.,കടയിലെ ഒരു വിഡ്ഢിക്കുള്ളതാ.,അവന് റെ എല്ലാ അവസരങ്ങളും ഉപയോഗിച്ച് അവന് റെ പാവം മോനെ വാങ്ങിച്ചു.,വീട്ടിലേക്കു നടക്കുമ്പോള് അവന് ഇടറി വീണു.,ജീവിച്ചിരിക്കുന്നവരിൽ ഏറ്റവും ഭാഗ്യവാനാണെന്ന് ബില് കരുതി.,ആ പാവം മണ്ണുകൊണ്ട് മൂടി കിടക്കുന്നത് കണ്ടിട്ട് ബില്ലിന് സങ്കടം തോന്നി.,2
487,നീല് റൊമാനിയയില് വന്നിരുന്നു.,"അദ്ദേഹം അടുത്തിടെ എത്തിയിരുന്നു, ട്രാന് സിൽവാനിയ കാണാന് ആവേശഭരിതനായിരുന്നു.","അവിടെ എത്തിയപ്പോള്, അവന് അതിമനോഹരമായ പഴയ കോട്ടകള് കണ്ടു.",സൌഹൃദമുള്ള നാട്ടുകാരെയും അദ്ദേഹം കണ്ടെത്തി.,നീല് ഒരിക്കലും ട്രാന് സില് വാനിയയില് തിരിച്ചുപോകാന് തീരുമാനിച്ചില്ല.,നീലിന് ട്രാന് സില് വാനിയ സന്ദർശിക്കുന്നത് ഇഷ്ടമായിരുന്നു.,2
488,മാക് വീഡിയോ ഗെയിമുകൾ ഇഷ്ടപ്പെട്ടു.,അവന് റെ പ്രിയപ്പെട്ട വീഡിയോ ഗെയിം പരമ്പര ഒരു പുതിയ ഗെയിം പുറത്തിറക്കുകയായിരുന്നു.,"അവന് കഠിനമായി ജോലി ചെയ്തു, അവന് റെ പണമെല്ലാം സൂക്ഷിച്ചു വച്ചിരുന്നു.","അവസാനം, അവന് ഗെയിം വാങ്ങാന് കഴിഞ്ഞിരുന്നു.","ദുഃഖകരമെന്നു പറയട്ടെ, ഫുട്ബോൾ കളിക്ക് വൈകി.","ദുഃഖകരമെന്നു പറയട്ടെ, പുതിയ വീഡിയോ ഗെയിം നിരാശപ്പെടുത്തുന്നതായിരുന്നു.",2
489,കഴിഞ്ഞയാഴ്ച ഒരു സ്റ്റണ്ട് ഡബിൾ പുതിയ ഒരു സ്റ്റണ്ട് പരീക്ഷിച്ചു.,ഒരു വലിയ കാർ അപകടം.,"എന്തോ കുഴപ്പം സംഭവിച്ചു, സുരക്ഷാ ബെൽറ്റുകളിലൊന്ന് പൊട്ടിച്ചു.",സ്റ്റണ്ട് മാനെ സീറ്റിൽ നിന്നും പുറത്താക്കി.,ആ സ്റ്റണ്ട് മാന് തളര് ന്നു പോയി.,സ്റ്റണ്ട് മാന് അത് ഇഷ്ടമായി.,1
490,"പമേല ഒടുവിൽ ഒരു കാമുകനെ കിട്ടിയതിൽ വളരെ സന്തോഷവതിയായിരുന്നു, റാൽഫ്.",റാൽഫ് ഒരിക്കലും അവളുടെ വാക്കുകള് കേട്ടില്ല.,അദ്ദേഹം കൃത്യസമയത്ത് എത്താറേയില്ല.,അവന് മറ്റു പെൺകുട്ടികളുമായി വളരെയധികം ഫ്ളര് ട്ട് ചെയ്തു.,റാൽഫ് പമേലയെ വിവാഹം കഴിക്കാൻ ആവശ്യപ്പെട്ടു.,പമേല റാൽഫിനോട് പിരിയാന് തീരുമാനിച്ചു.,2
491,ഹെലന് ബഹിരാകാശത്തേക്ക് പോകാന് ആഗ്രഹിച്ചിരുന്നു.,അവൾ ഒരു ബഹിരാകാശയാത്രികയാകാൻ തീരുമാനിച്ചു.,അവൾ നന്നായി പഠിച്ചു.,എല്ലാ പരീക്ഷണങ്ങളിലും വിജയിച്ചു!,ഹെലൻ അവളുടെ ആദ്യത്തെ ദൌത്യത്തിനായി കാത്തിരിക്കുകയായിരുന്നു.,ഹെലന് ബഹിരാകാശത്തെ കാണാന് ഭയമായിരുന്നു.,1
