,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
333,Francine notó que todos sus amigos llevaban zapatos de tacón alto.,"Aunque le encantaba la apariencia de los tacones, odiaba cómo se sentían.",Un día decidió llevar un par de zapatos planos para conocer a sus amigos.,Todos sus amigos le felicitaron por su aspecto.,¡Francine estaba contenta de haber usado zapatos cómodos!,Francine volvió a probar la fórmula para el genoma que falta.,1
334,Cuando era joven me encantaba esconderme y escabullirme.,Yo lo tocaba incluso cuando otros no lo sabían.,Me escondía y saltaba sobre la gente.,Hice esto todo el tiempo en la escuela primaria.,"Cuando crecí, tuve que dejar de saltar a la gente.",La gente estaba muy contenta cuando jugaba este juego sin ellos.,1
335,Rachel estaba mirando su correo diario.,Encontró una carta escrita en un idioma extranjero.,Rachel le mostró la carta a sus amigas.,Nadie podía leer o entender la carta.,Rachel no quería saber lo que decía la carta.,Rachel se lo llevó a un profesor de idiomas para que lo tradujera.,2
336,Deb fue despedida de su trabajo debido a recortes.,Estaba muy molesta y se fue a casa a enojarse.,"Su marido le dijo que todo estaría bien, pero Deb no estaba segura.","Al día siguiente, el marido de Deb le arregló una entrevista en su trabajo.",Deb volvió a trabajar en el mismo trabajo que había estado haciendo por años.,Ella consiguió el trabajo.,2
337,Bethany estaba avergonzada por el pelo de su brazo.,Ella trató de afeitarse.,Volvió a crecer en unas pocas semanas.,Se hizo un tratamiento de depilación láser.,Ella deseaba que creciera de nuevo.,Se sentía mejor consigo misma.,2
338,Los padres de Gina iban en coche a Illinois.,Gina se sentó en el asiento trasero aplastada por sus hermanos.,Para empeorar las cosas era hora punta.,El tráfico se arrastraba lentamente.,Gina salió y se fue a casa.,Gina cerró los ojos e hizo todo lo posible para dormir.,2
339,Un verano mi hermana y yo montamos un puesto de limonada.,Era el primer mes en una casa nueva y no conocíamos a nadie.,Pocas personas pasaron y aún menos se detuvieron.,El viejo pastor se acercó de la puerta de al lado.,Compró limonada y nos hizo sentir bienvenidos en el vecindario.,Derramó nuestra limonada en el suelo.,1
340,Bob se mudó de un pequeño pueblo a una gran ciudad.,Estaba preocupado de que siempre se perdería.,El primer día se perdió tratando de llegar a casa del trabajo.,Entonces Bob compró un sistema de navegación para ayudarle a aprender el camino.,Bob sabía cómo moverse y nunca usó el sistema de navegación.,El sistema de navegación ayudó mucho a Bob.,2
341,Kelly estaba leyendo sobre animales híbridos en línea.,Y vio fotos de los ligers.,Le impresionó su tamaño y fuerza.,Pero se preguntaba si podrían vivir en la naturaleza.,Kelly sólo los había visto en el zoológico.,Kelly recordó cuando su abuela le mostró las flores.,1
342,Jorie fue con su familia a visitar la casa de Ana Frank en Amsterdam.,Ella leyó el libro de antemano.,Ella pensó que la casa era bastante pequeña.,Su madre lloró mientras miraba el museo.,Jorie admitió que fue una gira muy emotiva.,Decidieron visitar el club de comedia de arriba.,1
343,Clara se fue a casa del trabajo un día.,¡Entonces se dio cuenta de que se había encerrado fuera!,Las llaves de la casa estaban en la mesa de la cocina esa mañana.,Tuvo que llamar a su madre para pedir ayuda.,A Clara le gustaba estar afuera.,La madre de Clara ayudó de inmediato.,2
344,El otro día estaba limpiando un poco alrededor del apartamento.,Decidí deshacerme de todo el desorden y los papeles sobre la mesa.,Debajo de todos ellos había una carta más antigua de mi novia.,Dijo que quería romper conmigo.,Estaba enojado y confundido por la carta.,Me alegró mucho la carta.,1
345,Ben estaba casado con su novia de la secundaria.,Estuvieron casados muchos años.,Un día Ben se dio cuenta de que su matrimonio no era feliz.,Decidió tener una aventura.,Su esposa estaba orgullosa de él.,Su esposa se enteró y se divorciaron.,2
346,Un hombre apostó con otro que podía superar a un pato.,Encontraron un pato y lo miraron fijamente.,"Aunque el pato no se daba cuenta de lo que estaba sucediendo, no parpadeó.","Sin embargo, se mojó los ojos con su membrana nictitante.",El hombre finalmente parpadeó.,El hombre quería perder su apuesta.,1
347,Shay fue al parque marino.,Allí vio un cartel que anunciaba que los delfines nadan.,Shay entregó con entusiasmo sus 40 dólares y se puso el traje.,Luego saltó a la piscina para nadar con los delfines.,Shay lo pasó muy bien.,Shay no le gustaban los delfines.,1
348,Lia fue a Inglaterra.,Ella hizo un recorrido en autobús.,La gira se detuvo en Stonehenge.,Lia salió del autobús para mirar.,Lia odiaba ir a Inglaterra.,Lia tomó muchas fotos de Stonehenge.,2
349,Estaba bebiendo un vaso de jugo.,Mi taza se derramó en el mostrador.,Busqué algo para limpiar el derrame.,He encontrado un paquete de toallas de papel.,He limpiado el lío.,Dejé el desorden y hice un sándwich.,1
350,Arthur y sus amigos estaban saliendo.,Estaban bebiendo cervezas y hablando.,De repente se acabó la cerveza.,Arthur no quería tomar el último.,Arthur se sintió bien por tomar el último de todos modos.,Arthur pidió otra ronda para sus amigos.,2
351,A Hester siempre le ha gustado cómo su cabello se ve liso.,Un día es invitada a asistir a la inauguración de una galería de arte.,Decide enderezarse el cabello para el evento.,Sus amigos la felicitan por lo bien que se ve.,Hester está orgullosa de su apariencia.,Hester se afeitó la cabeza.,1
352,Jill quería comprar un coche nuevo.,Jill condujo su viejo coche hasta el concesionario de autos.,El vendedor cambió el viejo coche de Jill por uno nuevo.,"Después de pagarle al vendedor, Jill consiguió su nuevo coche.",Jill estaba emocionada.,Jill estaba deprimida.,1
353,Jaden era muy olvidadizo.,No se había dado cuenta de que ya era el día de San Valentín.,"Sentido apresurado, salió y compró unas flores y chocolate.",La novia de Jaden llegó a casa y encontró las golosinas.,La novia de Jaden le dio una bofetada en la cara.,Jaden había salvado el día.,2
354,John se dio una bicicleta por su cumpleaños.,No sabía montar.,Practicó toda la semana.,Al final de la semana se quitó las ruedas de entrenamiento.,Él era capaz de montar la bicicleta muy bien sin ellos.,"Se dio cuenta de que andar en bicicleta no era para él, y en su lugar tomó una siesta.",1
355,Quentin nunca había estado en un barco en su vida.,Un verano un amigo invitó a Quentin a su casa en el lago.,"Cuando estaban allí, Quentin y su amigo fueron a navegar.",Fue una experiencia emocionante.,Quentin estaba contento de que él fuera.,Quentin juró no volver a navegar nunca más.,1
356,Un hombre pidió panqueques en un restaurante del camarero.,Ella le trajo un plato de panqueques minutos después.,El hombre se quejó de que los panqueques eran demasiado gruesos.,El camarero las trajo de vuelta a la cocinera.,El cocinero lo elogió.,El cocinero decidió rehacer las tortitas.,2
357,Mis hijos querían tener una mascota.,Como familia decidimos que era una gran idea.,Fuimos a nuestro refugio de animales local para encontrar a nuestro nuevo amigo peludo.,Al llegar conocimos a un negro de laboratorio que todos amamos automáticamente.,Decidimos que el laboratorio negro no debería venir a casa con nosotros.,Adoptaron al laboratorio negro y la llevaron a casa.,2
358,Las flores de mi jardín se están muriendo.,Se están marchitando y secando por el sol.,Mi amigo vino a ayudar a evaluar lo que está mal con mis plantas.,Descubrió que necesitaban más agua.,"Después de regarlas más, mis plantas se ven mejor que nunca.",No los regé otra vez.,1
359,Jill estaba jugando videojuegos con su hermana.,Jill estaba enojada porque perdía todos los juegos.,Jill tomó su controlador de juego y lo tiró a la televisión.,La pantalla de la TV se rompió en el centro.,Jill y su hermana no podían jugar más videojuegos.,Jill se hizo mejor en los videojuegos.,1
360,"Empecé a ver mucho ""Buffy la caza vampiros"".","Después de unas horas, sentí ganas de correr.","Por desgracia, estaba oscuro afuera.",Me quedé en la puerta un rato.,Luego me quedé dormido hasta la mañana siguiente.,Entonces imaginé que era Buffy y corrí.,2
361,"A los 12 años, Drew decidió ser un criminal.",Él decidió patear puertas y robar casas.,Practicó patear las puertas de los armarios para fortalecerse.,Su madre llegó a casa y vio todas las puertas del armario rotas.,Drew siempre quiere obedecer la ley.,Su madre estaba muy enojada.,2
362,"Durante mucho tiempo, cada vez que hacía huevos duros, salían mal.",Busqué en todo el Internet una solución a mi problema.,Una página web sugirió que cocino mis huevos en vez de hervirlos.,Hice lo que me pidió.,Los huevos al horno estaban geniales.,Dejé el caparazón y me los comí enteros.,1
363,Un chico vio un cuarto de dólar en la acera.,Se inclinó y lo recogió.,"Mientras lo hacía, una bola de escupita voló por donde había estado su cabeza.","Mirando a su alrededor, vio a su archienemigo con una pajita.",El chico estaba agradecido.,El chico estaba enojado.,2
364,Héctor se da cuenta de que sólo un oído de sus auriculares funciona.,Quiere comprar un par nuevo para poder escuchar música.,Finalmente encuentra un buen par de auriculares que puede permitirse.,Los compra y inmediatamente comienza a escuchar música.,Hector decide que no le gusta la música.,Héctor está feliz de que ambos oídos funcionen.,2
365,Tom quería ir a un juego de los Gigantes de Nueva York.,"Sin embargo, los billetes eran demasiado caros.","Finalmente, encontró entradas que estaban en su rango de precios.",Terminó sentado en la cubierta superior.,Él disfrutó viendo el juego de todos modos.,Tom pensó que era el mejor partido de hockey de la historia.,1
366,Trip amaba la sandía.,Él comía al menos una al día.,Su madre siempre le dijo que crecería un árbol tragando semillas.,Siempre se las tragaba.,Trip disfrutó el sabor de las semillas.,Trip dejó de comer sandía por completo.,1
367,"Angie, una trabajadora de MTurk, se veía a sí misma como diligente.",Un día uno de sus solicitantes favoritos rechazó su trabajo.,Angie estaba muy sorprendida y les envió un correo electrónico.,Ellos respondieron que su trabajo no había sido lo suficientemente bueno.,Angie decidió decirle al solicitante que rechazara más de su trabajo.,Angie trató de hablar del asunto en detalle.,2
368,Donovan le pidió a Trina que bailara con él.,"A Trina le gustaba Donovan, así que dijo que sí, pero estaba muy preocupada.",Después de la escuela corrió a casa para pedir ayuda a su padre.,"Cuando su padre llegó a casa, ella le explicó la situación y él sonrió.",El padre de Trina le regañó a Trina.,El padre de Trina le enseñó a bailar.,2
369,Andy siempre había querido una bicicleta para niños grandes.,Cuando cumplió seis años le pidió una bicicleta para su cumpleaños.,Él no sabía andar en bicicleta.,En el cumpleaños de Andy su madre le regaló una bicicleta.,Andy lloró durante horas.,Su padre le enseñó a montarlo.,2
370,Suzy fue a la heladería.,Ella pidió un batido de vainilla.,"Cuando trató de pagarle al hombre por su batido, él le sonrió.",Le dijo que había ganado un concurso especial.,Él le dijo que ella le debía sesenta dólares.,Él le dio el batido gratis.,2
371,Ned y sus amigos fueron a la feria.,Usó el último de su dinero para comprar un algodón de azúcar.,"Mientras se alejaba, vio a un niño llorando.",Había dejado caer su algodón de azúcar en un charco.,Así que Ned le dio su propio algodón de azúcar.,Compró más algodón de azúcar para el niño.,1
372,Sebastian notó que estaba soleado y caliente.,Tenía que hacer tareas.,No tenía ganas de hacer sus tareas.,Sebastian decidió que estar al aire libre era mejor.,Sebastian se sintió como quedarse dentro de ese día.,Sebastian salió al aire libre y se fue a dar un paseo.,2
373,Rashid era un excelente conductor de automóviles.,"Un día, el hermano de Rashid llegó tarde al trabajo.",Rashid se ofreció a llevar a su hermano.,Llegaron con tiempo de sobra.,Su hermano le gritó y cerró la puerta.,Su hermano estaba agradecido.,2
374,Ali fue a un restaurante de comida rápida y pagó con su tarjeta de crédito.,La cajera tardó mucho en devolverle la tarjeta.,"Unos días después, Ali encontró transacciones inusuales en su tarjeta.","Llamó a su banco, que revirtió los cargos.",Se preguntaba si el cajero había robado su información.,Se aseguró de agradecerle al cajero de la comida rápida.,1
375,Estaba buscando un cuadro bonito para mi sala de estar.,Por eso ayer salí a buscar.,Finalmente encontré a una hermosa que amaba.,El cuadro era de una cascada.,Decidí no comprar la pintura porque no me gustaba.,La compré y la traje a casa.,2
376,Yo quería conseguir un ascenso.,Decidí intentar ser ascendido.,"Todo el año, trabajé muy duro.",Mi jefe se dio cuenta y me llamó a su oficina un día.,Mi jefe me despidió en el acto.,Recibí el ascenso que quería.,2
377,Maggie y sus padres se estaban mudando a una nueva ciudad.,Maggie estaba nerviosa porque no conocía a nadie.,"Tan pronto como se mudó, se presentó.",Terminó haciendo algunos amigos.,Maggie estaba triste y sola.,A Maggie le gustó la nueva ciudad.,2
378,Dan caminaba a casa desde la escuela y vio la vitrina.,Había un tren en la ventana de la tienda.,Dan deseaba tanto que pudiera poseer este tren.,"Cuando Dan llegó a casa, su madre le dijo que tenía una sorpresa.",Ella le dio a Dan el tren.,La madre de Dan le dijo que se preparara para ir a la escuela.,1
379,Gina quería robar la llave de la casa de su madre.,Esperó hasta que su madre estaba durmiendo una siesta.,Se llevó el bolso de su madre al baño.,Ella sacó la llave de la cadena en silencio.,Entonces Gina puso el bolso justo donde lo encontró.,Entonces Gina le dijo a su madre dónde estaba la llave.,1
380,Había un hombre de Kentucky.,Él amaba a una chica que vivía en Louisiana.,Decidió que necesitaba mudarse.,Se mudó para estar con su amor.,El hombre se mudó a Texas.,El hombre se mudó a Kentucky.,2
381,Tim estaba fallando en las clases de matemáticas.,Sabía que si no pasaba tendría que ir a la escuela de verano.,Estudió mucho y pidió créditos extra.,¡El último día de clases se enteró de que había pasado!,Tim estaba emocionado.,Tim estaba terriblemente decepcionado.,1
382,Mary-Anne se sentía sola y decidió adoptar un gato.,Fue a su sociedad local para comenzar el proceso.,"Mientras ella miraba, uno de los gatos le hizo un maullido.","Mary-Anne acarició al gato, y fue amor a primera vista.",Decidió que no era el gato correcto.,Se llevó el gato a casa con ella.,2
383,Hice gimnasia cuando era niño.,Estaba aprendiendo el balanceo y haciendo movimientos en él.,"Mientras hacía una ronda de voltear la viga, aterricé mal.",¡Me rompí el tobillo y me dolía mucho!,Me llevaron al hospital.,Me levanté y me puse de nuevo en la viga de equilibrio.,1
384,Había seis cachorros corriendo por mi vestíbulo.,Sería difícil elegir el que queríamos comprar.,Cada una de mis hijas escogió un cachorro diferente.,El dueño dijo que podríamos conseguir un descuento en dos perros.,Cada uno compró un perro.,No nos gustaban los perros.,1
385,Johnny quería un cambio de su vida en la gran ciudad de Boston.,Decidió que sería más feliz en el corazón de América.,"Finalmente llegó el día, Johnny se mudó a Idaho.",Había escapado de la vida de la gran ciudad.,Johnny comenzó a planear mudarse a Boston.,Johnny estaba feliz de estar en un pueblo pequeño.,2
386,Joan odiaba ir a casa por Navidad.,Sabía que su madre la acosaría por su vida amorosa.,"Este año, de camino a casa, tuvo un accidente de coche.",Su madre acudió a su lado para atender sus necesidades.,La madre de Joan no habló con ella porque no estaba casada.,Joan se sintió bien al ver la cara de su madre.,2
387,Pardo todo mi tiempo trabajando en mi escritura.,"Como resultado, he empezado a sentirme muy sola.",He decidido unirme a una comunidad de citas en línea.,"Al unirme, me doy cuenta de que no me gustan particularmente las otras personas.",Empecé a escribir más.,He salido con muchas personas.,1
388,Mi hija era una niña exploradora en la escuela primaria.,Un día ella fue a una excursión nocturna.,Mi esposa fue como acompañante.,Todos se quedaron en una cabaña en New Hampshire durante un fin de semana.,Mi hija nunca olvidó su viaje de campo.,Mi esposa y yo cenamos esa noche.,1
389,Hoy fue la inauguración de un nuevo club a la vuelta de la esquina.,No podía esperar para asistir.,"Cuando entramos en el club, era hermoso.",Pedimos una comida deliciosa y bailamos.,Nos hicimos amigos del portero para entrar en el club mañana.,El portero no nos dejó entrar en el club.,1
390,Ayer estaba llevando un vaso nuevo a la cocina.,"Para mi sorpresa, se me cayó.",El vidrio se rompió.,Tuve que recogerlo.,Me corté en un pedacito.,Me encantaba cómo se veía el vidrio ahora.,1
391,La familia de Bill vivía en una colina.,Nunca llovió ni tuvo tormentas allí.,Un día un tornado estaba pasando por la zona.,"La casa de Bill fue golpeada, y el techo arrancado.",La compañía de seguros cubrió los gastos de un techo nuevo.,Decidieron que no lo necesitaban y se mudaron.,1
392,Allison decidió que quería aprender más sobre la historia de su área.,Fue a la biblioteca a ver un libro sobre eso.,Entró y no pudo entender cómo se clasificaban los libros.,Encontró a un bibliotecario que le explicó el sistema decimal de Dewey.,Eso la ayudó a averiguar qué coche no quería.,Eso la ayudó a encontrar lo que quería.,2
393,Sebastian quería jugar al fútbol en el equipo de sus amigos.,Habló con su amigo y descubrió que tenía que ir a la práctica.,Practicó la semana entera en casa.,Fue a la siguiente práctica y anotó un touchdown.,Sebastian estaba decepcionado con el rendimiento de los éxitos.,Sebastian estaba feliz de que su práctica haya dado sus frutos.,2
394,Había una vez una madre que estaba desesperada por que su bebé durmiera.,Ella lo paseó pero aún así no dormía.,"Ella le dio de comer, pero él no dormía.","Finalmente, recordó la canción de cuna que su madre le había cantado.",La madre le cantó suavemente la canción de cuna a su bebé.,La madre tocó un poco de hip hop para su bebé.,1
395,Johnny solía orinar en piscinas cuando era niño.,Pensó que podía hacerlo como adulto.,Llevó a sus hijos a un parque acuático.,Luego orinó en la piscina.,Algunas personas se dieron cuenta y Johnny se metió en problemas.,Todos estaban muy contentos por el comportamiento de Johnny.,1
396,Amy veía a los otros niños jugar y miraba fijamente su inhalador.,Debido al asma no podía hacer deporte.,Ella sintió la mano de su maestro de arte en su hombro.,Su maestra sonrió y le dijo a Amy que sería una gran artista algún día.,Amy se sintió mucho mejor.,Amy se sintió muy mal.,1
397,Joe y sus amigos tuvieron su partido de fútbol hoy.,Joe estaba nervioso.,Estaba nervioso si iba a ganar o no.,"Finalmente, después del partido, el equipo de Joe ganó.",Joe estaba muy orgulloso de su equipo.,Joe estaba muy decepcionado con su equipo.,1
398,Mark tenía una gran entrevista para un nuevo trabajo.,Se preparó para las preguntas que pudieran hacerle.,El entrevistador parecía estar impresionado con las respuestas de Mark.,El entrevistador le informó a Mark que él tenía el trabajo.,Mark estaba muy feliz.,Mark se enfureció y salió con furia.,1
399,Elaine no tiene ganas de cocinar esta noche.,"Por lo tanto, Elaine decidió que ella iba a salir a comer.","Sin embargo, Elaine no sabía dónde quería comer.",Elaine deliberó sobre adónde ir durante casi una hora.,Elaine encontró fácil tomar su decisión.,A Elaine le fue difícil decidirse.,2
400,Sam estaba tratando de entrar en la universidad de sus sueños.,Pasó mucho tiempo rellenando la solicitud.,Le hacía sentirse bien con sus logros académicos.,Él presentó la solicitud.,Tres meses después recibió una carta de aceptación.,Nunca pensó en ello de nuevo.,1
401,Matt decidió ir a un bar con sus dos amigos una noche.,Tomaron 3 tragos en un bar.,"Fueron a 4 más, bebiendo 3 tragos en cada una.",Matt terminó emborrachándose y perdió su teléfono.,Matt y sus amigos caminaron a casa y se durmieron.,A Matt no le importaba el teléfono perdido.,1
402,Bindu planeó una fiesta con sus amigas.,Se reunieron en su casa para discutir qué comida y banda usar.,Uno de los amigos de Bindu trajo samosas y doogh.,Cuatro amigos tocaron música en la fiesta.,Todos lo pasaron muy bien.,Bindu odia a sus amigos y a las fiestas.,1
403,Tyler se despierta y necesita ducharse antes de ir a la escuela.,Su hermano pequeño está en la ducha.,Tyler está preocupado de que se pierda el autobús.,Finalmente es el turno de Tyler para tomar una ducha.,Tyler hizo cupcakes para mostrar sus habilidades de hornear.,Tyler se ducha rápidamente y llega a la parada de autobús a tiempo.,2
404,Thomas se había sentido bajo el radar últimamente.,Fue a su médico para hacerse un chequeo.,Su médico le dijo que sus niveles de colesterol eran un poco altos.,Thomas comenzó a comer más saludable y a salir a caminar.,Le diagnosticaron diabetes después de ganar 40 libras.,Su médico estaba muy contento en su siguiente chequeo.,2
405,"Tocó el timbre, pero no había nadie.",Ella no estaba segura de si debía abrir la puerta o no.,Lentamente ella crujió la puerta y miró hacia afuera.,Su hermano saltó sobre ella y le dio un buen susto.,Decidió ver su programa de comedia favorito en Netflix.,Gritó y empujó a su hermano.,2
406,Stephanie quería hacer puré de manzana.,Decidió ir al mercado a recoger unas deliciosas manzanas.,"Mientras caminaba por el huerto, se tropezó y cayó.",Se rompió las muñecas.,Stephanie se empujó con las manos.,Stephanie no podía levantarse hasta que alguien la encontrara.,2
407,Roy no podía entender por qué su apartamento olía tan mal.,Sus amigos comentaron cuando fueron allí.,Todos decidieron buscar la fuente.,Resultó ser un viejo pez en el refrigerador.,Roy decidió dejar el pescado en el refrigerador.,Roy echó al viejo pescador y todo olía mejor.,2
408,Jimmy creció muy pobre.,"Sin embargo, sus padres siempre hicieron lo posible por proveerle lo necesario.","Cuando entró en una buena universidad, trabajaban en dos trabajos para pagarlo.","Cuando se graduó, quería mostrar su agradecimiento.",Así que les pagó por la universidad.,Jimmy llamó a sus padres y les maldijo.,1
409,Jill se sorprendió cuando un chico guapo la invitó al baile de la universidad.,"Mientras sus compañeros de cuarto se preparaban, Jill se molestó con su cabello.",Los compañeros de habitación de Jill dijeron que podían ayudar.,Jill terminó de vestirse con su toga como vestido blanco.,Su cita llegó y elogió su apariencia.,Jill y sus amigas tuvieron una noche de chicas divertida.,1
410,Un dueño de bar colgó una gran pancarta para anunciar su bar.,El viento era fuerte y se llevó la bandera.,El dueño persiguió a su prohibido a través de la ciudad.,Aterrizó en el patio trasero de una anciana.,La vieja mujer se negó a devolver la pancarta.,La anciana estaba encantada de encontrar el abrigo de piel.,1
411,Mi madre tiene una receta de barras de calabaza que me gusta mucho.,Una vez me las hizo porque estaba teniendo un mal día.,Comí las barras de calabaza y me sentí mucho mejor.,Las rejas me recordaron que mi madre se preocupa por mí.,Nunca más comí barritas de calabaza después de ese día.,Hice barritas de calabaza más tarde en la vida y me recordaron a mi madre.,2
412,Tim decidió pasar más tiempo con su abuelo.,"A su abuelo le encantaba observar aves, así que Tim lo hacía con él.",Anotaron sus avistamientos en un cuaderno.,¡Pronto Tim estaba realmente interesado!,Tim decidió que ya no le interesaban las aves.,Tim y su abuelo encontraron un pasatiempo que ambos disfrutaban.,2
413,Danny trabajaba en la heladería local este verano.,Estaba muy emocionado de haber comenzado su primer trabajo.,En su primer día un niño dejó caer su helado en el suelo.,"Sin dudarlo, Danny sabía exactamente qué hacer.",Le dio otra cucharada de helado.,Se negó a darle otra primicia.,1
414,La campana del colegio sonó cuando el reloj marcó las dos.,Gina nunca estuvo más feliz de que terminara un día.,Agarró sus cosas y esperó a Tami en la puerta.,Pero Tami se iba con Rita y Mary.,Gina se sentía sola cuando se fue a casa.,Gina le dio las gracias a Tami al día siguiente.,1
415,Laurence y su familia decidieron mudarse.,Primero empacaron sus muebles.,Luego empacaron todo lo demás.,Todas sus pertenencias fueron trasladadas a la furgoneta.,Laurence y su familia condujeron a su nuevo hogar.,Laurence puso todas sus pertenencias de vuelta en la casa.,1
416,Joy quería encontrar la concha perfecta para su cangrejo ermitaño.,"Podría comprar uno, pero sería más especial si lo encontrara.",Ella recorrió la playa toda la mañana.,¡Todo lo que podía funcionar estaba roto!,Tuvo que comprar una concha después de todo.,Así que se llevó uno a casa y se lo dio a su cangrejo.,1
417,Westin se iba a casar.,Quería que su boda fuera perfecta.,Todo fue bien hasta la noche.,¡Alguien se emborrachó y cayó en el pastel!,Westin cortó una rebanada perfecta del pastel.,Weston y su esposa echaron a la persona borracha.,2
418,Joe estaba ayudando a su padre a limpiar el bosque en el patio trasero.,De repente escuchó un fuerte zumbido.,Había sacudido un nido de abejas.,Fue picado seis veces antes de poder escapar.,Joe se rió de la experiencia.,Joe estaba enojado porque le hicieron daño.,2
419,Era otoño.,El jardín de Todd estaba lleno de hojas.,Decidió que necesitaba recogerlos a todos.,"Una vez que terminó, los puso todos en una bolsa.",Todd las tiró a la basura.,Todd abrió la bolsa y esparció las hojas.,1
420,Tim tenía sueños de convertirse en un gran culturista.,Él trabajaba todas las noches para tratar de alcanzar su meta.,Su arduo trabajo dio sus frutos y se ganó un lugar en un concurso popular.,"Mostró sus habilidades, levantando más de 250 libras.",Tim estaba muy decidido.,Tim tenía poca determinación.,1
421,Henry iba caminando hacia su clase.,"Al mismo tiempo, estaba tratando de limpiar la pantalla de su teléfono con un paño.","Desafortunadamente, alguien se topó con él.",Su teléfono se le cayó de la mano y cayó al suelo.,La persona se disculpó con Henry.,Henry estaba feliz y agradecido.,1
422,Tami decidió asistir a las pruebas de voleibol.,"Estaba en octavo grado, pero sabía que era buena.",Jugó duro y lo dio todo.,No había previsto que los otros jugadores fueran tan buenos como ella.,Tami entró en el equipo de baloncesto.,Todos los jugadores eran buenos pero ella entró en el equipo.,2
423,Bob y Jim estaban jugando a la pelota en la casa un día.,Derribaron el jarrón y se rompió en muchos pedazos.,Tenían miedo de que su madre se enfadara con ellos.,"Encontraron un poco de pegamento, y cuidadosamente pegaron el jarrón de nuevo juntos.",Su madre disfrutaba de su nuevo jarrón roto.,El pegamento mantuvo el jarrón unido y su madre nunca lo descubrió.,2
424,Steve estaba muy triste.,La novia de Steve rompió con él.,Decidió escribirle una canción.,Él derramó su corazón en la canción.,Steve se preguntaba si alguna vez podrían volver a estar juntos.,Steve condujo una hora para ir a un club de striptease por drogas.,1
425,Gloria quería comprar flores para su marido.,Gloria se sorprendió al saber el precio de tan sólo media docena de lirios.,Gloria decidió recoger algunas de sus propias flores del jardín.,Ella juntó algunos narcisos y crisantemos.,Gloria solicitó el divorcio poco después.,El esposo de Gloria agradeció el gesto.,2
426,Josh jugaba baloncesto todos los días.,Su objetivo era ser capaz de hacer cualquier canasta en la cancha.,"Un día, alguien lo desafió a un concurso.",¡El que haga más tiros será el ganador!,John huyó gritando de terror.,Él hizo la mayoría de los tiros y ganó el concurso.,2
427,Lauren siempre ha querido llevar jeans ajustados a las fiestas.,"Sin embargo, necesita perder peso para que los jeans ajustados se vean bien.",Lauren comienza un régimen de ejercicios desafiante.,Finalmente ha perdido suficiente peso como para usar jeans ajustados.,Las usó con orgullo en la siguiente fiesta.,Ella estaba celosa.,1
428,Fui a Hawai en el instituto.,Toda nuestra clase de orquesta iba.,Nos tomó 9 horas volar hasta allí.,Era un paraíso tropical.,Decidí que quería ir más a Hawai.,Hawai no era un buen lugar para viajar.,1
429,"Sonny vivía en Texas, y era un verano caluroso.",Estaba tan harto del calor.,Decidió encontrar una manera de enfriarse.,"Al principio, no se le ocurría nada.",Decidió encender sus calentadores.,Entonces decidió saltar a su piscina.,2
430,Chad era un cantante increíble.,Tenía demasiado miedo para cantar.,Quería unirse a un coro de la iglesia pero pensó que sus amigos se reirían.,Debido a que él se avergonzó tanto por su habilidad y pasión.,Chad se atrevió a hacer su rutina de comedia.,"En vez de reír, todos aplaudieron cuando Chad finalmente cantó.",2
431,"Ronald tenía dos hijos, un niño y una niña.",Eso fue más que suficiente.,No quería que dos fueran honestos.,Un día su esposa le dijo que el tercer bebé estaba en camino.,Estaba muy infeliz pero tenía miedo de irse.,Sus ojos brillaban de emoción.,1
432,El miércoles pasado estuve de excursión.,Mientras caminaba me topé con algo que me asustó.,Delante de mí había una serpiente de 4 pies con ojos de cuentas.,Grité y corrí todo el camino de vuelta a la carretera principal.,Soy un biólogo que estudia serpientes.,Seguí la carretera de regreso a mi coche.,2
433,A Mary le gustaba tomar café todas las mañanas.,Hoy tenía prisa.,Fue a un café en el camino.,Se dio cuenta de que el café estaba mal ordenado después de que se marchara.,Mary se estrelló en una encuesta.,Mary siguió conduciendo y lo bebió de todos modos.,2
434,Bill acababa de mudarse a una gran ciudad por trabajo.,Se sentía solo porque no conocía a nadie en la ciudad.,"Un día, después del trabajo, Bill decidió tomar una copa con algunos compañeros de trabajo.",Se divirtió mucho con ellos.,Bill hizo muchos amigos ese día.,Bill estaba molesto con sus compañeros de trabajo.,1
435,Billy quería ser médico.,Fue a la universidad para ser médico.,"Después de graduarse, cambió de opinión.",Billy se convirtió en enfermero en vez de médico.,Nunca se arrepintió de su decisión.,Estaba tan deprimido que se volvió alcohólico.,1
436,Quinton estaba siendo desalojado de su apartamento.,Estaba en bancarrota y sin ingresos.,"Un día, decidió gastar su último dólar en la lotería.","Para su sorpresa, ganó 50.000 dólares.",Quinton se sentía deprimido.,Quinton estaba muy feliz.,2
437,"Después de que Igor despertó, comenzó a prepararse para el trabajo.",Abrió la ducha y esperó a que se calentara.,El agua se mantuvo fría.,Debatió entre tomar una ducha fría y no ducharse.,Se comió un muffin.,Igor se tomó una ducha fría.,2
