,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
208,Emile ville bli ein stor kokk.,Han tok leksjonar og arbeidde hardt med å læra å laga mat.,Han øvde seg på å laga mat og servera mat for vener.,Vennene hans likte matlaginga hans og oppfordra han.,Emile fekk til slutt ein jobb som kokk.,Emile slutta å snakka med venene sine.,1
209,Ella hadde pakka med seg piknik for familien.,Men ho hadde gløymt å ta med gafflar!,Dei kunne ikkje eta kylling og vatnmelon.,Så byrja dei alle å le og å eta med hendene.,Ella var glad at piknikken ikkje blei øydelagd.,Familien hennar var sint på ho heile tida.,1
210,Emily stod opp tidleg for å gjera seg klar for skulen sist måndag.,"Før ho kle seg, gjekk ho og såg om skulen var avlyst.",Det hadde snøtt så mykje at skulen vart avlyst.,Emily var glad og bestemte seg for å bli verande inni og lese på fridagen si.,Ho fekk undervarme.,Ho var ferdig med den siste boka si.,2
211,Joline gjekk til naglesalonen for å få ein manikyr.,Nagelteknikaren vaska og klippte neglene hennar.,Joline kunne ikkje avgjera kva for ein farge på neglelak ho ville ha.,Nagelteknikaren foreslo ein design som brukte fleire fargar.,Ho lét teknikaren skifta olje.,Joline avgjer å følgja råd frå teknikaren.,2
212,"Harry hata heimleg hjemsøkta hus, men kunne ikkje svike venen sin.",Dei la ut som dei var modige og gjekk ut i det mørka huset.,Han klarte å koma heilt gjennom utan å skrike.,Dei gjekk ut av hagen og difor fall dei ned i ein kjelle.,Harry skulle ønske han ikkje hadde gått.,Harry var så glad han kunne halde på.,1
213,Bobby ville bli ein brettspelare.,Han tok til å bryta på high school.,Så gjekk han inn i eit lag på college.,Det var ikkje lenge før han var profesjonell brettspelare.,Han hadde ikkje meir noko interesse i wrestling.,Han trekt seg tidlegare ut på grunn av skade.,2
214,Joan bestemte seg for å trekta seg sjølv med ein fin sushi-middag.,"Men maten var dårleg, og servitøren enda dårlegare.","Ho bad om å få sjå forvaltaren, men han brydde seg ikkje om å koma.","Sjølv om det var ikkje likt henne, vart Joan så sint at ho gjekk utan å betala.","Joan vart lei seg vond over middagen, men glad at ho var sjølvsikker.",Joan gjekk til restauranten neste natt.,1
215,Jesse hadde alltid ynskt å få ein tatovering.,Foreldra hennar var veldig imot ideen om tatoveringar.,Ein dag før ho fylte 18 år bestemte ho seg for å ta eit par øl.,Ho har ei lita tiara-tatovering på skulderen.,Foreldra til Jesse var opprørte over ho.,Foreldra til Jesse var glade for å sjå tatueringane.,1
216,Juliette ville bli vitskapsmann når ho vart stor.,Ho bestemte seg for at ho måtte gjera eit eksperiment.,Ho tømde ein boks med natron i ein pannan.,Så helte ho i eddik.,Juliette bygde ein vulkan.,Juliette kjende seg.,1
217,Jaclyn kom over for å treffe kjæresten hans.,Jaclyn og Rob kjem ikkje overens.,Rob prøvde å vere snill og passa på å vere snill.,Jaclyn heldt fram med å seia veldig snide kommentarer og merkingar,Rob gjekk endeleg ut for å treffe venene sine.,Rob var veldig glad for å tilbringe tid med Jaclyn.,1
218,Sharon og syster hennar køyrde til matbutikken for å henta egg.,Dei skulle ha gjester til middag og bake kake.,På vegen inn i huset snubla og fall Sharon.,Eggene flaug ut av hendene hennar og landet på betongen.,Alle eggene landa trygt.,Sharon braut alle eggene.,2
219,Det var ein gong ein slavehandlar.,Han fann gud og endra på dei vonde måtane sine.,Han skreiv ein song om omvendinga si.,Den songen vart kjend og populær.,Alle hata songen til slavehandlaren.,Slavehandlaren vart svært kjend og rik på grunn av songen si.,2
220,Ella gjekk ut å slede ein ettermiddag.,Ho hadde det moro i byrjinga.,Så rømde ho av.,Ho skar panna si på ein stein i jorda.,Ella måtte førast til legen.,Ella var uskadete etter fallet.,1
221,Steph hadde vanlegvis ein stor frokost.,Men den nye jobben hennar gav henne mindre tid til å laga mat.,Så Steph bestemte seg for å eta einklare mat og mindre porsjonar.,Og på ein månad hadde ho gått frå 4 til 5 kilo.,"Legen hennar sa at ho var friskare, også.",Ho følde seg som ein fullstendig fiasko.,1
222,Bobby var ein stjernefotballar på skulen sin.,Han ville alltid få anerkjenning for talenten sin.,Ein dag var han i ein svært viktig kamp.,Han fekk ein arm i løpet av prosessen.,Bobby gav bolta i timar etter kampen.,Bobby trengte tid på å koma seg etter skaden.,2
223,Susan gjekk på kino med venene sine.,Susan brukte mobiltelefonen sin på bio for å sjekka e-posten sin.,Ein portvakt kom og bad Susan om å forlate salen.,Susan måtte venta i lobbyen medan venene hennar enda filmen.,Susan var opprørt over heile denne prøva.,Susan var svært glad for erfaringa.,1
224,Margie hadde ein julekaktus.,Det blommde aldri.,Ho gav planten til Desi.,Desi tok godt vare på planten.,Kaktusen blomstra under hans omsorg.,Gullfiskane var glade og friske.,1
225,Gina hadde vore i parken med venen sin Pam i fleire timar.,No hadde sola sett seg.,Ho sa farvel og gjekk heim.,Då ho kom var det mørkt ute.,Gina gjekk rett til sengs.,Gina bestemte at det ikkje var sent nok og gjekk ut igjen.,1
226,Avery var veldig opprømt.,I kveld var det fyrste gongen han spelte basketball.,"Han hadde øvd, og foreldra hans kom og såg på han.",Avery spelte godt med lagkamratane sine og fekk til og med nokre poeng!,Foreldra til Avery var stolte.,Foreldra til Avery skamma seg for han.,1
227,Gary elska å trekka.,"Våren nærma seg raskt, og han ville byrja å planta.",Han sjekka i almanaken for å sjå kva for planter som var trygge for hagen.,Tom bestemte seg for å planta nokre orkidéar.,Orkidéane ville vore styge.,Orkidéane ville vore vakre.,2
228,Bay var nervøs.,Kjærasten hennar hadde oppført seg konstig gjennom heile middagen.,Bay trudde han skulle dumpa ho.,Men så knekte han.,"Og eg sa: ""Eg skal gifta meg med han"".",Og han byrja å le hysterisk.,1
229,Tommy hadde ei vond dag.,Vennane hans prøvde å oppmuntra han ved å ta han ut.,"Han grovla, men gjekk med.",Han drakk og dansa med venene sine heile natta.,Tommy hadde gode vener.,Tommy hadde vonde vener.,1
230,Ariel er ein fem månader gamal baby.,Ho hadde vorte vakna opp den andre morgonen særs fjas.,Vi kunne ikkje sjå kva som var galt i byrjinga.,Seinare såg me ei ny tann som poppa gjennom tannkjøttet.,Vi gjekk til ein tannlege som trekte tannen ut.,Vi hadde ei helvete veke då ho fekk tann.,2
231,Amelia bestemte seg for å ta ein ferie til Mexico.,Ho hadde fly og hotell.,"Då ho kom til Mexico, var ho sikker på å vitja mange ulike ting.",Ho likte kvar einaste sekund av livet sitt.,Amelia bestemte seg for aldri å fara tilbake til Mexico.,Amelia bestemte seg for å halda ferie i Mexico oftere.,2
232,Av og til undra borna mine om Santa Claus var ekte.,Kvar år la vi kake og mjølk til han på julaftan.,Kvar jula dag fann vi ein tom kopp og smulke.,Eit år fann me smakslettar utanfor i snøen.,Vi sa til borna at nissen må ha delt med reintyret.,Vi sa til borna at det var Thanksgiving.,1
233,Amy vart vekka opp med ein ekstra stor sult i dag.,Dessverre vakna ho òg veldig seint.,Ho skunda seg rundt i huset og hadde ikkje tid til frokost.,"Då ho kom til jobben, innsåg ho at kollegaen hennar hadde med frokost!",Ho var så takknemleg at ho lovde å betala kollegaen tilbake.,Ho ville ikkje eta.,1
234,Skolen fekk ein tilskudd til å byggja eit datalaboratorium.,IT-departementet deira gjorde ein haug med forsking for å finne det beste utstyret.,Dei kjøpte utstyret med dei pengane dei fekk frå tilskuddet.,Dataramarbeidet var ein stor suksess.,Styresmaktene heldt fram med å finansiere datalaboratoriane.,Dei vonde med datasenteret.,1
235,Eg var kaptein for tennislaget.,Me leika mot dei andre.,Eg var i same lag med motstandaren min.,Eg hadde dei to føremålet.,Eg bestemte meg for å gå ut av kampen.,Eg vann kampen.,2
236,"Ben er trener for basketlaget, og han heldt ein prøveopptreding i dag.",Han må avlegge denne eine fordi han ikkje er god nok.,Han føler seg vond fordi han veit at ungen er skuffa.,Han gir råd til borna og lærer dei korleis dei skal jobbe i neste sesong.,Barnet øvde ut heile året og fekk lov til å vere med på laget.,Han er veldig stolt av seg sjølv.,1
237,Offiser Dunn ville ikkje skada nokon under demonstrasjonen.,"Han sa til fleire folk å gå, men dei gjekk ikkje.",Han sleppte ut politihunden sin.,Hunden bit ein mor og barnet hennar.,Barnet petar til og med hunden etterpå.,Offiser Dunn var sjokkert over kva hunden hans hadde gjort.,2
238,Eg la merke til at håret mitt vart litt langt.,Eg bestemte meg for å prøve å få det kuttet den ettermiddagen.,"Då eg hadde funne ein skikkelig frisør, gjekk eg forbi for å få ein klipp.","Det var ikkje eit slit, det gjekk over alt saman.",Eg likte verkeleg den nye frisyren min.,Han laga den beste smørbrødet i byen.,1
239,Eg køyrde motorcykelen min over gata.,Eg tok ein veg som førte til ein riekamp.,Eg gjekk eit par sirklar.,"Bored, kjørte eg heim.",Eg vaska motorcykelen min etter at eg kom heim.,Eg bytte passordet for å trygge wifi.,1
240,Ryan blei kalla av venen sin for å sleppa arbeide ein dag.,Han mista toget til jobb og gjekk i staden til parken.,Ryan og venen hans spelte med fuglar i parken heile dagen.,På slutten av dagen gjekk dei ut av parken og møtte sjefen hans.,Ryan blei avretta.,Ryan fekk ein oppgradering.,1
241,Ein mann køyrde i mange timar på motorveg.,Han såg eit skilt for ein hvilestad to mil bort.,Han sette bilen i rett rekkje i forventing.,Han tok utgangen for å ta ein paus.,Mannen stoppa ved ein stoppested og steig ut av bilen.,Mannen heldt fram med å køyre i nokre få timar til.,1
242,Josiah var ein liten bebis som prøvde å krype for fyrste gong.,"For å hjelpa han, tok mor hans fram eit spenningsfullt leketøy som klingla.","Då ho laga leketøyet, vart Josiah særs interessert.","Han gjekk etter di, og etter ein stund kørte han bort til mora si.",Josiah kravla til mora si og tok leken.,Josia rullet over og leika med føtene sine.,1
243,Eg ville ha eit kjæledyr til bursdagen min.,"Eg visste ikkje kva eg skulle ta med, eg hadde allereie hundar.",Eg såg meg omkring på Facebook og såg ein mini gris.,Eg gjekk og hent henne.,Eg tok med ein hund heim sidan eg har så mange hundar allereie.,Eg køyrde heim med mini grisen i bilen min.,2
244,Sam ville bli songar.,Så han gjekk på ein songekurs på college.,Den første dagen på skolen måtte alle synge ein song.,Sam var veldig flau den første dagen.,Men alle klassemedane hans var svært støttsame.,Klassekameratarne hans lærte han å overvinna høgdeskrekk.,1
245,Då han vaks opp var han aldri den mest sikre.,"Han var alltid interessert i Lexy, men han var redd.",Men med ballet nærma seg bestemte han seg for å ta eit skritt.,"Matt spurde Lexi om å vere den neste, og ho sa ja med ein gong.",Matt og Lexi hadde det veldig gøy på prom.,Matt var lei seg til ein knekt.,1
246,Shyanne hadde ein stavekonkurranse.,Ho ville ikkje skilje seg frå dei.,Ho studerte hardt.,Ho spelte 100 dollar.,Ho var sorgfull.,Shyanne var overglad.,2
247,"John ville ha pizza, men han var utan pengar.",Då kom han i hug at han hadde vunne ein gratis pizza i forrige veke!,Han ringte pizza-staden og gav dei koda.,Dei sende han ein gratis pizza ein time seinare.,John hadde gulrøtter i staden.,John åt pizzaen sin.,2
248,Jill måtte gå på dansekurs rundt åtte om kvelden.,Han gjorde seg klar og køyrde til møtestaden.,Han var berre ein av dei første som gjekk på prøve.,Etter framføringa hans blei dommarane imponerte.,"Han venta på ein telefon, men fekk aldri beskjed frå domarane att.",Han fekk mange prisar for sine dansframføringar.,2
249,Vi prøvde å halda oss oppe seint i natt.,Me drakk kaffi.,Vi åt sjokolade.,"Me gjekk på ein sofa, og vi gjekk rundt i ein annan rulle, og eg sa,",Så fall me saman på sofaen og sov forbi middag.,Vi sprang i håp om å betra farten vår.,1
250,Ally hadde gøymt mynta i ein krukke i åra.,"Ho ville ha ei ny mobil, men hadde ikkje nok pengar.",Ho tenkte ho skulle telle endringa i endringsjarna si.,Til hennar overrasking var det over 300 dollar i kruka.,Ally brukte dei tre hundre dollar til å kjøpa klede.,Så ho kjøpte ein ny mobiltelefon.,2
251,Mamma bad meg gå og henta nokre ting i matbutikken.,Eg bestemte meg for å ta sykkelen min til butikken i staden for å gå.,Eg møtte ei veninne og tilbød henne å få ein tur på sykkelen min.,"Då vi var på veg, braut sykkelen min i to.",Eg innsåg at sykkelen min berre hadde vore egnet for ein rytar.,Eg kasta usakleg brukte kleenex i rottåken.,1
252,I bilen var heile familien oppteken.,Etter ni timars bilferd var dei på sin bestemor sitt kvartal.,Framfor kunne dei sjå huset hennar.,Husa var opplyst til trass for den sene timen på 4 om morgonen.,Dei bestemte seg for å venda om.,Dei kunne ikkje venta å få sjå bestemor.,2
253,Ana hadde sett opp å gjera vask.,Til slutt kunne ho ikkje unngå det lenger.,Ho bar alle kleda sine til vaskeriet.,Over fleire timar vaska og tørka ho dei.,Ana bestemte seg for aldri å venta så lenge igjen.,Ana brukte fleire timar på å tørka medisinsk urt.,1
254,Mark gjekk til kjøpesenteret.,"Han såg eit par høyrar som han ville ha, men ikkje hadde råd til.",Han bestemte seg for å stela dei.,Mark vart så fanga av nokon som arbeidde.,Arbeidaren takka Mark for at han hadde hatt hans patronat.,Mark har ein rettsmøte i neste veke.,2
255,Vennene mine gav meg eit puslespil til jul.,Eg har ikkje opna den enno.,Eg held alltid på med å planlegge men det er berre eit eller anna som kjem opp.,Som å snakke med deg.,Eg kan ikkje sjå for meg korleis desse folka er komne saman.,Men over eitt minutt vil eg byrja å peika.,2
256,Rex har ikkje vaska rommet sitt på mange år.,"Sidan han sjeldan har vitjar, ser han ikkje poenget med å rengjera.",Men ein dag bestemte han seg for å ordne opp.,Rex vaskar gulvet og gjer senga si.,Rex elskar å rengje bad.,Han føler seg betre i rommet sitt.,2
257,Eg var redd for eksamen i morgon.,"Sidan eksamen er hard, bestemte eg meg for å studera heile natta.",Eg bestemte meg for å hoppa over middag for å få meir tid.,"Til slutt, var eg klar for timen med eksamen.",Eg tok eksamen med topp.,Eg fall på eksamen.,1
258,Familjen min var på ferie i Italia.,Me ville ha eit gruppebilde.,Vi bad ein framand om å ta det for oss.,Dei var på gjerde.,München såg bra ut i bakgrunnen til biletet.,Det var vårt favoritt bilde av ferien.,2
259,Eg vakna og leita i skapet etter ei skjorte.,Alt var skitent og på golvet.,Eg tok opp ei skjorte for å sjå om ho lukta vondt.,Eg fann ei blå skjorte som ikkje lukta.,Eg vaska den blå skjorta.,Eg hadde på meg den blå skjorta.,2
260,JJ spelte heile dagen.,"Då det vart kveld, var han trøytt.",Han sov nesten ut i badet og ho sa det var sengetid.,Mor hans tok han med seg på sengen og song for han.,Han sovna.,JJ vart ståande heile natta.,1
261,Dei to jaktarane diskuterte om plasseringa si i skogen.,Dei visste ikkje om dei hadde kome til rett stad.,Dei vart distrahert då ein stor buk kom inn i klarvegen.,Mennene vart slått av ærefrykt.,Ein jaktspelar ga og gjekk bort.,Det var då dei visste at dei var på rett stad.,2
262,Todd har ein stor prøve i morgon.,Han har ikkje studert i det heile.,Det gjev han ein halv sjanse av.,Todd er ikkje sikker på kva han skal gjera.,Todd er stolt av seg sjølv.,Todd bestemmer seg for å læra så mykje han kan før i morgon.,2
263,Maggie trong ein ny ven.,Ho var lei av å vera åleine.,Til slutt møtte ho ein ven på bokklubben.,Jentene var saman kvar dag.,Maggie var glad for å ha ein ny kompanjon.,Maggie ville vera åleine.,1
264,Mi romkammerat fekk ein ny jobb der eg går på skule.,Vi bestemte oss for å ri saman til jobb.,Vi gjekk ut i bilen saman.,Reisa følt seg mykje kortare med nokon å snakke med.,Eg hadde ingen å snakke med.,"Då reisa var over, skilde vi vegane.",2
265,Brittany elska å spela dataspel på nettet.,Men folk plagde ho fordi ho ikkje tok ut det som eit kjønn.,"Brittany var nesten ferdig med å gambla, men fann ei jentegruppe på Facebook.",Etter å ha blitt medlem byrja ho å leika med jentene ho møtte på nettet.,Til slutt hata ho alle menn.,Ho følte seg betre i ein gruppe med venlegare folk.,2
266,Bobby hadde aldri vore på eit karneval før.,Venen hans Sam inviterte han med familien.,Det var så mykje å sjå og gjera!,Bobby likte best å ri på pariserhjulet.,Bobby kjende seg.,Bobby likte karnevalen.,2
267,Eg høyrde på radio i dag.,Det kom ein ny song som eg likte.,Dei sa aldri namnet på den.,"Eg høyrde på, men det kom ikkje opp.",Eg vonar eg aldri høyrer den songen att.,Så eg prøvde å google dei med ein gong.,2
268,Al og Val var tjueåringar.,"Dei klede seg likt, sa det same, og var saman 24 timar om dagen.",Ein dag blei Val diagnostisert med terminal kreft.,"Ho døydde snart, og Al var fullstendig knust.",Al og Val gjekk ut å eta.,Al følgde seg endå meir einsam ettersom tida gjekk.,2
269,Eg har hatt tre ordrettar i livet mitt.,Alle tre var i midten av tenåra.,Eg er overraska over at eg ikkje miste førarskapet mitt.,Det kostar mykje å slette dataene.,Eg skulle ønske eg hadde fått fleire billetter.,No køyrer eg med normal fart.,2
270,David har alltid drømt om å vitja Oregon.,"Sjølv om han ikkje har mykje pengar, byrjar han å spara litt.",David har endeleg nok pengar til den store reisa til Oregon.,På reisa sin et han lokal mat og ser fantastiske syn.,David lærer å spela piano.,Han har det jammen godt i Oregon.,2
271,Den høgskoleeleven gjekk til tannlegen.,Ho fortalde at ho trong ein skinkesprosjekt igjen.,Ho var ikkje glad.,Ho hadde magespor og hadde vondt i magen.,Men det var verdt det når ho såg dei rette tennene.,Ho kunne ikkje venta til å få bøyma på hamsterbrynjen hennar.,1
272,"Jayne vitja Alden, New York.",Onkelen hennar hadde ein bonde der.,Ho hjelpte til med å ta vare på dyrene.,Så hjelpte ho med å hausta grønsaker frå hagen.,Jayne åt eit deilig måltid frå fruktene av arbeidet sitt.,Jayne bestemte seg for å brenna hagen og øydeleggja gardina.,1
273,Seth har vore på ein fabrikk som produserer kjøler for seks år sidan.,Ein dag kallar sjefen hans til eit møte for heile avdelinga.,Seths sjef kunngjer at fabrikken må stengjast.,Seth blir skremd og veit at han må finna ein ny jobb.,Seth trur han kan finne ein jobb på ein fabrikk som byggjer kjølerar.,Seth trur det er ein god ide å oppdatere CV-en sin.,2
274,Amy var på veg til skulen då bilen hennar stoppa.,Ho ringte far si.,Han kom og sa at bensinpumpa ikkje fungerte.,Dei ringde etter ei vogn til å dra bilen heim.,Amy køyrde deretter til skulen.,Amy måtte så gå til skulen.,2
275,Rod røykte heile livet sitt.,Ein natt fall han i søvn medan han såg på fjernsyn.,Sigaren hans var framleis att og fall på golvet.,Det tok fyr i heimen hans.,Rod døydde i brannen.,Rod var stolt av det han hadde gjort.,1
276,Barry var spent på at han omsider hadde registrert seg som veljar.,Han gjekk til valplassen nær heimen sin.,Då han gjekk inn i bygningen la han merke til alle kampanjeskiltene.,Han visste korleis han skulle stemme.,Barry har røysta.,Barry snudde seg og gjekk heim.,1
277,"Johnny køyrde ein dag då han følde ei underleg, uhøfleg følelse.",Han stansa og såg at dekket hans var flat!,Han inspekterte det meir nærare og såg at han hadde renna over ein spik.,Johnny måtte legge på seg ein donut og kjøre til ein verkstad.,Johnny var veldig glad at han hadde eit plat dekk.,"Dei laga den, og Johnny køyrde heim.",2
278,Amy ville ha meir rom i heimen.,Ho bestemte seg for å leita seg etter ei ny leilighet.,Amy fann ei ny leilighet til den rette prisen nær jobben si.,Amy vitja leiligheten for å sjå den sjølv.,"Ho flytta inn i ein mindre, billegare leiing.",Amy tekna ei leieavtale og flytta inn i leiligheten.,2
279,Brørne mine og eg delte på ein pizza.,Det var berre eitt stykke igjen.,Vi ville alle ha det.,"Før nokon kunne seie noko, sa eg:",Eg må eta slicen.,Eg åt ein hamburger.,1
280,May var ein kat som blei adoptert.,Cathy og familien hennar vitja kjæledyrbutikken på adopsjonsdagen.,Cathy vart forelskad i May så snart ho såg henne.,"Etter å ha søkt om å adoptera May og fått godkjenning, adopterte Cathy May.",May og Cathy kom godt ut.,May gjekk ut og Cathy såg henne aldri igjen.,1
281,Monica var ei åtteåring som elska å strikka skjerf.,Ein dag vart Monica invitert til ein bursdag.,Monica hadde ikkje pengar til å kjøpa ei gåve til vennen sin.,Monica bestemte seg for å strikka eit sjaal til henne.,Monica var glad for å sjå at venen hennar beundra den heimagjorde gåva.,Monica knytte sjalen for å gåve til eit barnehjem.,1
282,Den mistenkte såg at celdøra var opna.,"Han trykkte på den, og den opna seg.","Ingen såg på han, så han slapp unna.",Han gjekk ut av politistasjonen med ro.,Den mistenkte bestemte seg for å overgje seg.,Ingen synte å legge merke til den mistenkte.,2
283,"Ei jente blir forelskad i ein gut, og han likte henne òg.",Ho finn ut at foreldra deira ikkje held saman.,Gutten og jenta elskar kvarandre så mykje.,"Men dei vil ikkje skade foreldra sine, så dei held seg unna.",Men dei kjem fram ein dag.,Foreldra til guten og jenta er svært glade fordi dei elskar kvarandre.,1
284,Ein dag vitja presidenten i USA heimstaden mi.,Eg venta i kø i timar for å få sjå han.,Eg stod framfor podiet medan han gav ei røystande tale.,"Då han gjekk, gav han meg handa!",Eg vart so rørd.,Eg var heilt uttrådd.,1
285,Jake sin far tok han med på den fyrste fotballkampen hans.,Dei kom tidleg og hadde gode plassar.,Dei åt røykjeskotter og drakk brus!,Jake såg til og med favorittleikaren sin under kampen!,Jake hadde det fint på fotballkampen med faren sin.,Jake hadde ikkje det moro den dagen.,1
286,Eg ville gjera noko moro.,Eg leita etter noko billeg å gjera.,Eg bestemte meg for å gå og symja.,Eg fann ei lokal sjøstrand å vitja.,Eg køyrde til stranden.,Eg bestemte meg for å besøke Vegas.,1
287,Amy var misnøgd med avhandlinga si.,"I staden for å gå med på eit lykketreff, gjekk ho frå timen sin.",Ho gjekk på ein kafe og skriv om på den.,Ho laga ein artikkel ho var stolt av.,Amy byrja å gå på skule på kaffebar.,"Amy tok ein A-test, men kom i trøbbel fordi ho ikkje tok lekser.",2
288,Steve var ein dyktig timar.,Han hadde ei plan om å overraska kona si med eit nytt stykke.,"Ho ville ha eit nytt skrivebord, så han bestemte seg for å laga eit nytt.","Han klippte av treet, samla bordet og flekka det.",Kona til Steve var i ekstase over gåva.,Kona til Steve søkte om skilsmisse same dagen.,1
289,Eg trur ikkje på flaks.,Men faren til kjæresten min brakte eit speil i går.,Ikkje fem sekund seinare slår han hånden sin i døråpna.,På vegen til sykehuset hamna han i ein kjellarok.,Eg ser ikkje på golf lenger som ein sport.,"Som om han ikkje kunne få betre flaks, blei sjukehuset stengt.",2
290,Jon følgde seg som ein dårleg far.,Han arbeidde så seint at han ofte mista borna sine når han kom heim.,På helga var han trøytt og misunneleg.,Ein laurdag sette sonen seg på sofaen og leigde seg på armen til Jon.,John gjekk til kino alene.,Jon likte å vera saman med borna.,2
291,Ben gjekk langs gata og fann enden av ein lang streng.,Han tok opp og trekte på han.,"Det kom fleire, men ikkje slutten.",Ben følgde etter strengene for å sjå kvar dei gjekk.,Ben var fasinerad av strengen.,Ben gjekk på ein joggingtur.,1
292,Juan ville bli ein luchador.,Han voks opp med å sjå dei på TV.,Han øvde kvar dag i kjellaren.,Til slutt blei han sett på små show.,Juan bestemte seg for at det var dumt å bli ein luchador.,Juan hadde stor suksess med tiden.,2
293,På søndag fann Tori ut at ho var gravid!,Ho ringte straks mannen sin for å fortelja han dei gode nyhetene.,Mannen til Tori var like oppeggja.,Dei to diskuterte barnamn i nesten ein halv time.,Dei enda på å velja mellom ein gutnamn og eit jentenamn.,Tori måtte gå til terapeut fordi ho var så opprørt.,1
294,Sara jobbar ved ein bakeri.,"Ho held diett, så ho kan aldri gå dit.",Ein dag merkar ho at bageriet har stengt.,"Neste veke opna ein butikk med sunne, organiske juice.",Sara kunne då stoppa og få mat.,Maten var for usunn for Sara.,1
295,"Rufus har nettopp byrja på ein ny skule, og han har ingen vener der.",I byrjinga er han redd han ikkje skal treffa nokon.,Men ein fin kar som heiter Ralph introduserte seg for Rufus ein dag.,Dei merkar at dei er i same klasse i kjemi.,Dei blir lagd saman på ein plass i eit laboratorium.,Rufus er glad for å ha ein ven på geometrisk klasse.,1
296,Tom ville ha eit kjemi-sett til jul.,Mor hans sa at det var for farleg for ein liten gutt.,"Tom bad om ein valp i staden, og moren hans endra plutseleg meining.","Tom forsto ikkje kvifor, men han brydde seg ikkje.",Han var berre så glad fordi han fekk kjemiske test.,Han var skuffa over å få kjemisk sett.,1
297,Tidleg kvar morgon besøker kolibriane veranda mi.,I dag såg eg at dei såg opprørte ut.,Ein fugl med eit spesielt språk hadde ei særs sterk territorium.,Brått kom det ein stor svart fugl utanfor.,Det åt territoriella kolibri lett.,Eg skød rotta og kasta kroppen i søpla.,1
298,Eg var med i ein skolespill.,Kostyme krev ein halskjole.,Eg fann ingen kar overalt!,"Ho fekk lagd av mor si, som lagde boregen sjølv.",Lo han visste kva som stod på.,Lo hadde det beste kostimet i stykket.,2
299,Eg var på mi første dag på jobb.,Manageren min hadde på seg ein Beatles-skjorte.,Vi snakka om kjærleiken vår til Beatles.,Vi vart gode vener.,Seinare bestemte me oss for å starta eit lite band.,Seinare sa manageren min at han ikkje likte Beatles.,1
300,Tyler gjekk til ein baseball-kamp.,Han såg sitt favorittlag!,Teamet hans spelte hardt.,Laget hans vann!,Tyler vart deprimert.,Tyler var så glad!,2
301,Tanden til Flora byrja å gjera vondt.,"Ho hata tannlegen, så ho prøvde å overse det.",Smerta vart verre og verre.,Til slutt måtte Flora melde til tannlege.,Ho var verkeleg opprømt fordi ho elskar tannlegen.,Tannlegen fekk tannen hennar til å føljast betre.,2
302,Derek likar å lesa.,Han las alle bøkene i huset sitt.,"Han trengde meir å lesa, men hadde ikkje pengar.",Derek har eit bibliotekskort!,Derek les aldri meir for tida.,Derek les no heile tida.,2
303,Eg gjekk til ein bar med nokre av venene mine.,"Eg var utan pengar, men trudde eg kunne halde dei i lag.",Og det viste seg at dei var alle saman.,"Ingen av oss kjøpte noko, og vi prate i timar.",Baren bad meg og venene mine om å gå etter ei stund.,Etter det bestemte me oss alle for å gå på ein restaurant.,1
304,Eg var på vaskeriet i søndags.,Det var ei søt jente der som vaska oppvasken sin òg.,Eg gjekk opp og tok til å snakka med dei.,"Ho smilte, men såg ikkje interessert ut.","Eg lét ho vera, men heldt på å smyga på ho.",Eg kjøpte ei klede til henne den ettermiddagen.,1
305,Pat vakna opp med trang til å leka hooky frå arbeid.,"Så han ringte meg den morgonen, og eg gjorde som om eg var syk.",Det gjekk ikkje ein time før han fekk ein sms.,Han får beskjed om at arbeidet er avlyst fordi det snøar.,Pat gjekk på bilen sin og køyrde til jobb.,Pat følde seg dum for å late som han var sjuk.,2
306,Greg var på sykkel til butikken.,Ein arm kom fram frå ein gøte då Greg gjekk forbi.,Greg fall frå sykkelen då han blei støytt til jorda.,Han såg frå gongen på fortauet på ein mann som red bort med sykkelen sin.,"Greg melde det til politiet, og dei fekk snara tjuven.",Greg dømde i chili-konkurransen.,1
307,Johnson har aldri likt å vera utendørs.,Kjærasten hans dril han med at han aldri kunne gå på campingtur.,Johnson bestemmer seg for å bevise at ho tok feil.,Han pakkar ein telt og går på camping for ei lang helg.,"Han hadde ei elendig helg, men sa til kjæresten si at det var dei finaste.",Johnson var ein ivrig utendørsmann og gjekk ofte på tur.,1
308,Jim mista lommeboka si som hadde alle pengane hans i.,Han hadde ikkje meir pengar til mat for familien før neste månad.,Pete fann ei veske der ute på parkeringsplassen.,"Det inneheld hundrevis av dollar, og Pete ville verkeleg ha ein ny TV.",Pete gøymde lommeboka og gav pengane til velferd.,Pete heldt på pengekassa og kjøpte ein ny TV.,2
309,Sally hadde ei eldre syster som var god på alt.,Ein dag sa ho til syster si Mary at ho følde seg usikker.,Mary lat henne gå og sa at ho òg hadde mange sterke sider.,Sally såg på seg sjølv på ein annan måte.,Sally meinte at syster hennar var grusam.,Sally følgde seg betre.,2
310,Eg måtte ta sonen min med på akutten denne sommaren.,Han spelte fotball med nokre vener og vart skoten i hovudet.,"Han sprang augebrynet sitt opp, og vi var redde for at han skulle få eit brudd i anletet.",Heldigvis var det ikkje eit brek.,"Son min døydde, og vi gravla han på kyrkjelyden.",Han har eit ar av stingene.,2
