,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
483,Robin က အားကစားရုံကို သွားတယ်။,သူမက ၂ နာရီလောက် လေ့ကျင့်ခန်းလုပ်တယ်။,ဉာဏ်ရည်တုမှာ လက်တွေ၊ ဗိုက်တွေကို လုပ်တယ်။,သူမဟာ အသွင်အပြင်ထဲ ရောက်ဖို့ စိတ်ပိုင်းဖြတ်ထားတယ်။,သူမဟာ တစ်နှစ်လုံး ဆက်လက်လေ့ကျင့်ခဲ့တယ်။,သူမ အိမ်ပြန်ရောက်တော့ ရေခဲမုန့်ဘူး သုံးဘူးစားလိုက်တယ်။,1
484,Rachelle ဟာ သူမရဲ့ ပထမဆုံးအိမ်ကို ဝယ်နိုင်ဖို့ ကြိုးစားလုပ်ကိုင်ခဲ့ရတယ်။,သူမရဲ့ အောင်မြင်မှုအတွက် အရမ်းဂုဏ်ယူမိပါတယ်။,ကံဆိုးချင်တော့ သူမ အလုပ်နဲ့ သူမရဲ့ အိမ်ကို ဆုံးရှုံးခဲ့ရပါတယ်။,သူမဟာ ဟိုတယ်တစ်ခုမှာ တည်းခိုပြီး အလုပ်သစ်တစ်ခု ရှာဖို့ ဆုံးဖြတ်လိုက်တယ်။,အဖြစ်အပျက်တွေ ပြောင်းလဲလာတာကို သူမပျော်နေတယ်။,သူမဟာ စိတ်ဓာတ်ကျလာခဲ့တယ်။,2
485,Wendy ဟာ သူ့သမီးကို ခြံထဲခေါ်သွားတယ်။,သူတို့တွေ ပန်းသီးတွေအများကြီး ရိတ်ပြီး အိမ်ကိုယူလာကြတယ်။,အတူတူပဲ ပန်းသီးတွေကို အခွံလိုက်ပြီး သန့်စင်ကြတယ်,Wendy နဲ့ သူ့သမီးက ဒါတွေကို ဟင်းအချိုတစ်ခု လုပ်ပြလိုက်တယ်,Wendy ဟာ သူ့သမီးနဲ့ ခိုင်မာတဲ့ သံယောဇဉ်တည်ဆောက်ဖို့ အချိန်ကောင်းကောင်း ကုန်ဆုံးခဲ့တယ်။,Wendy က ပန်းသီး မကြိုက်ဘူး။,1
486,Bill က သူ့အိတ်ကပ်ထဲက ပိုက်ဆံအိတ်ကို ပြီးခဲ့တဲ့လက ၂ ပတ်လုံး သိမ်းထားတယ်။,ဒါက စတိုးထဲက ငတုံးအတွက်ပါ။,သူ့အခွင့်အလမ်းအားလုံးကိုယူပြီး ငတုံးကို ဝယ်လိုက်တယ်။,အိမ်အပြန်လမ်းမှာ သူလူးလဲကျခဲ့တယ်။,Bill ကတော့ သူကိုယ်တိုင်ကိုက ကမ္ဘာပေါ်က အပျော်ဆုံးလူလို့ထင်ခဲ့တယ်။,Bill ဟာ မြေကြီးပေါ်မှာ မြေမှုန့်တွေ ဝဲနေတာကို မြင်တော့ စိတ်မကောင်းဖြစ်ခဲ့တယ်။,2
487,Neil ဟာ Romania ကို အလည်လာခဲ့သူပါ။,သူ ချက်ချင်းဆိုသလို ရောက်လာပြီး ထရန်စီဗေးနီးယားကို မြင်ရတော့ စိတ်လှုပ်ရှားမိတယ်။,သူအဲဒီကိုရောက်တော့ လှပတဲ့နန်းတွေကို တွေ့ရတယ်။,သူဟာ ခင်မင်စရာကောင်းတဲ့ ဒေသခံတွေကိုလည်း တွေ့ခဲ့တယ်။,Neil ဟာ Transylvania ကို ဘယ်တော့မှ ပြန်မသွားဖို့ ဆုံးဖြတ်ခဲ့တယ်။,Neil ဟာ Transylvania ကို လည်ပတ်ရတာ နှစ်ခြိုက်ခဲ့တယ်။,2
488,Marc ဟာ ဗီဒီယို ဂိမ်းတွေကို ကြိုက်တယ်။,သူအကြိုက်ဆုံး ဗီဒီယိုဂိမ်းစီးရီးက ကစားနည်းသစ်တစ်ခု ထုတ်ခဲ့တယ်။,သူဟာ အလုပ်ကို ကြိုးစားပြီး ပိုက်ဆံတွေစုခဲ့တယ်။,နောက်ဆုံးတော့ ဂိမ်းကိုဝယ်နိုင်ခဲ့တယ်။,ဝမ်းနည်းစရာက သူဟာ ဘောလုံးပွဲကို နောက်ကျသွားတယ်။,ဝမ်းနည်းစရာက ဒီဗီဒီယိုဂိမ်းသစ်က စိတ်ပျက်စရာပါ။,2
489,ပြီးခဲ့တဲ့ အပတ်က သရုပ်ဆောင် နှစ်ယောက်က နောက်ထပ် ဇာတ်ကွက်သစ်ကို စမ်းလုပ်ခဲ့တယ်။,ကားတိုက်မှုကြီး ဖြစ်ခဲ့တယ်။,တစ်ခုခု မှားသွားပြီး လုံခြုံရေးကြိုးတစ်ချောင်း ကျိုးသွားခဲ့တယ်။,စတန့်သမားဟာ သူ့ထိုင်ခုံကနေ ပစ်ချခံလိုက်ရတယ်။,စတန့်မင်ဟာ အကြောသေသွားတယ်။,စတန့်သမားက ဒါကို ကြိုက်တယ်။,1
490,Pamela ဟာ သူ့ရည်းစား Ralph ကို တွေ့ရတာကို အရမ်းစိတ်လှုပ်ရှားနေတာပေါ့။,Ralph က သူပြောတာတွေကို နားမထောင်ဘူး။,သူဟာ အချိန်မီ ရောက်ဖို့က ရှားရှားပါးပါးပါ။,အခြားမိန်းကလေးတွေနဲ့ တွဲပြီး ဟန်ဆောင်နေခဲ့တယ်။,Ralph က Pamela ကို လက်ထပ်ဖို့ တောင်းဆိုတယ်။,Pamela က Ralph နဲ့ လမ်းခွဲဖို့ ဆုံးဖြတ်လိုက်တယ်။,2
491,Helen ဟာ အာကာသကို သွားချင်ခဲ့တယ်။,အာကာသယာဉ်မှူးဖြစ်ချင်တယ်လို့ ဆုံးဖြတ်လိုက်တယ်။,သူအတော်လေး ကြိုးစားသင်ယူခဲ့တယ်။,သူမဟာ စမ်းသပ်မှုအားလုံးမှာ အောင်မြင်ခဲ့တယ်။,Helen ဟာ ပထမဆုံးတာဝန်ကို စိတ်ထက်သန်စွာ စောင့်မျှော်ခဲ့တယ်။,ဟယ်လင်ဟာ အာကာသကို မြင်ရတာ ကြောက်ခဲ့တယ်။,1
492,ပြီးခဲ့တဲ့ အပတ်က တိုက်ခန်းသစ်ကို ပြောင်းခဲ့တယ်။,ရွေ့စရာတွေက အများကြီးရှိခဲ့တယ်။,ကျွန်တော့တိုက်ခန်းကို ပစ္စည်းတွေအားလုံးပို့ဖို့ ၈ နာရီကျော်အချိန်ယူခဲ့တယ်။,နောက်တော့ အရာတိုင်းကို စနစ်တကျ စီစဉ်ရတော့တယ်။,အဲဒီနောက်မှာ ကျွန်တော် တစ်သက်လုံး အကြာဆုံး အိပ်ခဲ့တယ်။,ကိုယ့်ပစ္စည်းတွေ ပြန်ထုပ်ပိုးထားတယ်။,1
493,Hailey ဟာ သူငယ်ချင်းတွေနဲ့ ကစားရတာ ကြိုက်တယ်။,သူမဟာ အပတ်စဉ် ကစားတဲ့ နေ့လည်ခင်းတစ်ခုရှိခဲ့တယ်။,တစ်နေ့မှာ Hailey ရဲ့အမေနဲ့ အခြားအမေတွေ စကားများကြပြီး,Hailey ကို သူတို့ ဘယ်တော့မှ ပြန်မသွားဘူးလို့ ပြောတယ်။,Hailey ဟာ သူတို့အားလုံးကို မနက်ဖြန်မှာ ပြန်တွေ့ဖို့ စိတ်လှုပ်ရှားခဲ့တယ်။,Hailey ဟာ သူ့မိတ်ဆွေတွေကို မမြင်ရတော့ဘူးလို့ တွေးရင်း ငိုခဲ့တယ်။,2
494,Maybelle ရဲ့အသက်ရှူသံက အမြဲတမ်းပဲ ငရုတ်သီးမှုန့်လို အနံ့ရှိခဲ့တယ်။,သူ့အိမ်ကလည်း အလားတူဖြစ်ခဲ့တယ်၊ ဒါမှမဟုတ် အနည်းဆုံး သူအဲဒါကို မှတ်မိတယ်။,ဒီနေ့အထိတော့ သူ့အဝတ်ဘီဒိုထဲမှာ ငရုတ်သီးမှုန့်တွေ သိမ်းထားတုန်းပါ။,သူ့အဖွားကို သတိရစေပြီး သူ့အတွက် ဘာဆိုလိုတာ သိစေတယ်။,သူ့အဖွားကို မုန်းတယ်။,ဒါဟာ ကြည်နူးဖွယ် အမှတ်တရတစ်ခုပါ။,2
495,ဂျက်က သူ့သူငယ်ချင်းတွေနဲ့ တောင်ပေါ် နှင်းလျှောစီးထွက်တယ်။,ဂျက်က နှင်းလျှောစီးတာ မတော်ပေမဲ့ ဘာဖြစ်ဖြစ် သွားခဲ့တယ်။,တစ်နေ့မှာ အားလုံးဟာ စိန်ခေါ်မှုရှိတဲ့ တောင်စောင်းတစ်ခု ဆင်းနေတယ်။,တခြားကလေးတွေလဲ အဆင်ပြေကြပေမယ့် ဂျက်က လဲကျပြီး ခြေထောက်ကျိုးသွားတယ်,Jake ဟာ နှင်းလျှောစီးတာကို ပြန်မစခင် ခြေထောက်ကောင်းဖို့ စောင့်ခဲ့တယ်။,နောက်နေ့မှာ ဂျက်က နှင်းလျှောစီးဖို့ ထပ်ပြီး ကြိုးစားတယ်။,1
496,ဗယ်လီရီက ဂျာမန်စာ လေ့လာချင်တယ်လို့ ဆုံးဖြတ်လိုက်တယ်။,သူမကို သင်ပေးဖို့ အတန်းတစ်ခုကို စာရင်းသွင်းခဲ့တယ်။,စာသင်ခန်းထဲမှာ မရှိတဲ့အခါမှာ သူဟာ အတော်ကလေး ကြိုးစား သင်ခဲ့ရတယ်။,မကြာခင်မှာပဲ ဂျာမန်သူငယ်ချင်းတစ်ယောက်နဲ့ ဂျာမန်စကားပြော လေ့ကျင့်ဖို့ ဆုံးဖြတ်ခဲ့တယ်။,Valerie ဟာ ဂျာမနီကို သွားချင်ခဲ့တယ်။,Valerie ဟာ တစ်နေ့ အီတလီမှာ နေထိုင်ဖို့ မျှော်လင့်တယ်။,1
497,Clara က စျေးကို သွားတယ်။,သူမရဲ့ သူငယ်ချင်း Sally နဲ့ ဆုံခဲ့တယ်။,ကုန်တိုက်မှာ နေ့လည်စာစားကြတယ်။,ကျန်တဲ့နေ့မှာ စျေးဝယ်ထွက်ကြတယ်။,Clara အိမ်ရောက်တဲ့အချိန်မှာတော့ ပင်ပန်းနေပါပြီ။,Clara ဟာ အရမ်းကို အထီးကျန်နေတယ်။,1
498,Tim က ဖုန်းအသစ်ကို ရသွားတယ်,ဒါကိုရပြီး နာရီအနည်းငယ်အတွင်း သူလွင့်သွားတယ်။,သူ့ဖုန်းကို ကာကွယ်ဖို့ အိတ်တစ်လုံးလိုတာ သူဆုံးဖြတ်ခဲ့တယ်။,သူဟာ အနီးရှိ စတိုးဆိုင်ကိုသွားပြီး ရေစိုခံနိုင်မယ့် ဖုန်းအဖုံးကို ဝယ်ယူခဲ့တယ်။,Tim ရဲ့ဖုန်းဟာ ရေတွေလွင့်သွားလို့ ပျက်စီးသွားခဲ့တယ်။,Tim က ရေထဲ လဲကျမှာကို စိတ်ပူစရာ မလိုတော့ပါ။,2
499,Gina ရဲ့မိသားစုဟာ အဝေးပြေးလမ်းဘေး နားဖို့နေရာတစ်ခုကို ကားရပ်ခဲ့တယ်။,Gina က ကားထဲက ထွက်ပြီး ခြေထောက်တွေ ဆန့်တယ်။,ဘတ်ဂျက်တွေ ကုန်သွားကြတယ်,Gina က ပုံမှန်အားဖြင့် Burger King ရဲ့ ဖရဲသီးတွေကို မကြိုက်ဘူး။,Gina ဟာ သူ့မိသားစုမပါပဲ လမ်းမပေါ် လျှောက်ခဲ့တယ်။,Gina ဟာ အရမ်းကို ဆာလောင်လို့ ဒီတစ်ခါတော့ ဖရဲသီးတွေ အရသာရှိခဲ့တယ်။,2
500,တစ်ညမှာ ဖုန်းခေါ်တာ ခံရတယ်,အဲဒါက သူငယ်ချင်းတယောက်ရဲ့ ဖုန်းခေါ်သံလို့ ထင်ပြီး ဖုန်းဆက်လိုက်တယ်။,နောက်ဖုန်းက အမျိုးသမီးက ကျွန်မအတွက် မရင်းနှီးဘူး။,ဘယ်သူလဲ၊ ဘာကြောင့် သူတို့ခေါ်တာလို့ မေးတယ်။,သူမက ဆုံးရှုံးသွားခဲ့ပြီဖြစ်တဲ့ ကျွန်မအမေပါလို့ ပြောတယ်။,ဖုန်းပြောနေတဲ့ လူကို နှုတ်ဆက်လိုက်တယ်။,1
501,ငွေကိုင် Nelly ဟာ စတိုးဆိုင်မှာ နေ့ဆိုးတစ်နေ့ ကုန်ဆုံးနေတယ်။,သူမဟာ သေးငယ်တဲ့ အမှားတွေကို လုပ်နေခဲ့လို့ လူတွေ ဒေါသထွက်လာခဲ့ကြတယ်။,သူမရဲ့ နောက်ဆုံး ဖောက်သည်တောင် စိတ်ဆိုးပြီး ဒါက သူမရဲ့ အပြစ်တောင်မဟုတ်ဘူး။,သူမရဲ့ အနားယူချိန် ရောက်တာနဲ့ အပြင်ကို ပြေးသွားတယ်။,Nelly ဟာ အပြင်ကို ထွက်ရတာကို မုန်းခဲ့တယ်။,လေကောင်းလေသန့်ဟာ Nelly ရဲ့ စိတ်ကို ကြည်လင်လာစေဖို့ လိုအပ်တဲ့ အရာပါပဲ။,2
502,Alec ရဲ့ သမီးက ကစားဖို့ အုတ်တွေ ပိုလိုချင်တယ်။,Alec က အုတ်ချပ်တွေက သူ့စိတ်ကို သိပ္ပံနည်းကျ ပိုကောင်းအောင် လုပ်ပေးမယ်လို့ ထင်ခဲ့တယ်။,Alec ဟာ စာလုံးတွေပါတဲ့ ဘလော့တွေ ဝယ်ခဲ့တယ်။,Alec ရဲ့သမီးက စကားလုံးတွေထက် ဒါတွေကို တည်ဆောက်မှုတွေအဖြစ်သုံးတယ်။,Alec နဲ့ သူ့ဇနီးဟာ ရုပ်ရှင်ကြည့်ဖို့ ဆုံးဖြတ်လိုက်တယ်။,Alec ဟာ သူ့သမီး စကားပြော ကျွမ်းကျင်မှုကို ဖွံ့ဖြိုးအောင် လုပ်နေတာမြင်ဖို့ ပျော်နေတယ်။,2
503,အိမ်နီးချင်းကို သတ်ဖို့ ဆုံးဖြတ်လိုက်တယ်။,ညလယ်ပိုင်းမှာ သူ့အိမ်ကို ခိုးဝင်ခဲ့တယ်။,သူ့ကို အိပ်နေတုန်း သတ်လိုက်တယ်။,ရဲတွေဖမ်းတာ ခံခဲ့ရတယ်။,ရဲအရာရှိက ကျွန်မကို ရဲအရာရှိကြီး ရာထူးပေးလိုက်တယ်။,ထောင်ဒဏ် တစ်သက်တစ်ကျွန်း ကျခံရတာဟာ ဆိုးဝါးတဲ့ အရာတစ်ခုပါ။,2
504,Tim က စပ်တူဖုန်းကို သုံးပြီးသား ဆိုင်မှာ ဝယ်ခဲ့တယ်။,သူ့မှာ တီးဖို့ ဓာတ်ပြားမရှိခဲ့ဘူး။,သူ့မိဘတွေဆီက သူ့ကို မေးတယ်။,သူတို့ ငယ်စဉ်က ဓာတ်ပြားစုစည်းမှု တစ်ခုလုံးကို သူ့ကို ပေးခဲ့တယ်။,ပါတီတစ်ခုမှာ ဓာတ်ပြားတွေဖွင့်တဲ့အခါ သူ မိုက်ပြီး ခေတ်ဟောင်းလို့ ခံစားရတယ်။,သူ့မိဘတွေ စောင့်ကြည့်ရင်း စံချိန်တွေကို တစ်ခုပြီးတစ်ခု သူချိုးခဲ့တယ်။,1
505,Amy ဟာ ကျန်းမာချင်ခဲ့တယ်။,သူမဟာ ဖျော်ရည် ဖျော်စက် ဝယ်ခဲ့တယ်။,သူမဟာ အရသာရှိတဲ့ အသီးအရွက်နဲ့ ဟင်းသီးဟင်းရွက် အချိုရည်တွေ လုပ်တယ်။,ဖျော်စက်ကို သန့်ရှင်းဖို့ မိနစ် ၂၀ ကြာခဲ့တယ်။,Amy ဟာ ဝိတ်တက်ဖို့ စိတ်ပိုင်းဖြတ်ထားတယ်။,Amy ဟာ ဝိတ်ကျဖို့ စိတ်ပိုင်းဖြတ်ထားတယ်။,2
506,Tina ဟာ အထက်တန်းက ကတဲ့ အသင်းမှာ ဝင်ပြိုင်ခဲ့တယ်။,ကအပြီးမှာ ကသွန်ပြဆရာက သူမနဲ့ စကားပြောချင်တယ်။,သူ့အရည်အချင်းတွေဟာ အသင်းမှာ ပါဖို့ မလုံလောက်ဘူးလို့ ပြောတယ်။,သူမဟာ ချက်ချင်းပဲ စာမေးပွဲခန်းကနေ ထွက်သွားတယ်။,တိနာဟာ သူ့မျက်ရည်တွေကို ထိန်းထားတယ်။,Tina ဟာ အထက်တန်းကျောင်းက ကပွဲအသင်းမှာ ပါဝင်ခဲ့ပါတယ်။,1
507,Sally ဟာ အလုပ်နားချိန်မှာ,အပြင်က Taco Stand က Taco တွေကို သွားယူတယ်။,သူ့ပိုက်ဆံအိတ်ကို အိမ်မှာ မေ့နေတာကို သူ သတိထားမိတယ်။,လူကောင်းတစ်ယောက်က ဖြစ်ပျက်တာကို သတိထားမိပြီး ပေးချေဖို့ ကမ်းလှမ်းတယ်။,Sally ဟာ သူ့ကြင်နာမှုအတွက် ကျေးဇူးတင်ခဲ့တယ်။,Sally ဟာ ကျန်တဲ့ အားလပ်ရက်ကို ငိုခဲ့တယ်။,1
508,Amy ဟာ အလုပ်ကနေ ခဏလောက် လစာတိုးတာခံနေရတယ်။,ဒါပေမဲ့ ဒါက သူမမျှော်လင့်နေတဲ့ ပိုက်ဆံအများကြီးတော့ မဟုတ်ဘူး။,သူမရဲ့ အကြီးအကဲက သူမရဲ့ နောက် စာရင်းမှာပါလာမယ်လို့ ပြောတယ်။,သူမ ငွေကို လက်ခံရရှိစဉ်က လစာတိုးတာ မရှိခဲ့ပါ။,Amy ဟာ အတော် စိတ်ပျက်ခဲ့တယ်။,Amy ဟာ အပိုငွေ မရတော့တာကို စိတ်သက်သာရာရခဲ့တယ်။,1
509,Jennifer ဟာ ကျောင်းတေးဂီတအဖွဲ့မှာ ပါဝင်ချင်ခဲ့တယ်။,တယောထိုးသင်တန်းတွေ စတက်ခဲ့တယ်။,[စာမျက်နှာ ၂၃ ပါ ရုပ်ပုံ],တီးဝိုင်းမှာ ပါဝင်ဖို့ အဆင်သင့် မဖြစ်သေးဘူး လို့ ခံစားမိတယ်။,Jennifer ဟာ စာကို ကြိုးစားပြီး သင်ယူကာ တီးဝိုင်းမှာ ပါဝင်ခဲ့တယ်။,Jennifer ဟာ တယော သင်ခန်းစာတွေ မယူခဲ့ဘူး။,1
510,Fred ဟာ သူ့သူငယ်ချင်းတွေနဲ့အတူ ကမ်းခြေကို သွားခဲ့တယ်။,သူက ရေနဲ့ နေရောင်ကို နှစ်သက်တယ်။,နေဝင်ပြီးနောက် သူ့မိတ်ဆွေတွေက ကမ်းခြေမှာ ပါတီတစ်ခု လုပ်ခဲ့တယ်။,Fred ဟာ မူးပြီး သဲထဲမှာ လဲကျသွားတယ်။,Fred က လှိမ့်ချပြီး အိပ်ရာပေါ်က ပြုတ်ကျသွားတယ်။,Fred ဟာ မအိပ်မပျော်နဲ့ နိုးလာတယ်။,2
511,Ronnie ဟာ တစ်နေ့က အလုပ်ကို စက်ဘီးစီးသွားခဲ့တယ်။,ရုတ်တရက် ကျောက်တုံးနဲ့ တိုက်မိပြီး လဲကျသွားတယ်။,သူအနာမကျခဲ့ပေမဲ့ သူ့ဝတ်စုံကတော့ ပျက်စီးသွားခဲ့တယ်။,သူ အလုပ်ကို သွားနေတုန်းပဲ။,Ronnie ရဲ့ အကြီးအကဲက သူ့ရဲ့ စိတ်အားထက်သန်မှုကို ချီးကျူးခဲ့တယ်။,ရွန်နီဟာ ကျောင်းတက်ချိန်မှာ ချက်ချင်း ထွက်သွားခဲ့တယ်။,1
512,Burke မှာ သူငယ်ချင်းတွေ အများကြီးမရှိဘူး။,အမြဲ မျက်နှာမှာ ညှို့ဓာတ်ကြီးကြီးနဲ့ လျှောက်သွားနေသူပါ။,တစ်နေ့ သူစိမ်းတစ်ယောက်က သူ့ကို ပြုံးပြနေဖို့ ပြောတယ်။,Burke က ပြုံးပြီး ကြိုးစားဖို့ ဆုံးဖြတ်တယ်။,Burke ဟာ မကြာခင်မှာ စိတ်တိုစရာအဖြစ် ပြန်ရောက်သွားခဲ့တယ်။,Burke က သူစိမ်းတွေရဲ့ စွက်ဖက်မှုကို ကြိုက်တယ်။,1
513,တစ်ညမှာ Matt ဟာ ကားမောင်းပြီး အိမ်ပြန်လာနေတယ်။,သူ ဒါကို ဂရုမစိုက်ခဲ့ဘူး။,လမ်းဖြတ်ကူးသူ အပြေးသမားကို သူက ဝင်တိုက်ပြီး ဒဏ်ရာရစေခဲ့တယ်။,Matt က ထိတ်လန့်ပြီး သူမကို စစ်ဆေးဖို့ ရပ်လိုက်တယ်။,အဲဒီနောက်မှာ Matt ဟာ လမ်းပေါ်မှာ ပိုအာရုံစိုက်လာခဲ့တယ်။,Matt ဟာ ပိုကောင်းတဲ့ စခန်းရှာဖို့ ကားရေဒီယိုကို တီးခတ်ခဲ့တယ်။,1
514,Brian ဟာ ပါရမီရှင်များရဲ့ ပြပွဲအတွက် စိတ်လှုပ်ရှားနေခဲ့တယ်။,သူ့ဘက်တီးတွေ လေ့ကျင့်တာ အပိုလုပ်နေတယ်။,သူ့ရဲ့ တစ်ကိုယ်ရေ တမူထူးမှုအတွက် စင်ပေါ်မှာ စကတ်တစ်ထည် ဝတ်တယ်။,သူတင်ဆက်မှုပြီးသွားတဲ့အခါ သူ့ကို မတ်တတ်ရပ်ပြီး လက်ခုပ်တီးကြတယ်။,Brian ဟာ အရမ်းကို ဖန်တီးနိုင်စွမ်းရှိပြီး သတ္တိရှိသူပါ။,Brian ဟာ သိပ်ပြီး ဖန်တီးနိုင်စွမ်း မရှိခဲ့ပါ။,1
515,Halloween ရောက်လုနီးပြီ။,အိမ်ကို ဆင်ခြင်ဖို့ ဆုံးဖြတ်လိုက်တယ်။,ဆိုင်ကိုသွားပြီး အလှဆင်ပစ္စည်းတွေ ဝယ်ခဲ့တယ်။,အိမ်ပြန်ပြီး ပစ္စည်းသစ်တွေ ကောက်ယူခဲ့တယ်။,အားလပ်ရက်အတွက် ဆင်ယင်တာ ကြိုက်တယ်။,အလှဆင်တာ မုန်းတယ်။,1
516,မကြာခင်က အလုပ်မှာ ရာထူးတိုးပေးခဲ့တယ်။,ဒီကုမ္ပဏီမှာ ကျွန်မလုပ်နေတာ ရှစ်နှစ်နီးပါးရှိပါပြီ။,ဒီမြှင့်တင်မှုကို ကျွန်မရဖို့ အတော် ကြိုးစားခဲ့တယ်။,[စာမျက်နှာ ၂၃ ပါ ရုပ်ပုံ],ကျွန်မက ထိုက်တန်တယ်လို့ ခံစားမိတယ်။,ကျွန်မ မထိုက်တန်ဘူးလို့ ခံစားမိတယ်။,1
517,Tia ဟာ လက်မှုပစ္စည်းပြပွဲမှာ ရောင်းဖို့ တစ်ခုခု လုပ်ချင်ခဲ့တယ်။,အိမ်မှုလုပ် ဆပ်ပြာကို သူမကိုယ်တိုင်လုပ်ခဲ့တယ်။,သူမဟာ မီးဖိုပေါ်က အိုးအကြီးထဲမှာ glycerin ဆပ်ပြာကို လုပ်ပါတယ်။,နောက် သူမရဲ့ ဘားတွေရဲ့ အလယ်မှာ ပန်းပွင့်တွေ ဖိသိပ်တယ်။,"""အိုး၊ မင်းက အရမ်းကောင်းတယ်""",Tia ဟာ သူမရဲ့ ခွေးတွေကို ဆေးဖို့ ဆပ်ပြာကို သုံးခဲ့တယ်။,1
518,တစ်နေ့မှာ ရဲက မှုခင်းတစ်ခုကို စုံစမ်းနေတယ်။,ဘယ်ကို သွားရမလဲဆိုတာ သူတို့တွေ သေချာမသိကြဘူး။,စာကြည့်တိုက်နောက်မှာ သူတို့ စစ်ဆေးဖို့ ကမ်းလှမ်းချက်တစ်ခုရခဲ့တယ်။,အဲဒီမှာ သူတို့ အဓိက သက်သေခံပစ္စည်းတွေကို တွေ့ရှိခဲ့တယ်။,ရဲက ကျူးလွန်သူကိုရှာပြီး သူမကို ဖမ်းတယ်။,ရဲက ငွေစုဖို့ ရပ်ရွာပွဲ တစ်ခု လုပ်တယ်။,1
519,Pat မှာ သင်္ချာစာမေးပွဲရှိတယ်,တစ်ပတ်လုံး အတော်ကလေး ကြိုးစားတယ်။,ဘတ်စ်ကားပေါ်မှာ ဖတ်ဖို့ ကတ်ပြားတွေ လုပ်တယ်။,Pat က စာမေးပွဲမှာ အမှတ်ကောင်းတယ်။,Pat က ပျော်နေတယ်။,Pat က စိတ်မကောင်းဖြစ်နေတယ်။,1
520,Marsha ဟာ သူ့ခင်ပွန်းနဲ့ အတူနေနေနေတုန်းပါ။,အရင်က တစ်ခါမှ မချက်ဖူးတဲ့ သူမရဲ့ အလုပ်က ဒီညအတွက်ပါ။,သူမဟာ တကယ့်ကို အကောင်းစားကို ချက်ပြုတ်နေတယ်လို့ စိတ်ကူးကြည့်မိတယ်။,ကံဆိုးချင်တော့ ကြက်သားကို မီးရှို့ပြီး ဆန်ကို ချက်ပြုတ်တယ်။,မာရှ စိတ်လှုပ်ရှားသွားတယ်။,မာရှ စိတ်ပျက်သွားတယ်။,2
521,Solomon က သူ့နာမည်ကို မကြိုက်ဘူး။,ဒါဟာ ရှေးရိုးဆန်လွန်းတယ်လို့ သူထင်ခဲ့တယ်။,အလုပ်အတွက် မေးမြန်းစဉ်မှာ အလုပ်ရှင်က သူ့နာမည်ကို ချီးမွမ်းတယ်။,သူ့ကိုယ်ပိုင် ထူးခြားတဲ့နာမည်နဲ့ ဆက်စပ်နေတယ်လို့ Solomon က သံသယဖြစ်ခဲ့တယ်။,Solomon က လူတွေ့ မေးမြန်းသူကို ခေတ်ဟောင်းနည်းတစ်ခု တောင်းခဲ့တယ်။,သူ့နာမည်က တကယ်တော့ သိပ်မဆိုးဘူးလို့ သူထင်ခဲ့တယ်။,2
522,မနေ့က Kelly လက်စွပ်အသစ်တစ်ထည်ဝယ်ခဲ့တယ်။,သူ ဒါကို သဘောကျခဲ့တယ်။,ဒါပေမဲ့ ဒီနေ့ စျေးဝယ်ထွက်တော့ သူမ ပျောက်သွားတာပေါ့။,သူမဟာ ဒါကို နေရာတိုင်းမှာ ရှာခဲ့တယ်။,ကြိုးစားပေမဲ့လည်း Kelley ဟာ သူ့ခွေးကို ရှာမတွေ့နိုင်ခဲ့ဘူး။,သူမရဲ့ ကားထိုင်ခုံအောက်မှာ ဒါကိုတွေ့တော့ စိတ်သက်သာရာရသွားတယ်။,2
523,ကျွန်မ ဇနီးက Star Wars ကို အသည်းအသန်နှစ်သက်သူပါ။,သူ့အတွက် ခရစ်စမတ် လက်ဆောင်အတွက် လက်ဆောင် စိတ်ကူးတစ်ခု လိုအပ်ခဲ့တယ်။,သူ့ကို Star Wars ကားလက်မှတ် ဝယ်ပေးမယ်လို့ ဆုံးဖြတ်လိုက်တယ်။,ခရစ်စမတ် မနက်ခင်းမှာ ကျွန်တော်ပေးခဲ့တဲ့ လက်ဆောင်ကို ကြိုက်တယ်။,သူနဲ့အတူ Star Wars ကြည့်ဖို့ ကျွန်မကို ခေါ်သွားဖို့ လက်မှတ်တွေ သုံးတယ်။,စိတ်ပျက်အားလျော့တဲ့ အကြည့်နဲ့ ပစ်မှတ်တွေကို အမှိုက်ပုံးထဲ ပစ်ချတယ်။,1
524,Ben ဟာ တစ်နေ့တာအဆုံးမှာ ပင်ပန်းနေခဲ့တယ်။,ဖောက်သည်က စပိန်ကို တောင်းတယ်။,Ben က ပန်းကန်တွေ ဆေးဖို့ ပျင်းလွန်းတော့ ညစ်ပတ်တဲ့ဟာတွေ စားဖို့ စွဲနေတယ်။,တစ်ပတ်အကြာမှာတော့ စားသောက်ဆိုင်က ဖောက်သည်ရဲ့ တရားစွဲတာ ခံလိုက်ရတယ်။,အထူးဝန်ဆောင်မှုကနေ ဖောက်သည်တွေ စိတ်သက်သာရာရခဲ့တယ်။,ဖောက်သည်က စိတ်ဆိုးတယ်။,2
