,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
194,Ég hef alltaf viljađ geta hjķlað 30 mílur í einu.,Núna get ég bara hjólađ um tuttugu mílur í einu.,Ég fékk mér hjólreiðakennara sem hjálpaði mér að ná árangri.,Ég vann hörđum höndum í nokkra mánuði og borðađi allt rétt fæði.,Nú get ég hjólađ 30 mílur.,Ég er svo úr formi ađ ég get ekki einu sinni hjķlast í eina mílu.,1
195,"Fjölskyldan mín hefur alltaf elskađ tjaldsvæđi, ég ekki svo mikiđ.",Síđasta sumarið sem ég tjaldađi var ūegar ég var 19 ára.,Fyrst bilaði bíllinn okkar og við vorum fastir í hita í marga tíma.,"Ég brenndist í höndinni á kvöldmatnum, datt í vatnið og var borđađ af skordýrum.",Ūetta var besta ferđ lífs míns.,Ég ákvað að fara aldrei aftur í tjaldbúðir.,2
196,Prófessorinn minn úthlutaði bekknum mínum ritgerð.,Þegar ég yfirgaf kennslustofuna hafði ég gleymt því.,Nokkrum dögum síðar sendi bekkjarfélagi minn mér skilaboð og spurði hvort ég hefði gert það.,Ég var svo upptekinn af því að ég hafði alveg gleymt!,Ég var áhyggjufullur um einkunnina mína.,Ég var viss um að ég fengi A ef ég skilaði ekki ritgerðinni minni.,1
197,Sally telur að yfirmaður hennar sé að reyna að reka hana.,Hún er seint til að ganga úr skugga um að hún sé að vinna rétt.,Sally er enn á taugum.,Hún ákveđur ađ funda viđ yfirmann sinn.,Sally vonast til að missa vinnuna.,Sally vonast til ađ yfirmaðurinn haldi henni.,2
198,Við ákváðum að læra að búa til sælgæti.,Við skoðuðum bók um málið og lesum hana.,Svo gerđum viđ tilraun.,Við gerðum okkur grein fyrir því að við ofmetum hversu erfitt það var að búa til sælgæti.,Viđ fundum ađ viđ gerđum rugl í eldhúsinu.,Við ákváðum að selja sælgæti okkar í bútík í nágrenninu.,1
199,Will var mjög villtur í leikskólanum og hlustađi ekki á kennarann sinn.,Fađir hans var mjög reiđur á honum.,Hann benti á húsverđarann og sagđi Will ađ ūađ væri framtíđ hans.,Will vildi ekki ūrífa skķlabađherbergiđ.,Will fór að hlusta á kennarann sinn.,Will vildi vera húsverđur.,1
200,Emily var mjög kvíđin ađ fara í sprautu hjá læknum.,Hún fauk sig undir borðið og grét.,Ūegar hjúkrunarkonan gaf henni sprautuna rétti Emily út höndina og slķ hana.,Bæði Emily og hjúkrunarfræðingurinn urðu hissa og sársaukafullir.,Foreldrar hennar ávítu Emily.,Foreldrar Emilíu hvetju hana.,1
201,Ég og vinir mínir vorum að leika okkur úti.,Viđ vildum spila nũjan leik.,Viđ ákváđum ađ spila gatnathokkí ūví viđ vorum ekki kunnugir viđ ūađ.,Viđ fórum út og fengum út búnađ.,Við spiluðum af áhugi þar til það varð dimmt.,Viđ lögđum búnađinn í burtu og fórum hver á sinn veg.,1
202,Einn daginn hætti tölvumúsinn minn að virka.,Ég fór í búð til að kaupa nýja.,Hver mús sem ég fann var of dýr.,Ég fķr heim og ákvað ađ reyna ađ laga músina mína.,Ég náði árangri.,Ég ákvað að hætta að nota tölvuna.,1
203,Samantha var ađ keyra í bekkinn.,Hún tók eftir því að hún hafði gleymt kennslubók sinni heima.,Hún keyrđi heim til ađ ná í hann.,Hún kom 25 mínútum of seint í kennslustundina.,Hún var fyrsta manneskjan sem kom.,Ég var betri fyrir hana að vera seint en að vera óundirbúinn.,2
204,Ég var í fyrsta sinn á skíðum og mér gekk ekki vel.,Ég skíddi beint í braut annars skíðamanns.,Við lendum í árekstri og féllu báðar á jörðina.,Annar skíðamaðurinn sagðist heita Jack og gaman að kynnast.,Mér fannst Jack mjög kurteis.,Mér fannst Jack mjög óhræddur.,1
205,Gabe ūurfti skrifborđ í herbergi sínu.,En hann var ekki ríkur.,Hann fann spjalda í bílskúrnum.,Svo hann gerði skrifborð úr því.,Gabe ákvað að kaupa skrifborð í herbergið sitt.,Hann polerađi tréđ eftir ađ hann smíđađi skrifborđiđ.,2
206,Rick sagði vinum sínum að hann hataði tjaldsvæði.,Ūeir hlũtuđu honum ūar til hann fķr í tjaldstķr.,Einu sinni vaknaði hann til orma í tjaldi sínu.,Hann hljóp öskrandi út úr tjaldinu.,Rick vill ekki einu sinni hugsa um að fara á tjaldsvæði núna.,Rick kærðaði slanguna glaður.,1
207,Jerry vildi byrja nũjan feril.,Hann leitađi í auglýsingunum eftir atvinnuleigum.,Hann fann eftirsóknarverða stöðu í einni auglýsingunni.,Hann sendi ferilskrá sína í tölvupóst til ráðningarstjóra.,Jerry ákvað síðar að það væri auðveldara að safna atvinnuleysisbóta.,Þá ráðningarmaður skipuleggja viðtal fyrir Jerry.,2
208,Emile vildi verða frábær kokkur.,Hann fķr í kennslu og vann hörđum höndum í matreiđslunni.,Hann æfði matreiðslu sína og bauð upp mat fyrir vini sína.,Vinir hans elskaðu matreiðslu hans og hvattu hann til.,Emile fékk loks vinnu sem matreiðslumaður.,Emile hætti að tala við vini sína.,1
209,Ella hafði pakkað útferð fyrir fjölskyldu sína.,En hún gleymdi að taka með gaffla!,Ūeir gátu ekki borđađ kjúklinginn og vatnsmelónuna.,Svo fengu allir að hlæja og borða með höndum.,Ella var ánægđ međ ađ útferðartíminn var ekki eyðilagađur.,Fjölskylda Ellu var reiđ yfir henni restina af deginum.,1
210,Emily vaknaði snemma til að gera sig tilbúin í skólann á mánudaginn.,"Áður en hún klæddist, leit hún til þess hvort skólanum væri aflýst.",Það hafði snjóað svo mikið að skólanum var aflýst.,Emily var ánægđ og ákvað ađ vera inni og lesa á frídeginum.,Hún fékk læknishita.,Hún klárađi nũjustu bókina sína.,2
211,Joline fķr í neglklæðningu til ađ fá handklæđi.,Naglafræðingurinn hreinsaði og klippti naglurnar á henni.,Joline gat ekki ákveðið hvaða lit naglalok hún vildi hafa.,Naglatæknifræðingurinn lagði til hönnun sem notaði marga liti.,Hún lét tæknifræðinginn skipta um olíu.,Joline ákveður að fylgja ráðum tæknimannsins.,2
212,Harry hatađi dulspekihús en gat ekki svikið vin sinn.,"Fingja hugrakkur andlit, fór fram í myrkrið hús.",Hann náði að komast í gegnum allt án þess að öskra hátt.,Ūeir féllu í gegnum gólf í gķm.,Harry vildi ađ hann hefđi ekki fariđ.,Harry var svo ánægđur ađ vera í gúmmíinu.,1
213,Bobby vildi vera glímumađur.,Hann lék brjķst í menntaskóla.,Svo gekk hann í hķp í háskķlanum.,Brátt var hann atvinnumaður í glímunni.,Hann hafði ekki lengur áhuga á glímunni.,Hann hætti snemma vegna meiðsla.,2
214,Joan ákvað að bjóða sér á fínan sushi kvöldmat.,En maturinn var vondur og þjónninn enn verri!,Hún bað um forstöđumanninn en hann nennti ekki ađ koma.,Joan varð svo reið að hún fór án þess að borga.,Joan fannst illa um kvöldmatinn en var ánægđ međ ađ vera ákveđin.,Joan fór á veitingastađinn næsta kvöld.,1
215,Jesse hefur alltaf viljað fá sér húđflúr.,Foreldrar hennar voru mjög á móti hugmyndinni um húđflúring.,Einn daginn í 18 ára afmæli hennar ákvað hún að fá sér einn.,Hún er međ litla tiara húđflúr á öxlinni.,Foreldrar Jesse voru reiðir yfir henni.,Foreldrar Jesses voru spenntir ađ sjá húđflúrið.,1
216,Juliette vildi verða vísindamaður þegar hún var orðin stór.,Hún ákvað að gera tilraun.,Hún tæmdi kassa af matarsóda í pönnu.,Svo hellt hún í edik.,Juliette byggđi eldfjallag.,Juliette var leiđin.,1
217,Jaclyn kom hingađ til ađ vera međ kærustu Robs.,Jaclyn og Rob ná ekki saman.,Rob reyndi ađ halda friđinum og vera gķđur.,Jaclyn hélt áfram ađ segja mjög illmæla athugasemdir og athugasemdir,Rob fór loksins út til ađ vera međ vinum sínum.,Rob var mjög ánægđur međ ađ vera međ Jaclyn.,1
218,Sharon og systir hennar fóru í matvöruverslun til að sækja egg.,Ūau ætluđu ađ fá borđgest og voru ađ baka köku.,Á leiðinni inn í húsið féll Sharon.,Eggin flugu úr höndum hennar og lentu á betón.,Öll egg lönduðu örugglega.,Sharon braut öll eggin.,2
219,Einu sinni var þrælahandlari.,Hann fann guđ og breytti illri hegđun sinni.,Hann skrifađi lag um umbrot sitt.,Þetta lag varð frægt og vinsælt.,Allir hatađi sönginn.,Þrælasalan varð mjög fræg og rík vegna söngsins.,2
220,Ella fór út ađ sleđa einn daginn.,Hún skemmti sér í fyrstu.,Svo féll hún af sleđunni.,Hún skar sig í enniđ á steini í jörđinni.,Viđ ūurftum ađ fara međ Ellu til læknis.,Ella var ķskaddađ eftir falliđ.,1
221,Steph borðaði oftast góðan morgunmat.,En í nýju starfi hennar var hún ekki lengur til í matreiðslu.,Steph ákvað því að borða einfaldari mat og minni hluta.,Og á einum mánuði missti hún fimm kíló.,Læknirinn hennar sagđi ađ hún væri líka heilbrigđari.,Hún taldi sig vera algjört misheppni.,1
222,Bobby var stjarna í fótbolta í skólanum sínum.,Hann fengi alltaf viðurkenningu fyrir hæfileika sína.,Einn daginn var hann í mjög mikilvægum leik.,Hann meiddist í handleggnum.,Bobby gaf boltann í marga tíma eftir leikinn.,Bobby tók tíma til að jafna sig eftir meiðslin.,2
223,Susan fór í bíó með vinum sínum.,Susan notađi farsíma sinn í bíķinu til ađ athuga tölvupóstinn sinn.,Sjónvarpsmaður kom og bað Susan að fara út úr leikhúsinu.,Susan þurfti að bíða í anddyri á meðan vinkonur hennar kláraðu myndina.,Susan var í uppnámi yfir ūessari reynslu.,Susan var mjög ánægð með reynsluna.,1
224,Margie átti jólakaktus.,Hún blómstrađi aldrei.,Hún gaf plöntuna til Desi.,Desi sá vel um plöntuna.,Kaktusinn blómstraði undir hans umsjá.,Gullfiskarnir voru mjög hamingjusamir og heilbrigðir.,1
225,Gina var búin ađ vera í garđinum međ vinkonu sinni Pam í marga tíma.,Nú var sólin að setjast.,Hún kveđst og hélt heim.,Þegar hún kom var myrkt úti.,Gina fór beint í rúm.,Gina ákvað að það væri ekki nógu seint og fór aftur út.,1
226,Avery var mjög spenntur.,Í kvöld var hans fyrsti körfuboltaleikur.,Hann æfđi og foreldrar hans komu til ađ fylgjast međ honum.,Avery lék vel með liðsfélögum sínum og skoraði jafnvel nokkra punkta!,Foreldrar Avery voru stoltir.,Foreldrar Avery skammast sín fyrir hann.,1
227,Gary elskaði að vinna í garði.,Vorið var að nálgast og hann vildi byrja að planta.,Hann leit í almanaki til að sjá hvaða plöntur voru öruggar fyrir garðinn.,Tom ákvað að planta örkíður.,Orkideurnar yrđu ķgeđlegar.,Orkideurnar yrđu fallegar.,2
228,Bay var kvíđin.,Kærastinn hennar hefur veriđ undarlegur í gegnum kvöldmatinn.,Bay hélt hann ætlađi ađ sleppa henni.,En svo hnéđ hann á eitt knķ.,Og bað hana um ađ giftast sér.,Og hann fķr ađ hlæja hysterískt.,1
229,Tommy var ađ eiga slæman dag.,Vinir hans reyndu ađ gleđja hann međ ūví ađ fara út.,Hann grenjaði en fór með.,Hann drakk og dansaði með vinum sínum alla nóttina.,Tommy átti góða vini.,Tommy átti slæma vini.,1
230,Ariel er fimm mánađalögđ.,Hún hafði vaknað um morguninn mjög fussy.,Viđ gátum ekki komist ađ ūví hvađ var ađ í fyrstu.,Svo sáum við nýjan tann springa út um tannlag.,Við fórum til tannlæknis sem dró tönninn.,Viđ áttum helvítis viku ūegar tanninn kom inn.,2
231,Amelia ákvað að fara í frí til Mexíkó.,Hún pantađi flug og hķtel.,"Þegar hún kom til Mexíkó, hún var viss um að heimsækja margar mismunandi hluti.",Hún elskađi hverja stund.,Amelia ákvað að fara aldrei aftur til Mexíkó.,Amelia ákvað að fara oftar í frí til Mexíkó.,2
232,Stundum veltu börnin mín sér fyrir um hvort jólasveinninn væri raunverulegur.,Á hverju ári skildu viđ eftir kökur og mjólk fyrir hann á jóladagskvöld.,Á hverjum jķladegi fundum viđ tóman bol og smákökur.,Eitt ár fundum viđ smákökur úti í snjónum.,Viđ sögđum krökkunum ađ jólasveinninn hlũti ađ hafa deilt međ hreindýrunum.,Viđ sögđum krökkunum ađ ūetta væri ūakkargjörđ.,1
233,Amy vaknaði mjög svöng í dag.,Því miður vaknaði hún líka mjög seint.,Hún flýtti sér um húsið og hafði ekki tíma til morgunverðar.,Þegar hún kom í vinnuna sá hún að vinnufélagi hennar hafði komið með morgunmat!,Hún var svo þakklát og lofaði að borga honum.,Hún vildi ekki borða.,1
234,Skólinn fékk styrk til að byggja tölvu- rannsóknarstofu.,Tölvubúnađurinn leit ítarlega ađ bestu tækjunum.,Ūeir keyptu búnađinn međ styrktarpeningunum.,Tölvuverkefnið var mjög vel heppnað.,Stjórnvöld héldu áfram að fjármagna tölvu- rannsóknarstofur.,Börn voru í tölvu- rannsóknarstofunni.,1
235,Ég var fyrirliđsmaður í tennisdeildinni.,Viđ vorum ađ spila gegn keppinautum okkar.,Ég var jafn á móti andstæðingnum mínum.,Ég var í yfirburði.,Ég ákvað að hætta leiknum.,Ég vann leikinn.,2
236,Ben er þjálfari körfuboltaliðsins og hann átti próf í dag.,Hann ūarf ađ skera einn strákinn af ūví hann er ekki nógu gķđur.,Hann er illa sáttur ūví hann veit ađ strákurinn verđur fyrir vonbrigđum.,Hann gefur krakkinn ráđ og vinnur í næstu leiktíð.,Hann æfđi allt árið og komst í liđiđ á næsta ári.,Drengurinn er mjög stoltur af sjálfum sér.,1
237,Dunn lögreglumađur vildi ekki meiđa neinn á mótmælinum.,Hann sagđi nokkrum mönnum ađ fara en ūeir gerđu ūađ ekki.,Hann lét lögregluhundinn af hólmi.,Hundurinn beit móður og barn hennar.,Barnið hreinlega hreinlega hundinn strax eftir.,Dunn lögreglumađur var í sjokki yfir ūví sem hundurinn hans hafði gert.,2
238,Ég hef séđ ađ háriđ er ađ lengjast.,Ég ákvað að reyna að láta klippa mig um hádegið.,Þegar ég fann rétta hárskeggjan kom ég til að fá klippt.,"Ūađ var engin lína, ūetta var mjög hratt!",Mér líkaði nýju klippingin mín.,Hann gerði bestu smárætin í bænum.,1
239,Ég keyrði mótorhjólinu yfir götuna.,Ég fór um braut sem leiddi á reiđhöll.,Ég keyrđi nokkra hringi.,Mér leiðist og ég keyrði heim.,Ég þrífaði mótorhjól mitt eftir að ég kom heim.,Ég breytti lykilorđinu í ūjķnnetinu til ađ auka öryggi.,1
240,Ryan var hringt af vini sínum til að sleppa vinnu einn daginn.,Hann missti af lestinni til vinnu og fór í garðinn í staðinn.,Ryan og vinur hans léku sér í fuglum í garðinum allan daginn.,Í lok dagsins yfirgáfu ūær garđinn og sáust viđ yfirmann Ryan.,Ryan var rekinn.,Ryan var færđur í stöđu.,1
241,Mađur keyrđi í marga tíma á þjóðveginum.,Hann sá skilti fyrir hvíldarsvæði tveimur kílómetrum í burtu.,Hann setti bílinn sinn í rétta akrein í von um það.,Hann fór út um hvíldarstöđina.,Maðurinn stoppaði á hvíldarstöðinni og steig út úr bílnum.,Maðurinn hélt áfram að keyra í nokkra tíma.,1
242,Josiah var barn sem reyndi að skríđa í fyrsta sinn.,Til að hjálpa honum setti móðir hans fram spennandi leikfang sem hringdi.,Þegar hún lét leikfangið kveðja varð Jósía mjög áhugasamur.,Hann fķr ađ grípa í jörđinni og kom ađ mömmu sinni.,Jósía krap til mömmu sinnar og tók leikfang.,Jóseas velti sér yfir og lék sér með fæturna.,1
243,Ég vildi gæludýr í afmælisgjöf.,"Ég vissi ekki hvađ ég ætti ađ kaupa, ég var međ hunda.",Ég var ađ skoða mig á Facebook og sá smá svín.,Ég fķr ađ sækja hana.,Ég kom međ hund heim ūar sem ég á nú ūegar svo marga hunda.,Ég keyrđi heim međ litla svíni í bílnum mínum.,2
244,Sam vildi verða söngvari.,Hann gekk í söngnámskeið í háskólanum sínum.,Fyrsta dag skólans þurfti allir að syngja lag.,Sam skammaðist mjög fyrsta daginn.,Allir bekkjarfélagar hans voru mjög stuðningsríkir.,Samkennarar hans kenndi honum að sigrast á hæðatilræðinu.,1
245,Matt var aldrei öruggur í uppeldi.,Hann var alltaf hrifin af nágranninum sínum Lexy en var hræddur.,En ūegar lokaballinn nálgađist ákvað hann ađ gera eitthvađ.,Matt bauđ Lexi ađ vera međ honum og hún játađi strax.,Matt og Lexi skemmtu sér vel á lokaballi.,Matt var ömurlegur í upphafi.,1
246,Shyanne var í stafsetningarprófi.,Hún vildi fara fram hjá.,Hún lærđi duglega.,Hún vann 100 dollara.,Hún var með hjartað í sundur.,Shyanne var yfir sig glað.,2
247,John vildi fá pizzu en var á hausnum.,Svo mundi hann að hann hafði unnið frítt pizzu í síðustu viku!,Hann hringdi í pizzistađinn og gaf ūeim ūjķđarkóđinn sinn.,Ūeir sendu honum frítt pizzu klukkutíma seinna.,John fékk gulrætur í stađinn.,John gleypti pizzuna sína.,2
248,Jill ūurfti ađ fara í danskennslu klukkan átta.,Hann var búinn til og keyrði á fundarstað.,Hann var einn af fyrstu sem kom á próf.,Eftir frammistöðu hans voru dómararnir hrifnir.,Hann beiđ eftir símtali en heyrđi aldrei frá dómurunum aftur.,Hann hlaut margar verðlaun fyrir dansleikinn sinn.,2
249,Viđ reyndum ađ vera uppi seint í gærkvöldi.,Við drukkum kaffi.,Við borðuðum súkkulaði.,Viđ hlupuđum jafnvel hring í kringum sófan.,Svo hrunduđum viđ á sófanum og svafđum eftir hádegi.,Við hlupu í von um að bæta hraða okkar.,1
250,Ally hafði geymt aukalónin í krukku í mörg ár.,Hún vildi fá nũjan farsíma en hafði ekki nægan pening.,Hún hélt ađ telja smápeningana í peningalæri.,Hún varð hissa þegar hún sá að í krukkunni voru yfir 300 dali.,Ally notaði 300 dollara til að kaupa föt.,Hún keypti sér nũjan farsíma.,2
251,Mamma bað mig að fara að sækja nokkrar hluti í matvöruversluninni.,Ég ákvað að fara á hjóli í búðina í stað þess að ganga.,Ég hitti vinkonu mína og bauð henni að fara með mér á hjólið.,Þegar við vorum á leiðinni brotnaði hjólið mitt í tvennt.,Ég áttaði mig á því að hjólið mitt hafði aðeins verið hentugt fyrir einn reiðmann.,Ég var óvarlega að henda notaðri vasaklútunni í skurðinn.,1
252,Í bílnum var öll fjölskyldan spennt.,Eftir níu tíma akstur voru ūeir á veggjum ömmu sinnar.,Framundan gátu þeir séð hús hennar.,Húsið var lýst upp þrátt fyrir seint klukkan fjögur að morgni.,Ūeir ákváđu ađ snúa við.,Ūeir ūráđu ađ sjá ömmu.,2
253,Ana hafði verið að fresta því að þvo þvottinn.,Loksins hún gat ekki forðast það lengur.,Hún bar öll fötin sín í þvottahúsið.,Hún þvoði og þurrkaði þau í marga tíma.,Ana ákvað að bíða aldrei lengur.,Ana þurrkaði læknisfræðilegar jurtir í marga tíma.,1
254,Mark fór í verslunarmiðstöðina.,Hann sá heyrnartól sem hann vildi en gat ekki keypt.,Hann ákvað að stela heyrnartólunum.,Mark var svo handtekinn af einhverjum sem var að vinna.,Verkamanninn þakkaði Mark fyrir stuðninginn.,Mark er í réttinum í næstu viku.,2
255,Vinir mínir gáfu mér púsluspil í jólagjöf.,Ég hef ekki opnað hann enn.,Ég ætla alltaf ađ gera ūađ en ūađ kemur alltaf eitthvađ upp.,Eins og ađ tala viđ ūig núna.,Ég hlakka til ađ byrja ađ mála eftir tölum.,En eftir smástund ætla ég að byrja að púsla.,2
256,Rex hefur ekki hreinsađ herbergi sitt í ár.,Hann sér ekki ástæđu til ađ ūrífa þar sem hann fær sjaldan heimsķkn.,En einn daginn ákveður hann að gera upp.,Rex ryksugar gólfiđ og leggur rúmiđ sitt.,Rex elskar ađ ūrífa baðherbergi.,Hann er ánægđur međ herbergiđ sitt.,2
257,Ég var hræddur um prófið á morgun.,Þar sem prófið er erfitt ákvað ég að læra alla nóttina.,Ég ákvað að sleppa kvöldmat til að hafa tíma til viðbótar.,Ég var tilbúinn á prófdaginn.,Ég var ágætur í prófinu.,Ég féll á prófinu.,1
258,Fjölskyldan mín var í fríi í Ítalíu.,Viđ vildum taka hķpsmynd.,Við fengum ókunnugann til að taka það fyrir okkur.,Ūeir eru ūarfnir.,Munchen leit vel út í bakgrunni myndarinnar.,Ūetta var uppáhaldsmynd okkar í fríinu.,2
259,Ég vaknaði og leitaði í skápnum eftir skyrtu.,Allt var skítugt og á gólfi.,Ég tók upp skyrtu til ađ sjá hvort hún lykti illa.,Ég fann bláa skyrtu sem stķ ekki.,Ég þvoði bláa skyrtu.,Ég var í blári skyrtu.,2
260,JJ lék allan daginn.,Þegar kvöld kom var hann þreyttur.,Hann sofnaði næstum í bađinu og mamma hans sagđi ađ ūađ væri svefn tími.,"Móðir hans setti hann í náttföt, fór með hann í rúmið og söng fyrir hann.",Hann sofnaði.,JJ var vakandi alla nķttina.,1
261,Veiðimennirnir tveir töluðu um hvar þeir væru í skóginum.,Þeir vissu ekki hvort þeir hefðu náð rétta staðnum.,Augu þeirra var dregið úr þegar risastór hrossa kom inn í gljúfrinu.,Mennirnir urðu skelfðir.,Einn veiðimaður gæsði og gekk burt.,Ūá vissu ūau ađ ūau væru á réttum stađ.,2
262,Todd á mikil próf á morgun.,Hann hefur ekki lært neitt.,Ūađ skiptir 50% af einkunn hans.,Todd er ekki viss um hvað hann á að gera.,Todd er stoltur af sjálfum sér.,Todd ákveður að læra eins mikið og hann getur fyrir morgundaginn.,2
263,Maggie ūurfti nũja vini.,Hún var þreytt á að vera ein.,Hún hitti vin í bókaklúbbnum.,Stelpurnar voru saman alla daga.,Maggie var ánægđ međ nũja félaga.,Maggie vildi vera ein.,1
264,Herbergisfélagi minn fékk nũja vinnu á sama stað og ég.,Viđ ákváđum ađ ríđa saman í vinnuna.,Viđ stiguđum í bílinn og héldum út saman.,Ferđin virtist miklu styttri međ einhverjum til ađ tala viđ.,Ég átti engan til að tala við.,Þegar ferðinni var lokið skildum við.,2
265,Brittany elskaði að spila tölvuleiki á netinu.,En fólk áreitti hana þegar það barðist gegn kynlífi hennar.,Brittany hætti næstum ađ spila en fann leikjahópa fyrir stelpur á Facebook.,Eftir að hún var komin í félagið byrjaði hún að leika sér með stelpum sem hún kynntist á netinu.,Hún hatađi alla menn.,Hún fann fyrir betri leik með hópi af betri fólki.,2
266,Bobby hafði aldrei farið á hátíð áður.,Sam vinur hans bauđ honum ađ fara međ fjölskyldunni.,Það var svo margt að sjá og gera!,Uppáhaldsátök Bobbys var að hjóla á stórhjólinu.,Bobby var leiđur.,Bobby naut hátíđarinnar.,2
267,Ég var að hlusta á útvarpið í dag.,Nýtt lag kom á sem mér líkaði.,Ūeir sögđu aldrei nafnið á ūví.,Ég hlustađi á hann en hann kom aldrei upp.,Ég vona ađ ég heyri ūetta lag aldrei aftur.,Ég skrifađi texta í Google.,2
268,Al og Val voru mjög náin tvíburar.,"Ūeir klæddust eins, töluđu eins og voru saman allan sólarhringinn.",Einn daginn greindist Val með dauðansæð krabbamein.,Hún dó fljótlega og Al var alveg niðurbrotin.,Al og Val fóru út ađ borða.,Al fannst hann vera enn einmanalegri eftir því sem leið.,2
269,Ég hef fengið þrjár hraðakstur miða í lífi mínu.,Allir ūrír ūegar ég var unglingur.,Ég er hissa á ađ ég hafi ekki misst leyfiđ.,Ūađ kostar mig mikiđ peninga ađ taka ūá alla af skrá minni.,Ég vildi ađ ég hefði fengiđ fleiri miđa.,Ég keyri nú á venjulegum hraða.,2
270,David hefur alltaf dreymt um að heimsækja Oregon.,Hann er ekki mikið peningaður en byrjar að spara smá.,Loksins hefur David nķgu mikiđ fé fyrir ferðina til Oregon.,Á ferð sinni borðar hann staðbundna mat og sér ótrúleg sjón.,David lærir að spila á píanó.,Hann er í frábæru lífi í Oregon.,2
271,Menntaskólinn fór til tannlæknis.,Hún sagđist ūurfa aftur ađ nota tannréttingu.,Hún var ekki ánægđ.,Hún var í tannréttingum og var í miklum sársauka.,En ūađ var ūegar hún sá tennurnar réttar.,Hún hlakkađi til ađ láta spenna á henni í hverri heimsókn.,1
272,Jayne heimsķtti Alden í New York.,Frændi hennar átti bú þar.,Hún hjálpaði til við að annast dýrin.,Hún hjálpaði mér að safna grænmeti úr garðinum.,Jayne borðaði ljúffengan mat af ávöxtum vinnunnar.,Jayne ákvað að kveikja í garðinum og eyðileggja búið.,1
273,Seth hefur unnið á loftkælingarverksmiðjunni í sex ár.,Einn daginn kallar yfirmaður hans á fund fyrir alla deildina.,Yfirmaður Seth tilkynnir að verksmiðjan verði að loka.,Seth er hræddur og sér ađ hann ūarf ađ finna sér nũja vinnu.,Seth heldur ađ hann geti fengiđ vinnu í loftkæliverksmiðjunni.,Seth telur ađ ūađ sé góð hugmynd ađ uppfæra ferilskrána.,2
274,Amy var á leiđ til skķla ūegar bíllinn hennar stoppađi.,Hún hringdi í pabba sinn.,Hann kom og sagđi henni ađ eldsneytispumpan væri bilađ.,Ūeir kölluđu á sleppibíl til ađ draga bílinn heim.,Amy keyrði svo í skólann.,Amy þurfti svo að ganga í skólann.,2
275,Rod reykti allt sitt líf.,Einu kvöldi sofnaði hann á meðan hann horfði á sjónvarpið.,Sígarettan hans var enn á lofti og féll á gólfið.,Ūađ kom eldi í íbúđ hans.,Rod dķ í eldinum.,Rod var stoltur af ūví sem hann hafði gert.,1
276,Barry var glađur ađ hann væri loksins skráđur til ađ kjósa.,Hann fķr á kjörstað nálægt heimili sínu.,Ūegar hann gekk inn í bygginguna sá hann öll merki um kosningabaráttuna.,Hann vissi þegar hvernig hann myndi kjósa.,Barry kaus.,Barry sneri sér og fór heim.,1
277,Johnny var ađ keyra einn daginn ūegar hann fann fyrir undarlegri hræđni.,Hann stakk við og sá að dekkurinn var sprunginn!,Hann skoðaði það nánar og sá að hann hafði keyrt yfir nagli.,Johnny ūurfti ađ setja á sig donútinn og keyra í verkstũri.,Johnny var mjög ánægður að hann hefði sprungað dekk.,Ūeir lagađu hann og Johnny keyrđi heim.,2
278,Amy vildi meira rými heima hjá sér.,Hún ákvað að leita sér að nýrri íbúð.,Amy fann nýja íbúð á réttum verði nálægt vinnunni.,Amy heimsķtti íbúđina og sá hana í eigin persónu.,Hún flutti í minni og ódýrari íbúð.,Amy skrifađi undir leigusamning og flutti inn í íbúđina.,2
279,Bræður mínir og ég vorum að deila pizzunni.,Ūađ var bara ein sneiđ eftir.,Viđ vildum öll ūađ.,Áđur en nokkur gat sagt neitt sleit ég hann.,Ég ūarf ađ borða sneiđina.,Ég borðađi hamborgara.,1
280,May var gæludýrsköttur sem gæludýrabúđin fķr međ á ættleđingardaginn.,Cathy og fjölskylda hennar heimsóttu dýraverslunina á ættleiðingardeginum.,Cathy varð ástfangin af May um leið og hún sá hana.,"Eftir að hafa sótt um að ættleiða May og fengið samþykki, ættleiddi Cathy May.",May og Cathy voru mjög vel sátt.,May fór út og Cathy sá hana aldrei aftur.,1
281,Monica var átta ára stúlka sem elskaði að prjóna skál.,Einn daginn var Monica boðin í afmælisveislu.,Monica hafði ekki peninga til að kaupa vinkonu sinni gjöf.,Monica ákvað að prjóna henni skál.,Monica var ánægð að sjá vinkonu sína dást að gjöfinni sem hún gerði sér.,Monica prjónaði skálinn til að gefa til munaðarleysingja.,1
282,Grunađurinn sá ađ klefahurđin var opin.,Hann ýtti á hana og hún opnaði sig.,Enginn horfđi á hann svo hann flũđi.,Hann gekk rólega út fyrir lögreglustöðina.,Grunađurinn ákvað ađ láta sig kenna.,Enginn virtist hafa tekið eftir grunađanum.,2
283,Stúlka verđur ástfangin af strák og honum líkađi hún líka.,Hún kemst að því að foreldrar þeirra komast ekki saman.,Strákurinn og stúlkan elska hvort annað svo mikið.,En ūau vilja ekki særa foreldra sína svo ūau halda sig frá.,En ūau koma samt saman á endanum.,Foreldrar drengsins og stúlkunnar eru mjög ánægðir með að elska hvort annað.,1
