,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
435,בילי רצה להיות רופא.,הוא הלך לקולג' כדי להיות רופא.,"אחרי שהוא סיים את לימודיו, הוא שינה את דעתו.",בילי הפך לאח במקום לרופא.,הוא מעולם לא הצטער על החלטתו.,"הוא היה כל כך מדוכא, שהוא הפך לאלכוהוליסט.",1
436,קווינטון היה מקבל פינוי מהדירה שלו.,הוא היה מרושש ללא הכנסה.,"יום אחד, הוא החליט להוציא את הדולר האחרון שלו בלוטו.","למרבה הפליאה שלו, הוא זכה ב-50,000 דולר!",קווינטון הרגיש מדוכא.,קווינטון היה כל כך מאושר.,2
437,אחרי שאייגור התעורר הוא התחיל להתכונן לעבודה.,הוא הדליק את המקלחת וחיכה שהיא תתחמם.,המים נשארו קרים.,הוא התלבט בין להתקלח במים קרים לבין לא להתקלח.,הוא אכל מאפין.,איגור לקח מקלחת קרה.,2
438,טארה העדיפה מוזיקה של להקות גדולות על כל החלופות.,היא אהבה את כל הקרניים וכלים נחושת אחרים מעורבים.,היא ניסתה למצוא חברים מאוהבי להקות גדולות.,הניסיונות שלה היו לשווא.,טארה עדיין נהנתה להקשיב לבד!,טארה הייתה בחורה רעה.,1
439,נסעתי לוושינגטון כדי לבקר את החבר שלי.,הלכנו למקומות רבים בעיר.,אבל מקום אחד שרציתי ללכת אליו היה הבית הלבן.,"הוא לקח אותי לבית הלבן, ואני הייתי כל כך מאושר.",עשינו סיור ונהנינו מההיסטוריה של המקום.,עזבנו את הבית הלבן בפתאומיות ולא לקחנו את הסיור.,1
440,"הבן שלי קנה תופים לאחייניתו בת השנה, בסתיו שעבר.","היה לה מקלות, צ'ימבל ומקום ישיבה.",אחייניתו גרה בניו יורק.,"היא ראתה את זה כשהיא ביקרה, והייתה נרגשת.",היא שונאת מוזיקה.,היא רצתה לנגן בתופים.,2
441,למגי היה הערב רסיטל פסנתר ראשון.,היא הייתה עצבנית מאוד.,כשהיא עלתה לבמה היא הייתה רועדת.,למרבה המזל היא נגנה בצורה מושלמת.,מגי עודדה לעשות יותר.,מגי ויתרה על הפסנתר.,1
442,אד אהב את ערב הסרטים עם המשפחה.,הם היו מקבלים ממתקים ומשקאות ומתכרבלים סביב הטלוויזיה.,הם צפו באלאדין הלילה.,אבל אד נרדם לפני שזה הסתיים.,אד היה מרוצה מהסוף.,אד הצטער על כך שנרדם.,2
443,החלטתי שאני רוצה להירשם למועדון חג המולד עם הבנק שלי.,התקשרתי למזכירה ושאלתי מתי אוכל לעשות את זה.,היא אמרה לי שאני יכול להיכנס בכל עת.,הלכתי הבוקר והרשמתי את עצמי לתוכנית.,אני שמח שהרשמתי.,אני מתחרט על הצטרפותי.,1
444,למק היה חבר טבעוני שיבוא לארוחת ערב.,"הוא נאנח, בידיעה שהוא לא יכול להכין סטייק או המבורגרים.",ואז הוא נזכר במתכון של רוטב אלפרדו שעשוי מקאש.,"להפתעתו, הרוטב יצא קרמי וטעים.",הוא החליט להגיש פודינג במקום.,כולם נהנו מהארוחה.,2
445,ריאן עבד באבטחה בקניון.,הוא עבד לעתים קרובות במשמרת הלילה.,"יום אחד, הוא ראה דביבון בקניון.",הוא הסתכל עליו במשך שעות עד שהוא עזב.,ריאן היה עיוור.,ריאן החליט שהעבודה שלו די משעממת.,2
446,המורה של ג'וני הציע לכיתה קוני שלג תוצרת בית.,המורה נתנה לכל תלמיד לבחור סירופ צבעוני.,"כשהגיע תורו, ג'וני כעס כשראה שנשאר רק צבע אחד.",המורה של ג'וני שאלה מה לא בסדר.,ג'וני אמר למורה שהוא שמח.,ג'וני אמר למורה שהוא כועס שהוא לא קיבל יותר צבעים.,2
447,טים היה צריך לבחור בין שלוש בנות לצאת איתן.,"הוא אהב את כל השלושה, אבל היה צריך להחליט.",הוא דיבר עם כל השלושה כדי לראות מי מחבב אותו יותר.,הוא הלך עם הבחורה שרצתה לראות אותו יותר.,טים הומו.,טים היה מרוצה.,2
448,ג'יל שכנע את החבר שלה ג'ו ללכת לחפש את הג'יוקאש איתה.,הוא לא חשב שזה נשמע כיף אבל החליט להטריד אותה.,הם חיפשו את המיקום שבו היה אמור להיות Geocache.,אחרי יותר משעה של חיפוש הם לא הצליחו למצוא אותו.,ג'יל קיוותה שהם ימצאו את זה בקרוב.,ג'יל שמחה שהיא לא הביאה את ג'ו.,1
449,בריג'יד וחברתה אלה לקחו שיעורי פסנתר.,אביה של אלה קנה לה פסנתר יקר מפי יצרן ידוע.,אביה של בריג'יד יכול היה להרשות לעצמו לקנות לה רק פסנתר משומש.,אבל אלה הייתה ילדה טיפשה וחסרת רגש שמעולם לא התאמנה.,אלה מעולם לא הפכה טובה בפסנתר.,אלה הפכה אז לנגנית פסנתר כוכבת.,1
450,דייב רצה לקנות אקדח.,הוא הלך לחנות הנשק ושאל הרבה שאלות.,הוא הסתכל על רובים גדולים ורובים קטנים.,הוא החליט שהוא רוצה לקנות רובה ציד גדול.,דייב היה נגד התיקון השני.,דייב קנה אותו ונהנה מהקנייה שלו.,2
451,רוז לקחה רכבת ללונג איילנד.,"שם, היא הלכה לקצה האי.",היא הלכה לחוף במונטוק פוינט.,היה קר ורוח.,רוז הייתה כל כך חמה שהיא הורידה את המעיל שלה.,רוז שמרה על פניה מפני הרוח.,2
452,דרו השתמש במכונת כתיבה לפרויקט מיוחד.,"הוא ניסה להיזהר, כי הוא לא יכול למחוק את המילים שלו.",אבל בסופו של דבר הוא נרדם.,"ראשו נחת על המפתחות, וכמה אותיות נכתבו.",דרו היה שמח שהפרויקט שלו יהיה ללא טעויות.,דרו היה צריך להתחיל להקליד את העיתון שוב.,2
453,שרה תמיד הייתה מוקסמת בשמיים בלילה.,"אביה של שרה, שזכה לתשוקה שלה, קנה לה טלסקופ חדש.",היא הייתה נרגשת.,היא יצאה החוצה כל לילה כדי להביט בקפידה בשמי הלילה.,אביה של שרה לקח בחזרה את הטלסקופ.,שרה אהבה את הטלסקופ החדש שלה.,2
454,קריסטן נמאס מהחדר שלה.,היא צריכה להזיז אותו לשם שינוי.,היא לא הזיזה אותו כבר יותר מארבע שנים.,אחרי שהיא העבירה את הכל היא ראתה כתם ענק שבו מיטה מכוסה.,מלאני החליטה שהחדר נראה מושלם עכשיו.,היא החליטה לשים שטיח על הכתם.,2
455,אחותי עברה לגור איתי כשהייתה בת 35.,היא חיה עם גבר שהכה את אשתו בפארק קרוואנים.,האיש עקב אחריה עד לבית שלי בלילה קר וחשוך.,הוא פרץ לבית שלי בזמן שאנחנו ישנו.,התעוררנו ומצאנו אותו מתגנב דרך החלון.,"הוא ישב איתנו לשולחן, וכולנו שתינו.",1
456,ההורים שלי התפרקו.,"אני לא בטוח מתי זה קרה, אבל נראה שזה היה הדדי.",הם החליטו לסיים את הדברים בצורה ידידותית.,למרות שאני פגוע בזה אני שמח שהם בחרו מה שעושה אותם מאושרים.,ההורים שלי רוצים לחיות יחד.,ההורים שלי היו לחיות חיים נפרדים.,2
457,לאנה היה אח קטן.,אמא שלה נכנסה לבית החולים ואנה הייתה מלאת תקווה.,"היא באמת רצתה אחות קטנה, אבל לא אח!","כשהאמא שלה חזרה הביתה עם התינוק, אנה הייתה מאושרת מאוד.",התינוק החדש היה בן.,התינוק החדש היה ילדה.,2
458,"מוניקה החליטה לשחק ""אמת או אתגר"" עם החברים שלה.","כולם פחדו להתוודות על משהו, ובחרו רק בדייר.","""העזים"" הפכו יותר ויותר מורכבים ככל שהיום עבר.",מוניקה לאמתה חבר לגנוב דוריטו מהחנות והחבר עשה את זה.,מוניקה וחברותיה נהנו מהדוריטו לפני האתגר הבא.,מוניקה לא יכלה להסביר למה חברתה גנבה את הדוריטו.,1
459,ריי הלך לבית של חבר ללינה.,הוא הבין שהוא שכח את מברשת השיניים שלו.,הוא לא היה מסוגל לצחצח שיניים!,"ריי ניסה להשתמש במלח שיניים על האצבע שלו, אבל זה היה חסר תועלת.","לבסוף, ריי שאל את חברו אם יש לו מברשת שיניים נוספת.",ריי עשה עבודה טובה בלצחצח שיניים.,1
460,לאלי היה הרבה שיעורי בית.,היא התחילה עם שיעורי הבית שלה מתמטיקה.,"אחרי שהיא סיימה את זה, היא כתבה דו""ח ספר.","המשימה האחרונה הייתה מדריך לימוד, שלקח לה עשר דקות.",אלי הרגישה מוכנה ללימודים שלה.,אלי החליטה לדלג על בית הספר למחרת כי היא הייתה מובילה.,1
461,דון אהב קומיקס.,הוא איסוף באופן עקבי גזירי הסיפורים האהובים עליו.,"ככל שהוא התבגר, אהבתו לקומיקס גדלה.",הוא החליט שהוא רוצה להקים חברת קומיקס משלו.,"הוא קרא לזה ""דון קומיקס"".",דון זרק את הקומיקס שלו לפח.,1
462,ארנולד פחד מחתולים.,הוא חשב שאם הם ינשכו אותו הוא יהפוך לערפד.,יום אחד הוא ראה עטלף בחדר האמבטיה שלו.,הוא התחרפן כל כך שהוא צעק.,ארנולד לקח מקלחת מרגיעה עם הלהב.,העטלף עף ישר לעבר מקור הצעקת.,2
463,אנבל אוהבת לשיר.,היא שרה במקהלת בית הספר שלה.,מרי הבחינה בקול השירה המדהים של אנבל.,מרי ביקשה מאנבל להיות בלהקה שלה.,אנבל אמרה כן והייתה נרגשת מההזדמנות.,אנבל נעלבה מאוד.,1
464,אוקי נסע באפריקה.,"לילה אחד, הוא ננשך על ידי ממבה שחורה.",אוקי צעק מכאב!,הוא נלקח לבית החולים המקומי.,הרופא הורה לו לשתות הרבה נוזלים.,הם נתנו לו את התרופה שהצילה את חייו.,2
465,שון היה חסר בית.,הוא התחנן לכסף ברחובות.,"במשך שבוע אחד, אף אחד לא נתן לו כסף.",הוא היה רעב.,שון החליט ללכת למקלט.,שון עבר לבסוף לבית גדול.,1
466,שני נוודים הסכימו להכין ארוחת ערב ביחד.,כל אחד יצא לחפש מרכיבים.,הראשון חזר עם מגף שבור.,השני חזר עם שקית של אגוזים.,הם החליטו שהם לא יכולים להכין ארוחה.,שני הנוודים אכלו את ההמבורגרים שלהם.,1
467,ג'ודי ובילי התכוננו לארוחת ערב עם ההורים שלהם.,ג'ודי מכינה צלי עם תפוחי אדמה וגלגלי רוטב.,ביל מסדר את השולחן ומפעיל מוזיקה ברקע.,"הפעמון מצלצל, זה ההורים שלהם.",ג'ודי ובילי היו מאוד לא מוכנים.,ג'ודי ובילי היו מאוד מוכנים.,2
468,סאל פצע את רגלו כאשר אשתו בטעות מעדתה אותו.,היא הרגישה כל כך רע שהיא שירת אותו יד ברגל.,היא קנתה לו אוכל ונתנה לו הודעות.,סאל אהב את כל תשומת הלב.,סאל היה כועס על אשתו.,הרגל של סאל בסופו של דבר נרפאה.,2
469,רבקה פגשה את ג'ייק כשהיו בני שש.,הם הפכו לחברים הכי טובים וגדלו יחד.,"כשהיו בני 13, משפחת ג'ייקל עברה.",הוא הבטיח לרבקה שהוא יחזור בשבילה.,משפחתו של ג'ייק חזרה לגור ליד רבקה שלוש שנים מאוחר יותר.,רבקה וג'ייק שניהם נבדקו למוזיקה.,1
470,בסוף שבוע אחד רצינו לראות סרט עם הילדים.,היו שני סרטים שהם רצו לראות.,אז החלטנו לחלק ולכבוש.,"שני הילדים ואני הלכנו לאחד, ובעל שלי ובנו הלכו לאחד אחר.","אחרי זה, התגרשנו.",שתי הקבוצות נהנו מאוד לראות את הסרטים שהם רצו.,2
471,אחותה של איימי לקחה אותה לחוף כדי לגלוש בחופשה שלה.,איימי מיהרה ללבוש את חליפת הצלילה שלה.,המורה היה סבלני כאשר איימי לא הצליחה לתפוס את זה.,לבסוף הגיע הזמן שאיימי תנסה בעצמה.,איימי החליטה ללכת לשחות.,איימי הופתעה שהיא עשתה עבודה טובה.,2
472,קיי בנה לעצמו רפסודה.,"הוא השתמש בלוחות של עץ שאריות, ומסמרים.",הוא עבד קשה על זה כל האביב.,באותם קיצים הוא ניסה את זה באגם.,הרפסודה של קיי צפה.,קיי השתמשה בסירה כדורי אש.,1
473,מקס היה ילד מאוד חכם.,אבל הוא היה הולך לאיבוד בדמיונו החיוור.,"לא משנה כמה הוא ניסה, הוא מצא את עצמו חולם בהקיץ.",מקס לא היה טוב מאוד בבית הספר.,מקס נכשל באופן עקבי.,המורה של מקס משבח את היצירתיות שלו.,1
474,ג'ינה הייתה בהלוויה של סבא שלה.,"ג'ינה צפה בחברים שלו עושים הערות, ומספרים סיפורים עליו.",הסיפורים היו מצחיקים ומעניינים.,ג'ינה קיבלה הזדמנות לראות את סבא שלה באור אחר.,היא ידעה שהוא מישהו שתמיד תזכור.,היא הבינה כמה החיים שלו היו משעממים.,1
475,אשלי הרגישה חולה כל היום.,היא מרגישה שהיא עומדת להקיא.,היא שואלת את הבוס שלה אם היא יכולה ללכת הביתה ליום.,הבוס שלה נותן לה לצאת מהעבודה.,אשלי הלכה לגלוש.,אשלי הלכה הביתה והלכה למיטה כדי להחלים.,2
476,מארלי ישן נורא כל לילה.,היא מחליטה שהיא צריכה להשיג מיטה חדשה.,"היא הלכה לחנות הקרובה ביותר, אבל לא הצליחה למצוא מיטה שהיא אוהבת.",היא סיפרה לאמא שלה על בעיות השינה שלה.,אמא שלה לקחה אותה למומחה לשינה.,אמא שלה נתנה לה שעון מעורר.,1
477,ג'ו הוא עיתונאי מתבקש.,אבל הוא מרגיש די מתוסכל על ידי התקשורת החדשות.,"הוא חשב לחזור לבית הספר, אבל החליט שלא.","לבסוף, הוא מצא עבודה בעלת שכר טוב.",ג'ו לא הצליח למצוא עבודה.,ג'ו היה אסיר תודה ואז הלך לעבודה.,2
478,ליזי גרה באי טרופי.,כל יום הם הולכים לגינת הבננות ולקבל כמה.,היום ליזי רצתה לקטוף בננות בעצמה.,היא טיפה על העץ הגבוה והבינה כמה גדולים היו הקבוצות.,ליזי החליטה שהיא לא אוהבת בננות.,ליזי הייתה צריכה עזרה כדי להוריד את הבננות.,2
479,ב-1997 נסעתי באוטובוס ישן.,"קבוצה מקומית שכרה אוטובוס טרנזיט משנת 1957, צבוע בצבעים ישנים.",נסעתי באוטובוס כשהוא עבר בכל הפרברים של בוסטון.,צילמתי הרבה תמונות.,אני מפחד מגבהים.,היה לי כיף!,2
480,בריאן תהה למה הזרועות שלו מגרדות.,הוא שפשף את זרועותיו עד שהשאירו צלקות כי זה היה כל כך נורא.,הוא סוף סוף הלך לרופא והוא גילה שיש לו עץ אברסה רעיל.,הרופא נתן לו משחה וכמה אנטיביוטיקה.,בריאן הלך הביתה בכאב.,בריאן הלך הביתה מרגיע.,2
481,טוני ומרק היו יריבים קשים במגרש הכדורסל.,כל יום אחרי בית הספר הם היו נפגשים בבלקטופ המקומי כדי לשחק.,הם תמיד שיחקו אחד על אחד.,הם תמיד היו כל כך שווה.,טוני היה מפוצץ את מארק.,המשחקים היו מאוד צמודים.,2
482,בקי וחברותיה החליטו להכין כמה ממתקים.,הם אספו את כל המרכיבים והגיעו לזה.,הבנות נהנו מאוד.,כשהמתוק קרה הם שמו אותו בשקיות.,הבנות החליטו שהם לא רוצים לעשות שוב ממתקים.,החברים שלה הציעו שהיא אמורה למכור את הממתקים במכירה של עוגות.,2
483,רובין הלכה למכון כושר.,היא התאמנה במשך שעתיים.,בזמן שהיא הייתה בחדר הכושר היא עשתה את הזרועות והבטן.,היא הייתה נחושה להגיע לצורת.,היא המשיכה להתאמן לשאר השנה.,היא הלכה הביתה ואכלה 3 קופסאות גלידה.,1
484,רייצ'ל עבדה קשה כדי לקנות את הבית הראשון שלה.,היא הייתה גאה מאוד בהישג שלה.,"למרבה הצער, היא איבדה את עבודתה ובסופו של דבר, את ביתה.",היא החליטה להישאר במלון ולמצוא עבודה חדשה.,היא הייתה שמחה עם המפנה של האירועים.,היא נכנסה לדיכאון.,2
485,וונדי לקחה את בתה לגינה איתה.,הם קחו חבורה ענקית של תפוחים והביאו אותם הביתה.,"יחד, הם קילפו וניקו את התפוחים.",וונדי והבת שלה אפו אותם לעוגה טעימה.,וונדי נהנתה מאוד להתחבר לבתה.,וונדי לא אוהבת תפוחים.,1
486,ביל חסך את כל הכסף שלו לשבועיים בחודש שעבר.,זה היה בשביל איזה חתיכת חרא מהחנות.,הוא הביא את כל ההזדמנות שלו וקנה את הממזר.,בדרך הביתה הוא מעד ונפל.,ביל חשב שהוא הבחור הכי בר מזל בחיים.,ביל היה עצוב לראות את המוצץ מכוסה בבוץ על הקרקע.,2
487,ניל ביקר ברומניה.,הוא בדיוק הגיע והוא היה נרגש לראות את טרנסילבניה.,"כשהוא הגיע לשם, הוא ראה טירות עתיקות ומפוארות.",הוא גם מצא מקומיים ידידותיים.,ניל החליט לא לחזור לטרנסילבניה.,ניל נהנה לבקר בטרנסילבניה.,2
488,מארק אהב משחקי וידאו.,סדרת משחקי הוידאו האהובה עליו שחררה משחק חדש.,הוא עבד קשה מאוד וחסך את כל כספו.,"לבסוף, הוא היה מסוגל לרכוש את המשחק.","למרבה הצער, הוא איחר למשחק הפוטבול.","למרבה הצער, המשחק החדש לא היה מרגש.",2
489,"בשבוע שעבר, דו-פליו של הפעלול ניסה תעלול חדש.",זה היה מעורב בתאונת דרכים גדולה.,משהו השתבש ואחד מכיסאות הבטיחות נשבר.,הקצצ'ניק הודח מהמושב שלו.,הקלע היה משותק.,הקולקוט אהב את זה.,1
490,"פמלה הייתה כל כך נרגשת שסוף סוף יש לה חבר, ראלף.",ראלף מעולם לא הקשיב למה שהיא אמרה.,הוא לעתים רחוקות הגיע בזמן.,הוא פלרטט יותר מדי עם בנות אחרות.,ראלף ביקש מפמלה להינשא לה.,פמלה החליטה להיפרד מרלף.,2
491,הלן רצתה לנסוע לחלל.,היא החליטה להיות אסטרונאוט.,היא למדה קשה מאוד.,היא עברה את כל הבדיקות!,הלן ציפתה למשימה הראשונה שלה.,הלן פחדה לראות חלל.,1
492,עברתי לדירה חדשה בשבוע שעבר.,היה לי הרבה דברים להעביר.,לקח לי יותר משמונה שעות להכניס את כל הדברים לדירה שלי.,ואז הייתי צריך לארגן הכל.,ואז ישנתי הכי הרבה זמן בחיי.,ארזתי את כל הדברים שלי שוב.,1
493,היילי אהבה לשחק עם החברים שלה.,היה לה פגישה למשחק כל שבוע.,יום אחד אמא של היילי התווכחה עם אחת מהאמהות האחרות.,היילי קיבלה הודעה שהם לעולם לא יחזרו.,היילי התרגשה לראות את כולם שוב מחר.,היילי בכתה כשהיא חשבה שהיא לא תראה את חבריה.,2
494,נשימתה של מייבל תמיד הריחה כמו פפמנטה.,"גם הבית שלה, או לפחות זה מה שהוא זוכר.",עד היום הוא שומר פפמנטה בארונות שלו.,הם מזכירים לו את סבתו ואת מה שהיא הייתה עבורו.,הוא שונא את סבתא שלו.,זה זיכרון חביב.,2
495,ג'ייק יצא לטיול סקי בהרים עם חבריו.,"ג'ייק לא היה טוב מאוד בסקי, אבל הלך בכל זאת.","יום אחד, כולם ירדו ממרחב קשה.","הילדים האחרים היו בסדר גמור, אבל ג'ייק נפל ושבר את רגלו.","ג'ייק חיכה לרגל שלו להחלים, לפני שהוא ניסה שוב לעשות סקי.",ג'ייק ניסה שוב לעשות סקי ביום שלמחרת.,1
496,ואלרי החליטה שהיא רוצה ללמוד גרמנית.,היא נרשמה לשיעור כדי ללמד אותה.,"כשהיא לא הייתה בכיתה, היא למדה קשה מאוד.","בקרוב, היא החליטה להתאמן על דוברי גרמנית עם חברה גרמנית.",ואלרי רצתה לבקר בגרמניה.,ואלרי מקווה לחיות איטליה יום אחד.,1
497,קלרה הלכה לקניון.,היא פגשה את חברתה סאלי.,הם אכלו צהריים בקניון.,הם קנו כל היום.,קלרה הייתה עייפה עד שהגיעה הביתה.,קלרה הרגישה בודדה מאוד.,1
498,טים קיבל טלפון חדש.,הוא הפיל אותו כמה שעות לאחר שהוא קיבל אותו.,הוא החליט שהוא צריך תיק כדי להגן על הטלפון שלו.,הוא הלך לחנות המקומית וקנה תיק טלפון חסין מים.,הטלפון של טים נהרס כשהוא שפך עליו מים.,טים לא היה צריך לדאוג יותר להוריד אותו במים.,2
499,המשפחה של ג'ינה עצרה בתחנת מנוחה ליד הכביש המהיר.,ג'ינה יצאה ושטחה את רגליה.,בתחנת הדלק הייתה תחנת דלק ובורגר קינג.,ג'ינה בדרך כלל לא אוהבת צ'יפס בורגר קינג.,ג'ינה הלכה בכביש המהיר בלי משפחתה.,ג'ינה הייתה כל כך רעבה שהפריטים היו טעימים הפעם.,2
500,קיבלתי שיחה מאוחר בלילה אחד.,"חשבתי שזה אחד מחבריי, אז עניתי.",האישה שדיברה איתי בקו השני לא הייתה מוכרת לי.,שאלתי מי זה ולמה הם מתקשרים.,היא אמרה שהיא אמא שלי שנעלמה מזמן.,אמרתי שלום לאיש בטלפון.,1
501,נלי הקופאית הייתה יום רע בחנות.,היא כל הזמן עשתה טעויות קטנות ואנשים כעסו.,אפילו הלקוח האחרון שלה היה כועס וזה אפילו לא היה באשמתה.,ברגע שזה היה הזמן להפסקה שלה היא רצה החוצה.,נלי שנאה את החופשי.,האוויר הצח היה בדיוק מה שנלי הייתה צריכה כדי לנקות את ראשה.,2
502,הבת של אלק רצתה עוד אבנים לשחק איתן.,אלק חשב שהבלוקים יפתחו את המוח המדעי שלה.,אלק קנה בלוקים עם אותיות עליהם.,בתו של אלק עשתה מילים איתם במקום מבנים.,אלק ואשתו החליטו ללכת לסרט.,אלק היה שמח לראות את בתו מפתחת את יכולת הדיבור שלה.,2
503,החלטתי לרצוח את השכן שלי.,התגנבתי לביתו באמצע הלילה.,הרגתי אותו כשהוא ישן.,נתפסתי על ידי המשטרה.,קצין המשטרה נתן לי תג והפך אותי לסגן.,זה היה נורא להיות נידון לכלא לכל החיים.,2
504,טים קנה נגן תקליטים בחנות חפצים.,לא היו לו תקליטים שינגנו בהם.,הוא שאל את הוריו אם יש להם.,הם נתנו לו את כל אוסף התקליטים שלהם מהנעורים שלהם.,הוא הרגיש מגניב ורטרו כשהוא שיחק תקליטים במסיבה.,הוא שבר את השיאים אחד אחד כשההורים שלו צפו.,1
505,איימי רצתה להיות בריאה.,היא קנתה מיקסר סמיוטי.,היא הכינה סמיוטי פירות וירקות טעימים.,לקח 20 דקות לנקות את הבלנדר.,איימי הייתה נחושה להשמין.,איימי הייתה נחושה לרדת במשקל.,2
506,טינה נבחנה לקבוצת הריקודים של התיכון שלה.,"אחרי שהיא רקדה, המורה רצתה לדבר איתה.",הוא אמר שהכישורים שלה לא מספיק טובים כדי להיכנס לקבוצה.,היא עזבה מיד את חדר האודישן.,טינה עצרה את דמעותיה.,טינה הצטרפה לקבוצת הריקודים בתיכון.,1
507,סאלי הייתה בהפסקה מהעבודה.,היא הלכה לקנות טאקו מהטקאו בחוץ.,היא הבינה שהיא שכחה את הארנק שלה בבית.,איש נחמד שם לב מה קרה והציע לשלם.,סאלי היתה אסירת תודה על טוב לבו.,סאלי בכתה את שאר הפסקה שלה.,1
508,איימי קיבלה העלאה קטנה בעבודה שלה.,למרות שזה לא היה הרבה כסף היא ציפתה לזה.,הבוס שלה אמר לה שזה יהיה על הצ'ק הבא שלה.,כשהיא קיבלה את הצ'ק לא הייתה העלאה.,איימי הייתה מאוד נסערת.,איימי הייתה מרוצה שלא קיבלה כסף נוסף.,1
509,ג'ניפר רצתה להצטרף ללהקת בית הספר.,היא החלה לקחת שיעורים לנגן בצ'לו.,"היא התקדמה, אבל לא מהר.",היא לא הרגישה מוכנה להשתתף בלהקה.,ג'ניפר עבדה קשה בשיעורים שלה והצטרפה ללהקה.,ג'ניפר לא לקחה שיעורי צ'לו.,1
510,פרד הלך לחוף עם חבריו.,הוא אהב את המים ואת השמש.,חבריו ערכו מסיבה על החוף אחרי שירד השמש.,פרד השתכר והתעלף על החול.,פרד התגלגל ונפל מהמיטה.,פרד התעורר עם הנגאובר.,2
511,רוני רכב על האופניים שלו לעבודה לפני כמה ימים.,פתאום הוא פגע בסלע ונפל.,"הוא לא נפגע, אבל התלבושת שלו נהרסה.",הוא המשיך ללכת לעבודה בכל מקרה.,הבוס של רוני שיבח אותו על מסירותו.,רוני התפטר ברגע שהוא נכנס.,1
512,לברק אין הרבה חברים.,הוא תמיד מסתובב עם פנים קמוחות.,"יום אחד, זר אומר לו שהוא צריך לחייך יותר.",ברק מחליט לנסות לחייך.,בורק חוזר מהר להיות עצבני.,ברק אוהב הפרעות של זרים.,1
513,מאט נהג הביתה לילה אחד.,הוא לא שם לב.,הוא פגע ופצע רץ שחצה את הכביש.,מאט היה מזועזע ועצר לבדוק אותה.,מאט תמיד הקדיש יותר תשומת לב לכביש אחרי זה.,"מאט התעסק ברדיו של המכונית, חיפש תחנה טובה יותר.",1
514,בריאן התרגש למופע הכישרונות.,הוא התאמן יותר על התופים שלו.,כדי להביע את האינדיבידואליות שלו הוא לבש חצאית על הבמה.,כשהוא סיים את ההצגה שלו הוא קיבל овации בעמידה.,בריאן היה מאוד יצירתי ואמיץ.,בריאן לא היה יצירתי במיוחד.,1
515,ליל כל הקדושים היה בדרך.,החלטתי לקשט את הבית שלי.,הלכתי לחנות וקניתי קישוטים.,הלכתי הביתה ואספתי את החפצים החדשים.,אהבתי לקשט לחגים.,שנאתי את העיצוב.,1
516,לאחרונה קיבלתי קידום בעבודה.,אני עובד בחברה כבר כמעט שמונה שנים.,עבדתי קשה מאוד כדי להרוויח את הקידום הזה.,הייתי כל כך מאושר כשהבוס שלי הציע לי את התפקיד החדש!,אני מרגיש שמגיע לי.,אני מרגיש שלא מגיע לי.,1
517,טיה רצתה לעשות משהו למכור ביריד מלאכותי.,היא החליטה להכין סבון ביתי.,היא הכינה סבון גליצרין בסיר גדול על תנור המטבח שלה.,ואז היא דחפה פרחי פרחים למרכז של המקלות שלה.,ואז טיה הכינה תוויות יפות לשים על כל חטיף.,טיה השתמשה בסבונים כדי לשטוף את הכלבים המלוכלכים שלה.,1
518,"יום אחד, המשטרה חקרה זירת פשע.",הם היו תקועים איפה ללכת הלאה.,יש להם טיפ לבדוק מאחורי הספרייה.,שם הם מצאו כמה ראיות מפתח.,המשטרה מצאה את הפושע ונעילה אותה.,המשטרה ארגנה אירוע קהילתי כדי לגייס כסף.,1
519,פט מתכוננת למבחן מתמטיקה.,הוא לומד קשה מאוד במשך שבוע.,פט עושה כרטיסי זיכרון לקרוא באוטובוס.,פט מצליח במבחן.,פט מאושר.,פט עצובה.,1
520,מרשה בדיוק עברה לגור עם בעלה.,"היא מעולם לא בישלה ארוחה לפני כן, וזו הייתה העבודה שלה הערב.",היא דמיינה את עצמה מבשלת ארוחה פנטסטית.,"למרבה הצער, היא שרפה את העוף ובישלה את האורז.",מרשה הייתה נרגשת!,מרשה הייתה הרוסה.,2
521,סולומון לא אהב את השם הפרטי שלו.,הוא חשב שזה היה מיושן מדי.,"בראיון עבודה, המראיין שיבח את שמו.",שלמה חשד שהעסקה שלו קשורה לשמו הייחודי.,סולומון ביקש מהמשתתף שיתן לו את זה.,שלמה חשב שמו אולי לא כל כך רע אחרי הכל.,2
522,קלי קיבלה צמיד חדש אתמול.,היא הייתה מאוהבת בו.,"אבל היום כשהיא הלכה לקניות, היא איבדה את זה.",היא חיפשה אותו בכל מקום.,"למרות כל המאמצים, קלי לא הצליחה למצוא את הכלב שלה.",היא הייתה מרוצה למצוא אותו מתחת למושב המכונית שלה.,2
523,אשתי מעריצה גדולה של מלחמת הכוכבים והיא אוהבת את זה.,"הייתי צריך רעיון מתנה בשבילו, מתנת חג המולד.",החלטתי לקנות לו כרטיסים למלחמת הכוכבים.,הוא אהב את המתנה שלי בבוקר חג המולד.,הוא השתמש בכרטיסים כדי לקחת אותי לראות את מלחמת הכוכבים איתו.,"עם מבט של גועל, הוא זרק את הכרטיסים לפח.",1
