,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
290,Jonqa mana allin tatata jinachu sientekurqa.,"Payqa, unayta llankʼarqa, chayrayku wawasninwan mana wasipi kasharqachu.","Chay semana tukuykunapiqa, llumpay qarqusqa, mana allin sonqoyoj ima karqa.","Uj sábado, churinqa, Jonpa makinman tiyaykuspa, Jonman qayllaykorqa.",Johnqa sapallan rin cinemata.,"Jonqa, wawaswan kusisqa kawsayta munarqa.",2
291,"Benqa, callepi purispan, uj cuerdapa tukukuyninta tarirqa.","Chaytaqa japʼirqa, chaymantaqa tʼukurirqa.","Chay pʼunchaymantaqa, astawanraq chayarqanku, ichaqa mana tukukorqankuchu.","Benqa, maymanchus chayarqan chayta yachananpaq, chay k'aspiwan purirqa.","Benqa, chay cordelwan anchata kusikurqa.","Benqa, correyta ripusqa.",1
292,Juanqa peleador kayta munarqan.,"Payqa, televisionpi chaykunata qhawaykuspa wiñarqa.",Sapa pʼunchaytaj kʼuchupi wakichikorqa.,Chaymantataq juk juk juchʼuy qʼochukuykunaman riporqa.,"Juanqa, peleador kayta mana allinchu kasqanta yuyarqa.","Juanqa, tukuy ima ruwasqanta sumajta juntʼarqa.",2
293,"Domingo pʼunchaypi Toriqa, wawitata japʼisqanta yacharqa.","Chay warmiqa, qosanman chay sumaj willaykunata willarqa.","Toripa qosanpas, chaymanta mayta kusikurqa.","Chay iskay hermanostaj, wawitasninkuta wajyarinankupaj, uj hora jina parlanku.","Chaymantataq, uj qhari wawqita, uj warmi wawqita ima suticharanku.","Toriqa, mayta llakikusqanrayku, terapeutawan parlarerqa.",1
294,"Saraqa, panaderiaman qayllapi llankʼan.","Chayqa mana chayman rinmanchu, chayrayku mana mikhunchu.","Uj pʼunchaytaj, panaderiamanta mana ima ruwasqanta repararqa.","Qhepamanqa, uj sumaq sachʼa-sachʼa rantikuyta qallariyman churaykunku.","Chaymantataq Saraqa, mikhunata apakapurqan.",Chay mikhunata mikhuspaqa Saraqa mana allinchu karqa.,1
295,"Rufusqa, mana riqsisqan escuelapi estudian, chaypitaq mana amigosniyojchu.","Qallariypeqa, mana pipis payta japʼinanta manchachikuspa, llakikusqa.","Chaywanpis, Ralph sutiyoj kʼacha runaqa, uj pʼunchay Rufoman willarqa.","Chaytaj, paykunaqa, khuska yachakusqankuta reparakunku.",Chaypin yachakuqkunawan kuska llankʼananku.,"Rufusqa, geometría clasepi uj amigonta tarisqanmanta mayta kusikun.",1
296,Tomqa Navidadpaq Chimiyapi yachachikuyta munarqa.,"Mamayqa, mana allinchu karqa, nispa.","Tomqa, chaymantaqa, uj wiksata mañakurqa, mamantaj uj ratollata yuyayninta tikrakorqa.","Tomasqa mana entienderqachu imarayku, ichaqa mana llakikurqachu.","Payqa, chay librota japʼisqanmanta mayta kusikurqa.","Payqa, Chimiyapi yachakusqanta japʼispan, mayta llakikurqa.",1
297,"Sapa tutamantaqa, chay colibrisqa, wasiyman jamunku.","Kunanqa, paykuna mayta llakisqa kasqankuta rikuni.","Uj pʼisqoqa, may sumaj kamachiyta munarqa.","Chay ratopaj, uj jatun chʼiyar pʼisqo jamorqa.","Chayqa, chay jatun pʼisqita, mana pisipajchu mikhuj.","Chay ratata wañuchispa, cuerponta q'ipaman wikch'urqani.",1
298,Escuelapi uj teatrota ruwarqani.,"Chay pʼachapiqa, juj pʼachata churanan karqa.",¡Manataj maypipis tarinichu!,"Mamapitaj, wasimpi tʼikasta ruwaspa, tʼikasta ruwarqa.",Loqa matemáticapi problema kasqanta repararqa.,"Loqa, chay teatropi aswan sumaj pʼachayoj karqa.",2
299,Ñawpaq kuti llankʼanayta qallarishaqtiy.,Manajerniyqa Beatles nisqa t'ika p'achata churakusharqa.,Ñoqaykuqa Beatlesmanta munakusqaykuta parlariyku.,"Chaytaj, sumaj amigosniyku karqa.",Chaymantataj uj bandita ruwarqayku.,Chaymantataj empresarioyqa Beatlesta mana munakusqanta niwarqa.,1
300,Tylerqa beisbol pukllaykunaman rirqa.,¡Munasqa ayllunmanta rikurqan!,Paypa pukllanqa sinch'ita pukllarqa.,Paypa ayllun atiparqa!,Tylerqa llakisqa rikurirqa.,"Tylerqa, ¡mayta kusikurqa!",2
301,"Floraqa, chʼampaypi kashaspa, onqoyta qallarerqa.","Payqa, dentistawan mana allinchu karqa, chayrayku mana imatapis ruwarqachu.",Chay nanayqa astawanraqmi sinchiyarqa.,"Chaymantataq, chay dentistawan parlayta qallarirqa.","Payqa, dentistawan parlayta munakusqanrayku, mayta kusikurqa.","Chay dentistaqa, chay kiruta sumajta allicharqa.",2
302,Derekqa leeyta munakun.,Wasinpi tukuy librokunata leeyta qallarirqa.,"Payqa astawan leeyta munarqa, ichaqa mana qolqenta tarirqachu.",Derekqa bibliota oqharikuyta atin!,Derekqa manaña leeyta atirqachu.,Derekqa tukuy tiempon leeyta qallarerqa.,2
303,"Huk barman rispay, amigoywan.","Mana qolqeyoj kashaspapis, paykunawan khuska kayta atillarqani.",Paykunapis mana imayojchu karqanku.,"Ni pi ima rantikurqaykuchu, chayrayku unayta parlariyku.","Barpi llankʼajkunataj, amigoywan, chaymanta llojsisqaykuta niwarqanku.",Chaymantataj uj restoranta rinaykupaj ajllasqayku.,1
304,Ñaupa domingo p'achata mayllakunaypaq.,Chaypi uj kʼacha sipaspis pʼachanta mayllashan.,"Chayman rispataj, parlayta qallarerqani.","Payqa, mana interesasqa jinachu rikurirqa.","Chay warmiwan sapallanpuni kachkaspay, mana sutʼitachu qhawaykorqani.","Chay pʼunchaypi uj pʼachata rantispa, payman churarqani.",1
305,"Patqa, llankʼayta mana juntʼananpaj, chaymanta puñunanpaj mayta kallpachakurqa.","Chayrayku chay p'unchaypi, pay wajyarqa, mana allin sonqota churaspataq.","Mana ni uj horachu pasarqa, chaymanta uj textota japʼerqa.","Chaypi nin: ""Tukuy llankʼaykunan mana kanqachu, imaraykuchus khunaman khunaman churan"", nispa.","Patqa, llankʼananman carronman uraykuspa, chaymanta llankʼananman riporqa.","Patqa, onqosqa kashaspa, mana allinta ruwasqanmanta llakikurqa.",2
306,"Gregqa, bicicletawan rantikunanpaq rishan.","Gregqa chaymanta pasachkaptinmi, uj makis ch'inllapi rikhurerqa.","Gregqa, chay runa pampaman chʼichiykukuspa, bicicletapi urmarqa.","Chay runaqa, chaymanta llojsispa, bicicletawan riporqa.","Gregqa, chaymanta policíaman willarqa, chaytaj suwakunata japʼerqanku.","Gregqa, chay ch'illi mikhuypi juez karqa.",1
307,Johnsonqa mana jaykʼaqpas kay pachapi kayta munaranchu.,"Warmiwan kusisqa kashaspanqa, mana campamentoman rinanta nin.","Johnsonqa, chay warmi juchachasqanta rikuchiyta munarqa.","Chaymantataq, carpa wasinta wakichispa, semana tukuyta campopi purirqa.","Payqa mana allin semanata pasarqa, chaywanpis warmi masintaqa sumaqta kusikurqa.","Johnsonqa, tukuy imapi puriyta munarqa, sapa kutitaj rinanpaj rinan karqa.",1
308,Jimqa qolqenta q'epichisqanta chinkaykurqa.,"Chayqa, qhepaman qhepaman familianpaq mikhunapaq qolqenta qokusqanta rikuchin.","Chaypacha, Peteqa, bancopi uj cartera tarerqa.","Chay qʼipiqa ashkha dólaresniyoj karqa, Petetaj uj mosoj teleta munarqa.","Peteqa chay qolqeta japʼerqa, qolqetaj caridadman qonanpaj.","Chaymantataq Peteqa qolqeta jap'irqan, chay qolqetawantaj mosoj teleta rantikorqa.",2
309,"Sallyqa, uj hermanan karqa, payqa tukuy imata allinta ruwarqa.","Uj kutiqa, Maria hermananta mana allintachu sientekusqanta nerqa.","Maryqa, paymanta asiparqa, paypis askha kallpayoq kasqanta nerqa.","Sallyqa, mana chay jinachu karqa.","Sallyqa, hermanan mana khuyakuyniyoj kasqanta yuyarqa.","Sallyqa, aswan allinpi tarikurqa.",2
310,Kay watapitaj wawayta urgenciasman aporqani.,Payqa amigonkunawan futbolta pukllachkaspan umanta maqanakuran.,"Chayqa, ñawinta tʼaqasqa, chayraykutaq, llakikusqayku, chʼakiywan chʼakiykusqa kasqanmanta.",Chaytaj mana chʼakisqachu karqa.,"Waway wañupusqantaq, chaymi sepulturanchis.",Chay ch'akiqa ch'akichakunamanta.,2
311,"Loreleiqa pusaq killaña, chaymantaq kirunpas tukukunña.",Mamayqa tukuy atisqantawan sonqochananta munarqa.,"Chay warmiqa, chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼaki chʼ chakichakun.","Chay warmiqa, uj k'ita mikhuyta qospa, uj k'ita mikhuyta qospa, nin: ""Mana, mana, mana, mana, mana, mana, mana"".","Loreleiqa, chay biscuitesta mikuspataj, sonqo tiyaykukorqa.","Loreleiqa, chaymantaqa, chaymanta puquykunata japʼinanta ajllarqa.",1
312,Parquepi karqani.,"Quta qayllapi purispaymi, huk anakunatapas rikurqani.",Chaymantataj tʼantata qʼolayta munarqani.,Paykunaqa sinchita phiñakuspa qhatiykorqanku.,Chay patakunapas anchata gustawarqanku.,"Chay ratollaqa, patakunamanta ayqekurqani.",2
313,Grahamqa selfie p'achata munarqa.,"Payqa mana askha amigosniyojchu karqa, chaywanpis fotosta japʼiyta munarqa.","Chaymantataq, chay runata rantikurqan.","Chaytaqa wakin kutipuni ruwarqa, chaymantataq qonqarurqan.",Chaymantataj sapa pʼunchay selfie kʼaspiwan ruwarqa.,"Chaytaj, mana allinchu karqa.",2
314,Lewisqa chay p'ukukunata sumaqta reqsin.,Pichqa runastaj ñaupaj kutinman jamorqanku.,"Chay ratopaj, uj chhika palomakuna chʼinmanta uraykamorqanku.","Lewiswan mana tukuy runaschu, chaymantaqa, chay q'olaykama kutipurqanku.",Lewisqa tusurqan.,"Lewisqa, chaywan qʼochukuspa, mana manchakuytachu nirqa.",2
315,Seanwan Sarawan guitarra rantiyta munarqanku.,Seanqa Sarawan carcelman riporqa.,"Chay wasi ukhupiqa, guitarraswan tocayku.","Saraqa, may munasqanta ajllarqa, chaytaj chay vendejkunaman apamorqa.","Saraqa, chay rantiyta munakuspa, tukuy sonqowan rantirqa.","Saraqa, Viola sutiyoj carretata rantikorqa.",1
316,Chrisqa mana munarqachu p'unchaypi escuelaman riyta.,"Payqa, mana wakichisqachu karqa, chayrayku, chʼampaypi tarikurqa.",Jueves p'unchaypi puñunanpaq puñuptinqa llakikusqan kasharqa.,"Jueves pʼunchaypi, chay runaqa, uj metro karuta urmaykusqanta repararqa.",Billqa escuelapi yachachinanpaq wakichikuyta qallarirqa.,"Billqa, chaymanta mayta kusikurqa.",2
317,"Marthaqa mana allinchu mikhunataqa mikhun, chaytaqa novionpas yacharqa.","Chay warmiwan kuska cocina ruwaspa, chay programacunata qhawarqa.","Chaypi yachakusqantaqa, chay programapi yachachirqa.","Chay pʼunchaykuna pasasqanman jina, mikhunata allichayta qallarerqa.","Chaymantataq, Martaqa sumaqta costurerasqa karqa.","Chay qhepamanqa, Marthaqa tukuy imata sumaqta mikhunata wakichirqa.",2
318,"Chaypi uj ch'usaq pusaj karqa, payqa ñuqaj ch'usaj pusayta munakorqa.",Sapa pʼunchay payta waturikorqa.,"Chaymantataq jap'irqani, jap'irqanitaj, Tokyo sutiwantaj suticharqani.",Chay ratollataj sinchʼita onqosqa.,Iskayninkupis sumajta kausakorqanku.,"Veterinariowan qhawayta qallarerqani, chaymantataj aswan allinman tukorqa.",2
319,"Chaypi uj oficinankuqa, puka alfombrawan juntʼasqa karqa.","Chay oficinapi llankʼaqkunaqa, qʼala qʼala kasqanta nerqanku.",Chaywanpis ni uj aspiradorpis allinta llimphuchayta atinchu.,"Chayrayku, qʼepi pʼachata llimphuchayta qʼepicherqanku.","Chayqa, ñawpaqmanta aswan qhelli tukurqan.",Chay tapicutaqa mayllaykuspataj mosoj jina rikukorqa.,2
320,"Lexiqa, mana unqusqa kayta munarqan.","Payqa, juntʼa chocolateta munarqa.","Chayrayku, mana miskʼita churayta munarqachu.",Chay chocolataqa mana gustaranchu.,Mana tukuy tiempochu kusikunki sano kaypi kaspa.,Payqa donut mikhuyta munarqa.,1
321,"Annaqa, chʼichi raphiyta munarqa.",Chay warmiqa Buffalo llaqtamanmi carretawan rirqa.,"Chaypitaq, juk sumaq restauranteta tarirqa.","Pay kikinqa, uj chunka k'ita chhiqakunata mañakurqa.",Annaqa tukuy chay p'isqikunata mikhuykuspataq wasinman kutirqa.,Annaqa kusisqa karqa lasagna mikhusqanmanta.,1
322,"Wawqeyqa, mana saqerqachu controlta.","Chaytaj, chay llajtapi tukuy runaswan parlarinapaj yanapawarqayku.","Chayqa, sapa ujninchejpaj uj pʼunchay kanqa.","Chaymantataq wawqeyqa, mayqentachus ñaupaj pʼunchaypi japʼinan karqa, chaymanta chʼaukiykorqa.",Manan TVta hermanoywan qhawanchu.,Ñawpaqtaqa wawqeyta kachaykuni.,2
323,Ivyqa uj avionpi ripusharqa.,"Chay ratopajtaj, pilotoqa, uj willayta qʼechuykorqa.","Chay aviónqa, mana allinta ruwarqachu, chayrayku urmanman karqa.","Ivyqa, chay ratolla chayman chayarqa.","Avionmanta chaylla lloqsiruptinqa, Ivyqa kusisqa tarikurqa.","Ivyqa, avionwan riyta munasqanpi kusikurqa.",1
324,"Joeyqa iskay kaq gradopi kaqmi, chaypin coloresta dibujayta munaranku.","Payqa, colormanta tʼaqasqa kasqanrayku, qʼacha colorllawan tʼaqasqa.","Taytankuqa, Joeyqa mana allin pʼachayoq kasqanrayku, artista kasqanta yuyarqanku.","Chay ruwasqantaqa, tukuy qhawanankupaj, refrigeradorpi churarqanku.","Joeyqa, pay kikinmanta kusikuran.","Joeyqa, tayta-mamanpa payta agradecekusqankuta munarqa.",1
325,"Johnqa, sutʼinchajtin, uj jatun negociota ruwananta nerqa, chaywanpis mana wakichisqachu karqa.",Mana chay willakuyta willasqanraykullachu.,"Juanqa, tukuy runaswan kusisqa kasharqa.","Chaywanpis, chay libroqa mana sumajtachu karqa, chayraykutaj astawan sumajta qhawarina karqa.","Johnqa, llankʼananpaq tʼantata apamunanta yuyarqa.","Johnqa, chay willakuyta wakmanta ruwarqa, chaytaq may allin karqa.",2
326,Fredqa loteriata japʼiyta munarqa.,"Payqa, pukllayta munarqa, mana jaykʼaq atipanchu.","Chay runaqa iskay cartata rantirqan,","Wasinman kutipuspanqa, sumaqta willarqa.",Fredqa mana loteriata ganaranchu.,Fredqa loteriata ganarqa.,2
327,"Ginaqa, gasolinata qʼepinapaq wasipi chʼichi wasita utilizasharqan.","Chay warmiqa, makisninta mayllakunanpaj risqa, chaywanpis mana tʼaqanapajchu karqa.","Chaymantataj, sinkʼu kʼaspipi uj cabinetopi maskʼarqa.",Chaypipis mana t'aqa karqachu.,"Ginaqa, chay wasipita t'aqasqa t'aqa t'aqa karqa.","Chayrayku, makisninta mayllaykusqanrayku, mana ima llakiypi tarikurqachu.",2
328,"Mamaqa, mikhunapaq horata churaykuspa, llallinata waqachirqa.",Tataywan Billwan chay sonqota uyarisqankupi repararqanku.,"Chaypi llankʼasqankuta saqerqanku, makisninkutataj mayllakorqanku.","Mamaqa, chay wasipi chayamusqankumanta mayta kusikurqa.",Chaymantataj llankʼanankuta nerqa.,"Chay familiaqa, tantakuypi tiyaykuspa mikhunankupaj wakichikorqanku.",2
329,"Emmypa tatanqa, uj k'ita uywata ajllanampaj pusarqa.","Iskaylla karqanku, uj carcelpi.",¡Mana tʼaqanachu!,"Payqa, may llakiypi tarikuspa, ajllayta munarqa.","Chaymantataq, Emmypa tatan nirqa iskaynin k'ita wawakunata waqaychananta.","Emmyqa, qhariyta munaspa phiñakuspa lloqsimorqa.",1
330,Jillqa universidadpi estudiarqa.,"Jillqa, mayta estudiarqa.",Jillqa tukuy pruebasta atiparqa.,Jillqa diplomanta japʼerqa.,"Jillqa, allin llankʼayta tarerqa.",Jillqa sapa kuti limapi t'antata mikhuran.,1
331,Jerryqa guitarra tocayta yachayta munarqa.,"Payqa, manaña imatapis yachayta atinmanchu, nispa llakikurqa.",Chaywanpis sapa semana guitarra tocayta yachakuran.,Chaymantataq guitarra tocapunapaq sumaqta yachakurqa.,Jerryqa guitarranta amigosninman tocananta yuyarqa.,Jerryqa guitarranta q'ipaman wikch'uykurqan.,1
332,"Kyleqa, achkha imasta tantarqa.","Payqa, tukuy laya qʼochukuykunata tantarqa.","Sapa pʼunchaytaj, paypa coleccionninpaj mosoj figurasta maskʼarqa.","Chaytaj, sapa killa uj mosoj qotuchakuyta yapachirqa.",Kyleqa Marvelpa herosninman jina kasharqa.,Kyleqa Supermantaqa mana allinchu qhawarqa.,1
333,"Francineqa, amigosnin patapi chakiyuq zapatos churakusqankuta repararqa.","Payqa, chay zapatosqa may sumaq kasqanta yacharqa, chaywanpis imaynachus kasqanmantaqa mana munakurqachu.","Uj kutiqa, amigosninwan tinkunanpaj, uj zapatillapi purirqa.","Chay warmiqa, tukuy amigosninwan sumaqta rikukusqanta ninku.","Francineqa, sumaqta chʼampaykusqanmanta mayta kusikurqa.","Francineqa, mana tarikuq genomanjina wakichikunanta qhawarirqa.",1
334,"Wayna kachkaptiyqa, mana riqsisqayman jina, mana riqsisqayman jina, ch'awkiytapuni munarqa.","Chaypi mana yachakuspapis, chaymanjina ruwarqani.","Chaypi pakakuspa, runasman qhatirispa, paykunata maqani.",Kaytaqa sapa kutipuni ruwarqani escuelapi kashaspa.,"Machuyasqayman jina, mana runasman kʼumuykukojchu kani.",Runasqa mana paykunawan khuska kay pukllayta ruwasqaymanta kusikorqanku.,1
335,"Rachelqa, sapa pʼunchay qhelqasqanta leeyta qallarerqa.",Chay cartataqa huk rimaypi qelqasqa tarirqa.,"Rachelqa, chay cartata amigosninman rikucherqa.",Mana pipis chay cartata leeyta ni entiendenanta aterqachu.,"Rachelqa, chay cartata mana yachayta munarqachu.","Rachelqa, chay librota uj profesorman qhelqarqa.",2
336,"Debqa, llankʼayninmanta karunchakusqanrayku, llankʼaynin pisiyachisqa kasqanrayku.","Chay warmiqa, mayta llakikuspa, wasinman kutirqa.","Qosantaq tukuy ima allin kananpaq nirqa, Debtajrí mana chaymantachu yacharqa.","Qhepamanqa, Debpa qosan llankʼayninpi, Jobwan parlarinanpaq, qosanwan parlarerqa.","Debqa, unay watasña llankʼasqantawan llankʼayta qallarerqa.",Payqa llankʼayta japʼerqa.,2
337,"Bethanyqa, maquinpi tʼikasta churasqanmanta llakikurqa.",Chaytaqa t'ikraspa t'ikrasqa.,Chaytaj pisi semanallapi wiñan.,"Chay warmiqa, lazerwan kʼachata chinkachin.","Payqa, chay sachʼaqa wiñananta munarqa.","Chaytaj, astawan paymanta sumajta reparayta qallarerqa.",2
338,Ginaj tatasninqa Illinois llajtaman riporqanku.,"Ginaqa, hermanonkunawan kuska, qhipapi tiyaykusqa.","Chay tiempopiqa, runasqa maypichus kashasqankuta mana yacharqankuchu.",Chaypi pasajkunaqa pisi pisi purisharqanku.,"Ginaqa, chaymanta llojsispa, wasinman kutirqa.","Jinataj, tukuy atisqanta ruwarqa puñunanpaj.",2
339,Uj kuti hermanaywan limonata rantiyta qallarerqayku.,"Chayqa, uj mosoj wasipi ñaupaj killa kasharqayku, mana pipis riqsiwasqanchejchu.","Chaypi pisilla runas purirqanku, pisillataj sayaykurqanku.",Chaypi uj kuraj pastor jamorqa.,"Chay runaqa limonata rantikurqan, chayraykutaq qutuchakusqaykupi sumaqta tarikusqayku.",Limonataqa pampaman ch'aqwarqan.,1
340,"Bobqa, juk juchʼuy llajtamanta, jatun llajtaman riporqa.","Payqa, mana chinkapusqanta yuyarqa.",Ñaupaj kaj pʼunchaypi trabajaspa wasinman kutiyta munaspa chinkaporqa.,"Chaymantataq, Bobqa, maypichus kashan chayman riyta yachananpaq, uj sistema de navegaciónta rantikurqan.","Bobqa, mana jaykʼaq navigadorata utilizaranchu.","Chay sistemaqa, Bobta mayta yanaparqa.",2
341,"Kellyqa, Internetpi hibrid animalkunamanta leeyta qallarerqa.",Chaypin rikurqan qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala.,"Chay sipasqa, chay machʼa machʼa animalkunaq kallpasninta, jatun kayninta ima, mayta admirarqa.","Chaywanpis, mana yachayta munarqachu chay animalkuna chʼin pampapi kawsayta atisqankuta.","Kellyqa, chay animalkunataqa zoológico nisqapi rikurqan.","Kellyqa, abuelapa chay panakunata rikuchisqanta yuyarikorqa.",1
342,Jorieqa familianwan kuska Amsterdampi Ana Frankpa wasinman riporqanku.,Chay librota ñawiriytawan.,"Payqa, chay wasitaqa pisi wasillapiña tarikurqa.",Mamayqa museopi qhawaykuspan waqarqan.,"Jorieqa, chay watukuyninqa, mayta llakisqanta nin.","Chaypin paykunaqa, comedia clubta watukunankupaq, chaytaq qhepaman karqa.",1
343,"Claraqa, uj p'unchay llank'asqanmanta wasiman kutipurqa.",Chaymantataj mana chayllachu kashasqanta repararqa.,Chay pʼunchayqa llaveyninkuta cocinapi saqerqanku.,Mamanta wajyarqa.,"Claraqa, mana wasi ukhupi kaspa, mayta kusikurqa.",Claraj mamantaj chay ratolla yanaparqa.,2
344,Chay p'unchayqa wasipi limpiayta ruwarqani.,"Chaypi, tukuy imamanta, papelkunamanta ima tʼaqanapaq, wakichikuyta munarqani.","Chay cartakunaqa, warmiypa ñawpa cartan karqa.","Chaypi nin: ""Ñoqawan tʼaqanakunaypaq"", nispa.","Chay cartata qhelqasqaytaj phiñacherqa, chʼajwaykorqa ima.",Chay cartata qhawariwasqaymanta mayta kusikorqani.,1
345,"Benqa, escuelapi munasqanwan casarakurqan.",Paykunaqa achka watakunam casarasqa karqaku.,"Benqa, casado vidanpi mana kusisqa kasqanta repararqa.","Payqa, warmiwan mana casarakunanpaqmi tantearqa.",Warminqa paywan kusikuran.,Warmin chayta yacharuspataj divorciakorqanku.,2
346,"Huk runaqa huk runata atipanman karqa, huk patotapas atipanman karqa.","Chaypi uj pato tarisqanku, chaymanta qhawaykorqanku.","Chay patataqa, mana rikuspapis, mana chʼichiykullarqachu.","Chaywanpis, ñawisnintaqa, nictitating membranawan chʼakichirqa.","Chay runaqa, pisi tiempollamantaña, ñawinta chʼinllaykurqa.","Chay runaqa, apostasqanta chinkachiyta munarqa.",1
347,Shayqa parkipi kasharqa.,"Chaypi uj cartelpi rikullarqa, delfinkunawan uj ladoman chayananta.","Shayqa, 40 dólaresninta qospa, pʼachanta churakorqa.","Chaymantataq, delfinkunawan uj yakuta chʼiyaman uraykurqa.",Shayqa ancha kusisqa kawsarqa.,"Shayqa, mana delfinkunata munarqachu.",1
348,Liaqa Inglaterra llaqtaman riporqa.,"Chay warmiqa, juk buspi puriyta munarqan.",Chay watukuytaqa Stonehengepi tukurqanku.,"Liaqa busmanta lloqsimuspa, qhawaykorqa.",Liaqa Inglaterraman riyta mana munarqachu.,Liaqa Stonehengepi achka fotokunata ruwarqan.,2
349,Juk copata ujyarqani.,T'oqoyqa p'achapi ch'aqwarisqa.,Chay chʼakipi imachus kashasqanta maskʼarqani.,"Chayqa, papel toallaswan juntʼasqa karqa.",Ñoqaqa chʼinyachinaypaqmi chʼichicharqani.,"Chay qʼalallapi kajkunata saqerqani, uj sandwichta ruwarqani.",1
350,Arthurqa amigonkunawan kuska karqanku.,"Chaypi uj cervezata ukyarqanku, parlasharqankutaj.","Chay ratopachaqa, cerveza tukukapuran.","Arthurqa, mana chay qhepa kajta japʼiyta munarqachu.","Arthurqa, chay qhepamanña wañusqanta yuyarqa.","Arthurqa, amigonkunapaq uj tʼaqa vinota orqhorqa.",2
351,"Hesterqa, chay kʼachata munakusqanta rikuchin.","Uj kutiqa, galería de arte kicharichisqa kasqanmanta, invitasqa karqa.","Chay fiestapajqa, chay warmiqa, chay pʼunchaypaj pʼachanta kʼachachayta munarqa.","Amigokunaqa, chay pʼachayoq kasqanmanta, jatunpaq qhawanku.","Hesterqa, imaynachus kasqanpi kusisqa kashan.",Hesterqa umanta k'irisqa.,1
352,Jillqa musuq carrata rantiyta munarqa.,Jillqa machuy carronwan carcelman riporqa.,Chay vendesqa Jillpa maquinanta mosoj maquinatawan cambiarqa.,"Jillqa, chay vendesmanpis qolqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta","Jillqa, mayta kusikurqa.",Jillqa llakisqa kasharqa.,1
353,"Jadenqa, mana allintachu yuyarikun.","Payqa mana repararqachu, chay pʼunchayqa San Valentín pʼunchay kashasqanta.","Chay runaqa, chaylla llojsispa, chaymanta chay sachʼaman riporqa, chaypitaj uj chʼaskas, uj chʼulla sachʼas ima japʼerqa.","Jadenpa warmichantaq, chay mikhuykunata tarirqa.","Jadenpa warmichantaqa, kʼumuykurqanku.","Jadenqa, tukuy ima ruwasqanta atiparqa.",2
354,"Johnqa, watachakusqanpi, bicicletata jap'iqarqan.",Payqa mana caballopi atiyta yacharqachu.,Payqa tukuy semana yachachirqa.,"Chay semana tukukuqtinqa, chay carretata lluqsimurqa.","Chaywanpas, mana chaykunata churaspa, bicicletapi purirqa.","Chaytaj, mana paypajchu kasqanta repararqa, chayraykutaj puñurparerqa.",1
355,Quentinqa mana jaykʼaq botemanqa puriranchu.,"Juk kutiqa, Quentinpa uj amigoqa, quchapi wasinta waturinanpaq, waqyarqa.","Chaypi kashaspa, Quentinwan, amigonwan ima, barcoman riporqanku.","Chayqa, mayta kusichiwarqa.","Quentinqa, chayman risqanmanta kusikurqa.",Quentinqa manañataj ni jaykʼaj barcopi purinanpaj ni jaykʼaj.,1
356,"Uj runaqa, mikhuy wasipi, servijmanta panquecasta mañakorqa.","Chay qhepamanqa, uj plato panquecasta apamorqa.","Chay runaqa, panquequeqa anchata qʼala kasqanta nerqa.","Chaykunataqa, chay sirvienteqa, cocinaman apamorqa.",Chay cocinan payta jatuncharqa.,"Chay cocinanqa, panqueceta ruwaspa, chayman jina ruwarqa.",2
357,Wawasniyqa uywayuq kayta munarqanku.,"Familiaykitaj, chay sumaj yuyay kasqanta repararqayku.",Chaymantataj animalkunawan khuska tiyakunchej.,"Chayman chayaspaqa, uj negrota reqsinaykupaj, chaytaj tukuy sonqoykuwan munakusqayku.",Manaña chay llapa runaswan wasiyman kutiyta munarqaykuchu.,Chay ch'iyar laboratoriotaqa wasinman pusarqayku.,2
358,Huertaypi puquykuna wañukun.,"Chay sachʼaqa, intiwan chʼakichisqa, chʼakichakun.","Amigoyqa, plantasniy ima mana allin kasqanta yachananpaq, jamorqa.","Chay warmiqa, astawan yakuta necesitasqankuta repararqa.","Chay plantasta astawan yakuwan ch'akichispayqa, aswan sumajta rikukunku.",Manataj ujmanta ujyarqanichu.,1
359,Jillqa hermananwan videojuegospi pukllachkarqa.,"Jillqa, tukuy ima peleasninta atipasqanrayku phiñakusqa.","Jillqa, video pukllaypi controladorninta japʼispa, TVman wikchʼuykucherqa.","Chay TVpi qhawayqa, chʼinpi chʼinpi tukukapusqa.","Jillqa, hermananwan ima, videojuegospi mana pukllayta aterqankuchu.",Jillqa video pukllaykunapi astawan sumaqta yachakurqa.,1
360,"""Buffy the Vampire Slayer"" nisqa videota qhawaykurqani.","Chaytaj, pisi horasña qhepakuspa, ayqeyta munarqani.","Mana allinpaq qhawasqa kasqayrayku, tutayaqña kasharqa.",Chay punkupi uj rato sayaykorqani.,"Chaymantataq puñurqani, chaymi paqarinkama puñurqani.","Chaymantataq Buffy kasqayta yuyaspa, ayqekurqani.",2
