,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
275,Rod heeft zijn hele leven gerookt.,Op een avond viel hij in slaap terwijl hij televisie keek.,Zijn sigaret was nog aangestoken en viel op de vloer.,Het heeft zijn appartement in brand gestoken.,Rod stierf in de brand.,Rod was trots op wat hij had gedaan.,1
276,Barry was blij dat hij eindelijk was ingeschreven om te stemmen.,Hij ging naar de stembus bij zijn huis.,"Toen hij het gebouw binnenliep, zag hij alle campagneborden.",Hij wist al hoe hij zou stemmen.,Barry heeft gestemd.,Barry draaide zich om en ging naar huis.,1
277,Johnny reed een dag toen hij een vreemde hobbelgevoel voelde.,Hij trok aan de kant en zag dat zijn band plat was!,Hij inspecteerde het van dichterbij en zag dat hij over een spijker was gereden.,Johnny moest de donut opzetten en naar een reparatiewinkel rijden.,Johnny was erg blij dat hij een lekke band had.,Ze hebben het gemaakt en Johnny is naar huis gereden.,2
278,Amy wilde meer ruimte in haar huis.,Ze besloot een nieuw appartement te zoeken.,Amy heeft een nieuw appartement gevonden voor de juiste prijs in de buurt van haar werk.,Amy bezocht het appartement om het persoonlijk te zien.,"Ze is naar een kleiner, goedkoper appartement verhuisd.",Amy heeft een huurcontract getekend en is in het appartement ingetrokken.,2
279,Mijn broers en ik deelden een pizza.,Er was maar één stuk over.,We wilden het allemaal.,"Voordat iemand iets kon zeggen, likte ik het.",Ik moet het stuk eten.,Ik heb een hamburger gegeten.,1
280,May was een kat uit een asiel die de dierenwinkel opnam voor de adoptiedag.,Cathy en haar familie bezochten de dierenwinkel op de adoptiedag.,Cathy werd verliefd op May zodra ze haar zag.,"Nadat ze een aanvraag had ingediend om May te adopteren en de aanvraag was goedgekeurd, adopteerde Cathy May.",May en Cathy konden goed met elkaar overweg.,May ging naar buiten en Cathy zag haar nooit meer.,1
281,Monica was een meisje van acht jaar dat graag sjaals breien.,Op een dag werd Monica uitgenodigd voor een verjaardag.,Monica had geen geld om een cadeau voor haar vriendin te kopen.,Monica besloot een sjaal voor haar te breien.,Monica was blij haar vriendin te zien bewonderen van het zelfgemaakte cadeau.,Monica heeft de sjaal gebreid om aan een weeshuis te doneren.,1
282,De verdachte zag dat de celdeur niet op slot was.,Hij duwde erop en het ging open.,"Niemand keek hem aan, dus hij ontsnapte.",Hij liep rustig naar buiten van het politiebureau.,De verdachte heeft besloten zich over te geven.,Niemand leek de verdachte op te merken.,2
283,Een meisje wordt verliefd op een jongen en hij vond haar ook leuk.,Ze komt erachter dat hun ouders niet met elkaar overweg kunnen.,De jongen en het meisje houden zoveel van elkaar.,"Maar ze willen hun ouders niet kwetsen, dus blijven ze weg.",Maar uiteindelijk komen ze toch bij elkaar.,De ouders van het meisje en de jongen zijn erg blij dat ze van elkaar houden.,1
284,Op een dag bezocht de president van de Verenigde Staten mijn geboortestad.,Ik heb uren in de rij gestaan om hem te zien.,Ik stond voor het podium terwijl hij een ontroerende toespraak hield.,Hij gaf me de hand toen hij wegging.,Ik was ontroerd.,Ik verveelde me helemaal.,1
285,Jake's vader nam hem mee naar zijn eerste voetbalwedstrijd.,Ze waren vroeg en hadden goede plaatsen.,Ze aten hotdogs en dronken frisdrank.,Jake zag zelfs zijn favoriete speler tijdens de wedstrijd!,Jake had een geweldige tijd op de voetbalwedstrijd met zijn vader.,Jake had die dag geen lol.,1
286,Ik wilde iets leuks doen.,Ik zocht iets goedkoops om te doen.,Ik besloot dat ik zou gaan zwemmen.,Ik heb een plaatselijk strand gevonden om te bezoeken.,Ik reed naar het strand.,Ik besloot om Vegas te bezoeken.,1
287,Amy was niet tevreden met haar papier.,"In plaats van het in te leveren, heeft ze de lessen gemist.",Ze ging naar een koffiehuis om het te herschrijven.,Ze produceerde een krant waar ze trots op was.,Amy ging naar school in de koffiezaak.,Amy kreeg een A op het papier maar in de problemen voor het overslaan van de klas.,2
288,Steve was een bekwaam timmerman.,Hij wilde zijn vrouw verrassen met een nieuw stuk.,"Ze wilde een nieuw bureau, dus besloot hij dat te maken.","Hij sneed al het hout, verzamelde het bureau en bevuilde het.",Steve's vrouw was in extase over het geschenk.,Steve's vrouw vroeg dezelfde dag om een scheiding.,1
289,Ik geloof niet in geluk.,Maar de vader van mijn vriendin heeft gisteren een spiegel gebroken.,Nog geen vijf seconden later sloeg hij zijn hand in de autodeur.,Op weg naar het ziekenhuis raakt hij een hert.,Ik beschouw golf niet langer als een sport.,"Alsof zijn geluk niet erger kon worden, was het ziekenhuis gesloten.",2
290,Jon voelde zich een slechte vader.,"Hij werkte zo laat, dat hij vaak zijn kinderen miste als hij thuis kwam.",In het weekend was hij moe en chagrijnig.,Op een zaterdag ging zijn zoon op de bank zitten en leunde op zijn arm.,John ging alleen naar de film.,Jon hield ervan om tijd door te brengen met de kinderen.,2
291,Ben liep langs de straat en vond het einde van een lange touw.,Hij pakte het op en trok er aan.,"Er kwam meer touw, maar niet het einde.",Ben volgde de touwtje om te zien waar het heen ging.,Ben was gefascineerd door de snaar.,Ben is gaan hardlopen.,1
292,Juan wilde een luchador worden.,Hij is opgegroeid met ze op tv.,Hij oefende elke dag in de kelder.,Uiteindelijk werd hij toegevoegd aan kleine shows.,Juan besloot dat het een dom streven was om luchador te zijn.,Juan was uiteindelijk zeer succesvol.,2
293,Op zondag ontdekte Tori dat ze zwanger was.,Zij belde onmiddellijk haar man om het goede nieuws met hem te delen.,Tori's man was net zo opgewonden.,De twee bespraken baby namen voor bijna een half uur.,Ze hebben eindelijk besloten over een jongensnaam en een meisjesnaam.,Tori moest naar therapie omdat ze zo overstuur was.,1
294,Sara werkt naast een bakkerij.,"Ze is op dieet, dus ze kan er nooit heen.",Op een dag merkt ze dat de bakkerij gesloten is.,De volgende week opent een gezonde biologische sapwinkel.,Sara kon toen langs komen en eten halen.,Het eten was te ongezond voor Sara.,1
295,Rufus is net ingeschreven op een nieuwe school en hij heeft daar geen vrienden.,Eerst voelt hij zich ongerust en bang dat hij niemand zal ontmoeten.,"Maar een aardige man, Ralph, stelt zich op een dag voor aan Rufus.",Ze beseffen dat ze in dezelfde chemieles zitten.,Ze besluiten samen labpartners te worden in hun klas.,Rufus is blij dat hij een vriend heeft in de meetkunde.,1
296,Tom wilde een scheikunde-set voor Kerstmis.,Zijn moeder zei dat het te gevaarlijk was voor een kleine jongen.,Tom vroeg om een puppy en zijn moeder veranderde plotseling van gedachten.,"Tom begreep niet waarom, maar het kon hem niet schelen.",Hij was blij met de scheikunde set.,Hij was teleurgesteld toen hij de scheikunde set kreeg.,1
297,Vroeg in de ochtend komen de kolibries op mijn veranda.,Vandaag zag ik ze opgewonden.,Een vogel in het bijzonder gedroeg zich zeer territoriaal.,Plotseling kwam er een grote zwarte vogel uit het niets binnen.,Het at de territoriale kolibri gemakkelijk.,Ik schoot de rat neer en gooide het lichaam in de vuilnisbak.,1
298,Ik speelde in een schoolspel.,Haar kostuum vereiste een hoepelrok.,Ik kon nergens hoepels vinden.,Haar moeder besloot de ringen zelf te maken.,Lo heeft het wiskundeprobleem opgelost.,Lo had het beste kostuum in het stuk.,2
299,Ik was op mijn eerste werkdag.,Mijn manager droeg een Beatles T-shirt.,We hadden het allebei over onze liefde voor de Beatles.,We werden goede vrienden.,Later besloten we een kleine band op te richten.,Later vertelde mijn manager me dat hij de Beatles niet leuk vond.,1
300,Tyler ging naar een honkbalwedstrijd.,Hij zag zijn favoriete team!,Zijn team speelde hard.,Zijn team won!,Tyler werd depressief.,Tyler was opgewonden!,2
301,Flora's tand begon pijn te doen.,"Ze haatte de tandarts, dus probeerde ze het te negeren.",De pijn werd erger en erger.,Uiteindelijk moest Flora een afspraak bij de tandarts maken.,Ze was opgewonden omdat ze graag naar de tandarts ging.,De tandarts was in staat haar tand beter te laten voelen.,2
302,Derek houdt van lezen.,Hij las alle boeken in zijn huis.,"Hij wilde meer lezen, maar had geen geld.",Derek heeft een bibliotheekaartje.,Derek heeft nooit meer gelezen.,Derek leest nu de hele tijd.,2
303,Ik ging naar een bar met wat vrienden van mij.,"Ik was blut, maar dacht dat ik ze gezelschap kon houden.",Het blijkt dat ze ook allemaal blut waren.,"Niemand van ons kocht iets, en we praatten urenlang.",De bar vroeg mij en mijn vrienden om na een tijdje te vertrekken.,Daarna besloten we allemaal naar een restaurant te gaan.,1
304,Ik was afgelopen zondag bij de wasserette.,Er was daar ook een schattig meisje dat haar was deed.,Ik ging naar boven en begon te kletsen.,"Ze glimlachte, maar leek niet geïnteresseerd.",Ik liet haar alleen maar bleef meeluisteren.,Ik kocht haar een jurk die middag.,1
305,Pat werd wakker met de drang om van het werk te spijbelen.,Dus belde hij die ochtend met een nep-zieke stem.,Nog geen uur na het bellen krijgt hij een sms.,Hij zegt dat het werk geannuleerd is omdat het sneeuwt.,Pat stapte in zijn auto en reed naar zijn werk.,Pat voelde zich stom om te doen alsof hij ziek was.,2
306,Greg was op zijn fiets naar de winkel.,Een arm kwam uit een steegje toen Greg voorbij kwam.,Greg viel van de fiets toen hij op de grond werd geduwd.,Hij keek vanaf het trottoir toe hoe een man met zijn fiets wegreed.,Greg heeft een politie-aangifte gedaan en ze hebben de dief gepakt.,Greg was jurylid bij de chili-kokwedstrijd.,1
307,Johnson heeft nooit graag buiten gezeten.,Zijn vriendin plaagt hem dat hij nooit op een kampeerreis kan.,Johnson besluit haar te bewijzen dat ze het mis had.,Hij pakt een tent en gaat kamperen voor een lang weekend.,"Hij had een ellendig weekend, maar vertelde zijn vriendin dat het geweldig was.",Johnson was een fervent buitenstaander en wandelde vaak.,1
308,Jim verloor zijn portemonnee met al zijn geld.,Hij zou tot volgende maand geen geld meer hebben voor voedsel voor zijn gezin.,Pete vond een portemonnee op de parkeerplaats.,Er zaten honderden dollars in en Pete wilde echt een nieuwe tv.,Pete hield de portemonnee en doneerde het geld aan een goed doel.,Pete hield de portemonnee en kocht een nieuwe tv.,2
309,Sally had een oudere zus die goed was in alles.,Op een dag vertelde ze haar zuster Mary dat ze zich onzeker voelde.,Mary lachte haar uit en vertelde haar dat zij ook veel sterke punten had.,Sally keek zichzelf anders aan.,Sally vond haar zus wreed.,Sally voelde zich beter.,2
310,Ik moest mijn zoon naar de spoedeisende hulp brengen deze zomer.,Hij was voetbal aan het spelen met vrienden en kreeg een klap op zijn hoofd.,Hij scheurde zijn wenkbrauw open en we waren bang dat hij zijn gezicht had gebroken.,Gelukkig was er geen breuk.,Mijn zoon stierf en we begroeven hem op het kerkhof.,Hij heeft een litteken van de hechtingen.,2
311,De kleine Lorelei is acht maanden oud en krijgt tanden.,Haar moeder heeft alles geprobeerd om haar te kalmeren.,"Ze heeft koele tandringen, medicijnen en een zachte, kalmerende thee geprobeerd.",In een laatste poging geeft ze haar een gebitstje.,Lorelei kalmeerde zich nadat ze de gebit koekje kreeg.,Lorelei koos ervoor om bloemen te krijgen.,1
312,Ik was laatst in het park.,Ik liep bij het meer en zag wat eenden.,Ik besloot om ze wat brood te geven.,Ze gingen me op een boze manier achterna.,De eenden vonden me erg leuk.,Ik ben weggelopen van de eenden.,2
313,Graham wilde een selfie stok.,"Hij had niet veel vrienden, maar hij hield van foto's maken.",Hij nam eindelijk de sprong en kocht er een.,Hij gebruikte het een paar keer en vergat het.,Hij gebruikte zijn selfie stick elke dag daarna.,Uiteindelijk gooide hij het weg.,2
314,Lewis kende de grot als zijn eigen hand.,Vijf speleologen liepen achter hem.,Plotseling vlogen er een paar vleermuizen uit de duisternis boven ons.,Iedereen behalve Lewis rende terug naar de ingang van de grot.,Lewis begon te dansen.,Lewis lachte en zei dat ze niet bang moesten zijn voor de vleermuizen.,2
315,Sean en Sara zouden een gitaar kopen.,Sean haalde Sara op en ze reden naar de winkel.,Binnen speelden ze met verschillende gitaren.,Sara koos haar favoriet en ze brachten het naar de balie.,Sara deed de aankoop enthousiast.,Sara besloot een Viola te kopen.,1
316,Chris keek er niet naar uit om vrijdag naar school te gaan.,"Er kwam een moeilijke beproeving aan, waarvoor hij niet klaar was.","Toen hij donderdag naar bed ging, was hij bezorgd.","Toen hij vrijdagochtend wakker werd, was er bijna een voet sneeuw gevallen!",Bill begon zich klaar te maken voor school.,Bill voelde zich opgelucht.,2
317,Martha was een slechte kok en haar vriend wist het.,Hij stelde haar voor aan kookprogramma's en keek ze samen.,Ze oefende dingen uit die ze in de shows had geleerd.,"Naarmate de dagen verstreken, werd haar kookkunst langzaam beter.",Na een tijdje werd Martha een ervaren naaister.,Na een tijdje was alles wat Martha kookte heerlijk.,2
318,Er was een zwervende kat die van mijn kat hield.,Hij kwam haar elke dag bezoeken.,"Uiteindelijk nam ik hem op en liet hem binnen, en noemde hem Tokyo.","Hij werd heel erg ziek, uit het niets.",Beide katten waren erg gezond.,Ik nam hem mee naar de dierenarts en hij werd beter.,2
319,Een kantoor in het centrum had een rode loper.,Het personeel klaagde dat het altijd vies was.,Maar geen van hun stofzuigers kon het goed schoonmaken.,Dus huren ze een professionele tapijtreiniger.,Het eindigde vuiler dan het was.,Het tapijt zag er na het schoonmaken bijna nieuw uit.,2
320,Lexi wilde gezond zijn.,Maar ze wilde warme chocolade.,Dus besloot ze geen suiker toe te voegen.,De warme chocolade smaakte saai.,Gezond zijn is niet altijd leuk.,Ze hield van de donut die ze at.,1
321,Anna wilde kippenvleugels.,Ze reed met haar auto helemaal naar Buffalo.,Daar vond ze een authentiek restaurant.,Ze bestelde een dozijn hete vleugels.,Anna at alle vleugels op op weg naar huis.,Anna was blij met haar lasagne maaltijd.,1
322,Mijn broer vocht me de afgelopen week steeds voor de afstandsbediening.,Uiteindelijk besloten we het gebruik ervan te verdelen.,We zouden het allemaal ooit krijgen.,Mijn broer vocht toen over wie het de eerste dag zou krijgen.,Ik kijk nooit televisie met mijn broer.,Ik heb mijn broer eerst de afstandsbediening laten gebruiken.,2
323,Ivy vloog in een klein toeristisch vliegtuig.,Plotseling maakte de piloot een aankondiging.,Het vliegtuig had een roerprobleem en ging naar beneden!,Ivy bracht zich snel in de crashpositie.,"Toen het vliegtuig plotseling een correctie maakte, voelde Ivy een golf van opluchting.",Ivy was blij dat ze had gekozen om te vliegen.,1
324,Joey was een tweedejaars die graag in kleurboeken kleurde.,"Hij had al z'n potloden versleten, dus hij had alleen bruin en zwart.",Zijn ouders dachten dat Joey een kunstenaar was vanwege zijn vreemde kleuren.,Ze hingen zijn werk op de koelkast voor iedereen om te bewonderen.,Joey was trots op zichzelf.,Joey wou dat zijn ouders hem waardeerden.,1
325,"John had een grote klantpresentatie morgen, maar hij voelde zich niet voorbereid.",Het is niet dat hij nerveus was om te presenteren.,John voelde zich altijd op zijn gemak bij menigten.,Deze inhoud ontbrak echter aan poetswerk en had verfijning nodig.,John besloot bagels mee te nemen naar het werk.,John heeft de presentatie opnieuw uitgewerkt en het was een groot succes.,2
326,Fred besloot om te spelen op de loterij.,"Hij hield van spelen, maar won nooit.",Gisteren kocht hij twee kaartjes.,"Toen hij naar huis ging, kreeg hij geweldig nieuws.",Fred heeft de loterij niet gewonnen.,Fred had de loterij gewonnen.,2
327,Gina gebruikte een toilet bij een tankstation.,"Ze ging haar handen wassen, maar er was geen zeep.",Ze keek in de kast onder de gootsteen in de hoop er wat te vinden.,Er was ook geen zeep.,Gina heeft de zeep uit de badkamer gestolen.,Dus moest ze genoegen nemen met haar handen af te spoelen.,2
328,"Toen het tijd was om te eten, belde moeder.",Pa en Bill kenden dat geluid toen ze het hoorden.,"Ze lieten hun tuinwerk vallen, voorzichtig, en waste hun handen.",Moeder was blij toen zij eindelijk in het huis aankwamen.,Ze riep hen dan op om weer aan het werk te gaan.,Het gezin ging zitten en genoot van een gezamenlijke maaltijd.,2
329,Emmy's vader nam haar mee om een kitten te kiezen.,Er zaten er twee in een kooi.,Ze kon ze niet uit elkaar halen.,Het maakte haar verdrietig om te moeten kiezen.,Toen zei Emmy's vader dat ze beide kittens kon houden.,Emmy ging boos weg omdat ze een hond wilde.,1
330,Jill ging naar de universiteit.,Jill heeft hard gestudeerd.,Jill heeft alle tests gehaald.,Jill heeft haar diploma.,Jill heeft een leuke baan gevonden.,Jill at vaak limabonen.,1
331,Jerry wilde altijd al gitaar leren spelen.,Hij was bang dat hij te oud was om iets nieuws te leren.,Hij besloot zich echter in te schrijven voor wekelijkse gitaarlessen.,Uiteindelijk werd hij een redelijk goede gitarist.,Jerry besloot zijn gitaar te spelen voor zijn vrienden.,Jerry gooide zijn gitaar in de vuilnisbak.,1
332,Kyle verzamelde veel dingen.,Hij had een uitgebreide collectie actionfiguren.,Elke dag ging hij op zoek naar nieuwe figuren voor zijn collectie.,Hij wist een nieuwe cijfer toe te voegen een keer per maand of zo.,Kyle was echt een fan van Marvel helden.,Kyle vond Superman een belachelijk construct.,1
333,Francine merkte op dat al haar vrienden hoge hakken droegen.,"Hoewel ze van het uiterlijk van hakken hield, haatte ze hoe ze zich voelden.",Op een dag besloot ze een paar platte broeken te dragen om haar vrienden te ontmoeten.,Al haar vrienden complimenteerden haar.,Francine was blij dat ze comfortabele schoenen droeg!,Francine heeft de formule voor het ontbrekende genoom opnieuw getest.,1
334,Toen ik jong was hield ik van verstoppertjes.,Ik speelde het zelfs als anderen het niet wisten.,Ik verstopte me en sprong op mensen.,Ik deed dit de hele tijd op de basisschool.,"Toen ik ouder werd, moest ik stoppen met op mensen te springen.",Mensen waren blij als ik dit spel zonder hen speelde.,1
335,Rachel keek naar haar dagelijkse post.,Ze vond een brief geschreven in een vreemde taal.,Rachel liet de brief aan haar vrienden zien.,Niemand kon de brief lezen of begrijpen.,Rachel wilde niet weten wat er in de brief stond.,Rachel nam het mee naar een taalprofessor voor vertaling.,2
336,Deb werd ontslagen vanwege bezuinigingen.,Ze was erg van streek en ging naar huis om te zeuren.,"Haar man zei dat alles goed zou komen, maar Deb was er niet zeker van.","De volgende dag, Deb's man geregeld haar met een interview op zijn werk.",Deb ging werken op dezelfde baan waar ze al jaren werkte.,Ze heeft de baan.,2
337,Bethany was zelfbewust over haar armhaar.,Ze probeerde het af te scheren.,Het groeide terug binnen een paar weken.,Ze heeft een laser ontharing behandeling.,Ze wou dat het weer zou groeien.,Ze voelde zich beter over zichzelf.,2
338,Gina's ouders reden naar Illinois.,"Gina zat op de achterbank, verpletterd door haar broers en zussen.","Om het nog erger te maken, het was spitstijd.",Het verkeer liep langzaam.,Gina stapte uit en liep terug naar huis.,Gina sloot haar ogen en deed haar best om in slaap te vallen.,2
339,Op een zomer hebben mijn zus en ik een limonade standje geopend.,Het was de eerste maand in een nieuw huis en we kenden niemand.,Er liepen maar weinig mensen voorbij en nog minder stopten.,De oude pastoor liep van de volgende deur naar hem toe.,Hij kocht limonade en liet ons ons welkom voelen in de buurt.,Hij gooide onze limonade op de grond.,1
340,Bob verhuisde van een kleine stad naar een grote stad.,Hij was bang dat hij altijd verdwaald zou raken.,De eerste dag raakte hij verdwaald toen hij naar huis wilde.,Toen kocht Bob een navigatiesysteem om hem te helpen de weg te leren.,Bob kende de weg en gebruikte nooit het navigatiesysteem.,Het navigatiesysteem hielp Bob veel.,2
341,Kelly las online over hybride dieren.,En ze zag foto's van ligers.,Ze was onder de indruk van hun grootte en kracht.,Maar ze vroeg zich af of ze in het wild konden leven.,Kelly had ze alleen in de dierentuin gezien.,Kelly herinnerde zich toen haar grootmoeder haar de bloemen liet zien.,1
342,Jorie ging met haar familie naar het huis van Anne Frank in Amsterdam.,Ze heeft het boek van tevoren gelezen.,Ze vond het huis erg klein.,Haar moeder huilde terwijl ze door het museum keek.,Jorie gaf toe dat het een zeer emotionele tour was.,Ze besloten om de comedy club boven te bezoeken.,1
343,Clara ging op een dag naar huis van haar werk.,Toen besefte ze dat ze zichzelf buiten had gesloten!,Haar sleutels lagen die ochtend op de keukentafel.,Ze moest haar moeder om hulp vragen.,Clara hield van buiten zijn.,Clara's moeder hielp meteen.,2
344,Ik heb laatst wat opgeruimd in het appartement.,Ik besloot om alle rommel en papieren van de tafel te verwijderen.,Onder elk van hen was een oudere brief van mijn vriendin.,Ze wilde het uitmaken.,Ik was boos en verward door de brief.,Ik was erg blij met de brief.,1
345,Ben was getrouwd met zijn schoolliefde.,Ze waren al jaren getrouwd.,Op een dag besefte Ben dat hij ongelukkig was in zijn huwelijk.,Hij besloot een affaire te hebben.,Zijn vrouw was trots op hem.,Zijn vrouw kwam erachter en ze gingen scheiden.,2
346,Een man wedde met een ander dat hij een eend kon verslaan.,Er werd een eend gevonden en er werd naar gekeken.,"Hoewel de eend niet wist wat er gebeurde, knipperde hij niet.",Maar het heeft zijn ogen nat gemaakt met zijn nictitatieve membraan.,De man knipperde uiteindelijk.,De man wilde zijn weddenschap verliezen.,1
347,Shay ging naar het zeepark.,Daar zag ze een bord dat dolfijnen zwemmen adverteerde.,Shay gaf haar $40 gretig en trok zich aan.,Toen sprong ze in het zwembad om met de dolfijnen te zwemmen.,Shay had een geweldige tijd.,Shay hield echt niet van dolfijnen.,1
348,Lia ging naar Engeland.,Ze heeft een bus tour gedaan.,De tour stopte bij Stonehenge.,Lia stapte uit de bus om te kijken.,Lia haatte Engeland.,Lia heeft veel foto's van Stonehenge gemaakt.,2
349,Ik dronk een glas sap.,Mijn kopje viel op de toonbank.,Ik zocht iets om het lek te reinigen.,Ik heb een pakje papieren handdoeken gevonden.,Ik heb de rotzooi opgeruimd.,Ik heb een boterham gemaakt.,1
350,Arthur en zijn vrienden waren aan het uitgaan.,Ze dronken bier en praatten.,Plotseling was het bier op.,Arthur wilde de laatste niet nemen.,Arthur vond het toch goed om de laatste te nemen.,Arthur bestelde nog een rondje voor zijn vrienden.,2
351,Hester heeft altijd graag recht haar gehad.,Op een dag wordt ze uitgenodigd voor de opening van een kunstgalerij.,Ze besluit haar haar te strijken voor het evenement.,Haar vrienden complimenteren haar over hoe goed het eruit ziet.,Hester is trots op haar uiterlijk.,Hester heeft haar hoofd geschoren.,1
352,Jill wilde een nieuwe auto kopen.,Jill reed met haar oude auto naar de autodealer.,De verkoper ruilde Jill's oude auto voor een nieuwe auto.,"Nadat ze de verkoper ook had betaald, kreeg Jill haar nieuwe auto.",Jill was opgewonden.,Jill was depressief.,1
353,Jaden was nogal vergeetachtig.,Hij had niet gemerkt dat het al Valentijnsdag was.,"Hij voelde zich gehaast, ging naar buiten en kocht wat bloemen en chocolade.",Jaden's vriendin kwam thuis en vond de snoepjes.,Jaden's vriendin geslagen in het gezicht.,Jaden had de dag gered.,2
354,John kreeg een fiets voor zijn verjaardag.,Hij kon niet rijden.,Hij heeft de hele week geoefend.,Aan het eind van de week trok hij zijn hulpwielen uit.,Hij kon prima zonder fietsen.,"Hij besefte dat fietsen niet voor hem was, en nam een dutje in plaats daarvan.",1
355,Quentin was nog nooit op een boot geweest.,Op een zomer nodigde een vriend Quentin uit naar zijn huis aan het meer.,"Toen ze daar waren, gingen Quentin en zijn vriend zeilen.",Het was een opwindende ervaring.,Quentin was blij dat hij ging.,Quentin zwoer dat hij nooit meer zou zeilen.,1
356,Een man bestelde pannenkoeken in een restaurant bij de server.,Ze bracht hem een bord pannenkoeken minuten later.,De man klaagde dat de pannenkoeken te dik waren.,De serveerster bracht ze terug naar de kok.,De kok prees hem.,De kok besloot de pannenkoeken opnieuw te maken.,2
357,Mijn kinderen wilden een huisdier.,Als gezin besloten we dat dit een geweldig idee was.,We gingen naar het dierenasiel om onze nieuwe harige vriend te vinden.,Bij aankomst ontmoetten we een zwarte lab die we allemaal automatisch liefhadden.,We besloten dat het zwarte lab niet met ons mee naar huis zou moeten gaan.,We hebben het zwarte lab geadopteerd en haar mee naar huis genomen.,2
358,Mijn tuinbloemen sterven.,Ze zijn verwelkt en droog van de zon.,Mijn vriend kwam langs om te helpen met het evalueren van wat er mis is met mijn planten.,Ze ontdekte dat ze meer water nodig hadden.,"Na meer water te hebben gegeven, zien mijn planten er beter uit dan ooit.",Ik heb ze niet weer water gegeven.,1
359,Jill speelde videospelletjes met haar zus.,Jill was boos dat ze elke wedstrijd verloor.,Jill gooide haar game controller naar de tv.,Het tv-scherm is gebroken.,Jill en haar zus konden geen videospelletjes meer spelen.,Jill werd beter in videospelletjes.,1
360,Ik begon te kijken naar Buffy the Vampire Slayer.,Na een paar uur had ik zin om te rennen.,Helaas was het donker buiten.,Ik stond een tijdje in de deur.,Toen viel ik in slaap tot de volgende ochtend.,Toen dacht ik dat ik Buffy was en ging rennen.,2
361,"Toen hij 12 was, besloot Drew een crimineel te worden.",Hij besloot de deuren in te schoppen en huizen te beroven.,Hij trainde in de deuren van kastjes te schoppen om zijn kracht op te bouwen.,Zijn moeder kwam thuis en zag alle kastdeuren kapot.,Drew wil altijd de wet gehoorzamen.,Zijn moeder was erg boos.,2
362,"Lang, elke keer als ik hardgekookte eieren maakte, kwamen ze slecht uit.",Ik heb overal op het internet naar een oplossing voor mijn probleem gezocht.,Een website stelde voor dat ik mijn eieren bakte in plaats van ze te koken.,Ik deed wat je vroeg.,De gebakken eieren waren geweldig.,Ik heb de schelp op laten en ze helemaal opgegeten.,1
363,Een jongen zag een kwartje op de stoep liggen.,Hij boog zich en pakte het op.,"Terwijl hij dat deed, vloog een spitbal over zijn hoofd.",Hij keek om zich heen en zag zijn aartsvijand met een rietje in zijn hand.,De jongen was dankbaar.,De jongen was boos.,2
364,Hector merkt dat slechts één oor van zijn koptelefoon werkt.,"Hij wil een nieuw paar, zodat hij naar muziek kan luisteren.",Eindelijk vindt hij een paar goede koptelefoons die hij zich kan veroorloven.,Hij koopt ze en begint onmiddellijk naar muziek te luisteren.,Hector besluit dat hij niet van muziek houdt.,Hector is blij dat beide oren werken.,2
365,Tom wilde naar een wedstrijd van de New York Giants gaan.,De kaartjes waren echter te duur.,Uiteindelijk vond hij kaartjes die in zijn prijsklasse lagen.,Hij zat op het bovendek.,Hij hield er toch van om naar de wedstrijd te kijken.,Tom vond het de beste hockeywedstrijd ooit.,1
366,Trip hield van watermeloen.,Hij at er minstens één per dag.,Zijn moeder zei altijd dat hij een boom zou worden die zaden zou slikken.,Hij slikte ze altijd in.,Trip genoot van de smaak van de zaden.,Trip heeft helemaal geen watermeloen meer gegeten.,1
367,"Angie, een MTurk-werker, zag zichzelf als ijverig.",Op een dag wees een van haar favoriete sollicitanten haar werk af.,Angie was erg verrast en mailde ze.,Ze antwoordden dat haar werk niet goed genoeg was.,Angie besloot de aanvrager te vertellen meer van haar werk af te wijzen.,Angie probeerde het onderwerp in detail te bespreken.,2
368,Donovan vroeg Trina om met hem te gaan dansen.,"Trina vond Donovan leuk, dus ze zei ja, maar ze was echt bezorgd.",Na school rende ze naar huis om haar vader om hulp te vragen.,"Toen haar vader thuiskwam, legde ze de situatie uit en vader glimlachte.",Trina's vader schold Trina.,Trina's vader leerde haar dansen.,2
369,Andy wilde altijd al een grote kinderfiets.,Toen hij zes werd vroeg hij om een fiets voor zijn verjaardag.,Hij kon niet fietsen.,Op Andy's verjaardag gaf zijn moeder hem een fiets.,Andy huilde urenlang.,Zijn vader leerde hem hoe hij moest rijden.,2
370,Suzy ging naar de ijswinkel.,Ze bestelde een vanille milkshake.,"Toen ze de man probeerde te betalen voor haar milkshake, glimlachte hij naar haar.",Hij vertelde haar dat ze een speciale wedstrijd had gewonnen.,Hij zei dat ze hem zestig dollar schuldig was.,Hij gaf haar de milkshake gratis.,2
371,Ned en zijn vrienden zijn naar de kermis gegaan.,Hij heeft zijn laatste geld gebruikt om een fluffy suikerwatte te kopen.,"Toen hij wegliep, zag hij een kleine jongen huilen.",Hij had zijn suikerwat in een plas laten vallen.,Dus gaf Ned hem zijn eigen suikerwat.,Hij kocht meer suikerwat voor de jongen.,1
