,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
416,Joy péngin nemokké cangkang sing sampurna kanggo kepiting pertapa.,"Dhèwèké isa tuku, nanging luwih istimewa nèk dhèwèké nemokké.",Dhèwèké nggolèki pantai sedina muput.,Kabèh sing isa digunakké wis rusak!,Dhèwèké kudu tuku cangkang.,"Mula, dhèwèké nggawa siji menyang omah lan mènèhi kepitingé.",1
417,Westin arep nikah!,Dhèwèké péngin pésta nikahané sampurna.,Kabèh lumaku lancar nganti soré.,Ana wong sing mabuk banget lan tiba ing jajan!,Westin ngethok irisan kue sing sampurna.,Weston lan bojoné ngusir wong sing mabuk.,2
418,Joe mbiyantu bapaké ngresiki alas ing lataré.,"Dumadakan, dhèwèké krungu swara sing banter.",Dhèwèké wis ngganggu saré lebah.,Dhèwèké dicepeng ping enem sakdurungé bisa lolos.,Joe ngguyu bab pengalaman kasebut.,Joe nesu merga dhèwèké tatu.,2
419,Wektu kuwi musim gugur.,Tamané Todd kebak godhong.,Dhèwèké mutuské nèk kudu nggolèk kabèh.,"Sakwisé rampung, kabèh kuwi dilebokké ing kanthong.",Todd mbuwang wong-wong mau ing tong sampah.,Todd mbukak tas lan nyebar godhong-godhongan.,1
420,Tim ngimpi dadi binaragawan sing hebat.,Dhèwèké olahraga saben wengi kanggo nggayuh tujuané.,Kerja kerasé dadi apik lan dhèwèké éntuk panggonan ing kontès sing misuwur.,"Dhèwèké nduduhké katrampilané, ngangkat luwih saka 250 lb.",Tim kuwi nduwé tékad sing kuwat.,Tim ora nduwé tékad.,1
421,Henry mlaku menyang kelasé.,"Ing wektu sing padha, dhèwèké nyoba ngresiki layar telponé nganggo kain.","Sayange, ana wong sing nemoni dheweke.",Telponé tiba saka tangané lan tiba ing lemah.,Wong kuwi njaluk ngapura marang Henry.,Henry seneng lan matur nuwun.,1
422,Tami mutusaké kanggo nekani uji coba voli.,"Dhèwèké mung kelas 8, nanging dhèwèké ngerti nèk dhèwèké apik.",Dhèwèké main kanthi tenanan lan mènèhi kabèh.,Dheweke ora ngira yen pemain liyane bakal apik kaya dheweke.,Tami mlebu tim basket.,Kabeh pemain apik nanging dheweke dadi tim.,2
423,Bob lan Jim lagi dolanan bal ing omah ing sawijining dina.,Wong-wong kuwi nggulingké vas kuwi lan pecah dadi pirang-pirang bagéyan.,Wong-wong kuwi wedi nèk ibuné nesu karo wong-wong kuwi.,"Wong-wong kuwi nggolèk lem, banjur mbangun gulung kuwi.",Ibuné seneng karo vas sing anyar lan rusak.,Lem kasebut njaga vas kasebut lan ibune ora nate ngerti.,2
424,Steve sedhih banget.,Pacar Steve putus karo dheweke.,Dhèwèké mutuské kanggo nulis lagu kanggo dhèwèké.,Dhèwèké nglebokké atiné ing lagu kuwi.,Steve mikir apa dhèwèké lan bojone isa urip bareng manèh.,Steve nyopir sakjam adohé kanggo lunga menyang panggonan strip kanggo narkoba.,1
425,Gloria péngin tuku kembang kanggo bojoné.,Gloria kaget amarga rega mung setengah lusin lily.,Gloria mutuské kanggo njupuk kembang saka taman.,Dhèwèké ngumpulaké bunga narcis lan krisan.,"Ora let suwé sakwisé kuwi, Gloria njaluk pegatan.",Bojoné Gloria seneng banget.,2
426,Josh main basket saben dina.,Tujuane yaiku bisa nggawe basket ing lapangan.,"Ing sawijining dina, ana wong sing nantang dhèwèké kanggo mèlu lomba.",Sing sapa bisa ngetokaké tembakan paling akèh bakal menang!,Yohanes mlayu karo bengok-bengok merga wedi.,Dhèwèké sing paling akèh nyétak lan menang ing kontès.,2
427,Lauren mesthi kepengin nganggo jins sing langsing ing pesta.,"Nanging, dhèwèké kudu ngurangi bobot awaké bèn celana jeans sing langsing kuwi apik.",Lauren miwiti latihan sing tantangan.,"Pungkasané, dhèwèké wis ilang bobot sing cukup kanggo nganggo jins sing langsing.",Dheweke nganggo kanthi bangga menyang pesta sabanjure.,Dhèwèké cemburu.,1
428,Aku lunga menyang Hawaii nalika sekolah menengah.,Kelas musik kabèh mèlu.,Butuh wektu 9 jam kanggo mabur mrana.,Iku swarga tropis.,Aku mutusaké yèn aku kepéngin luwih kerep menyang Hawaii.,Hawaii dudu panggonan sing apik kanggo lelungan.,1
429,"Sonny manggon ing Texas, lan iku panas banget.",Dhèwèké kesel banget merga panas.,Dhèwèké mutuské kanggo ngupaya bèn ora ngganggu.,"Wiwitane, dheweke ora bisa mikir apa-apa.",Dhèwèké mutuské kanggo nguripaké pemanas.,Banjur dhèwèké mutuské kanggo mlumpat ing kolam renang.,2
430,Chad iku penyanyi sing luar biasa.,Dhèwèké mung wedi banget nyanyi.,"Dhèwèké péngin mèlu paduan suara ing gréja, ning mikir nèk kanca-kancané bakal ngguyu.",Amarga dheweke dadi isin banget karo katrampilan lan semangat.,Chad wani nganakaké acara komedi.,"Tinimbang ngguyu, kabeh wong ngalah nalika Chad pungkasane nyanyi.",2
431,"Ronald nduwé anak loro, lanang lan wédok.",Kuwi luwih saka cukup.,Dheweke pancene ora pengin loro kanggo dadi jujur.,"Ing sawijining dina, bojoné ngandhani nèk bakal nduwé anak nomer telu.","Dhèwèké ora seneng banget, nanging wedi lunga.",Mripaté gumleger merga bungah.,1
432,Aku mlaku-mlaku ing dina Rebo kepungkur.,Nalika mlaku aku kesandhung karo prekara sing nggegirisi aku.,Ing ngarepku ana ula 4 kaki kanthi mata manik.,Aku mbengok lan mlayu bali menyang dalan utama.,Aku ahli biologi sing nyinaoni ula.,Aku mèlu dalan bali menyang mobilku.,2
433,Mary seneng ngombé kopi saben esuk.,Dina iki dheweke kesusu.,Dheweke lunga menyang kafe drive-through.,Dheweke weruh yen kopi iku salah sawise dheweke mlayu.,Mary tiba ing polling.,Mary terus nyopir lan ngombe.,2
434,Bill lagi waé pindhah menyang kutha gedhé kanggo kerja.,Dhèwèké ngrasa sepi merga ora kenal sapa-sapa ing kutha kuwi.,"Ing sawijining dina, sakwisé kerja, Bill arep ngombé bareng karo kanca-kancané.",Dhèwèké seneng banget ngumpul karo wong-wong kuwi.,Bill nduwé akèh kanca ing dina kuwi.,Bill nesu karo kanca kerjane.,1
435,Billy kepéngin dadi dhokter.,Dhèwèké kuliah dadi dhokter.,"Sakwisé lulus, dhèwèké malih pikirané.",Billy dadi perawat tinimbang dadi dhokter.,Dhèwèké ora tau gela karo keputusané.,Dhèwèké ngalami depresi nganti dadi alkoholis.,1
436,Quinton lagi diusir saka apartemené.,Dhèwèké ora nduwé dhuwit lan ora nduwé penghasilan.,"Ing sawijining dina, dhèwèké mutuské nglampahi dhuwité sing pungkasan kanggo main lotre.","Ora percaya, dhèwèké menang $50.000!",Quinton ngrasa sedhih.,Quinton seneng banget.,2
437,"Sakwisé tangi, Igor mulai nyiapké awaké kanggo nyambut gawé.",Dhèwèké mbukak kamar mandhi lan ngentèni dadi panas.,Banyu tetep adhem.,Dhèwèké bingung arep adus adhem apa ora.,Dheweke mangan muffin.,Igor adus adhem.,2
438,Tara luwih seneng musik big band tinimbang alternatif liya.,Dhèwèké seneng banget karo klakson lan piranti musik liyané.,Dhèwèké ngupaya nggolèki kanca-kancané sing seneng musik big band.,Nyoba kuwi ora ana gunané.,Tara isih seneng ngrungokké dhéwé!,Tara kuwi bocah wadon sing jahat.,1
439,Aku lunga menyang Washington DC kanggo ngunjungi pacarku.,Aku lan bojoku lunga ing akèh panggonan ing kutha iki.,Nanging siji panggonan sing tak kepéngini yaiku Gedung Putih.,"Dheweke ngajak aku menyang Gedung Putih, lan aku seneng banget.",Kita njupuk tur lan seneng sejarah panggonan kasebut.,Kita metu saka Gedung Putih kanthi tiba-tiba lan ora melu tur.,1
440,Anakku tuku drum kanggo ponakané sing umur setaun taun kepungkur.,"Set iki nduwé tongkat drum, cembung, lan kursi.",Keponakané manggon ing NYC.,"Dhèwèké ndelok kuwi wektu ngunjungi, lan seneng banget.",Dhèwèké sengit karo musik.,Dheweke kepengin main drum.,2
441,Maggie wis pisanan piano recital wengi iki.,Dhèwèké gugup banget.,Nalika dhèwèké munggah ing panggung dhèwèké lagi gemeter.,"Untungé, dhèwèké dadi pemain sing apik.",Maggie dijurung kanggo nindakké luwih akèh manèh.,Maggie nyerah piano.,1
442,Ed seneng nonton film bareng keluarga.,Wong-wong kuwi ngombé lan nonton TV.,Dheweke nonton Aladdin bengi iki.,Nanging Ed turu sadurunge rampung.,Ed seneng karo pungkasané.,Ed gela merga wis turu.,2
443,Aku mutusaké arep mlebu ing klub Natal karo bankku.,Aku nelpon teller lan takon nalika aku bisa nindakake iki.,Dheweke kandha yen aku bisa mlebu kapan wae.,Aku mlebu ing kene esuk iki lan mlebu kanggo rencana kasebut.,Aku seneng aku mlebu.,Aku nyesel mlebu.,1
444,Mac duwe kanca vegan sing teka nedha bengi.,"Dhèwèké nggrundel, merga ngerti nèk dhèwèké ora isa nggawé steak utawa hamburger.",Banjur dhèwèké kèlingan resep saus alfredo sing digawé saka kacang mete.,Dhèwèké kaget merga sausé krèm lan enak banget.,Dhèwèké mutuské kanggo ngladèni bakso.,Kabèh padha seneng mangan.,2
445,Ryan biyen kerja kanggo keamanan mall.,Dhèwèké kerep kerja ing shift wengi.,"Ing sawijining dina, dhèwèké weruh rakun ing pusat perbelanjaan.",Dhèwèké ndelok nganti pirang-pirang jam nganti mlayu.,Ryan kuwi wuta.,Ryan mutuské nèk gawéan kuwi ora nyenengké.,2
446,Guru Johnny nganakké acara kanggo kelasé kanggo mangan kerucut salju sing digawé ing omah.,Guru maringi saben siswa milih topping sirup warna.,"Nalika gilirané teka, Johnny nesu nalika weruh mung siji warna sing isih ana.",Gurué Johnny takon apa sing salah.,Johnny kandha marang guru nèk dhèwèké seneng.,Johnny kandha karo guru nèk dhèwèké nesu merga ora éntuk werna-werna liyané.,2
447,Tim kudu milih saka telung cah wadon sing arep ditekani.,"Dhèwèké seneng karo wong telu kuwi, ning kudu nggawé keputusan.",Dhèwèké ngomong karo wong telu kuwi kanggo ngerti sapa sing luwih seneng karo dhèwèké.,Pungkasané dhèwèké lunga karo cah wadon sing luwih péngin ketemu dhèwèké.,Tim kuwi gay.,Tim wis puas.,2
448,"Jill ngyakinké pacaré, Joe, supaya nggolèki Geocache bareng karo dhèwèké.","Dhèwèké ora rumangsa seneng, nanging mutuské kanggo ngguyu.",Wong-wong kuwi nggolèki panggonan sing mesthiné didhelikké.,"Sawise luwih saka sak jam nggoleki, dheweke ora bisa nemokake.",Jill ngarep-arep supaya cepet ditemokake.,Jill seneng merga ora nggawa Joe.,1
449,Brigid lan kancané Ella sinau piano.,Bapaké Ella tuku piano grand sing larang banget saka pabrikan sing misuwur.,Bapaké Brigid mung isa tuku piano sing wis lawas.,Nanging Ella iku bocah wadon bodho lan ora sensitif sing ora tau praktek.,Ella ora tau dadi ahli piano.,Ella banjur dadi pemain piano bintang.,1
450,Dave péngin tuku senjata.,Dhèwèké lunga menyang toko senjata lan takon akèh pitakonan.,Dhèwèké ndelok bedhil gedhé lan bedhil cilik.,Dhèwèké mutuské arep tuku bedhil gedhé.,Dave nglawan amandemen kaping pindho.,Dave tuku lan seneng karo tuku.,2
451,Rose numpak sepur menyang Long Island.,"Ing kono, dhèwèké lunga menyang pucuk pulo.",Dheweke lunga menyang pantai ing Montauk Point.,Ing kono ana angin lan adhem.,Rose anget banget nganti dheweke nyopot jaket.,Rose nglindhungi rainé saka angin.,2
452,Drew nggunakké mesin ketik kanggo proyek kusus.,Dheweke nyoba ngati-ati amarga ora bisa mbusak tembunge.,"Nanging, pungkasané dhèwèké turu.",Kepalaé tiba ing tombol lan sawetara huruf diketik.,Drew seneng nèk proyeké ora ana sing salah.,Drew kudu miwiti ngetik koran maneh.,2
453,Sarah mesthi seneng banget karo langit wengi.,"Merga ngerti semangaté, bapaké Sarah tuku teleskop anyar kanggo Sarah.",Dhèwèké seneng banget.,Saben wengi dhèwèké metu kanggo ndelok langit.,Bapaké Sarah njupuk teleskopé.,Sarah seneng karo teleskop anyaré.,2
454,Kristen bosen karo kamaré.,Dheweke kudu mindhahake kanggo owah-owahan.,Dheweke ora dipindhah ing liwat papat taun.,Sawise obah kabeh dheweke weruh rereget ageng ngendi amben dheweke dijamin.,Melanie mutuské nèk kamar kuwi saiki wis sampurna.,Dhèwèké mutuské kanggo nutupi rereget kuwi nganggo karpet.,2
455,Adhiku pindhah karo aku nalika umur 35 taun.,Dhèwèké urip karo wong lanang sing nggebugi bojoné ing taman trailer sing wis rusak.,Wong lanang iku ngetutake dheweke menyang omahku ing wayah wengi sing adhem lan peteng.,Dhèwèké mlebu ing omahku nalika aku lagi turu.,"Wektu tangi, dhèwèké mlebuk liwat jendela.",Dhèwèké lungguh ing méja bareng aku lan aku kabèh ngombé.,1
456,Wong tuwaku ora padha tresna manèh.,Aku ora yakin kapan kedadeyan kasebut nanging kayane wis saling.,Wong loro kuwi mutuské kanggo ngrampungi masalahé kanthi rukun.,Senajan aku lara merga iki aku seneng merga wong-wong kuwi milih apa sing nggawé wong-wong kuwi seneng.,Wong tuwaku pengin urip bebarengan.,Wong tuwaku bakal urip kapisah.,2
457,Anna bakal nduwé anak lanang.,Ibuné mlebu rumah sakit lan Anna nduwé pangarep-arep.,"Dhèwèké péngin banget nduwé adik, nanging ora péngin nduwé sedulur lanang!","Wektu ibuné mulih karo bayiné, Ana seneng banget.",Bayi sing anyar kuwi lanang.,Bayi sing anyar kuwi anak wadon.,2
458,Monica mutusaké kanggo main Truth utawa Dare karo kanca-kanca.,Kabeh padha wedi ngakoni apa-apa lan mung milih Dare.,The Dares dadi saya rumit nalika dina kasebut.,Monica nantang kanca kanggo nyolong Doritos lan kanca nindakake.,Monica lan kanca-kancané ngrasakaké doritos sadurungé Tantangan sabanjuré.,Monica ora isa njelaské apa sebabé kancané nyolong doritos.,1
459,Ray lunga ing omahé kancané kanggo nginep.,Dheweke ngerti yen dheweke lali sikat untu.,Dhèwèké ora isa nggosok untu!,"Ray nyoba nggunakké pasta untu ing driji, nanging ora ana gunané.","Akiré, Ray takon karo kancané apa dhèwèké nduwé sikat untu sing isih ana.",Ray wis gaweyan apik kanggo nggosok untu.,1
460,Ellie akèh tugas sekolah sing kudu dilakoni.,Dhèwèké mulai karo tugas matematika.,"Sawisé rampung, dhèwèké nulis laporan buku.","Tugas pungkasan yaiku buku pandhuan sinau, sing mbutuhake wektu sepuluh menit.",Ellie rumangsa wis siap kanggo sekolah.,Ellie mutusaké kanggo skip sekolah dina sabanjuré amarga dheweke ana ing ngarep.,1
461,Don seneng buku komik.,Dhèwèké terus-terusan nglumpukaké crita-crita kang disenengi.,"Nalika saya tuwa, dheweke saya seneng karo komik.",Dheweke mutusake yen dheweke pengin miwiti perusahaan buku komik dhewe.,Dhèwèké njenengi Don's Comics.,Don mbuwang komiké ing tong sampah.,1
462,Arnold wedi karo kelelawar.,"Dhèwèké mikir nèk digigit, dhèwèké bakal dadi vampir.","Ing sawijining dina, dhèwèké ndelok kelelawar ing kamar mandhi.",Dhèwèké wedi banget nganti njerit.,Arnold njupuk adus santai karo bat.,Kelelawar mabur langsung menyang sumber jeritan.,2
463,Annabelle seneng nyanyi.,Dhèwèké nyanyi ing paduan suara sekolahé.,Mary nggatèkaké swara nyanyian Annabelle sing apik.,Mary njaluk Annabelle dadi anggota bandé.,Annabelle gelem lan seneng banget merga kesempatan kuwi.,Annabelle dadi nesu banget.,1
464,Uki lagi lelungan ing Afrika.,"Ing sawijining wengi, dhèwèké digigit dening mamba ireng.",Uki nangis kesakitan!,Dhèwèké digawa menyang rumah sakit.,Dhokter ngongkon dhèwèké ngombé banyu akèh.,Wong-wong kuwi mènèhi obat sing nylametké nyawané.,2
465,Sean kuwi wong sing ora nduwé omah.,Dhèwèké njaluk dhuwit ing dalan-dalan.,"Saksuwéné seminggu, ora ana sing mènèhi dhuwit.",Dhèwèké kelaparan banget.,Sean mutuské kanggo lunga menyang papan perlindungan.,Sean akhiré pindhah menyang omah sing gedhé banget.,1
466,Rong wong nom-noman setuju kanggo mangan bareng.,Saben setel metu kanggo golek bahan.,Sing pertama bali nganggo sepatu bot sing wis rusak.,Sing nomer loro bali karo kacang sayap.,Wong loro kuwi mutuské nèk ora isa nggawé panganan.,Wong loro kuwi mangan cheeseburger.,1
467,Judy lan Bill lagi nyiapake nedha bengi karo wong tuwane.,Judy nggawe panggang karo kentang lan gulung karo saus.,Bill nyiapké méja lan nggawé musik latar mburi.,Wong tuwané sing teka.,Judy lan Bill ora siap.,Judy lan Bill wis siyap banget.,2
468,Sal tatu sikilé wektu bojoné ora sengaja nyegat.,Dhèwèké rumangsa sedhih banget nganti ngladèni dhèwèké kanthi tangan lan sikil.,Dhèwèké tuku panganan lan mènèhi pesen.,Sal seneng banget digatèkké.,Sal nesu banget karo bojoné.,Sikilé Sal akhiré mari.,2
469,Rebecca ketemu Jake nalika padha loro enem taun lawas.,Wong loro kuwi dadi kanca akrab lan tuwuh bareng.,"Nalika umuré 13 taun, kulawarga Jakels pindhah.",Dhèwèké janji karo Ribka nèk bakal bali.,Kulawarga Jake pindhah bali ing jejere Rebecca telung taun sabanjure.,Rebecca lan Jake loro-lorone audisi kanggo musikal.,1
470,"Ing sawijining akhir minggu, aku lan bocah-bocah arep nonton film.",Ana rong filem sing péngin ditonton.,"Dadi, kita mutusaké kanggo dibagi lan nelukaké.","Aku lan anak-anakku lunga ing salah siji, lan bojoku lan anakku lunga ing panggonan liyané.","Sakwisé kuwi, aku lan bojoku pegatan.",Kaloro klompok kasebut seneng banget nonton film sing dikarepake.,2
471,Adhine Amy nggawa dheweke menyang pantai kanggo surfing nalika preinan.,Amy cepet-cepet nganggo klambi klambi.,Instruktur kuwi sabar wektu Amy ora ngerti carané.,"Akiré, Amy kudu nyoba dhéwé.",Amy mutusaké arep nglangi.,Amy kaget amarga dhèwèké wis kerja apik.,2
472,Kay mbangun rakit kanggo dhèwèké dhéwé.,"Dhèwèké nggunakké papan kayu sing wis rusak, lan paku.",Dheweke kerja keras ing kabeh spring.,"Nalika mangsa panas, dhèwèké nguji ing tlaga.",Kay's rakit ngambang.,Kay nggunakké rakit kanggo bahan bakar.,1
473,Max kuwi bocah sing pinter banget.,"Ning, dhèwèké bakal kesasar ing imajinasiné dhéwé.","Senajan ngupaya tenanan, dhèwèké tetep ngimpi.",Max ora pinter ing sekolah.,Max mesthi gagal.,Guru Max memuji kreativitasé.,1
474,Gina ana ing pamakamané mbah kakungé.,"Gina nonton kanca-kancané sing ngomongké bab dhèwèké, lan crita bab dhèwèké.",Crita-crita kuwi nyenengké lan menarik.,Gina nduwé kesempatan kanggo ndelok mbah kakungé nganggo cara sing béda.,Dhèwèké ngerti nèk dhèwèké kuwi wong sing bakal terus diéling-éling.,Dhèwèké ngerti nèk uripé wis bosen.,1
475,Ashley sedina muput rumangsa lara.,Dheweke rumangsa bakal muntah.,Dhèwèké takon karo bosé apa dhèwèké isa mulih sedina.,Bosé ngéntukké dhèwèké lunga saka kantor.,Ashley lunga surfing.,Ashley mulih lan turu kanggo ngrasakké luwih apik.,2
476,Marley turu nggegirisi saben wengi.,Dhèwèké mutuské nèk dhèwèké kudu nggolèk kasur anyar.,"Dhèwèké lunga menyang toko sing paling cedhak, nanging ora nemokké kasur sing disenengi.",Dhèwèké ngandhani ibuné bab masalah turu.,Ibuné nggawa dhèwèké menyang spesialis turu.,Ibuné mènèhi jam weker.,1
477,Joe kuwi wartawan sing kepéngin dadi wartawan.,Nanging dheweke rumangsa cukup frustasi karo media warta.,"Dheweke mikir arep bali sekolah, nanging mutusake ora.","Akiré, dhèwèké éntuk gawéan sing mbayar apik.",Joe ora isa éntuk gawéan.,Joe matur nuwun lan banjur kerja.,2
478,Lizzy manggon ing sawijining pulo ing wilayah tropis.,Saben dina padha lunga menyang kebon gedhang lan njupuk sawetara.,Dina iki Lizzy kepengin ngundhuh pisang dhewe.,Dhèwèké munggah ing wit sing dhuwur lan sadhar sepira gedhéné klompoké.,Lizzy mutusaké ora seneng pisang.,Lizzy butuh bantuan kanggo nglebokaké pisang.,2
479,"Ing taun 1997, aku numpak bis lawas.",Seksi-Seksi Yéhuwah ing kono nyéwa bis sing dicat nganggo warna-warna lawas taun 1957.,Aku numpak bis nalika mlaku-mlaku ing pinggiran Boston.,Aku njupuk akèh foto.,Aku wedi karo dhuwur.,Aku seneng banget!,2
480,Bryan kepingin ngerti apa sebabe lengen-lengene ngelu.,Dheweke goresan lengen nganti bekas lara amarga iku ala banget.,Pungkasane dheweke lunga menyang dhokter lan dheweke ngerti yen dheweke duwe racun racun.,Dokter mènèhi salep lan antibiotik.,Bryan mulih kanthi lara.,Bryan mulih kanthi lega.,2
481,Tony lan Mark dadi saingan sengit ing lapangan basket.,"Saben dina sakwisé sekolah, dhèwèké lan bojone padha dolan ing papan dolanan sing ana ing dhaérah kono.",Dheweke mesthi main siji-siji.,Dheweke mesthi padha.,Tony bakal nyebar Mark.,Pertandhingan kasebut cedhak banget.,2
482,Becky lan kanca-kancané mutuské nggawé permen.,Kabeh bahan-bahan kasebut banjur digabung.,Bocah-bocah wadon padha seneng-seneng.,Nalika permen adhem padha sijine ing tas.,Bocah-bocah wadon kuwi mutuské ora bakal nggawé permen manèh.,Kancané nyaranké supaya dhèwèké ngedol permen kuwi ing pasar jajanan.,2
483,Robin lunga menyang gym.,Dheweke kerja metu kanggo 2 jam.,Nalika ing gym dheweke nindakake tangan lan abs.,Dhèwèké péngin tetep séhat.,Dheweke terus olahraga nganti setaun.,Dheweke mulih lan mangan 3 karton es krim.,1
484,Rachelle kerja keras kanggo tuku omah sing sepisanan.,Dhèwèké bangga banget karo apa sing wis ditindakké.,"Sayange, dhèwèké kelangan gawéan lan pungkasané, omah.",Dhèwèké mutuské kanggo nginep ing hotel lan golek gawéan anyar.,Dhèwèké seneng banget merga wis dadi wong sing bener.,Dhèwèké dadi depresi.,2
485,Wendy ngajak anaké wadon menyang kebon.,Wong-wong kuwi njupuk akèh apel lan nggawa menyang omah.,Wong loro kuwi nyukur lan ngresiki apel-apel kuwi.,Wendy lan anaké nggawé kue sing enak banget.,Wendy seneng banget ngrujuk marang anaké wédok.,Wendy ora seneng apel.,1
486,Bill nyimpen dhuwit kanthongé kabèh rong minggu sasi kapungkur.,Iku kanggo sucker saka toko.,Dheweke nggawa kabeh kasempatan lan tuku sucker.,"Wektu arep mulih, dhèwèké kesandhung lan tiba.",Bill mikir nèk dhèwèké kuwi wong sing paling bejo.,Bill sedhih kanggo ndeleng sucker ditutupi karo rereget ing lemah.,2
487,Neil lagi ngunjungi Rumania.,Dhèwèké lagi waé teka lan seneng banget bisa ndelok Transilvania.,"Nalika tekan kana, dhèwèké weruh istana lawas sing apik banget.",Dhèwèké uga ketemu karo wong-wong lokal sing ramah.,Neil mutuské ora bakal bali manèh menyang Transilvania.,Neil seneng ngunjungi Transylvania.,2
488,Marc seneng main game vidéo.,Seri video game favorité yaiku ngetokaké game anyar.,Dhèwèké kerja keras lan nyimpen kabèh dhuwité.,"Akiré, dhèwèké bisa tuku game kuwi.","Sayange, dheweke telat kanggo game bal-balan.","Sayange, game video anyar iki ora nyenengake.",2
489,"Minggu kepungkur, wong loro nyoba trik anyar.",Ing kana ana kacilakan mobil gedhé.,Ana sing salah lan salah siji sabuk pengaman pecah.,Wong sing dadi kaskuser kuwi diusir saka kursi.,Wong sing dadi tukang gambar kuwi lumpuh.,Wong kaskuser seneng banget.,1
490,"Pamela seneng banget akhiré nduwé pacar, Ralph.",Ralph ora tau ngrungokké omongané.,Dhèwèké arang teka ing wektu sing wis ditemtokké.,Dhèwèké kerep banget nggodha karo bocah-bocah wadon liya.,"Banjur, Ralph njaluk Pamela dadi bojoné.",Pamela mutuské kanggo pisah karo Ralph.,2
491,Helen kepéngin lunga menyang angkasa.,Dhèwèké mutusaké dadi astronot.,Dhèwèké sinau kanthi tenanan.,Dhèwèké lulus kabèh ujian!,Helen ngarep-arep tugasé sing sepisanan.,Helen wedi ndelok ruang angkasa.,1
492,Aku pindhah menyang apartemen anyar minggu kepungkur.,Aku kudu ngowahi akèh barang.,Butuh wektu luwih saka 8 jam kanggo nggawa barang-barang menyang apartemenku.,Aku kudu ngatur kabèh.,Banjur aku turu paling dawa aku wis tau ing kabeh urip.,Aku ngumpulake barang-barangku manèh.,1
493,Hailey seneng dolanan karo kanca-kancané.,Saben minggu dhèwèké main bareng.,"Ing sawijining dina, ibuné Hailey padu karo salah siji ibu liyané.",Hailey dikandhani ora bakal bali maneh.,Hailey seneng banget bisa ketemu maneh sesuk.,Hailey nangis mikir nèk ora bakal ketemu karo kanca-kancané.,2
494,Napas Maybelle tansah mambu kaya peppermint.,"Omahé uga, utawa paling ora sing dikenang.","Nganti saiki, dhèwèké nyimpen mèh ing lemari.",Wong-wong kuwi ngélingké bab neneké lan apa tegesé kanggo dhèwèké.,Dhèwèké sengit karo mbah putuné.,Kuwi kenangan sing nyenengké.,2
495,Jake lunga numpak ski ing gunung karo kanca-kancane.,Jake ora pinter ski nanging tetep wae melu.,"Ing sawijining dina, wong-wong kuwi mudhun ing lereng sing nggumunké.",Bocah-bocah liyane ora apa-apa nanging Jake tiba lan ngrusak sikile!,"Jake ngenteni sikile waras, sadurunge nyoba ski maneh.",Jake nyoba ski maneh ing dina sabanjure.,1
496,Valerie mutuské arep sinau basa Jerman.,Dhèwèké mlebu kelas kanggo mulang dhèwèké.,"Nalika ora ana ing kelas, dhèwèké sinau kanthi tenanan.","Ora let suwé, dhèwèké mutuské kanggo latihan nganggo basa Jerman karo kanca Jerman.",Valerie péngin mara ing Jerman.,Valerie péngin urip ing Italia ing sawijining dina.,1
497,Clara lunga menyang pusat perbelanjaan.,Dhèwèké ketemu karo kancané sing jenengé Sally.,Dheweke mangan awan ing mall.,Wong-wong kuwi ngentèkké wektu kanggo blanja.,Clara wis kesel nalika tekan omah.,Clara ngrasa sepi banget.,1
498,Tim lagi wae entuk telpon anyar.,Dheweke wis dropped sawetara jam wektu ing njupuk iku.,Dhèwèké mutuské nèk butuh kasus kanggo nglindhungi telponé.,Dhèwèké lunga menyang toko lan tuku kothak telpon sing anti banyu.,Telponé Tim rusak merga diwutahké banyu.,Tim ora perlu kuwatir bab ngeculake ing banyu maneh.,2
499,Kulawargane Gina mandheg ing dalan gedhe.,Gina metu lan ngulur sikilé.,Ing panggonan mandheg ana stasiun bensin lan Burger King.,Gina biasané ora seneng kentang goreng Burger King.,Gina mlaku ing dalan gedhe tanpa kulawargane.,Gina dadi luwé banget nganti kenthang gorengé enak banget.,2
500,Aku ditelpon ing wayah wengi.,"Aku mikir nèk kuwi salah siji saka kanca-kancaku, banjur tak jawab.",Aku ora kenal karo wong wadon sing telpon.,Aku takon sapa sing ngubungi lan ngapa dhèwèké ngubungi aku.,Dheweke kandha yen dheweke iku ibuku sing wis suwe ilang.,Aku pamit karo wong lanang sing lagi telpon.,1
501,Nelly juru laci lagi ngalami dina sing ora apik ing toko.,Dhèwèké terus nggawé kesalahan cilik lan wong-wong dadi nesu.,Malah pelanggan pungkasan dheweke nesu lan iku ora malah dheweke kesalahan.,Sanalika iku wektu kanggo break dheweke dashed njaba.,Nelly ora seneng urip ing njaba.,Nelly butuh udara sing seger bèn pikirané tenang.,2
502,Anaké Alec péngin nduwé luwih akèh blok kanggo dolanan.,Alec ngira yen blok bakal ngembangake pikiran ilmiah.,Alec tuku blok kanthi huruf ing kono.,Anaké Alec nggawé tembung-tembung sing ora ana strukturé.,Alec lan bojoné mutusaké arep nonton filem.,Alec seneng banget ndelok anaké wadon ngembangaké kemampuan basa.,2
