,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
306,グレッグは自転車で店へ向かっていた.,グレッグが通り過ぎると 脇道から腕が浮かび上がった,"グレッグは,地面に押し倒されたときに自転車から落ちた.","彼は歩道から,自転車に乗って逃げ出した男を見ていた.",グレッグは警察に報告し 泥棒を捕まえた,グレッグはチリ料理の 審査員だった,1
307,ジョンソンは外でいるのが好きではない.,"彼をいじめている彼女には,キャンプ旅行なんてできないって.",ジョンソンは彼女の間違いを証明することに決めた.,彼はテントを用意して 週末にキャンプに行く.,週末はひどいけど 素敵な週末だったって 友達に言ってた,"ジョンソンは野外を熱愛し,よくハイキングした.",1
308,"ジムは財布を失い,その中に彼のお金が全部あった.",彼は来月まで家族のために食料を買うお金がなくなっていた.,その間 ピートは銀行駐車場で 財布を見つけた,何百ドルも入っていた ピートは新しいテレビを欲しがっていた,ピートは財布を預けて 寄付した,ピートは財布を預けて 新品のテレビを買った,2
309,サリーはすべてのことに 優秀な姉がいた,ある日 彼女は妹のメアリーに 不安を感じたと言いました,"メアリーは彼女を笑い飛ばして,彼女にも多くの強みがあると言った.",サリーは自分を見直した.,サリーは妹が残酷だと思っていた.,サリーは気分が良くなった.,2
310,息子を救急治療室に 連れて行きました,彼は友達とサッカーをしていた時に 頭に打たれた.,眉を割って 顔が折れたと心配した,幸運なことに 骨折はなかった,息子が死んだので 墓地に埋葬した,縫い目から傷が残ってる,2
311,ローレライは8ヶ月で 歯が抜ける,母親は彼女を落ち着かせるために 何でもやってみた,歯が冷たい指輪や 薬や 穏やかな茶を試した,"最後の試みとして,彼女は彼女に歯がつくビスケットをあげます.",歯が抜けるビスケットを いただいたローレライは落ち着きました,ローレライは花を 選んだ,1
312,先日公園にいた.,"私は湖の近くを歩き,アヒルを見た.",パン投げることにしました,彼らは怒って私の後を追った.,アヒルは私を好きだった,から逃げ出した,2
313,グラハムはセルフィースティックを 買おうとした,"彼は友達があまりいなかったが,写真を撮るのが好きだった.",彼はついに リスクを取って 買ったのです,何度か使って 忘れちゃった,その後は毎日セルフィースティックを使いました,彼は最終的にそれを捨てた.,2
314,ルイスは洞窟を じっくりと知っていた,5人の初体験者が彼の後ろを歩いていた.,"突然,暗闇から数匹のコウモリが飛んで降りてきた.",ルイス以外はみんな洞窟の入り口に向かって逃げ出した.,ルイスは踊り始めた.,"ルイスは笑って,彼らにコウモリを怖がらないように言った.",2
315,ショーンとサラがギターを買おうとした,ショーンがサラを拾って 店まで行った,中には様々なギターで演奏していました,サラは好きなものを選んで カウンターに持って来た,サラは熱心に買い物をした.,サラは代わりに ヴァイオラを買った,1
316,クリスは金曜日に学校に行くのを楽しみにしていなかった.,難しい試練が待っていたので 準備ができていなかったのです,"彼は木曜日に寝たとき,心配だった.",雪 が 降っ て いる の は なぜ です か,ビルは学校に行く準備を始めました.,ビルは安心した.,2
317,マーサはひどい料理人で 彼氏もそれを知っていた,彼は料理番組を紹介し 一緒に観た,番組で学んだことを 実践していました,"日が経つにつれ,彼女の料理は徐々に良くなり始めた.",しばらくしてマーサは熟練した縫製師になった.,しばらくして マーサの料理は 美味しくなった,2
318,私の猫を愛した 放浪猫がいました,彼は毎日彼女に会いに来てくれた.,私は最終的に彼を迎え入れ 入れました そして彼の名前は東京です,突然 病気になった,両猫ともとても健康だった.,獣医に連れて行って 治療したところ 治った,2
319,ダウンタウンのオフィスには赤いカーペットがあった.,職員たちはいつも汚いと文句を言った.,でも掃除機は 掃除がうまくいかない,カーペットクリーナーを雇ったのです,汚れた状態で終わって,"掃除したあとは,カーペットはほぼ新品のように見えた.",2
320,レクシーは健康になりたいんだ,でも彼女はホット・ココアを欲しがった,だから砂糖を入れないことにしました,熱いココアは退屈な味だった.,"健康でいることは,いつも楽しいことではない.",彼女は食べていたドーナツが大好きだった.,1
321,アナは鶏羽が欲しかった,彼女はバファロまで車で来た,オーガニックなレストランを見つけた,彼女は12個のホットウィングを注文した.,アナは帰り道で翼を全部食べた.,アナはラザニアのご飯に満足した.,1
322,兄が先週 リモコンを 奪おうと戦った,半分は 半分は 半分は 半分は 半分は,必ず手に入れる,兄は初日に争った,私は兄とテレビを見ない.,弟が先に リモコンを使うことに同意した,2
323,アイビーは小さな観光機で飛んでいました,飛行機のパイロットが突然 発表をした,飛行機はが故障して 墜落していた!,アイビーはすぐに 衝突位置に身を固めた,飛行機が突然直ったとき アイビーは ほっとした.,アイビーは 飛行を選んだことに 喜んだ,1
324,ジョーイは2年生で 色絵本に絵を描いたりした,"彼は鉛筆のほとんどを磨いてしまったので,茶と黒しか持っていなかった.",彼の両親はジョーイが芸術家だと思っていた 彼の変な色彩のために.,みんなが彼の作品を 賞賛するために 冷蔵庫に飾った,ジョーイは自慢した,ジョーイは親に 評価されたかった,1
325,ジョンは明日 客のプレゼンテーションを 予定していましたが 準備が出来ませんでした,プレゼンテーションを 緊張していたわけじゃない,ジョンはいつも人群の前で居心地が良かった.,しかし この内容には 磨きが欠けていて 精錬が必要でした,ジョンはバグルを仕事に持って行くことにした.,"ジョンはプレゼンテーションを改造し,それは大きな成功でした.",2
326,フレードは宝くじを賭けた.,"彼は遊ぶのが好きでしたが,勝ったことはありませんでした.",昨日2枚買った,彼は家に帰ると素晴らしい知らせを聞いた.,フランスは宝くじに勝ったのではない.,フランスは宝くじに当たった.,2
327,ジナはガソリンスタンドのトイレを使っていた,"彼女は手を洗おうと行ったが,石はなかった.","彼女は洗面台の下のキャビネットで,何か見つけるのを期待して見ました.",石もなかった,ジナはトイレの石を盗んだ,手を洗うだけで済んだ,2
328,"食事の時間になると,母がベルを鳴らした.",父とビルが聞いたら 音がわかる,庭の作業を慎重にやめ 手を洗いました,"母は,ついに家に入ってきたとき,嬉しかった.",姉 は 両親 に 怒鳴り 返っ て 働け と 言っ て い まし た.,"家族は座り,一緒に食事を楽しんだ.",2
329,エミーの父親は 猫の選択に連れて行った,檻に2人いた,分けられなかった!,選択しなければならなかったのは彼女を悲しませた.,エミーの父親は 猫の子を2匹も 飼うように言った,エミーは犬を欲しがって 怒って去った,1
330,ジルは大学へ行った,ジルは一生懸命勉強した.,ジルは全てのテストに合格した.,ジルは卒業証書を取った,ジルはいい仕事を見つけた.,ジルはよくリマ豆を食べていた.,1
331,ジェリーはいつもギターを弾く方法を学びたいと思っていた.,彼は新しいことを学ぶには年をとっているのではないかと心配していました.,しかし彼は毎週ギター教室に登録することにしました,"彼はついに,かなり良いギタリストになった.",ジェリーは友人にギターを弾くことにした.,ジェリーはギターをゴミ箱に投げ込んだ.,1
332,カイルはたくさんのものを集めました,彼はアクションフィギュアをたくさん集めていた.,彼は毎日新しい数字を探しに行きました,彼は毎月新しい数字を 追加することができました,カイルはマーベルヒーローに 憧れていた,カイルはスーパーマンは 馬鹿げたものだと考えていた,1
333,フランシンは友達全員が高ヒール靴を履いていることに気づきました,靴のヒールの見た目は好きでしたが 感じ方は嫌いでした,ある日彼女は友達と会うために フラットパンツを履くことにしました,彼女の友達はみんな 彼女たちが素晴らしいと 褒めてた,フランシン は 快適 な 靴 を 履き た の で 喜ん で い まし た.,フランシーンは 欠落したゲノムの 配列を再テストした,1
334,若い頃は 隠れ家好きだった,他の人が知らない時でも 演奏していました,隠れて 人に飛び降りる,小学校ではいつもこんなことをしていました,歳をとると 人に飛び降りるのをやめなければならなかった,このゲームを彼らなしでプレイした時は みんなとても嬉しかった,1
335,レイチェルは毎日メールを チェックしていた.,彼女は外国語で書かれた手紙を見つけた.,レイチェルはその手紙を友人に見せた.,誰も手紙を読んだり理解したりできなかった.,レイチェルは手紙の内容を知りたいとは思わなかった.,翻訳 を する ため に 言語 教授 に 持って 行っ た,2
336,デブは削減のために仕事を辞めた.,"彼女はとても動揺して,家へ帰って,うんざりした.",夫は大丈夫だと言ったが デブは確信がなかった,翌日 デブの夫は 彼女に仕事面接を 約束しました,デブは何年も前から同じ仕事に就いた.,彼女は仕事を得た.,2
337,ベサニーには腕の毛が 恥ずかしい,剃ろうとした,数週間で 再び成長した,レーザー脱毛治療を受けた,再び成長して欲しいと願った,彼女は自分のことをより良く感じました.,2
338,ジナの両親はイリノイ州へ,"ジナは後ろの席に座り,兄弟姉妹に押しつぶされた.",状況が悪化したのは 渋滞時間だった.,交通はゆっくりと進んでいた.,ジナは車から降りて 歩いて帰った,"ジナは目を閉じて,眠るため最善を尽くした.",2
339,ある夏 姉と私は レモネードを売りに出しました,新しい家での最初の月で 誰にも知り合わなかった,歩いて行った人は少ないし 止まった人はさらに少ない.,隣の家の老牧師が歩いてきた.,彼はレモネードを買って 隣人として歓迎されたと感じました,彼は私たちのレモネードを地面に注ぎました.,1
340,ボブは小さな町から大都市に移った.,彼はいつも迷子になるのではないかと心配していた.,仕事を終えて帰宅する途中で 道に迷った,導航システムを買って 道を学んで,ボブは周りをよく知っていて ナビゲーションシステムを使わなかった,ナビゲーションシステムはボブを大いに助けました.,2
341,ケリーはネットで ハイブリッド動物について 読みました,レイガーの写真を見た,彼女は彼らの大きさと力に感銘を受けた.,しかし彼女は野生で生きていけるのか疑問に思いました,ケリーは動物園でしか見ていなかった.,ケリーは祖母が花を見せた時のことを思い出しました,1
342,ジョリーは家族と共に アムステルダムにあるアンネ・フランク家を訪ねた.,彼女は事前にその本を読んだ.,"彼女は,家がかなり小さいと思った.",彼女の母は博物館を見ながら泣いた.,ジョリーはとても感動的なツアーだったと認めました,二人は上階のコメディクラブを訪ねることにしました,1
343,"ある日,クララは仕事から帰宅した.",閉ざされたことに気付いた,鍵は 台所の机の上に 置いてあった,彼女は助けを求めて母親に電話した.,クララは外で過ごしたい.,クララの母親はすぐに助けました,2
344,"先日,アパートの掃除をしていました.",私はテーブルに並ぶ雑貨と書類をすべて取り除くことにしました.,どれも下の方に 古い手紙が ありました,私と別れたいって,私はその手紙に怒って混乱した.,私はその手紙に非常に喜んでいました.,1
345,ベンは高校時代の恋人と結婚していた,彼らは多くの年結婚していた.,"ベンはある日,結婚生活で幸せでないことに気付いた.",彼は不倫を決意した,彼の妻は彼を誇りに思っていた.,妻が知ったので離婚した,2
346,を抜けるって賭けちゃった,が見つめられていました.,"は何が起きているか気づいていなかったが,まばたきをしなかった.","しかし,それは,そのニクティテーション膜でその目を濡らした.",その男はついに目をつぶった.,その男は賭けを落としたかった.,1
347,シェイは海洋公園に行った,イルカ が 泳ぐ こと を 宣伝 する 掲示板 を 見 た.,シェイは喜んで40ドルを渡して 服を着た,それから彼女はイルカと泳ぐためにプールに飛び込んだ.,シェイは楽しかった,シャイはイルカを嫌ってた,1
348,リアはイギリスへ行った,彼女はバスツアーに行った.,ツアーはストーンヘンジで止まった.,リアはバスを降りて見に行きました,リアはイギリスに行くのが嫌だった,リアはストーンヘンジの写真をたくさん撮った.,2
349,私はジュースを一杯飲んでいた.,カップがカウンターにこぼれた.,汚れを拭く物を探した,紙タオルを見つけた,汚れを片付けました,雑食を捨ててサンドイッチを作りました,1
350,アーサーと友達が 遊んでた,彼らはビールを飲んで話をしていた.,突然ビールが尽きました.,"アーサーは最後の""枚を 取ろうとしなかった",アーサーは最後の一人を 選んだのは良かった,アーサーは友達のためにもう一回注文した.,2
351,ヘスターはいつも髪がストレートに見えるのが好きだ.,ある日彼女は美術館の開館に招待されました,彼女はイベントのために髪をストレートすることに決めた.,"彼女の友達はみんな,それがどんなに良く見えるかについて彼女を褒めてる.",ヘスターは自分の外見を誇りに思っている.,ヘスターは髪を剃った.,1
352,ジルは新しい車を買いたかった.,"ジルは古い車を車を運転して,自動車販売店へ行った.",営業マンがジルの古い車を新しい車と交換した.,"売人に支払った後,ジルは新しい車を買った.",ジルは興奮した.,ジルは鬱だった,1
353,ジェイデンは 忘れ物だった,彼はすでにバレンタインデーだったことに気づかなかった.,慌てて外に出て 花とチョコレートを買った,ジェイデンのガールフレンドが 家に帰って 菓子を見つけた,ジェイデンのガールフレンドが 顔を殴られた,ジェイデンは救った,2
354,ジョンは誕生日に自転車をもらった.,彼は乗る術も知らなかった.,彼は一週間ずっと練習した.,週末には補修車を取り除いた.,彼はそれも無く自転車に乗れていました.,"彼は自転車に乗るのが自分には向いていないと気づき,代わりに昼寝をした.",1
355,クエンティンは船に乗ったことがなかった,ある夏 友人がクエンティンを 湖の家へ招待した,滞在中にクエンティンと友人は 帆船に乗り出した,ワクワクする経験でした,クエンティンは彼が行ったことに喜んだ.,クエンティンは二度と帆船には行かないと誓った.,1
356,ある男がレストランで サーバーからパンケーキを注文した.,彼女は数分後に彼にパンケーキを運んだ.,その男はパンケーキが太りすぎると文句を言った.,サーバーが料理人に持ってきてくれた.,料理人は彼を褒めた.,料理人はパンケーキをやり直すことにした.,2
357,子供たちはペットを飼いたいと,家族として これは素晴らしいアイデアだと 決めました,毛深い友人を捜すために 動物保護所に行きました,到着すると 黒人ラボの男と出会い 素直に愛されました,黒人のラボは 家に連れて行かないと決めた,黒人ラボを養子に 連れて帰った,2
358,庭の花が枯れてる.,"枯れて,太陽で乾いてる",植物に何が問題か 調べてくれるよう 友人がやってきました,"彼女は,彼らがより多くの水を必要とすることを発見しました.",植物を水分をたくさん注ぎ込んだら 今まで以上に綺麗に見える,もう一度水は飲まなかった,1
359,ジルは妹とビデオゲームをしていた.,ジルはゲームに負けていたから怒っていた.,ジルはゲームコントローラを テレビに投げつけた,テレビの画面が 真ん中から割れた,ジルと妹は もうビデオゲームはできない,ジルはビデオゲームで上手になった.,1
360,"""バフィー 吸血鬼殺し屋""を 観てしまった","数時間後,私は走りたいと感じた.","残念ながら,外は暗かった.",私はしばらくドアに立ちました.,その翌朝まで眠ってました.,バフィーだと思って 走り出した,2
361,12歳の時 ドリューは犯罪者になろうと決めた,"彼はドアを蹴り,家屋を強盗することに決めました.",壁掛けのドアを蹴って 力を伸ばす練習をした,"母親が帰ってきたら,クローゼットのドアが全部壊れているのを見た.",ドリューは常に法律に従いたい,彼の母親はとても怒っていた.,2
362,長い間 硬煮卵を 作るたびに 悪い結果が出ました,私は自分の問題の解決方法を探してインターネットをあちこちで検索した.,あるウェブサイトは 卵を煮る代わりに 焼きにするように勧めました,頼まれたとおりにした,卵は美味しかった,殻を外して 丸ごと食べた,1
363,男の子が歩道に25セントの貨幣を 見た.,彼は身をかがめてそれを拾った.,唾球が彼の頭部を飛んだ,周りを見回すと を握っている 敵の姿が見えた,その少年は感謝した.,その少年は怒っていた.,2
364,ヘクターはヘッドフォンの片耳しか動かないことに気づきます,彼は新しい靴を買って 音楽を聴きたいんだ,買えるヘッドホンを手に入れた,彼はそれを買ってすぐに音楽を聴くのです,ヘクターは音楽が嫌いだと 決心した,ヘクターには 両方の耳が機能しているので 嬉しいです,2
365,トムはニューヨーク・ジャイアンツの試合に行きたかった.,"しかし,チケットは高価すぎました.",彼はついに自分の値段の範囲に合ったチケットを見つけました,彼は上階に座ってしまいました,彼はとにかく試合を観て楽しんだ.,トムはそれが史上最高のホッケーゲームだと思った.,1
366,トリップは水melonを愛していた.,彼は1日に少なくとも1つ食べていた.,彼の母親はいつも彼に 種を飲み木になるって言ってた,彼はいつも飲み込んでた,トリップは種子の味を楽しみました,"トリップは,水メロンを完全に食べない.",1
367,MTurkの従業員のアンジーも 勤勉だと考えていました,"ある日 彼女の好きな依頼人の""人が 彼女の仕事を断った",アンジーが驚いたのでメールを送った,答えは 彼女の仕事は 十分ではなかったと,アンジーが依頼者に 作品の断捨離を 言うことにした,アンジーはその問題を詳細に話し合うようにした.,2
368,ドノヴァンはトリナに ダンスに誘った,トリナはドノヴァンを好きで 賛成したけど 本当に心配してた,"学校から帰ったら,助けを求めて父に走った.","家に帰ると,彼女は父親に状況を説明し,父親は微笑んだ.",トリーナの父親は トリーナを叱った.,トリーナの父親がダンスを教えた,2
369,アンディはいつも大きな子供の自転車が欲しいと思っていた.,6歳になったとき 彼は誕生日に自転車を頼んだ,彼は自転車に乗る術を知らなかった.,アンディの誕生日に母親は彼に自転車を与えた.,アンディは何時間も泣いた.,父が乗る方法を教えてくれた,2
370,スージーはアイスクリーム店に行った.,彼女はバニラミルクシェイクを注文した.,ミルクシェイクのお金を払おうとした時 彼は彼女に微笑んだ,彼は彼女に特別なコンテストで勝ったと言った.,彼は彼女が彼に60ドル借りていると言った.,彼は彼女にミルクシェイクを無料でくれた.,2
371,ネッドと彼の友達はフェアに行った.,彼は最後のお金を使って ぬいぐるみ綿菓子を買った.,"彼は歩いていると,小さな男の子が泣いているのを見た.",彼はバット・キャンディを 池に落とした.,ネッドは彼に 綿棒を贈った,彼は少年にもっと綿棒を買った.,1
372,セバスチャンは外は晴れていて暖かいことに気づきました,彼は家事をしなければならなかった.,彼は家事をやる気がなかった.,セバスチャンは 外で過ごす方が良いと 思った,セバスチャンは その日 家にいたかった,セバスチャンは外に出て 散歩に出かけた,2
373,ラシドは優れた運転手だった.,ある日 ラシドの兄が仕事に遅刻した.,ラシドは弟を連れて行くことを申し出た,彼らは余分な時間を持ってそこに着いた.,"弟は彼に怒鳴り,ドアを叩いた.",弟は感謝した,2
374,アリはファストフード店に行ってクレジットカードで支払った.,証券の持ち帰りには時間がかかりました,数日後 アリーは彼女のカードで 異常な取引を 発見しました,彼女は銀行に電話した 銀行はその請求を撤回した,"彼女は,キャッシャーが彼女の情報を盗んだのかと疑問に思った.",彼女はファストフードのキャッシャーに感謝を申し出た.,1
375,リビングに絵を飾る,だから昨日探しに出かけた,やっと愛した美しい女性を見つけた,絵は滝の絵だった.,"私はその絵が気に入らないので,それを買わないことに決めた.",買って家に持って来た,2
376,昇進を望んでた,昇進しようと決めました,"一年中,一生懸命働いた.",店長が気づいて ある日 職場に呼ばれた,ボスは即座に私を解雇した.,望んでいた昇進を頂きました.,2
377,マギーと彼女の両親は 新しい町に引っ越していた,マギーは誰も知らないので緊張していた.,"引っ越しした直後,彼女は周りで自分を紹介した.",彼女は友達を作ってしまいました,マギーは悲しみと孤独だった,マギーは新しい町が好きだった.,2
378,ダンが学校から帰り道に窓辺の展示を見かけた.,店の窓には列車のセットがあった.,ダンはこの列車のセットを自分のものにしたいととても願っていた.,"ダンが家に帰ると,母親は彼にサプライズがあると言った.",彼女はダンに電車をくれた.,ダンの母親は彼に学校に行く準備をしろと言った.,1
379,ジナは母親の家の鍵を盗もうとした.,彼女は母親が昼寝するまで待った.,彼女は母親の財布をトイレに持って行った.,彼女は静かに鎖から鍵を取り出した.,ジナは 財布を 発見した場所に戻した,ジナは母親に 鍵の場所を話しました,1
380,ケンタッキー州から来た男がいた,彼はルイジアナに住む女の子を愛していた.,彼は引っ越しが必要だと 決めた,彼は愛人と一緒にいようと 引っ越した,彼はテキサスに引っ越した,彼はケンタッキー州に引っ越した,2
381,ティムは数学で不合格だった,合格しなければ 夏の学校に行かなければならなかった,"彼は一生懸命勉強して,余分な成績を求めた.",卒業の最終日に 合格した事を知った,ティムは興奮した.,ティムはひどく失望した.,1
382,メアリー・アンが孤独を感じて猫を養子にすることに決めた.,地方の人道団体に行って 治療を始めたのです,"彼女は見ていた間,猫の1匹が彼女にうなずいた.","メアリー・アンが猫を撫でて,一目惚れだった.",猫が違うと判断した,彼女は猫を家に連れて行った.,2
383,私は子供の頃体操をしていました.,バランスビームを習い 動きをしていました,線をひっくり返して 誤って着陸した,足首を折って 痛かったわ,私は急いで病院に運ばれた.,"私は立ち上がって,バランスビームに直ぐに戻った.",1
384,玄関で6匹の子犬が走り回っていた.,買うべきものを選ぶのは難しいことでした,娘たちはそれぞれ 違う子犬を選んだ,"飼い主さんは,犬2匹の割引をしてくれると言った.",私たちはそれぞれ犬を1匹ずつ買った.,私たちは犬を好きではなかった.,1
385,ジョニーはボストンでの大都市生活から変化を望んでいた.,彼はアメリカの中心部で幸せになるって 思ったんだ,終りにその日がやってきて ジョニーはアイダホ州に引っ越した,彼は大都市生活から逃れた.,ジョニーはボストンに引っ越す計画を立て始めた.,ジョニーは小さな町にいるのが嬉しかった.,2
386,ジョーンがクリスマスに家に帰るのが嫌だった.,彼女は母親が恋愛について 悩むことを知っていた,今年帰宅途中 自動車事故に遭いました,両親 は すぐ に 帰って 来た,ジョーンの母親は未婚だったから 彼女と話さなかった,ジョーンが母親の顔を見てよかった.,2
387,私は自分の書くことに時間を費やしている.,孤独 に 陥る,ネットの出会い系に参加することに決めた.,加入するにつれて 私は他の人を特に好きではないことに気づきました,書き始めました,デートもたくさんした,1
388,娘は小学校で 女子スカウトだった,ある日 彼女は夜間の学園旅行に出かけた.,妻が付き添いとして行った.,みんな週末にニューハンプシャーで 家に泊まった,"娘は,その遠足を忘れなかった.",妻と夕食を共にしました,1
389,"今日は,新しいクラブの オープニング会でした.",待ちきれない,クラブに入ると 美しいものでした,料理を注文して踊った,警備員と仲良くして 明日クラブに入れる,警備員がクラブに入ることを許さなかった.,1
390,"昨日,私は新しいグラスを台所に運んでいた.","驚いたことに,落とした.",ガラスが割れた.,拾わなければならなかった,私は小さな片に傷ついた.,今度はガラスが気に入った,1
391,ビルの家族は丘に住んでいた.,雨も嵐も降ったことがない,"ある日,竜巻が この地域を通り過ぎました.",ビルの家も襲われ 屋根も剥がれた,保険会社は新しい屋根の費用を支払った.,必要なものはないと判断して 引っ越した,1
392,アリソンは この地域の歴史について もっと知りたいと決めた,彼女は図書館で その本を探しました,"彼女は部屋に入って,その本がどう並べられているのか理解できなかった.",彼女はデューイの小数点数式を 説明してくれた 図書館員を見つけました,車のどれが不要か わかったのです,それは彼女が求めていたものを 見つけることに 役立ったのです,2
393,セバスチャンは友人のチームでサッカーをしたいんだ.,彼は友人と話をして 練習に行く必要があると知った,"彼は一週間中,家でフットボールを捕まえる練習をした.",次の練習場に行って タッチダウンした,セバスチャンはヒットパフォーマンスに失望した.,セバスチャンは 練習がうまくいったことに 満足していました,2
394,赤ちゃんが眠るのを切望していた母親がいました,"彼女は彼を散歩したが,彼はまだ眠らなかった.","彼女は彼に食べ物をあげたが,彼はまだ眠らなかった.","ついに,母親が歌っていた ゆったりとした歌を思い出しました.",母親は赤ちゃんにゆったりとうたを歌った.,母親は赤ちゃんのためにヒップホップを演奏した.,1
395,ジョニーは子供の頃 プールに小便をしていました,大人としてやれると思ってた,彼は子供たちを水上公園に連れて行った.,それから彼は水槽に小便した,ジョニーが困った,ジョニーさんの行動でみんなとても幸せだった.,1
396,エイミーは他の子供たちの遊びを見て 吸入器をじっと見つめていた,"喘息のため,彼女はスポーツをすることができなかった.",彼女は美術の先生の手を肩に感じた.,先生は笑顔で エイミーに いつか偉大なアーティストになるって言った,エイミーはとても元気になった.,エイミーはひどく感じた.,1
397,ジョーと彼の友達は今日サッカー試合をした.,ジョーは緊張していた.,彼は勝てば勝てば緊張していた.,"試合 の 後 に ようやく,ジョー の チーム が 勝利 し まし た.",ジョーはチームをとても誇りに思っていた.,ジョーはチームに非常に失望した.,1
398,マークは新しい仕事で重要な面接をした.,彼は彼らが尋ねるかもしれない質問に備えていた.,インタビュー担当者はマークの答えに 感銘を受けたようでした,面接官はマークに彼がその仕事を手に入れたと知らせた.,マークはとても幸せだった.,マークは激怒して暴走した.,1
399,エレーンは今夜料理が出来なかった.,エレーンは外食をすることに決めた.,"しかし,エレーンはどこで食べたいのか知らなかった.","エレーンはどこへ行けばいいのか,ほぼ1時間考えました.",エレーンは決断するのが簡単だった.,エレーンは決断するのが困難でした.,2
400,サムは夢の大学に入ろうとしてた,彼は長い時間をかけて申請書を記入した.,彼は自分の学業の成果を 誇りに思っていました,彼は申請書を提出した.,"3ヶ月後,彼は受験の受付状を受け取った.",彼はそれについて二度と考えなかった.,1
401,マットは2人の友達とバーを飛び回る事にしました,彼らは1つのバーで3ショットを飲んだ.,4回飲んで 3回飲んで,マットは酔って 携帯をなくした,マットと友達は歩いて帰り 寝てました,マットは電話が消えたことに 関心がなかった,1
402,ビンドゥは友達とパーティーを計画した.,彼女と会って 食べ物とバンドの使い方を 話し合った,ビンドゥの友人が サモサとドーグを 持って来た,そのパーティーで4人の友達が音楽を演奏した.,みんな楽しかった.,ビンドゥは友達やパーティを嫌う.,1
403,タイラーが起きて 学校の前にシャワーを浴びる,彼の弟はシャワーを使っている.,タイラーはバスを逃すのではないかと心配している.,やっとタイラーがシャワーを浴びる番だ,タイラーはケーキを作って パン作りの技を披露した,タイラーはシャワーを浴びて バス停に間に合う,2
404,トーマスは最近 気が散っていた,彼は診察を受けるために医者に行った.,彼の医者は彼のコレステロールレベルが少し高いと言った.,トーマスは健康的な食事を取り 散歩を始めました,"彼は40ポンドも体重が上がった後,糖尿病と診断された.",彼の医者は次の検査で非常に満足した.,2
405,"ドアベルが鳴ったが,誰もいなかった.",彼女はドアを開けるべきかどうか迷った.,"彼女は,ドアを開け,外を見て,彼女は,ドアを開け,ドアを開け,ドアを開け,ドアを開け,ドアを開け,彼女はドアを開け,ドアを開け,ドアを開け,彼女はドアを開け,ドアを開け,","兄は彼女に飛び出して,彼女をかなり怖がらせた.",彼女はNetflixで好きなコメディ番組を見ることにしました,"彼女は叫び声をあげ,兄を押し払った.",2
406,ステファニーはリンゴソースを 作って欲しかった,彼女は美味しいリンゴを拾うために農場市場へ運転することに決めた.,"彼女は果樹園を歩いていると,つまずいて倒れた.",彼女は腕を2本も折った.,ステファニーは手を押し上げました.,ステファニーは誰かが彼女を見つけるまで 起き上がれなかった,2
407,ロイはなぜアパートがこんなに臭いのか分からなかった.,友人たちが 行った時にコメントした,誰もが 源を探そうと決めました,冷蔵庫の古い魚だった.,ロイは魚を冷蔵庫に置いておくことにした.,ロイが老人を追い出したと 匂いがした,2
408,ジミーはとても貧しい家庭で育った.,両親 は 本当 に 幸せ で ある,彼は良い大学に入学すると 2つの仕事をして 勉強できた,卒業した時 感謝の気持ちを伝えたいと,だから大学代を返済した,ジミーは両親に電話して罵った.,1
409,"ジュールは,カッコいい男の子が大学ダンスの誘いに驚いた.",部屋の仲間が準備を進める間に ジルは髪を騒がせました,ジルのルームメイトは 助けると言った,ジルはトガのような白いドレスを着て終わった.,付き添い人が来て 彼女の外見を褒めた,ジルと彼女の友達は 楽しい女の子だけの夜を過ごしました,1
410,"あるバーのオーナーが,自分のバーを宣伝するために大きなバナーを掲げました.","風は強く,旗を吹き飛ばした.",店主は町を横切って 禁止品を追った,古い女性の庭に落下した,その老女は旗を返すことを拒否した.,その老女は毛皮のコートを発見して喜んだ.,1
411,"母は,私がとても好きな南瓜のレシピを持っています.",悪い一日だったから 作ったんだ,"のバーを食べて,気分が良くなった.",刑務所 の 監禁 室 に 戻る,あの日からずっと のバーを食べたことがない,後にカボチャバーを作って 母を思い出しました,2
412,ティムは祖父と過ごす時間を増やすことに決めた.,"彼の祖父は鳥観察が好きで,ティムは彼と一緒に鳥観察した.",彼らはその目撃をノートに記した.,ティム は すぐ に 興味 を 抱い まし た.,ティムはもう鳥に興味がないと決めた,"ティムと彼の祖父は,二人とも楽しんでいた趣味を見つけました.",2
413,"ダニーはこの夏,地元のアイスクリーム店で働いていた.",彼は最初の仕事を始めたことに非常に興奮した.,"初めての日に,小さな男の子がアイスクリームを床に落とした.","ダニーは躊躇なく,何をすべきか分かっていた.",彼は彼にもう一杯のアイスクリームを与えた.,彼はもう一つスクープを 与えることを拒否した.,1
414,"時計が2時を打ったとき,学校の鐘が鳴った.",ジナは今日ほど幸せだったことはない,"彼女は自分の物を拾って,ドアでタミを待った.",でもタミはリタとメアリーと 出て行くつもりだった,ジナは家に帰ると寂しいと感じた.,ジナは翌日 タミに感謝した.,1
415,ローレンスと彼の家族は引っ越すことにしました,まず家具をまとめた,ほかのものは全て 詰め込みました,持ち物はすべてバンに運ばれた.,ローレンスと彼の家族は 新しい家へ向かいました,ローレンスが家の中に 持ち物を全部戻した,1
