,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
315,Sean og Sara skulle købe en guitar.,Sean hentede Sara og de kørte til butikken.,Indeni spillede de med flere forskellige guitarer.,"Sara valgte sin favorit, og de bragte den til disken.",Sara købte med begejstring.,Sara besluttede at købe en Viola i stedet.,1
316,Chris glædede sig ikke til at gå i skole på fredag.,"Han stod over for en svær prøve, som han ikke var parat til.","Da han gik i seng på torsdag, var han bekymret.","Da han vågnede fredag morgen, var der næsten 30 centimeter sne faldet!",Bill begyndte at gøre sig klar til skole.,Bill følte sig lettet.,2
317,"Martha var en forfærdelig kok, og hendes kæreste vidste det.",Han introducerede hende til madlavningsshows og så dem sammen med hende.,Hun øvede sig i ting hun havde lært i tv-serierne.,"Efterhånden som dagene gik, blev hendes madlavning langsomt bedre.",Martha blev efter et stykke tid en dygtig syer.,"Efter et stykke tid var alt, hvad Martha lavede, lækkert.",2
318,"Der var en herreløs kat, der elskede min kat.",Han kom for at se hende hver dag.,Jeg tog ham med ind og gav ham navnet Tokyo.,"Han blev meget syg, ud af det blå.",Begge katte var meget sunde.,"Jeg tog ham til dyrlægen, og han blev bedre.",2
319,Et kontor i centrum havde rødt tæppe.,"Kontorpersonalet klagede over, at det altid var beskidt.",Men ingen af deres støvsugere kunne rydde det ordentligt.,Så de hyrede en professionel tæppe rengøringsvirksomhed.,Det endte med at blive mere beskidt end før.,Tæppet så næsten nyt ud efter det var blevet rengjort.,2
320,Lexi ville være sund.,Men hun ville have varm kakao.,Så hun besluttede at lade være med at tilsætte sukker.,Den varme kakao smagte kedelig.,At være sund er ikke altid sjovt.,"Hun elskede den donut, hun spiste.",1
321,Anna ville have kyllingevinger.,Hun kørte hele vejen til Buffalo.,Der fandt hun en autentisk restaurant.,Hun bestilte et dusin varme vinger.,"Anna spiste alle vingerne, da hun kørte hjem.",Anna var glad for sit måltid af lasagne.,1
322,Min bror kæmpede med mig om fjernbetjeningen i sidste uge.,Til sidst besluttede vi at dele brugen.,Vi skulle begge få det en dag.,"Min bror kom i skænderi om, hvem der skulle have den første dag.",Jeg ser aldrig fjernsyn med min bror.,Jeg gik med til at lade min bror bruge fjernbetjeningen først.,2
323,Ivy fløj i et lille sightseeingfly.,Pludselig gjorde piloten en bekendtgørelse.,Flyet havde problemer med roret og var ved at falde!,Ivy tog hurtigt styrt i styrtpositionen.,"Da flyet pludselig fik en korrektion, følte Ivy en bølge af lettelse.",Ivy var glad for at hun havde valgt at flyve.,1
324,"Joey var en andenklasser, der kunne lide at male i farvebøger.","Han havde brugt de fleste af sine farvebleke, så han havde kun brune og sorte.","Hans forældre troede, at Joey var en kunstner på grund af hans mærkelige farver.","De hængte hans værker på køleskabet, så alle kunne se dem.",Joey var stolt af sig selv.,"Joey ville ønske, at hans forældre havde værdsat ham.",1
325,"John havde en stor kundesammenslutning i morgen, men han følte sig uforberedt.","Det er ikke, at han var nervøs for at præsentere.",John havde altid følt sig tryg foran en flok mennesker.,Men det var ikke poleret og havde brug for en forfinelse.,John besluttede at tage bagels med på arbejde.,"John omarbejdede præsentationen, og den var en stor succes.",2
326,Fred besluttede at spille lotteri.,"Han elskede at spille, men vandt aldrig.",I går købte han to billetter.,"Da han kom hjem, fik han gode nyheder.",Fred vandt ikke i lotteriet.,Fred havde vundet i lotteriet.,2
327,Gina brugte toilettet på en tankstation.,"Hun gik hen for at vaske hænder, men der var ingen sæbe.",Hun kiggede i skabet under vasken i håb om at finde nogle.,Der var heller ingen sæbe.,"Gina stjal al sæben, der var på badeværelset.",Så hun måtte nøjes med at skylle hænderne af.,2
328,"Da det var tid til at spise, ringede mor på klokken.","Far og Bill kendte lyden, da de hørte den.","De lod deres værkstedsarbejde falde, forsigtigt, og vaskede deres hænder.",Mor var glad da de endelig kom ind i huset.,Hun råbte så til dem at de skulle tilbage på arbejde.,Familien satte sig ned og nød et måltid sammen.,2
329,Emmys far tog hende med ud at vælge en killing.,Der var to sammen i et bur.,Hun kunne ikke skille dem ad!,Det gjorde hende ked af at skulle vælge.,"Emmys far sagde, hun kunne beholde begge killinger.","Emmy gik vred, fordi hun ville have en hund.",1
330,Jill gik på college.,Jill studerede virkelig hårdt.,Jill bestod alle sine tests.,Jill fik sit eksamensbevis.,Jill har fundet et godt job.,Jill spiste ofte lima bønner.,1
331,Jerry havde altid ønsket at lære at spille guitar.,Han var bekymret for at han var for gammel til at lære noget nyt.,Men han besluttede sig for at tage ugentlige guitarundervisning.,Til sidst blev han en rimelig god guitarist.,Jerry besluttede at spille sin guitar for sine venner.,Jerry smed sin guitar i skraldespanden.,1
332,Kyle samlede mange ting.,Han havde en stor samling actionfigurer.,Hver dag ledte han efter nye figurer til sin samling.,Han formåede at tilføje en ny figur en gang om måneden eller sådan.,Kyle var vild med Marvel-helte.,"Kyle troede, at Superman var en latterlig konstruktion.",1
333,Francine lagde mærke til at alle hendes venner gik med høje hæle.,"Hun elskede at se på hæle, men hadede at føle på dem.",En dag besluttede hun at gå med fladskjorter for at møde sine venner.,"Alle hendes venner sagde, at de så godt ud.",Francine var glad for at hun havde behagelige sko på!,Francine testede formlen for det manglende genom.,1
334,"Da jeg var ung, elskede jeg at gemme mig.","Jeg spillede den, selv når andre ikke vidste det.",Jeg gemte mig og sprang ud på folk.,Jeg gjorde det hele tiden i folkeskolen.,"Da jeg blev ældre, måtte jeg holde op med at springe ud på folk.","Folk var glade for, at jeg spillede uden dem.",1
335,Rachel kiggede på sin daglige post.,Hun fandt et brev skrevet på et fremmed sprog.,Rachel viste brevet til sine venner.,Ingen kunne læse eller forstå brevet.,"Rachel ville ikke vide, hvad brevet sagde.",Rachel tog den med til en sprogprofessor for at få den oversat.,2
336,Deb blev fyret på grund af nedskæringer.,Hun var meget ked af det og gik hjem for at surme.,"Hendes mand sagde, at alt ville blive godt, men Deb var ikke sikker.",Dagen efter arrangerede Debs mand et interview med hende på sit arbejde.,"Deb gik på arbejde på samme job, som hun havde haft i årevis.",Hun fik jobbet.,2
337,Bethany var selvbevidst om hendes arm hår.,Hun prøvede at barbere det af.,Det voksede tilbage inden for få uger.,Hun fik laser hårfjerning behandling.,"Hun ønskede, at den ville gro tilbage.",Hun følte sig bedre om sig selv.,2
338,Ginas forældre kørte til Illinois.,"Gina sad på bagsædet, knust af sine søskende.",Det var spidstid.,Trafikken gik langsomt.,Gina kom ud og gik hjem.,Gina lukkede øjnene og prøvede at falde i søvn.,2
339,En sommer åbnede min søster og jeg en limonadestand.,"Det var den første måned i et nyt hus, og vi kendte ingen.","Få mennesker gik forbi, og endnu færre standsede.",Den gamle præst kom fra nabolaget.,Han købte limonade og fik os til at føle os velkomne i nabolaget.,Han hældte vores limonade på jorden.,1
340,Bob flyttede fra en lille by til en storby.,"Han var bekymret for, at han altid ville gå vild.",Den første dag blev han faret vild på vej hjem fra arbejde.,Så købte Bob et navigationssystem for at lære at finde vej.,Bob kendte vejen og brugte aldrig navigationssystemet.,Navigasjonssystemet hjalp Bob meget.,2
341,Kelly læste om hybride dyr på nettet.,Og hun så billeder af ligers.,Hun var imponeret over deres størrelse og styrke.,Men hun spekulerede på om de kunne overleve i naturen.,Kelly havde kun set dem i zoologisk have.,"Kelly huskede, da hendes bedstemor viste hende blomsterne.",1
342,Jorie tog med sin familie for at besøge Anne Franks hjem i Amsterdam.,Hun læste bogen på forhånd.,"Hun syntes, at hjemmet var ret lille.",Hendes mor græd mens hun så på museet.,"Jorie indrømmede, at det var en meget følelsesladet tur.",De besluttede at besøge komedie klubben ovenpå.,1
343,Clara gik hjem fra arbejde en dag.,Men så gik det op for hende at hun havde låst sig selv ude!,Hendes nøgler lå på køkkenbordet den morgen.,Hun måtte ringe til sin mor for at få hjælp.,Clara kunne lide at være udenfor.,Claras mor hjalp med det samme.,2
344,Forleden var jeg ved at rydde op i lejligheden.,Jeg besluttede at skille mig af med alt det rod og papirer på bordet.,Under dem alle var et ældre brev fra min kæreste.,Hun ville slå op med mig.,Jeg var vred og forvirret over brevet.,Jeg var meget glad for brevet.,1
345,Ben var gift med sin high school kæreste.,De var gift i mange år.,En dag indså Ben at han ikke var lykkelig i sit ægteskab.,Han besluttede at have en affære.,Hans kone var stolt af ham.,"Hans kone fandt ud af det, og de blev skilt.",2
346,"En mand væddede med en anden om, at han kunne overgå en and.",En and blev fundet og stirret på.,"Selvom ænden ikke var klar over hvad der foregik, blinkede den ikke.",Men den vandede sine øjne med sin nictitationsmembran.,Manden blinkede til sidst.,Han ville tabe sit væddemål.,1
347,Shay tog til havparken.,Der så hun et skilt der annoncerede delfiner der svømmer.,Shay gav ivrigt sine 40 dollars og tog sit tøj på.,Så sprang hun i poolen for at svømme med delfinerne.,Shay havde det sjovt.,Shay kunne ikke lide delfiner.,1
348,Lia tog til England.,Hun tog en bustur.,Turen stoppede ved Stonehenge.,Lia gik ud af bussen for at kigge.,Lia hadede at tage til England.,Lia tog mange billeder af Stonehenge.,2
349,Jeg drak et glas juice.,Min kop spildte på disken.,Jeg ledte efter noget til at rense spildet.,Jeg fandt en pakke papirhåndklæder.,Jeg har ryddet op.,Jeg lagde rodet og lavede en sandwich.,1
350,Arthur og hans venner var ude.,De drak øl og snakkede.,Pludselig var der ikke mere øl.,Arthur ville ikke tage den sidste.,Arthur følte sig godt tilpas med at tage den sidste alligevel.,Arthur bestilte endnu en omgang til sine venner.,2
351,"Hester har altid elsket, at hendes hår ser lige ud.",En dag bliver hun inviteret til en åbning af et kunstgalleri.,Hun beslutter sig for at rette sit hår til begivenheden.,"Alle hendes venner siger, at den ser godt ud.",Hester er stolt af sit udseende.,Hester barberede sit hoved.,1
352,Jill ville købe en ny bil.,Jill kørte sin gamle bil ned til bilforhandleren.,Salgsmanden byttede Jills gamle bil med en ny bil.,Efter at have betalt sælgeren fik Jill sin nye bil.,Jill var begejstret.,Jill var deprimeret.,1
353,Jaden var glemsom.,"Han havde ikke lagt mærke til, at det allerede var Valentinsdag.","Han følte sig i en fart, og gik ud og købte blomster og chokolade.",Jaden's kæreste kom hjem og fandt godbidderne.,Jaden's kæreste fik et slag i ansigtet.,Jaden havde reddet dagen.,2
354,John fik en cykel til sin fødselsdag.,Han kunne ikke ride.,Han har øvet sig hele ugen.,Ved ugens afslutning tog han sine træningshjul af.,Han kunne køre på cyklen uden dem.,"Han indså at cykling ikke var noget for ham, og tog en lur i stedet.",1
355,Quentin havde aldrig været på en båd i sit liv.,En sommer inviterede en ven Quentin til sit hus ved søen.,"Da de var der, tog Quentin og hans ven ud at sejle.",Det var en spændende oplevelse.,"Quentin var glad for, at han gik.",Quentin svor aldrig at sejle igen.,1
356,En mand bestilte pandekager på en restaurant.,Hun bragte ham en tallerken med pandekager minutter senere.,"Manden klagede over, at pandekagerne var for tykke.",Servitøren bragte dem tilbage til kokken.,Kokken roste ham.,Kokken besluttede at lave pandekagerne om.,2
357,Mine børn ville have et kæledyr.,Som familie besluttede vi at det var en god idé.,Vi tog til vores lokale dyrehjem for at finde vores nye behårede ven.,"Da vi ankom, mødte vi en sort lab, som vi alle automatisk elskede.","Vi besluttede, at det sorte laboratorium ikke skulle tage med hjem.",Vi adopterede den sorte lab og tog hende med hjem.,2
358,Mine blomster er ved at dø.,De visner og tørrer af solen.,"Min ven kom for at hjælpe med at vurdere, hvad der er galt med mine planter.","Hun opdagede, at de havde brug for mere vand.","Efter at have vandet dem mere, ser mine planter bedre ud end nogensinde.",Jeg vandede dem ikke igen.,1
359,Jill spillede videospil med sin søster.,"Jill var vred over, at hun tabte alle kampe.",Jill tog sin spil-controller og kastede den mod tv'et.,Tv-skærmen revnede lige i midten.,Jill og hendes søster kunne ikke spille videospil mere.,Jill blev bedre til videospil.,1
360,"Jeg begyndte at se ""Buffy the Vampire Slayer"".",Efter et par timer havde jeg lyst til at løbe.,Desværre var det mørkt udenfor.,Jeg stod i døren et stykke tid.,Så faldt jeg i søvn til næste morgen.,"Så forestillede jeg mig, at jeg var Buffy og løb.",2
361,"Da han var 12 år, besluttede Drew at blive kriminel.",Han besluttede sig for at sparke ind i døre og røve huse.,Han øvede sig i at sparke ind i skabsdøre for at opbygge sin styrke.,Hans mor kom hjem og så alle skabet døre brudt.,Drew vil altid adlyde loven.,Hans mor var meget vred.,2
362,"Hver gang jeg lavede hårdkogte æg, kom de dårlige ud.",Jeg har søgt på hele internettet efter en løsning på mit problem.,"En hjemmeside foreslog, at jeg bagte mine æg i stedet for at koge dem.","Jeg gjorde, som den bad mig om.",De bagte æg var fantastiske.,Jeg lod skallet være på og spiste dem hele.,1
363,En dreng så en mønt på fortovet.,Han bøjede sig ned og tog den op.,"Da han gjorde det, fløj en spytkugle hen over hans hoved.","Da han så sig omkring, så han sin ærkefjende med et strå i hånden.",Drengen var taknemmelig.,Drengen var vred.,2
364,"Hector bemærker, at kun ét af hans hovedtelefoner virker.","Han vil have et nyt par, så han kan lytte til musik.",Endelig finder han et par gode hovedtelefoner han har råd til.,Han køber dem og begynder straks at lytte til musik.,"Hector beslutter, at han ikke kan lide musik.","Hector er glad for, at begge ører virker.",2
365,Tom ville gå til en New York Giants-kamp.,Men billetterne var for dyre.,"Til sidst fandt han billetter, der var i hans prisklasse.",Han endte med at sidde på øverste dæk.,Han nød at se kampen alligevel.,Tom syntes det var den bedste ishockeykamp nogensinde.,1
366,Trip elskede vandmelon.,Han spiste mindst en om dagen.,"Hans mor sagde altid, han ville vokse et træ, der slugte frø.",Han slugte dem altid.,Trip nød smagen af frøene.,Trip er holdt op med at spise vandmelon.,1
367,"Angie, en MTurk-arbejder, så sig selv som flittig.",En dag afviste en af hendes yndlingsansøgere hendes arbejde.,Angie var meget overrasket og emailed dem.,"De svarede, at hendes arbejde ikke var godt nok.","Angie besluttede at fortælle den, der bad om at afvise flere af hendes værker.",Angie prøvede at diskutere sagen i detaljer.,2
368,Donovan inviterede Trina til at danse med ham.,"Trina kunne lide Donovan, så hun sagde ja, men hun var virkelig bekymret.",Efter skolen løb hun hjem for at bede sin far om hjælp.,"Da hendes far kom hjem, forklarede hun situationen, og far smilede.",Trinas far skældte ud på hende.,Trinas far lærte hende at danse.,2
369,Andy havde altid ønsket sig en stor børnecykel.,"Da han blev seks år, bad han om en cykel til sin fødselsdag.",Han kunne ikke cykle.,På Andys fødselsdag gav hans mor ham en cykel.,Andy græd i timevis.,Hans far lærte ham at ride på den.,2
370,Suzy gik til isbutikken.,Hun bestilte en vanilje milkshake.,"Da hun forsøgte at betale manden for sin milkshake, smilede han til hende.",Han fortalte hende at hun havde vundet en særlig konkurrence.,Han fortalte hende at hun skyldte ham 60 dollars.,Han gav hende milkshaken gratis.,2
371,Ned og hans venner tog til markedet.,Han brugte sine sidste penge på at købe en fluffy vat.,"Da han gik væk, så han en lille dreng, der græd.",Han havde tabt sin vat i en pøl.,Så Ned gav ham sit eget vat.,Han købte mere vat til drengen.,1
372,"Sebastian bemærkede, at det var solrigt og varmt.",Han havde noget at gøre.,Han havde ikke lyst til at gøre sine pligter.,"Sebastian besluttede, at det var bedre at være ude.",Sebastian ville gerne blive inde den dag.,Sebastian gik ud og gik en tur.,2
373,Rashid var en fremragende bilist.,En dag kom Rashids bror for sent på arbejde.,Rashid tilbød at køre sin bror.,De kom der med tid til overs.,Hans bror råbte ad ham og smækkede døren.,Hans bror var taknemmelig.,2
374,Ali gik til fastfood og betalte med sit kreditkort.,Det tog lang tid at få hendes kort tilbage.,Et par dage senere fandt Ali usædvanlige transaktioner på hendes kort.,"Hun ringede til sin bank, som vendte op på afgifterne.","Hun spekulerede på, om kassereren havde stjålet hendes oplysninger.",Hun takkede kassereren.,1
375,Jeg ledte efter et godt maleri til min stue.,Derfor gik jeg ud i går for at lede.,"Jeg fandt endelig en smuk, jeg elskede.",Maleriet var af et vandfald.,"Jeg besluttede ikke at købe maleriet, fordi jeg ikke kunne lide det.",Jeg købte den og tog den med hjem.,2
376,Jeg ville have en forfremmelse.,Jeg besluttede at prøve at blive forfremmet.,Hele året arbejdede jeg hårdt.,Min chef lagde mærke til det og kaldte mig ind på sit kontor en dag.,Min chef fyrede mig på stedet.,"Jeg fik den forfremmelse, jeg ønskede.",2
377,Maggie og hendes forældre flyttede til en ny by.,"Maggie var nervøs, fordi hun ikke kendte nogen.","Så snart hun flyttede ind, gik hun rundt og præsenterede sig.",Hun fik nogle venner.,Maggie var ked af det og ensom.,Maggie kunne lide den nye by.,2
378,Dan gik hjem fra skole og så vinduet.,Der var et tog i butikkens vindue.,"Dan ønskede så meget, at han kunne eje dette tog.","Da Dan kom hjem, sagde hans mor, at hun havde en overraskelse.",Hun gav Dan toget.,Dans mor sagde til ham at han skulle gøre sig klar til skole.,1
379,Gina ville stjæle sin mors husnøgle.,"Hun ventede, til hendes mor tog en lur.",Hun tog sin mors taske med på toilettet.,Hun fjernede nøglen fra kæden stille.,"Så lagde Gina tasken tilbage, hvor hun fandt den.","Så fortalte Gina sin mor, hvor nøglen var.",1
380,Der var en mand fra Kentucky.,"Han elskede en pige, der boede i Louisiana.","Han besluttede, at han skulle flytte.",Han flyttede for at være sammen med sin elskede.,Manden flyttede til Texas.,Manden flyttede til Kentucky.,2
381,Tim var ved at dumpe sig i matematik.,"Han vidste, at hvis han ikke bestod, skulle han på sommerskolen.",Han studerede hårdt og bad om ekstra point.,"På den sidste skoledag fandt han ud af, at han havde bestået!",Tim var begejstret.,Tim var frygteligt skuffet.,1
382,Mary-Anne følte sig ensom og besluttede at adoptere en kat.,Hun gik til sin lokale humane samfund for at starte processen.,"Mens hun kiggede, miavede en af kattene til hende.","Mary-Anne kælede katten, og det var kærlighed ved første blik.","Hun besluttede, at det ikke var den rigtige kat.",Hun tog katten med hjem.,2
383,Jeg gik i gymnastik som barn.,Jeg lærte balanceringen og gjorde bevægelser på den.,"Da jeg tog en runde af, faldt jeg forkert.",Jeg brækkede min ankel og havde så ondt!,Jeg blev kørt på hospitalet.,Jeg rejste mig og satte mig på balanceringsbjælken igen.,1
384,"Der var seks hvalpe, der løb rundt i min foyer.","Det ville være svært at vælge den, vi ville købe.",Hver af mine døtre valgte en anden hvalp.,"Ejeren sagde, vi kunne få rabat på to hunde.",Vi købte hver en hund.,Vi kunne ikke lide hundene.,1
385,Johnny ville have en forandring fra sit storbyliv i Boston.,"Han besluttede, at han ville være lykkeligere i Amerikas Heartland.","Endelig var dagen kommet, og Johnny flyttede til Idaho.",Han var flygtet fra storbylivet.,Johnny begyndte at planlægge at flytte til Boston.,Johnny var glad for at være i en lille by.,2
386,Joan hadede at tage hjem til jul.,"Hun vidste, at hendes mor ville jage hende om hendes kærlighedsliv.",I år var hun ude for en bilulykke på vej hjem.,Hendes mor skyndte sig hen til hende for at tage sig af hende.,"Joans mor talte ikke med hende, fordi hun var ugift.",Joan følte sig godt ved at se hendes mors ansigt.,2
387,Jeg bruger al min tid på at skrive.,Det har fået mig til at føle mig ganske ensom.,Jeg har besluttet at slutte mig til et online dating fællesskab.,"Da jeg tilsluttede mig, indså jeg, at jeg ikke særligt kunne lide andre mennesker.",Jeg begyndte at skrive mere.,Jeg har været på mange dates.,1
388,Min datter var spejderpige i grundskolen.,En dag tog hun på en natlig udflugt.,Min kone var ledsager.,Alle boede i en hytte i New Hampshire i en weekend.,Min datter glemte aldrig sin udflugt.,Min kone og jeg spiste middag den aften.,1
389,I dag var der åbning af en ny klub om hjørnet.,Jeg kunne ikke vente med at komme.,"Da vi kom ind i klubben, var det smukt.",Vi bestilte lækre mad og dansede.,"Vi blev venner med dørvogteren, så vi kunne komme ind i klubben i morgen.",Vagtmanden lukkede os ikke ind i klubben.,1
390,I går bar jeg et nyt glas ind i køkkenet.,Til min overraskelse tabte jeg den.,Glaset knuste.,Jeg måtte hente den.,Jeg skar mig i et lille stykke.,Jeg elskede den måde glasset så ud nu.,1
391,Bills familie boede på en bakke.,Der har aldrig regnet eller været stormt.,En dag var der en tornado der gik gennem området.,"Bills hus blev ramt, og taget blev revet af.",Forsikringsselskabet betalte for et nyt tag.,"De besluttede, at de ikke havde brug for det, og flyttede.",1
392,Allison besluttede at hun ville lære mere om hendes områdes historie.,Hun gik ned på biblioteket for at læse en bog om det.,Hun gik ind og kunne ikke forstå hvordan bøgerne var sorteret.,"Hun fandt en bibliotekar, der forklarede Dewey decimal system.","Det hjalp hende med at finde ud af, hvilken bil hun ikke ville have.","Det hjalp hende med at finde det, hun ville.",2
393,Sebastian ville spille fodbold i sit vennestam.,"Han talte med sin ven og fandt ud af, at han skulle til træning.",Han har øvet sig i at fange bolden hjemme hele ugen.,Han gik til den næste træning og scorede en touchdown.,Sebastian var skuffet over hit-optræden.,Sebastian var glad for at hans praksis betalte sig.,2
394,"Der var engang en mor, der desperat ville have, at hendes barn skulle sove.","Hun gik rundt med ham, men han sov ikke.","Hun gav ham mad, men han sov ikke.","Endelig huskede hun den vugge-sang, hendes mor havde sunget for hende.",Moderen sang en vuggesang for sit barn.,Moren spillede lidt hiphop for sit barn.,1
395,Johnny plejede at tisse i svømmebassiner som barn.,"Han troede, han kunne gøre det som voksen.",Han tog sine børn med til en vandpark.,Så pissede han i vandbassinet.,"Nogle mennesker lagde mærke til det, og Johnny kom i problemer.",Alle var glade for Johnnys opførsel.,1
396,"Amy så på de andre børn, og stirrede på sin inhalator.",På grund af astma kunne hun ikke dyrke sport.,Hun følte sin kunstlærers hånd på hendes skulder.,Hendes lærer smilede og sagde til Amy at hun en dag ville blive en stor kunstner.,Amy følte sig meget bedre.,Amy følte sig forfærdelig.,1
397,Joe og hans venner spillede fodbold i dag.,Joe var nervøs.,"Han var nervøs for, om han ville vinde eller ej.",Endelig vandt Joe's hold efter kampen.,Joe var meget stolt af sit hold.,Joe var meget skuffet over sit hold.,1
398,Mark havde et stort jobsamtale.,Han forberedte sig på de spørgsmål de måtte stille.,Intervieweren syntes at være imponeret over Marks svar.,"Intervieweren informerede Mark om, at han havde jobbet.",Mark var meget glad.,Mark blev rasende og stormede ud.,1
399,Elaine havde ikke lyst til at lave mad i aften.,Derfor besluttede Elaine at hun ville gå ud og spise.,Elaine vidste imidlertid ikke hvor hun ville spise.,Elaine overvejede hvor hun skulle hen i næsten en time.,Det var let for Elaine at træffe sin beslutning.,Det var svært for Elaine at træffe en beslutning.,2
400,Sam prøvede at komme ind på sit drømmeuniversitet.,Han brugte lang tid på at udfylde ansøgningen.,Det fik ham til at føle sig godt tilpas med sine akademiske resultater.,Han har indgivet ansøgningen.,3 måneder senere modtog han et acceptbrev.,Han tænkte aldrig på det igen.,1
401,Matt besluttede at gå bar hopping med sine to venner en aften.,De drak tre shots i en bar.,"De gik til fire mere, og drak tre shots i hver.",Matt blev for fuld og mistede sin telefon.,Matt og hans venner gik hjem og sov det ud.,Matt var ligeglad med den forsvundne telefon.,1
402,Bindu planlagde en fest med sine venner.,"De mødtes i hendes hus for at diskutere, hvilken mad og band de skulle bruge.",En af Bindu's venner kom med samosas og doogh.,Fire venner spillede musik på festen.,Alle havde det sjovt.,Bindu hader sine venner og fester.,1
403,Tyler vågner og skal i bad før skole.,Hans lillebror er i bad.,Tyler er bange for at han vil gå glip af bussen.,Endelig er det Tylers tur til at tage et bad.,Tyler lavede cupcakes for at vise sine evner.,Tyler tager et hurtigt bad og kommer til busstoppestedet til tiden.,2
404,Thomas havde følt sig under radar i det sidste.,Han tog til sin læge for at få en undersøgelse.,"Hans læge sagde, at hans kolesterol var lidt for højt.",Thomas begyndte at spise sundere og gå på vandreture.,Han fik diagnosen diabetes efter at have taget 40 pund på.,Hans læge var meget tilfreds ved hans næste lægeundersøgelse.,2
405,"Dørklokken ringede, men der var ingen der.",Hun var usikker på om hun skulle åbne døren eller ej.,Langsomt knirkede hun åbnede døren og kiggede udenfor.,Hendes bror sprang ud på hende og gav hende en god skræk.,Hun besluttede at se sit yndlings-komedieprogram på Netflix.,Hun skreg og skubbede sin bror væk.,2
406,Stephanie ville lave æblemasse.,Hun besluttede at køre til gårdspladsen for at plukke nogle lækre æbler.,"Da hun gik gennem frugtplantagerne, snublede hun og faldt.",Hun brækkede begge sine håndled.,Stephanie skubbede sig selv op med hænderne.,Stephanie kunne ikke rejse sig før nogen havde fundet hende.,2
407,"Roy kunne ikke forstå, hvorfor hans lejlighed lugtede så dårligt.","Hans venner kommenterede det, da de kom over.",Alle besluttede at lede efter kilden.,Det viste sig at være en gammel fisk i køleskabet.,Roy besluttede at efterlade fisken i køleskabet.,"Roy smed den gamle fisker ud, og alt lugtede bedre.",2
408,Jimmy voksede op i meget fattigdom.,Hans forældre gjorde imidlertid altid deres bedste for at sørge for ham.,"Da han kom på et godt college, havde de to jobs for at kunne betale det.","Da han blev færdig, ville han vise sin taknemmelighed.",Så han betalte dem for college.,Jimmy ringede til sine forældre og forbandede dem.,1
409,"Jill blev overrasket, da en flot dreng inviterede hende til college-ballet.","Da hendes værelseskammerater blev klar, Jill fussede om hendes hår.","Jills bofæller sagde, de kunne hjælpe.",Jill er færdig med at klæde sig i sin toga-lignende hvide kjole.,Hendes date kom og komplimenterede hende for hendes udseende.,Jill og hendes venner havde en sjov piger-kun aften ud.,1
410,En barbesidder satte et stort banner op for at reklamere for sin bar.,Vinden var stærk og blæste banner væk.,Ejeren jagtede sin forbandede på tværs af byen.,Den landede i en gammel kvindes baghave.,Den gamle kvinde nægtede at give banneret tilbage.,Den gamle kvinde var glad for at finde pelskålen.,1
411,"Min mor har en opskrift på græskar, som jeg kan lide.","Hun lavede dem engang til mig, fordi jeg havde en dårlig dag.",Jeg spiste græskarbarrene og følte mig meget bedre.,Gælderne mindede mig om at min mor holder af mig.,Jeg spiste aldrig grynsaft efter den dag.,"Jeg lavede græskarbarer senere i livet, og de mindede mig om min mor.",2
412,Tim besluttede at tilbringe mere tid med sin bedstefar.,"Hans bedstefar elskede at se fugle, så Tim så med ham.",De noterede deres observationer i en notesbog.,Tim var snart virkelig interesseret!,"Tim besluttede, at han ikke var interesseret i fugle længere.","Tim og hans bedstefar fandt en hobby, som de begge nød.",2
413,Danny arbejdede i en isbutik i sommer.,Han var meget begejstret for at have fået sit første job.,Den første dag tabte en lille dreng sin is på gulvet.,Uden at tøve vidste Danny præcis hvad han skulle gøre.,Han gav ham endnu en skål is.,Han nægtede at give ham en anden scoop.,1
414,"Skolens klokke ringede, da klokken slog to.","Gina var aldrig gladere for en dag, der var slut.",Hun tog sine ting og ventede på Tami ved døren.,Men Tami skulle af sted med Rita og Mary.,"Gina følte sig ensom, da hun gik hjem.",Gina takkede Tami dagen efter.,1
415,Laurence og hans familie besluttede at flytte.,Først pakkede de deres møbler.,De pakkede derefter alt andet.,Alle deres ejendele blev flyttet ind i varevognen.,Laurence og hans familie kørte til deres nye hjem.,Laurence tog alle deres ting med hjem.,1
416,Joy ville finde den perfekte skal til sin eneboerkrab.,"Hun kunne købe en, men det ville være mere specielt, hvis hun fandt den.",Hun har gennemsøgt stranden hele morgenen.,"Alt, der kunne fungere, var ødelagt!",Hun måtte alligevel købe en skal.,Så hun tog en med hjem og gav den til sin krabbe.,1
417,Westin skulle giftes!,"Han ville have, at brylluppet skulle gå perfekt.",Alt gik godt indtil aftenen.,Nogen blev meget beruset og faldt ned i kagen!,Westin skærer et perfekt stykke af kagen.,Weston og hans kone smed den berusede ud.,2
418,Joe hjalp sin far med at rydde skoven bag på gården.,Pludselig hørte han en høj summende lyd.,Han havde rørt en biernes rede.,"Han blev stukket seks gange, før han kunne flygte.",Joe grinede af det.,"Joe var vred, fordi han blev såret.",2
419,Det var efterår.,Todds have var fuld af blade.,"Han besluttede, at han skulle samle dem alle sammen.","Da han var færdig, lagde han dem alle i en pose.",Todd smed dem ud i skraldespanden.,Todd åbnede posen og spredte bladene rundt.,1
