,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
158,نيا) أرادت رؤية الموكب في وسط المدينة),لقد أخذت ثلاث حافلات,ثم أخذت المترو,لقد وصلت إلى وسط المدينة في الوقت المناسب,نيا) فوت الموكب),كانت (نيا) متحمسة لرؤية العرض,2
159,مادلين كانت متحمسة للحصول على حقيبة جديدة في ساكس,أخذتها أمها إلى قسم الأكياس,مادلين) رأت على الفور حقيبة وردية) أحببتها,لم تصدق كم كان مذهلاً,مادلين) كانت مستاءة من شرائها الجديد),والدته اشترت لها الحقيبة بسعادة,2
160,إشترى توم نبات جديد.,لقد احتفظ بها بجانب سريره,توقف النبات عن النمو,قالت أمه أنه يحتاج إلى أشعة الشمس,لذا قام توم بنقل النبات إلى النافذة,أغلق توم نوافذه ليمنع أكبر قدر ممكن من ضوء الشمس.,1
161,(يو دارفيش) هو رامي فريق (تيكساس رينجرز),في الموسمين الماضيين كان مصاباً,وفقاً للتقارير، فهو في النهاية بصحة جيدة و قادر على اللعب,مشجعو الراينجرز يأملون أن يكون قائداً لجموحهم,معجبو الراينجرز يريدونه أن يرحل,معجبو الراينجرز يتطلعون لعودته,2
162,(أيفري) تلقت واجبًا مدفوعًا بعد أسبوعين.,قامت على الفور بقراءة المهمة.,لقد صنعت جدولًا وقسمته إلى مهام لكل يوم.,لقد أنهت المهام في اليوم المحدد لها,لقد ترك (إيفري) المدرسة,لقد أنهت (إيفري) مشروعها مبكراً,2
163,قرر (تشستر) الذهاب إلى المركز التجاري بعد ظهر أحد الأيام,إنه لا ينوي شراء أي شيء، لكنه يريد فقط أن يمشي.,ومع ذلك، يرى قميصاً جميلاً في العرض.,تشيستر يشتري القميص لأن السعر جيد جداً,ألقى تشيستر فوراً القميص الذي اشتراه.,تشيستر كان راضيا جدا عن القميص الذي اشتراه,2
164,أدركت (جينا) أنها بحاجة للعمل على تقريرها,لقد ضيعت اليوم بأكمله ولم يتبقى لها سوى يوم واحد لإكماله,جلست وبدأت العمل.,أرادت والدتها أن تغسل الأطباق,جينا تمنيت أنها لم تضيع يومها,جينا كانت سعيدة بأنها ضاعت يومها,1
165,أيام الثلاثاء هي أيام الغسيل في شقتي,لقد كنا مشغولين جداً في آخر يومين من الثلاثاء,الآن لم يتبقى لدينا ملابس نظيفة تقريباً,أنا أرتدي ملابس سخيفة ولا زلت رائحتي سيئة,كل ملابسي رائحتها رائعة,سأقوم بالغسيل الآن,2
166,كان يوم صيفي جميل بالخارج,قرر بوب أن يمشي في الحديقة.,كان بوب يمشي على طول الطريق ويحترم المشهد.,لقد وجد ورقة بعشرين دولار على الأرض,كان سعيداً,لقد كان محبطاً,1
167,ميغان وسكوت أرادوا أن يشاهدوا فرقتهم المفضلة تعزف في حفل موسيقي,البطاقات كانت في البيع على الإنترنت والخادم كان مشغولاً جداً,(ميغان) و (سكوت) كانوا يحاولون بشدة شراء التذاكر,عندما كان المهرجان مبيعاً بالكاد، وجدت (ميغان) تذكرتين.,لقد كانوا مرتاحين جداً,لقد خاب أملهم,1
168,جون) تخرج للتو من الثانوية) وكان على وشك الذهاب إلى الجامعة,ساعدته أمه في حزم أغراضه، ثمّ غادر.,عندما وصل إلى هناك ذهب للتحقق من مسكنه,زميله الجديد كان هناك، واصبحوا على وفاق.,لقد تمشوا في الحرم الجامعي و تمت دعوتهم لحفلة,لقد اعتقد ان الجامعة ستكون بائسة,1
169,جاكي كانت عداءة مسافة طويلة لسنوات عديدة,على الرغم من أن جهاز الآيبود الخاص بها ممتلئ جداً، إلا أنها أصبحت تشعر بالملل من الموسيقى.,أحد أصدقائها المديرين أوصى بكتاب مسموع,"لقد أحضرت إصدار جديد على جهاز الـ""آي بود"" الخاص بها",استمعت إلى كتاب بينما كانت تركض.,كانت سعيدة أنها لا تشعر بالملل من الموسيقى.,1
170,اصدقاء (آري) تحدوها لقضاء الليلة في المنزل المسكون,وافق (آري) بشكل مؤقت,لقد تسلقت من خلال نافذة المنزل,ثمّ تَعَرّضتْ إلى بطانيتها في الزاويةِ.,لقد بقيت طوال الليل,فتحت الفرن وأعدت لنفسها العشاء.,1
171,كان (سام) يقود سيارته مع أضواء الطريق المفتوحة,أحد مصابيحه الأمامية كانت معطلة وظن أنه كان أكثر أماناً,لقد تم إيقافه ليلة أمس,أعطاه الشرطي مخالفة وأخبره أن يصلحها,لم يكن لدى (سام) سيارة,سام) كان غير سعيد),2
172,في إحدى الليالي قررت مجموعة من الأصدقاء أن يلعبوا بلوحة الويجا,كان كل شيء في متعة، ولعبوا لمدة ساعة.,بعد اللعب، استلقوا على السرير.,بعد دقائق سمعوا صوت طرقة غريبة على الأرض,لقد ناموا بعمق بعد ذلك,لقد فزعوا جميعاً بشكل طبيعي,2
173,كان جان متعب من الشتاء والطقس البارد.,لقد رأت إعلاناً تجارياً لسيارة ستكون رائعة لرحلة,اشترت السيارة وخططت لرحلتها على الخريطة,لقد قادت السيارة في جميع أنحاء ولاية فلوريدا,الشتاء هو الموسم الذي يرى معظم المتزلجين.,بحلول الوقت الذي وصلت فيه إلى المنزل أصبح الجو أكثر دفئاً بسبب الربيع.,2
174,نيل) وصل للتو إلى (إيران),كان مفتوناً بالمدينة والريف,لقد اعتقد ان الجبال جميلة جدا,اللغة والناس كانت رائعة أيضاً,كان سعيداً بأن يكون في إيران,لقد غادر فوراً,1
175,أندرو كان عازباً لسنوات عديدة,بينما كان يريد صديقة لم يكن يعرف كيف يقترب من أي شخص,أخيراً قدم صديق أندرو لفتاة شابة لطيفة,أندرو طلب منها الخروج في موعد,الفتاة وافقت على أندرو,البنت بكت بشكل هستيري,1
176,(إيمي) تأخرت عن رحلتها,لقد سرعت عبر أمن المطار,كانت تسمع اسمها على مكبر الصوت قرب بوابتها,ركضت بسرعة قصوى و رحبت بمضيفة طيران مزعجة,ثم هبطت (إيمي) من الطائرة و قدت السيارة إلى المنزل,لقد ركبت طائرتها في الوقت المناسب,2
177,كانت (آنا) تتجمد على الشاطئ,لقد غفوت في الشمس الدافئة,استيقظت بعد ثلاث ساعات,عيناها اتسعت عندما نظرت في المرآة.,كانت آنا شاحبة للغاية,(آنا) كانت محروقة بشدة من الشمس,2
178,شعر بول بالشجاعة لذا حاول الانضمام إلى الجيش,الجيش قال أنه ضعيف جداً للانضمام,بول كان غير مُتردد لذا حاول الانضمام إلى البحرية,البحرية رفضته لأن بول لا يستطيع السباحة,كان بول محبطاً جداً,بول كان راضيا جدا عن نتائجه.,1
179,طاردت القطة الفأر عبر المستودع الفارغ.,ركضت القوارض خوفاً، وتحركت بأسرع ما يمكن.,القطة الكبيرة بقيت خلفها,لقد كان مرعوباً,الفأر هرب,قررت القطة أن تستلقي وتأخذ قيلولة.,1
180,نيل) سافر إلى (روسيا),هناك، زار المواقع السياحية ورأى السكان الودودين.,وجد أن روسيا كانت ملونة و حيوية,كان لها أيضاً تاريخ عظيم وغني.,نيل وجد الرحلة محفزة,نيل وجد الرحلة مملة,1
181,ماري تصنع الشموع.,إنها تستمتع بهذا كحفلة,أخذت ماري واحدة لصديقتها كهدية.,الجميع أحب الشموع وطلبوا شراء واحدة,كانت ماري سعيدة جداً.,شعرت ماري بأنها غير مُقدّرة.,1
182,كان الصيف و جينا و أختها كانوا يشعرون بالملل,قرروا مشاهدة مقاطع الفيديو الموسيقية.,كان هناك قناة الفيديو الموسيقي أو قناة الترفيه السوداء.,اختاروا مشاهدة قناة الترفيه السوداء,جينا وأختها قضوا وقتاً رائعاً معاً,جينا) كرهت قضاء الوقت مع أختها),1
183,كنت متحمسة حقاً لأني ذاهبة إلى الشاطئ,لقد تأكدت من حزم كل شيء في سيارتي,لقد ذهبت هناك و ارتديت ملابسي,عندما خرجت من غرفة الملابس، بدأت تمطر.,ذهبت للسباحة والاستمتاع بالشمس,لقد أفسدت خططي وذهبت إلى المنزل,2
184,(أرنولد) كان خائفاً من القطط,يعتقد أن كل منهم مخيف.,في يوم ما زار منزل صديقته,صديقته لديها قطة,(أرنولد) أحب قطط صديقته,(أرنولد) هجر صديقته,2
185,ليا) طالبة جامعية بدوام كامل) وتريد وظيفة بدوام جزئي,ليا تبحث عن موقع و تجد وظيفة مبتدئة,تطبق ليا واليوم التالي الحصول على مكالمة لمقابلة.,(ليا) ذهبت إلى المقابلة وفعلت بشكل جيد,ليا) طردت),(لياه) حصلت على الوظيفة,2
186,أمس ذهبت إلى لعبة R لنا.,كان عليّ أن أحضر هدايا لأبناء عمومتي,لقد أحملت عربتي,لحسن الحظ اكتشفت أن لديهم تخفيضات,اشتريت كل فأر لديهم,لأنني بخيل، لقد كان مناسباً لي,2
187,كان (بوب) يقود من (تكساس) إلى (فلوريدا).,لقد رفض التوقف في الفنادق للاستراحة,بعد خمس عشرة ساعة من القيادة، كان متعبًا.,بدأ ينام.,شعر بوب بالحيوية,قرر بوب أن يبقى في فندق قريب لليلة.,2
188,حصلت على تذاكر الحفل,لقد ذهبت إلى شيكاغو,لم أستطع أن أصدق أنني أواعد (بيتل),كنت على بعد 30 صف من مقدمة المسرح,لقد أشاد عندما جاء البيتل تحت الأضواء,بدأت أرتجف بلا تحكم من الرعب والخوف,1
189,(ماغي) لاحظت خفاشاً يطير حول سقفها,لقد ذعرت ولم تعرف ماذا تفعل,قررت أن تختبئ في غرفتها وتتصل بمبيد الحشرات,فجأة، قطتها تأتي إلى غرفتها وهي تحمل شيئاً في فمها.,قطة ماجي كانت ميتة,لقد كان المضرب,2
190,كان الصيف.,وغرفة (جيف) كانت ساخنة جداً,لقد رأى الستائر المظلمة التي أعلنت عن منع الحرارة,وظن أنه سيجعل فرقاً ملحوظاً,جو أحب كيف أن الستائر تدخل الدفء والضوء,كان (جو) سعيداً عندما وضع الستائر الجديدة,2
191,عمه جوي أظهره الرخام.,لقد سخّر من (جوي) وقال أنّها عين زجاجية.,لاحقاً، لعب (جوي) الكرة مع أصدقائه,قال أحد الأولاد أنّه كان عينه قطة.,جوي) عرف أن الجميع) يضايقونه فحسب,(جوي) أخذ كرة البيسبول ورجع إلى المنزل,1
192,حوالي الساعة 11 صباحاً، إنذار الحريق في المدرسة انطلق,و بينما كان الطلاب يركضون نحو الباب توقفوا عندما سمعت أصوات طلقات نارية,ثم أمرهم المعلم بأن يختبئون تحت مكاتبهم,غوص تحت مكاتبهم، الطلاب كانوا متحجرا.,لقد إنتظروا حتى انتهى الحادث,ثم لعبوا الرؤوس إلى أسفل الإبهام إلى الأعلى.,1
193,لقد نفذت البطاريات من جهاز جيفريز,لقد توقفت عن العمل تماماً,كان بحاجة إلى استبدالها.,لذا ذهب إلى المتجر لشراء المزيد,لقد تأكد من شراء بطاريات قابلة للشحن هذه المرة,لقد تأكد من دفع جميع فواتيره في الوقت المحدد,1
194,لطالما أردت أن أكون قادراً على ركوب ثلاثين ميلاً في مرة واحدة,الآن يمكنني فقط ركوب دراجة لمسافة 20 ميلاً في المرة الواحدة,حصلت على مدرب دراجات ساعدني على التقدم,عملت بجد لعدة أشهر وأكل كل الأطعمة الصحيحة,الآن يمكنني ركوب الدراجة لـ30 ميلاً,أنا خارج عن الشكل حتى لا أستطيع ركوب الدراجة ميل.,1
195,عائلتي دائماً تحب التخييم، وأنا لا أحب ذلك كثيراً,الصيف الذي كنت فيه في التاسعة عشر كانت آخر مرة كنت فيها في المخيم,أولاً تعطلت سيارتنا و كنا عالقين في الحرارة لساعات,لقد أحرقت يدي أثناء طهي العشاء و سقطت في البحيرة و أكلتني الحشرات,كانت هذه أفضل رحلة في حياتي,قررت أن لا أذهب للتخييم مرة أخرى,2
196,أستاذي أعطى صفّي مقالًا.,وبحلول الوقت الذي غادرت فيه الفصل، كنت قد نسيت الأمر.,بعد بضعة أيام، رفيقي في الصف أرسل لي رسالة ليسألني إن كنت فعلت ذلك.,لقد كنت منزعجة جدا لأنني نسيت تماما,كنت قلقة بشأن درجي,كنت واثقة من أنني سأحصل على علامة ممتازة إذا لم أسلم مقالتي,1
197,(سالي) تعتقد أن رئيسها يحاول طردها,تبقى متأخراً للتأكد من أن عملها صحيح,سالي) ما زالت متوترة),قررت أن تحضر لقاء مع رئيسها,سالي تأمل أن تفقد وظيفتها,سالي تأمل أن يحتفظ بها رئيسي,2
198,قررنا أن نتعلم كيف نصنع الحلوى,لقد بحثنا عن كتاب عن هذا الموضوع وقرأناه,ثم بدأنا بالعمل على المحاولة,لقد أدركنا بشكل مبالغ فيه مدى صعوبة صنع الحلوى,لقد اكتشفنا أننا قد صنعنا فوضى في المطبخ,قررنا بيع الحلوى إلى متجر محلي,1
199,كان (ويل) متوحشاً جداً في رياض الأطفال ولم يستمع إلى مدرسته,والده كان غاضباً منه,أشار إلى حارس المدرسة، وقال ويل أن هذا هو مستقبله.,لم يرد (ويل) تنظيف حمامات المدرسة,بدأ (ويل) في الإستماع إلى معلمته,(ويل) أراد أن يكون حارس,1
200,إيميلي كانت متوترة جداً لتأخذ حقنها في مكتب الطبيب,اختبأت تحت الطاولة وبكيت,عندما أعطتها الممرضة الحقنة، امتدت (إيميلي) يدها و ضربتها.,كل من إيميلي والممرضة فوجئوا وآلموا,تم توبيخ إيميلي من قبل والديها.,والدا إيميلي شجعوها,1
201,أنا وأصدقائي كنا نلعب في الخارج,أردنا أن نلعب لعبة جديدة,قررنا أن نلعب الهوكي في الشارع لأننا لم نكن على دراية به,ذهبنا للخارج ونزلنا من الأجهزة,لعبنا هذه اللعبة بحماس حتى حلول الظلام,وضعنا المعدات جانباً و ذهب كل منا في طريقه,1
202,ذات يوم توقف ماوس الكمبيوتر عن العمل,ذهبت إلى المتجر لشراء واحدة جديدة.,كل فأر وجدت كان غاليا جدا.,ذهبت إلى المنزل وقررت أن أحاول إصلاح فأري,لقد كنت ناجحاً,قررت التوقف عن استخدام الكمبيوتر,1
203,كانت (سامانثا) تقود السيارة إلى الصف,لاحظت أنها نسيت كتابها المدرسي في المنزل.,لقد عادت إلى المنزل من أجل الحصول عليه,وصلت إلى الصف متأخرة 25 دقيقة.,كانت أول من وصل,كان من الأفضل لها أن تتأخر عن أن تكون غير مستعدة,2
204,كانت أول مرة أركب فيها التزلج ولم أكن بخير,لقد كنت أتزلج مباشرة في مسار متزلج آخر,اصطدمتُ به وسقط كلانا على الأرض,المتزلج الآخر أخبرني أن اسمه (جاك) ، وسعدت بلقائي,اعتقدت أن جاك كان مهذباً جداً,اعتقدت أن جاك كان وقحاً جداً,1
205,غايب) يحتاج إلى مكتب في غرفته),لكنه لم يكن يملك الكثير من المال,وجد الخشب الرقائقي في مرآبه,لذا صنع منها مكتب,قرر (غيب) شراء مكتب لغرفته,لقد صقل الخشب بعد أن بنى المكتب,2
206,أخبر (ريك) أصدقائه أنه يكره التخييم,لقد أشرعوا به حتى ذهب للتخييم على أي حال,في ليلة من الليالي استيقظ لثعبان في خيمته,لقد هرب من الخيمة وهو يصرخ,ريك يرفض حتى التفكير في الذهاب للتخييم الآن,ريك) قام بتمسّك الأفعى بسعادة),1
207,جيري أراد أن يبدأ مهنة جديدة,لقد بحث في الإعلانات السرية عن وظائف,وجد وظيفة مرغوبة في أحد الإعلانات,لقد أرسل سيرته الذاتية إلى موظف التجنيد,قرر (جيري) لاحقاً أنه من الأسهل الحصول على البطالة,ثمّ الموظف حَدّدَ a مقابلة لجير.,2
208,إيميل أراد أن يكون طباخاً عظيماً,أخذ دروساً وعمل بجد لتعلم كيف يطبخ,لقد تدرب على الطبخ وقدم الطعام لأصدقائه,أحب أصدقاؤه طهائه وشجّعوه.,(إيميل) حصل في النهاية على وظيفة طباخ,(إيميل) توقف عن التحدث مع أصدقائه,1
209,لقد كانت (إيلا) قد حزمت لنفسها و لعائلتها,لكنها نسيت أن تحضر شوك!,لم يكن لديهم طريقة لتناول الدجاج والبطيخ,ثم بدأوا جميعاً بالضحك و الأكل بأيديهم,كانت (إيلا) سعيدة لأن النزهة لم تُفسد,عائلة (إيلا) كانت غاضبة منها لبقية اليوم,1
210,استيقظت إيميلي مبكراً لتحضير نفسها للمدرسة يوم الإثنين الماضي.,قبل أن ترتدي ملابسها، تفقدت إن كانت المدرسة ألغيت.,لقد هطلت الثلوج كثيراً لدرجة أن المدرسة ألغيت,إيميلي كانت سعيدة وقررت البقاء في الداخل وقراءة في يوم إجازتها,لقد أصيبت بالانخفاض الحراري,لقد أنهت كتابها الأخير,2
211,(جولين) ذهبت إلى صالون الأظافر لتجعل نفسها تُجعل أظافرها,فني الأظافر نظف و قصّ أظافرها,لم تستطع (جولين) أن تقرر أي لون من طلاء الأظافر تريد.,تقنية الأظافر اقترحت تصميماً يستخدم ألوان متعددة.,لقد سمحت للفني بتغيير زيتها,قررت (جولين) أن تأخذ نصيحة الفني,2
212,هاري) يكره سراً) المنازل المسكونة لكن لا يستطيع أن يخيب آمال صديقه,وبدون أن يظهروا شجاعة، ذهبوا إلى المنزل المظلم.,لقد تمكن من أن يمر بكل هذا دون أن يصرخ بصوت عال,في النهاية، سقطوا من خلال أرضية خادعة في كومة من الغراء.,(هاري) تمنى لو لم يذهب,كان (هاري) سعيداً جداً ليكون في المجموعة,1
213,بوبي أراد أن يكون مصارعاً,لقد درس المصارعة في الثانوية,ثم انضم لفريق في الجامعة,وسرعان ما أصبح مصارعاً محترفاً,لم يعد لديه أي اهتمام بالمصارعة,لقد تقاعد مبكراً بسبب إصابة.,2
214,قررت (جون) أن تعتذى بنوع من العشاء الفاخر,لكن الطعام كان سيئاً والنادل كان أسوأ!,لقد طلبت المدير لكنه لم يأتي,على الرغم من أنه كان خلافا لها، جوان حصلت على غضب حتى أنها تركت دون دفع.,شعرت (جون) بالسوء حيال العشاء لكن سعيدة لأنها كانت حازمة,ذهبت (جون) إلى المطعم في الليلة التالية,1
215,لطالما أراد (جيسي) أن يحصل على وشم,والداها كانوا ضد فكرة الوشم,في عيد ميلادها الثامن عشر قررت الحصول على واحدة,لديها وشم تاج صغير على كتفها,والدا (جيسي) كانوا غاضبين منها,والدا (جيسي) كانوا متحمسين لرؤية الوشم,1
216,(جولييت) أرادت أن تصبح عالمة عندما تكبر,قررت أن عليها إجراء تجربة,لقد أفرغت علبة من صودا الخبز في مقلاة,ثم صبّت في الخل.,(جولييت) بنت بركان,(جولييت) كانت تشعر بالملل,1
217,جاءت جاكلين لتتسكع مع صديقة روب,جاكلين و روب لا يتفقان,حاول (روب) أن يبقي السلام ويكون لطيفاً,جاكلين) استمرت في قول تعليقات و ملاحظات),روب أخيراً غادر ليتسكع مع أصدقائه,كان (روب) سعيداً جداً بقضاء الوقت مع (جاكلين),1
218,شارون وشقيقتها ذهبوا إلى البقالة ليشتروا بيض,كانوا سيستضيفون ضيوف للعشاء وكانوا يخبزون كعكة,في طريقنا إلى المنزل (شارون) تعثرت وسقطت,لقد طارت البيضات من يديها و هبطت على الخرسانة,كل البيض هبط بأمان,شارون كسرت كل البيض,2
219,كان هناك مرة تاجر عبيد,وجد الله وتغير طرق شرّه.,لقد كتب أغنية عن تحويله,تلك الأغنية أصبحت مشهورة وشعبية,الكل يكره أغنية تاجر العبيد,أصبح تاجر العبيد مشهوراً جداً وغنياً من أغنيته,2
220,ذهبت (إيلا) للتزلج بعد ظهر أحد الأيام,كانت تستمتع في البداية,ثم انزلقت من على الزلاجة,لقد جرحت جبهتها على صخرة في الأرض,كان لا بد من أخذ (إيلا) إلى الطبيب,(إيلا) لم تتأذى من السقوط,1
221,ستيف) عادةً ما تأكل فطوراً كبيراً),لكن وظيفتها الجديدة جعلت لديها وقت أقل للطهي,لذا قررت ستيف أن تأكل طعامًا بسيطًا وأجزاءً أصغر.,وفي شهر، فقدت 10 باوندات.,طبيبها قال أنها كانت أكثر صحة أيضاً,شعرت بالفشل التام,1
222,كان بوبي لاعب كرة قدم نجم في مدرسته,كان دائماً يحصل على الاعتراف بمهاراته,في يوم من الأيام كان في لعبة مهمة جداً,لقد أصيب ذراعه في هذه العملية,بوبي مرر الكرة لساعات بعد المباراة,بوبي أخذ وقتاً للتعافي من الإصابة,2
223,ذهبت سوزان إلى السينما مع أصدقائها.,سوزان) استخدمت هاتفها المحمول في المسرح) لتفحص بريدها الإلكتروني,جاء حارس وطلب من سوزان مغادرة المسرح,كان على (سوزان) الانتظار في الردهة بينما كان أصدقائها ينهون الفيلم,كانت (سوزان) منزعجة من كل هذه المحنة,سوزان كانت سعيدة جداً بتجربتها,1
224,مارجي كانت تملك كاكتوس عيد الميلاد,لم يزهر أبداً,لقد أعطت النبتة لـ (ديزي),ديزي) اعتنت بالزراعة جيداً),الصلصل ازدهر تحت رعايته,كانت السمك الذهبي سعيدة وصحية جداً,1
225,جينا كانت في المتنزه مع صديقتها بام لساعات,الآن كانت الشمس تغرب,لقد قالت وداعاً وذهبت إلى المنزل,عندما وصلت كان الظلام بالخارج,جينا ذهبت مباشرة إلى الفراش.,قررت جينا أنه لم يكن متأخرا بما فيه الكفاية وذهب مرة أخرى خارج.,1
226,(إيفري) كان متحمساً جداً,الليلة كانت أول مباراة له في كرة السلة,لقد تدرب و جاء والداه لمشاهدته,لقد لعب (ايفري) جيداً مع زملائه في الفريق وحتى انه حصل على بعض النقاط,والدا (إيفري) فخوران,والدا (إيفري) كانا يخجلان منه,1
227,غاري أحب الحدائق,الربيع كان يقترب بسرعة وأراد أن يبدأ الزراعة.,لقد فحص التقويم ليرى أي النباتات كانت آمنة للحديقة,قرر توم زراعة بعض السحلبيات.,الاوركيدات ستكون قبيحة,الاوركيدات ستكون جميلة,2
228,(باي) كانت متوترة,كان صديقها يتصرف بغرابة طوال العشاء,باى اعتقد انه كان سيتركها,لكن بعدها ركع على ركبة واحدة,وطلب منها الزواج منه,وبدأ في الضحك بشكل هستيري,1
229,تومي كان يمر بيوم سيء,حاول أصدقاؤه تحسينه بإخراجه للخارج,لقد اشتكى لكنه ذهب,لقد شرب ورقص مع أصدقائه طوال الليل,تومي) كان لديه أصدقاء جيدون),تومي) كان لديه أصدقاء سيئون),1
230,(أرييل) هي طفلتنا ذات الـ 5 أشهر,لقد استيقظت صباح اليوم الآخر متضايقة للغاية,لم نتمكن من معرفة ما كان الخطأ في البداية.,ثم رأينا سنّاً جديدة تنبثق من خلال لثة اللثة,ذهبنا إلى طبيب أسنان سحب السن.,لقد مررنا بأسبوع من الجحيم عندما خرجت أسنانها,2
231,قررت (أميليا) أن تأخذ إجازة إلى المكسيك,حجزت رحلتها وفندقها,عندما وصلت إلى المكسيك، كانت متأكدة من زيارة العديد من الأشياء المختلفة.,لقد أحبّت كل لحظة من ذلك,قررت (أميليا) ألا تعود إلى (المكسيك) أبداً,قررت (أميليا) أن تذهب في عطلة إلى (المكسيك) أكثر من مرة,2
232,أحياناً يتساءل أطفالي إن كان (سانتا كلوز) حقيقي,كل عام نترك له كعك وحليب في ليلة عيد الميلاد,كل يوم عيد الميلاد كنا نجد كوب فارغ و فتات كعكة,في سنة واحدة وجدنا قطع الكعك في الخارج في الثلج,لقد أخبرنا الأطفال أن سانتا لابد أنه شارك مع الأيل,لقد أخبرنا الأطفال أنه عيد الشكر,1
233,استيقظت (إيمي) جائعة جداً اليوم,لسوء الحظ، استيقظت متأخرة جداً,لقد هرعت حول المنزل ولم يكن لديها وقت لتناول الفطور,عندما وصلت إلى العمل، أدركت أن زميلتها أحضرت الفطور!,"""تعالي الى بيتي""",لم تكن تريد أن تأكل,1
234,حصلت المدرسة على منحة لتصميم مختبر كمبيوتر.,قسم تكنولوجيا المعلومات قام بالكثير من البحث للعثور على أفضل المعدات,لقد اشتروا المعدات من المال,مختبر الحاسوب كان نجاحاً كبيراً,واصلت الحكومة تمويل مختبرات الحاسوب,الأطفال عانوا من مختبرات الحاسوب,1
235,كنت قائد فريق التنس,كنا نلعب ضد منافسينا في القسم,لقد ربطت مع خصمي,كان لدي ميزة على المزدوج,قررت أن أتخلى عن اللعبة,لقد فزت بالمباراة,2
236,بن هو مدرب فريق كرة السلة و هو عقد التجارب اليوم,يجب أن يقطع هذا الفتى لأنه ليس جيداً بما فيه الكفاية,يشعر بالسوء لأنه يعلم أن الطفل سيخيب أمله,يعطي الطفل نصائح وأشياء للعمل عليها للموسم القادم,لقد تدرب طوال العام و في العام التالي دخل الفريق,الفتى فخور جداً بنفسه,1
237,الضابط (دان) لم يرد إيذاء أي أحد أثناء الاحتجاج,لقد أخبر العديد من الناس أن يغادروا ولكنهم لم يفعلوا,لقد أطلق سراح كلب الشرطة,لقد عض الكلب أم وطفلها,حتى أن الطفل قام بتمسّك الكلب بعد ذلك مباشرةً,الضابط (دان) كان مصدومًا لما فعله كلبه,2
238,لاحظت أن شعري أصبح طويل نوعاً ما,قررت أن أحاول أن أقطعها في ذلك اليوم,عندما وجدت حلاق مناسب، ذهبت إلى هناك لأحلق.,لم يكن هناك خط، كان سريعا جدا!,لقد أعجبني قصة شعري الجديدة,لقد صنع أفضل شطيرة في البلدة,1
239,لقد ركبت دراجتي النارية عبر الشارع,أخذت طريقًا أدى إلى مسار ركوب الخيل,لقد قمت ببعض الجولات,لقد سئمت، و عدت إلى المنزل,لقد نظفت دراجتي بعد أن عدت إلى المنزل,لقد غيرت كلمة مرور الـ (واي فاي) لتعزيز الأمن,1
240,ريان) ، تمّت مكالمته من قبل صديقه) ليتغيب عن العمل في يومٍ ما,لقد فاته القطار إلى العمل وبدلاً من ذلك ذهب إلى الحديقة,ريان وصديقه لعبوا مع الطيور في الحديقة طوال اليوم,في نهاية اليوم، غادروا الحديقة ورأى رئيستها رايان.,ريان) طُرد),ريان) تم ترقيته),1
241,رجلٌ قاد لعدة ساعات على الطريق السريع,لقد رأى علامة لوقفة استراحة على بعد ميلين,وضع سيارته في الممر الأيمن في انتظار ذلك,لقد ذهب من المخرج ليتوقف,توقف الرجل عند محطة الراحة وخرج من السيارة,استمر الرجل بالقيادة لبضع ساعات أخرى,1
242,كان (جوزيا) طفلاً يحاول الزحف للمرة الأولى,لمساعدته، أخرجت أمه لعبة مثيرة كانت تنقر.,بينما كانت تجعل اللعبة تصدر أصواتها، أصبح (جوزيا) مهتماً جداً.,بدأ يلمس الأرض ويتقدم نحو أمه,زحف (جوزيا) إلى أمه وأخذ اللعبة,(يوسياه) تَدَحْرَجَ و لعبَ بقدمه,1
243,أردتُ حيوان أليف في عيد ميلادي,لم أكن متأكداً من ما أحصل عليه، لقد كان لدي بالفعل كلاب.,كنت أبحث في الفيسبوك ورأيت خنزير صغير,ذهبت لأخذها,لقد أحضرت كلباً للمنزل بما أن لدي الكثير من الكلاب بالفعل,لقد ذهبت للمنزل مع خنزير صغير في سيارتي,2
244,سام أراد أن يكون مغني.,لذا انضم إلى صف الغناء في كليته,في اليوم الأول من الصف، كان مطلوبا من الجميع أن يغني أغنية.,سام) كان محرج جداً في اليوم الأول),كل زملائه في الصف كانوا داعمين له,زملاؤه في الصف علموه التغلب على خوفه من المرتفعات,1
245,عندما كبر (مات) لم يكن أبداً أكثر الرجال ثقة,لطالما كان معجبًا جدًا بجارته (ليكس) ، لكنه كان خائفًا.,ومع ذلك، عندما اقترب الحفل قرر أخيراً أن يتحرك,(مات) طلب من (ليكس) أن تكون رفيقه، وقالت نعم على الفور.,مات) و (ليكس) قضيا وقتاً رائعاً في حفلة التخرج),مات) كان بائسًا في تحول الأحداث),1
246,(شيان) أجرت اختباراً للهجاء,أرادت أن تمرّ بها,لقد درست بجد,لقد كسبت 100 دولار,لقد كانت محطمة القلب,(شيان) كانت سعيدة جداً,2
247,أراد (جون) البيتزا لكنه كان مفلساً,ثم تذكّر أنه فاز ببيتزا مجانية الأسبوع الماضي!,لقد اتصل بمحل البيتزا و أعطاهم الرمز,لقد أرسلوا له بيتزا مجانية بعد ساعة,كان جون الجزر بدلا من ذلك.,جون أكل بيتزا.,2
