,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
224,May Christmas cactus si Margie.,Hindi ito namumulaklak.,Ibinigay niya ang halaman kay Desi.,Maayos na inalagaan ni Desi ang halaman.,Ang kaktus ay sumagana sa ilalim ng kaniyang pangangalaga.,Ang mga gintong isda ay maligaya at malusog.,1
225,Si Gina ay nasa parke na kasama ang kaniyang kaibigan na si Pam sa loob ng ilang oras.,Ngayon ay lumulubog na ang araw.,Nagpaalam siya at umuwi.,Nang dumating siya ay madilim na.,Agad na matulog si Gina.,Nagpasya si Gina na hindi pa huli ang lahat at bumalik na sa labas.,1
226,Si Avery ay nasasabik.,Ang gabi na ito ay ang kanyang unang laro ng basketball.,Nagsanay siya at ang kaniyang mga magulang ay dumating upang panoorin siya.,Naglaro si Avery nang maayos kasama ng kaniyang mga kasamahan at nakakuha pa nga ng ilang puntos!,Ipinagmamalaki ng mga magulang ni Avery.,Ang mga magulang ni Avery ay nahihiya sa kaniya.,1
227,Mahilig si Gary sa paghahardin.,Malapit na ang tagsibol at nais niyang magsimulang magtanim.,Sinuri niya ang Almanac upang makita kung aling mga halaman ang ligtas para sa hardin.,Nagdesisyon si Tom na magtanim ng ilang orkidya.,Ang mga orkidya ay magiging pangit.,Maganda ang mga orkidya.,2
228,Si Bay ay nag-aalala.,Ang boyfriend niya ay nag-uugali nang kakaiba sa buong hapunan.,Akala ni Bay na iiwan na niya siya.,Ngunit pagkatapos ay lumuhod siya sa isang tuhod.,At hiniling niya na pakasalan siya.,At siya'y nagsimulang tumawa nang may pagka-hysterical.,1
229,Masama ang araw ni Tommy.,Sinubukan ng kaniyang mga kaibigan na palakasin siya sa pamamagitan ng pag-alis sa kaniya.,Nagngungulit siya ngunit sumama.,Nag-inom at sumayaw siya sa buong gabi kasama ang kaniyang mga kaibigan.,Si Tommy ay may mabuting mga kaibigan.,Si Tommy ay may masasamang kaibigan.,1
230,Si Ariel ang aming 5 buwan na sanggol.,Siya ay nagising sa ibang umaga lubhang mapag-aalinlangan.,Hindi namin alam kung ano ang problema sa una.,Pagkatapos ay nakita namin ang isang sariwang ngipin na tumataas sa kaniyang gingiva.,Pumunta kami sa dentista na nag-alis ng ngipin.,Nagkaroon kami ng isang linggo ng impiyerno habang ang kanyang ngipin ay dumating sa.,2
231,Nagpasya si Amelia na magbakasyon sa Mexico.,Naka-book na siya ng flight at hotel.,"Nang siya'y makarating sa Mexico, tiyak na maraming iba't ibang bagay ang kaniyang dadalhin.",Nagustuhan niya ang bawat sandali nito.,Nagpasya si Amelia na huwag na siyang bumalik sa Mexico.,Nagpasya si Amelia na magbakasyon nang mas madalas sa Mexico.,2
232,Kung minsan ay nag-iisip ang aking mga anak kung totoo nga ba si Santa Claus.,Tuwing taon ay iniiwan namin sa kaniya ang mga biscuit at gatas sa Bisperas ng Pasko.,Sa bawat araw ng Pasko ay may nasusumpungan kaming walang laman na tasa at mga hiwa-hiwa ng biscuit.,"Isang taon, may natagpuan kaming mga piraso ng biscuit sa labas sa niyebe.",Sinabi namin sa mga bata na si Santa ay dapat na nakabahagi sa mga reindeer.,Sinabi namin sa mga bata na ito ay Thanksgiving.,1
233,Nagising si Amy na sobrang gutom ngayon.,"Sa kasamaang palad, siya rin ay gumising nang huli.",Nagmamadali siya sa paligid ng bahay at wala siyang panahon para sa almusal.,"Nang makarating siya sa trabaho, napansin niya na ang kaniyang katrabaho ay nagdala ng almusal!",Nagpasalamat siya at nangako na babayaran niya ang kaniyang katrabaho.,Ayaw niyang kumain.,1
234,Nakatanggap ang paaralan ng hiwa upang makagawa ng computer lab.,Ang kanilang IT department ay gumawa ng maraming pananaliksik upang mahanap ang pinakamahusay na kagamitan.,Binili nila ang kagamitan sa pera ng grant.,Ang laboratoryo ng computer ay isang malaking tagumpay.,Patuloy na pinondohan ng pamahalaan ang mga laboratoryo ng computer.,Ang mga bata ay nagdurusa dahil sa mga computer lab.,1
235,Ako ang kapitan ng koponan ng tennis.,Naglalaro kami sa aming mga karibal sa dibisyon.,Ako'y naka-tether sa aking kalaban.,Ako ang may pakinabang sa deuce.,Nagpasya akong mag-iwan ng laro.,Nanalo ako sa laban.,2
236,Si Ben ang coach ng basketball team at siya ay nag-hold ng try out ngayon.,Kailangan niyang putulin ang isang bata dahil hindi siya sapat na mabuti.,Nakalulungkot siya dahil alam niyang mabigo ang bata.,Binigyan niya ang bata ng payo at mga bagay na dapat gawin para sa susunod na panahon.,Ang bata ay nagsanay sa buong taon at sa susunod na taon ay pumasok siya sa koponan.,Ang bata ay lubhang ipinagmamalaki ang sarili.,1
237,Hindi gustong masaktan ni Officer Dunn ang sinuman sa protesta.,Sinabi niya sa ilang tao na umalis ngunit hindi sila umalis.,Inilabas niya ang aso ng pulis.,Kinagat ng aso ang isang ina at ang kaniyang sanggol.,Ang sanggol ay nag-aalaga pa sa aso pagkatapos nito.,Nagulat si Opisyal Dunn sa ginawa ng kaniyang aso.,2
238,Napansin ko na ang aking buhok ay nagiging medyo mahaba.,Nagpasya akong subukan at i-cut ito nang hapon na iyon.,"Nang makahanap ako ng isang angkop na barbero, lumapit ako para sa isang pagputol.","Walang linya, mabilis na mabilis!",Nagustuhan ko talaga ang aking bagong haircut.,Siya ang gumawa ng pinakamagandang sandwich sa bayan.,1
239,Sinakay ko ang aking motorsiklo sa kabilang kalye.,Sumunod ako sa daan na patungo sa isang bakuran ng mga kabayo.,Nag-ikot ako ng ilang beses.,"Dahil sa pagod, umuwi ako.",Binuhusan ko ang aking motorsiklo pagkatapos na makauwi ako.,Binago ko ang wifi password para ma-enhance ang seguridad.,1
240,"Isang araw, tinawag si Ryan ng kaniyang kaibigan para mag-skip sa trabaho.",Nawala ang tren niya sa trabaho at sa halip ay pumunta siya sa parke.,Si Ryan at ang kaibigan niya ay naglalaro ng mga ibon sa parke buong araw.,"Sa pagtatapos ng araw, umalis sila sa parke at nakita ang boss ni Ryan.",Ryan ay fired.,Si Ryan ay napa-promote.,1
241,Isang lalaki ang nagmaneho nang maraming oras sa haywey.,Nakita niya ang isang karatula para sa isang pahinto sa pahinga na dalawang milya ang layo.,Inihintay niya na mag-iwan ng kotse sa kanan.,Kinuha niya ang labas para sa pahinto.,Tumigil ang lalaki sa pahintohan at lumabas sa kotse.,Nagpatuloy ang lalaki sa pagmamaneho sa loob ng ilang oras pa.,1
242,Si Josiah ay isang sanggol na sinisikap na mag-crawl sa kauna-unahang pagkakataon.,"Upang matulungan siya, inilabas ng kaniyang ina ang isang kawili-wiling laruan na nag-inggit.","Habang ginagawa niyang kumagat ang laruan, naging interesado si Josiah.",Nagsimula siyang mag-usap sa lupa at lumapit sa kaniyang ina.,Lumakad si Josiah sa kaniyang ina at kinuha ang laruan.,Nag-ikot si Josias at naglalaro ng kaniyang mga paa.,1
243,Gusto ko ng alagang hayop para sa aking kaarawan.,"Hindi ko alam kung ano ang kukunin, may mga aso na ako.",Nag-i-check ako sa facebook at nakakita ako ng isang mini pig.,Pumunta ako upang kunin siya.,Kinuha ko ang isang aso sa bahay dahil marami na akong aso.,Umuwi ako kasama ang mini pig sa aking kotse.,2
244,Gusto ni Sam na maging mang-aawit.,Kaya siya'y sumali sa isang klase ng pagkanta sa kaniyang kolehiyo.,"Sa unang araw ng klase, kailangan na kumanta ang lahat ng estudyante.",Napakahiya ni Sam noong unang araw.,"Gayunman, lahat ng kaniyang kaklase ay naging malaking suporta.",Tinuruan siya ng kaniyang mga kaklase na mapagtagumpayan ang takot sa taas.,1
245,"Noong lumalaki, hindi naging tiwala sa sarili si Matt.","Palagi siyang mahilig sa kanyang kapitbahay na si Lexy, ngunit natakot.","Gayunman, nang malapit na ang prom, nagpasya siyang gumawa ng hakbang.","Hiniling ni Matt kay Lexi na maging ka-date niya, at agad niyang sinabi na oo.",Nag-enjoy si Matt at Lexi sa prom.,Si Matt ay malungkot nang mangyari ang mga pangyayaring iyon.,1
246,Si Shyanne ay nagkaroon ng spelling test.,Gusto niyang i-pass ito.,Nag-aral siya nang husto.,Nagkaroon siya ng 100.,Nasira ang kaniyang puso.,Napakasaya ni Shyanne.,2
247,"Gusto ni John ng pizza, pero wala siyang pera.",Pagkatapos ay naalala niya na nanalo siya ng isang libreng pizza noong nakaraang linggo!,Tinawagan niya ang pizzeria at ibinigay sa kanila ang kanyang code.,Nagpadala sila sa kaniya ng kaniyang libreng pizza isang oras mamaya.,Si John naman ay kumain ng mga karot.,Naubos ni John ang pizza niya.,2
248,Si Jill ay kailangang dumalo sa isang klase ng sayaw sa mga 8 P.M.,Naghanda siya at nagmaneho patungo sa dakong pinagtataguan.,Siya ay isa lamang sa mga unang taong nag-audition.,"Pagkatapos ng kaniyang pagganap, ang mga hurado ay humanga.","Naghintay siya ng tawag, subalit hindi na siya nakarinig muli mula sa mga hukom.",Nakatanggap siya ng maraming parangal para sa kanyang mga pagganap sa sayaw.,2
249,Sinubukan naming magising nang huli kagabi.,Nag-inom kami ng kape.,Kumain kami ng tsokolate.,Naglalakad pa kami sa sofa.,Pagkatapos ay bumagsak kami sa sopa at natulog pagkatapos ng tanghali.,Tumakbo kami sa pag-asang mapabilis ang aming bilis.,1
250,Ilang taon nang iniiimbak ni Ally ang kaniyang mga barya sa isang banga.,Gusto niyang bumili ng bagong cellphone ngunit wala siyang sapat na pera.,Akala niya ay babilangin niya ang pera sa bote ng pera.,"Sa kaniyang gulat, may mahigit na $300 sa banga.",Ginamit ni Ally ang tatlong daang dolyar upang bumili ng mga damit.,Kaya bumili siya ng bagong cellphone.,2
251,Hiniling ako ni Mom na kumuha ng ilang bagay sa grocery store.,Nagpasya akong magbisikleta sa tindahan sa halip na maglakad.,Nakilala ko ang isang kaibigan at inalok ko siyang sakyan sa aking bisikleta.,"Habang kami'y naglalakad, ang aking bisikleta ay nabali.",Napagtanto ko na ang aking bisikleta ay angkop lamang para sa isang manonood.,Hindi ako nag-ingat at itinapon ko sa kanal ang aking ginamit na mga panyo.,1
252,Sa kotse ang buong pamilya ay nasasabik.,Pagkatapos ng 9 oras na pagmamaneho ay nasa block na sila ng kanilang lola.,Sa unahan nila ay makikita nila ang kaniyang bahay.,Ang bahay ay nakaliwanag sa kabila ng huli na oras na 4 ng umaga.,Nagpasya silang magbalik.,Hindi na nila maihintay na makita si Lola!,2
253,Si Ana ay nag-iwan ng paggawa ng damit.,Sa wakas ay hindi na niya ito maiiwasan.,Isinasagawa niya ang lahat ng kaniyang damit sa laundromat.,"Sa loob ng ilang oras, nilugasan at pinatuyo niya ang mga ito.",Nagpasya si Ana na hindi na siya maghihintay nang matagal.,Ilang oras na ginugol ni Ana sa pag-uhaw ng mga gamot na damo.,1
254,Nagpunta si Mark sa mall.,Nakita niya ang isang pares ng mga headphone na gusto niya ngunit hindi niya kayang bayaran.,Nagpasya siyang magnakaw ng mga headphone.,Pagkatapos ay nasaksihan ni Mark na nagtatrabaho ang isa.,Nagpasalamat ang manggagawa kay Mark sa kaniyang pag-aalaga.,Si Mark ay may petsa sa korte sa susunod na linggo.,2
255,Ang mga kaibigan ko ay nagbigay sa akin ng isang puzzle para sa Pasko.,Hindi ko pa ito binuksan.,Palagi akong nagpaplano pero may mga bagay na patuloy na pumapasok.,Tulad ng ngayon na nakikipag-usap sa iyo.,Hindi ko na maihintay na simulan ang paint-by-numbers na set!,"Ngunit sa isang sandali, sisimulan ko na ang palaisipan.",2
256,Hindi naglilinis si Rex ng kwarto niya sa Year's.,"Yamang bihira siyang may mga bisita, hindi niya nakikita ang dahilan para maglinis.","Gayunman, isang araw ay nagpasya siyang mag-ayos.",Tinutuyo ni Rex ang sahig at ginagawang kama.,Gustong-gusto ni Rex ang paglilinis ng banyo.,Mas masaya siya sa kwarto niya.,2
257,Natatakot ako sa exam bukas.,"Dahil mahirap ang eksamin, nagpasya akong mag-aral sa buong gabi.",Nagpasya akong huwag kumain ng hapunan para lang magkaroon ako ng mas maraming oras.,"Sa wakas, ako'y handa na sa araw ng eksaminasyon.",Nag-a-a-a-a-a ako sa aking eksaminasyon.,Hindi ako nakapasa sa aking eksamin.,1
258,Nagbabakasyon ang aking pamilya sa Italya.,Gusto namin ng isang larawan ng grupo.,Hinihiling namin sa isang estranghero na kunin ito para sa amin.,Sila'y obligado.,Ang Munich ay maganda ang hitsura sa likuran ng larawan.,Ito ang aming paboritong larawan sa bakasyon.,2
259,Nagising ako at tumingin sa aking aparador para sa isang kamiseta.,Ang lahat ay marumi at nasa sahig.,Kinuha ko ang isang shirt upang makita kung ito ay namumunga ng masama.,Nakita ko ang isang asul na kamiseta na hindi namumunga.,Binuhos ko ang asul na kamiseta.,Ako ang nagsuot ng asul na shirt.,2
260,Naglaro si JJ buong araw.,"Nang maghapon na, siya'y pagod na pagod.","Halos natulog siya sa kanyang paliguan, at sinabi ng kaniyang ina na oras na ng pagtulog.","Inihiganti siya ng kaniyang ina ng pajamas, dinala siya sa kaniyang higaan, at kinanta siya.",Natulog siya.,Nagising si JJ buong gabi.,1
261,Nag-usap ang dalawang mangangaso tungkol sa kanilang lokasyon sa loob ng kagubatan.,Hindi nila alam kung narating nila ang tamang lugar.,Ang kanilang pansin ay nabalitaan nang pumasok sa liwang ang isang malaking buck.,Ang mga lalaki ay natakot.,Isang mangangaso ang nag-yawn at umalis.,Doon na nila nalaman na sila ay nasa tamang lugar.,2
262,Si Todd ay may malaking pagsubok bukas.,Hindi siya nag-aral.,Ito'y kahalagahan ng 50 porsiyento ng kaniyang marka.,Hindi sigurado si Todd kung ano ang gagawin.,Ipinagmamalaki ni Todd ang kaniyang sarili.,Nagpasya si Todd na mag-aral hangga't maaari bago bukas.,2
263,Kailangan ni Maggie ng bagong kaibigan.,Napagod na siyang mag-isa.,Sa wakas ay nakilala niya ang isang kaibigan sa book club.,Ang mga batang babae ay magkasama araw-araw.,Tuwang-tuwa si Maggie sa pagkakaroon ng bagong kasama.,Gusto ni Maggie na mag-isa.,1
264,Ang kasama ko sa kuwarto ay nagkaroon ng bagong trabaho sa lugar na pinapasukan ko sa paaralan.,Nagdesisyon kaming magsakay nang magkasama sa trabaho.,Sumakay kami sa kotse at magkasama kaming umalis.,Ang biyahe ay tila mas maikli kung may makikipag-usap sa iyo.,Pero wala akong makikipag-usap.,"Nang matapos ang biyahe, naghiwalay ang aming mga daan.",2
265,Gustung-gusto ni Brittany ang maglaro ng mga video game sa Internet.,"Gayunman, pinarurusahan siya ng mga tao nang ipaglaban nila ang kaniyang kasarian.",Halos tumigil na si Brittany sa paglalaro pero nakahanap siya ng grupo ng mga babae sa Facebook.,Pagkatapos sumali ay nagsimulang maglaro siya sa mga batang babae na nakilala niya sa online.,"Sa wakas, kinapootan niya ang lahat ng lalaki.",Mas masaya siyang maglaro kasama ang mas magagandang tao.,2
266,Si Bobby ay hindi kailanman naging isang karnabal bago.,Inanyayahan siya ng kaniyang kaibigan na si Sam na sumama sa kaniyang pamilya.,Napakaraming makikita at magagawa!,Ang paboritong gawain ni Bobby ay ang pagsakay sa Ferris wheel.,Si Bobby ay nauuwi.,Nagustuhan ni Bobby ang karnabal.,2
267,Nakikinig ako sa radyo ngayon.,Isang bagong awit ang lumabas na nagugustuhan ko.,Hindi nila sinabi ang pangalan nito.,Patuloy akong nakikinig pero hindi ito lumabas.,Inaasahan kong hindi na ko na maririnig muli ang awit na iyon.,Kaya in-type ko ang mga lyrics sa google.,2
268,Si Al at si Val ay napakalapit na kambal.,"Pareho silang nakasuot, pareho ang usapan at 24 oras sa isang araw.","Isang araw, nasuri si Val na may terminal na kanser.","Di-nagtagal ay namatay siya, at si Al ay lubusang nawasak.",Nagpunta si Al at Val sa labas upang kumain.,"Habang lumalakad ang panahon, lalo pang lumalayo ang pag-iisa ni Al.",2
269,Tatlong beses na akong na-ticket sa pagmamadali sa buhay ko.,Lahat ng tatlo noong ako'y tinedyer pa.,Nagtataka ako na hindi ko nawala ang aking lisensya.,Magastos sa akin ang maraming pera upang alisin ang lahat ng mga ito sa aking record.,Sana marami pa akong nakuha na tiket.,Ngayon ay normal na ang bilis ng aking pagmamaneho.,2
270,Palagi nang pangarap ni David na bisitahin ang Oregon.,"Bagaman wala siyang maraming pera, nagsimulang magtipon ng kaunti.",Sa wakas ay may sapat na pera si David para sa kaniyang malaking paglalakbay sa Oregon.,"Sa kaniyang paglalakbay, siya'y kumakain ng lokal na pagkain at nakakakita ng kamangha-manghang mga tanawin.",Natuto si David na tumugtog ng piano.,Nag-e-enjoy siya sa Oregon.,2
271,Nagpunta ang mag-aaral sa hayskul sa dentista.,Sinabi sa kaniya na kailangan niya ulit ng mga braces.,Hindi siya masaya.,Nagpahilig siya at labis siyang nagdusa.,Subalit sulit na sulit iyon nang makita niya ang kaniyang mga ngipin na nakakatayo.,Hindi niya maihintay na masikip ang kaniyang mga braces sa bawat pagbisita.,1
272,"Binisita ni Jayne si Alden, sa New York.",May bukid ang kaniyang tiyuhin doon.,Tumutulong siya sa pag-aalaga ng mga hayop.,Pagkatapos ay tinulungan niya ang pag-aani ng mga gulay sa hardin.,Si Jayne ay kumain ng masarap na pagkain mula sa bunga ng kaniyang pagsisikap.,Nagpasya si Jayne na sunugin ang hardin at sirain ang bukid.,1
273,Si Seth ay nagtrabaho sa air conditioning factory sa loob ng anim na taon.,"Isang araw, nagpatawag ang kaniyang superbisor ng isang pagpupulong para sa buong departamento.",Ang tagapangasiwa ni Seth ay nagpahayag na kailangang isara ang pabrika.,Natatakot si Seth na makahanap ng bagong trabaho.,Sa palagay ni Seth ay makahanap siya ng trabaho sa pabrika ng air conditioning.,Sa palagay ni Seth ay magandang ideya na i-update ang kaniyang resume.,2
274,Nagmamaneho si Amy papunta sa paaralan nang tumigil ang kotse niya.,Tinawagan niya ang kanyang ama.,Siya'y dumating at sinabi sa kaniya na ang bomba ng gasolina ay nasira.,Tinawag nila ang isang trak na dumadaloy upang dalhin ang kotse sa bahay.,Pagkatapos ay nagmaneho si Amy papunta sa paaralan.,Pagkatapos ay kinailangan na maglakad si Amy papunta sa paaralan.,2
275,Si Rod ay naninigarilyo sa buong buhay niya.,Isang gabi ay natulog siya habang nanonood ng telebisyon.,Ang kaniyang sigarilyo ay naka-light pa at nahulog sa sahig.,Nagsunog ang kaniyang apartment.,Namatay si Rod sa sunog.,Ipinagmamalaki ni Rod ang kaniyang nagawa.,1
276,Tuwang-tuwa si Barry na sa wakas ay nakarehistro na siya upang bumoto.,Pumunta siya sa polling place malapit sa kaniyang tahanan.,Habang papasok sa gusali ay napansin niya ang lahat ng mga karatula ng kampanya.,Alam na niya kung paano niya ipapadala ang kaniyang mga boto.,Botohan ni Barry.,Lumingon si Barry at umuwi.,1
277,"Isang araw, habang nagmamaneho si Johnny ay nadama niya ang kakaibang pag-ubo.",Tumigil siya at nakita niyang ang gulong ay pinutol!,Siya'y nagmasid nang mabuti at nakita na siya'y tumakbo sa isang kuko.,Kinailangan ni Johnny na magsuot ng donut at magmaneho sa isang shop sa pag-aayos.,Tuwang-tuwa si Johnny dahil may patong ang gulong ng kotse.,Tinutuyo nila ito at umuwi si Johnny.,2
278,Gusto ni Amy ng mas maraming puwang sa kaniyang tahanan.,Nagpasya siyang maghanap ng bagong apartment.,Nakahanap si Amy ng bagong apartment sa tamang presyo malapit sa kaniyang trabaho.,Bumisita si Amy sa apartment upang personal na makita ito.,Lumipat siya sa mas maliit at mas murang apartment.,Nag-sign si Amy ng lease at lumipat sa apartment.,2
279,Nagpapasa kami ng pizza ng aking mga kapatid.,Isang piraso lamang ang natitira.,Lahat tayo ay nagnanais nito.,Bago pa man sabihin ng iba ay sinira ko na.,Kailangan kong kumain ng piraso.,Kumain ako ng hamburger.,1
280,Si May ay isang pusa sa shelter na kinuha ng pet store para sa araw ng pag-aampon.,Si Cathy at ang kaniyang pamilya ay bumisita sa tindahan ng mga alagang hayop noong araw ng pag-ampon.,Nabigla si Cathy kay May nang makita niya ito.,"Pagkatapos mag-aplay para sa pag-aampon kay May at ma-aprubahan, si Cathy ay nag-ampon kay May.",Si May at si Cathy ay lubos na nagkakaintindihan.,Lumabas si May at hindi na nakita siya ni Cathy.,1
281,Si Monica ay isang walong-taóng-gulang na batang babae na mahilig mag-knit ng mga scarf.,Isang araw ay inanyayahan si Monica sa isang kaarawan.,Wala nang pera si Monica para bumili ng regalo sa kaniyang kaibigan.,Nagdesisyon si Monica na mag-knitting ng isang eskalye para sa kaniya.,Natutuwa si Monica nang makita ang kaniyang kaibigan na nagugustuhan ang regalo na ginawa niya sa bahay.,Ginawa ni Monica ang eskalyo para i-donate sa isang orphanage.,1
282,Nakita ng suspek na hindi naka-lock ang pinto ng selda.,Hinubad niya ito at binuksan ito.,Walang nagmamasid sa kanya kaya siya ay tumakas.,Kalmado siyang lumabas sa harap ng istasyon ng pulisya.,Nagpasya ang suspek na magsumuko.,Walang sinuman ang waring napansin ang suspek.,2
283,Ang isang babae ay umibig sa isang lalaki at siya ay nagustuhan din niya.,Natuklasan niya na hindi magkasundo ang kanilang mga magulang.,Ang batang lalaki at ang batang babae ay labis na nagmamahal sa isa't isa.,"Pero, ayaw nilang saktan ang damdamin ng kanilang mga magulang kaya't hindi sila nakikipag-ugnayan.",Subalit sa wakas ay magkakasama pa rin sila.,Ang mga magulang ng batang lalaki at babae ay tuwang-tuwa na sila'y nagmamahal sa isa't isa.,1
284,"Isang araw, dinalaw ng presidente ng Estados Unidos ang aking bayan.",Naghintay ako sa linya nang maraming oras upang makita siya.,Ako'y nakatayo sa harap ng podium habang siya'y nagbibigay ng isang nakagugulat na pahayag.,"Nang umalis siya, siya'y nagtipak sa akin!",Ako'y nasasabik.,Lubos akong nauuwi.,1
285,Dinala siya ng tatay ni Jake sa unang laro niya sa football.,Maaga silang dumating at may mga magandang upuan.,Kumain sila ng mga hot dog at umiinom din ng soda!,Nakita pa nga ni Jake ang kaniyang paboritong manlalaro sa panahon ng laro!,Nagkaroon si Jake ng magandang oras sa football game kasama ang kanyang ama.,Hindi nag-enjoy si Jake noong araw na iyon.,1
286,Gusto kong gumawa ng isang bagay na masaya.,Naghanap ako ng isang bagay na mura.,Nagpasya akong lumangoy.,Nakahanap ako ng isang lokal na baybayin sa lawa na bisitahin.,Nagmaneho ako papunta sa baybayin.,Nagpasya akong bisitahin ang Vegas.,1
287,Hindi nasisiyahan si Amy sa kaniyang papel.,"Sa halip na isuko ito, hindi siya nag-aral.",Pumunta siya sa isang coffee shop upang muling isulat.,Nagkaroon siya ng isang papel na ipinagmamalaki niya.,Nagsimula si Amy na mag-aral sa coffee shop.,Si Amy ay nakakuha ng A sa papel ngunit nasa gulo dahil sa pag-iwas sa klase.,2
288,Si Steve ay isang mahusay na karpintero.,Nagplano siyang sorpresahin ang kaniyang asawa sa pamamagitan ng isang bagong damit.,"Gusto niya ng bagong desk, kaya iyon ang ginawa niya.","Pinipi niya ang lahat ng kahoy, pinagsama-sama ang desk, at pinutol ito.",Ang asawa ni Steve ay nasasabik sa regalo.,Nag-file ng diborsiyo ang asawa ni Steve nang araw ding iyon.,1
289,Hindi ako naniniwala sa swerte.,Ngunit ang ama ng aking kasintahan ay nagbali ng salamin kahapon.,Hindi man lamang limang segundo ang lumipas ay sinaksak niya ang kaniyang kamay sa pintuan ng kotse.,Pagkatapos sa daan papunta sa ospital ay sinugatan niya ang isang kulugo.,Hindi ko na itinuturing ang golf bilang isport.,"Kung hindi naman mas malala ang kaniyang kapalaran, sarado na ang ospital.",2
290,Para bang masama ang ama ni Jon.,"Nagtatrabaho siya nang huli, at kadalasan ay hindi niya mapupuntahan ang kaniyang mga anak kapag umuwi na siya.","Sa mga dulo ng linggo, siya'y pagod at masungit.","Isang Sabado, ang kaniyang anak ay umupo sa sopa at sumandal sa braso ni Jon.",Nag-iisa si John sa sinehan.,Mahilig si Jon sa mga bata.,2
291,Naglakad si Ben sa kalye at natagpuan ang dulo ng isang haba ng tali.,Binangon niya ito at hinugot.,Dumating ang higit pang mga tali ngunit hindi pa ang wakas.,Sinundan ni Ben ang tali upang makita kung saan ito pumunta.,Si Ben ay nasasabik sa tali.,Naglakad si Ben.,1
292,Si Juan ay gustong maging isang luchador.,Lumaki siyang nakikinita sa kanila sa telebisyon.,Nagsanay siya araw-araw sa basement.,Sa wakas ay siya'y sumali sa maliliit na palabas.,Napagpasyahan ni Juan na ang pagiging luchador ay isang hangarin na walang kabuluhan.,Si Juan ay naging matagumpay sa kalaunan.,2
293,"Noong Linggo, nalaman ni Tori na siya'y buntis!",Agad niyang tinawagan ang kaniyang asawa upang ibahagi ang mabuting balita.,Gayon din ang kagalakan ng asawa ni Tori.,Halos kalahating oras silang pinag-usapan ang mga pangalan ng kanilang mga anak.,Sa wakas ay nagdesisyon na sila ng isang pangalan para sa lalaki at isang pangalan para sa babae.,Kinailangan na pumunta si Tori sa therapy dahil siya ay labis na nasisiyahan.,1
294,Si Sara ay nagtatrabaho sa tabi ng bakery.,Siya ay nasa diyeta kaya hindi siya maaaring pumunta doon.,Isang araw napansin niya na sarado na ang bakery.,Sa susunod na linggo ay magbubukas ang isang malusog na tindahan ng organikong juice.,Kaya naman pumapasok si Sara at kumuha ng pagkain.,Ang pagkain ay hindi malusog para kay Sara.,1
295,Si Rufus ay nag-enrol na sa isang bagong paaralan at wala siyang mga kaibigan doon.,Sa simula ay nag-aalala siya at nag-aalala na wala siyang makikilala.,"Gayunman, isang araw ay ipinakilala ng isang mabuting lalaki na nagngangalang Ralph ang kaniyang sarili kay Rufus.",Nauunawaan nila na sila ay nasa iisang klase ng Kimika.,Nagpasya silang maging mga kasama sa lab sa kanilang klase.,Masaya si Rufus na may kaibigan sa klase ng geometry.,1
296,Gusto ni Tom ng isang Chemistry set para sa Pasko.,Sinabi ng kanyang ina na ito ay napanganib para sa isang maliit na batang lalaki.,"Nagtanong si Tom para sa isang tuta, at biglaang nagbago ng isip ang kaniyang ina.","Hindi maintindihan ni Tom kung bakit, pero wala siyang pakialam.",Masaya siyang kumuha ng set ng Chemistry.,Siya ay nabigo sa pagtanggap ng set ng Kimika.,1
297,"Maaga sa bawat umaga, dumadalaw ang mga hummingbird sa aking balkonahe.",Sa araw na ito habang pinanood ko sila ay tila sila ay naguguluhan.,Isang ibon ang nag-uusap nang may pag-aari.,Biglang isang malaking itim na ibon ang lumipad sa labas ng bahay.,Madaling kinain nito ang hummingbird na nasa teritoryo.,Pinatay ko ang daga at itinapon ang katawan sa basurahan.,1
298,Nagpapakita ako sa isang dula sa paaralan.,Ang kaniyang kasuotan ay nangangailangan ng isang skirt na may hoop.,Hindi ko mahanap ang mga hoop kahit saan!,Nagpasya ang kaniyang ina na gumawa ng mga hoop sa bahay.,Nalaman ni Lo ang problema sa matematika.,Si Lo ang may pinakamagandang suot sa palabas.,2
299,Ako ay nasa aking unang araw sa trabaho.,Ang manager ko ay may suot na t-shirt ng Beatles.,Parehong nag-uusap kami tungkol sa aming pag-ibig sa Beatles.,Naging magkaibigan kami.,Nang maglaon ay nagpasya kaming mag-organisa ng isang maliit na banda.,"Nang maglaon, sinabi sa akin ng aking manager na hindi niya gusto ang mga Beatles.",1
300,Pumunta si Tyler sa isang laro ng baseball.,Nakita niya ang kaniyang paboritong koponan!,Naglaro nang husto ang kaniyang koponan.,Nanalo ang kaniyang koponan!,Nagkaroon ng depresyon si Tyler.,Si Tyler ay nasasabik!,2
301,Nagsimula nang masakit ang ngipin ni Flora.,"Kinapootan niya ang dentista, kaya sinubukan niyang huwag pansinin ito.",Lalong lumala ang sakit.,"Sa wakas, kinailangan na tumawag si Flora para sa appointment sa dentista.",Siya'y nasasabik dahil mahilig siyang pumunta sa dentista.,Nakapagaling ng dentista ang ngipin niya.,2
