,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
187,Боб їхав з Техасу до Флориди.,Він відмовився зупинятися в готелі на перерву.,Після п'ятнадцятигодинної поїздки він був втомлений.,Він почав засинати.,Боб відчув велику енергію.,Боб вирішив переночувати в сусідньому готелі.,2
188,Я взяв квитки на концерт.,Я їхав до Чикаго.,"Я не могла повірити, що зустрічаюся з Бітлом.",Я був на 30 рядів від передньої частини сцени.,"Я вітали, коли Бітлз потрапили в центр уваги.",Я почав неконтрольовано тремтити від жаху і страху.,1
189,"Мэггі помітила, що лятуча муха летить навколо її стелі.","Вона запаникувала і не знала, що робити.",Вона вирішила сховатися у своїй кімнаті і подзвонити на винищувача.,"Невдовзі в її кімнату входить кіт, який тримає щось в роті.",Кіт Мэггі був мертвий.,Це була бита.,2
190,Це було влітку.,А в кімнаті Джеффа було дуже гаряче.,"Він бачив темні жалюзі, які рекламували, щоб блокувати тепло.","І він думав, що це зробить помітну різницю.","Джо подобалося те, як жалюзі впускають тепло і світло.","Джо був задоволений, коли він встановив нові жалюзі.",2
191,Дядько Джої показав йому кулю.,"Він дратів Джої і сказав, що це його скляне око.",Пізніше Джої грав у м'ячики з друзями.,"Один хлопчик сказав, що його куля була котячим оком.","Джоє знав, що всі з нього драгують.",Джої взяв свій бейсбол і пішов додому.,1
192,"Близько 11 ранку, в школі загорілася пожежна сигналізація.","Студенти поспішали до дверей, але зупинилися, коли пролунав постріл.",Потім вчителька наказала їм сховатися під столами.,"Студенти, які занурилися під свої стіни, були замерзлі.","Вони чекали, поки інцидент не закінчиться.","Потім вони грали головою вниз, пальцями вгору.",1
193,У пульту Джефріса закінчилися батареї.,Він перестав працювати повністю.,Йому потрібно було замінити їх.,"Він пішов до магазину, щоб купити ще.",Цього разу він купив акумулятори.,"Він переконався, що всі його рахунки будуть оплачені вчасно.",1
194,Я завжди хотів проїхати на велосипеді 30 миль за один раз.,Зараз я можу їхати на велосипеді лише близько двадцяти миль за раз.,"Я знайшов тренера, який допоміг мені прогресувати.",Я працював кілька місяців і їв правильну їжу.,Тепер я можу проїхати на велосипеді 30 миль.,"Я не в формі, я не можу навіть проїхати на велосипеді милю.",1
195,"Моя сім'я завжди любила кемпінг, я не дуже.","Останній раз я була на таборі влітку, коли мені було 19.","Спочатку зламалася машина, і ми кілька годин стояли на вогні.","Я обгарів руку, готуючи вечерю, впав у озеро і з'їли жуки.",Це була найкраща поїздка в моєму житті.,Я вирішив більше ніколи не ходити на табір.,2
196,Мій професор доручив моєму класі есе.,"Коли я вийшла з класу, то вже забула про це.","Через кілька днів мій однокласник написав мені, щоб запитати, чи я це зробив.","Я був дуже засмучений, бо зовсім забув!",Я хвилювався про свою оцінку.,"Я був впевнений, що отримаю п'ятницю, якщо не віддам свою роботу.",1
197,"Саллі вважає, що її босс намагається звільнити її.","Вона затримується допоздно, щоб переконатися, що її робота правильна.",Саллі все ще на межі.,Вона вирішує домовитися про зустріч зі своїм начальником.,Саллі сподівається втратити роботу.,"Саллі сподівається, що її босс її збереже.",2
198,"Ми вирішили, що навчимося робити цукерки.",Ми прочитали книгу з цього питання.,"Потім ми почали працювати, намагаючись.","Ми дуже переоцінили, наскільки важко було зробити цукерки.","Ми виявили, що на кухні було безлад.",Ми вирішили продати свої цукерки місцевому бутику.,1
199,"Уілл був дуже диким в дитячому саду, і не слухав свого вчителя.",Його батько був дуже засмучений на нього.,"Він показав на шкільного прибиральника і сказав Віллу, що це його майбутнє.",Вілл не хотів прибирати шкільні ванні.,Вілл почав слухати свого вчителя.,Вілл хотів бути дворником.,1
200,"Емілі дуже хвилювалася, коли йшла до лікаря на прививки.",Вона сховалася під столом і плакала.,"Коли медсестра дала їй укол, Емілі витягнула руку і вдарила її.","І Емілі, і медсестра були здивовані і болючі.",Емілі виправдали її батьки.,Батьки Емілі підбадьорювали їй.,1
201,Ми з друзями грали на вулиці.,Ми хотіли зіграти в нову гру.,"Ми вирішили грати в вуличний хокей, оскільки не були з ним знайомі.",Ми вийшли і виняли прилад.,Ми з ентузіазмом грали в цю гру до темряви.,Ми відклали належне і пішли по окремих шляхах.,1
202,Одного разу моя комп'ютерна мишка перестала працювати.,Я пішов у магазин купити нову.,"Кожна миша, яку я знайшов, була занадто дорогою.",Я пішов додому і вирішив спробувати відремонтувати свою мишку.,Я був успішним.,Я вирішив перестати користуватися комп'ютером.,1
203,Саманта їхала на заняття.,"Вона помітила, що забула свій підручник вдома.","Вона поїхала додому, щоб її отримати.",Вона прийшла на заняття на 25 хвилин пізніше.,"Вона була першою людиною, яка прибула.","Для неї було краще запізнитися, ніж бути непідготовленою.",2
204,"Я вперше катався на лижах, і мені було не дуже добре.",Я катався прямо на шляху іншого лижара.,Ми зіткнулися і обидва впали на землю.,"Інший гірськолижник сказав мені, що його звати Джек, і було приємно познайомитися.","Я вважала, що Джек дуже ввічливий.","Я думав, що Джек був дуже грубим.",1
205,Гейб потребував столу у своїй кімнаті.,Але у нього не було багато грошей.,Він знайшов фанеру в своєму гаражі.,Він зробив з нього стіл.,Гейб вирішив купити стіл для своєї кімнати.,"Він полирував дерево після того, як побудував стіл.",2
206,"Рік сказав своїм друзям, що він ненавидить кемпінг.","Вони підслуховували його, поки він не пішов на табір.",Одного разу вночі він прокинувся і побачив змію в наметі.,Він крича вибіг з намету.,"Рік навіть не думає про те, щоб піти на табір.",Рік з радістю погладив змію.,1
207,Джеррі хотів почати нову кар'єру.,Він шукав в рекламних оголошеннях вакансії.,Він знайшов бажане призначення в одній із оголошень.,Він надіслав своє резюме рекрутеру.,"Пізніше Джеррі вирішив, що легше отримати допомогу.",Тоді рекрутер призначив інтерв'ю для Джеррі.,2
208,Еміль хотів бути великим кухарям.,Він брав уроки і старанно навчався готувати.,Він практикував готувати і подавав їжу друзям.,Його друзі любили його кулінарію і заохочували його.,Еміль врешті-решт отримав роботу кухаря.,Еміль перестав розмовляти зі своїми друзями.,1
209,Елла приготувала для своєї родини пікнік.,Але вона забула принести вилки!,Вони не могли їсти курятину і кавун.,Потім всі почали сміятися і їсти руками.,"Елла була щаслива, що пікнік не зіпсували.",Сім'я Елли злилася на неї до кінця дня.,1
210,"Емілі рано прокинулася, щоб підготуватися до школи в минулий понеділок.","Перш ніж одягнутися, вона перевірила, чи не відкладено заняття.","Налітало стільки снігу, що школу відменили.",Емілі була щаслива і вирішила залишитися всередині і читати у свій вихідний день.,Вона захворіла на гіпотермію.,Вона закінчила свою останню книгу.,2
211,"Джоліна пішла в маникюрний салон, щоб зробити маникюр.",Нейротехнік вичистив і підстриг її нігті.,"Джоліна не могла вирішити, якого кольору лак для нігтів їй подобається.","Нейротехнік запропонував дизайн, який використовував кілька кольорів.",Вона дозволила техніку змінити її масло.,Джоліна вирішила послухати поради техніка.,2
212,"Гаррі таємно ненавидів будинки з привидіннями, але не міг підвести свого друга.","Справжуючись, що сміливий обличчя, вони вийшли в темний будинок.","Він зумів пройти весь шлях, не кричачи.",На самому кінці вони впали через підлогу в кучу слизи.,Гаррі хотів би не їхати.,"Гаррі був так щасливий бути в ""Гу"".",1
213,Боббі хотів бути борцем.,Він брав змагання в середній школі.,Потім він приєднався до команди в коледжі.,Незабаром він став професійним борцем.,Він більше не цікавився боротьбою.,Він пішов на пенсію раніше через травму.,2
214,Джоан вирішила угостити себе вишуканим суші-вечері.,"Але їжа була поганою, а офіціант ще гіршим!","Вона попросила менеджера, але він так і не прийшов.","Хоча це було не в її стилі, Джоан так розлютилася, що пішла, не заплативши.","Джоан почувалася злісно з приводу вечері, але рада, що вона була наполегливою.",Наступного вечора Джоан пішла в ресторан.,1
215,Джессі завжди хотів зробити собі татуювання.,"Її батьки були проти те, щоб мати татуювання.",На свій 18-й день народження вона вирішила купити собі.,Вона має маленьку татуювання з тиара на плечі.,Батьки Джессі були з нею роздратовані.,"Батьки Джессі були дуже раді, побачивши татуювання.",1
216,"Джульєтта хотіла стати вченим, коли виросте.","Вона вирішила, що повинна провести експеримент.",Вона вилила коробку соди в миску.,Потім вона налила в оцет.,Джульєтта побудувала вулкан.,Джульєтт нудьгувала.,1
217,"Джеклін прийшла туди, щоб погуляти з дівчиною Робса.",Джеклін і Роб не ладять.,Роб дуже добре намагався зберегти спокій і бути добрим.,Джеклін постійно говорила дуже злі коментарі і зауваження,"Роб нарешті пішов, щоб погуляти з друзями.","Роб був дуже щасливий, проводячи час з Джеклін.",1
218,"Шерон і її сестра поїхали до продуктового магазину, щоб купити яйця.",Вони збиралися прийняти гостей на вечерю і пекли торт.,По дорозі до дому Шэрон споткнулася і впала.,Яйця вилетіли з її рук і впали на бетон.,Всі яйця благополучно приземлилися.,Шерон розбила всі яйця.,2
219,Колись був работорговець.,Він знайшов Бога і змінив свої злі шляхи.,Він написав пісню про своє навернення.,Ця пісня стала відомою і популярною.,Всі ненавиділи пісню работорговця.,Торговець рабами став дуже знаменитим і багатим завдяки своїй пісні.,2
220,Однажды ввечері Елла вийшла на санях.,Спочатку їй було весело.,Потім вона зіскользнула з саню.,Вона порізала собі лоб на камені в землі.,Еллу довелося відвести до лікаря.,Елла була невшкоджена від падіння.,1
221,Стеф зазвичай їла великий сніданок.,"Але її нова робота означала, що у неї було менше часу на приготування їжі.",Тому Стеф вирішила їсти простіше і менше порцій.,І за місяць вона схудла на 5 кілограмів.,"Її лікар сказав, що вона також стала здоровішою.",Вона відчувала себе як абсолютний невдаха.,1
222,Боббі був зіркою футболу в школі.,Він завжди отримував визнання за свій талант.,Одного разу він був у дуже важливої грі.,Його рука була пошкоджена в процесі.,Боббі передавав футбольний мяч протягом декількох годин після гри.,"Бобі знадобилося час, щоб відновитися від травми.",2
223,Сюзан пішла з друзями в кіно.,"Сьюзан використовувала свій мобільний у кінотеатрі, щоб перевірити свою електронну пошту.",Прийшов привідник і попросив Сьюзен вийти з театру.,"Сьюзен мала чекати в вестибюлі, поки її друзі закінчили фільм.",Сьюзан була засмучена через цілий цей випробування.,Сьюзан була дуже задоволена цим досвідом.,1
224,Марджі була різдвяний кактус.,Він ніколи не розцвів.,Вона дала рослину Дезі.,Дезі добре доглянула за рослиною.,Під його опікою кактус процвітав.,Золоті рибки були дуже щасливі і здорові.,1
225,Джина була в парку з її подругою Пем протягом декількох годин.,Тепер сонце вже заходить.,Вона попрощалася і повернулася додому.,"Коли вона приїхала, було темно.",Джина пішла прямо до ліжка.,"Джина вирішила, що ще не пізно і вийшла на вулицю.",1
226,Ейвері був дуже збуджений.,Сьогодні був його перший баскетбольний матч.,"Він тренувався, і його батьки прийшли подивитися на нього.",Ейвері добре грав зі своїми товаришами по команді і навіть забив кілька очок!,Батьки Ейвері пишалися.,Батькам Ейвері було соромно за нього.,1
227,Гарі любив садівництво.,"Наступала весна, і він хотів почати садити.","Він перевірив альманах, щоб дізнатися, які рослини безпечні для саду.",Том вирішив посадити кілька орхідей.,Орхідеї будуть потворні.,Орхідеї були б прекрасні.,2
228,Бей була нервова.,Її хлопець весь вечерю поводився дивно.,"Бей думала, що він збирається кинути її.",Але потім він встав на одне коліно.,І запропонував їй одружитися.,І він почав істерично сміятися.,1
229,У Томмі був поганий день.,"Його друзі намагалися підбадьорювати його, вивозячи його на вечірку.","Він нарікав, але пішов разом.",Він пив і танцював з друзями всю ніч.,У Томмі були хороші друзі.,У Томмі були погані друзі.,1
230,Аріель - наша п'ятимісячна дитина.,Вона прокинулася вранці надзвичайно переборливий.,"Спочатку ми не могли зрозуміти, що сталося.","Потім ми побачили, як свіжий зуб вискочив з її щік.","Ми пішли до стоматолога, який витягнув зуб.","Ми пережили пекло, коли у неї з'явився зуб.",2
231,Амелія вирішила відправитися на відпустку до Мексики.,Вона забронювала свій рейс і готель.,"Коли вона приїхала до Мексики, то обов'язково відвідала багато різних місць.",Вона любила кожну хвилину.,Амелія вирішила ніколи не повертатися до Мексики.,Амелія вирішила частіше відправлятися на відпочинок до Мексики.,2
232,"Іноді мої діти цікавилися, чи є Санта-Клаус реальним.",Кожного року на Різдво ми залишали йому печиво і молоко.,Кожного Різдва ми знаходили порожню чашку і трохи печиво.,Одного разу ми знайшли в снігу трохи печиво.,"Ми сказали дітям, що Санта, мабуть, поділився з оленями.","Ми сказали дітям, що це День подяки.",1
233,Емі прокинулася сьогодні дуже голодною.,"На жаль, вона також дуже пізно прокинулася.",Вона поспішала по будинку і не було часу на сніданок.,"Коли вона прийшла на роботу, то зрозуміла, що її колега принесла сніданок!",Вона була дуже вдячна і пообіцяла заплатити її колезі.,Вона не хотіла їсти.,1
234,Школа отримала грант на створення комп'ютерної лабораторії.,"Їхній ІТ-відділ багато досліджував, щоб знайти найкраще обладнання.",Вони купили обладнання за гроші гранту.,Комп'ютерна лабораторія була великим успіхом.,Уряд продовжував фінансувати комп'ютерні лабораторії.,Діти страждали від комп'ютерних лабораторій.,1
235,Я був капітаном тенісної команди.,Ми грали проти наших суперників.,Я був прив'язаний до свого опонента.,Я мав перевагу над двою.,Я вирішив відмовитися від гри.,Я виграв матч.,2
236,Бен - тренер баскетбольної команди і сьогодні він проводив пробі.,"Він повинен вирізати одного хлопця, тому що він недостатньо хороший.","Він почувається зле, бо знає, що дитина буде розчарована.","Він дає дитині поради і речі, над якими треба працювати на наступний сезон.",Хлопчик тренувався цілий рік і наступного року він потрапив до команди.,Хлопчик дуже пишається собою.,1
237,Офіцер Данн не хотів нікому завдати шкоди під час протесту.,"Він сказав кільком людям піти, але вони не пішли.",Він випустив свою поліцейську собаку.,Собака укусила матір і її дитину.,Пізніше дитина навіть погладила собаку.,"Офіцер Данн був шокований тим, що його собака зробила.",2
238,"Я помітив, що волосся стало довгим.",Я вирішив спробувати і отримати його стрижки того дня.,"Коли я знайшов придатного перукача, я завіз до нього, щоб він мені стриг.","Там не було черги, це було супер швидко!",Мені дуже сподобалася моя нова стрижка.,Він зробив найкращий сандвич у місті.,1
239,Я переїхав вулицю на мотоциклі.,"Я пішов по дорозі, яка вела до верхової гонки.",Я пробіг кілька кіл.,"Мені було нудно, і я поїхав додому.","Я вичистив мотоцикл, коли повернувся додому.","Я змінив пароль до Wi-Fi, щоб підвищити безпеку.",1
240,"Раяну одного дня подзвонив його друг, щоб він не пішов на роботу.",Він пропустив поїзд на роботу і замість цього пішов до парку.,Райан і його друг весь день грали з птахами в парку.,Наприкінці дня вони вийшли з парку і побачили боса Райана.,Райана звільнили.,Райана підвищили.,1
241,Один чоловік багато годин їхав на автостраді.,Він побачив знак стоянки за дві милі.,Він запряг машину на правильну смугу.,Він виїхав на вихід для відпочинку.,Чоловік зупинився на зупинці і вийшов з машини.,Чоловік продовжував їздити ще кілька годин.,1
242,"Джосія був дитиною, яка намагалася вперше попрямувати.","Щоб допомогти йому, його мати виставила захоплюючу іграшку, яка дзигла.","Коли вона робила, щоб іграшка звучала, Йосія дуже зацікавився.",Він почав мапати землю і рухатися в бік своєї мами.,Джосія підполз до матері і взяв іграшку.,Йосія перевернувся і грався ногами.,1
243,Я хотів мати домашнього тварини на день народження.,"Я не був впевнений, що взяти, у мене вже були собаки.",Я оглядав Facebook і побачив міні-свинку.,Я пішов її забрати.,"Я привезла додому собаку, оскільки у мене вже є стільки собак.",Я їхав додому з міні-свинкою в машині.,2
244,Сем хотів бути співаком.,Він вступив до курсу співу в коледжі.,У перший день занять кожен повинен був заспівати пісню.,Сем дуже соромився в перший день.,Однак всі його однокласники були дуже підтримливими.,Його однокласники навчили його подолати страх висоти.,1
245,Матт ніколи не був самим впевненим хлопцем.,"Він завжди був закоханий у сусідку Лексі, але боявся.","Однак, коли наближався бал, він вирішив, що нарешті зробить крок.","Мет запропонував Лексі бути його партою, і вона відразу ж сказала ""так"".",Метт і Лексі добре провели час на балі.,"Метт був нещасний, коли події змінилися.",1
246,Шейанна пройшла тест на правопис.,Вона хотіла пройти.,Вона багато вчилася.,Вона зробила 100.,Її серце було розбитий.,Шьяна була дуже рада.,2
247,"Джон хотів піцу, але був збитко.","Тоді він згадав, що виграв безкоштовну піцу минулого тижня!",Він зателефонував у піцарню і дав їм свій код.,Через годину йому відправили безкоштовну піцу.,Джон їв моркву.,Джон поглинув свою піцу.,2
248,Джилл мала відвідувати заняття з танцю близько 8 вечора.,Він підготувався і поїхав на місце зібрання.,"Він був лише одним з перших людей, які прийшли на прослуховування.",Після його виступу судді були вражені.,"Він чекав зворотного дзвінка, але більше ніколи не чув від суддів.",Він отримав багато нагород за свої танцювальні виступи.,2
249,Ми намагалися допізна не спати.,Ми пили каву.,Ми з'їли шоколад.,Ми навіть пробігли коло дивана.,Потім ми впали на диван і спали після полудня.,"Ми бігли, сподіваючись покращити швидкість.",1
250,Елі багато років зберігала свої монети в банці.,"Вона хотіла купити новий мобільний, але не мала достатньо грошей.","Вона подумала, що перерахує стержень у банку.","На її здивування, в банці було понад 300 доларів.","Елі використала триста доларів, щоб купити одяг.","Отже, вона купила новий мобільний телефон.",2
251,Мама попросила мене піти за кількома речами до продуктового магазину.,"Я вирішив їхати до магазину на велосипеді, а не пішки.",Я зустрівся з подругою і запропонував їй поїхати на мобільному велосипеді.,Під час поїздки мотоцикл розбився.,"Я зрозумів, що мій велосипед підходить тільки для одного в'язня.",Я недбало кинула свої використані кріпички в канаву.,1
252,У машині вся сім'я була в захваті.,Після 9 годин їзди вони опинилися на вулиці їх бабусі.,Звідси вони могли бачити її будинок.,"Будинок був освітлений, незважаючи на пізні години - 4 ранку.",Вони вирішили повернутися.,Вони не могли дочекатися бабусі!,2
253,Ана відкладала прання.,Нарешті вона не могла уникнути його більше.,Вона несла всю свою білизну до пральні.,Вона кілька годин їх мила і сушила.,Ана вирішила більше ніколи не чекати так довго.,Ана кілька годин сушила лікувальні рослини.,1
254,Марк пішов до торгового центру.,"Він побачив пару навушників, які хотів, але не міг собі дозволити.",Він вирішив вкрасти навушники.,"Потім Марк був спійманий, коли хтось працював.",Робітник подякував Марку за його покровительство.,Марк має зустріч у суді наступного тижня.,2
255,Мої друзі подарували мені паззл на Різдво.,Я ще не відкрила його.,"Я завжди планую, але щось постійно з'являється.","Як зараз, розмовляючи з тобою.","Я не можу дочекатися, щоб почати малювати за цифр!",Але через хвилину я розпочну розгадки.,2
256,Рекс не прибирав свою кімнату з року в рік.,"Оскільки його рідко відвідують, він не бачить сенсу в тому, щоб прибирати.",Однак одного дня він вирішує прибрати.,Рекс праскою праскає підлогу і чинить ліжко.,Рекс обожнює чистити ванну.,Він відчуває себе краще у своїй кімнаті.,2
257,Я боялася завтрашнього іспиту.,"Оскільки іспит важкий, я вирішив вчитися всю ніч.","Я вирішив пропустити вечерю, щоб мати більше часу.","Врешті-решт, я був готовий до дня іспиту.",Я пройшов іспит.,Я провалив іспит.,1
258,Моя сім'я була на відпустці в Італії.,Ми хотіли зробити групову фотографію.,Ми попросили незнайомця взяти його за нас.,Вони були вдячні.,Мюнхен добре виглядав на фоні фотографії.,Це була наша улюблена фотографія відпустки.,2
259,Я прокинувся і шукав в шафі сорочку.,Все було брудним і на підлозі.,"Я підняла сорочку, щоб побачити, чи не пахне вона.","Я знайшла синю сорочку, яка не пахла.",Я вимила синю сорочку.,Я одягнув синю сорочку.,2
260,Джей Джей весь день грав.,"Коли прийшов вечір, він був втомлений.","Він ледве не заснув у ванні, і його мати сказала, що вже пора лягати спати.","Його мати одягла його в піжаму, винесла до ліжка і заспівала йому.",Він заснув.,Джей-Джей не спав усю ніч.,1
261,Двоє мисливців обговорювали своє місце розташування в лісі.,"Вони не знали, чи прийшли вони до правильного місця.","Їхня увага була відволікана, коли на поляну ввійшов величезний буко.",Чоловіки були вражені.,Один мисливець ззяв і пішов.,"Тоді вони зрозуміли, що прийшли в правильне місце.",2
262,У Тодда завтра великий тест.,Він взагалі не навчався.,Це входить у 50 відсотків його оцінки.,"Тодд не знає, що робити.",Тодд пишається собою.,"Тодд вирішує вивчити стільки, скільки зможе до завтра.",2
263,Мэггі потрібна нова подруга.,Вона втомилася проводити час наодинці.,Нарешті вона зустріла друга в книжковому клубі.,Дівчата проводили кожен день разом.,Мэггі була щаслива мати нового компаньйона.,Мэггі хотіла бути наодинці.,1
264,"Моя сусідка отримала нову роботу в тому місці, де я навчаюся.",Ми вирішили їздити на роботу разом.,Ми сіли в машину і поїхали разом.,"Поїздка здавалася набагато коротшою, коли з кимсь можна було поговорити.",Але мені не було з ким поговорити.,"Коли поїздка закінчилася, ми пішли в різні шляхи.",2
265,Бріттані любила грати в відеоігри в Інтернеті.,"Однак люди переслідували її, коли вони боролися за її стать.","Бріттані майже кинула грати, але знайшла групу для дівчат у фейсбуці.","Після вступу вона почала грати з дівчатами, яких зустріла в Інтернеті.","Зрештою, вона ненавиділа всіх чоловіків.","Вона відчувала себе краще, граючи з групою приємніших людей.",2
266,Боббі ніколи не був на карнавалі.,Його друг Сем запросив його поїхати з сім'єю.,Тут було так багато чого побачити і зробити!,Любимою заняттю Бобі було кататися на великому колесі.,Боббі було нудно.,Бобі сподобався карнавал.,2
267,Я сьогодні слухав радіо.,"Поступила нова пісня, яка мені сподобалася.","Вони ніколи не говорили, як це називається.","Я продовжував слухати, але це ніколи не виходило на поверхню.","Сподіваюся, що більше ніколи не почую цю пісню.",Я вказав тексти в Google.,2
268,Ал і Вел були дуже близькими близнюками.,"Вони одягалися однаково, розмовляли однаково і були разом цілодобово.",Одного дня Вал діагностували в нецелісному стані.,"Незабаром вона померла, і Ал був повністю зруйнований.",Ал і Вал пішли їсти.,З часом Ал відчував себе ще більш самотнім.,2
269,У моєму житті я отримав три штрафи за швидкість.,"Всі три, коли я був підліткам.","Я здивований, що не втратив ліцензію.","Мені коштує багато грошей, щоб вилучити їх з запису.",Я хотів би отримати більше квитків.,Тепер я їду нормальною швидкістю.,2
270,Девід завжди мріяв відвідати Орегон.,"Хоча у нього не так багато грошей, він починає трохи заощаджувати.",Нарешті Девід отримав достатньо грошей для своєї подорожі до Орегона.,Під час подорожі він їсть місцеву їжу і бачить дивовижні місця.,Девід вчиться грати на фортепіано.,Він добре проводить час в Орегоні.,2
271,Учень середньої школи пішов до стоматолога.,"Їй сказали, що їй знову потрібні брекети.",Вона не була щасливою.,Їй поставили брекет і вона дуже боляче страждала.,"Але це того коштувало, коли вона побачила свої випрямлені зуби.","Вона не могла дочекатися, щоб підтягнути брекети при кожному візиті.",1
272,"Джейн відвідала Олден, Нью-Йорк.",Її дядько мав там ферму.,Вона допомагала доглядати за тваринами.,Потім вона допомагала збирати овочі з саду.,"Джейн з'їла смачну їжу, яку вона виробила.",Джейн вирішила підпалити сад і знищити ферму.,1
273,Сет працював на фабриці кондиціонерів шість років.,Одного дня його начальник скликає на зібрання все відділення.,"Начальник Сет оголошує, що завод має закритися.","Сет з жахом усвідомлює, що йому потрібно знайти нову роботу.","Сет думає, що може знайти роботу на фабриці кондиціонерів.","Сет вважає, що це гарна ідея оновити його резюме.",2
274,"Емі їхала до школи, коли її машина зупинилася.",Вона подзвонила своєму татові.,"Він прийшов і повідомив їй, що бензопомпа не працює.","Вони викликали тягар, щоб тягнути машину додому.",Потім Емі поїхала до школи.,Потім Еймі довелося йти до школи пішки.,2
275,Род курив все своє життя.,"Одного разу він заснув, дивлячись телевізор.",Його сигарета була ще запалена і впала на підлогу.,Його квартира загоріла.,Род загинув у вогні.,"Род пишався тим, що зробив.",1
276,"Баррі був дуже радий, що нарешті зареєструвався на голосування.",Він пішов до виборчого місця поблизу свого будинку.,"Входячи в будівлю, він помітив всі таблички з кампанією.","Він вже знав, як він буде голосувати.",Баррі проголосував.,Баррі повернувся і пішов додому.,1
277,"Одного дня Джонні їхав, коли відчув дивну нерозумність.","Він зупинився і побачив, що у нього прокату!","Він придивився до нього і побачив, що він переїхав через цвях.",Джонні був змушений надягнути пончик і їхати до мастерської.,"Джонні був дуже щасливий, що у нього пробилася шина.","Вони полагодили його, і Джонні поїхав додому.",2
278,Еймі хотіла більше місця в своєму будинку.,Вона вирішила шукати нову квартиру.,Емі знайшла нову квартиру за правильною ціною поблизу своєї роботи.,"Емі відвідала квартиру, щоб побачити її особисто.","Вона переїхала в меншу, дешевшу квартиру.",Емі підписала договір оренди та переїхала до квартири.,2
