,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
214,Joan postanowiła się zabawić w sushi.,"Ale jedzenie było kiepskie, a kelner jeszcze gorszy!","Poprosiła o kierownika, ale on nigdy nie przyszedł.","Chociaż to było do niej niepodobne, Joan się tak wściekła, że wyszła bez zapłaty.","Joan czuła się źle z powodu kolacji, ale cieszyła się, że była asertywna.",Joan poszła do restauracji następnej nocy.,1
215,Jesse zawsze chciał zrobić sobie tatuaż.,Jej rodzice byli bardzo przeciwny pomysł tatuaży.,"Kiedy skończyła 18 lat, postanowiła sobie go kupić.",Ma małą tatuaż na ramieniu.,Rodzice Jesse'ego byli zła na nią.,Rodzice Jesse'ego byli podekscytowani widząc tatuaż.,1
216,"Juliette chciała zostać naukowcem, kiedy dorosła.",Postanowiła przeprowadzić eksperyment.,Wypłukała pudełko sody oczyszczonej do patelni.,Potem wlała ocet.,Juliette zbudowała wulkan.,Juliette się nudziła.,1
217,Jaclyn przyszła się spotkać z dziewczyną Robsa.,Jaclyn i Rob nie dają sobie rady.,Rob bardzo starał się utrzymać spokój i być miłym.,Jaclyn ciągle wypowiadała bardzo podłe komentarze i uwagi,"Rob w końcu wyszedł, żeby spędzić czas z przyjaciółmi.","Rob był bardzo szczęśliwy, że spędza czas z Jaclyn.",1
218,Sharon i jej siostra pojechali do sklepu spożywczego po jajka.,Miały przyjść goście na obiad i upieczeli ciasto.,W drodze do domu Sharon się potknęła i upadła.,Jajka wyleciały z jej rąk i wylądowały na betonie.,Wszystkie jaja wylądowały bezpiecznie.,Sharon rozbiła wszystkie jajka.,2
219,Był kiedyś handlarz niewolnikami.,Znalazł Boga i zmienił swoje złe drogi.,Napisał piosenkę o swoim nawróceniu.,Ta piosenka stała się sławna i popularna.,Wszyscy nienawidzili piosenki handlarza niewolnikami.,Handlarz niewolnikami stał się bardzo sławny i bogaty dzięki swojej piosence.,2
220,Ella poszła się zjeżdżać na saniach.,Na początku dobrze się bawiła.,Potem ześlizgnęła się z sanek.,Pocięła się czołem na kamieniu w ziemi.,Musiała być zabrana do lekarza.,Ella była nieuszkodzona.,1
221,Steph zwykle je duże śniadanie.,"Ale jej nowa praca oznaczała, że miała mniej czasu na gotowanie.",Dlatego Steph postanowiła jeść mniej skromne posiłki i mniejsze porcje.,W ciągu miesiąca straciła 5 kg.,"Lekarz powiedział, że jest zdrowsza.",Czuła się jak kompletna porażka.,1
222,Bobby był gwiazdą futbolu w szkole.,Zawsze był doceniany za swój talent.,Pewnego dnia był w bardzo ważnej grze.,Jego ręka została zraniona w trakcie tego procesu.,Bobby podawał piłkę przez wiele godzin po meczu.,"Bobby potrzebował czasu, żeby wyzdrowieć.",2
223,Susan poszła do kina z przyjaciółmi.,"Susan użyła komórki w kinie, żeby sprawdzić e-mail.","Przyszedł do niej porucznik i poprosił, żeby wyszła z teatru.","Susan czekała w holu, kiedy jej przyjaciele skończyli film.",Susan była zdenerwowana całym tym doświadczeniem.,Susan była bardzo szczęśliwa z tego doświadczenia.,1
224,Margie miała świąteczny kaktus.,Nigdy nie rozkwitła.,Dała roślinę Desi.,Desi dobrze się tym zajęła.,Kaktus rozkwitł pod jego opieką.,Złota ryba była bardzo szczęśliwa i zdrowa.,1
225,Gina była w parku z przyjaciółką Pam od kilku godzin.,Słońce już zachodziło.,Pożegnała się i poszła do domu.,"Kiedy przyjechała, było ciemno.",Gina poszła prosto do łóżka.,"Gina uznała, że nie jest za późno i wyszła na zewnątrz.",1
226,Avery był bardzo podekscytowany.,Dziś był jego pierwszy mecz koszykówki.,"Ćwiczył, a jego rodzice przyszli go oglądać.",Avery grał dobrze z kolegami i nawet zdobył kilka punktów!,Rodzice Avery'ego byli dumni.,Rodzice Averyego wstydzili się go.,1
227,Gary uwielbiał ogrodnictwo.,Wiosna szybko nadchodziła i chciał zacząć sadzić.,"Sprawdzał w Almanachu, które rośliny są bezpieczne dla ogrodu.",Tom postanowił posadzić kilka orchidei.,Orkiedy byłyby brzydkie.,Te orchidee byłyby piękne.,2
228,Bay była zdenerwowana.,Jej chłopak zachowywał się dziwnie przez cały obiad.,"Bay myślała, że ją rzuci.",Ale potem klękał.,I poprosił ją o rękę.,Zaczął histerycznie się śmiać.,1
229,Tommy miał zły dzień.,"Jego przyjaciele próbowali go rozweselić, zabierając go na randkę.","On szemrał, ale poszedł dalej.",Pił i tańczył z przyjaciółmi całą noc.,Tommy miał dobrych przyjaciół.,Tommy miał złych przyjaciół.,1
230,Ariel to nasze pięciomiesięczne dziecko.,Obudziła się wczoraj bardzo wybredna.,"Nie mogliśmy się dowiedzieć, co się stało.",Potem zobaczyliśmy świeży ząb wyłaniający się z jej dziąseł.,"Poszliśmy do dentysty, który wyciągnął ząb.","Mieliśmy piekielny tydzień, kiedy pojawił się jej ząb.",2
231,Amelia postanowiła pojechać na wakacje do Meksyku.,Zarezerwowała lot i hotel.,"Kiedy dotarła do Meksyku, z pewnością odwiedziła wiele różnych miejsc.",Uwielbiała każdą chwilę.,Amelia postanowiła nigdy nie wracać do Meksyku.,Amelia postanowiła częściej jechać na wakacje do Meksyku.,2
232,"Czasami moje dzieci zastanawiały się, czy Święty Mikołaj jest prawdziwy.",Każdego roku zostawialiśmy mu ciasteczka i mleko w Wigilię.,Każdego Bożego Narodzenia znajdowaliśmy pusty kubek i okruchy ciasteczek.,Pewnego roku znaleźliśmy kawałki ciasteczek na zewnątrz w śniegu.,"Powiedzieliśmy dzieciom, że Mikołaj musiał się podzielić z reniferami.","Powiedzieliśmy dzieciom, że to Święto Dziękczynienia.",1
233,Amy obudziła się dziś bardzo głodna.,"Niestety, obudziła się bardzo późno.",W pośpiechu obchodziła dom i nie miała czasu na śniadanie.,"Kiedy dotarła do pracy, uświadomiła sobie, że jej współpracownik przyniósł śniadanie!",Była wdzięczna i obiecała mu wszystko spłacić.,Nie chciała jeść.,1
234,Szkoła otrzymała grant na budowę laboratorium komputerowego.,"Ich dział IT dużo badał, żeby znaleźć najlepszy sprzęt.",Kupili sprzęt z pieniędzy z dotacji.,Laboratorium komputerowe odniosło wielki sukces.,Rząd nadal finansował laboratoria komputerowe.,Dzieci cierpiały z powodu laboratorium komputerowego.,1
235,Byłem kapitanem drużyny tenisowej.,Graliśmy z naszymi rywalami.,Byłem zrównany z moim przeciwnikiem.,Miałem przewagę nad dwójką.,Zdecydowałem się zrezygnować z gry.,Wygrałem mecz.,2
236,Ben jest trenerem drużyny koszykarskiej i miał dzisiaj próbę.,"Musi wyciąć tego jednego dzieciaka, bo nie jest wystarczająco dobry.","Czuje się źle, bo wie, że dziecko będzie zawiedzione.",Daje mu rady i rzeczy do popracowania nad następnym sezonem.,Dzieciak ćwiczył cały rok i w następnym roku dostał się do drużyny.,Dzieciak jest bardzo dumny z siebie.,1
237,Oficer Dunn nie chciał nikogo skrzywdzić podczas protestu.,"Kazał kilku osobom wyjść, ale oni nie wyjechali.",Uwolnił swojego psa policyjnego.,Pies ugryzł matkę i jej dziecko.,Dziecko nawet po tym pieści psa.,"Oficer Dunn był w szoku z powodu tego, co zrobił jego pies.",2
238,"Zauważyłem, że moje włosy stają się trochę długie.",Postanowiłem spróbować i zrobić sobie ten cięcie tego popołudnia.,"Kiedy znalazłem odpowiedniego fryzjera, wpadłem na jego stronę.","Nie było kolejki, to było super szybkie!",Naprawdę podoba mi się moja nowa fryzura.,Zrobił najlepszą kanapkę w mieście.,1
239,Przejechałem przez ulicę na motorze.,"Wybrałem ścieżkę, która prowadziła do toru jeździeckiego.",Zrobiłem kilka okrążeń.,Znużyłem się i wróciłem do domu.,Wyczyściłem motocykl po powrocie do domu.,"Zmieniłem hasło do Wi-Fi, żeby zwiększyć bezpieczeństwo.",1
240,"Ryan został wezwany przez swojego przyjaciela, żeby nie pracował pewnego dnia.",Przegapił pociąg do pracy i zamiast tego poszedł do parku.,Ryan i jego przyjaciel bawili się ptakami w parku cały dzień.,"Na koniec dnia, opuścili park i zobaczyli szefa Ryana.",Ryan został zwolniony.,Ryan dostał awans.,1
241,Pewien człowiek jechał przez wiele godzin autostradą.,Widział znak na przystanek dwa kilometry dalej.,W przygotowaniu postawił samochód na prawy pas.,Wziął wyjście na przystanek.,Mężczyzna zatrzymał się na przystanku i wysiadł z samochodu.,Facet jeździł jeszcze kilka godzin.,1
242,"Josiah był dzieckiem, które próbowało po raz pierwszy pełzać.","Aby mu pomóc, matka wypuściła zabawkę, która dzwoniła.","Kiedy zaczęła robić szumy, Josiah bardzo się zainteresował.",Zaczął łapać ziemię i podążał ku mamie.,Josiah podszedł do matki i zabrał zabawkę.,Jozjasz się przewrócił i bawił się nogami.,1
243,Chciałem mieć zwierzaka na urodziny.,"Nie wiedziałem, co kupić, miałem już psy.",Rozejrzałam się na Facebooku i zobaczyłam mini świnię.,Poszedłem po nią.,"Przyniosłem psa do domu, bo mam już tyle psów.",Wróciłem do domu z mini świnią w samochodzie.,2
244,Sam chciał być piosenkarzem.,Więc zapisał się na zajęcia z śpiewu na uczelni.,Pierwszego dnia każda z nas musiała zaśpiewać piosenkę.,Sam był bardzo zawstydzony pierwszego dnia.,Wszyscy jego koledzy byli bardzo pomocni.,"Jego koledzy nauczyli go, jak pokonać lęk przed wysokością.",1
245,Matt nigdy nie był najbardziej pewny siebie.,"Zawsze był zakochany w sąsiedzie Lexy, ale bał się.","Jednak gdy zbliżał się bal, postanowił w końcu coś zrobić.","Matt poprosił Lexi o randkę, a ona od razu się zgodziła.",Matt i Lexi świetnie się bawili na balu.,"Matt był nieszczęśliwy w momencie, gdy wydarzenia się zmieniły.",1
246,Shyanne miała test ortograficzny.,Chciała go przepuścić.,Uczyła się ciężko.,Zarobiła 100.,Miała złamane serce.,Shyanne była zachwycona.,2
247,"John chciał pizzę, ale był spłukany.","Wtedy przypomniał sobie, że wygrał darmową pizzę w zeszłym tygodniu!",Zadzwonił do pizzeria i podał kod.,Za godzinę wysłali mu darmową pizzę.,John miał marchewki.,John pożarł swoją pizzę.,2
248,Jill musiała iść na zajęcia taneczne około 20.,Przygotował się i pojechał na miejsce spotkania.,"Był tylko jednym z pierwszych, którzy zdali się na przesłuchanie.",Po jego występie sędziowie byli pod wrażeniem.,"Czekał na telefon, ale już nigdy nie usłyszał od sędziów.",Otrzymał wiele nagród za swoje występy taneczne.,2
249,Próbowaliśmy wczoraj do późna spać.,Piliśmy kawę.,Zjadliśmy czekoladę.,Nawet biegaliśmy okrążając kanapę.,Potem zasypaliśmy się na kanapie i spaliśmy po południu.,Biegliśmy w nadziei na poprawę prędkości.,1
250,Ally od lat trzymała swoje zapasowe monety w słoiku.,"Chciała nowy telefon, ale nie miała wystarczająco dużo pieniędzy.","Myślała, że policzy drobne w słoiku.",Ku jej zdziwieniu w słoiku było ponad 300 dolarów.,"Ally użyła tych 300 dolarów, żeby kupić ciuchy.",Więc kupiła nową komórkę.,2
251,"Mama poprosiła mnie, żebym poszedł po kilka rzeczy do sklepu spożywczego.",Postanowiłem jechać do sklepu rowerem zamiast chodzić.,Spotkałem się z przyjaciółką i zaproponowałem jej przejażdżkę na moim rowerze.,"Kiedy jechaliśmy, rower się rozbił.","Zdałem sobie sprawę, że mój rower był odpowiedni tylko dla jednego jeźdźca.",Beztrosko wyrzuciłam używane chusteczki do rynsztoka.,1
252,W samochodzie cała rodzina była podekscytowana.,"Po 9 godzinach jazdy, znaleźli się na bloku ich babci.",Widać przed sobą jej dom.,"Dom był oświetlony pomimo późnej godziny, czwartej nad ranem.",Zdecydowali się zawrócić.,"Nie mogli się doczekać, żeby zobaczyć babcię!",2
253,Ana odwlekała pranie.,W końcu nie mogła jej dłużej unikać.,Wzięła wszystkie ubrania do pralni.,Przez kilka godzin myła je i suszyła.,Ana postanowiła już nigdy nie czekać tak długo.,Ana przez kilka godzin suszyła zioła lecznicze.,1
254,Mark poszedł do centrum handlowego.,"Zobaczył parę słuchawek, których chciał, ale nie mógł sobie pozwolić.",Postanowił ukraść słuchawki.,Mark został wtedy złapany przez kogoś pracującego.,Pracownik podziękował Markowi za jego patronat.,Mark ma w przyszłym tygodniu termin na sądzie.,2
255,Moi przyjaciele dali mi puzzle na święta.,Jeszcze go nie otworzyłam.,"Zawsze to planuję, ale coś się pojawia.",Jak teraz rozmawiając z tobą.,"Nie mogę się doczekać, żeby zacząć malować według liczb!","Ale za chwilę, zacznę układać puzzle.",2
256,Rex nie sprzątał swojego pokoju od roku.,"Ponieważ rzadko gości, nie widzi sensu w sprzątaniu.",Jednakże pewnego dnia postanawia posprzątać.,Rex odkurza podłogę i robi łóżko.,Rex uwielbia sprzątać łazienkę.,Czuje się lepiej w swoim pokoju.,2
257,Bałam się jutrzejszego egzaminu.,"Ponieważ egzamin jest trudny, postanowiłem uczyć się całą noc.","Postanowiłam pominąć kolację, żeby mieć więcej czasu.",W końcu byłem przygotowany na dzień egzaminu.,Zdałem egzamin z piątką.,Nie zdałem egzaminu.,1
258,Moja rodzina była na wakacjach we Włoszech.,Chcieliśmy zrobić zdjęcie grupowe.,"Poprosiliśmy obcego, żeby to dla nas wziął.",Zobowiązali się.,Monachium wyglądało dobrze w tle zdjęcia.,To było nasze ulubione zdjęcie z wakacji.,2
259,Obudziłem się i poszukałem w szafie koszuli.,Wszystko było brudne i na podłodze.,"Podniosłem koszulę, żeby zobaczyć, czy nie śmierdzi.","Znalazłem niebieską koszulę, która nie śmierdziała.",Umyłam niebieską koszulkę.,Miałem niebieską koszulkę.,2
260,JJ grał cały dzień.,"Gdy nadszedł wieczór, był zmęczony.","Prawie zasnął w wannie, a matka powiedziała, że już czas iść spać.","Matka założyła mu piżamę, zabrała do łóżka i mu zaśpiewała.",Zasnął.,JJ nie spał całą noc.,1
261,Obaj myśliwi dyskutowali o ich położeniu w lesie.,"Nie wiedzieli, czy dotarli do właściwego miejsca.","Ich uwagę odwróciła wielka kaczka, która weszła na jaskinię.",Mężczyźni byli poruszeni.,Jeden z myśliwych ziewał i odszedł.,"Wtedy wiedzieli, że są w dobrym miejscu.",2
262,Todd ma jutro ważny test.,W ogóle nie studiował.,Liczy się to na 50 procent oceny.,Todd nie jest pewien co zrobić.,Todd jest z siebie dumny.,Todd postanawia się uczyć jak najwięcej zanim nadejdzie jutro.,2
263,Maggie potrzebowała nowego przyjaciela.,Była zmęczona spędzaniem czasu sama.,W końcu spotkała przyjaciela w klubie książkowym.,Dziewczyny spędzały razem każdy dzień.,"Maggie była szczęśliwa, że ma nowego towarzysza.",Maggie chciała być sama.,1
264,"Mój współlokator dostał nową pracę w miejscu, gdzie chodzę do szkoły.",Postanowiliśmy jeździć razem do pracy.,Wsiadliśmy do samochodu i razem wyjechaliśmy.,"Podróż wydawała się krótsza, gdy można z kimś porozmawiać.",Nie miałem z kim porozmawiać.,"Kiedy jazda się skończyła, rozstaliśmy się.",2
265,Brittany uwielbiała grać w gry wideo online.,"Jednak ludzie nękali ją, gdy walczyli o jej płeć.","Brittany prawie rzuciła gry, ale znalazła grupę na Facebooku.","Po dołączeniu do grupy zaczęła bawić się z dziewczynami, które poznała w Internecie.",W końcu nienawidziła wszystkich mężczyzn.,"Czuła się lepiej, gdy grała z grupą miłych ludzi.",2
266,Bobby nigdy wcześniej nie był na karnawałach.,Jego przyjaciel Sam zaprosił go do rodziny.,Było tyle do zobaczenia i zrobienia!,Ulubioną zajęciem Bobbiego było jeździć na wielkim kole.,Bobby się nudził.,Bobby lubił karnawał.,2
267,Słuchałem dziś radia.,"Włączyła się nowa piosenka, która mi się podobała.","Nigdy nie powiedzieli, jak się nazywa.","Słuchałem, ale nigdy o tym nie wspominałem.","Mam nadzieję, że już nigdy nie usłyszę tej piosenki.",Więc wpisałem słowa do Google.,2
268,Al i Val byli bardzo bliskimi bliźniakami.,"Ubierali się tak samo, rozmawiali tak samo i byli razem przez całą dobę.",Pewnego dnia zdiagnozowano u Val śmiertelny nowotwór.,"Wkrótce zmarła, a Al był całkowicie zdruzgotany.",Al i Val poszli na obiad.,Al czuł się coraz bardziej samotny.,2
269,Dostałem trzy mandaty za przekroczenie prędkości w moim życiu.,"Wszystkie trzy, kiedy byłem nastolatkiem.","Dziwię się, że nie straciłem prawa jazdy.","Kosztuje mnie to dużo pieniędzy, żeby usunąć je wszystkie z mojego akta.","Szkoda, że nie dostałem więcej biletów.",Teraz jeżdżę normalną prędkością.,2
270,David zawsze marzył o odwiedzeniu Oregonu.,"Chociaż nie ma dużo pieniędzy, zaczyna oszczędzać.",David w końcu ma wystarczająco dużo pieniędzy na swoją podróż do Oregonu.,"Podczas podróży, jesz lokalne potrawy i oglądasz niesamowite miejsca.",David uczy się grać na pianinie.,Świetnie się bawi w Oregonie.,2
271,Uczeń liceum poszedł do dentysty.,"Powiedziano jej, że musi znów założyć aparat.",Nie była szczęśliwa.,Miała aparat ortodontyczny i bardzo cierpiała.,"Ale było warto, kiedy zobaczyła swoje wyprostowane zęby.","Nie mogła się doczekać, żeby przycisnąć jej aparat.",1
272,"Jayne odwiedziła Alden, Nowy Jork.",Jej wujek miał tam farmę.,Pomagała w opiece nad zwierzętami.,Potem pomagała zbierać warzywa z ogrodu.,Jayne zjadła pyszny posiłek z owoców swej pracy.,Jayne postanowiła podpalić ogród i zniszczyć farmę.,1
273,Seth pracował w fabryce klimatyzacji przez sześć lat.,Pewnego dnia jego przełożony zwołał zebranie całego wydziału.,"Kierownik Setha ogłasza, że fabryka musi się zamknąć.","Seth z przerażeniem uświadamia sobie, że musi znaleźć nową pracę.","Seth myśli, że może znaleźć pracę w fabryce klimatyzatorów.","Seth uważa, że to dobry pomysł, by uaktualnić swoje CV.",2
274,"Amy jechała do szkoły, kiedy jej samochód się zatrzymał.",Zadzwoniła do ojca.,"Przyszedł i poinformował ją, że pompa paliwa jest nieczynna.","Wezwali holownię, żeby odholowała samochód.",Amy pojechała do szkoły.,Amy musiała chodzić do szkoły.,2
275,Rod palił całe życie.,"Pewnego wieczoru zasnął, oglądając telewizję.",Jego papieros był jeszcze zapalony i spadł na podłogę.,Jego mieszkanie się paliło.,Rod zginął w pożarze.,"Rod był dumny z tego, co zrobił.",1
276,"Barry był podekscytowany, że w końcu zarejestrował się do głosowania.",Poszedł do urzędu wyborczego w pobliżu swojego domu.,Wchodząc do budynku zauważył wszystkie znaki kampanii.,"Wiedział już, jak odda głos.",Barry głosował.,Barry odwrócił się i poszedł do domu.,1
277,"Pewnego dnia Johnny jechał samochodem, kiedy poczuł dziwne wstrząsy.","Zatrzymał się i zobaczył, że jego opona jest spłukana!","Przyjrzał się bliżej i zobaczył, że przejechał gwoździem.",Johnny musiał założyć pączka i pojechać do warsztatu.,"Johnny był bardzo szczęśliwy, że miał wybicie w oponie.",Naprawili go i Johnny wrócił do domu.,2
278,Amy chciała mieć więcej miejsca w domu.,Postanowiła poszukać nowego mieszkania.,Amy znalazła nowe mieszkanie w dobrej cenie w pobliżu pracy.,"Amy odwiedziła mieszkanie, żeby zobaczyć je osobiście.","Przeprowadziła się do mniejszego, tańszego mieszkania.",Amy podpisała umowę i wprowadziła się do mieszkania.,2
279,Ja i moi bracia jedliśmy razem pizzę.,Został tylko jeden kawałek.,Wszyscy tego chcieliśmy.,"Zanim ktokolwiek mógł coś powiedzieć, wylizałem to.",Muszę zjeść kawałek.,Zjadłem hamburgera.,1
280,"May była kotem ze schroniska, który został przyjęty przez sklep.",Cathy i jej rodzina odwiedzili sklep ze zwierzętami w dniu adopcji.,"Cathy zakochała się w May od razu, jak ją zobaczyła.","Po złożeniu wniosku o adopcję May i uzyskaniu zgody, Cathy adoptowała May.",May i Cathy świetnie się dogadywały.,May wyszła na zewnątrz i Cathy już jej nie widziała.,1
281,"Monika była ośmioletnią dziewczynką, która uwielbiała szyć chusteczki.",Pewnego dnia Monica została zaproszona na urodziny.,"Monica nie miała pieniędzy, by kupić przyjacielowi prezent.",Monica postanowiła jej spleść szalik.,"Monika była zachwycona, widząc, jak jej przyjaciółka podziwia domowy prezent.","Monica spleciała szalik, by przekazać go sierocińcowi.",1
282,"Podejrzany widział, że drzwi celi były otwarte.",Nacisnął i się otworzyło.,"Nikt go nie obserwował, więc uciekł.",Spokojnie wyszedł z przedniej strony posterunku.,Podejrzany zdecydował się sam się wydać.,Nikt nie zauważył podejrzanego.,2
283,"Dziewczyna zakochuje się w chłopcu, a on też ją lubi.","Dowiedziała się, że ich rodzice się nie dogadują.",Chłopak i dziewczyna bardzo się kochają.,"Ale nie chcą zranić uczuć rodziców, więc trzymają się z daleka.",Ale w końcu i tak się spotykają.,"Rodzice chłopca i dziewczyny są bardzo szczęśliwi, że się kochają.",1
284,Pewnego dnia prezydent Stanów Zjednoczonych odwiedził moje miasto.,"Czekałam w kolejce godzinami, żeby go zobaczyć.","Stałem przed podium, gdy wygłaszał porywającą mowę.","Kiedy odchodził, uścisnął mi rękę!",Byłem podekscytowany.,Byłem kompletnie znudzony.,1
285,Tata Jake'a zabrał go na pierwszy mecz.,Przyjechali wcześniej i mieli dobre miejsca.,Jedli hot dogi i pili napoje gazowane!,Jake nawet widział swojego ulubionego gracza podczas gry!,Jake świetnie spędził czas na meczu z tatą.,Jake nie bawił się tego dnia.,1
286,Chciałem zrobić coś zabawnego.,Szukałem czegoś taniego do roboty.,"Postanowiłem, że pójdę popływać.","Znalazłem plażę nad jeziorem, którą mogę odwiedzić.",Pojechałem na plażę.,Postanowiłem odwiedzić Vegas.,1
287,Amy była niezadowolona z pracy.,"Zamiast oddać, opuściła zajęcia.","Poszła do kawiarni, żeby to przepisać.","Wydała pracę, z której była dumna.",Amy zaczęła chodzić do szkoły w kawiarni.,"Amy dostała piątkę z testu, ale ma kłopoty z opuszczaniem zajęć.",2
288,Steve był utalentowanym cieśliem.,"Miał plan, żeby zrobić żonie niespodziankę nowym dziełem.","Chciała nowego biurka, więc postanowił go zrobić.","Wyciął całe drewno, złożył biurko i zabarwił je.",Żona Steve'a była zachwycona prezentem.,Żona Steve'a złożyła wniosek o rozwód tego samego dnia.,1
289,Nie wierzę w szczęście.,Ale tata mojej dziewczyny wczoraj złamał lustro.,"Nie minęły nawet pięć sekund, kiedy uderzył ręką w drzwi samochodu.",W drodze do szpitala uderzył w jelenia.,Nie uważam już golfa za sport.,"Szpital był zamknięty, jakby jego szczęście nie mogło się pogorszyć.",2
290,Jon czuł się jak zły ojciec.,"Pracował tak długo, że często nie widział dzieci, gdy wracał do domu.",W weekendy był zmęczony i zdenerwowany.,Pewnego soboty jego syn usiadł na kanapie i pochylił się o ramię Jona.,John poszedł do kina sam.,Jon uwielbiał spędzać czas z dziećmi.,2
291,Ben szedł ulicą i znalazł koniec sznurka.,Podniósł go i pociągnął.,"Więcej sznurów, ale nie koniec.","Ben podążał za sznurkiem, żeby zobaczyć, dokąd poszedł.",Ben był zafascynowany sznurkiem.,Ben poszedł pobiegać.,1
292,Juan chciał być wrogim.,Dorastał oglądając je w telewizji.,Ćwiczył codziennie w piwnicy.,W końcu dostał się do małych pokazów.,"Juan uznał, że bycie wrogą to głupia aspiracja.",Juan w końcu odniósł sukces.,2
293,"W niedzielę Tori dowiedziała się, że jest w ciąży!","Natychmiast zadzwoniła do męża, by opowiedzieć mu dobrą nowinę.",Mąż Tori był równie podekscytowany.,Dyskutowali o imionach przez prawie pół godziny.,W końcu zdecydowali się na jedno imię dla chłopca i jedno dla dziewczyny.,"Tori musiała iść na terapię, bo była tak zdenerwowana.",1
294,Sara pracuje obok piekarni.,"Jest na diecie, więc nigdy nie może tam iść.","Pewnego dnia zauważa, że piekarnia jest zamknięta.",W następnym tygodniu otwiera się sklep z zdrowymi organicznymi sokami.,Sara mogła wtedy wpaść i kupić jedzenie.,Jedzenie było zbyt niezdrowe dla Sary.,1
295,Rufus właśnie wstąpił do nowej szkoły i nie ma tam przyjaciół.,"Na początku czuje się niepewny i martwi się, że nikogo nie spotka.","Jednakże, miły facet o imieniu Ralph przedstawia się Rufusowi pewnego dnia.","Zdają sobie sprawę, że są na tej samej klasie z chemii.",Postanowili być wspólnikami w laboratorium.,"Rufus jest szczęśliwy, że ma przyjaciela na zajęciach z geometrii.",1
296,Tom chciał zestaw z chemii na Boże Narodzenie.,"Jego mama powiedziała, że to zbyt niebezpieczne dla małego chłopca.","Tom poprosił o szczeniaka, a jego mama nagle zmieniła zdanie.","Tom nie rozumiał dlaczego, ale nie obchodziło go to.","Był szczęśliwy, że dostał zestaw z chemii.","Był rozczarowany, że dostał zestaw z chemii.",1
297,Co rano na werandzie przychodzą kolibriki.,"Dziś, gdy ich obserwowałem, wydawali się być zdenerwowani.",Jeden ptak zachowywał się bardzo terytorialnie.,Nagle znika z nikąd wielki czarny ptak.,Łatwo zjadł kolibry terytorialne.,Zastrzeliłem szczura i wrzuciłem ciało do śmieci.,1
298,Występowałem w szkolnej sztuce.,Jej kostium wymagał spódnicy.,Nie mogłem znaleźć koszyków!,Jej mama postanowiła samodzielnie zrobić obręcze.,Lo rozwiązał problem z matematyki.,Lo miała najlepszy kostium w sztuce.,2
299,To był mój pierwszy dzień w pracy.,Mój menadżer nosił koszulkę Beatlesów.,Obie rozmawialiśmy o naszej miłości do Beatlesów.,Staliśmy się dobrymi przyjaciółmi.,Później postanowiliśmy założyć małą grupę.,"Później, mój menadżer powiedział mi, że nie lubi Beatlesów.",1
300,Tyler poszedł na mecz baseballu.,Zobaczył swoją ulubioną drużynę!,Jego drużyna grała ciężko.,Jego drużyna wygrała!,Tyler popadł w depresję.,Tyler był zachwycony!,2
301,Ząb Flory zaczął boleć.,"Nienawidziła dentysty, więc próbowała to zignorować.",Ból się pogarszał.,W końcu Flora musiała umówić się na wizytę u dentysty.,"Była podekscytowana, bo uwielbiała chodzić do dentysty.","Dentysta był w stanie sprawić, że jej ząb poczuł się lepiej.",2
302,Derek lubi czytać.,Przeczytał wszystkie książki w domu.,"Chciał więcej czytać, ale nie miał pieniędzy.",Derek dostał kartę biblioteki!,Derek już nigdy nie czytał.,Derek teraz czyta cały czas.,2
303,Poszedłem do baru z przyjaciółmi.,"Byłem spłukany, ale myślałem, że mogę im towarzyszyć.","Okazało się, że oni też byli spłukani.","Nikt z nas nic nie kupił, i rozmawialiśmy godzinami.","Bar poprosił mnie i moich przyjaciół, żebyśmy wyjechali po jakimś czasie.",Potem wszyscy postanowiliśmy pójść do restauracji.,1
304,Byłam w ubiegłej niedzielę w pralni.,"Była tam też ładna dziewczyna, która prała pranie.",Poszedłem i zacząłem rozmawiać.,"Uśmiechnęła się, ale nie wydawała się zainteresowana.","Zostawiłem ją samą, ale wciąż podglądałem.",Kupiłem jej sukienkę tego popołudnia.,1
305,Pat obudziła się z potrzebą ucieczki z pracy.,"Więc zadzwonił tego ranka, używając sztucznego głosu chorego.","Nie minęła nawet godzina od jego zgłoszenia, kiedy dostał wiadomość.","Mówi mu, że praca odwołana, bo pada śnieg.",Pat wsiadł do samochodu i pojechał do pracy.,"Pat czuł się głupio, że udawał chorego.",2
306,Greg jechał na rowerze do sklepu.,"Ręka wyłoniła się z alejki, kiedy Greg przechodził.","Greg spadł z roweru, gdy został wepchnięty na ziemię.",Patrzył z chodnika jak mężczyzna odjeżdża na rowerze.,Greg złożył raport na policję i w końcu złapali złodzieja.,Greg był sędzią w konkursie na chilli.,1
307,Johnson nigdy nie lubił być na zewnątrz.,"Jego dziewczyna drażni go, że nigdy nie mógłby pojechać na wycieczkę.","Johnson postanawia udowodnić, że się myliła.",Zbiera namiot i wyjeżdża na kemping na długi weekend.,"Miał nędzny weekend, ale powiedział swojej dziewczynie, że był świetny.",Johnson był pasjonatem przyrody i często wędrował.,1
