,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
366,Trip was lief vir watermelon.,Hy het ten minste een per dag geëet.,Sy ma het altyd vir hom gesê dat hy 'n boom sal groei wat sade insluk.,Hy het hulle altyd ingesluk.,Trip het die smaak van die sade geniet.,Trip het heeltemal opgehou om waatlemoen te eet.,1
367,"Angie, 'n werknemer by MTurk, het haarself as 'n ywerige persoon beskou.",Eendag het een van haar gunsteling-aansoekers haar werk verwerp.,Angie was baie verbaas en het vir hulle 'n e-pos gestuur.,Hulle het geantwoord dat haar werk nie goed genoeg was nie.,Angie het besluit om vir die versoeker te sê om meer van haar werk te verwerp.,Angie het die saak in besonderhede probeer bespreek.,2
368,Donovan het Trina gevra om saam met hom te gaan dans.,"Trina het van Donovan gehou, en sy het ja gesê, maar sy was baie bekommerd.",Ná skool het sy huis toe gehardloop om haar pa om hulp te vra.,"Toe haar pa by die huis kom, het sy die situasie verduidelik en my pa het geglimlag.",Trina se pa het Trina geskree.,Trina se pa het haar geleer hoe om te dans.,2
369,Andy wou nog altyd 'n groot kind se fiets hê.,"Toe hy ses jaar oud geword het, het hy vir sy verjaardag 'n fiets gevra.",Hy het nie geweet hoe om fiets te ry nie.,Op Andy se verjaardag het sy ma vir hom 'n fiets gegee.,Andy het ure lank gehuil.,Sy pa het hom geleer hoe om dit te ry.,2
370,Suzy het na die roomyswinkel gegaan.,Sy het 'n vanielje-melkshake bestel.,"Toe sy die man vir haar melksuiker wou betaal, het hy na haar geglimlag.",Hy het vir haar gesê dat sy 'n spesiale wedstryd gewen het.,Hy het vir haar gesê dat sy hom sestig dollar skuld.,Hy het haar die melksnap gratis gegee.,2
371,Ned en sy vriende het na die kermis gegaan.,Hy het die laaste van sy geld gebruik om 'n sagte suikerwatte te koop.,"Terwyl hy weggeloop het, het hy 'n seuntjie gesien wat huil.",Hy het sy suikerwat in 'n plas laat val.,So Ned het hom sy eie suikerwat gegee.,Hy het nog suikerwatte vir die seun gekoop.,1
372,Sebastian het opgemerk dat dit sonnig en warm is.,Hy het huiswerk gehad om te doen.,Hy het nie lus gehad om sy huiswerk te doen nie.,Sebastian het besluit dat dit beter sou wees om buite te wees.,Sebastian wou daardie dag binne bly.,Sebastian het buite geloop en gaan stap.,2
373,Rashid was 'n uitstekende motorbestuurder.,Eendag was Rashid se broer laat vir werk.,Rashid het aangebied om sy broer te ry.,Hulle het daar aangekom met tyd oor.,Sy broer het na hom geskree en die deur geslaan.,Sy broer was dankbaar.,2
374,Ali het na 'n kitskoswinkel gegaan en met haar kredietkaart betaal.,Die kassier het baie lank geneem om haar kaartjie terug te bring.,'n Paar dae later het Ali ongewone transaksies op haar kaart gevind.,"Sy het haar bank gebel, wat die aanklagte teruggetrek het.",Sy het gewonder of die kassier haar inligting gesteel het.,Sy het seker gemaak dat sy die kassier by die kitskos bedank.,1
375,Ek was op soek na 'n mooi skildery vir my sitkamer.,Daarom het ek gister gaan soek.,Ek het uiteindelik 'n pragtige een gevind waarvan ek lief was.,Die skildery was van 'n waterval.,Ek het besluit om nie die skildery te koop nie omdat ek nie daarvan gehou het nie.,Ek het dit gekoop en huis toe gebring.,2
376,Ek wou 'n bevordering kry.,Ek het besluit om te probeer om 'n bevordering te kry.,Die hele jaar het ek baie hard gewerk.,My baas het dit opgemerk en my eendag na sy kantoor geroep.,My baas het my dadelik afgedank.,Ek het die bevordering gekry wat ek wou hê.,2
377,Maggie en haar ouers het na 'n nuwe dorp getrek.,Maggie was senuweeagtig omdat sy niemand geken het nie.,"Sodra sy ingetrek het, het sy haar aan almal voorgestel.",Sy het uiteindelik vriende gemaak.,Maggie was hartseer en eensaam.,Maggie het van die nuwe dorp gehou.,2
378,Dan het van die skool af huis toe geloop en die venster sien.,Daar was 'n treinstel in die winkelvenster.,Dan wou so graag hierdie treinstel besit.,"Toe Dan by die huis kom, het sy ma vir hom gesê dat sy 'n verrassing het.",Sy het Dan die trein gegee.,Dan se ma het vir hom gesê om gereed te maak vir skool.,1
379,Gina wou haar ma se huis sleutel steel.,Sy het gewag totdat haar ma gaan slaap het.,Sy het haar ma se beursie na die badkamer geneem.,Sy het die sleutel stilletjies van die ketting afgetrek.,Toe het Gina die beursie teruggesit waar sy dit gevind het.,Toe het Gina vir haar ma gesê waar die sleutel is.,1
380,Daar was 'n man van Kentucky.,Hy was verlief op 'n meisie wat in Louisiana gewoon het.,Hy het besluit dat hy moes trek.,Hy het verhuis om by sy liefde te wees.,Die man het na Texas verhuis.,Die man het na Kentucky getrek.,2
381,Tim het in wiskundelesse geflou.,Hy het geweet dat hy na die somerskool sou moes gaan as hy nie geslaag het nie.,Hy het hard gestudeer en ekstra punte gevra.,Op die laaste dag van skool het hy uitgevind dat hy geslaag het!,Tim was opgewonde.,Tim was baie teleurgesteld.,1
382,Mary-Anne het eensaam gevoel en besluit om 'n kat aan te neem.,Sy het na haar plaaslike menseregtevereniging gegaan om die proses te begin.,"Terwyl sy gekyk het, het een van die katte na haar gemiau.","Mary-Anne het die kat gesels, en dit was liefde op die eerste gesig.",Sy het besluit dit was nie die regte kat nie.,Sy het die kat saam met haar huis toe geneem.,2
383,Ek het gimnastiek as kind gedoen.,Ek het die balansbalk geleer en bewegings daarop gedoen.,"Terwyl ek 'n ronde af die balk afgedraai het, het ek verkeerd geland.",Ek het my enkel gebreek en was in soveel pyn!,Ek is na die hospitaal gehaas.,Ek het opgestaan en weer op die balk gesit.,1
384,Daar was ses hondjies wat in my voorportaal rondhardloop.,Dit sou moeilik wees om te besluit watter een ons wil koop.,Elkeen van my dogters het 'n ander hondjie gekies.,Die eienaar het gesê ons kan 'n afslag op twee honde kry.,Ons het elkeen een hond gekoop.,Ons het nie van die honde gehou nie.,1
385,Johnny wou 'n verandering van sy grootstedelike lewe in Boston hê.,Hy het besluit dat hy gelukkiger sou wees in Amerika se hartland.,"Uiteindelik het die dag aangebreek, en Johnny het na Idaho getrek.",Hy het die grootstadlewe ontvlug.,Johnny het begin beplan om na Boston te verhuis.,Johnny was bly om in 'n klein dorpie te wees.,2
386,Joan het dit gehaat om vir Kersfees huis toe te gaan.,Sy het geweet dat haar ma haar oor haar liefdeslewe sou pla.,Hierdie jaar het sy op pad huis toe 'n motorongeluk gehad.,Haar ma het haastig na haar toe gekom om in haar behoeftes te voorsien.,Joan se ma het nie met haar gepraat nie omdat sy ongetroud was.,Joan het goed gevoel toe sy haar ma se gesig sien.,2
387,Ek spandeer al my tyd aan my skryfwerk.,Gevolglik het ek baie eensaam begin voel.,Ek het besluit om by 'n aanlyn-datinggemeenskap aan te sluit.,"Terwyl ek by hulle aansluit, besef ek dat ek nie juis van ander mense hou nie.",Ek het meer begin skryf.,Ek het baie afsprake gehad.,1
388,My dogter was 'n verkennersmeisie op laerskool.,Eendag het sy 'n veldreis van die nag af onderneem.,My vrou het as 'n begeleier gegaan.,Almal het 'n naweek in 'n hut in New Hampshire gebly.,My dogter het haar veldreis nooit vergeet nie.,Ek en my vrou het daardie aand saam geëet.,1
389,Vandag was die opening van 'n nuwe klub om die draai.,Ek kon nie wag om dit by te woon nie.,"Toe ons in die klub kom, was dit pragtig.",Ons het heerlike kos bestel en gedans.,Ons het die uitskieter bevriend sodat ons môre in die klub kon kom.,Die uitskietster het ons nie in die klub toegelaat nie.,1
390,Gister het ek 'n nuwe glas na die kombuis toe gedra.,Tot my verbasing het ek dit laat val.,Die glas het gebreek.,Ek moes dit optel.,Ek het myself op 'n klein stuk gesny.,Ek was mal oor hoe die glas nou lyk.,1
391,Bill se familie het op 'n heuwel gewoon.,Daar het dit nooit gereën of storms gehad nie.,Eendag het 'n tornado deur die gebied getrek.,"Bill se huis is getref, en die dak is afgeruk.",Die versekeringsmaatskappy het die koste vir 'n nuwe dak gedek.,"Hulle het besluit dat hulle dit in elk geval nie nodig het nie, en het verhuis.",1
392,Allison het besluit dat sy meer oor die geskiedenis van haar gebied wil leer.,Sy het na die biblioteek gegaan om 'n boek daaroor te gaan lees.,Sy het ingegaan en kon nie verstaan hoe die boeke gesorteer is nie.,Sy het 'n bibliotekaris gevind wat die Dewey-desimale stelsel verduidelik het.,Dit het haar gehelp om uit te vind watter motor sy nie wou hê nie.,Dit het haar gehelp om te vind wat sy wou hê.,2
393,Sebastian wou in sy vriende se span sokker speel.,Hy het met sy vriend gepraat en uitgevind dat hy na die oefensessie moet gaan.,Hy het die hele week by die huis geoefen om die bal te vang.,Hy het na die volgende oefensessie gegaan en 'n touchdown aangeteken.,Sebastian was teleurgesteld in die sukses van sy vertoning.,Sebastian was bly dat sy oefening vrugte afgewerp het.,2
394,Daar was eens 'n moeder wat desperaat was dat haar baba moet slaap.,"Sy het hom rond geloop, maar hy het nog steeds nie geslaap nie.","Sy het hom gevoed, maar hy het steeds nie geslaap nie.",Uiteindelik het sy die slaapliedjie onthou wat haar ma vir haar gesing het.,Die moeder het die slaapliedjie saggies vir haar baba gesing.,Die moeder het vir haar baba hiphop gespeel.,1
395,Johnny het in swembaddens gepis as kind.,Hy het gedink dat hy dit as 'n volwassene kon doen.,Hy het sy kinders na 'n waterpark geneem.,Daarna het hy in die bad gepis.,Party mense het dit opgemerk en Johnny het in die moeilikheid beland.,Almal was baie bly oor Johnny se gedrag.,1
396,Amy het na die ander kinders se speletjies gekyk en na haar inhalator gestare.,As gevolg van asma kon sy nie sport beoefen nie.,Sy het haar kunsonderwyser se hand op haar skouer gevoel.,Haar onderwyseres het geglimlag en vir Amy gesê dat sy eendag 'n groot kunstenaar sou word.,Amy het soveel beter gevoel.,Amy het verskriklik gevoel.,1
397,Joe en sy vriende het vandag hul sokkerwedstryd gehad.,Joe was senuweeagtig.,Hy was senuweeagtig of hy sou wen of nie.,Uiteindelik het Joe se span ná die wedstryd gewen.,Joe was baie trots op sy span.,Joe was baie teleurgesteld in sy span.,1
398,Mark het 'n belangrike onderhoud vir 'n nuwe werk gehad.,Hy het hom voorberei op die vrae wat hulle hom dalk sou vra.,Die onderhoudvoerder was blykbaar beïndruk met Mark se antwoorde.,Die onderhoudvoerder het vir Mark gesê dat hy die werk gekry het.,Mark was baie gelukkig.,Mark was woedend en het stormend uitgegaan.,1
399,Elaine het nie lus om vanaand te kook nie.,Daarom het Elaine besluit dat sy uitgaan om te eet.,Maar Elaine het nie geweet waar sy wil eet nie.,Elaine het byna 'n uur lank oorweeg waarheen sy moet gaan.,Dit was vir Elaine maklik om haar besluit te neem.,Dit was vir Elaine moeilik om 'n besluit te neem.,2
400,Sam het probeer om in die kollege van sy drome te kom.,Hy het lank die aansoek voltooi.,Dit het hom goed laat voel oor sy akademiese prestasies.,Hy het die aansoek ingedien.,Drie maande later het hy 'n aanvaardingsbrief ontvang.,Hy het nooit weer daaraan gedink nie.,1
401,Matt het besluit om een aand met sy twee vriende na 'n kroeg te gaan.,Hulle het drie drankies in een kroeg gedrink.,Hulle het na nog vier gegaan en drie drankies in elk gedrink.,Matt het uiteindelik te dronk geword en sy selfoon verloor.,Matt en vriende het huis toe geloop en geslaap.,Matt het nie omgegee oor die verlore selfoon nie.,1
402,Bindu het 'n partytjie saam met haar vriende beplan.,Hulle het by haar huis vergader om te bespreek watter kos en band hulle moet gebruik.,Een van Bindu se vriende het samosas en doogh gebring.,Vier vriende het musiek by die partytjie gespeel.,Almal het 'n goeie tyd gehad.,Bindu haat haar vriende en partytjies.,1
403,Tyler word wakker en moet voor skool stort.,Sy klein broer gebruik die stort.,Tyler is bekommerd dat hy die bus sal mis.,Uiteindelik is dit Tyler se beurt om te bad.,Tyler het koekjies gemaak om sy bakvaardighede te wys.,Tyler neem 'n vinnige stort en kom op tyd by die bushalte aan.,2
404,Thomas het die laaste tyd onder die radar gevoel.,Hy het na sy dokter toe gegaan om ondersoek te word.,Sy dokter het vir hom gesê dat sy cholesterolvlakke 'n bietjie hoog is.,Thomas het gesonder begin eet en stap.,Hy is met diabetes gediagnoseer nadat hy veertig pond opgedoen het.,Sy dokter was baie bly oor sy volgende ondersoek.,2
405,"Die deurklokkie het geklink, maar daar was niemand daar nie.",Sy was onseker of sy die deur moet oopmaak of nie.,Stadig sy krak oop die deur en loer buite.,Haar broer het na haar toe gespring en haar 'n goeie skrik gegee.,Sy het besluit om na haar gunsteling komedieprogram op Netflix te kyk.,Sy het geskree en haar broer weggestoot.,2
406,Stephanie wou appelmoes maak.,Sy het besluit om na die boerderymark te ry om 'n paar heerlike appels te pluk.,"Terwyl sy deur die boord geloop het, het sy gestruikel en geval.",Sy het albei haar polse gebreek.,Stephanie het haarself met haar hande opgedruk.,Stephanie kon nie opstaan voordat iemand haar gevind het nie.,2
407,Roy kon nie uitvind waarom sy woonstel so erg geruik het nie.,Sy vriende het daaroor gepraat toe hulle daarheen gegaan het.,Almal het besluit om na die bron te soek.,Dit was 'n ou vis in die yskas.,Roy het besluit om die vis in die yskas te laat.,Roy het die ou visser weggegooi en alles het beter geruik.,2
408,Jimmy het baie arm grootgeword.,Maar sy ouers het altyd hulle bes gedoen om vir hom te sorg.,"Toe hy by 'n goeie kollege ingeskryf het, het hulle twee werk gehad om dit te bekostig.","Toe hy gegradueer het, wou hy sy waardering toon.",Hy het hulle dus terugbetaal vir hulle universiteit.,Jimmy het sy ouers gebel en hulle vervloek.,1
409,Jill was verbaas toe 'n aantreklike seun haar na die kollege dans genooi het.,"Terwyl haar kamermaats gereedgemaak het, het Jill oor haar hare gekla.",Jill se kamermaats het gesê hulle kan help.,Jill het klaar haar togaagtige wit rok aangetrek.,Haar afspraakjie het daar aangekom en haar voorkoms geprys.,Jill en haar vriende het 'n lekker meisies-net-aand gehad.,1
410,'n Barbesitter het 'n groot banier opgehang om sy kroeg te adverteer.,Die wind was sterk en het die vaandel weggewaai.,Die eienaar het sy verbode een oor die hele dorp gejaag.,Dit het in die agterplaas van 'n ou vrou geland.,Die ou vrou het geweier om die banier terug te gee.,Die ou vrou was verheug om die bontjas te vind.,1
411,My ma het 'n resep vir pampoenbars waarvan ek baie hou.,Sy het dit eenkeer vir my gemaak omdat ek 'n slegte dag gehad het.,Ek het die pampoenstokkies geëet en ek het baie beter gevoel.,Die tralies het my daaraan herinner dat my ma omgee vir my.,Ek het nooit weer pampoenbars geëet ná daardie dag nie.,Ek het later in my lewe pampoenbars gemaak en hulle het my aan my ma herinner.,2
412,Tim het besluit om meer tyd saam met sy oupa deur te bring.,"Sy oupa het baie van voëlkyk gehou, en daarom het Tim saam met hom gekyk.",Hulle het hulle waarnemings in 'n notaboek aangeteken.,Kort voor lank was Tim werklik geïnteresseerd!,Tim het besluit dat hy nie meer in voëls belangstel nie.,Tim en sy oupa het 'n stokperdjie gevind wat hulle albei geniet het.,2
413,Danny het hierdie somer by die plaaslike roomyswinkel gewerk.,Hy was baie opgewonde om sy eerste werk te begin.,Op sy eerste dag het 'n seuntjie sy roomys op die vloer laat val.,"Sonder om te huiwer, het Danny geweet presies wat om te doen.",Hy het hom nog 'n lepel roomys gegee.,Hy het geweier om hom nog 'n scoop te gee.,1
414,Die skoolklok het geklink toe die klok 2 getref het.,Gina was nog nooit so gelukkig vir 'n dag om te eindig nie.,Sy het haar goed saamgeneem en by die deur op Tami gewag.,Maar Tami was saam met Rita en Mary op pad.,Gina het eensaam gevoel toe sy huis toe gegaan het.,Gina het Tami die volgende dag bedank.,1
415,Laurence en sy gesin het besluit om te trek.,Eers het hulle hulle meubels saamgepak.,Hulle het toe al die ander dinge saamgepak.,Al hulle besittings is in die bakkie gesit.,Laurence en sy gesin het na hulle nuwe huis gery.,Laurence het al hulle besittings terug in die huis gesit.,1
416,Joy wou die perfekte dop vir haar kluiskrap vind.,"Sy kan een koop, maar dit sal meer spesiaal wees as sy dit vind.",Sy het die hele oggend die strand gesoek.,"Alles wat kon werk, was stukkend!",Sy moes tog 'n skulp koop.,Sy het dus een huis toe gebring en dit vir haar krap gegee.,1
417,Westin was besig om te trou!,Hy wou hê dat sy troue perfek moes verloop.,Alles het goed gegaan tot die aand toe.,Iemand het baie dronk geword en in die koek geval!,Westin het 'n perfekte sny van die koek gemaak.,Weston en sy vrou het die dronk persoon uit die huis gegooi.,2
418,Joe het sy pa gehelp om die bos agter in hulle tuin skoon te maak.,Skielik het hy 'n harde gons gehoor.,Hy het 'n by se nes in beroering gebring.,Hy is ses keer gesteek voordat hy kon ontsnap.,Joe het gelag oor die ondervinding.,Joe was kwaad dat hy seergemaak is.,2
419,Dit was herfs.,Todd se tuin was vol blare.,Hy het besluit dat hy hulle almal moes opraap.,"Toe hy klaar was, het hy hulle almal in 'n sak gesit.",Todd het hulle in die asblik gegooi.,Todd het die sak oopgemaak en die blare rondgesprei.,1
420,Tim het daarvan gedroom om 'n groot liggaamsbouer te word.,Hy het elke aand geoefen om sy doel te bereik.,Sy harde werk het vrugte afgewerp en hy het 'n plek in 'n gewilde wedstryd verdien.,Hy het sy vaardighede getoon deur meer as 250 pond op te lig.,Tim was baie vasbeslote.,Tim het nie baie vasbeslotenheid gehad nie.,1
421,Henry het na sy klas toe geloop.,Terselfdertyd het hy sy selfoonskerm met 'n doek probeer skoonmaak.,Ongelukkig het iemand hom raakgeloop.,Sy selfoon het uit sy hand geval en op die grond geland.,Die persoon het hom by Henry om verskoning gevra.,Henry was gelukkig en dankbaar.,1
422,Tami het besluit om aan vlugbal-toetse deel te neem.,"Sy was net in graad 8, maar sy het geweet sy is goed.",Sy het hard gespeel en alles gegee.,Sy het nie verwag dat die ander spelers so goed soos sy sou wees nie.,Tami het in die basketbalspan ingeskryf.,"Al die spelers was goed, maar sy het in die span ingekom.",2
423,Bob en Jim het eendag bal in die huis gespeel.,Hulle het die vaas omgegooi en dit in baie stukke gebreek.,Hulle was bang dat hulle ma kwaad sou word vir hulle.,Hulle het 'n bietjie gom gevind en die vaas versigtig weer vasgekleef.,"Hulle ma het haar nuwe, gebreekte vaas geniet.",Die gom het die vaas vasgehou en hulle ma het nooit uitgevind nie.,2
424,Steve was baie hartseer.,Steve se vriendin het met hom uitmekaar gegaan.,Hy het besluit om 'n liedjie vir haar te skryf.,Hy het sy hart in die liedjie gegooi.,Steve het gewonder of hulle ooit weer bymekaar kon kom.,Steve het 'n uur se ry weg gery om na 'n stripklub te gaan vir dwelms.,1
425,Gloria wou vir haar man blomme koop.,Gloria was geskok oor die prys van selfs net' n halfdosyn lelies.,Gloria het besluit om self van die blomme in haar tuin te pluk.,Sy het 'n paar narcissen en chrysante saamgebring.,Gloria het kort daarna om egskeiding aansoek gedoen.,Gloria se man het die gebaar waardeer.,2
426,Josh het elke dag basketbal gespeel.,Sy doel was om enige mandjie op die veld te kan maak.,Eendag het iemand hom uitgedaag om 'n wedstryd te hou.,"Die een wat die meeste skote maak, is die wenner!",John het gevlug en in vrees geskree.,Hy het die meeste skote gemaak en die wedstryd gewen.,2
427,Lauren wou nog altyd skinny jeans by partytjies dra.,Maar sy moet gewig verloor sodat die skraalbroek goed sal lyk.,Lauren begin 'n uitdagende oefenprogram.,Uiteindelik het sy genoeg gewig verloor om skraal jeans te dra.,Sy het hulle met trots gedra na die volgende partytjie.,Sy was jaloers.,1
428,Ek was op Hawaii op hoërskool.,Ons hele orkesklas het gegaan.,Dit het 9 uur geneem om daarheen te vlieg.,Dit was 'n tropiese paradys.,Ek het besluit dat ek meer na Hawaii wou gaan.,Hawaii was nie 'n goeie plek om na te reis nie.,1
429,"Sonny het in Texas gewoon, en dit was 'n warm somer.",Hy was so moeg vir die hitte.,Hy het besluit om 'n manier te vind om te kalmeer.,Aanvanklik kon hy aan niks dink nie.,Hy het besluit om sy verwarmers aan te sit.,Hy het toe besluit om in sy swembad te spring.,2
430,Chad was 'n ongelooflike sanger.,Hy was net te bang om te sing.,"Hy wou by 'n kerkkoor aansluit, maar het gedink dat sy vriende hom sou uitlag.",As gevolg van hom so verleë deur sy vaardigheid en passie.,Chad het die moed gekry om sy komedie-roetine te lewer.,"In plaas daarvan om te lag, het almal geapplaudisseer toe Chad uiteindelik gesing het.",2
431,"Ronald het twee kinders gehad, 'n seun en 'n dogter.",Dit was meer as genoeg.,Hy wou nie regtig hê dat twee eerlik moet wees nie.,Eendag het sy vrou vir hom gesê dat hulle 'n derde kind verwag.,"Hy was baie ongelukkig, maar was bang om te vertrek.",Sy oë het van opgewondenheid geglimlag.,1
432,Ek het verlede Woensdag 'n staptog gedoen.,"Terwyl ek geloop het, het ek iets teëgekom wat my bang gemaak het.",Voor my was 'n slang van 1 meter met kransagtige oë.,Ek het geskree en die hele pad terug na die hoofweg gehardloop.,Ek is 'n bioloog wat slange bestudeer.,Ek het die pad terug na my motor gevolg.,2
433,Mary het daarvan gehou om elke oggend koffie te drink.,Vandag was sy haastig.,Sy het na 'n koffiewinkel gegaan.,Sy het opgemerk dat die koffie verkeerd bestel is nadat sy weggery het.,Mary het in 'n peiling neergestort.,Mary het sowieso voortgegaan om te ry en gedrink.,2
434,Bill het pas weens sy werk na 'n groot stad getrek.,Hy het eensaam gevoel omdat hy niemand in die dorp geken het nie.,Bill het eendag ná werk besluit om saam met 'n paar medewerkers 'n drankie te gaan drink.,Hy het baie pret gehad om saam met hulle rond te hang.,Bill het daardie dag baie vriende gemaak.,Bill was kwaad vir sy medewerkers.,1
435,Billy wou 'n dokter word.,Hy het universiteit toe gegaan om 'n dokter te word.,"Nadat hy sy graad behaal het, het hy van plan verander.",Billy het 'n verpleegster geword in plaas van 'n dokter.,Hy het nooit spyt gevoel oor sy besluit nie.,Hy was so depressief dat hy 'n alkoholis geword het.,1
436,Quinton is uit sy woonstel geskors.,Hy was blut en het geen inkomste gehad nie.,Eendag het hy besluit om sy laaste dollar aan die lotto te spandeer.,Tot sy ongeloof het hy $50.000 gewen!,Quinton het terneergedruk gevoel.,Quinton was so gelukkig.,2
437,"Nadat Igor wakker geword het, het hy hom vir werk begin voorberei.",Hy het die stort aangeskakel en gewag dat dit warm word.,Die water het koud gebly.,Hy het gewonder of hy 'n koue stort moet neem of nie.,Hy het 'n koek geëet.,Igor het 'n koue stort geneem.,2
438,Tara het groot orkesmusiek bo alle ander alternatiewe verkies.,Sy was lief vir al die horings en ander koperinstrumente wat daarby betrokke was.,Sy het ander groot groepliefhebbers probeer vind.,Haar pogings was tevergeefs.,Tara het nog steeds daarvan gehou om alleen te luister!,Tara was 'n slegte meisie.,1
439,Ek het na Washington DC gereis om my kêrel te besoek.,Ons het baie plekke in die stad besoek.,"Maar een plek waarheen ek wou gaan, was die Withuis.","Hy het my na die Withuis geneem, en ek was so gelukkig.",Ons het die toer onderneem en die geskiedenis van die plek geniet.,Ons het die Withuis skielik verlaat en nie die toer gedoen nie.,1
440,My seun het verlede herfs 'n tromstel vir sy eenjarige niggie gekoop.,"Die stel het tromspaneel, 'n plaat en 'n sitplek gehad.",Sy niggie woon in NYC.,"Sy het dit gesien toe sy besoek aflê, en was opgewonde.",Sy haat musiek.,Sy wou op die tromme speel.,2
441,Maggie het haar eerste klavier konsert gehad vanaand.,Sy was baie senuweeagtig.,"Toe sy op die verhoog kom, het sy begin bewe.",Gelukkig het sy uiteindelik perfek gespeel.,Maggie is aangemoedig om meer te doen.,Maggie het die klavier opgegee.,1
442,Ed het van flieknaand saam met die gesin gehou.,Hulle het lekkergoed en drankies gekry en om die TV gekruip.,Hulle het Aladdin vanaand gekyk.,Maar Ed het aan die slaap geraak voordat dit geëindig het.,Ed was tevrede met die einde.,Ed het jammer gevoel dat hy aan die slaap geraak het.,2
443,Ek het besluit ek wil by 'n Kersfees klub aansluit by my bank.,Ek het die kassier gebel en gevra wanneer ek dit kan doen.,Sy het vir my gesê ek kan enige tyd inkom.,Ek het vanoggend ingeskryf vir die plan.,Ek is bly dat ek by die groep aangesluit het.,Ek is jammer dat ek by die groep aangesluit het.,1
444,Mac het 'n veganistiese vriend vir aandete gehad.,Hy het gekreun omdat hy geweet het dat hy nie steak of hamburgers kon maak nie.,Toe het hy aan 'n resep vir 'n Alfredo-sous van kasjobs gemaak.,Tot sy verbasing het die sous romerig en lekker uitgekom.,Hy het besluit om eerder vleisbrood te bedien.,Hulle het almal die maaltyd geniet.,2
445,Ryan het vir mall sekuriteit gewerk.,Hy het dikwels in die nagswaai gewerk.,Eendag het hy 'n wasbeer in die winkelsentrum gesien.,Hy het ure lank daarna gekyk totdat dit weg is.,Ryan was blind.,Ryan het besluit dat sy werk nogal saai is.,2
446,Johnny se onderwyseres het die klas met tuisgemaakte sneeukontjies vermaak.,Die onderwyser het elke leerling 'n gekleurde stroopverpakking laat kies.,"Toe dit sy beurt was, het Johnny kwaad geword toe hy sien dat daar net een kleur oor is.",Johnny se onderwyseres het gevra wat verkeerd is.,Johnny het vir die onderwyser gesê dat hy gelukkig is.,Johnny het vir die onderwyser gesê dat hy ontsteld is omdat hy nie meer kleure gekry het nie.,2
447,Tim moes kies tussen drie meisies om mee uit te gaan.,"Hy het van al drie gehou, maar hy moes 'n besluit neem.",Hy het met al drie van hulle gepraat om te sien wie van hulle hom meer gehou het.,Hy het uiteindelik met die meisie gegaan wat hom meer wou sien.,Tim is gay.,Tim was tevrede.,2
448,Jill het haar kêrel Joe oortuig om saam met haar na die Geocache te gaan soek.,"Hy het nie gedink dit klink lekker nie, maar het besluit om haar te vermaak.",Hulle het die plek deursoek waar die Geocache veronderstel was om te wees.,Ná meer as' n uur se soek kon hulle dit nie vind nie.,Jill het gehoop dat hulle dit gou sou vind.,Jill was bly dat sy nie Joe saamgebring het nie.,1
449,Brigid en haar vriendin Ella het albei klavierlesse geneem.,Ella se pa het vir haar' n duur klavier van' n bekende vervaardiger gekoop.,Brigid se pa kon dit net bekostig om vir haar 'n gebruikte regop klavier te koop.,Maar Ella was 'n dwase en ongevoelige meisie wat nooit geoefen het nie.,Ella het nooit goed geword op die klavier nie.,Ella het toe 'n ster - klavierspeler geword.,1
450,Dave wou 'n geweer koop.,Hy het na die wapenwinkel gegaan en baie vrae gevra.,Hy het na groot gewere en klein gewere gekyk.,Hy het besluit dat hy 'n groot geweer wil koop.,Dave was teen die tweede wysiging.,Dave het dit gekoop en was verheug oor sy aankoop.,2
451,Rose het met 'n trein na Long Island gegaan.,Daar het sy na die uiterste punt van die eiland gegaan.,Sy het na die strand by Montauk Point gegaan.,Dit was koud en winderig.,Rose was so warm dat sy haar baadjie uitgetrek het.,Rose het haar gesig teen die wind afgeskerm.,2
452,Drew het 'n tikmasjien vir 'n spesiale projek gebruik.,Hy het probeer om versigtig te wees aangesien hy nie sy woorde kon uitwis nie.,Maar uiteindelik het hy aan die slaap geraak.,Sy kop het op die sleutels geland en verskeie letters is getik.,Drew was bly dat sy projek vry van foute sou wees.,Drew moes weer die koerant begin tik.,2
453,Sarah was nog altyd gefassineer deur die naghemel.,"Toe Sarah se pa haar passie opmerk, het hy vir haar 'n nuwe teleskoop gekoop.",Sy was in ekstase.,Sy het elke aand buite gegaan om die naghemel ywerig te bekyk.,Sarah se pa het die teleskoop teruggeneem.,Sarah was lief vir haar nuwe teleskoop.,2
454,Kristen was moeg vir haar kamer.,Sy moet dit vir 'n verandering ronddraai.,Sy het dit nie meer as vier jaar verplaas nie.,Nadat alles verskuif sy sien 'n groot vlek waar haar bed bedek.,Melanie het besluit dat die kamer nou volmaak lyk.,Sy het besluit om 'n mat oor die vlek te sit.,2
455,My suster het by my ingetrek toe sy 35 was.,Sy het saam met 'n vroueklapper in 'n vervalle karavaanpark gewoon.,"Die man het haar een koue, donker nag na my huis toe opgespoor.",Hy het in my huis ingebreek terwyl ons geslaap het.,Ons het wakker geword en hom deur 'n venster sien ingaan.,"Hy het saam met ons aan tafel gesit, en ons het almal drankies gedrink.",1
