,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
283,"Dekle se zaljubi v fanta, ki jo ima rad.","Ugotovila je, da se njuni starši ne razumejo.",Fant in dekle se tako zelo ljubita.,"Toda nočejo raniti staršev, zato se ne približujejo.",A se vseeno srečata.,"Starša sta zelo srečna, ker se imata rada.",1
284,Nekega dne je v mojem rodnem mestu obiskal predsednika Združenih držav.,"Čakal sem v vrsti ure, da bi ga videl.","Stopil sem pred govornico, ko je imel ganljiv govor.","Ko je odhajal, mi je dal roko!",Bil sem navdušen.,-Nudil sem se.,1
285,Jakejev oče ga je peljal na prvo tekmo.,Prišli so zgodaj in imeli zelo dobre sedeže.,Jedli so hot dog in pili soda!,Jake je med tekmo videl celo svojega najljubšega igralca!,Jake je imel super dan na nogometni tekmi s svojim očetom.,Jake se ni zabaval.,1
286,Hotel sem narediti nekaj zabavnega.,Iščem nekaj poceni.,"Odločil sem se, da grem plavat.","Našel sem lokalno plažo, ki jo moram obiskati.",Peljal sem se na plažo.,"Odločil sem se, da obiščem Vegas.",1
287,Amy ni bila zadovoljna s svojim člankom.,"Namesto da bi ga dala, je izpustila pouk.","V kavarno je šla, da bi prepisovala.","Izdelala je članek, na katerega je bila ponosna.",Amy je začela hoditi v šolo v kavarni.,"Amy je dobila petico, a je v težavah, ker je izmuznila.",2
288,Steve je bil izurjen tesar.,Ženo je hotel presenetiti z novim kosom.,"Želela je novo mizo, zato se je odločil, da jo bo naredil.","Izrezal je vse les, sestavil mizo in jo obarval.",Steveova žena je bila navdušena nad darilom.,Steveova žena je istega dne vložila zahtevo za ločitev.,1
289,Ne verjamem v srečo.,Ampak oče moje punce je včeraj zlomil ogledalo.,Še pet sekund kasneje je z roko udaril v avto.,Potem pa je na poti v bolnišnico zadel jelena.,Golf ne štejem več za šport.,"Kot da mu sreča ne more biti slabša, je bila bolnišnica zaprta.",2
290,Jon se je počutil kot slab oče.,"Delal je tako pozno, da je pogosto zamudil otroke, ko je prišel domov.",Ob vikendih je bil utrujen in razdražen.,Neke sobote je njegov sin sedel na kavč in se naslonil na Jonovo roko.,John je šel v kino sam.,Jon je rad preživljal čas z otroki.,2
291,Ben je hodil po ulici in našel konec dolge vrvi.,Zgrabil jo je in jo potegnil.,"Še več vrvi je prišlo, a ne konec.","Ben je sledil vrvi, da bi videl, kam je šla.",Ben je bil očaran nad vrvjo.,Ben je šel teči.,1
292,Juan je hotel biti luchador.,Odraščal je ob gledanju televizije.,Vsak dan je vadil v kleti.,Sčasoma je bil dodan v majhne predstave.,"Juan je sklenil, da je biti luchador neumno.",Juan je bil na koncu zelo uspešen.,2
293,"V nedeljo je Tori izvedela, da je noseča!",Takoj je poklicala svojega moža in mu povedala dobro novico.,Torijin mož je bil prav tako navdušen.,O imenovanju otroka sta se pogovarjala skoraj pol ure.,Končno so se odločili za eno dečko ime in eno dekle ime.,"Tori je morala na terapijo, ker je bila tako razburjena.",1
294,Sara dela v pekarni.,"Na dieti je, zato ne more iti tja.","Nekega dne opazi, da je pekarna zaprla.",Naslednji teden se odpre trgovina z zdravo organsko sokovnico.,Sara se je nato lahko ustavila in kupila hrano.,Hrana je bila preveč nezdrava za Saro.,1
295,Rufus se je vpisal v novo šolo in tam nima prijateljev.,"Sprva je bil zaskrbljen, da ne bo nikogar srečal.","Kakorkoli, prijazen tip po imenu Ralph se je nekega dne predstavil Rufusu.","Zavedajo se, da so v istem razredu kemije.","Odločili so se, da bosta skupaj v razredu.","Rufus je vesel, da ima prijatelja v razredu geometrije.",1
296,Tom je za božič želel kemijski komplet.,"Njegova mama je rekla, da je to preveč nevarno za majhnega dečka.","Tom je namesto tega prosil za kužka, njegova mama pa se je nenadoma premislila.","Tom ni razumel zakaj, a mu je bilo vseeno.","Bil je vesel, da je dobil kemijo.","Razočaran je bil, ko je prejel kemični komplet.",1
297,Vsako jutro so na verandi kolibriki.,"Danes sem jih gledal, kot da so vznemirjeni.",Ena ptica se je zelo teritorialno obnašala.,Nenadoma je iz nikoder priletela velika črna ptica.,Preprosto je pojedel teritorialno kolibrico.,Ustrelil sem podgano in vrgel truplo v smeti.,1
298,Igrala sem v šolski predstavi.,Za kostum je potrebovala kroglo.,Nikjer nisem našel obročkov!,"Njena mama se je odločila, da bo doma sama izdelovala obroče.",Lo je ugotovil matematični problem.,Lo je imel najboljši kostum v predstavi.,2
299,Bil sem na svojem prvem delovnem dnevu.,Moj manager je nosil majico Beatlov.,Oba sva govorila o naši ljubezni do Beatlov.,Postala sva dobra prijatelja.,"Kasneje sva se odločila, da bova ustanovila majhno skupino.","Kasneje mi je moj manager povedal, da ne mara Beatlov.",1
300,Tyler je šel na bejzbolsko tekmo.,Videl je svojo najljubšo ekipo!,Njegova ekipa je igrala močno.,Njegova ekipa je zmagala!,Tyler je postal depresiven.,Tyler je bil navdušen!,2
301,Flora je začela trpeti zaradi zob.,"Ni marala zobozdravnika, zato je poskušala to prezreti.",Bolečina se je vse bolj in bolj poglabljala.,Končno je morala Flora naročiti obisk pri zobozdravniku.,"Bila je navdušena, ker je rada hodila k zobozdravniku.",Zobozdravnik ji je pomagal.,2
302,Derek rad bere.,Prebral je vse knjige v hiši.,"Potreboval je več za branje, vendar ni imel denarja.",Derek je dobil knjižnično kartico!,Derek ni nikoli več bral.,Derek zdaj bere ves čas.,2
303,Šla sem v bar s prijatelji.,"Bil sem brez denarja, a sem mislil, da jim bom delal družbo.","Izkazalo se je, da so bili vsi brez denarja.",Nihče od nas ni kupil ničesar in se ure pogovarjali.,"Bar je prosil mene in moje prijatelje, da po nekaj časa odidemo.","Potem sva se odločila, da greva v restavracijo.",1
304,Prejšnjo nedeljo sem bil v pralnici.,"Tudi tam je bilo lepo dekle, ki je perilo.",Šla sem gor in začela klepetati.,"Nasmehnil se je, vendar se ni zdel zainteresiran.","Pustil sem jo samega, a sem jo še naprej prikradljivo gledal.",Tistega popoldneva sem ji kupil obleko.,1
305,"Pat se je zbudila z željo, da bi se izmuznila iz službe.",Zjutraj je klical z lažnim bolnim glasom.,"Še uro po tem, ko je poklical, je dobil sporočilo.","Pravi mu, da je delo odpovedano, ker sneži.",Pat je sedel v avto in odpeljal na delo.,"Pat se je počutil neumnega, ker se je pretvarjal, da je bolan.",2
306,Greg je vozil kolo v trgovino.,"Ko je Greg šel mimo, se je iz uličice pojavila roka.","Greg je padel s kolesa, ko so ga potisnili na tla.","S pločnika je gledal, kako je moški odpeljal kolo.",Greg je prijavil in lopova so ujeli.,Greg je sodil na tekmovanju za kuhanje čilija.,1
307,Johnson ni nikoli rad bil zunaj.,"Njegova punca ga jeze, da ne bo mogel na kampiranje.","Johnson se odloči, da ji dokaže, da se moti.",Spakira šotor in gre na kampiranje za dolg vikend.,"Imel je bedni vikend, toda punci je rekel, da je bil super.",Johnson je bil navdušen nad naravo in je pogosto hodil na pohod.,1
308,"Jim je izgubil denarnico, v kateri je bil ves njegov denar.",Do naslednjega meseca ne bi imel več denarja za hrano za svojo družino.,Pete je našel denarnico na parkirišču.,V njem je bilo na stotine dolarjev in Pete je res želel nov televizor.,Pete je obdržal denarnico in denar podaril dobrodelnosti.,Pete je obdržal denarnico in kupil nov televizor.,2
309,"Sally je imela starejšo sestro, ki je bila dobra v vsem.","Nekega dne je sestri Mariji povedala, da se počuti negotovo.","Mary se ji je smejala in ji rekla, da ima tudi ona veliko prednosti.",Sally je gledala sebe drugače.,"Sally je mislila, da je njena sestra krut.",Sally je bolje.,2
310,To poletje sem moral svojega sina peljati na urgenco.,Igral je nogomet s prijatelji in je dobil udarec v glavo.,"Razbil si je obrvico in skrbelo nas je, da si je zlomil obraz.",Na srečo ni bilo zlomov.,Moj sin je umrl in pokopali smo ga na pokopališču.,Od šivov ima brazgotino.,2
311,Mala Lorelei je stara osem mesecev in ima zob.,"Njena mama je poskušala vse, da bi jo pomirila.","Poskusila je hladne zobne obroče, zdravila in nežno pomirjujoč čaj.",V zadnjem poskusu ji da piškote za zobje.,"Lorelei se je pomirila, ko je dobila piškot za zobje.",Lorelei je izbrala rože.,1
312,Prejšnji dan sem bil v parku.,Šel sem blizu jezera in videl nekaj rack.,"Odločil sem se, da jim dam malo kruha.",Zlobno so me lovili.,Račke so me zelo marale.,Pobegnil sem pred rackami.,2
313,Graham je hotel dobiti selfie palico.,"Ni imel veliko prijateljev, a je rad fotografiral.",Končno je skočil in kupil.,"Nekoč jo je uporabil, potem pa pozabil nanjo.",Potem je vsak dan uporabljal svojo selfie palico.,Končno ga je vrgel stran.,2
314,Lewis je poznal jamo kot svojo dlan.,"Pet speleologov, ki so prvič hodili za njim.",Nenadoma je nekaj netopirjev odletelo iz teme.,Vsi razen Lewisa so bežali nazaj proti vhodu v jamo.,Lewis je začel plesati.,"Lewis se je smejal in jim rekel, naj se ne bojijo netopirjev.",2
315,Sean in Sara sta nameravala kupiti kitaro.,Sean je pobral Saro in odpeljal v trgovino.,Notri so igrali z več različnimi kitarami.,Sara je izbrala najljubšo in jo prinesla na pultu.,Sara je kupil z navdušenjem.,"Sara se je odločila, da kupi Violo.",1
316,"Chris se ni veselil, da bo v petek šel v šolo.","Prišel je težek preizkus, za katerega ni bil pripravljen.","Ko je šel v posteljo v četrtek, je bil zaskrbljen.","Ko se je v petek zjutraj zbudil, je padlo skoraj 30 centimetrov snega!",Bill se je začel pripravljati za šolo.,Billu je bilo odleglo.,2
317,Martha je bila grozna kuharica in njen fant je to vedel.,Pripeljal jo je v kuharske oddaje in jih gledal z njo.,"Vadila je stvari, ki jih je naučila na predstavah.","Ko so dnevi minevali, se je njena kuhanje počasi izboljšalo.",Martha je sčasoma postala strokovna šivalka.,"Po nekaj časa je bilo vse, kar je Martha kuhala, zelo okusno.",2
318,"Bila je mačka, ki je ljubila mojega mačka.",Vsak dan jo je obiskal.,"Na koncu sem ga sprejela in ga spustila noter, in mu dala ime Tokio.","Zelo je zbolel, kar naenkrat.",Obe mački sta bili zelo zdravi.,Odpeljala sem ga k veterinarju in ozdravel je.,2
319,V pisarni v centru je bila rdeča preproka.,"Osebje se je pritožilo, da je vedno umazana.",Toda noben od njihovih sesalnikov ga ni mogel pravilno očistiti.,Zato so najeli profesionalnega čistilca preprog.,Končala je bolj umazano kot je bilo prej.,Po čiščenju je bila preprog skoraj nova.,2
320,Lexi je hotela biti zdrava.,Hotela je vroči kakav.,"Zato se je odločila, da ne bo dodala nobenega sladkorja.",Vroč kakav je bil dolgočasen.,Biti zdrav ni vedno zabavno.,"Všeč ji je bil krofec, ki ga je jedla.",1
321,Anna je hotela piščančja krila.,S svojim avtom je prišla do Buffala.,Tam je našla resnično restavracijo.,Naročila si je ducat vročih kril.,"Anna je pojedla vsa krila, ko je vozila domov.",Anna je bila zadovoljna s svojim lasagne.,1
322,Moj brat se je prejšnji teden boril z mano za daljinski upravljalnik.,"Končno smo se odločili, da ga delimo.",Vsak od nas ga bo nekega dne dobil.,"Moj brat se je potem prepiral, kdo naj ga dobi prvi dan.",Nikoli ne gledam televizije s svojim bratom.,"Privolila sem, da naj moj brat najprej uporabi daljinski upravljalnik.",2
323,Ivy je letala v majhnem oglednem letalu.,Nenadoma je pilot nekaj sporočil.,Letalo je imelo težave s krmilom in se je sesedlo!,Ivy se je hitro postavila v položaj za trčenje.,"Ko se je letalo nenadoma popravilo, je Ivy začutila val olajšanja.","Ivy je bila vesela, da je izbrala let.",1
324,"Joey je bil v drugem razredu, ki je rad barval v knjigah za barvanje.","Večino svojih barvnih svinčnikov je porabil, zato je imel samo rjave in črne.","Starši so mislili, da je Joey umetnik zaradi njegovih čudnih barv.","Njegovo delo so obesili na hladilnik, da bi ga vsi občudovali.",Joey je bil ponosen nase.,"Joey si želi, da bi ga njegovi starši cenili.",1
325,"John je imel jutri veliko predstavitev za stranko, vendar se je počutil nepripravljenega.","Ni bil živčen, ker je bil na predstavitvi.",John se je vedno počutil udobno pred množico.,Vendar pa je ta vsebina manjkala lepljenja in je potrebovala prefinjenje.,"John je odločil, da bo v službo prinesel pecivo.",John je predstavitve spremenil in bila je zelo uspešna.,2
326,Fred se je odločil za loterijo.,"Rad je igral, a nikoli ni zmagal.",Včeraj je kupil dve vozovnici.,"Ko je šel domov, je izvedel odlične novice.",Fred ni zmagal na loteriji.,Fred je zmagal na loteriji.,2
327,Gina je uporabljala stranišče na bencinski črpalki.,"Šla je umit roke, a ni bilo mila.",V omari pod umivalnikom je iskala nekaj.,Tudi tu ni bilo mila.,"Gina je ukradla milo, ki je bilo v kopalnici.",Zato se je morala zadovoljiti s pranjem rok.,2
328,"Ko je bil čas za kosilo, je mama zvonila.","Oče in Bill sta prepoznala ta zvok, ko sta ga slišala.",Previdno so opustili delo na dvorišču in si umivali roke.,"Mama je bila vesela, ko so končno prišli v hišo.","Nato je kričala, naj se vrnejo na delo.",Družina je sedla in skupaj uživala v obroku.,2
329,"Emmyin oče jo je peljal, da bi izbrala mačko.",Dva sta bila skupaj v kletki.,Ni jih mogla ločiti!,"Žalostno ji je bilo, da je morala izbrati.","Potem je Emmyin oče rekel, da lahko obdrži oba mačka.","Emmy je odšla jezna, ker je hotela psa.",1
330,Jill je šla na kolidž.,Jill je zelo trdo študirala.,Jill je opravila vse teste.,Jill je dobila diplomo.,Jill je našla lepo službo.,Jill je pogosto jedla fižol.,1
331,Jerry se je vedno želel naučiti igrati kitaro.,"Skrbelo ga je, da je prestar, da bi se naučil kaj novega.","Vendar se je odločil, da se bo vsak teden vpisal na tečaj kitare.",Končno je postal dober kitarist.,Jerry je hotel igrati kitaro za svoje prijatelje.,Jerry je kitaro vrgel v smeti.,1
332,Kyle je zbiral veliko stvari.,Imel je obsežno zbirko akcijskih figur.,Vsak dan je iskal nove figure za svojo zbirko.,Enkrat na mesec je pridobil novo številko.,Kyle je bil res v Marvel junaki.,"Kyle je mislil, da je bil Superman smešen.",1
333,"Francine je opazila, da vsi njeni prijatelji nosijo čevlje z visokimi petami.","Čeprav je imela rada, kako so bile pete videti, je sovražila, kako so se počutile.","Nekega dne se je odločila, da bo oblekla par lepih hlač, da bi se spoznala s prijatelji.","Vsi njeni prijatelji so ji komplimentirali, kako dobro sta izgledala.","Francine je bila vesela, da je nosila udobne čevlje!",Francine je ponovno testirala formulo za manjkajoči genom.,1
334,"Ko sem bil mlad, sem se rad skrival in se skrival.","Igral sem jo, tudi če drugi niso vedeli.",Skrila bi se in skočila na ljudi.,To sem počela ves čas v osnovni šoli.,"Ko sem postal starejši, sem moral nehati skače na ljudi.","Ljudje so bili zelo srečni, ko sem igral to igro brez njih.",1
335,Rachel je bral dnevno pošto.,"Našla je pismo, napisano v tujem jeziku.",Rachel je pismo pokazala prijateljem.,Nihče ni mogel brati ali razumeti pisma.,"Rachel ni hotela vedeti, kaj piše v pismu.","Rachel ga je odnesla profesorju jezikov, da bi ga prevedel.",2
336,Deb so odpustili zaradi zmanjšanja.,"Bila je zelo razburjena in šla domov, da bi se zmečkala.","Njen mož ji je rekel, da bo vse v redu, ampak Deb ni bila prepričana.",Naslednji dan ji je njen mož uredil razgovor pri delu.,"Deb je šla delat na isto službo, kjer je delala že leta.",Dobila je službo.,2
337,Bethany je bila sramotna zaradi las na rokah.,Poskušala ga je obrijati.,V nekaj tednih je spet zrasla.,Lasersko odstranitev dlak je imela.,"Želela si je, da bi spet zrasla.",Počutila se je bolje.,2
338,Ginin starši so se peljali v Illinois.,"Gina je sedela na zadnji sedež, zmačkana s svojimi bratoma in sestrama.","Kar je bilo še huje, bila je prometna hora.",Promet se je počasi plazil.,Gina je prišla ven in šla domov.,"Gina je zaprla oči in se potrudila, da bi zaspala.",2
339,Nekega poletja sva s sestro postavila stojalo z limonado.,Bil je prvi mesec v novi hiši in nikogar nismo poznali.,Malo ljudi je hodilo mimo in še manj se je ustavilo.,Stari pastor je prišel od sosednjih vrat.,Kupil nam je limonado in nam dal občutek dobrodošlice v soseski.,Na tla je polil našo limonado.,1
340,Bob se je preselil iz majhnega mesta v veliko mesto.,"Skrbelo ga je, da se bo vedno izgubil.","Prvi dan se je izgubil, ko je hotel priti domov iz službe.","Nato je Bob kupil navigacijski sistem, da bi se naučil, kje je.",Bob je dobro poznal področje in nikoli ni uporabil navigacijskega sistema.,Navigacijski sistem je pomagal Bobu.,2
341,Kelly je bral o hibridnih živalih na spletu.,Videla je slike zgrabiteljev.,Bila je navdušena nad njihovo velikostjo in močjo.,"Toda spraševala se je, če bi lahko živeli v divjini.",Kelly jih je videla samo v živalskem vrtu.,"Kelly se je spomnila, ko ji je babica pokazala rože.",1
342,Jorie je z družino obiskala dom Ane Frank v Amsterdamu.,Prebrala je knjigo.,Dom ji je bil majhen.,"Njena mama je jokala, ko je gledala skozi muzej.","Jorie je priznala, da je bila to zelo čustvena turneja.","Odločili so se, da obiščejo klub komedije zgoraj.",1
343,Clara je nekega dne šla domov s dela.,"Potem pa je ugotovila, da se je sama zaklenila zunaj!",Njeni ključi so bili tisti dan na kuhinjski mizi.,Poklicala je mamo.,Clara je rada bila zunaj.,Klarin mama je takoj pomagala.,2
344,Zadnjič sem malo počistil po stanovanju.,"Odločila sem se, da se znebim vsega nereda in papirjev na mizi.",Pod vsemi je bilo starejše pismo moje punce.,"Rekla je, da hoče prekiniti z mano.",Bila sem jezna in zmedena zaradi pisma.,Zelo sem bil vesel za pismo.,1
345,Ben je bil poročen s svojo srednjošolsko ljubljeno.,Poročena sta bila več let.,"Ben je nekega dne spoznal, da je bil v svojem zakonu nesrečen.",Odločil se je za afero.,Njegova žena je bila ponosna nanj.,Žena je izvedela in ločila sta se.,2
346,"Eden je stavil z drugim, da lahko premaga race.",Našli so raco in jo opazovali.,"Čeprav se ne zaveda, kaj se dogaja, ne mrgi.",Vendar pa je z nictitating membrano mokri oči.,Mož je končno zategnil.,Hotel je izgubiti stavo.,1
347,Shay je šel v morski park.,"Tam je videla znak, ki je oglaševal plavanje delfinov.",Shay je z veseljem dala svojih 40 dolarjev in se oblekla.,"Potem je skočila v bazen, da bi plavala z delfini.",Shay se je zabaval.,Shay res ni maral delfinov.,1
348,Lia je odšla v Anglijo.,Na avtobusni izlet je šla.,Turneja se je ustavila pri Stonehengu.,Lia je šla pogledat.,Lia ni marala Anglije.,Lia je posnela veliko fotografij Stonehenga.,2
349,Pijal sem kozarec soka.,Moj kozarec je prelil na pultu.,"Iščem nekaj, da očistim razlitino.",Našel sem paket papirnatih brisač.,Pospravila sem.,Iz smetnjaka sem naredila sendvič.,1
350,Arthur in njegovi prijatelji so se družili.,Pijali so pivo in se pogovarjali.,Nenadoma je zmanjkalo piva.,Arthur ni hotel vzeti zadnjega.,"Arthur je imel dober občutek, ker je vzel zadnjega.",Arthur je naročil še eno rundo za prijatelje.,2
351,Hester je vedno rada imela ravne lase.,Nekega dne jo povabijo na otvoritev galerije.,"Odločila se je, da si bo za to prireditev izravnala lase.","Prijatelji ji komplimentirajo, kako dobro izgleda.",Hester je ponosna na svoj videz.,Hester si je obrila glavo.,1
352,Jill je hotela kupiti nov avto.,Jill je peljala svoj stari avto do prodajalne.,Prodajalec je zamenjal Jillin stari avto za nov.,"Ko je plačala tudi prodajalcu, je Jill dobila nov avto.",Jill je bila navdušena.,Jill je bila depresivna.,1
353,Jaden je bil precej pozabljiv.,"Ni opazil, da je bil že Valentinovo.","Občutek je imel, da se mu mudi, zato je šel ven in kupil nekaj rož in čokolade.",Jadenova punca je prišla domov in našla sladkarije.,Jadenova punca je dobila po obrazu.,Jaden je rešil dan.,2
354,John je dobil kolo za rojstni dan.,Ni znal jahati.,Celo teden je vadil.,Ob koncu tedna je odstranil svoje pomožne kolesa.,Lahko je vozil kolo brez njih.,"Ugotovil je, da kolesarjenje ni zanj, in je namesto tega malce zaspal.",1
355,Quentin še nikoli ni bil na ladji.,Nekega poletja je Quentinova prijateljica povabila v njegovo hišo ob jezeru.,"Ko sta bila tam, sta Quentin in njegov prijatelj odšla na jadranje.",Bila je razburljiva izkušnja.,"Quentin je bil vesel, da je šel.","Quentin je prisegel, da ne bo nikoli več jadral.",1
356,Nek moški je naročil palačinke v restavraciji.,Nekaj minut kasneje mu je prinesla krožnik palačink.,"Mož se je pritoževal, da so palačinke preveč debele.",Natakar jih je prinesel kuharici.,Kuhar ga je pohvalil.,"Kuhar je odločil, da bo ponovno naredil palačinke.",2
357,Moji otroci so hoteli imeti hišnega ljubljenčka.,"Kot družina smo se odločili, da je to odlična ideja.","Šli smo v lokalni zavetišče za živali, da bi našli našega novega krznega prijatelja.","Ko smo prispeli, smo srečali črnega laboratorijca, ki smo ga vsi avtomatsko ljubili.","Odločili smo se, da črne laboratorij ne bi smel priti domov z nami.",Posvojili smo črno laboratorij in jo odpeljali domov.,2
358,Cvetovi v mojem vrtu umirajo.,So zbledli in sušijo od sonca.,"Prijatelj je prišel pomagat oceniti, kaj je narobe z mojimi rastlinami.","Ugotovila je, da potrebujejo več vode.",Po večjem zalivanju so moje rastline videti boljše kot kdajkoli prej.,Nisem jih še enkrat zalila.,1
359,Jill je igrala video igre s sestro.,"Jill je bila jezna, ker je izgubila vsako tekmo.",Jill je vzela kontroler in ga vrgla v televizor.,Televizijski zaslon je razpadel.,Jill in njena sestra nista mogla več igrati video iger.,Jill je postala boljša pri igranju video iger.,1
360,"Začel sem gledati Buffy, ubijalo vampirjev.","Po nekaj urah sem se počutil, kot da bi tekel.",Na žalost je bilo zunaj temno.,Nekaj časa sem stal na vhodu.,Potem sem zaspala do naslednjega jutra.,"Potem sem si predstavljala, da sem Buffy in tekla.",2
361,"Ko je bil star 12 let, se je Drew odločil postati zločinec.","Odločil se je, da bo brcnil vrata in ropal hiše.","Vadil je brckanje v vrata omare, da bi si pridobil moč.",Njegova mama je prišla domov in videla vsa vrata razbita.,Drew vedno želi ubogati zakon.,Njegova mama je bila zelo jezna.,2
362,"Dolgo časa, ko sem skuhala jajca, so bili slabi.",Po internetu sem iskala rešitev za svoj problem.,"Spletna stran je predlagala, da pečem jajca namesto da jih kuha.","Naredil sem, kar je zahtevala.",Pečena jajca so bila odlična.,Pustil sem lupino in jih pojedel cele.,1
363,Fant je videl četrtino na pločniku.,Nagnil se je in ga pobral.,"Ko je to storil, je na mestu, kjer je bil njegov glava, letela pljuvaška krogla.","Ko je pogledal okoli, je zagledal svojega glavnega sovražnika, ki je držal slamico.",Fant je bil hvaležen.,Fant je bil jezen.,2
364,"Hector opazi, da slušalke delujejo samo na eno uho.","Želi si kupiti nove, da bo lahko poslušal glasbo.","Končno najde dober par slušalk, ki si jih lahko privošči.",Kupil jih je in takoj začel poslušati glasbo.,"Hector se odloči, da ne mara glasbe.","Hector je vesel, da oba ušesa delajo.",2
365,Tom je hotel iti na tekmo New York Giants.,Vendar so bile vstopnice preveč drage.,"Končno je našel karte, ki so bile v njegovem cenovnem razponu.",Na koncu je sedel na zgornjem krovu.,"Kakorkoli že, užival je v gledanju tekme.","Tom je mislil, da je to najboljša hokejska tekma vseh časov.",1
366,Trip je oboževal lubenice.,Vsaj eno je pojedel na dan.,"Njegova mama mu je vedno govorila, da bo zraslo drevo, ki bo pogoltnilo semena.",Vedno jih je pogoltnil.,Trip je užival v okusu semen.,Trip je popolnoma nehal jesti lubenice.,1
367,"Angie, ki je delala na MTurku, je menila, da je marljiva.",Nekega dne jo je eden njenih najljubših prosilcev zavrnil.,Angie je bila presenečena in jim je poslala e-pošto.,"Odgovorili so, da njeno delo ni bilo dovolj dobro.","Angie je odločila, da bo prosilca prosila, naj zavrne več njenega dela.",Angie je skušala podrobno razpravljati o tem.,2
368,Donovan je povabil Trino na ples.,"Trina je imela rada Donovana, zato je privolila, a je bila zelo zaskrbljena.","Po šoli je tekla domov, da bi očeta prosila za pomoč.","Ko je oče prišel domov, je razložila situacijo in oče se je nasmehnil.",Trina je bila preklet.,Trinin oče jo je naučil plesati.,2
369,Andy je vedno želel imeti velik otroški kolo.,"Ko je dopolnil šest let, je za rojstni dan prosil za kolo.",Ni znal voziti kolesa.,Andyju je mama za rojstni dan podarila kolo.,Andy je jokal ure.,"Njegov oče ga je naučil, kako se vozi.",2
370,Suzy je šla v sladoledarno.,Naročila je vanilijski milkshake.,"Ko je hotela plačati za milkshake, se ji je nasmehnil.","Rekel ji je, da je zmagala na posebnem tekmovanju.","Rekel ji je, da mu dolguje 60 dolarjev.",Daje ji milkshake zastonj.,2
371,Ned in njegovi prijatelji so šli na sejem.,Zadnji denar je porabil za čokoladno bombažo.,"Ko je odhajal, je videl majhnega dečka, ki je jokal.",V vodo je spustil svojo sladkarijsko vatko.,Ned mu je dal svojo sladkarijo.,Kupil je še sladkorno vatko za fanta.,1
372,"Sebastian je opazil, da je sončno in toplo.",-Imel je opravke.,Ni imel volje opravljati svojih opravil.,"Sebastian je odločil, da je bolje biti zunaj.","Sebastian je bil tisti dan, ko je hotel ostati notri.",Sebastian je šel na sprehod.,2
373,Rashid je bil odličen voznik.,En dan je Rashidov brat zamujal v službo.,"Rashid je ponudil, da bo peljal brata.",Prišli so z dovolj časa.,Brat je vpil nanj in zapeljal vrata.,Njegov brat je bil hvaležen.,2
374,Ali je šla v restavracijo s hitro hrano in plačala s kreditno kartico.,"Kasir je dolgo čakal, da je vrnil njeno kartico.",Nekaj dni kasneje je Ali našla nenavadne transakcije na njeni kartici.,"Poklicala je banko, ki je odložila obtožbe.","Spraševala se je, če ji je blagajnik ukradel podatke.",Zahvalila se je blagajniku.,1
375,Iščem lepo sliko za dnevno sobo.,Zato sem ju včeraj iskal.,"Končno sem našel lepo žensko, ki sem jo ljubil.",Slika je bila vodopada.,"Odločila sem se, da ne bom kupila slike, ker mi ni bila všeč.",Kupil sem ga in ga prinesel domov.,2
376,Hotel sem napredovati.,"Odločil sem se, da bom poskušal dobiti napredovanje.",Celo leto sem trdo delal.,Moj šef me je nekega dne poklical v pisarno.,Moj šef me je takoj odpustil.,"Dobila sem napredovanje, ki sem ga želela.",2
377,Maggie in njeni starši so se preselili v novo mesto.,"Maggie je bila živčna, ker ni nikogar poznala.","Takoj ko se je preselila, se je predstavila.",Na koncu je dobila nekaj prijateljev.,Maggie je bila žalostna in osamljena.,Maggie je bilo všeč novo mesto.,2
378,Dan je hodil domov iz šole in videl okno.,V oknu trgovine je bil vlak.,"Dan si je tako močno želel, da bi lahko imel ta vlak.","Ko je Dan prišel domov, mu je mama povedala, da ima presenečenje.",Dala je Danu vlak.,"Danova mama mu je rekla, naj se pripravi za šolo.",1
379,Gina je hotela ukrasti ključ od hiše svoje matere.,"Počakala je, da se njena mama naspava.",Vzela je mamino torbico v kopalnico.,Tiho je odstranila ključ iz verige.,"Gina je torbico vrnila tja, kjer jo je našla.","Potem je Gina povedala mami, kje je ključ.",1
380,Bil je moški iz Kentuckyja.,"Ljubil je dekle, ki je živelo v Louisiani.","Odločil se je, da se mora preseliti.","Preselil se je, da bi bil z njegovo ljubeznijo.",Človek se je preselil v Teksas.,Človek se je preselil v Kentucky.,2
381,Tim je padel na matematiko.,"Vedel je, da če ne bo opravil, bo moral iti v poletno šolo.",Zelo je bral in prosil za dodatne ocene.,"Zadnji dan šole je izvedel, da je propadel.",Tim je bil navdušen.,Tim je bil zelo razočaran.,1
382,"Mary-Anne se je počutila osamljeno in se je odločila, da bo posvojila mačko.","Šla je v lokalno humanitarno združenje, da bi začela postopek.","Medtem ko je gledala, je ena od mačk miauvala nanjo.",Mary-Anne je ljubko ljubila mačko in to je bila ljubezen na prvi pogled.,"Odločila se je, da ni prava mačka.",Mačko je vzela s seboj domov.,2
383,Kot otrok sem se učila gimnastiko.,Učil sem se ravnovesja in se na njem premikal.,"Ko sem se vrtil z žarka, sem pristal narobe.",Zlomil sem si gleženj in tako zelo me je bolelo!,Hitro so me odpeljali v bolnišnico.,Vstal sem in se vrnil na ravnovesje.,1
