,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
239,Jag körde min motorcykel över gatan.,Jag tog en stig som ledde till en ridbana.,Jag körde några varv.,Jag kört hem.,Jag rengjorde min motorcykel när jag kom hem.,Jag ändrade wifi-lösenordet för att förbättra säkerheten.,1
240,Ryan blev kallad av sin vän för att hoppa över jobbet en dag.,Han missade sitt tåg till jobbet och gick istället till parken.,Ryan och hans vän lekte med fåglar i parken hela dagen.,De lämnade parken och träffade Ryans chef.,Ryan fick sparken.,Ryan blev befordrad.,1
241,En man körde i många timmar på motorvägen.,Han såg en skylt för en vila stopp två miles bort.,Han satte bilen i rätt körfält i förväg.,Han tog utgången till vila.,Mannen stannade vid rastplatsen och steg ur bilen.,Mannen fortsatte köra några timmar till.,1
242,Josiah var en bebis som försökte krypa för första gången.,För att hjälpa honom satte hans mor fram en spännande leksak som ringlade.,"När hon fick leksaken att skramla, blev Josiah mycket intresserad.",Han började ta tag i marken och steg mot sin mamma.,Josiah kröp till sin mamma och tog leksaken.,Josia rullade sig över och lekte med sina fötter.,1
243,Jag ville ha ett husdjur på min födelsedag.,"Jag visste inte vad jag skulle köpa, jag hade redan hundar.",Jag tittade runt på Facebook och såg en mini gris.,Jag hämtade henne.,Jag tog med mig en hund hem eftersom jag redan har så många hundar.,Jag körde hem med minigrisen i bilen.,2
244,Sam ville bli sångare.,Så han gick med i en sångkurs på sin högskola.,På första dagen i skolan var alla tvungna att sjunga en sång.,Sam var väldigt generad första dagen.,Men alla hans klasskamrater var väldigt stödjande.,Hans klasskamrater lärde honom att övervinna sin höjdskräck.,1
245,Matt var aldrig den mest självsäkra killen.,"Han var kär i sin granne Lexy, men var rädd.",Men när balen närmade sig bestämde han sig för att göra något.,"Matt bad Lexi att vara hans dejt, och hon sa omedelbart ja.",Matt och Lexi hade det jättekul på balen.,Matt var olycklig när händelserna tog sin vändning.,1
246,Shyanne hade ett stavningstest.,Hon ville passera den.,Hon studerade hårt.,Hon gjorde en hundring.,Hon var hjärtskär.,Shyanne var överlycklig.,2
247,"John ville ha pizza, men han var pank.",Då kom han ihåg att han hade vunnit en gratis pizza förra veckan!,Han ringde pizzeria och gav dem sin kod.,De skickade honom gratis pizza en timme senare.,John åt morötter istället.,John slukade sin pizza.,2
248,Jill var på danslektion runt 20.,Han gjorde sig redo och körde till mötesplatsen.,Han var bara en av de första som provspelade.,Efter hans framträdande blev domarna imponerade.,"Han väntade på ett samtal, men han hörde aldrig av domarna igen.",Han fick många utmärkelser för sina dansföreställningar.,2
249,Vi försökte stanna uppe sent igår kväll.,Vi drack kaffe.,Vi åt choklad.,Vi sprang runt i soffan.,Sen kollapsade vi på soffan och sov efter lunch.,Vi sprang i hopp om att förbättra vår hastighet.,1
250,Ally hade sparat sina extra mynt i en burk i åratal.,"Hon ville ha en ny mobil, men hon hade inte tillräckligt med pengar.",Hon tänkte räkna växeln i sin växelkopp.,Till hennes förvåning fanns det över 300 dollar i burken.,Ally använde de tre hundra dollarna för att köpa kläder.,Så hon köpte en ny mobil.,2
251,Mamma bad mig hämta några saker från affären.,Jag bestämde mig för att ta med mig cykeln till affären i stället för att gå.,Jag träffade en vän och erbjöd henne en åktur på min cykel.,När vi åkte framåt bröt min cykel i två delar.,Jag insåg att min cykel bara hade varit lämplig för en ryttare.,Jag slängde min begagnade handduk i rännstenen.,1
252,I bilen var hela familjen upphetsad.,Efter 9 timmars körning var de på sin farmor block.,Framåt kunde de se hennes hus.,Huset var upplyst trots den sena klockan fyra på morgonen.,De bestämde sig för att vända om.,De kunde inte vänta med att se mormor!,2
253,Ana hade skjutit upp tvättningen.,Till slut kunde hon inte längre undvika det.,Hon bar alla sina kläder till tvättstugan.,Under flera timmar tvättade och torkade hon dem.,Ana bestämde sig för att aldrig vänta så länge igen.,Ana tog flera timmar på sig att torka medicinska örter.,1
254,Mark gick till köpcentret.,Han såg ett par hörlurar som han ville ha men inte hade råd med.,Han bestämde sig för att stjäla hörlurarna.,Mark blev då fångad av någon som arbetade.,Arbetaren tackade Mark för hans beskydd.,Mark har ett domstolsmöte nästa vecka.,2
255,Mina vänner gav mig ett pussel till jul.,Jag har inte öppnat den än.,Jag har alltid tänkt det men det kommer alltid upp saker.,Som att prata med dig nu.,Jag kan inte vänta med att börja måla efter siffror!,Men om ett ögonblick ska jag börja pusslet.,2
256,Rex har inte städat sitt rum på årets dag.,"Eftersom han sällan får besök, ser han ingen anledning att städa.",Men en dag bestämmer han sig för att städa upp.,Rex dammsuger golvet och gör sin säng.,Rex älskar att städa badrum.,Han mår bättre i sitt rum.,2
257,Jag var rädd för provet imorgon.,Eftersom provet är tufft bestämde jag mig för att studera hela natten.,Jag hoppade över middagen för att få lite extra tid.,Jag var förberedd på provdagen.,Jag gick med topp i provet.,Jag föll i provet.,1
258,Min familj var på semester i Italien.,Vi ville ha ett gruppfoto.,Vi bad en främling att ta den åt oss.,De är skyldiga.,München såg bra ut i bakgrunden.,Det var vår favoritbild på semestern.,2
259,Jag vaknade och letade efter en skjorta i garderoben.,Allt var smutsigt och på golvet.,Jag tog upp en skjorta för att se om den luktade illa.,Jag hittade en blå skjorta som inte stank.,Jag tvättade den blå skjortan.,Jag hade den blå skjortan.,2
260,JJ spelade hela dagen.,När kvällen kom var han trött.,Han somnade nästan i badet och hans mamma sa att det var läggdags.,"Hans mor klädde honom i pyjamas, tog honom till sängen och sjöng för honom.",Han somnade.,JJ var uppe hela natten.,1
261,De två jägarna diskuterade om var de skulle vara i skogen.,De visste inte om de hade kommit till rätt plats.,Deras uppmärksamhet blev distraherad när en stor tjur kom in i glädjen.,Männen blev förskräckta.,En jägare gäsade och gick iväg.,Det var då de visste att de var på rätt ställe.,2
262,Todd har ett stort prov imorgon.,Han har inte studerat alls.,Det räknas som 50 procent av hans betyg.,Todd vet inte vad han ska göra.,Todd är stolt över sig själv.,Todd bestämmer sig för att studera så mycket han kan innan imorgon.,2
263,Maggie behövde en ny vän.,Hon var trött på att vara ensam.,Till slut träffade hon en vän på bokklubben.,Flickorna var tillsammans varje dag.,Maggie var glad över att ha en ny kamrat.,Maggie ville vara ensam.,1
264,Min rumskompis har fått ett nytt jobb på det stället jag går i.,Vi bestämde oss för att åka till jobbet tillsammans.,Vi satte oss i bilen och åkte ut tillsammans.,Resan verkade mycket kortare med någon att prata med.,Jag hade ingen att prata med.,"När resan var över, gick vi skilda vägar.",2
265,Brittany älskade att spela tv-spel på nätet.,Men folk trakasserade henne när de kämpade för hennes kön.,Brittany slutade nästan spela men hittade en tjejspelgrupp på Facebook.,Efter att ha gått med började hon leka med flickor hon träffade på nätet.,Till slut hatade hon alla män.,Hon kände sig bättre när hon spelade med trevligare människor.,2
266,Bobby hade aldrig varit på en karneval förut.,Hans vän Sam bjöd honom att följa med sin familj.,Det fanns så mycket att se och göra!,Bobbys favoritaktivitet var att rida på pariserhjulet.,Bobby var uttråkad.,Bobby gillade karnevalen.,2
267,Jag lyssnade på radio idag.,En ny sång kom på som jag gillade.,De sa aldrig vad det hette.,Jag lyssnade men det kom aldrig upp.,Jag hoppas att jag aldrig hör den låten igen.,Så jag skrev in texterna i Google.,2
268,Al och Val var väldigt nära tvillingar.,"De klädde sig likadant, pratade likadant och var tillsammans dygnet runt.",En dag fick Val diagnosen dödlig cancer.,"Hon dog snart, och Al var helt förkrossad.",Al och Val gick ut och åt.,Al kände sig ännu mer ensam med tiden.,2
269,Jag har fått tre körböter i mitt liv.,Alla tre när jag var tonåring.,Jag är förvånad att jag inte förlorade mitt körkort.,Det kostar mig mycket pengar att få bort dem alla från mitt register.,Jag önskar att jag hade fått fler biljetter.,Jag kör nu med normal hastighet.,2
270,David har alltid drömt om att besöka Oregon.,"Han har inte mycket pengar, men han börjar spara lite.",David har äntligen pengar till sin resa till Oregon.,På sin resa äter han lokal mat och ser fantastiska sevärdheter.,David lär sig spela piano.,Han har det så trevligt i Oregon.,2
271,Gymnasieeleven gick till tandläkaren.,Hon fick höra att hon behövde tandställning igen.,Hon var inte lycklig.,Hon fick tandställning och hade mycket smärta.,Men det var värt det när hon såg sina rätade tänder.,Hon kunde inte vänta med att få sina tandställningar stramade vid varje besök.,1
272,"Jayne besökte Alden, New York.",Hennes farbror hade en gård där.,Hon hjälpte till med djuren.,Sedan hjälpte hon till att skörda grönsakerna i trädgården.,Jayne åt en utsökt måltid av frukterna av sitt arbete.,Jayne bestämde sig för att sätta eld på trädgården och förstöra gården.,1
273,Seth har jobbat på en luftkonditioneringsfabrik i sex år.,En dag sammankallar hans chef ett möte för hela avdelningen.,Seths chef meddelar att fabriken måste stängas.,Seth inser i skräck att han måste hitta nytt jobb.,Seth tror att han kan få jobb på luftkonditioneringsfabriken.,Seth tycker att det är en bra idé att uppdatera sitt CV.,2
274,Amy körde till skolan när hennes bil stannade.,Hon ringde sin pappa.,Han kom och informerade henne om att bränslepumpen var ur funktion.,De ringde efter en bogserbil för att dra hem bilen.,Amy körde sedan till skolan.,Amy fick sedan gå till skolan.,2
275,Rod rökte hela sitt liv.,En natt somnade han medan han tittade på tv.,Hans cigarett var fortfarande tänd och föll på golvet.,Det satte eld på hans lägenhet.,Rod dog i branden.,Rod var stolt över vad han hade gjort.,1
276,Barry var glad att han äntligen registrerade sig för att rösta.,Han gick till valplatsen nära sitt hem.,När han gick in i byggnaden såg han alla kampanjskyltar.,Han visste redan hur han skulle rösta.,Barry röstade.,Barry vände sig om och gick hem.,1
277,Johnny körde en dag när han kände en konstig bumpiness.,Han stannade och såg att hans däck var platta!,Han insekterade det närmare och såg att han hade kört över en spik.,Johnny fick sätta på sig munken och köra till en verkstad.,Johnny var väldigt glad att han hade ett punkterat däck.,De fixade det och Johnny körde hem.,2
278,Amy ville ha mer utrymme i sitt hem.,Hon bestämde sig för att leta efter en ny lägenhet.,Amy hittade en ny lägenhet till rätt pris nära sitt jobb.,Amy besökte lägenheten för att se den personligen.,"Hon flyttade till en mindre, billigare lägenhet.",Amy skrev på ett hyresavtal och flyttade in i lägenheten.,2
279,Mina bröder och jag delade pizza.,Det fanns bara en bit kvar.,Vi ville alla det.,Innan någon kunde säga nåt slickade jag den.,Jag måste äta en bit.,Jag åt en hamburgare.,1
280,May var en katt från ett djurhem som adopterades.,Cathy och hennes familj besökte djurbutiken på adoptionsdagen.,Cathy blev kär i May så fort hon såg henne.,"Efter att ha ansökt om att adoptera May och fått godkännande, adopterade Cathy May.",May och Cathy kom bra överens.,May gick ut och Cathy såg henne aldrig igen.,1
281,Monica var en åttaårig flicka som älskade att sticka halsdukar.,En dag blev Monica inbjuden till en födelsedag.,Monica hade inte pengar att köpa en present till sin vän.,Monica bestämde sig för att sticka en halsduk åt henne.,Monica blev glad när hon såg sin vän beundra den hemlagade gåvan.,Monica har stickat halsduken för att donera till ett barnhem.,1
282,Den misstänkte såg att celldörren var olåst.,Han tryckte på den och den öppnades.,"Ingen såg honom, så han flydde.",Han gick lugnt ut från polisstationen.,Den misstänkte bestämde sig för att överlämna sig.,Ingen verkade märka den misstänkte.,2
283,En flicka blir kär i en pojke och han gillar henne också.,Hon får reda på att deras föräldrar inte kommer överens.,Pojken och flickan älskar varandra så mycket.,Men de vill inte såra sina föräldrars känslor så de håller sig borta.,Men så småningom kommer de ihop ändå.,Pojken och flickan föräldrarna är mycket glada att de älskar varandra.,1
284,En dag besökte USA:s president min hemstad.,Jag väntade i rad i timmar för att få träffa honom.,Jag stod framför podiet medan han höll ett rörande tal.,"När han gick, skakade han min hand!",Jag var överlycklig.,Jag var helt uttråkad.,1
285,Jakes pappa tog med honom till hans första fotbollsmatch.,De kom tidigt och hade bra platser.,De åt korv och drack läsk också!,Jake såg till och med sin favorit spelare under matchen!,Jake hade det jättekul med sin pappa på fotbollsmatchen.,Jake hade inte kul den dagen.,1
286,Jag ville göra nåt kul.,Jag letade efter något billigt att göra.,Jag bestämde mig för att bada.,Jag hittade en lokal sjöstrand att besöka.,Jag körde till stranden.,Jag bestämde mig för att besöka Vegas.,1
287,Amy var missnöjd med sin uppsats.,"Istället för att lämna in den, hoppade hon av.",Hon gick till ett kafé för att skriva om.,Hon skrev en artikel hon var stolt över.,Amy började gå i skolan på kaféet.,Amy fick ett A i papperet men har problem för att hon hoppade av.,2
288,Steve var en skicklig snickare.,Han hade en plan att överraska sin fru med ett nytt stycke.,"Hon hade velat ha ett nytt skrivbord, så det var det han bestämde sig för att göra.","Han skar ner allt trä, satte ihop skrivbordet och fläckade det.",Steves hustru var extatisk över gåvan.,Steves fru ansökte om skilsmässa samma dag.,1
289,Jag tror inte på tur.,Men min flickväns pappa krossade en spegel igår.,Inte ens fem sekunder senare slog han handen i bilens dörr.,På väg till sjukhuset kör han på en hjort.,Jag ser inte längre golf som en sport.,"Som om hans tur inte kunde bli värre, var sjukhuset stängt.",2
290,Jon kände sig som en dålig pappa.,Han jobbade så sent att han ofta missade barnen när han kom hem.,På helgerna var han trött och sur.,En lördag satte sig hans son ner på soffan och lutade sig mot Jons arm.,John gick själv på bio.,Jon älskade att umgås med barnen.,2
291,Ben gick längs gatan och hittade en sträng.,Han tog upp den och drog på den.,Mer sträng kom men inte slutet.,Ben följde strängen för att se vart den gick.,Ben var fascinerad av strängen.,Ben har gått och sprungit.,1
292,Juan ville bli en luchador.,Han växte upp med att se dem på tv.,Han övar varje dag i källaren.,Till slut fick han jobb på små utställningar.,Juan bestämde att det var en dum strävan att bli luchador.,Juan blev till slut mycket framgångsrik.,2
293,På söndag fick Tori veta att hon var gravid!,Hon ringde genast sin man för att berätta de goda nyheterna.,Toris man var lika upphetsad.,De diskuterade barnnamn i nästan en halvtimme.,De valde ett pojke- och ett flicke- namn.,Tori var så upprörd att hon var tvungen att gå till terapeut.,1
294,Sara jobbar i ett bageri bredvid.,"Hon är på diet, så hon kan aldrig gå dit.",En dag märker hon att bageriet har stängt.,Nästa vecka öppnar en hälsosam ekologisk juicebutik.,Sara kunde då komma förbi och hämta mat.,Maten var för ohälsosam för Sara.,1
295,Rufus har precis skrivit in sig på en ny skola och han har inga vänner där.,Först känner han sig orolig och orolig att han inte kommer att träffa någon.,Men en trevlig kille som heter Ralph presenterar sig för Rufus en dag.,De inser att de är i samma kemi klass.,De bestämmer sig för att vara labbpartners i sin klass tillsammans.,Rufus är glad att ha en vän i geometriken.,1
296,Tom ville ha ett kemisats till jul.,Hans mamma sa att det var för farligt för en liten pojke.,"Tom bad om en valp istället, och hans mamma ändrade plötsligt åsikt.","Tom förstod inte varför, men han brydde sig inte.",Han var glad över att få kemin.,Han blev besviken när han fick kemiset.,1
297,Tidigt varje morgon besöker kolibrier min veranda.,Idag när jag såg dem verkade de upprörda.,En fågel var väldigt territoriell.,Plötsligt kom en stor svart fågel från ingenstans.,Den åt den territoriella kolibrien lätt.,Jag sköt råttan och kastade kroppen i soporna.,1
298,Jag var med i en skolpjäs.,Hennes kostym krävde en korgrock.,Jag hittade inga ringar!,Hennes mamma bestämde sig för att göra ringarna själv hemma.,Lo hittade på matteproblemet.,Lo hade den bästa kostymen i pjäsen.,2
299,Jag var på min första arbetsdag.,Min manager hade på sig en Beatles-T-shirt.,Vi pratade om vår kärlek till Beatles.,Vi blev goda vänner.,Senare bestämde vi oss för att bilda ett litet band.,Senare sa min chef att han inte gillade Beatles.,1
300,Tyler gick till en basebollmatch.,Han såg sitt favoritlag!,Hans lag spelade hårt.,Hans lag vann!,Tyler blev deprimerad.,Tyler var upphetsad!,2
301,Floras tand började göra ont.,"Hon hatade tandläkaren, så hon försökte ignorera det.",Smärtan blev värre och värre.,Till slut var Flora tvungen att boka tid hos tandläkaren.,Hon var glad för att hon älskade att gå till tandläkaren.,Tandläkaren fick hennes tand att må bättre.,2
302,Derek gillar att läsa.,Han läste alla böcker i huset.,"Han behövde läsa mer, men hade inte pengar.",Derek har ett bibliotekskort!,Derek läste aldrig igen.,Derek läser hela tiden nu.,2
303,Jag gick till en bar med några vänner.,"Jag var pank, men trodde att jag kunde hålla dem sällskap.",Det visade sig att de var alla pank också.,"Ingen av oss köpte något, och vi pratade i timmar.",Baren bad mig och mina vänner att lämna efter ett tag.,Efter det bestämde vi oss för att gå på restaurang.,1
304,Jag var på tvättstugan i söndags.,Det var en söt tjej som tvättade där också.,Jag gick upp och började snacka.,"Hon log, men verkade inte intresserad.",Jag lämnade henne ensam men fortsatte att smyga små blickar.,Jag köpte en klänning till henne den eftermiddagen.,1
305,Pat vaknade med en stark lust att leka på jobbet.,Han ringde in den morgonen med en falsk sjuk röst.,Inte ens en timme efter att han ringde får han ett sms.,Det säger att jobbet är inställt för att det snöar.,Pat satte sig i bilen och körde till jobbet.,Pat kände sig dum för att låtsas vara sjuk.,2
306,Greg cyklade till affären.,En arm dök upp från en gränd när Greg gick förbi.,Greg föll av cykeln när han blev knuffad till marken.,Han såg från trottoaren när en man åkte iväg med sin cykel.,Greg anmälde det och de fångade tjuven.,Greg var domare i chili-tävlingen.,1
307,Johnson har aldrig gillat att vara utomhus.,Hans flickvän retar honom för att han aldrig kan åka på en campingresa.,Johnson bestämmer sig för att bevisa att hon har fel.,Han packar ett tält och åker på camping för en lång helg.,"Han hade en usel helg, men sa till sin flickvän att det var bra.",Johnson var en utomhusälskare och vandrade ofta.,1
308,Jim förlorade plånboken med alla sina pengar.,Han skulle inte ha mer pengar till mat för sin familj förrän nästa månad.,Pete hittade en plånbok på parkeringen.,Den innehöll hundratals dollar och Pete ville verkligen ha en ny TV.,Pete behöll plånboken och gav pengarna till välgörenhet.,Pete behöll plånboken och köpte en ny TV med pengarna.,2
309,Sally hade en äldre syster som var bra på allt.,En dag berättade hon för sin syster Mary att hon kände sig osäker.,Mary skrattade åt henne och sa att hon också hade många starka sidor.,Sally såg på sig själv på ett annat sätt.,Sally tyckte att hennes syster var grym.,Sally mår bättre.,2
310,Jag var tvungen att ta min son till akuten i somras.,Han spelade fotboll med några vänner och blev träffad i huvudet.,Han splittade ögonbrynen och vi var oroliga för att han hade brutit ansiktet.,"Tack och lov, det var ingen fraktur.",Min son dog och vi begravde honom på kyrkogården.,Han har ett ärr från stygnen.,2
311,Lilla Lorelei är åtta månader gammal och börjar få tänder.,Hennes mor har försökt allt för att lugna henne.,"Hon har provat kalla tandringar, mediciner och ett milt lugnande te.",I en sista ansträngning ger hon henne en tandfödande kaka.,Lorelei lugnade ner sig efter att ha fått den här småkaken.,Lorelei valde att få blommor.,1
312,Jag var i parken häromdagen.,Jag gick nära sjön och såg några ankor.,Jag bestämde mig för att kasta lite bröd på dem.,De jagade mig i ett rasande sätt.,Ankorna gillade mig mycket.,Jag sprang från ankorna.,2
313,Graham ville ha en selfie stick.,Han hade inte många vänner men älskade att ta bilder.,Han tog äntligen risken och köpte en.,Han använde den ett par gånger och glömde sedan bort den.,Han använde sin selfie stick varje dag efter det.,Till slut kastade han bort den.,2
314,Lewis kände grottan som sin egen hand.,Fem förstagångsgrävare gick bakom honom.,Plötsligt kom några fladdermöss ner från mörkret ovanför.,Alla utom Lewis sprang tillbaka mot grottans ingång.,Lewis började dansa.,Lewis skrattade och sa till dem att inte vara rädda för fladdermöss.,2
315,Sean och Sara skulle köpa en gitarr.,Sean hämtade Sara och de körde till affären.,Inuti spelade de med flera olika gitarrer.,Sara valde sin favorit och de tog den till disken.,Sara gjorde inköpet entusiastiskt.,Sara köpte en Viola istället.,1
316,Chris såg inte fram emot att gå till skolan på fredag.,Det kom ett svårt prov som han inte var redo för.,När han gick till sängs på torsdag var han orolig.,När han vaknade på fredagsmorgonen hade nästan en fot snö fallit!,Bill började förbereda sig för skolan.,Bill kände sig lättad.,2
317,Martha var en dålig kock och hennes pojkvän visste det.,Han introducerade henne för matlagningsprogram och tittade på dem med henne.,Hon övar på saker hon lärde sig på showen.,Med tiden blev hennes matlagning bättre.,Martha blev en skicklig sömnadare efter ett tag.,Efter ett tag var allt Martha lagade gott.,2
318,Det var en vild katt som älskade min katt.,Han kom förbi för att träffa henne varje dag.,Jag tog honom till slut och lät honom komma in och gav honom namnet Tokyo.,"Han blev väldigt sjuk, helt plötsligt.",Båda katterna var mycket friska.,Jag tog honom till veterinären och han blev bättre.,2
319,Ett kontor i centrum hade en röd matta.,Kontorpersonal klagade på att det alltid var smutsigt.,Men ingen av deras dammsugare kunde rengöra det ordentligt.,Så de anlitade en professionell mattrengörare.,Det slutade smutsigare än det var innan.,Mattan såg nästan ny ut efter att den rengjorts.,2
320,Lexi ville vara frisk.,Men hon ville ha varm kakao.,Så hon bestämde sig för att inte lägga till socker.,Den varma kakaon smakade tråkigt.,Att vara frisk är inte alltid kul.,Hon älskade munken hon åt.,1
321,Anna ville ha kycklingvingar.,Hon körde hela vägen till Buffalo.,Där hittade hon en äkta restaurang.,Hon beställde ett dussin varma vingar.,Anna åt alla vingar när hon körde hem.,Anna var nöjd med sin lasagne.,1
322,Min bror kämpade med mig för fjärrkontrollen förra veckan.,Till slut bestämde vi oss för att dela upp dess användning.,Vi skulle få det alla en dag.,Min bror bråkade om vem som skulle få det första dagen.,Jag tittar aldrig på tv med min bror.,Jag gick med på att låta min bror använda fjärrkontrollen först.,2
323,Ivy flög i ett litet sightseeingplan.,Plötsligt gjorde piloten ett tillkännagivande.,Flygplanet hade problem med rodret och var på väg ner!,Ivy satte sig snabbt i kraschläge.,När planet plötsligt korrigerade sig kände Ivy en våg av lättnad.,Ivy var glad att hon hade valt att flyga.,1
324,Joey var en andra klass elev som gillar att måla i färgböcker.,Han hade slitit ner de flesta av sina färgfärgkritor så han hade bara bruna och svarta.,Hans föräldrar trodde att Joey var en konstnär på grund av hans konstiga färger.,De hängde upp hans verk på kylskåpet för alla att beundra.,Joey kände sig stolt över sig själv.,Joey önskar att hans föräldrar uppskattade honom.,1
325,"John hade en stor presentation i morgon, men han kände sig oförberedd.",Det är inte så att han var nervös.,John hade alltid känt sig bekväm framför folkmassor.,Men det innehållet saknade polering och behövde förfinas.,John bestämde sig för att ta med bagels till jobbet.,"John omarbetade presentationen, och den blev en stor framgång.",2
326,Fred bestämde sig för att spela lotteri.,Han älskade att spela men vann aldrig.,Igår köpte han två biljetter.,När han kom hem fick han veta goda nyheter.,Fred vann inte på lotteriet.,Fred hade vunnit på lotteriet.,2
327,Gina använde toaletten på en bensinstation.,"Hon gick för att tvätta händerna, men det fanns ingen tvål.",Hon letade i skåpet under diskbänken i hopp om att hitta några.,Det fanns ingen tvål där heller.,Gina stal all tvål som fanns i badrummet.,Så hon var tvungen att nöja sig med att tvätta händerna.,2
328,"När det var dags att äta, ringde mamma i klockan.",Pappa och Bill kände igen det ljudet när de hörde det.,"De lämnade sitt arbete i trädgården, försiktigt, och tvättade händerna.",Mamma var glad när de äntligen kom in i huset.,Hon skrek sedan åt dem att gå tillbaka till arbetet.,Familjen satte sig ner och åtnjöt en måltid tillsammans.,2
329,Emmys pappa tog med henne för att välja en kattunge.,Det var två i en bur.,Hon kunde inte skilja dem åt!,Hon blev ledsen över att behöva välja.,Emmys pappa sa att hon kunde behålla båda kattungarna.,Emmy stack arg för att hon ville ha en hund.,1
330,Jill gick på college.,Jill studerade verkligen hårt.,Jill klarade alla prov.,Jill fick sitt diplom.,Jill hittade ett bra jobb.,Jill åt ofta limabönor.,1
331,Jerry hade alltid velat lära sig att spela gitarr.,Han var orolig för att han var för gammal för att lära sig något nytt.,Men han bestämde sig för att skriva in sig på en veckovis gitarrlektion.,Till slut blev han en ganska bra gitarrist.,Jerry bestämde sig för att spela gitarr för sina vänner.,Jerry kastade sin gitarr i soporna.,1
332,Kyle samlade på många saker.,Han hade en stor samling actionfigurer.,Varje dag letade han efter nya figurer till sin samling.,Han lyckades lägga till en ny siffra en gång i månaden.,Kyle gillade Marvel-hjältar.,Kyle tyckte att Superman var en löjlig konstruktion.,1
333,Francine märkte att alla hennes vänner hade höga klackar.,"Hon älskade hur klackar såg ut, men hatade hur de kändes.",En dag bestämde hon sig för att bära ett par plattskor för att träffa sina vänner.,Alla hennes vänner sa att de såg bra ut.,Francine var glad över att hon hade bekväma skor!,Francine testade formeln för det saknade genomet.,1
334,När jag var ung älskade jag att gömma mig och smyga.,Jag spelade det även när andra inte visste.,Jag gömde mig och hoppade ut på folk.,Jag gjorde det här hela tiden i grundskolan.,"När jag blev äldre, var jag tvungen att sluta hoppa ut på folk.",Folk var glada när jag spelade utan dem.,1
335,Rachel tittade på sin dagliga post.,Hon hittade ett brev skrivet på ett främmande språk.,Rachel visade brevet till sina vänner.,Ingen kunde läsa eller förstå brevet.,Rachel ville inte veta vad brevet sa.,Rachel tog den till en språkoprofessor för att få den översatt.,2
336,Deb fick sparken på grund av nedskärningar.,Hon var mycket upprörd och gick hem för att surra.,"Hennes man sa att allt skulle bli bra, men Deb var inte säker.",Dagen därpå ordnade Debs man en intervju med henne på sitt jobb.,Deb började arbeta på samma jobb som hon hade gjort i åratal.,Hon fick jobbet.,2
337,Bethany var självmedveten om hennes armhår.,Hon försökte raka av den.,Det växte tillbaka inom några veckor.,Hon fick laserhårborttagning.,Hon önskade att den skulle växa tillbaka.,Hon kände sig bättre.,2
338,Ginas föräldrar körde till Illinois.,"Gina satt i baksätet, krossad av sina syskon.",Det var rusningstid.,Trafiken gick långsamt.,Gina gick ut och gick hem.,Gina slöt ögonen och försökte somna.,2
339,En sommar satte jag och min syster upp en limonadstand.,Det var första månaden i ett nytt hus och vi kände ingen.,Få människor gick förbi och ännu färre stannade.,Den gamle pastorn kom från grannhuset.,Han köpte lemonad och fick oss att känna oss välkomna i grannskapet.,Han hällde vår lemonad på marken.,1
340,Bob flyttade från en liten stad till en storstad.,Han var orolig för att han alltid skulle gå vilse.,Första dagen gick han vilse på vägen hem från jobbet.,Sedan köpte Bob ett navigationssystem som hjälpte honom att lära sig att hitta rätt.,Bob kände till alla håll och använde aldrig navigationssystemet.,Navigationssystemet hjälpte Bob mycket.,2
341,Kelly läste om hybriddjur på nätet.,Och hon såg bilder på ligers.,Hon var imponerad av deras storlek och styrka.,Men hon undrade om de kunde leva i det vilda.,Kelly hade bara sett dem i djurparken.,Kelly kom ihåg när hennes mormor visade henne blommorna.,1
342,Jorie åkte med sin familj för att besöka Anne Franks hem i Amsterdam.,Hon läste boken i förväg.,Hon tyckte att hemmet var ganska litet.,Hennes mor grät när hon tittade igenom museet.,Jorie medgav att det var en mycket känslomässig turné.,De besökte komedi klubben där uppe.,1
343,Clara gick hem från jobbet en dag.,Men sedan insåg hon att hon hade låst sig utanför!,Hennes nycklar låg på köksbordet den morgonen.,Hon var tvungen att ringa sin mamma för hjälp.,Clara tyckte om att vara ute.,Claras mamma hjälpte till direkt.,2
344,Häromdagen städade jag lite runt i lägenheten.,Jag bestämde mig för att göra mig av med all röra och papper på bordet.,Under alla fanns ett äldre brev från min flickvän.,Hon ville göra slut med mig.,Jag blev arg och förvirrad av brevet.,Jag var mycket glad över brevet.,1
345,Ben var gift med sin high school käraste.,De var gifta i många år.,En dag insåg Ben att han var olycklig i sitt äktenskap.,Han bestämde sig för att ha en affär.,Hans fru var stolt över honom.,Hans fru fick reda på det och de skilde sig.,2
346,En man satsade med en annan att han kunde överträffa en anka.,En anka hittades och stirrade på.,"Även om ankan inte var medveten om vad som hände, blinkade den inte.",Men det blötade ögonen med sin nictitationsmembran.,Mannen blinkade till slut.,Han ville förlora sin satsning.,1
347,Shay åkte till marina parken.,Där såg hon en skylt som annonserade att delfiner simmar.,Shay gav ivrigt sina 40 dollar och klädde på sig.,Sen hoppade hon i poolen för att simma med delfinerna.,Shay hade det jättebra.,Shay gillade inte delfiner.,1
348,Lia åkte till England.,Hon åkte på en bussresa.,Turen slutade vid Stonehenge.,Lia gick ut ur bussen för att titta.,Lia hatade att åka till England.,Lia tog många bilder av Stonehenge.,2
